Generation:	16	Best fitness:	241.38503401360543	Average fitness:	326.5044625850341	Fitness standard deviation:	37.356696829896734	Best genome:	A8	A9	E4	N9	N3	A6	A14	A17	A11	N7	E5	A16	N12	E3	N6	N5	A7	A13	A15	A12	A10	
Generation:	22656	Best fitness:	117.8421768707483	Average fitness:	298.8353197278911	Fitness standard deviation:	58.37315501537483	Best genome:	A9	N3	E4	A7	N5	A11	E5	A15	A10	N12	E3	N6	A6	A12	A14	A17	N7	A8	A13	N9	A16	
Generation:	22672	Best fitness:	117.8421768707483	Average fitness:	314.04446258503407	Fitness standard deviation:	53.03229784936414	Best genome:	A9	N3	E4	A7	N5	A11	E5	A15	A10	N12	E3	N6	A6	A12	A14	A17	N7	A8	A13	N9	A16	
Generation:	22688	Best fitness:	117.8421768707483	Average fitness:	307.4016054421769	Fitness standard deviation:	51.76043090064464	Best genome:	A9	N3	E4	A7	N5	A11	E5	A15	A10	N12	E3	N6	A6	A12	A14	A17	N7	A8	A13	N9	A16	
Generation:	22704	Best fitness:	117.8421768707483	Average fitness:	313.90103401360545	Fitness standard deviation:	48.5502849475654	Best genome:	A9	N3	E4	A7	N5	A11	E5	A15	A10	N12	E3	N6	A6	A12	A14	A17	N7	A8	A13	N9	A16	
Generation:	22720	Best fitness:	117.8421768707483	Average fitness:	310.33017687074835	Fitness standard deviation:	58.07274139159176	Best genome:	A9	N3	E4	A7	N5	A11	E5	A15	A10	N12	E3	N6	A6	A12	A14	A17	N7	A8	A13	N9	A16	
Generation:	22736	Best fitness:	117.8421768707483	Average fitness:	307.5901768707484	Fitness standard deviation:	57.07014050110904	Best genome:	A9	N3	E4	A7	N5	A11	E5	A15	A10	N12	E3	N6	A6	A12	A14	A17	N7	A8	A13	N9	A16	
Generation:	22752	Best fitness:	117.8421768707483	Average fitness:	304.12674829931973	Fitness standard deviation:	54.94345559736476	Best genome:	A9	N3	E4	A7	N5	A11	E5	A15	A10	N12	E3	N6	A6	A12	A14	A17	N7	A8	A13	N9	A16	
Generation:	22768	Best fitness:	117.8421768707483	Average fitness:	311.4627482993197	Fitness standard deviation:	52.85964288759509	Best genome:	A9	N3	E4	A7	N5	A11	E5	A15	A10	N12	E3	N6	A6	A12	A14	A17	N7	A8	A13	N9	A16	
Generation:	22784	Best fitness:	117.8421768707483	Average fitness:	318.7398911564627	Fitness standard deviation:	47.91705353280089	Best genome:	A9	N3	E4	A7	N5	A11	E5	A15	A10	N12	E3	N6	A6	A12	A14	A17	N7	A8	A13	N9	A16	
Generation:	22800	Best fitness:	117.8421768707483	Average fitness:	313.7273197278912	Fitness standard deviation:	49.972858752710636	Best genome:	A9	N3	E4	A7	N5	A11	E5	A15	A10	N12	E3	N6	A6	A12	A14	A17	N7	A8	A13	N9	A16	
Generation:	22816	Best fitness:	117.8421768707483	Average fitness:	316.2238911564627	Fitness standard deviation:	56.16489651309375	Best genome:	A9	N3	E4	A7	N5	A11	E5	A15	A10	N12	E3	N6	A6	A12	A14	A17	N7	A8	A13	N9	A16	
Generation:	22832	Best fitness:	117.8421768707483	Average fitness:	312.8810340136055	Fitness standard deviation:	52.87785532715941	Best genome:	A9	N3	E4	A7	N5	A11	E5	A15	A10	N12	E3	N6	A6	A12	A14	A17	N7	A8	A13	N9	A16	
Generation:	22848	Best fitness:	117.8421768707483	Average fitness:	303.4958911564626	Fitness standard deviation:	49.45022833235908	Best genome:	A9	N3	E4	A7	N5	A11	E5	A15	A10	N12	E3	N6	A6	A12	A14	A17	N7	A8	A13	N9	A16	
Generation:	22864	Best fitness:	117.8421768707483	Average fitness:	307.8518911564625	Fitness standard deviation:	55.86775715299588	Best genome:	A9	N3	E4	A7	N5	A11	E5	A15	A10	N12	E3	N6	A6	A12	A14	A17	N7	A8	A13	N9	A16	
Generation:	22880	Best fitness:	117.8421768707483	Average fitness:	321.33417687074825	Fitness standard deviation:	48.83073748936322	Best genome:	A9	N3	E4	A7	N5	A11	E5	A15	A10	N12	E3	N6	A6	A12	A14	A17	N7	A8	A13	N9	A16	
Generation:	22896	Best fitness:	117.8421768707483	Average fitness:	306.89074829931985	Fitness standard deviation:	51.79713466190648	Best genome:	A9	N3	E4	A7	N5	A11	E5	A15	A10	N12	E3	N6	A6	A12	A14	A17	N7	A8	A13	N9	A16	
Generation:	22912	Best fitness:	117.8421768707483	Average fitness:	306.60731972789114	Fitness standard deviation:	49.31505521333092	Best genome:	A9	N3	E4	A7	N5	A11	E5	A15	A10	N12	E3	N6	A6	A12	A14	A17	N7	A8	A13	N9	A16	
Generation:	22928	Best fitness:	117.8421768707483	Average fitness:	314.49017687074837	Fitness standard deviation:	55.179313911601895	Best genome:	A9	N3	E4	A7	N5	A11	E5	A15	A10	N12	E3	N6	A6	A12	A14	A17	N7	A8	A13	N9	A16	
Generation:	22944	Best fitness:	117.8421768707483	Average fitness:	312.51360544217675	Fitness standard deviation:	45.840262936881686	Best genome:	A9	N3	E4	A7	N5	A11	E5	A15	A10	N12	E3	N6	A6	A12	A14	A17	N7	A8	A13	N9	A16	
Generation:	22960	Best fitness:	117.8421768707483	Average fitness:	316.1541768707483	Fitness standard deviation:	58.052174376827196	Best genome:	A9	N3	E4	A7	N5	A11	E5	A15	A10	N12	E3	N6	A6	A12	A14	A17	N7	A8	A13	N9	A16	
Generation:	22976	Best fitness:	117.8421768707483	Average fitness:	313.8787482993197	Fitness standard deviation:	62.0569221358874	Best genome:	A9	N3	E4	A7	N5	A11	E5	A15	A10	N12	E3	N6	A6	A12	A14	A17	N7	A8	A13	N9	A16	
Generation:	22992	Best fitness:	117.8421768707483	Average fitness:	304.4427482993197	Fitness standard deviation:	52.14425344197008	Best genome:	A9	N3	E4	A7	N5	A11	E5	A15	A10	N12	E3	N6	A6	A12	A14	A17	N7	A8	A13	N9	A16	
Generation:	23008	Best fitness:	117.8421768707483	Average fitness:	307.39417687074837	Fitness standard deviation:	57.564870080879814	Best genome:	A9	N3	E4	A7	N5	A11	E5	A15	A10	N12	E3	N6	A6	A12	A14	A17	N7	A8	A13	N9	A16	
Generation:	23024	Best fitness:	117.8421768707483	Average fitness:	317.20274829931964	Fitness standard deviation:	46.64559209308299	Best genome:	A9	N3	E4	A7	N5	A11	E5	A15	A10	N12	E3	N6	A6	A12	A14	A17	N7	A8	A13	N9	A16	
Generation:	23040	Best fitness:	117.8421768707483	Average fitness:	317.83360544217686	Fitness standard deviation:	50.7250841622299	Best genome:	A9	N3	E4	A7	N5	A11	E5	A15	A10	N12	E3	N6	A6	A12	A14	A17	N7	A8	A13	N9	A16	
Generation:	23056	Best fitness:	117.8421768707483	Average fitness:	315.96903401360544	Fitness standard deviation:	54.10907567618035	Best genome:	A9	N3	E4	A7	N5	A11	E5	A15	A10	N12	E3	N6	A6	A12	A14	A17	N7	A8	A13	N9	A16	
Generation:	23072	Best fitness:	117.8421768707483	Average fitness:	311.8918911564626	Fitness standard deviation:	58.49253412956186	Best genome:	A9	N3	E4	A7	N5	A11	E5	A15	A10	N12	E3	N6	A6	A12	A14	A17	N7	A8	A13	N9	A16	
Generation:	23088	Best fitness:	117.8421768707483	Average fitness:	315.57817687074845	Fitness standard deviation:	58.8524282605507	Best genome:	A9	N3	E4	A7	N5	A11	E5	A15	A10	N12	E3	N6	A6	A12	A14	A17	N7	A8	A13	N9	A16	
Generation:	23104	Best fitness:	117.8421768707483	Average fitness:	309.2187482993198	Fitness standard deviation:	59.010961192798405	Best genome:	A9	N3	E4	A7	N5	A11	E5	A15	A10	N12	E3	N6	A6	A12	A14	A17	N7	A8	A13	N9	A16	
Generation:	23120	Best fitness:	117.8421768707483	Average fitness:	310.81989115646263	Fitness standard deviation:	53.71090180526384	Best genome:	A9	N3	E4	A7	N5	A11	E5	A15	A10	N12	E3	N6	A6	A12	A14	A17	N7	A8	A13	N9	A16	
Generation:	23136	Best fitness:	117.8421768707483	Average fitness:	311.88389115646254	Fitness standard deviation:	48.993213094326876	Best genome:	A9	N3	E4	A7	N5	A11	E5	A15	A10	N12	E3	N6	A6	A12	A14	A17	N7	A8	A13	N9	A16	
Generation:	23152	Best fitness:	117.8421768707483	Average fitness:	316.4656054421768	Fitness standard deviation:	50.02115395448985	Best genome:	A9	N3	E4	A7	N5	A11	E5	A15	A10	N12	E3	N6	A6	A12	A14	A17	N7	A8	A13	N9	A16	
Generation:	23168	Best fitness:	117.8421768707483	Average fitness:	321.97474829931974	Fitness standard deviation:	55.02424037547414	Best genome:	A9	N3	E4	A7	N5	A11	E5	A15	A10	N12	E3	N6	A6	A12	A14	A17	N7	A8	A13	N9	A16	
Generation:	23184	Best fitness:	117.8421768707483	Average fitness:	307.8101768707483	Fitness standard deviation:	51.95259617641248	Best genome:	A9	N3	E4	A7	N5	A11	E5	A15	A10	N12	E3	N6	A6	A12	A14	A17	N7	A8	A13	N9	A16	
Generation:	23200	Best fitness:	117.8421768707483	Average fitness:	306.296462585034	Fitness standard deviation:	57.74937412859899	Best genome:	A9	N3	E4	A7	N5	A11	E5	A15	A10	N12	E3	N6	A6	A12	A14	A17	N7	A8	A13	N9	A16	
Generation:	23216	Best fitness:	117.8421768707483	Average fitness:	314.8673197278911	Fitness standard deviation:	46.28477411390824	Best genome:	A9	N3	E4	A7	N5	A11	E5	A15	A10	N12	E3	N6	A6	A12	A14	A17	N7	A8	A13	N9	A16	
Generation:	23232	Best fitness:	117.8421768707483	Average fitness:	316.9587482993197	Fitness standard deviation:	51.83326450322442	Best genome:	A9	N3	E4	A7	N5	A11	E5	A15	A10	N12	E3	N6	A6	A12	A14	A17	N7	A8	A13	N9	A16	
Generation:	23248	Best fitness:	117.8421768707483	Average fitness:	315.2330340136054	Fitness standard deviation:	53.17541995919481	Best genome:	A9	N3	E4	A7	N5	A11	E5	A15	A10	N12	E3	N6	A6	A12	A14	A17	N7	A8	A13	N9	A16	
Generation:	23264	Best fitness:	117.8421768707483	Average fitness:	314.22731972789114	Fitness standard deviation:	44.93536773125216	Best genome:	A9	N3	E4	A7	N5	A11	E5	A15	A10	N12	E3	N6	A6	A12	A14	A17	N7	A8	A13	N9	A16	
Generation:	23280	Best fitness:	117.8421768707483	Average fitness:	320.7661768707483	Fitness standard deviation:	65.21602672938107	Best genome:	A9	N3	E4	A7	N5	A11	E5	A15	A10	N12	E3	N6	A6	A12	A14	A17	N7	A8	A13	N9	A16	
Generation:	23296	Best fitness:	117.8421768707483	Average fitness:	312.2073197278912	Fitness standard deviation:	54.355941128822344	Best genome:	A9	N3	E4	A7	N5	A11	E5	A15	A10	N12	E3	N6	A6	A12	A14	A17	N7	A8	A13	N9	A16	
Generation:	23312	Best fitness:	117.8421768707483	Average fitness:	316.1353197278913	Fitness standard deviation:	55.755401330000204	Best genome:	A9	N3	E4	A7	N5	A11	E5	A15	A10	N12	E3	N6	A6	A12	A14	A17	N7	A8	A13	N9	A16	
Generation:	23328	Best fitness:	117.8421768707483	Average fitness:	319.37989115646263	Fitness standard deviation:	47.12410733285425	Best genome:	A9	N3	E4	A7	N5	A11	E5	A15	A10	N12	E3	N6	A6	A12	A14	A17	N7	A8	A13	N9	A16	
Generation:	23344	Best fitness:	117.8421768707483	Average fitness:	310.5724625850341	Fitness standard deviation:	51.64654131415081	Best genome:	A9	N3	E4	A7	N5	A11	E5	A15	A10	N12	E3	N6	A6	A12	A14	A17	N7	A8	A13	N9	A16	
Generation:	23360	Best fitness:	117.8421768707483	Average fitness:	312.79131972789116	Fitness standard deviation:	56.124606350876235	Best genome:	A9	N3	E4	A7	N5	A11	E5	A15	A10	N12	E3	N6	A6	A12	A14	A17	N7	A8	A13	N9	A16	
Generation:	23376	Best fitness:	117.8421768707483	Average fitness:	312.5496054421769	Fitness standard deviation:	48.7926664145006	Best genome:	A9	N3	E4	A7	N5	A11	E5	A15	A10	N12	E3	N6	A6	A12	A14	A17	N7	A8	A13	N9	A16	
Generation:	23392	Best fitness:	117.8421768707483	Average fitness:	315.17931972789114	Fitness standard deviation:	52.577848365785286	Best genome:	A9	N3	E4	A7	N5	A11	E5	A15	A10	N12	E3	N6	A6	A12	A14	A17	N7	A8	A13	N9	A16	
Generation:	23408	Best fitness:	117.8421768707483	Average fitness:	302.65817687074826	Fitness standard deviation:	52.86462963503083	Best genome:	A9	N3	E4	A7	N5	A11	E5	A15	A10	N12	E3	N6	A6	A12	A14	A17	N7	A8	A13	N9	A16	
Generation:	23424	Best fitness:	117.8421768707483	Average fitness:	314.0913197278912	Fitness standard deviation:	58.74840969866716	Best genome:	A9	N3	E4	A7	N5	A11	E5	A15	A10	N12	E3	N6	A6	A12	A14	A17	N7	A8	A13	N9	A16	
Generation:	23440	Best fitness:	117.8421768707483	Average fitness:	308.9456054421769	Fitness standard deviation:	52.40542015587974	Best genome:	A9	N3	E4	A7	N5	A11	E5	A15	A10	N12	E3	N6	A6	A12	A14	A17	N7	A8	A13	N9	A16	
Generation:	23456	Best fitness:	117.8421768707483	Average fitness:	311.1873197278911	Fitness standard deviation:	47.07866342492691	Best genome:	A9	N3	E4	A7	N5	A11	E5	A15	A10	N12	E3	N6	A6	A12	A14	A17	N7	A8	A13	N9	A16	
Generation:	23472	Best fitness:	117.8421768707483	Average fitness:	305.6730340136054	Fitness standard deviation:	47.09503161628385	Best genome:	A9	N3	E4	A7	N5	A11	E5	A15	A10	N12	E3	N6	A6	A12	A14	A17	N7	A8	A13	N9	A16	
Generation:	23488	Best fitness:	117.8421768707483	Average fitness:	312.77703401360543	Fitness standard deviation:	49.15400539329508	Best genome:	A9	N3	E4	A7	N5	A11	E5	A15	A10	N12	E3	N6	A6	A12	A14	A17	N7	A8	A13	N9	A16	
Generation:	23504	Best fitness:	117.8421768707483	Average fitness:	307.9227482993198	Fitness standard deviation:	50.86821185802243	Best genome:	A9	N3	E4	A7	N5	A11	E5	A15	A10	N12	E3	N6	A6	A12	A14	A17	N7	A8	A13	N9	A16	
Generation:	23520	Best fitness:	117.8421768707483	Average fitness:	319.8856054421769	Fitness standard deviation:	49.105456944358906	Best genome:	A9	N3	E4	A7	N5	A11	E5	A15	A10	N12	E3	N6	A6	A12	A14	A17	N7	A8	A13	N9	A16	
Generation:	23536	Best fitness:	117.8421768707483	Average fitness:	313.92217687074833	Fitness standard deviation:	50.22367536677238	Best genome:	A9	N3	E4	A7	N5	A11	E5	A15	A10	N12	E3	N6	A6	A12	A14	A17	N7	A8	A13	N9	A16	
Generation:	23552	Best fitness:	117.8421768707483	Average fitness:	316.89703401360543	Fitness standard deviation:	52.96586527728428	Best genome:	A9	N3	E4	A7	N5	A11	E5	A15	A10	N12	E3	N6	A6	A12	A14	A17	N7	A8	A13	N9	A16	
Generation:	23568	Best fitness:	117.8421768707483	Average fitness:	317.84503401360547	Fitness standard deviation:	49.62450883939327	Best genome:	A9	N3	E4	A7	N5	A11	E5	A15	A10	N12	E3	N6	A6	A12	A14	A17	N7	A8	A13	N9	A16	
Generation:	23584	Best fitness:	117.8421768707483	Average fitness:	304.3741768707484	Fitness standard deviation:	51.9076045358776	Best genome:	A9	N3	E4	A7	N5	A11	E5	A15	A10	N12	E3	N6	A6	A12	A14	A17	N7	A8	A13	N9	A16	
Generation:	23600	Best fitness:	117.8421768707483	Average fitness:	321.1347482993197	Fitness standard deviation:	58.88641174051505	Best genome:	A9	N3	E4	A7	N5	A11	E5	A15	A10	N12	E3	N6	A6	A12	A14	A17	N7	A8	A13	N9	A16	
Generation:	23616	Best fitness:	117.8421768707483	Average fitness:	319.1667482993197	Fitness standard deviation:	53.50035994843628	Best genome:	A9	N3	E4	A7	N5	A11	E5	A15	A10	N12	E3	N6	A6	A12	A14	A17	N7	A8	A13	N9	A16	
Generation:	23632	Best fitness:	117.8421768707483	Average fitness:	324.9707482993197	Fitness standard deviation:	44.34626395234003	Best genome:	A9	N3	E4	A7	N5	A11	E5	A15	A10	N12	E3	N6	A6	A12	A14	A17	N7	A8	A13	N9	A16	
Generation:	23648	Best fitness:	117.8421768707483	Average fitness:	310.30960544217686	Fitness standard deviation:	54.812756674008675	Best genome:	A9	N3	E4	A7	N5	A11	E5	A15	A10	N12	E3	N6	A6	A12	A14	A17	N7	A8	A13	N9	A16	
Generation:	23664	Best fitness:	117.8421768707483	Average fitness:	318.97303401360546	Fitness standard deviation:	51.66210156035712	Best genome:	A9	N3	E4	A7	N5	A11	E5	A15	A10	N12	E3	N6	A6	A12	A14	A17	N7	A8	A13	N9	A16	
Generation:	23680	Best fitness:	117.8421768707483	Average fitness:	315.12103401360554	Fitness standard deviation:	56.00960021500687	Best genome:	A9	N3	E4	A7	N5	A11	E5	A15	A10	N12	E3	N6	A6	A12	A14	A17	N7	A8	A13	N9	A16	
Generation:	23696	Best fitness:	117.8421768707483	Average fitness:	314.5027482993198	Fitness standard deviation:	49.428470236064875	Best genome:	A9	N3	E4	A7	N5	A11	E5	A15	A10	N12	E3	N6	A6	A12	A14	A17	N7	A8	A13	N9	A16	
Generation:	23712	Best fitness:	117.8421768707483	Average fitness:	303.4456054421768	Fitness standard deviation:	49.88265990976694	Best genome:	A9	N3	E4	A7	N5	A11	E5	A15	A10	N12	E3	N6	A6	A12	A14	A17	N7	A8	A13	N9	A16	
Generation:	23728	Best fitness:	117.8421768707483	Average fitness:	311.0393197278912	Fitness standard deviation:	55.610645361756234	Best genome:	A9	N3	E4	A7	N5	A11	E5	A15	A10	N12	E3	N6	A6	A12	A14	A17	N7	A8	A13	N9	A16	
Generation:	23744	Best fitness:	117.8421768707483	Average fitness:	310.0021768707484	Fitness standard deviation:	57.41730180824222	Best genome:	A9	N3	E4	A7	N5	A11	E5	A15	A10	N12	E3	N6	A6	A12	A14	A17	N7	A8	A13	N9	A16	
Generation:	23760	Best fitness:	117.8421768707483	Average fitness:	312.1496054421769	Fitness standard deviation:	64.64298148306905	Best genome:	A9	N3	E4	A7	N5	A11	E5	A15	A10	N12	E3	N6	A6	A12	A14	A17	N7	A8	A13	N9	A16	
Generation:	23776	Best fitness:	117.8421768707483	Average fitness:	310.3353197278912	Fitness standard deviation:	52.31084136589818	Best genome:	A9	N3	E4	A7	N5	A11	E5	A15	A10	N12	E3	N6	A6	A12	A14	A17	N7	A8	A13	N9	A16	
Generation:	23792	Best fitness:	117.8421768707483	Average fitness:	316.5307482993198	Fitness standard deviation:	47.51231926177308	Best genome:	A9	N3	E4	A7	N5	A11	E5	A15	A10	N12	E3	N6	A6	A12	A14	A17	N7	A8	A13	N9	A16	
Generation:	23808	Best fitness:	117.8421768707483	Average fitness:	313.84846258503404	Fitness standard deviation:	51.68595570977336	Best genome:	A9	N3	E4	A7	N5	A11	E5	A15	A10	N12	E3	N6	A6	A12	A14	A17	N7	A8	A13	N9	A16	
Generation:	23824	Best fitness:	117.8421768707483	Average fitness:	310.19246258503404	Fitness standard deviation:	45.57449261889142	Best genome:	A9	N3	E4	A7	N5	A11	E5	A15	A10	N12	E3	N6	A6	A12	A14	A17	N7	A8	A13	N9	A16	
Generation:	23840	Best fitness:	117.8421768707483	Average fitness:	318.4273197278912	Fitness standard deviation:	52.51955305155113	Best genome:	A9	N3	E4	A7	N5	A11	E5	A15	A10	N12	E3	N6	A6	A12	A14	A17	N7	A8	A13	N9	A16	
Generation:	23856	Best fitness:	117.8421768707483	Average fitness:	315.23074829931977	Fitness standard deviation:	50.89677621000596	Best genome:	A9	N3	E4	A7	N5	A11	E5	A15	A10	N12	E3	N6	A6	A12	A14	A17	N7	A8	A13	N9	A16	
Generation:	23872	Best fitness:	117.8421768707483	Average fitness:	312.89246258503397	Fitness standard deviation:	48.905018000535016	Best genome:	A9	N3	E4	A7	N5	A11	E5	A15	A10	N12	E3	N6	A6	A12	A14	A17	N7	A8	A13	N9	A16	
Generation:	23888	Best fitness:	117.8421768707483	Average fitness:	303.6261768707484	Fitness standard deviation:	58.98840734536624	Best genome:	A9	N3	E4	A7	N5	A11	E5	A15	A10	N12	E3	N6	A6	A12	A14	A17	N7	A8	A13	N9	A16	
Generation:	23904	Best fitness:	117.8421768707483	Average fitness:	309.6438911564626	Fitness standard deviation:	51.65252299505903	Best genome:	A9	N3	E4	A7	N5	A11	E5	A15	A10	N12	E3	N6	A6	A12	A14	A17	N7	A8	A13	N9	A16	
Generation:	23920	Best fitness:	117.8421768707483	Average fitness:	305.0496054421769	Fitness standard deviation:	49.330691464103076	Best genome:	A9	N3	E4	A7	N5	A11	E5	A15	A10	N12	E3	N6	A6	A12	A14	A17	N7	A8	A13	N9	A16	
Generation:	23936	Best fitness:	117.8421768707483	Average fitness:	307.0233197278912	Fitness standard deviation:	55.157537530685495	Best genome:	A9	N3	E4	A7	N5	A11	E5	A15	A10	N12	E3	N6	A6	A12	A14	A17	N7	A8	A13	N9	A16	
Generation:	23952	Best fitness:	117.8421768707483	Average fitness:	321.164462585034	Fitness standard deviation:	56.23970332316443	Best genome:	A9	N3	E4	A7	N5	A11	E5	A15	A10	N12	E3	N6	A6	A12	A14	A17	N7	A8	A13	N9	A16	
Generation:	23968	Best fitness:	117.8421768707483	Average fitness:	305.760462585034	Fitness standard deviation:	51.205342836665075	Best genome:	A9	N3	E4	A7	N5	A11	E5	A15	A10	N12	E3	N6	A6	A12	A14	A17	N7	A8	A13	N9	A16	
Generation:	23984	Best fitness:	117.8421768707483	Average fitness:	314.66389115646257	Fitness standard deviation:	52.39692203454205	Best genome:	A9	N3	E4	A7	N5	A11	E5	A15	A10	N12	E3	N6	A6	A12	A14	A17	N7	A8	A13	N9	A16	
Generation:	24000	Best fitness:	117.8421768707483	Average fitness:	302.8353197278912	Fitness standard deviation:	44.66071919140888	Best genome:	A9	N3	E4	A7	N5	A11	E5	A15	A10	N12	E3	N6	A6	A12	A14	A17	N7	A8	A13	N9	A16	
Generation:	24016	Best fitness:	117.8421768707483	Average fitness:	305.12789115646257	Fitness standard deviation:	63.47505478210978	Best genome:	A9	N3	E4	A7	N5	A11	E5	A15	A10	N12	E3	N6	A6	A12	A14	A17	N7	A8	A13	N9	A16	
Generation:	24032	Best fitness:	117.8421768707483	Average fitness:	313.72731972789103	Fitness standard deviation:	48.90420172758415	Best genome:	A9	N3	E4	A7	N5	A11	E5	A15	A10	N12	E3	N6	A6	A12	A14	A17	N7	A8	A13	N9	A16	
Generation:	24048	Best fitness:	117.8421768707483	Average fitness:	317.8593197278912	Fitness standard deviation:	56.001479863828386	Best genome:	A9	N3	E4	A7	N5	A11	E5	A15	A10	N12	E3	N6	A6	A12	A14	A17	N7	A8	A13	N9	A16	
Generation:	24064	Best fitness:	117.8421768707483	Average fitness:	305.4158911564626	Fitness standard deviation:	55.17620689228654	Best genome:	A9	N3	E4	A7	N5	A11	E5	A15	A10	N12	E3	N6	A6	A12	A14	A17	N7	A8	A13	N9	A16	
Generation:	24080	Best fitness:	117.8421768707483	Average fitness:	308.8958911564626	Fitness standard deviation:	59.24410867533323	Best genome:	A9	N3	E4	A7	N5	A11	E5	A15	A10	N12	E3	N6	A6	A12	A14	A17	N7	A8	A13	N9	A16	
Generation:	24096	Best fitness:	117.8421768707483	Average fitness:	304.325605442177	Fitness standard deviation:	59.81090497525668	Best genome:	A9	N3	E4	A7	N5	A11	E5	A15	A10	N12	E3	N6	A6	A12	A14	A17	N7	A8	A13	N9	A16	
Generation:	24112	Best fitness:	117.8421768707483	Average fitness:	319.28617687074825	Fitness standard deviation:	54.367037495534156	Best genome:	A9	N3	E4	A7	N5	A11	E5	A15	A10	N12	E3	N6	A6	A12	A14	A17	N7	A8	A13	N9	A16	
Generation:	24128	Best fitness:	117.8421768707483	Average fitness:	315.41703401360553	Fitness standard deviation:	60.78686502587109	Best genome:	A9	N3	E4	A7	N5	A11	E5	A15	A10	N12	E3	N6	A6	A12	A14	A17	N7	A8	A13	N9	A16	
Generation:	24144	Best fitness:	117.8421768707483	Average fitness:	323.04503401360535	Fitness standard deviation:	57.312339590944596	Best genome:	A9	N3	E4	A7	N5	A11	E5	A15	A10	N12	E3	N6	A6	A12	A14	A17	N7	A8	A13	N9	A16	
Generation:	24160	Best fitness:	117.8421768707483	Average fitness:	315.02160544217685	Fitness standard deviation:	46.7202488251691	Best genome:	A9	N3	E4	A7	N5	A11	E5	A15	A10	N12	E3	N6	A6	A12	A14	A17	N7	A8	A13	N9	A16	
Generation:	24176	Best fitness:	117.8421768707483	Average fitness:	316.34789115646265	Fitness standard deviation:	54.22111171031114	Best genome:	A9	N3	E4	A7	N5	A11	E5	A15	A10	N12	E3	N6	A6	A12	A14	A17	N7	A8	A13	N9	A16	
Generation:	24192	Best fitness:	117.8421768707483	Average fitness:	308.23703401360547	Fitness standard deviation:	49.80013791965167	Best genome:	A9	N3	E4	A7	N5	A11	E5	A15	A10	N12	E3	N6	A6	A12	A14	A17	N7	A8	A13	N9	A16	
Generation:	24208	Best fitness:	117.8421768707483	Average fitness:	311.54731972789125	Fitness standard deviation:	55.993097370505026	Best genome:	A9	N3	E4	A7	N5	A11	E5	A15	A10	N12	E3	N6	A6	A12	A14	A17	N7	A8	A13	N9	A16	
