Generation:	16	Best fitness:	234.69931972789115	Average fitness:	343.47046258503417	Fitness standard deviation:	33.13430702397719	Best genome:	E5	A14	E4	A7	A11	N6	A15	E3	N7	A10	N12	A6	A17	A13	N9	A16	N5	A12	A9	N3	A8	
Generation:	20192	Best fitness:	119.87074829931973	Average fitness:	337.4671768707483	Fitness standard deviation:	38.597656155708286	Best genome:	A9	N5	A11	E3	N6	A15	A14	A17	N7	A10	N12	A8	A13	A16	E5	A6	A12	E4	N3	A7	N9	
Generation:	20208	Best fitness:	119.87074829931973	Average fitness:	341.57817687074856	Fitness standard deviation:	39.286057166295905	Best genome:	A9	N5	A11	E3	N6	A15	A14	A17	N7	A10	N12	A8	A13	A16	E5	A6	A12	E4	N3	A7	N9	
Generation:	20224	Best fitness:	119.87074829931973	Average fitness:	338.6520340136059	Fitness standard deviation:	41.244946119346	Best genome:	A9	N5	A11	E3	N6	A15	A14	A17	N7	A10	N12	A8	A13	A16	E5	A6	A12	E4	N3	A7	N9	
Generation:	20240	Best fitness:	119.87074829931973	Average fitness:	337.0154625850342	Fitness standard deviation:	38.369100246081835	Best genome:	A9	N5	A11	E3	N6	A15	A14	A17	N7	A10	N12	A8	A13	A16	E5	A6	A12	E4	N3	A7	N9	
Generation:	20256	Best fitness:	119.87074829931973	Average fitness:	341.16246258503406	Fitness standard deviation:	36.295367286321536	Best genome:	A9	N5	A11	E3	N6	A15	A14	A17	N7	A10	N12	A8	A13	A16	E5	A6	A12	E4	N3	A7	N9	
Generation:	20272	Best fitness:	119.87074829931973	Average fitness:	334.9828911564626	Fitness standard deviation:	41.751954023685144	Best genome:	A9	N5	A11	E3	N6	A15	A14	A17	N7	A10	N12	A8	A13	A16	E5	A6	A12	E4	N3	A7	N9	
Generation:	20288	Best fitness:	119.87074829931973	Average fitness:	339.42660544217694	Fitness standard deviation:	40.84762054844062	Best genome:	A9	N5	A11	E3	N6	A15	A14	A17	N7	A10	N12	A8	A13	A16	E5	A6	A12	E4	N3	A7	N9	
Generation:	20304	Best fitness:	119.87074829931973	Average fitness:	339.8097482993198	Fitness standard deviation:	38.6558371310999	Best genome:	A9	N5	A11	E3	N6	A15	A14	A17	N7	A10	N12	A8	A13	A16	E5	A6	A12	E4	N3	A7	N9	
Generation:	20320	Best fitness:	119.87074829931973	Average fitness:	336.7253197278913	Fitness standard deviation:	39.627872399849764	Best genome:	A9	N5	A11	E3	N6	A15	A14	A17	N7	A10	N12	A8	A13	A16	E5	A6	A12	E4	N3	A7	N9	
Generation:	20336	Best fitness:	119.87074829931973	Average fitness:	341.4266054421768	Fitness standard deviation:	37.86028405269855	Best genome:	A9	N5	A11	E3	N6	A15	A14	A17	N7	A10	N12	A8	A13	A16	E5	A6	A12	E4	N3	A7	N9	
Generation:	20352	Best fitness:	119.87074829931973	Average fitness:	338.8170340136055	Fitness standard deviation:	40.66929349205438	Best genome:	A9	N5	A11	E3	N6	A15	A14	A17	N7	A10	N12	A8	A13	A16	E5	A6	A12	E4	N3	A7	N9	
Generation:	20368	Best fitness:	119.87074829931973	Average fitness:	343.42031972789135	Fitness standard deviation:	37.92554036610718	Best genome:	A9	N5	A11	E3	N6	A15	A14	A17	N7	A10	N12	A8	A13	A16	E5	A6	A12	E4	N3	A7	N9	
Generation:	20384	Best fitness:	119.87074829931973	Average fitness:	339.6257482993196	Fitness standard deviation:	37.15973072083406	Best genome:	A9	N5	A11	E3	N6	A15	A14	A17	N7	A10	N12	A8	A13	A16	E5	A6	A12	E4	N3	A7	N9	
Generation:	20400	Best fitness:	119.87074829931973	Average fitness:	340.12674829931996	Fitness standard deviation:	42.391814847218036	Best genome:	A9	N5	A11	E3	N6	A15	A14	A17	N7	A10	N12	A8	A13	A16	E5	A6	A12	E4	N3	A7	N9	
Generation:	20416	Best fitness:	119.87074829931973	Average fitness:	339.0783197278913	Fitness standard deviation:	40.72530742821285	Best genome:	A9	N5	A11	E3	N6	A15	A14	A17	N7	A10	N12	A8	A13	A16	E5	A6	A12	E4	N3	A7	N9	
Generation:	20432	Best fitness:	119.87074829931973	Average fitness:	339.1271768707486	Fitness standard deviation:	38.65567829951919	Best genome:	A9	N5	A11	E3	N6	A15	A14	A17	N7	A10	N12	A8	A13	A16	E5	A6	A12	E4	N3	A7	N9	
Generation:	20448	Best fitness:	119.87074829931973	Average fitness:	338.5184625850341	Fitness standard deviation:	36.04201551704084	Best genome:	A9	N5	A11	E3	N6	A15	A14	A17	N7	A10	N12	A8	A13	A16	E5	A6	A12	E4	N3	A7	N9	
Generation:	20464	Best fitness:	119.87074829931973	Average fitness:	342.86631972789144	Fitness standard deviation:	39.60059400683123	Best genome:	A9	N5	A11	E3	N6	A15	A14	A17	N7	A10	N12	A8	A13	A16	E5	A6	A12	E4	N3	A7	N9	
Generation:	20480	Best fitness:	119.87074829931973	Average fitness:	341.3113197278913	Fitness standard deviation:	35.65938927905386	Best genome:	A9	N5	A11	E3	N6	A15	A14	A17	N7	A10	N12	A8	A13	A16	E5	A6	A12	E4	N3	A7	N9	
Generation:	20496	Best fitness:	119.87074829931973	Average fitness:	336.71703401360554	Fitness standard deviation:	35.98044271034825	Best genome:	A9	N5	A11	E3	N6	A15	A14	A17	N7	A10	N12	A8	A13	A16	E5	A6	A12	E4	N3	A7	N9	
Generation:	20512	Best fitness:	119.87074829931973	Average fitness:	336.4000340136054	Fitness standard deviation:	37.73428949339616	Best genome:	A9	N5	A11	E3	N6	A15	A14	A17	N7	A10	N12	A8	A13	A16	E5	A6	A12	E4	N3	A7	N9	
Generation:	20528	Best fitness:	119.87074829931973	Average fitness:	339.02346258503417	Fitness standard deviation:	39.569318004314034	Best genome:	A9	N5	A11	E3	N6	A15	A14	A17	N7	A10	N12	A8	A13	A16	E5	A6	A12	E4	N3	A7	N9	
Generation:	20544	Best fitness:	119.87074829931973	Average fitness:	340.1977482993199	Fitness standard deviation:	40.273721081811026	Best genome:	A9	N5	A11	E3	N6	A15	A14	A17	N7	A10	N12	A8	A13	A16	E5	A6	A12	E4	N3	A7	N9	
Generation:	20560	Best fitness:	119.87074829931973	Average fitness:	338.51160544217726	Fitness standard deviation:	41.89685161908751	Best genome:	A9	N5	A11	E3	N6	A15	A14	A17	N7	A10	N12	A8	A13	A16	E5	A6	A12	E4	N3	A7	N9	
Generation:	20576	Best fitness:	119.87074829931973	Average fitness:	343.51589115646294	Fitness standard deviation:	38.23141889459345	Best genome:	A9	N5	A11	E3	N6	A15	A14	A17	N7	A10	N12	A8	A13	A16	E5	A6	A12	E4	N3	A7	N9	
Generation:	20592	Best fitness:	119.87074829931973	Average fitness:	343.0551768707484	Fitness standard deviation:	40.01416594030118	Best genome:	A9	N5	A11	E3	N6	A15	A14	A17	N7	A10	N12	A8	A13	A16	E5	A6	A12	E4	N3	A7	N9	
Generation:	20608	Best fitness:	119.87074829931973	Average fitness:	336.46674829931976	Fitness standard deviation:	40.44513825529339	Best genome:	A9	N5	A11	E3	N6	A15	A14	A17	N7	A10	N12	A8	A13	A16	E5	A6	A12	E4	N3	A7	N9	
Generation:	20624	Best fitness:	119.87074829931973	Average fitness:	342.83374829932006	Fitness standard deviation:	39.25543007258581	Best genome:	A9	N5	A11	E3	N6	A15	A14	A17	N7	A10	N12	A8	A13	A16	E5	A6	A12	E4	N3	A7	N9	
Generation:	20640	Best fitness:	119.87074829931973	Average fitness:	338.84417687074836	Fitness standard deviation:	40.71993239138769	Best genome:	A9	N5	A11	E3	N6	A15	A14	A17	N7	A10	N12	A8	A13	A16	E5	A6	A12	E4	N3	A7	N9	
Generation:	20656	Best fitness:	119.87074829931973	Average fitness:	341.4931768707484	Fitness standard deviation:	37.664788068227466	Best genome:	A9	N5	A11	E3	N6	A15	A14	A17	N7	A10	N12	A8	A13	A16	E5	A6	A12	E4	N3	A7	N9	
Generation:	20672	Best fitness:	119.87074829931973	Average fitness:	337.6410340136059	Fitness standard deviation:	38.52384343467811	Best genome:	A9	N5	A11	E3	N6	A15	A14	A17	N7	A10	N12	A8	A13	A16	E5	A6	A12	E4	N3	A7	N9	
Generation:	20688	Best fitness:	119.87074829931973	Average fitness:	342.63517687074835	Fitness standard deviation:	35.493212975532806	Best genome:	A9	N5	A11	E3	N6	A15	A14	A17	N7	A10	N12	A8	A13	A16	E5	A6	A12	E4	N3	A7	N9	
Generation:	20704	Best fitness:	119.87074829931973	Average fitness:	341.6576054421771	Fitness standard deviation:	40.6497137916977	Best genome:	A9	N5	A11	E3	N6	A15	A14	A17	N7	A10	N12	A8	A13	A16	E5	A6	A12	E4	N3	A7	N9	
Generation:	20720	Best fitness:	119.87074829931973	Average fitness:	337.9250340136057	Fitness standard deviation:	38.34195900587454	Best genome:	A9	N5	A11	E3	N6	A15	A14	A17	N7	A10	N12	A8	A13	A16	E5	A6	A12	E4	N3	A7	N9	
Generation:	20736	Best fitness:	119.87074829931973	Average fitness:	343.76131972789125	Fitness standard deviation:	36.43556001423637	Best genome:	A9	N5	A11	E3	N6	A15	A14	A17	N7	A10	N12	A8	A13	A16	E5	A6	A12	E4	N3	A7	N9	
Generation:	20752	Best fitness:	119.87074829931973	Average fitness:	341.51331972789137	Fitness standard deviation:	39.43521030961119	Best genome:	A9	N5	A11	E3	N6	A15	A14	A17	N7	A10	N12	A8	A13	A16	E5	A6	A12	E4	N3	A7	N9	
Generation:	20768	Best fitness:	119.87074829931973	Average fitness:	339.39331972789137	Fitness standard deviation:	42.56311353023595	Best genome:	A9	N5	A11	E3	N6	A15	A14	A17	N7	A10	N12	A8	A13	A16	E5	A6	A12	E4	N3	A7	N9	
Generation:	20784	Best fitness:	119.87074829931973	Average fitness:	343.3498911564628	Fitness standard deviation:	40.76350585851947	Best genome:	A9	N5	A11	E3	N6	A15	A14	A17	N7	A10	N12	A8	A13	A16	E5	A6	A12	E4	N3	A7	N9	
Generation:	20800	Best fitness:	119.87074829931973	Average fitness:	343.2851768707484	Fitness standard deviation:	38.28556066040606	Best genome:	A9	N5	A11	E3	N6	A15	A14	A17	N7	A10	N12	A8	A13	A16	E5	A6	A12	E4	N3	A7	N9	
Generation:	20816	Best fitness:	119.87074829931973	Average fitness:	340.5650340136056	Fitness standard deviation:	39.82262929643939	Best genome:	A9	N5	A11	E3	N6	A15	A14	A17	N7	A10	N12	A8	A13	A16	E5	A6	A12	E4	N3	A7	N9	
Generation:	20832	Best fitness:	119.87074829931973	Average fitness:	341.7064625850341	Fitness standard deviation:	38.006299451001325	Best genome:	A9	N5	A11	E3	N6	A15	A14	A17	N7	A10	N12	A8	A13	A16	E5	A6	A12	E4	N3	A7	N9	
Generation:	20848	Best fitness:	119.87074829931973	Average fitness:	340.7183197278912	Fitness standard deviation:	39.520523655695754	Best genome:	A9	N5	A11	E3	N6	A15	A14	A17	N7	A10	N12	A8	A13	A16	E5	A6	A12	E4	N3	A7	N9	
Generation:	20864	Best fitness:	119.87074829931973	Average fitness:	338.17074829931965	Fitness standard deviation:	40.66828820230971	Best genome:	A9	N5	A11	E3	N6	A15	A14	A17	N7	A10	N12	A8	A13	A16	E5	A6	A12	E4	N3	A7	N9	
Generation:	20880	Best fitness:	119.87074829931973	Average fitness:	342.4723197278913	Fitness standard deviation:	39.433398275718375	Best genome:	A9	N5	A11	E3	N6	A15	A14	A17	N7	A10	N12	A8	A13	A16	E5	A6	A12	E4	N3	A7	N9	
Generation:	20896	Best fitness:	119.87074829931973	Average fitness:	344.98303401360556	Fitness standard deviation:	35.87729092564355	Best genome:	A9	N5	A11	E3	N6	A15	A14	A17	N7	A10	N12	A8	A13	A16	E5	A6	A12	E4	N3	A7	N9	
Generation:	20912	Best fitness:	119.87074829931973	Average fitness:	341.44160544217715	Fitness standard deviation:	38.79046516128121	Best genome:	A9	N5	A11	E3	N6	A15	A14	A17	N7	A10	N12	A8	A13	A16	E5	A6	A12	E4	N3	A7	N9	
Generation:	20928	Best fitness:	119.87074829931973	Average fitness:	339.87960544217714	Fitness standard deviation:	39.10414836702372	Best genome:	A9	N5	A11	E3	N6	A15	A14	A17	N7	A10	N12	A8	A13	A16	E5	A6	A12	E4	N3	A7	N9	
Generation:	20944	Best fitness:	119.87074829931973	Average fitness:	343.2941768707486	Fitness standard deviation:	39.16237665131665	Best genome:	A9	N5	A11	E3	N6	A15	A14	A17	N7	A10	N12	A8	A13	A16	E5	A6	A12	E4	N3	A7	N9	
Generation:	20960	Best fitness:	119.87074829931973	Average fitness:	343.4451768707485	Fitness standard deviation:	45.71122314719051	Best genome:	A9	N5	A11	E3	N6	A15	A14	A17	N7	A10	N12	A8	A13	A16	E5	A6	A12	E4	N3	A7	N9	
Generation:	20976	Best fitness:	119.87074829931973	Average fitness:	344.1890340136056	Fitness standard deviation:	37.78395729536491	Best genome:	A9	N5	A11	E3	N6	A15	A14	A17	N7	A10	N12	A8	A13	A16	E5	A6	A12	E4	N3	A7	N9	
Generation:	20992	Best fitness:	119.87074829931973	Average fitness:	343.98660544217705	Fitness standard deviation:	38.12395488805067	Best genome:	A9	N5	A11	E3	N6	A15	A14	A17	N7	A10	N12	A8	A13	A16	E5	A6	A12	E4	N3	A7	N9	
Generation:	21008	Best fitness:	119.87074829931973	Average fitness:	340.39946258503414	Fitness standard deviation:	37.530699923053476	Best genome:	A9	N5	A11	E3	N6	A15	A14	A17	N7	A10	N12	A8	A13	A16	E5	A6	A12	E4	N3	A7	N9	
Generation:	21024	Best fitness:	119.87074829931973	Average fitness:	342.8784625850343	Fitness standard deviation:	38.530094859441384	Best genome:	A9	N5	A11	E3	N6	A15	A14	A17	N7	A10	N12	A8	A13	A16	E5	A6	A12	E4	N3	A7	N9	
Generation:	21040	Best fitness:	119.87074829931973	Average fitness:	340.8296054421769	Fitness standard deviation:	38.51878541327966	Best genome:	A9	N5	A11	E3	N6	A15	A14	A17	N7	A10	N12	A8	A13	A16	E5	A6	A12	E4	N3	A7	N9	
Generation:	21056	Best fitness:	119.87074829931973	Average fitness:	343.85574829931994	Fitness standard deviation:	38.73080753807	Best genome:	A9	N5	A11	E3	N6	A15	A14	A17	N7	A10	N12	A8	A13	A16	E5	A6	A12	E4	N3	A7	N9	
Generation:	21072	Best fitness:	119.87074829931973	Average fitness:	340.8158911564626	Fitness standard deviation:	40.12056517395475	Best genome:	A9	N5	A11	E3	N6	A15	A14	A17	N7	A10	N12	A8	A13	A16	E5	A6	A12	E4	N3	A7	N9	
Generation:	21088	Best fitness:	119.87074829931973	Average fitness:	337.386462585034	Fitness standard deviation:	36.41755359993422	Best genome:	A9	N5	A11	E3	N6	A15	A14	A17	N7	A10	N12	A8	A13	A16	E5	A6	A12	E4	N3	A7	N9	
Generation:	21104	Best fitness:	119.87074829931973	Average fitness:	341.27017687074834	Fitness standard deviation:	36.89163933379342	Best genome:	A9	N5	A11	E3	N6	A15	A14	A17	N7	A10	N12	A8	A13	A16	E5	A6	A12	E4	N3	A7	N9	
Generation:	21120	Best fitness:	119.87074829931973	Average fitness:	337.4178911564627	Fitness standard deviation:	38.84018892217446	Best genome:	A9	N5	A11	E3	N6	A15	A14	A17	N7	A10	N12	A8	A13	A16	E5	A6	A12	E4	N3	A7	N9	
Generation:	21136	Best fitness:	119.87074829931973	Average fitness:	341.9637482993197	Fitness standard deviation:	41.17812179137493	Best genome:	A9	N5	A11	E3	N6	A15	A14	A17	N7	A10	N12	A8	A13	A16	E5	A6	A12	E4	N3	A7	N9	
Generation:	21152	Best fitness:	119.87074829931973	Average fitness:	339.81760544217684	Fitness standard deviation:	34.618397142772125	Best genome:	A9	N5	A11	E3	N6	A15	A14	A17	N7	A10	N12	A8	A13	A16	E5	A6	A12	E4	N3	A7	N9	
Generation:	21168	Best fitness:	119.87074829931973	Average fitness:	337.897319727891	Fitness standard deviation:	40.56232287254179	Best genome:	A9	N5	A11	E3	N6	A15	A14	A17	N7	A10	N12	A8	A13	A16	E5	A6	A12	E4	N3	A7	N9	
Generation:	21184	Best fitness:	119.87074829931973	Average fitness:	339.0284625850343	Fitness standard deviation:	38.42277916623345	Best genome:	A9	N5	A11	E3	N6	A15	A14	A17	N7	A10	N12	A8	A13	A16	E5	A6	A12	E4	N3	A7	N9	
Generation:	21200	Best fitness:	119.87074829931973	Average fitness:	339.751462585034	Fitness standard deviation:	38.13872555874014	Best genome:	A9	N5	A11	E3	N6	A15	A14	A17	N7	A10	N12	A8	A13	A16	E5	A6	A12	E4	N3	A7	N9	
Generation:	21216	Best fitness:	119.87074829931973	Average fitness:	338.831605442177	Fitness standard deviation:	39.16611137299224	Best genome:	A9	N5	A11	E3	N6	A15	A14	A17	N7	A10	N12	A8	A13	A16	E5	A6	A12	E4	N3	A7	N9	
Generation:	21232	Best fitness:	119.87074829931973	Average fitness:	339.35189115646295	Fitness standard deviation:	41.4122500302921	Best genome:	A9	N5	A11	E3	N6	A15	A14	A17	N7	A10	N12	A8	A13	A16	E5	A6	A12	E4	N3	A7	N9	
Generation:	21248	Best fitness:	119.87074829931973	Average fitness:	340.3006054421772	Fitness standard deviation:	36.35874577409548	Best genome:	A9	N5	A11	E3	N6	A15	A14	A17	N7	A10	N12	A8	A13	A16	E5	A6	A12	E4	N3	A7	N9	
Generation:	21264	Best fitness:	119.87074829931973	Average fitness:	341.62289115646274	Fitness standard deviation:	38.7347052040531	Best genome:	A9	N5	A11	E3	N6	A15	A14	A17	N7	A10	N12	A8	A13	A16	E5	A6	A12	E4	N3	A7	N9	
Generation:	21280	Best fitness:	119.87074829931973	Average fitness:	335.7926054421769	Fitness standard deviation:	41.9305682150473	Best genome:	A9	N5	A11	E3	N6	A15	A14	A17	N7	A10	N12	A8	A13	A16	E5	A6	A12	E4	N3	A7	N9	
Generation:	21296	Best fitness:	119.87074829931973	Average fitness:	339.8346054421771	Fitness standard deviation:	38.24897944243421	Best genome:	A9	N5	A11	E3	N6	A15	A14	A17	N7	A10	N12	A8	A13	A16	E5	A6	A12	E4	N3	A7	N9	
Generation:	21312	Best fitness:	119.87074829931973	Average fitness:	341.69089115646307	Fitness standard deviation:	39.53613700096639	Best genome:	A9	N5	A11	E3	N6	A15	A14	A17	N7	A10	N12	A8	A13	A16	E5	A6	A12	E4	N3	A7	N9	
Generation:	21328	Best fitness:	119.87074829931973	Average fitness:	340.4037482993198	Fitness standard deviation:	38.702054219329476	Best genome:	A9	N5	A11	E3	N6	A15	A14	A17	N7	A10	N12	A8	A13	A16	E5	A6	A12	E4	N3	A7	N9	
Generation:	21344	Best fitness:	119.87074829931973	Average fitness:	336.9690340136056	Fitness standard deviation:	38.85681708266798	Best genome:	A9	N5	A11	E3	N6	A15	A14	A17	N7	A10	N12	A8	A13	A16	E5	A6	A12	E4	N3	A7	N9	
Generation:	21360	Best fitness:	119.87074829931973	Average fitness:	338.7977482993197	Fitness standard deviation:	40.65835764649385	Best genome:	A9	N5	A11	E3	N6	A15	A14	A17	N7	A10	N12	A8	A13	A16	E5	A6	A12	E4	N3	A7	N9	
Generation:	21376	Best fitness:	119.87074829931973	Average fitness:	345.16374829932005	Fitness standard deviation:	35.58593083578086	Best genome:	A9	N5	A11	E3	N6	A15	A14	A17	N7	A10	N12	A8	A13	A16	E5	A6	A12	E4	N3	A7	N9	
Generation:	21392	Best fitness:	119.87074829931973	Average fitness:	340.2348911564626	Fitness standard deviation:	42.987356755166026	Best genome:	A9	N5	A11	E3	N6	A15	A14	A17	N7	A10	N12	A8	A13	A16	E5	A6	A12	E4	N3	A7	N9	
Generation:	21408	Best fitness:	119.87074829931973	Average fitness:	337.8423197278912	Fitness standard deviation:	38.029913843162554	Best genome:	A9	N5	A11	E3	N6	A15	A14	A17	N7	A10	N12	A8	A13	A16	E5	A6	A12	E4	N3	A7	N9	
Generation:	21424	Best fitness:	119.87074829931973	Average fitness:	341.70403401360534	Fitness standard deviation:	37.87893365064814	Best genome:	A9	N5	A11	E3	N6	A15	A14	A17	N7	A10	N12	A8	A13	A16	E5	A6	A12	E4	N3	A7	N9	
Generation:	21440	Best fitness:	119.87074829931973	Average fitness:	342.3026054421769	Fitness standard deviation:	38.25752866310321	Best genome:	A9	N5	A11	E3	N6	A15	A14	A17	N7	A10	N12	A8	A13	A16	E5	A6	A12	E4	N3	A7	N9	
Generation:	21456	Best fitness:	119.87074829931973	Average fitness:	341.43231972789147	Fitness standard deviation:	42.33971711872763	Best genome:	A9	N5	A11	E3	N6	A15	A14	A17	N7	A10	N12	A8	A13	A16	E5	A6	A12	E4	N3	A7	N9	
Generation:	21472	Best fitness:	119.87074829931973	Average fitness:	341.61174829931997	Fitness standard deviation:	39.54086091962726	Best genome:	A9	N5	A11	E3	N6	A15	A14	A17	N7	A10	N12	A8	A13	A16	E5	A6	A12	E4	N3	A7	N9	
Generation:	21488	Best fitness:	119.87074829931973	Average fitness:	341.0703197278915	Fitness standard deviation:	39.83326396598293	Best genome:	A9	N5	A11	E3	N6	A15	A14	A17	N7	A10	N12	A8	A13	A16	E5	A6	A12	E4	N3	A7	N9	
Generation:	21504	Best fitness:	119.87074829931973	Average fitness:	342.18931972789136	Fitness standard deviation:	37.48971458947108	Best genome:	A9	N5	A11	E3	N6	A15	A14	A17	N7	A10	N12	A8	A13	A16	E5	A6	A12	E4	N3	A7	N9	
Generation:	21520	Best fitness:	119.87074829931973	Average fitness:	341.77289115646295	Fitness standard deviation:	41.27083492996386	Best genome:	A9	N5	A11	E3	N6	A15	A14	A17	N7	A10	N12	A8	A13	A16	E5	A6	A12	E4	N3	A7	N9	
Generation:	21536	Best fitness:	119.87074829931973	Average fitness:	337.6538911564627	Fitness standard deviation:	37.69185373904704	Best genome:	A9	N5	A11	E3	N6	A15	A14	A17	N7	A10	N12	A8	A13	A16	E5	A6	A12	E4	N3	A7	N9	
Generation:	21552	Best fitness:	119.87074829931973	Average fitness:	335.0178911564627	Fitness standard deviation:	36.075448573731116	Best genome:	A9	N5	A11	E3	N6	A15	A14	A17	N7	A10	N12	A8	A13	A16	E5	A6	A12	E4	N3	A7	N9	
Generation:	21568	Best fitness:	119.87074829931973	Average fitness:	343.00831972789126	Fitness standard deviation:	38.485162693841225	Best genome:	A9	N5	A11	E3	N6	A15	A14	A17	N7	A10	N12	A8	A13	A16	E5	A6	A12	E4	N3	A7	N9	
Generation:	21584	Best fitness:	119.87074829931973	Average fitness:	342.79960544217704	Fitness standard deviation:	41.78969123834152	Best genome:	A9	N5	A11	E3	N6	A15	A14	A17	N7	A10	N12	A8	A13	A16	E5	A6	A12	E4	N3	A7	N9	
Generation:	21600	Best fitness:	119.87074829931973	Average fitness:	339.37960544217697	Fitness standard deviation:	41.332362118389916	Best genome:	A9	N5	A11	E3	N6	A15	A14	A17	N7	A10	N12	A8	A13	A16	E5	A6	A12	E4	N3	A7	N9	
Generation:	21616	Best fitness:	119.87074829931973	Average fitness:	338.91274829931996	Fitness standard deviation:	42.436920189661194	Best genome:	A9	N5	A11	E3	N6	A15	A14	A17	N7	A10	N12	A8	A13	A16	E5	A6	A12	E4	N3	A7	N9	
Generation:	21632	Best fitness:	119.87074829931973	Average fitness:	337.9371768707484	Fitness standard deviation:	39.64312143412544	Best genome:	A9	N5	A11	E3	N6	A15	A14	A17	N7	A10	N12	A8	A13	A16	E5	A6	A12	E4	N3	A7	N9	
Generation:	21648	Best fitness:	119.87074829931973	Average fitness:	340.2300340136057	Fitness standard deviation:	35.95099458616818	Best genome:	A9	N5	A11	E3	N6	A15	A14	A17	N7	A10	N12	A8	A13	A16	E5	A6	A12	E4	N3	A7	N9	
Generation:	21664	Best fitness:	119.87074829931973	Average fitness:	339.33160544217696	Fitness standard deviation:	37.30128041901457	Best genome:	A9	N5	A11	E3	N6	A15	A14	A17	N7	A10	N12	A8	A13	A16	E5	A6	A12	E4	N3	A7	N9	
Generation:	21680	Best fitness:	119.87074829931973	Average fitness:	341.23346258503426	Fitness standard deviation:	39.907386375538685	Best genome:	A9	N5	A11	E3	N6	A15	A14	A17	N7	A10	N12	A8	A13	A16	E5	A6	A12	E4	N3	A7	N9	
Generation:	21696	Best fitness:	119.87074829931973	Average fitness:	333.9301768707485	Fitness standard deviation:	43.0169655529973	Best genome:	A9	N5	A11	E3	N6	A15	A14	A17	N7	A10	N12	A8	A13	A16	E5	A6	A12	E4	N3	A7	N9	
Generation:	21712	Best fitness:	119.87074829931973	Average fitness:	335.92374829931975	Fitness standard deviation:	38.269528923952336	Best genome:	A9	N5	A11	E3	N6	A15	A14	A17	N7	A10	N12	A8	A13	A16	E5	A6	A12	E4	N3	A7	N9	
Generation:	21728	Best fitness:	119.87074829931973	Average fitness:	340.15531972789154	Fitness standard deviation:	40.587379242763596	Best genome:	A9	N5	A11	E3	N6	A15	A14	A17	N7	A10	N12	A8	A13	A16	E5	A6	A12	E4	N3	A7	N9	
