Generation:	16	Best fitness:	234.8421768707483	Average fitness:	329.9707482993197	Fitness standard deviation:	33.291139349437614	Best genome:	A7	A11	N5	E5	N12	A10	A15	E4	A8	A13	A16	N3	E3	N6	N7	A6	A17	A14	A12	N9	A9	
Generation:	13008	Best fitness:	113.55646258503401	Average fitness:	315.0610340136055	Fitness standard deviation:	52.38254035653561	Best genome:	E5	A15	A12	A11	E3	N6	A6	A14	A17	N9	A16	A9	N3	E4	N5	A7	N7	A10	N12	A8	A13	
Generation:	13024	Best fitness:	113.55646258503401	Average fitness:	317.6153197278911	Fitness standard deviation:	47.35551461454266	Best genome:	E5	A15	A12	A11	E3	N6	A6	A14	A17	N9	A16	A9	N3	E4	N5	A7	N7	A10	N12	A8	A13	
Generation:	13040	Best fitness:	113.55646258503401	Average fitness:	317.4901768707484	Fitness standard deviation:	47.29860901091434	Best genome:	E5	A15	A12	A11	E3	N6	A6	A14	A17	N9	A16	A9	N3	E4	N5	A7	N7	A10	N12	A8	A13	
Generation:	13056	Best fitness:	113.55646258503401	Average fitness:	323.4838911564625	Fitness standard deviation:	48.742528623913856	Best genome:	E5	A15	A12	A11	E3	N6	A6	A14	A17	N9	A16	A9	N3	E4	N5	A7	N7	A10	N12	A8	A13	
Generation:	13072	Best fitness:	113.55646258503401	Average fitness:	314.0307482993197	Fitness standard deviation:	57.631846921574855	Best genome:	E5	A15	A12	A11	E3	N6	A6	A14	A17	N9	A16	A9	N3	E4	N5	A7	N7	A10	N12	A8	A13	
Generation:	13088	Best fitness:	113.55646258503401	Average fitness:	307.74789115646263	Fitness standard deviation:	48.55833647085047	Best genome:	E5	A15	A12	A11	E3	N6	A6	A14	A17	N9	A16	A9	N3	E4	N5	A7	N7	A10	N12	A8	A13	
Generation:	13104	Best fitness:	113.55646258503401	Average fitness:	310.2381768707483	Fitness standard deviation:	53.096483610076305	Best genome:	E5	A15	A12	A11	E3	N6	A6	A14	A17	N9	A16	A9	N3	E4	N5	A7	N7	A10	N12	A8	A13	
Generation:	13120	Best fitness:	113.55646258503401	Average fitness:	316.79246258503406	Fitness standard deviation:	52.54483327597491	Best genome:	E5	A15	A12	A11	E3	N6	A6	A14	A17	N9	A16	A9	N3	E4	N5	A7	N7	A10	N12	A8	A13	
Generation:	13136	Best fitness:	113.55646258503401	Average fitness:	316.6376054421769	Fitness standard deviation:	57.54718053271859	Best genome:	E5	A15	A12	A11	E3	N6	A6	A14	A17	N9	A16	A9	N3	E4	N5	A7	N7	A10	N12	A8	A13	
Generation:	13152	Best fitness:	113.55646258503401	Average fitness:	311.00046258503403	Fitness standard deviation:	53.06695261571336	Best genome:	E5	A15	A12	A11	E3	N6	A6	A14	A17	N9	A16	A9	N3	E4	N5	A7	N7	A10	N12	A8	A13	
Generation:	13168	Best fitness:	113.55646258503401	Average fitness:	312.71303401360547	Fitness standard deviation:	53.554006535459145	Best genome:	E5	A15	A12	A11	E3	N6	A6	A14	A17	N9	A16	A9	N3	E4	N5	A7	N7	A10	N12	A8	A13	
Generation:	13184	Best fitness:	113.55646258503401	Average fitness:	311.5621768707483	Fitness standard deviation:	60.69627699304403	Best genome:	E5	A15	A12	A11	E3	N6	A6	A14	A17	N9	A16	A9	N3	E4	N5	A7	N7	A10	N12	A8	A13	
Generation:	13200	Best fitness:	113.55646258503401	Average fitness:	320.9764625850341	Fitness standard deviation:	54.33452549921173	Best genome:	E5	A15	A12	A11	E3	N6	A6	A14	A17	N9	A16	A9	N3	E4	N5	A7	N7	A10	N12	A8	A13	
Generation:	13216	Best fitness:	113.55646258503401	Average fitness:	322.93189115646254	Fitness standard deviation:	57.565731872710664	Best genome:	E5	A15	A12	A11	E3	N6	A6	A14	A17	N9	A16	A9	N3	E4	N5	A7	N7	A10	N12	A8	A13	
Generation:	13232	Best fitness:	113.55646258503401	Average fitness:	309.26331972789114	Fitness standard deviation:	54.00733701025052	Best genome:	E5	A15	A12	A11	E3	N6	A6	A14	A17	N9	A16	A9	N3	E4	N5	A7	N7	A10	N12	A8	A13	
Generation:	13248	Best fitness:	113.55646258503401	Average fitness:	315.0558911564626	Fitness standard deviation:	48.88850396649127	Best genome:	E5	A15	A12	A11	E3	N6	A6	A14	A17	N9	A16	A9	N3	E4	N5	A7	N7	A10	N12	A8	A13	
Generation:	13264	Best fitness:	113.55646258503401	Average fitness:	321.1656054421769	Fitness standard deviation:	58.71915848810353	Best genome:	E5	A15	A12	A11	E3	N6	A6	A14	A17	N9	A16	A9	N3	E4	N5	A7	N7	A10	N12	A8	A13	
Generation:	13280	Best fitness:	113.55646258503401	Average fitness:	320.30617687074823	Fitness standard deviation:	62.73774232599755	Best genome:	E5	A15	A12	A11	E3	N6	A6	A14	A17	N9	A16	A9	N3	E4	N5	A7	N7	A10	N12	A8	A13	
Generation:	13296	Best fitness:	113.55646258503401	Average fitness:	313.252462585034	Fitness standard deviation:	54.50161960072417	Best genome:	E5	A15	A12	A11	E3	N6	A6	A14	A17	N9	A16	A9	N3	E4	N5	A7	N7	A10	N12	A8	A13	
Generation:	13312	Best fitness:	113.55646258503401	Average fitness:	312.3438911564626	Fitness standard deviation:	52.77196601474332	Best genome:	E5	A15	A12	A11	E3	N6	A6	A14	A17	N9	A16	A9	N3	E4	N5	A7	N7	A10	N12	A8	A13	
Generation:	13328	Best fitness:	113.55646258503401	Average fitness:	324.56731972789123	Fitness standard deviation:	57.22640860045407	Best genome:	E5	A15	A12	A11	E3	N6	A6	A14	A17	N9	A16	A9	N3	E4	N5	A7	N7	A10	N12	A8	A13	
Generation:	13344	Best fitness:	113.55646258503401	Average fitness:	320.93817687074835	Fitness standard deviation:	53.25867954864546	Best genome:	E5	A15	A12	A11	E3	N6	A6	A14	A17	N9	A16	A9	N3	E4	N5	A7	N7	A10	N12	A8	A13	
Generation:	13360	Best fitness:	113.55646258503401	Average fitness:	313.33703401360543	Fitness standard deviation:	65.64045801678306	Best genome:	E5	A15	A12	A11	E3	N6	A6	A14	A17	N9	A16	A9	N3	E4	N5	A7	N7	A10	N12	A8	A13	
Generation:	13376	Best fitness:	113.55646258503401	Average fitness:	314.3513197278911	Fitness standard deviation:	51.61217280559195	Best genome:	E5	A15	A12	A11	E3	N6	A6	A14	A17	N9	A16	A9	N3	E4	N5	A7	N7	A10	N12	A8	A13	
Generation:	13392	Best fitness:	113.55646258503401	Average fitness:	310.5296054421769	Fitness standard deviation:	50.80179794664993	Best genome:	E5	A15	A12	A11	E3	N6	A6	A14	A17	N9	A16	A9	N3	E4	N5	A7	N7	A10	N12	A8	A13	
Generation:	13408	Best fitness:	113.55646258503401	Average fitness:	313.1016054421769	Fitness standard deviation:	52.253631324648104	Best genome:	E5	A15	A12	A11	E3	N6	A6	A14	A17	N9	A16	A9	N3	E4	N5	A7	N7	A10	N12	A8	A13	
Generation:	13424	Best fitness:	113.55646258503401	Average fitness:	308.7553197278912	Fitness standard deviation:	55.979173083407005	Best genome:	E5	A15	A12	A11	E3	N6	A6	A14	A17	N9	A16	A9	N3	E4	N5	A7	N7	A10	N12	A8	A13	
Generation:	13440	Best fitness:	113.55646258503401	Average fitness:	312.4884625850341	Fitness standard deviation:	45.9815302370286	Best genome:	E5	A15	A12	A11	E3	N6	A6	A14	A17	N9	A16	A9	N3	E4	N5	A7	N7	A10	N12	A8	A13	
Generation:	13456	Best fitness:	113.55646258503401	Average fitness:	324.2461768707483	Fitness standard deviation:	58.860501155230565	Best genome:	E5	A15	A12	A11	E3	N6	A6	A14	A17	N9	A16	A9	N3	E4	N5	A7	N7	A10	N12	A8	A13	
Generation:	13472	Best fitness:	113.55646258503401	Average fitness:	302.66731972789114	Fitness standard deviation:	47.704323901058935	Best genome:	E5	A15	A12	A11	E3	N6	A6	A14	A17	N9	A16	A9	N3	E4	N5	A7	N7	A10	N12	A8	A13	
Generation:	13488	Best fitness:	113.55646258503401	Average fitness:	311.27017687074834	Fitness standard deviation:	46.95779937478384	Best genome:	E5	A15	A12	A11	E3	N6	A6	A14	A17	N9	A16	A9	N3	E4	N5	A7	N7	A10	N12	A8	A13	
Generation:	13504	Best fitness:	113.55646258503401	Average fitness:	320.6090340136054	Fitness standard deviation:	45.81264467104144	Best genome:	E5	A15	A12	A11	E3	N6	A6	A14	A17	N9	A16	A9	N3	E4	N5	A7	N7	A10	N12	A8	A13	
Generation:	13520	Best fitness:	113.55646258503401	Average fitness:	315.01589115646266	Fitness standard deviation:	50.1187014962825	Best genome:	E5	A15	A12	A11	E3	N6	A6	A14	A17	N9	A16	A9	N3	E4	N5	A7	N7	A10	N12	A8	A13	
Generation:	13536	Best fitness:	113.55646258503401	Average fitness:	309.6507482993198	Fitness standard deviation:	52.23157673441675	Best genome:	E5	A15	A12	A11	E3	N6	A6	A14	A17	N9	A16	A9	N3	E4	N5	A7	N7	A10	N12	A8	A13	
Generation:	13552	Best fitness:	113.55646258503401	Average fitness:	312.4827482993198	Fitness standard deviation:	50.71328903326453	Best genome:	E5	A15	A12	A11	E3	N6	A6	A14	A17	N9	A16	A9	N3	E4	N5	A7	N7	A10	N12	A8	A13	
Generation:	13568	Best fitness:	113.55646258503401	Average fitness:	312.2741768707483	Fitness standard deviation:	57.233847168561766	Best genome:	E5	A15	A12	A11	E3	N6	A6	A14	A17	N9	A16	A9	N3	E4	N5	A7	N7	A10	N12	A8	A13	
Generation:	13584	Best fitness:	113.55646258503401	Average fitness:	320.96217687074835	Fitness standard deviation:	53.0211398733504	Best genome:	E5	A15	A12	A11	E3	N6	A6	A14	A17	N9	A16	A9	N3	E4	N5	A7	N7	A10	N12	A8	A13	
Generation:	13600	Best fitness:	113.55646258503401	Average fitness:	314.84789115646265	Fitness standard deviation:	61.49648259395468	Best genome:	E5	A15	A12	A11	E3	N6	A6	A14	A17	N9	A16	A9	N3	E4	N5	A7	N7	A10	N12	A8	A13	
Generation:	13616	Best fitness:	113.55646258503401	Average fitness:	317.5553197278912	Fitness standard deviation:	49.03125066272551	Best genome:	E5	A15	A12	A11	E3	N6	A6	A14	A17	N9	A16	A9	N3	E4	N5	A7	N7	A10	N12	A8	A13	
Generation:	13632	Best fitness:	113.55646258503401	Average fitness:	312.8541768707484	Fitness standard deviation:	48.44228414035299	Best genome:	E5	A15	A12	A11	E3	N6	A6	A14	A17	N9	A16	A9	N3	E4	N5	A7	N7	A10	N12	A8	A13	
Generation:	13648	Best fitness:	113.55646258503401	Average fitness:	312.6804625850341	Fitness standard deviation:	59.30557949041454	Best genome:	E5	A15	A12	A11	E3	N6	A6	A14	A17	N9	A16	A9	N3	E4	N5	A7	N7	A10	N12	A8	A13	
Generation:	13664	Best fitness:	113.55646258503401	Average fitness:	309.8210340136055	Fitness standard deviation:	53.55828831149426	Best genome:	E5	A15	A12	A11	E3	N6	A6	A14	A17	N9	A16	A9	N3	E4	N5	A7	N7	A10	N12	A8	A13	
Generation:	13680	Best fitness:	113.55646258503401	Average fitness:	321.12160544217693	Fitness standard deviation:	56.36423595848412	Best genome:	E5	A15	A12	A11	E3	N6	A6	A14	A17	N9	A16	A9	N3	E4	N5	A7	N7	A10	N12	A8	A13	
Generation:	13696	Best fitness:	113.55646258503401	Average fitness:	323.62503401360533	Fitness standard deviation:	48.259949508164766	Best genome:	E5	A15	A12	A11	E3	N6	A6	A14	A17	N9	A16	A9	N3	E4	N5	A7	N7	A10	N12	A8	A13	
Generation:	13712	Best fitness:	113.55646258503401	Average fitness:	318.12617687074834	Fitness standard deviation:	48.93428576766843	Best genome:	E5	A15	A12	A11	E3	N6	A6	A14	A17	N9	A16	A9	N3	E4	N5	A7	N7	A10	N12	A8	A13	
Generation:	13728	Best fitness:	113.55646258503401	Average fitness:	319.85989115646265	Fitness standard deviation:	55.44631671467898	Best genome:	E5	A15	A12	A11	E3	N6	A6	A14	A17	N9	A16	A9	N3	E4	N5	A7	N7	A10	N12	A8	A13	
Generation:	13744	Best fitness:	113.55646258503401	Average fitness:	310.30331972789116	Fitness standard deviation:	47.724311696001884	Best genome:	E5	A15	A12	A11	E3	N6	A6	A14	A17	N9	A16	A9	N3	E4	N5	A7	N7	A10	N12	A8	A13	
Generation:	13760	Best fitness:	113.55646258503401	Average fitness:	310.6541768707483	Fitness standard deviation:	54.29794301061204	Best genome:	E5	A15	A12	A11	E3	N6	A6	A14	A17	N9	A16	A9	N3	E4	N5	A7	N7	A10	N12	A8	A13	
Generation:	13776	Best fitness:	113.55646258503401	Average fitness:	323.47417687074835	Fitness standard deviation:	47.64565488122946	Best genome:	E5	A15	A12	A11	E3	N6	A6	A14	A17	N9	A16	A9	N3	E4	N5	A7	N7	A10	N12	A8	A13	
Generation:	13792	Best fitness:	113.55646258503401	Average fitness:	307.39017687074835	Fitness standard deviation:	48.64274350815341	Best genome:	E5	A15	A12	A11	E3	N6	A6	A14	A17	N9	A16	A9	N3	E4	N5	A7	N7	A10	N12	A8	A13	
Generation:	13808	Best fitness:	113.55646258503401	Average fitness:	314.43531972789117	Fitness standard deviation:	55.3876648936146	Best genome:	E5	A15	A12	A11	E3	N6	A6	A14	A17	N9	A16	A9	N3	E4	N5	A7	N7	A10	N12	A8	A13	
Generation:	13824	Best fitness:	113.55646258503401	Average fitness:	316.2233197278911	Fitness standard deviation:	51.33370825872447	Best genome:	E5	A15	A12	A11	E3	N6	A6	A14	A17	N9	A16	A9	N3	E4	N5	A7	N7	A10	N12	A8	A13	
Generation:	13840	Best fitness:	113.55646258503401	Average fitness:	314.3313197278912	Fitness standard deviation:	54.64701052823904	Best genome:	E5	A15	A12	A11	E3	N6	A6	A14	A17	N9	A16	A9	N3	E4	N5	A7	N7	A10	N12	A8	A13	
Generation:	13856	Best fitness:	113.55646258503401	Average fitness:	315.28560544217686	Fitness standard deviation:	56.65902604463415	Best genome:	E5	A15	A12	A11	E3	N6	A6	A14	A17	N9	A16	A9	N3	E4	N5	A7	N7	A10	N12	A8	A13	
Generation:	13872	Best fitness:	113.55646258503401	Average fitness:	310.88503401360543	Fitness standard deviation:	52.340470391622645	Best genome:	E5	A15	A12	A11	E3	N6	A6	A14	A17	N9	A16	A9	N3	E4	N5	A7	N7	A10	N12	A8	A13	
Generation:	13888	Best fitness:	113.55646258503401	Average fitness:	310.06160544217687	Fitness standard deviation:	51.84937381866588	Best genome:	E5	A15	A12	A11	E3	N6	A6	A14	A17	N9	A16	A9	N3	E4	N5	A7	N7	A10	N12	A8	A13	
Generation:	13904	Best fitness:	113.55646258503401	Average fitness:	321.79931972789115	Fitness standard deviation:	41.19549262049063	Best genome:	E5	A15	A12	A11	E3	N6	A6	A14	A17	N9	A16	A9	N3	E4	N5	A7	N7	A10	N12	A8	A13	
Generation:	13920	Best fitness:	113.55646258503401	Average fitness:	316.1101768707483	Fitness standard deviation:	49.925295339892685	Best genome:	E5	A15	A12	A11	E3	N6	A6	A14	A17	N9	A16	A9	N3	E4	N5	A7	N7	A10	N12	A8	A13	
Generation:	13936	Best fitness:	113.55646258503401	Average fitness:	296.8330340136055	Fitness standard deviation:	53.32582402780944	Best genome:	E5	A15	A12	A11	E3	N6	A6	A14	A17	N9	A16	A9	N3	E4	N5	A7	N7	A10	N12	A8	A13	
Generation:	13952	Best fitness:	113.55646258503401	Average fitness:	318.33360544217686	Fitness standard deviation:	55.22479981209271	Best genome:	E5	A15	A12	A11	E3	N6	A6	A14	A17	N9	A16	A9	N3	E4	N5	A7	N7	A10	N12	A8	A13	
Generation:	13968	Best fitness:	113.55646258503401	Average fitness:	310.93417687074833	Fitness standard deviation:	55.12128143115185	Best genome:	E5	A15	A12	A11	E3	N6	A6	A14	A17	N9	A16	A9	N3	E4	N5	A7	N7	A10	N12	A8	A13	
Generation:	13984	Best fitness:	113.55646258503401	Average fitness:	311.06846258503407	Fitness standard deviation:	61.548067385232685	Best genome:	E5	A15	A12	A11	E3	N6	A6	A14	A17	N9	A16	A9	N3	E4	N5	A7	N7	A10	N12	A8	A13	
Generation:	14000	Best fitness:	113.55646258503401	Average fitness:	314.1330340136054	Fitness standard deviation:	56.71632804958878	Best genome:	E5	A15	A12	A11	E3	N6	A6	A14	A17	N9	A16	A9	N3	E4	N5	A7	N7	A10	N12	A8	A13	
Generation:	14016	Best fitness:	113.55646258503401	Average fitness:	317.57703401360544	Fitness standard deviation:	48.47646516378344	Best genome:	E5	A15	A12	A11	E3	N6	A6	A14	A17	N9	A16	A9	N3	E4	N5	A7	N7	A10	N12	A8	A13	
Generation:	14032	Best fitness:	113.55646258503401	Average fitness:	312.8233197278911	Fitness standard deviation:	56.63220965968726	Best genome:	E5	A15	A12	A11	E3	N6	A6	A14	A17	N9	A16	A9	N3	E4	N5	A7	N7	A10	N12	A8	A13	
Generation:	14048	Best fitness:	113.55646258503401	Average fitness:	302.1513197278912	Fitness standard deviation:	57.25748494052359	Best genome:	E5	A15	A12	A11	E3	N6	A6	A14	A17	N9	A16	A9	N3	E4	N5	A7	N7	A10	N12	A8	A13	
Generation:	14064	Best fitness:	113.55646258503401	Average fitness:	322.74389115646255	Fitness standard deviation:	50.531288075926234	Best genome:	E5	A15	A12	A11	E3	N6	A6	A14	A17	N9	A16	A9	N3	E4	N5	A7	N7	A10	N12	A8	A13	
Generation:	14080	Best fitness:	113.55646258503401	Average fitness:	320.39589115646265	Fitness standard deviation:	46.59583756131889	Best genome:	E5	A15	A12	A11	E3	N6	A6	A14	A17	N9	A16	A9	N3	E4	N5	A7	N7	A10	N12	A8	A13	
Generation:	14096	Best fitness:	113.55646258503401	Average fitness:	317.0330340136055	Fitness standard deviation:	60.46222026748165	Best genome:	E5	A15	A12	A11	E3	N6	A6	A14	A17	N9	A16	A9	N3	E4	N5	A7	N7	A10	N12	A8	A13	
Generation:	14112	Best fitness:	113.55646258503401	Average fitness:	310.6981768707484	Fitness standard deviation:	47.87831342740741	Best genome:	E5	A15	A12	A11	E3	N6	A6	A14	A17	N9	A16	A9	N3	E4	N5	A7	N7	A10	N12	A8	A13	
Generation:	14128	Best fitness:	113.55646258503401	Average fitness:	307.3170340136054	Fitness standard deviation:	50.3791482262255	Best genome:	E5	A15	A12	A11	E3	N6	A6	A14	A17	N9	A16	A9	N3	E4	N5	A7	N7	A10	N12	A8	A13	
Generation:	14144	Best fitness:	113.55646258503401	Average fitness:	306.84331972789124	Fitness standard deviation:	50.854939586303026	Best genome:	E5	A15	A12	A11	E3	N6	A6	A14	A17	N9	A16	A9	N3	E4	N5	A7	N7	A10	N12	A8	A13	
Generation:	14160	Best fitness:	113.55646258503401	Average fitness:	324.1136054421769	Fitness standard deviation:	48.05689799495968	Best genome:	E5	A15	A12	A11	E3	N6	A6	A14	A17	N9	A16	A9	N3	E4	N5	A7	N7	A10	N12	A8	A13	
Generation:	14176	Best fitness:	113.55646258503401	Average fitness:	312.66960544217693	Fitness standard deviation:	58.882878412340276	Best genome:	E5	A15	A12	A11	E3	N6	A6	A14	A17	N9	A16	A9	N3	E4	N5	A7	N7	A10	N12	A8	A13	
Generation:	14192	Best fitness:	113.55646258503401	Average fitness:	309.9764625850341	Fitness standard deviation:	45.395938773670686	Best genome:	E5	A15	A12	A11	E3	N6	A6	A14	A17	N9	A16	A9	N3	E4	N5	A7	N7	A10	N12	A8	A13	
Generation:	14208	Best fitness:	113.55646258503401	Average fitness:	318.1998911564626	Fitness standard deviation:	56.278621522651	Best genome:	E5	A15	A12	A11	E3	N6	A6	A14	A17	N9	A16	A9	N3	E4	N5	A7	N7	A10	N12	A8	A13	
Generation:	14224	Best fitness:	113.55646258503401	Average fitness:	316.83360544217686	Fitness standard deviation:	50.42971726743537	Best genome:	E5	A15	A12	A11	E3	N6	A6	A14	A17	N9	A16	A9	N3	E4	N5	A7	N7	A10	N12	A8	A13	
Generation:	14240	Best fitness:	113.55646258503401	Average fitness:	317.2530340136054	Fitness standard deviation:	54.354654237006145	Best genome:	E5	A15	A12	A11	E3	N6	A6	A14	A17	N9	A16	A9	N3	E4	N5	A7	N7	A10	N12	A8	A13	
Generation:	14256	Best fitness:	113.55646258503401	Average fitness:	313.8753197278912	Fitness standard deviation:	53.291836755889044	Best genome:	E5	A15	A12	A11	E3	N6	A6	A14	A17	N9	A16	A9	N3	E4	N5	A7	N7	A10	N12	A8	A13	
Generation:	14272	Best fitness:	113.55646258503401	Average fitness:	321.70846258503406	Fitness standard deviation:	48.61699994605902	Best genome:	E5	A15	A12	A11	E3	N6	A6	A14	A17	N9	A16	A9	N3	E4	N5	A7	N7	A10	N12	A8	A13	
Generation:	14288	Best fitness:	113.55646258503401	Average fitness:	309.0113197278912	Fitness standard deviation:	52.884499743713725	Best genome:	E5	A15	A12	A11	E3	N6	A6	A14	A17	N9	A16	A9	N3	E4	N5	A7	N7	A10	N12	A8	A13	
Generation:	14304	Best fitness:	113.55646258503401	Average fitness:	306.5113197278912	Fitness standard deviation:	55.617878520328695	Best genome:	E5	A15	A12	A11	E3	N6	A6	A14	A17	N9	A16	A9	N3	E4	N5	A7	N7	A10	N12	A8	A13	
Generation:	14320	Best fitness:	113.55646258503401	Average fitness:	305.9793197278913	Fitness standard deviation:	45.02491682051037	Best genome:	E5	A15	A12	A11	E3	N6	A6	A14	A17	N9	A16	A9	N3	E4	N5	A7	N7	A10	N12	A8	A13	
Generation:	14336	Best fitness:	113.55646258503401	Average fitness:	310.1358911564626	Fitness standard deviation:	47.8533603758953	Best genome:	E5	A15	A12	A11	E3	N6	A6	A14	A17	N9	A16	A9	N3	E4	N5	A7	N7	A10	N12	A8	A13	
Generation:	14352	Best fitness:	113.55646258503401	Average fitness:	312.645605442177	Fitness standard deviation:	54.29734661536774	Best genome:	E5	A15	A12	A11	E3	N6	A6	A14	A17	N9	A16	A9	N3	E4	N5	A7	N7	A10	N12	A8	A13	
Generation:	14368	Best fitness:	113.55646258503401	Average fitness:	325.3473197278912	Fitness standard deviation:	42.86273961170014	Best genome:	E5	A15	A12	A11	E3	N6	A6	A14	A17	N9	A16	A9	N3	E4	N5	A7	N7	A10	N12	A8	A13	
Generation:	14384	Best fitness:	113.55646258503401	Average fitness:	315.9113197278911	Fitness standard deviation:	48.829678191920635	Best genome:	E5	A15	A12	A11	E3	N6	A6	A14	A17	N9	A16	A9	N3	E4	N5	A7	N7	A10	N12	A8	A13	
Generation:	14400	Best fitness:	113.55646258503401	Average fitness:	313.221605442177	Fitness standard deviation:	58.85626435960192	Best genome:	E5	A15	A12	A11	E3	N6	A6	A14	A17	N9	A16	A9	N3	E4	N5	A7	N7	A10	N12	A8	A13	
Generation:	14416	Best fitness:	113.55646258503401	Average fitness:	315.4398911564627	Fitness standard deviation:	52.974897355988816	Best genome:	E5	A15	A12	A11	E3	N6	A6	A14	A17	N9	A16	A9	N3	E4	N5	A7	N7	A10	N12	A8	A13	
Generation:	14432	Best fitness:	113.55646258503401	Average fitness:	323.11017687074826	Fitness standard deviation:	48.98141051460237	Best genome:	E5	A15	A12	A11	E3	N6	A6	A14	A17	N9	A16	A9	N3	E4	N5	A7	N7	A10	N12	A8	A13	
Generation:	14448	Best fitness:	113.55646258503401	Average fitness:	308.1598911564625	Fitness standard deviation:	47.789993193862124	Best genome:	E5	A15	A12	A11	E3	N6	A6	A14	A17	N9	A16	A9	N3	E4	N5	A7	N7	A10	N12	A8	A13	
Generation:	14464	Best fitness:	113.55646258503401	Average fitness:	315.5850340136054	Fitness standard deviation:	54.26872425857329	Best genome:	E5	A15	A12	A11	E3	N6	A6	A14	A17	N9	A16	A9	N3	E4	N5	A7	N7	A10	N12	A8	A13	
Generation:	14480	Best fitness:	113.55646258503401	Average fitness:	310.7553197278912	Fitness standard deviation:	62.279136732643174	Best genome:	E5	A15	A12	A11	E3	N6	A6	A14	A17	N9	A16	A9	N3	E4	N5	A7	N7	A10	N12	A8	A13	
Generation:	14496	Best fitness:	113.55646258503401	Average fitness:	313.55017687074826	Fitness standard deviation:	52.54016532839133	Best genome:	E5	A15	A12	A11	E3	N6	A6	A14	A17	N9	A16	A9	N3	E4	N5	A7	N7	A10	N12	A8	A13	
Generation:	14512	Best fitness:	113.55646258503401	Average fitness:	313.38217687074837	Fitness standard deviation:	59.10694430696044	Best genome:	E5	A15	A12	A11	E3	N6	A6	A14	A17	N9	A16	A9	N3	E4	N5	A7	N7	A10	N12	A8	A13	
Generation:	14528	Best fitness:	113.55646258503401	Average fitness:	315.4490340136055	Fitness standard deviation:	48.21875342178622	Best genome:	E5	A15	A12	A11	E3	N6	A6	A14	A17	N9	A16	A9	N3	E4	N5	A7	N7	A10	N12	A8	A13	
Generation:	14544	Best fitness:	113.55646258503401	Average fitness:	318.57931972789123	Fitness standard deviation:	60.53347625024335	Best genome:	E5	A15	A12	A11	E3	N6	A6	A14	A17	N9	A16	A9	N3	E4	N5	A7	N7	A10	N12	A8	A13	
