Generation:	16	Best fitness:	231.49931972789116	Average fitness:	342.6400340136057	Fitness standard deviation:	33.53543613911733	Best genome:	A13	N7	A11	A8	A9	N3	A7	N9	A16	N6	E3	N5	E4	A10	A12	A17	A14	E5	A15	A6	N12	
Generation:	33600	Best fitness:	100.38503401360545	Average fitness:	336.4183197278913	Fitness standard deviation:	42.036990394758035	Best genome:	A9	N3	A7	N9	A13	A16	E5	A15	A14	A17	E4	N5	A11	N12	E3	N6	A6	A12	N7	A10	A8	
Generation:	33616	Best fitness:	100.38503401360545	Average fitness:	341.64403401360556	Fitness standard deviation:	41.652308075058606	Best genome:	A9	N3	A7	N9	A13	A16	E5	A15	A14	A17	E4	N5	A11	N12	E3	N6	A6	A12	N7	A10	A8	
Generation:	33632	Best fitness:	100.38503401360545	Average fitness:	336.655605442177	Fitness standard deviation:	41.293936690857784	Best genome:	A9	N3	A7	N9	A13	A16	E5	A15	A14	A17	E4	N5	A11	N12	E3	N6	A6	A12	N7	A10	A8	
Generation:	33648	Best fitness:	100.38503401360545	Average fitness:	339.6558911564627	Fitness standard deviation:	41.95335407379029	Best genome:	A9	N3	A7	N9	A13	A16	E5	A15	A14	A17	E4	N5	A11	N12	E3	N6	A6	A12	N7	A10	A8	
Generation:	33664	Best fitness:	100.38503401360545	Average fitness:	340.01217687074836	Fitness standard deviation:	40.473445640825	Best genome:	A9	N3	A7	N9	A13	A16	E5	A15	A14	A17	E4	N5	A11	N12	E3	N6	A6	A12	N7	A10	A8	
Generation:	33680	Best fitness:	100.38503401360545	Average fitness:	341.1780340136057	Fitness standard deviation:	36.01431376408495	Best genome:	A9	N3	A7	N9	A13	A16	E5	A15	A14	A17	E4	N5	A11	N12	E3	N6	A6	A12	N7	A10	A8	
Generation:	33696	Best fitness:	100.38503401360545	Average fitness:	337.7293197278912	Fitness standard deviation:	40.34658175339856	Best genome:	A9	N3	A7	N9	A13	A16	E5	A15	A14	A17	E4	N5	A11	N12	E3	N6	A6	A12	N7	A10	A8	
Generation:	33712	Best fitness:	100.38503401360545	Average fitness:	343.1447482993198	Fitness standard deviation:	43.899544899319245	Best genome:	A9	N3	A7	N9	A13	A16	E5	A15	A14	A17	E4	N5	A11	N12	E3	N6	A6	A12	N7	A10	A8	
Generation:	33728	Best fitness:	100.38503401360545	Average fitness:	338.608462585034	Fitness standard deviation:	36.4381120010914	Best genome:	A9	N3	A7	N9	A13	A16	E5	A15	A14	A17	E4	N5	A11	N12	E3	N6	A6	A12	N7	A10	A8	
Generation:	33744	Best fitness:	100.38503401360545	Average fitness:	336.52831972789136	Fitness standard deviation:	38.00127854750282	Best genome:	A9	N3	A7	N9	A13	A16	E5	A15	A14	A17	E4	N5	A11	N12	E3	N6	A6	A12	N7	A10	A8	
Generation:	33760	Best fitness:	100.38503401360545	Average fitness:	343.3830340136055	Fitness standard deviation:	42.88341371101658	Best genome:	A9	N3	A7	N9	A13	A16	E5	A15	A14	A17	E4	N5	A11	N12	E3	N6	A6	A12	N7	A10	A8	
Generation:	33776	Best fitness:	100.38503401360545	Average fitness:	336.3558911564627	Fitness standard deviation:	42.05859740885329	Best genome:	A9	N3	A7	N9	A13	A16	E5	A15	A14	A17	E4	N5	A11	N12	E3	N6	A6	A12	N7	A10	A8	
Generation:	33792	Best fitness:	100.38503401360545	Average fitness:	338.02389115646264	Fitness standard deviation:	41.19155124784793	Best genome:	A9	N3	A7	N9	A13	A16	E5	A15	A14	A17	E4	N5	A11	N12	E3	N6	A6	A12	N7	A10	A8	
Generation:	33808	Best fitness:	100.38503401360545	Average fitness:	342.28774829931984	Fitness standard deviation:	41.97528836647795	Best genome:	A9	N3	A7	N9	A13	A16	E5	A15	A14	A17	E4	N5	A11	N12	E3	N6	A6	A12	N7	A10	A8	
Generation:	33824	Best fitness:	100.38503401360545	Average fitness:	344.7328911564626	Fitness standard deviation:	40.63589560640559	Best genome:	A9	N3	A7	N9	A13	A16	E5	A15	A14	A17	E4	N5	A11	N12	E3	N6	A6	A12	N7	A10	A8	
Generation:	33840	Best fitness:	100.38503401360545	Average fitness:	336.06289115646285	Fitness standard deviation:	40.710749113315835	Best genome:	A9	N3	A7	N9	A13	A16	E5	A15	A14	A17	E4	N5	A11	N12	E3	N6	A6	A12	N7	A10	A8	
Generation:	33856	Best fitness:	100.38503401360545	Average fitness:	334.0313197278914	Fitness standard deviation:	41.5052857769775	Best genome:	A9	N3	A7	N9	A13	A16	E5	A15	A14	A17	E4	N5	A11	N12	E3	N6	A6	A12	N7	A10	A8	
Generation:	33872	Best fitness:	100.38503401360545	Average fitness:	337.1370340136055	Fitness standard deviation:	44.071575805264594	Best genome:	A9	N3	A7	N9	A13	A16	E5	A15	A14	A17	E4	N5	A11	N12	E3	N6	A6	A12	N7	A10	A8	
Generation:	33888	Best fitness:	100.38503401360545	Average fitness:	336.0827482993199	Fitness standard deviation:	43.45199024210513	Best genome:	A9	N3	A7	N9	A13	A16	E5	A15	A14	A17	E4	N5	A11	N12	E3	N6	A6	A12	N7	A10	A8	
Generation:	33904	Best fitness:	100.38503401360545	Average fitness:	342.7991768707484	Fitness standard deviation:	39.951020624749795	Best genome:	A9	N3	A7	N9	A13	A16	E5	A15	A14	A17	E4	N5	A11	N12	E3	N6	A6	A12	N7	A10	A8	
Generation:	33920	Best fitness:	100.38503401360545	Average fitness:	334.4063197278913	Fitness standard deviation:	38.92477947429437	Best genome:	A9	N3	A7	N9	A13	A16	E5	A15	A14	A17	E4	N5	A11	N12	E3	N6	A6	A12	N7	A10	A8	
Generation:	33936	Best fitness:	100.38503401360545	Average fitness:	337.7753197278913	Fitness standard deviation:	38.155151195815094	Best genome:	A9	N3	A7	N9	A13	A16	E5	A15	A14	A17	E4	N5	A11	N12	E3	N6	A6	A12	N7	A10	A8	
Generation:	33952	Best fitness:	100.38503401360545	Average fitness:	339.85003401360547	Fitness standard deviation:	38.96200765240573	Best genome:	A9	N3	A7	N9	A13	A16	E5	A15	A14	A17	E4	N5	A11	N12	E3	N6	A6	A12	N7	A10	A8	
Generation:	33968	Best fitness:	100.38503401360545	Average fitness:	339.9107482993199	Fitness standard deviation:	40.560840872014694	Best genome:	A9	N3	A7	N9	A13	A16	E5	A15	A14	A17	E4	N5	A11	N12	E3	N6	A6	A12	N7	A10	A8	
Generation:	33984	Best fitness:	100.38503401360545	Average fitness:	342.0387482993199	Fitness standard deviation:	40.908313167424566	Best genome:	A9	N3	A7	N9	A13	A16	E5	A15	A14	A17	E4	N5	A11	N12	E3	N6	A6	A12	N7	A10	A8	
Generation:	34000	Best fitness:	100.38503401360545	Average fitness:	341.3318911564627	Fitness standard deviation:	41.22886338278967	Best genome:	A9	N3	A7	N9	A13	A16	E5	A15	A14	A17	E4	N5	A11	N12	E3	N6	A6	A12	N7	A10	A8	
Generation:	34016	Best fitness:	100.38503401360545	Average fitness:	341.1571768707483	Fitness standard deviation:	45.93508049299532	Best genome:	A9	N3	A7	N9	A13	A16	E5	A15	A14	A17	E4	N5	A11	N12	E3	N6	A6	A12	N7	A10	A8	
Generation:	34032	Best fitness:	100.38503401360545	Average fitness:	340.1734625850341	Fitness standard deviation:	37.456276452603745	Best genome:	A9	N3	A7	N9	A13	A16	E5	A15	A14	A17	E4	N5	A11	N12	E3	N6	A6	A12	N7	A10	A8	
Generation:	34048	Best fitness:	100.38503401360545	Average fitness:	340.84589115646247	Fitness standard deviation:	38.90725962478215	Best genome:	A9	N3	A7	N9	A13	A16	E5	A15	A14	A17	E4	N5	A11	N12	E3	N6	A6	A12	N7	A10	A8	
Generation:	34064	Best fitness:	100.38503401360545	Average fitness:	336.27546258503435	Fitness standard deviation:	45.44646482984802	Best genome:	A9	N3	A7	N9	A13	A16	E5	A15	A14	A17	E4	N5	A11	N12	E3	N6	A6	A12	N7	A10	A8	
Generation:	34080	Best fitness:	100.38503401360545	Average fitness:	341.97903401360554	Fitness standard deviation:	40.68801694828187	Best genome:	A9	N3	A7	N9	A13	A16	E5	A15	A14	A17	E4	N5	A11	N12	E3	N6	A6	A12	N7	A10	A8	
Generation:	34096	Best fitness:	100.38503401360545	Average fitness:	339.25603401360553	Fitness standard deviation:	39.12506967875388	Best genome:	A9	N3	A7	N9	A13	A16	E5	A15	A14	A17	E4	N5	A11	N12	E3	N6	A6	A12	N7	A10	A8	
Generation:	34112	Best fitness:	100.38503401360545	Average fitness:	339.87731972789135	Fitness standard deviation:	37.0185535070605	Best genome:	A9	N3	A7	N9	A13	A16	E5	A15	A14	A17	E4	N5	A11	N12	E3	N6	A6	A12	N7	A10	A8	
Generation:	34128	Best fitness:	100.38503401360545	Average fitness:	340.43831972789127	Fitness standard deviation:	43.146250829390176	Best genome:	A9	N3	A7	N9	A13	A16	E5	A15	A14	A17	E4	N5	A11	N12	E3	N6	A6	A12	N7	A10	A8	
Generation:	34144	Best fitness:	100.38503401360545	Average fitness:	343.8601768707485	Fitness standard deviation:	41.35393200563316	Best genome:	A9	N3	A7	N9	A13	A16	E5	A15	A14	A17	E4	N5	A11	N12	E3	N6	A6	A12	N7	A10	A8	
Generation:	34160	Best fitness:	100.38503401360545	Average fitness:	341.6711768707485	Fitness standard deviation:	42.6223451482761	Best genome:	A9	N3	A7	N9	A13	A16	E5	A15	A14	A17	E4	N5	A11	N12	E3	N6	A6	A12	N7	A10	A8	
Generation:	34176	Best fitness:	100.38503401360545	Average fitness:	338.3317482993199	Fitness standard deviation:	35.870255164002	Best genome:	A9	N3	A7	N9	A13	A16	E5	A15	A14	A17	E4	N5	A11	N12	E3	N6	A6	A12	N7	A10	A8	
Generation:	34192	Best fitness:	100.38503401360545	Average fitness:	337.8463197278914	Fitness standard deviation:	38.643054913409934	Best genome:	A9	N3	A7	N9	A13	A16	E5	A15	A14	A17	E4	N5	A11	N12	E3	N6	A6	A12	N7	A10	A8	
Generation:	34208	Best fitness:	100.38503401360545	Average fitness:	337.0381768707482	Fitness standard deviation:	41.49834735238972	Best genome:	A9	N3	A7	N9	A13	A16	E5	A15	A14	A17	E4	N5	A11	N12	E3	N6	A6	A12	N7	A10	A8	
Generation:	34224	Best fitness:	100.38503401360545	Average fitness:	344.31546258503425	Fitness standard deviation:	40.44421126839351	Best genome:	A9	N3	A7	N9	A13	A16	E5	A15	A14	A17	E4	N5	A11	N12	E3	N6	A6	A12	N7	A10	A8	
Generation:	34240	Best fitness:	100.38503401360545	Average fitness:	338.2740340136056	Fitness standard deviation:	42.990079271091076	Best genome:	A9	N3	A7	N9	A13	A16	E5	A15	A14	A17	E4	N5	A11	N12	E3	N6	A6	A12	N7	A10	A8	
Generation:	34256	Best fitness:	100.38503401360545	Average fitness:	337.2986054421773	Fitness standard deviation:	39.396302472051715	Best genome:	A9	N3	A7	N9	A13	A16	E5	A15	A14	A17	E4	N5	A11	N12	E3	N6	A6	A12	N7	A10	A8	
Generation:	34272	Best fitness:	100.38503401360545	Average fitness:	341.71046258503407	Fitness standard deviation:	41.81154959958273	Best genome:	A9	N3	A7	N9	A13	A16	E5	A15	A14	A17	E4	N5	A11	N12	E3	N6	A6	A12	N7	A10	A8	
Generation:	34288	Best fitness:	100.38503401360545	Average fitness:	339.1520340136057	Fitness standard deviation:	38.76498515755303	Best genome:	A9	N3	A7	N9	A13	A16	E5	A15	A14	A17	E4	N5	A11	N12	E3	N6	A6	A12	N7	A10	A8	
Generation:	34304	Best fitness:	100.38503401360545	Average fitness:	338.8993197278914	Fitness standard deviation:	41.995077942880066	Best genome:	A9	N3	A7	N9	A13	A16	E5	A15	A14	A17	E4	N5	A11	N12	E3	N6	A6	A12	N7	A10	A8	
Generation:	34320	Best fitness:	100.38503401360545	Average fitness:	336.4703197278913	Fitness standard deviation:	41.100468588371015	Best genome:	A9	N3	A7	N9	A13	A16	E5	A15	A14	A17	E4	N5	A11	N12	E3	N6	A6	A12	N7	A10	A8	
Generation:	34336	Best fitness:	100.38503401360545	Average fitness:	336.62631972789137	Fitness standard deviation:	40.06956621060579	Best genome:	A9	N3	A7	N9	A13	A16	E5	A15	A14	A17	E4	N5	A11	N12	E3	N6	A6	A12	N7	A10	A8	
Generation:	34352	Best fitness:	100.38503401360545	Average fitness:	336.220605442177	Fitness standard deviation:	38.33210808426369	Best genome:	A9	N3	A7	N9	A13	A16	E5	A15	A14	A17	E4	N5	A11	N12	E3	N6	A6	A12	N7	A10	A8	
Generation:	34368	Best fitness:	100.38503401360545	Average fitness:	338.32103401360547	Fitness standard deviation:	40.809560228466275	Best genome:	A9	N3	A7	N9	A13	A16	E5	A15	A14	A17	E4	N5	A11	N12	E3	N6	A6	A12	N7	A10	A8	
Generation:	34384	Best fitness:	100.38503401360545	Average fitness:	336.2243197278915	Fitness standard deviation:	42.00963402018879	Best genome:	A9	N3	A7	N9	A13	A16	E5	A15	A14	A17	E4	N5	A11	N12	E3	N6	A6	A12	N7	A10	A8	
Generation:	34400	Best fitness:	100.38503401360545	Average fitness:	341.2937482993199	Fitness standard deviation:	43.96269194720563	Best genome:	A9	N3	A7	N9	A13	A16	E5	A15	A14	A17	E4	N5	A11	N12	E3	N6	A6	A12	N7	A10	A8	
Generation:	34416	Best fitness:	100.38503401360545	Average fitness:	338.1131768707485	Fitness standard deviation:	41.76856820160639	Best genome:	A9	N3	A7	N9	A13	A16	E5	A15	A14	A17	E4	N5	A11	N12	E3	N6	A6	A12	N7	A10	A8	
Generation:	34432	Best fitness:	100.38503401360545	Average fitness:	337.2470340136057	Fitness standard deviation:	39.80344863635485	Best genome:	A9	N3	A7	N9	A13	A16	E5	A15	A14	A17	E4	N5	A11	N12	E3	N6	A6	A12	N7	A10	A8	
Generation:	34448	Best fitness:	100.38503401360545	Average fitness:	332.68717687074866	Fitness standard deviation:	42.9729036066654	Best genome:	A9	N3	A7	N9	A13	A16	E5	A15	A14	A17	E4	N5	A11	N12	E3	N6	A6	A12	N7	A10	A8	
Generation:	34464	Best fitness:	100.38503401360545	Average fitness:	341.57846258503434	Fitness standard deviation:	39.99360149946438	Best genome:	A9	N3	A7	N9	A13	A16	E5	A15	A14	A17	E4	N5	A11	N12	E3	N6	A6	A12	N7	A10	A8	
Generation:	34480	Best fitness:	100.38503401360545	Average fitness:	341.448891156463	Fitness standard deviation:	40.79607563934831	Best genome:	A9	N3	A7	N9	A13	A16	E5	A15	A14	A17	E4	N5	A11	N12	E3	N6	A6	A12	N7	A10	A8	
Generation:	34496	Best fitness:	100.38503401360545	Average fitness:	336.4947482993202	Fitness standard deviation:	37.87904061453446	Best genome:	A9	N3	A7	N9	A13	A16	E5	A15	A14	A17	E4	N5	A11	N12	E3	N6	A6	A12	N7	A10	A8	
Generation:	34512	Best fitness:	100.38503401360545	Average fitness:	338.9244625850341	Fitness standard deviation:	38.301421464536816	Best genome:	A9	N3	A7	N9	A13	A16	E5	A15	A14	A17	E4	N5	A11	N12	E3	N6	A6	A12	N7	A10	A8	
Generation:	34528	Best fitness:	100.38503401360545	Average fitness:	337.25946258503427	Fitness standard deviation:	36.78141887792626	Best genome:	A9	N3	A7	N9	A13	A16	E5	A15	A14	A17	E4	N5	A11	N12	E3	N6	A6	A12	N7	A10	A8	
Generation:	34544	Best fitness:	100.38503401360545	Average fitness:	331.93717687074843	Fitness standard deviation:	42.554854773526344	Best genome:	A9	N3	A7	N9	A13	A16	E5	A15	A14	A17	E4	N5	A11	N12	E3	N6	A6	A12	N7	A10	A8	
Generation:	34560	Best fitness:	100.38503401360545	Average fitness:	340.02246258503413	Fitness standard deviation:	42.23569352177499	Best genome:	A9	N3	A7	N9	A13	A16	E5	A15	A14	A17	E4	N5	A11	N12	E3	N6	A6	A12	N7	A10	A8	
Generation:	34576	Best fitness:	100.38503401360545	Average fitness:	340.50817687074834	Fitness standard deviation:	39.173757395605996	Best genome:	A9	N3	A7	N9	A13	A16	E5	A15	A14	A17	E4	N5	A11	N12	E3	N6	A6	A12	N7	A10	A8	
Generation:	34592	Best fitness:	100.38503401360545	Average fitness:	338.68331972789116	Fitness standard deviation:	38.1865876272317	Best genome:	A9	N3	A7	N9	A13	A16	E5	A15	A14	A17	E4	N5	A11	N12	E3	N6	A6	A12	N7	A10	A8	
Generation:	34608	Best fitness:	100.38503401360545	Average fitness:	337.3130340136055	Fitness standard deviation:	41.027799431654635	Best genome:	A9	N3	A7	N9	A13	A16	E5	A15	A14	A17	E4	N5	A11	N12	E3	N6	A6	A12	N7	A10	A8	
Generation:	34624	Best fitness:	100.38503401360545	Average fitness:	341.387891156463	Fitness standard deviation:	40.48359072966906	Best genome:	A9	N3	A7	N9	A13	A16	E5	A15	A14	A17	E4	N5	A11	N12	E3	N6	A6	A12	N7	A10	A8	
Generation:	34640	Best fitness:	100.38503401360545	Average fitness:	338.9846054421771	Fitness standard deviation:	42.36261824186652	Best genome:	A9	N3	A7	N9	A13	A16	E5	A15	A14	A17	E4	N5	A11	N12	E3	N6	A6	A12	N7	A10	A8	
Generation:	34656	Best fitness:	100.38503401360545	Average fitness:	338.75746258503415	Fitness standard deviation:	43.05517394090557	Best genome:	A9	N3	A7	N9	A13	A16	E5	A15	A14	A17	E4	N5	A11	N12	E3	N6	A6	A12	N7	A10	A8	
Generation:	34672	Best fitness:	100.38503401360545	Average fitness:	337.83703401360566	Fitness standard deviation:	39.4523080476379	Best genome:	A9	N3	A7	N9	A13	A16	E5	A15	A14	A17	E4	N5	A11	N12	E3	N6	A6	A12	N7	A10	A8	
Generation:	34688	Best fitness:	100.38503401360545	Average fitness:	341.0406054421769	Fitness standard deviation:	43.51055271460719	Best genome:	A9	N3	A7	N9	A13	A16	E5	A15	A14	A17	E4	N5	A11	N12	E3	N6	A6	A12	N7	A10	A8	
Generation:	34704	Best fitness:	100.38503401360545	Average fitness:	334.0707482993199	Fitness standard deviation:	42.49775821218368	Best genome:	A9	N3	A7	N9	A13	A16	E5	A15	A14	A17	E4	N5	A11	N12	E3	N6	A6	A12	N7	A10	A8	
Generation:	34720	Best fitness:	100.38503401360545	Average fitness:	335.8934625850341	Fitness standard deviation:	42.470027683157504	Best genome:	A9	N3	A7	N9	A13	A16	E5	A15	A14	A17	E4	N5	A11	N12	E3	N6	A6	A12	N7	A10	A8	
Generation:	34736	Best fitness:	100.38503401360545	Average fitness:	336.12760544217707	Fitness standard deviation:	40.10396214228968	Best genome:	A9	N3	A7	N9	A13	A16	E5	A15	A14	A17	E4	N5	A11	N12	E3	N6	A6	A12	N7	A10	A8	
Generation:	34752	Best fitness:	100.38503401360545	Average fitness:	336.5764625850341	Fitness standard deviation:	40.92203358403711	Best genome:	A9	N3	A7	N9	A13	A16	E5	A15	A14	A17	E4	N5	A11	N12	E3	N6	A6	A12	N7	A10	A8	
Generation:	34768	Best fitness:	100.38503401360545	Average fitness:	338.5730340136056	Fitness standard deviation:	42.72330237942851	Best genome:	A9	N3	A7	N9	A13	A16	E5	A15	A14	A17	E4	N5	A11	N12	E3	N6	A6	A12	N7	A10	A8	
Generation:	34784	Best fitness:	100.38503401360545	Average fitness:	345.37103401360577	Fitness standard deviation:	43.97568697378502	Best genome:	A9	N3	A7	N9	A13	A16	E5	A15	A14	A17	E4	N5	A11	N12	E3	N6	A6	A12	N7	A10	A8	
Generation:	34800	Best fitness:	100.38503401360545	Average fitness:	336.71274829931986	Fitness standard deviation:	41.11507215667973	Best genome:	A9	N3	A7	N9	A13	A16	E5	A15	A14	A17	E4	N5	A11	N12	E3	N6	A6	A12	N7	A10	A8	
Generation:	34816	Best fitness:	100.38503401360545	Average fitness:	340.2317482993198	Fitness standard deviation:	40.26089612205646	Best genome:	A9	N3	A7	N9	A13	A16	E5	A15	A14	A17	E4	N5	A11	N12	E3	N6	A6	A12	N7	A10	A8	
Generation:	34832	Best fitness:	100.38503401360545	Average fitness:	344.0433197278913	Fitness standard deviation:	41.05926496553736	Best genome:	A9	N3	A7	N9	A13	A16	E5	A15	A14	A17	E4	N5	A11	N12	E3	N6	A6	A12	N7	A10	A8	
Generation:	34848	Best fitness:	100.38503401360545	Average fitness:	338.0688911564627	Fitness standard deviation:	40.77861084776516	Best genome:	A9	N3	A7	N9	A13	A16	E5	A15	A14	A17	E4	N5	A11	N12	E3	N6	A6	A12	N7	A10	A8	
Generation:	34864	Best fitness:	100.38503401360545	Average fitness:	336.0008911564627	Fitness standard deviation:	44.99787556867409	Best genome:	A9	N3	A7	N9	A13	A16	E5	A15	A14	A17	E4	N5	A11	N12	E3	N6	A6	A12	N7	A10	A8	
Generation:	34880	Best fitness:	100.38503401360545	Average fitness:	338.60917687074857	Fitness standard deviation:	45.01278340853489	Best genome:	A9	N3	A7	N9	A13	A16	E5	A15	A14	A17	E4	N5	A11	N12	E3	N6	A6	A12	N7	A10	A8	
Generation:	34896	Best fitness:	100.38503401360545	Average fitness:	334.57546258503424	Fitness standard deviation:	40.62282732927991	Best genome:	A9	N3	A7	N9	A13	A16	E5	A15	A14	A17	E4	N5	A11	N12	E3	N6	A6	A12	N7	A10	A8	
Generation:	34912	Best fitness:	100.38503401360545	Average fitness:	339.79574829931977	Fitness standard deviation:	40.765765893425225	Best genome:	A9	N3	A7	N9	A13	A16	E5	A15	A14	A17	E4	N5	A11	N12	E3	N6	A6	A12	N7	A10	A8	
Generation:	34928	Best fitness:	100.38503401360545	Average fitness:	338.8280340136056	Fitness standard deviation:	40.58617136540524	Best genome:	A9	N3	A7	N9	A13	A16	E5	A15	A14	A17	E4	N5	A11	N12	E3	N6	A6	A12	N7	A10	A8	
Generation:	34944	Best fitness:	100.38503401360545	Average fitness:	336.1920340136057	Fitness standard deviation:	41.49929003548108	Best genome:	A9	N3	A7	N9	A13	A16	E5	A15	A14	A17	E4	N5	A11	N12	E3	N6	A6	A12	N7	A10	A8	
Generation:	34960	Best fitness:	100.38503401360545	Average fitness:	340.14703401360566	Fitness standard deviation:	38.711562277427966	Best genome:	A9	N3	A7	N9	A13	A16	E5	A15	A14	A17	E4	N5	A11	N12	E3	N6	A6	A12	N7	A10	A8	
Generation:	34976	Best fitness:	100.38503401360545	Average fitness:	343.06031972789145	Fitness standard deviation:	44.5542746456957	Best genome:	A9	N3	A7	N9	A13	A16	E5	A15	A14	A17	E4	N5	A11	N12	E3	N6	A6	A12	N7	A10	A8	
Generation:	34992	Best fitness:	100.38503401360545	Average fitness:	340.43346258503436	Fitness standard deviation:	38.81212341603104	Best genome:	A9	N3	A7	N9	A13	A16	E5	A15	A14	A17	E4	N5	A11	N12	E3	N6	A6	A12	N7	A10	A8	
Generation:	35008	Best fitness:	100.38503401360545	Average fitness:	338.4953197278911	Fitness standard deviation:	38.747189922072316	Best genome:	A9	N3	A7	N9	A13	A16	E5	A15	A14	A17	E4	N5	A11	N12	E3	N6	A6	A12	N7	A10	A8	
Generation:	35024	Best fitness:	100.38503401360545	Average fitness:	338.09646258503426	Fitness standard deviation:	42.49151339037104	Best genome:	A9	N3	A7	N9	A13	A16	E5	A15	A14	A17	E4	N5	A11	N12	E3	N6	A6	A12	N7	A10	A8	
Generation:	35040	Best fitness:	100.38503401360545	Average fitness:	338.20346258503434	Fitness standard deviation:	39.76826597621654	Best genome:	A9	N3	A7	N9	A13	A16	E5	A15	A14	A17	E4	N5	A11	N12	E3	N6	A6	A12	N7	A10	A8	
Generation:	35056	Best fitness:	100.38503401360545	Average fitness:	339.73731972789136	Fitness standard deviation:	38.3695841605439	Best genome:	A9	N3	A7	N9	A13	A16	E5	A15	A14	A17	E4	N5	A11	N12	E3	N6	A6	A12	N7	A10	A8	
Generation:	35072	Best fitness:	100.38503401360545	Average fitness:	335.47160544217695	Fitness standard deviation:	41.59369378320003	Best genome:	A9	N3	A7	N9	A13	A16	E5	A15	A14	A17	E4	N5	A11	N12	E3	N6	A6	A12	N7	A10	A8	
Generation:	35088	Best fitness:	100.38503401360545	Average fitness:	341.6993197278912	Fitness standard deviation:	41.33116549066002	Best genome:	A9	N3	A7	N9	A13	A16	E5	A15	A14	A17	E4	N5	A11	N12	E3	N6	A6	A12	N7	A10	A8	
Generation:	35104	Best fitness:	100.38503401360545	Average fitness:	338.83617687074843	Fitness standard deviation:	41.348947087253514	Best genome:	A9	N3	A7	N9	A13	A16	E5	A15	A14	A17	E4	N5	A11	N12	E3	N6	A6	A12	N7	A10	A8	
Generation:	35120	Best fitness:	100.38503401360545	Average fitness:	337.5653197278913	Fitness standard deviation:	43.09220028766983	Best genome:	A9	N3	A7	N9	A13	A16	E5	A15	A14	A17	E4	N5	A11	N12	E3	N6	A6	A12	N7	A10	A8	
Generation:	35136	Best fitness:	100.38503401360545	Average fitness:	339.8628911564627	Fitness standard deviation:	39.33611944977982	Best genome:	A9	N3	A7	N9	A13	A16	E5	A15	A14	A17	E4	N5	A11	N12	E3	N6	A6	A12	N7	A10	A8	
