Generation:	16	Best fitness:	235.67074829931974	Average fitness:	333.62960544217685	Fitness standard deviation:	30.35365218788106	Best genome:	A9	E3	N5	N12	A7	A12	N3	E4	A11	A16	E5	A15	A13	N9	A8	N7	A14	A17	A6	N6	A10	
Generation:	30256	Best fitness:	99.29931972789116	Average fitness:	311.70617687074844	Fitness standard deviation:	60.110674405378184	Best genome:	N9	A9	N3	E4	A7	N5	A11	A15	A12	A10	N12	E3	N6	N7	A6	A14	A17	A13	A16	E5	A8	
Generation:	30272	Best fitness:	99.29931972789116	Average fitness:	312.1524625850341	Fitness standard deviation:	50.30823067646007	Best genome:	N9	A9	N3	E4	A7	N5	A11	A15	A12	A10	N12	E3	N6	N7	A6	A14	A17	A13	A16	E5	A8	
Generation:	30288	Best fitness:	99.29931972789116	Average fitness:	311.66960544217693	Fitness standard deviation:	58.852521305378254	Best genome:	N9	A9	N3	E4	A7	N5	A11	A15	A12	A10	N12	E3	N6	N7	A6	A14	A17	A13	A16	E5	A8	
Generation:	30304	Best fitness:	99.29931972789116	Average fitness:	326.2964625850342	Fitness standard deviation:	58.708946368279086	Best genome:	N9	A9	N3	E4	A7	N5	A11	A15	A12	A10	N12	E3	N6	N7	A6	A14	A17	A13	A16	E5	A8	
Generation:	30320	Best fitness:	99.29931972789116	Average fitness:	308.8290340136054	Fitness standard deviation:	57.24006737399591	Best genome:	N9	A9	N3	E4	A7	N5	A11	A15	A12	A10	N12	E3	N6	N7	A6	A14	A17	A13	A16	E5	A8	
Generation:	30336	Best fitness:	99.29931972789116	Average fitness:	309.7661768707483	Fitness standard deviation:	57.80715091984199	Best genome:	N9	A9	N3	E4	A7	N5	A11	A15	A12	A10	N12	E3	N6	N7	A6	A14	A17	A13	A16	E5	A8	
Generation:	30352	Best fitness:	99.29931972789116	Average fitness:	300.4484625850341	Fitness standard deviation:	55.50668024955672	Best genome:	N9	A9	N3	E4	A7	N5	A11	A15	A12	A10	N12	E3	N6	N7	A6	A14	A17	A13	A16	E5	A8	
Generation:	30368	Best fitness:	99.29931972789116	Average fitness:	318.7313197278911	Fitness standard deviation:	55.51975199615256	Best genome:	N9	A9	N3	E4	A7	N5	A11	A15	A12	A10	N12	E3	N6	N7	A6	A14	A17	A13	A16	E5	A8	
Generation:	30384	Best fitness:	99.29931972789116	Average fitness:	293.3450340136055	Fitness standard deviation:	57.73985854941215	Best genome:	N9	A9	N3	E4	A7	N5	A11	A15	A12	A10	N12	E3	N6	N7	A6	A14	A17	A13	A16	E5	A8	
Generation:	30400	Best fitness:	99.29931972789116	Average fitness:	304.7696054421769	Fitness standard deviation:	60.83387300522899	Best genome:	N9	A9	N3	E4	A7	N5	A11	A15	A12	A10	N12	E3	N6	N7	A6	A14	A17	A13	A16	E5	A8	
Generation:	30416	Best fitness:	99.29931972789116	Average fitness:	319.2136054421769	Fitness standard deviation:	60.55274051332004	Best genome:	N9	A9	N3	E4	A7	N5	A11	A15	A12	A10	N12	E3	N6	N7	A6	A14	A17	A13	A16	E5	A8	
Generation:	30432	Best fitness:	99.29931972789116	Average fitness:	311.3861768707483	Fitness standard deviation:	52.3784866134787	Best genome:	N9	A9	N3	E4	A7	N5	A11	A15	A12	A10	N12	E3	N6	N7	A6	A14	A17	A13	A16	E5	A8	
Generation:	30448	Best fitness:	99.29931972789116	Average fitness:	312.6238911564626	Fitness standard deviation:	56.507097841324146	Best genome:	N9	A9	N3	E4	A7	N5	A11	A15	A12	A10	N12	E3	N6	N7	A6	A14	A17	A13	A16	E5	A8	
Generation:	30464	Best fitness:	99.29931972789116	Average fitness:	319.1713197278912	Fitness standard deviation:	58.80629960423337	Best genome:	N9	A9	N3	E4	A7	N5	A11	A15	A12	A10	N12	E3	N6	N7	A6	A14	A17	A13	A16	E5	A8	
Generation:	30480	Best fitness:	99.29931972789116	Average fitness:	315.23074829931977	Fitness standard deviation:	55.221024390116824	Best genome:	N9	A9	N3	E4	A7	N5	A11	A15	A12	A10	N12	E3	N6	N7	A6	A14	A17	A13	A16	E5	A8	
Generation:	30496	Best fitness:	99.29931972789116	Average fitness:	327.25189115646265	Fitness standard deviation:	53.76049975775971	Best genome:	N9	A9	N3	E4	A7	N5	A11	A15	A12	A10	N12	E3	N6	N7	A6	A14	A17	A13	A16	E5	A8	
Generation:	30512	Best fitness:	99.29931972789116	Average fitness:	308.48389115646256	Fitness standard deviation:	53.05528890060379	Best genome:	N9	A9	N3	E4	A7	N5	A11	A15	A12	A10	N12	E3	N6	N7	A6	A14	A17	A13	A16	E5	A8	
Generation:	30528	Best fitness:	99.29931972789116	Average fitness:	314.73246258503417	Fitness standard deviation:	51.05231390066708	Best genome:	N9	A9	N3	E4	A7	N5	A11	A15	A12	A10	N12	E3	N6	N7	A6	A14	A17	A13	A16	E5	A8	
Generation:	30544	Best fitness:	99.29931972789116	Average fitness:	303.63589115646255	Fitness standard deviation:	48.509482276085755	Best genome:	N9	A9	N3	E4	A7	N5	A11	A15	A12	A10	N12	E3	N6	N7	A6	A14	A17	A13	A16	E5	A8	
Generation:	30560	Best fitness:	99.29931972789116	Average fitness:	308.27074829931985	Fitness standard deviation:	64.07681308796657	Best genome:	N9	A9	N3	E4	A7	N5	A11	A15	A12	A10	N12	E3	N6	N7	A6	A14	A17	A13	A16	E5	A8	
Generation:	30576	Best fitness:	99.29931972789116	Average fitness:	306.02503401360553	Fitness standard deviation:	54.866440283544506	Best genome:	N9	A9	N3	E4	A7	N5	A11	A15	A12	A10	N12	E3	N6	N7	A6	A14	A17	A13	A16	E5	A8	
Generation:	30592	Best fitness:	99.29931972789116	Average fitness:	309.6176054421769	Fitness standard deviation:	46.32597579090582	Best genome:	N9	A9	N3	E4	A7	N5	A11	A15	A12	A10	N12	E3	N6	N7	A6	A14	A17	A13	A16	E5	A8	
Generation:	30608	Best fitness:	99.29931972789116	Average fitness:	307.15017687074834	Fitness standard deviation:	46.39452581712543	Best genome:	N9	A9	N3	E4	A7	N5	A11	A15	A12	A10	N12	E3	N6	N7	A6	A14	A17	A13	A16	E5	A8	
Generation:	30624	Best fitness:	99.29931972789116	Average fitness:	292.1930340136055	Fitness standard deviation:	54.72623578265525	Best genome:	N9	A9	N3	E4	A7	N5	A11	A15	A12	A10	N12	E3	N6	N7	A6	A14	A17	A13	A16	E5	A8	
Generation:	30640	Best fitness:	99.29931972789116	Average fitness:	313.48503401360546	Fitness standard deviation:	54.25674091478292	Best genome:	N9	A9	N3	E4	A7	N5	A11	A15	A12	A10	N12	E3	N6	N7	A6	A14	A17	A13	A16	E5	A8	
Generation:	30656	Best fitness:	99.29931972789116	Average fitness:	308.55703401360546	Fitness standard deviation:	53.49677678331735	Best genome:	N9	A9	N3	E4	A7	N5	A11	A15	A12	A10	N12	E3	N6	N7	A6	A14	A17	A13	A16	E5	A8	
Generation:	30672	Best fitness:	99.29931972789116	Average fitness:	316.4827482993197	Fitness standard deviation:	53.880081235640176	Best genome:	N9	A9	N3	E4	A7	N5	A11	A15	A12	A10	N12	E3	N6	N7	A6	A14	A17	A13	A16	E5	A8	
Generation:	30688	Best fitness:	99.29931972789116	Average fitness:	311.4118911564627	Fitness standard deviation:	58.684017616313874	Best genome:	N9	A9	N3	E4	A7	N5	A11	A15	A12	A10	N12	E3	N6	N7	A6	A14	A17	A13	A16	E5	A8	
Generation:	30704	Best fitness:	99.29931972789116	Average fitness:	296.2010340136055	Fitness standard deviation:	45.21416940991587	Best genome:	N9	A9	N3	E4	A7	N5	A11	A15	A12	A10	N12	E3	N6	N7	A6	A14	A17	A13	A16	E5	A8	
Generation:	30720	Best fitness:	99.29931972789116	Average fitness:	306.9667482993197	Fitness standard deviation:	52.899991824388856	Best genome:	N9	A9	N3	E4	A7	N5	A11	A15	A12	A10	N12	E3	N6	N7	A6	A14	A17	A13	A16	E5	A8	
Generation:	30736	Best fitness:	99.29931972789116	Average fitness:	304.64331972789114	Fitness standard deviation:	57.0313008107238	Best genome:	N9	A9	N3	E4	A7	N5	A11	A15	A12	A10	N12	E3	N6	N7	A6	A14	A17	A13	A16	E5	A8	
Generation:	30752	Best fitness:	99.29931972789116	Average fitness:	298.60446258503407	Fitness standard deviation:	57.33316465597715	Best genome:	N9	A9	N3	E4	A7	N5	A11	A15	A12	A10	N12	E3	N6	N7	A6	A14	A17	A13	A16	E5	A8	
Generation:	30768	Best fitness:	99.29931972789116	Average fitness:	313.15989115646255	Fitness standard deviation:	58.9606655848124	Best genome:	N9	A9	N3	E4	A7	N5	A11	A15	A12	A10	N12	E3	N6	N7	A6	A14	A17	A13	A16	E5	A8	
Generation:	30784	Best fitness:	99.29931972789116	Average fitness:	310.196462585034	Fitness standard deviation:	55.830056713683014	Best genome:	N9	A9	N3	E4	A7	N5	A11	A15	A12	A10	N12	E3	N6	N7	A6	A14	A17	A13	A16	E5	A8	
Generation:	30800	Best fitness:	99.29931972789116	Average fitness:	319.484462585034	Fitness standard deviation:	48.03779268663457	Best genome:	N9	A9	N3	E4	A7	N5	A11	A15	A12	A10	N12	E3	N6	N7	A6	A14	A17	A13	A16	E5	A8	
Generation:	30816	Best fitness:	99.29931972789116	Average fitness:	324.4621768707483	Fitness standard deviation:	61.80579359937852	Best genome:	N9	A9	N3	E4	A7	N5	A11	A15	A12	A10	N12	E3	N6	N7	A6	A14	A17	A13	A16	E5	A8	
Generation:	30832	Best fitness:	99.29931972789116	Average fitness:	314.77417687074836	Fitness standard deviation:	60.46061153700459	Best genome:	N9	A9	N3	E4	A7	N5	A11	A15	A12	A10	N12	E3	N6	N7	A6	A14	A17	A13	A16	E5	A8	
Generation:	30848	Best fitness:	99.29931972789116	Average fitness:	307.74903401360547	Fitness standard deviation:	56.40129013143048	Best genome:	N9	A9	N3	E4	A7	N5	A11	A15	A12	A10	N12	E3	N6	N7	A6	A14	A17	A13	A16	E5	A8	
Generation:	30864	Best fitness:	99.29931972789116	Average fitness:	309.7198911564626	Fitness standard deviation:	56.34197247639289	Best genome:	N9	A9	N3	E4	A7	N5	A11	A15	A12	A10	N12	E3	N6	N7	A6	A14	A17	A13	A16	E5	A8	
Generation:	30880	Best fitness:	99.29931972789116	Average fitness:	310.37817687074835	Fitness standard deviation:	53.98620611729237	Best genome:	N9	A9	N3	E4	A7	N5	A11	A15	A12	A10	N12	E3	N6	N7	A6	A14	A17	A13	A16	E5	A8	
Generation:	30896	Best fitness:	99.29931972789116	Average fitness:	308.9576054421769	Fitness standard deviation:	62.98392071061973	Best genome:	N9	A9	N3	E4	A7	N5	A11	A15	A12	A10	N12	E3	N6	N7	A6	A14	A17	A13	A16	E5	A8	
Generation:	30912	Best fitness:	99.29931972789116	Average fitness:	308.56331972789127	Fitness standard deviation:	52.25149842515016	Best genome:	N9	A9	N3	E4	A7	N5	A11	A15	A12	A10	N12	E3	N6	N7	A6	A14	A17	A13	A16	E5	A8	
Generation:	30928	Best fitness:	99.29931972789116	Average fitness:	304.212462585034	Fitness standard deviation:	48.32478080147083	Best genome:	N9	A9	N3	E4	A7	N5	A11	A15	A12	A10	N12	E3	N6	N7	A6	A14	A17	A13	A16	E5	A8	
Generation:	30944	Best fitness:	99.29931972789116	Average fitness:	308.9987482993198	Fitness standard deviation:	55.91898257227475	Best genome:	N9	A9	N3	E4	A7	N5	A11	A15	A12	A10	N12	E3	N6	N7	A6	A14	A17	A13	A16	E5	A8	
Generation:	30960	Best fitness:	99.29931972789116	Average fitness:	307.94446258503405	Fitness standard deviation:	55.837303920060684	Best genome:	N9	A9	N3	E4	A7	N5	A11	A15	A12	A10	N12	E3	N6	N7	A6	A14	A17	A13	A16	E5	A8	
Generation:	30976	Best fitness:	99.29931972789116	Average fitness:	315.25646258503406	Fitness standard deviation:	55.68646081739571	Best genome:	N9	A9	N3	E4	A7	N5	A11	A15	A12	A10	N12	E3	N6	N7	A6	A14	A17	A13	A16	E5	A8	
Generation:	30992	Best fitness:	99.29931972789116	Average fitness:	311.76789115646267	Fitness standard deviation:	61.56596382775808	Best genome:	N9	A9	N3	E4	A7	N5	A11	A15	A12	A10	N12	E3	N6	N7	A6	A14	A17	A13	A16	E5	A8	
Generation:	31008	Best fitness:	99.29931972789116	Average fitness:	301.7713197278913	Fitness standard deviation:	49.412869922310556	Best genome:	N9	A9	N3	E4	A7	N5	A11	A15	A12	A10	N12	E3	N6	N7	A6	A14	A17	A13	A16	E5	A8	
Generation:	31024	Best fitness:	99.29931972789116	Average fitness:	308.4410340136056	Fitness standard deviation:	57.839589001277794	Best genome:	N9	A9	N3	E4	A7	N5	A11	A15	A12	A10	N12	E3	N6	N7	A6	A14	A17	A13	A16	E5	A8	
Generation:	31040	Best fitness:	99.29931972789116	Average fitness:	311.5541768707483	Fitness standard deviation:	60.99954120670559	Best genome:	N9	A9	N3	E4	A7	N5	A11	A15	A12	A10	N12	E3	N6	N7	A6	A14	A17	A13	A16	E5	A8	
Generation:	31056	Best fitness:	99.29931972789116	Average fitness:	315.34846258503416	Fitness standard deviation:	63.802248067360296	Best genome:	N9	A9	N3	E4	A7	N5	A11	A15	A12	A10	N12	E3	N6	N7	A6	A14	A17	A13	A16	E5	A8	
Generation:	31072	Best fitness:	99.29931972789116	Average fitness:	324.17760544217685	Fitness standard deviation:	61.676596642387416	Best genome:	N9	A9	N3	E4	A7	N5	A11	A15	A12	A10	N12	E3	N6	N7	A6	A14	A17	A13	A16	E5	A8	
Generation:	31088	Best fitness:	99.29931972789116	Average fitness:	317.1901768707484	Fitness standard deviation:	63.478206497046145	Best genome:	N9	A9	N3	E4	A7	N5	A11	A15	A12	A10	N12	E3	N6	N7	A6	A14	A17	A13	A16	E5	A8	
Generation:	31104	Best fitness:	99.29931972789116	Average fitness:	309.8741768707483	Fitness standard deviation:	53.054149200873745	Best genome:	N9	A9	N3	E4	A7	N5	A11	A15	A12	A10	N12	E3	N6	N7	A6	A14	A17	A13	A16	E5	A8	
Generation:	31120	Best fitness:	99.29931972789116	Average fitness:	311.9958911564627	Fitness standard deviation:	62.23129205386851	Best genome:	N9	A9	N3	E4	A7	N5	A11	A15	A12	A10	N12	E3	N6	N7	A6	A14	A17	A13	A16	E5	A8	
Generation:	31136	Best fitness:	99.29931972789116	Average fitness:	309.22731972789114	Fitness standard deviation:	49.46832595856522	Best genome:	N9	A9	N3	E4	A7	N5	A11	A15	A12	A10	N12	E3	N6	N7	A6	A14	A17	A13	A16	E5	A8	
Generation:	31152	Best fitness:	99.29931972789116	Average fitness:	319.23760544217686	Fitness standard deviation:	56.140043945512566	Best genome:	N9	A9	N3	E4	A7	N5	A11	A15	A12	A10	N12	E3	N6	N7	A6	A14	A17	A13	A16	E5	A8	
Generation:	31168	Best fitness:	99.29931972789116	Average fitness:	312.76389115646253	Fitness standard deviation:	54.03871863916895	Best genome:	N9	A9	N3	E4	A7	N5	A11	A15	A12	A10	N12	E3	N6	N7	A6	A14	A17	A13	A16	E5	A8	
Generation:	31184	Best fitness:	99.29931972789116	Average fitness:	316.10389115646257	Fitness standard deviation:	49.76951820509564	Best genome:	N9	A9	N3	E4	A7	N5	A11	A15	A12	A10	N12	E3	N6	N7	A6	A14	A17	A13	A16	E5	A8	
Generation:	31200	Best fitness:	99.29931972789116	Average fitness:	313.31303401360543	Fitness standard deviation:	53.22755163197622	Best genome:	N9	A9	N3	E4	A7	N5	A11	A15	A12	A10	N12	E3	N6	N7	A6	A14	A17	A13	A16	E5	A8	
Generation:	31216	Best fitness:	99.29931972789116	Average fitness:	316.73646258503413	Fitness standard deviation:	60.16924870559643	Best genome:	N9	A9	N3	E4	A7	N5	A11	A15	A12	A10	N12	E3	N6	N7	A6	A14	A17	A13	A16	E5	A8	
Generation:	31232	Best fitness:	99.29931972789116	Average fitness:	322.4730340136055	Fitness standard deviation:	51.28027216330719	Best genome:	N9	A9	N3	E4	A7	N5	A11	A15	A12	A10	N12	E3	N6	N7	A6	A14	A17	A13	A16	E5	A8	
Generation:	31248	Best fitness:	99.29931972789116	Average fitness:	318.12503401360544	Fitness standard deviation:	58.438914976866826	Best genome:	N9	A9	N3	E4	A7	N5	A11	A15	A12	A10	N12	E3	N6	N7	A6	A14	A17	A13	A16	E5	A8	
Generation:	31264	Best fitness:	99.29931972789116	Average fitness:	304.17760544217697	Fitness standard deviation:	56.75817425548789	Best genome:	N9	A9	N3	E4	A7	N5	A11	A15	A12	A10	N12	E3	N6	N7	A6	A14	A17	A13	A16	E5	A8	
Generation:	31280	Best fitness:	99.29931972789116	Average fitness:	318.6941768707483	Fitness standard deviation:	54.164147397950785	Best genome:	N9	A9	N3	E4	A7	N5	A11	A15	A12	A10	N12	E3	N6	N7	A6	A14	A17	A13	A16	E5	A8	
Generation:	31296	Best fitness:	99.29931972789116	Average fitness:	297.07531972789116	Fitness standard deviation:	60.76226174667487	Best genome:	N9	A9	N3	E4	A7	N5	A11	A15	A12	A10	N12	E3	N6	N7	A6	A14	A17	A13	A16	E5	A8	
Generation:	31312	Best fitness:	99.29931972789116	Average fitness:	327.09931972789127	Fitness standard deviation:	52.0630198972008	Best genome:	N9	A9	N3	E4	A7	N5	A11	A15	A12	A10	N12	E3	N6	N7	A6	A14	A17	A13	A16	E5	A8	
Generation:	31328	Best fitness:	99.29931972789116	Average fitness:	309.15017687074834	Fitness standard deviation:	64.28505657822281	Best genome:	N9	A9	N3	E4	A7	N5	A11	A15	A12	A10	N12	E3	N6	N7	A6	A14	A17	A13	A16	E5	A8	
Generation:	31344	Best fitness:	99.29931972789116	Average fitness:	319.8090340136055	Fitness standard deviation:	57.05992621009986	Best genome:	N9	A9	N3	E4	A7	N5	A11	A15	A12	A10	N12	E3	N6	N7	A6	A14	A17	A13	A16	E5	A8	
Generation:	31360	Best fitness:	99.29931972789116	Average fitness:	307.12560544217695	Fitness standard deviation:	52.52027630684113	Best genome:	N9	A9	N3	E4	A7	N5	A11	A15	A12	A10	N12	E3	N6	N7	A6	A14	A17	A13	A16	E5	A8	
Generation:	31376	Best fitness:	99.29931972789116	Average fitness:	310.5770340136055	Fitness standard deviation:	53.55906601432227	Best genome:	N9	A9	N3	E4	A7	N5	A11	A15	A12	A10	N12	E3	N6	N7	A6	A14	A17	A13	A16	E5	A8	
Generation:	31392	Best fitness:	99.29931972789116	Average fitness:	308.9318911564626	Fitness standard deviation:	63.686329038883855	Best genome:	N9	A9	N3	E4	A7	N5	A11	A15	A12	A10	N12	E3	N6	N7	A6	A14	A17	A13	A16	E5	A8	
Generation:	31408	Best fitness:	99.29931972789116	Average fitness:	317.4524625850341	Fitness standard deviation:	55.07776284046225	Best genome:	N9	A9	N3	E4	A7	N5	A11	A15	A12	A10	N12	E3	N6	N7	A6	A14	A17	A13	A16	E5	A8	
Generation:	31424	Best fitness:	99.29931972789116	Average fitness:	319.6541768707485	Fitness standard deviation:	57.98328600553784	Best genome:	N9	A9	N3	E4	A7	N5	A11	A15	A12	A10	N12	E3	N6	N7	A6	A14	A17	A13	A16	E5	A8	
Generation:	31440	Best fitness:	99.29931972789116	Average fitness:	312.5684625850341	Fitness standard deviation:	66.00611303539102	Best genome:	N9	A9	N3	E4	A7	N5	A11	A15	A12	A10	N12	E3	N6	N7	A6	A14	A17	A13	A16	E5	A8	
Generation:	31456	Best fitness:	99.29931972789116	Average fitness:	320.27303401360547	Fitness standard deviation:	56.747421724044266	Best genome:	N9	A9	N3	E4	A7	N5	A11	A15	A12	A10	N12	E3	N6	N7	A6	A14	A17	A13	A16	E5	A8	
Generation:	31472	Best fitness:	99.29931972789116	Average fitness:	315.1267482993198	Fitness standard deviation:	53.09864826597254	Best genome:	N9	A9	N3	E4	A7	N5	A11	A15	A12	A10	N12	E3	N6	N7	A6	A14	A17	A13	A16	E5	A8	
Generation:	31488	Best fitness:	99.29931972789116	Average fitness:	309.36731972789124	Fitness standard deviation:	51.88518404071413	Best genome:	N9	A9	N3	E4	A7	N5	A11	A15	A12	A10	N12	E3	N6	N7	A6	A14	A17	A13	A16	E5	A8	
Generation:	31504	Best fitness:	99.29931972789116	Average fitness:	316.97931972789115	Fitness standard deviation:	59.72624514552772	Best genome:	N9	A9	N3	E4	A7	N5	A11	A15	A12	A10	N12	E3	N6	N7	A6	A14	A17	A13	A16	E5	A8	
Generation:	31520	Best fitness:	99.29931972789116	Average fitness:	323.15074829931984	Fitness standard deviation:	59.67434289541864	Best genome:	N9	A9	N3	E4	A7	N5	A11	A15	A12	A10	N12	E3	N6	N7	A6	A14	A17	A13	A16	E5	A8	
Generation:	31536	Best fitness:	99.29931972789116	Average fitness:	318.9821768707484	Fitness standard deviation:	50.998579331953465	Best genome:	N9	A9	N3	E4	A7	N5	A11	A15	A12	A10	N12	E3	N6	N7	A6	A14	A17	A13	A16	E5	A8	
Generation:	31552	Best fitness:	99.29931972789116	Average fitness:	305.981605442177	Fitness standard deviation:	56.842409186473176	Best genome:	N9	A9	N3	E4	A7	N5	A11	A15	A12	A10	N12	E3	N6	N7	A6	A14	A17	A13	A16	E5	A8	
Generation:	31568	Best fitness:	99.29931972789116	Average fitness:	304.9370340136055	Fitness standard deviation:	62.87783255339074	Best genome:	N9	A9	N3	E4	A7	N5	A11	A15	A12	A10	N12	E3	N6	N7	A6	A14	A17	A13	A16	E5	A8	
Generation:	31584	Best fitness:	99.29931972789116	Average fitness:	313.3376054421768	Fitness standard deviation:	54.76626359431172	Best genome:	N9	A9	N3	E4	A7	N5	A11	A15	A12	A10	N12	E3	N6	N7	A6	A14	A17	A13	A16	E5	A8	
Generation:	31600	Best fitness:	99.29931972789116	Average fitness:	310.5238911564627	Fitness standard deviation:	52.38291542953636	Best genome:	N9	A9	N3	E4	A7	N5	A11	A15	A12	A10	N12	E3	N6	N7	A6	A14	A17	A13	A16	E5	A8	
Generation:	31616	Best fitness:	99.29931972789116	Average fitness:	305.4896054421769	Fitness standard deviation:	49.20554394183896	Best genome:	N9	A9	N3	E4	A7	N5	A11	A15	A12	A10	N12	E3	N6	N7	A6	A14	A17	A13	A16	E5	A8	
Generation:	31632	Best fitness:	99.29931972789116	Average fitness:	316.3073197278912	Fitness standard deviation:	58.829330749279855	Best genome:	N9	A9	N3	E4	A7	N5	A11	A15	A12	A10	N12	E3	N6	N7	A6	A14	A17	A13	A16	E5	A8	
Generation:	31648	Best fitness:	99.29931972789116	Average fitness:	322.21474829931987	Fitness standard deviation:	51.68064224027549	Best genome:	N9	A9	N3	E4	A7	N5	A11	A15	A12	A10	N12	E3	N6	N7	A6	A14	A17	A13	A16	E5	A8	
Generation:	31664	Best fitness:	99.29931972789116	Average fitness:	317.5313197278911	Fitness standard deviation:	62.10719597861855	Best genome:	N9	A9	N3	E4	A7	N5	A11	A15	A12	A10	N12	E3	N6	N7	A6	A14	A17	A13	A16	E5	A8	
Generation:	31680	Best fitness:	99.29931972789116	Average fitness:	316.465605442177	Fitness standard deviation:	56.264179982127395	Best genome:	N9	A9	N3	E4	A7	N5	A11	A15	A12	A10	N12	E3	N6	N7	A6	A14	A17	A13	A16	E5	A8	
Generation:	31696	Best fitness:	99.29931972789116	Average fitness:	328.26160544217686	Fitness standard deviation:	65.06145451299824	Best genome:	N9	A9	N3	E4	A7	N5	A11	A15	A12	A10	N12	E3	N6	N7	A6	A14	A17	A13	A16	E5	A8	
Generation:	31712	Best fitness:	99.29931972789116	Average fitness:	307.2330340136055	Fitness standard deviation:	55.39781722363127	Best genome:	N9	A9	N3	E4	A7	N5	A11	A15	A12	A10	N12	E3	N6	N7	A6	A14	A17	A13	A16	E5	A8	
Generation:	31728	Best fitness:	99.29931972789116	Average fitness:	306.8861768707483	Fitness standard deviation:	54.282841190135485	Best genome:	N9	A9	N3	E4	A7	N5	A11	A15	A12	A10	N12	E3	N6	N7	A6	A14	A17	A13	A16	E5	A8	
Generation:	31744	Best fitness:	99.29931972789116	Average fitness:	316.140462585034	Fitness standard deviation:	52.59791449578703	Best genome:	N9	A9	N3	E4	A7	N5	A11	A15	A12	A10	N12	E3	N6	N7	A6	A14	A17	A13	A16	E5	A8	
Generation:	31760	Best fitness:	99.29931972789116	Average fitness:	316.82789115646256	Fitness standard deviation:	55.34926056324475	Best genome:	N9	A9	N3	E4	A7	N5	A11	A15	A12	A10	N12	E3	N6	N7	A6	A14	A17	A13	A16	E5	A8	
Generation:	31776	Best fitness:	99.29931972789116	Average fitness:	314.4130340136054	Fitness standard deviation:	63.060092491048515	Best genome:	N9	A9	N3	E4	A7	N5	A11	A15	A12	A10	N12	E3	N6	N7	A6	A14	A17	A13	A16	E5	A8	
Generation:	31792	Best fitness:	99.29931972789116	Average fitness:	316.8867482993197	Fitness standard deviation:	57.482731862424096	Best genome:	N9	A9	N3	E4	A7	N5	A11	A15	A12	A10	N12	E3	N6	N7	A6	A14	A17	A13	A16	E5	A8	
Generation:	31808	Best fitness:	99.29931972789116	Average fitness:	307.13760544217695	Fitness standard deviation:	56.307716543714925	Best genome:	N9	A9	N3	E4	A7	N5	A11	A15	A12	A10	N12	E3	N6	N7	A6	A14	A17	A13	A16	E5	A8	
