Generation:	16	Best fitness:	239.556462585034	Average fitness:	344.69189115646276	Fitness standard deviation:	30.86547774204861	Best genome:	N12	E3	A9	E4	N3	A16	E5	A8	A13	N9	A6	A7	N6	N5	A11	A17	A12	A14	A10	N7	A15	
Generation:	30880	Best fitness:	128.81360544217688	Average fitness:	339.39717687074824	Fitness standard deviation:	41.33070029947348	Best genome:	N3	A11	A15	A17	A12	A9	E4	N5	A7	A6	A14	N7	A10	N12	N6	E3	A8	A13	N9	A16	E5	
Generation:	30896	Best fitness:	128.81360544217688	Average fitness:	339.29746258503405	Fitness standard deviation:	36.35452104804371	Best genome:	N3	A11	A15	A17	A12	A9	E4	N5	A7	A6	A14	N7	A10	N12	N6	E3	A8	A13	N9	A16	E5	
Generation:	30912	Best fitness:	128.81360544217688	Average fitness:	339.2676054421772	Fitness standard deviation:	37.3515570574005	Best genome:	N3	A11	A15	A17	A12	A9	E4	N5	A7	A6	A14	N7	A10	N12	N6	E3	A8	A13	N9	A16	E5	
Generation:	30928	Best fitness:	128.81360544217688	Average fitness:	335.738605442177	Fitness standard deviation:	40.85825777075208	Best genome:	N3	A11	A15	A17	A12	A9	E4	N5	A7	A6	A14	N7	A10	N12	N6	E3	A8	A13	N9	A16	E5	
Generation:	30944	Best fitness:	128.81360544217688	Average fitness:	340.99646258503446	Fitness standard deviation:	42.08084609609537	Best genome:	N3	A11	A15	A17	A12	A9	E4	N5	A7	A6	A14	N7	A10	N12	N6	E3	A8	A13	N9	A16	E5	
Generation:	30960	Best fitness:	128.81360544217688	Average fitness:	344.7243197278913	Fitness standard deviation:	36.83383492671056	Best genome:	N3	A11	A15	A17	A12	A9	E4	N5	A7	A6	A14	N7	A10	N12	N6	E3	A8	A13	N9	A16	E5	
Generation:	30976	Best fitness:	128.81360544217688	Average fitness:	342.45689115646286	Fitness standard deviation:	36.704962571392805	Best genome:	N3	A11	A15	A17	A12	A9	E4	N5	A7	A6	A14	N7	A10	N12	N6	E3	A8	A13	N9	A16	E5	
Generation:	30992	Best fitness:	128.81360544217688	Average fitness:	337.92803401360555	Fitness standard deviation:	38.79084285982337	Best genome:	N3	A11	A15	A17	A12	A9	E4	N5	A7	A6	A14	N7	A10	N12	N6	E3	A8	A13	N9	A16	E5	
Generation:	31008	Best fitness:	128.81360544217688	Average fitness:	331.6838911564628	Fitness standard deviation:	40.58667639428848	Best genome:	N3	A11	A15	A17	A12	A9	E4	N5	A7	A6	A14	N7	A10	N12	N6	E3	A8	A13	N9	A16	E5	
Generation:	31024	Best fitness:	128.81360544217688	Average fitness:	339.2331768707484	Fitness standard deviation:	38.67710081124574	Best genome:	N3	A11	A15	A17	A12	A9	E4	N5	A7	A6	A14	N7	A10	N12	N6	E3	A8	A13	N9	A16	E5	
Generation:	31040	Best fitness:	128.81360544217688	Average fitness:	340.49431972789137	Fitness standard deviation:	38.402015937463815	Best genome:	N3	A11	A15	A17	A12	A9	E4	N5	A7	A6	A14	N7	A10	N12	N6	E3	A8	A13	N9	A16	E5	
Generation:	31056	Best fitness:	128.81360544217688	Average fitness:	337.9931768707486	Fitness standard deviation:	38.889097509744936	Best genome:	N3	A11	A15	A17	A12	A9	E4	N5	A7	A6	A14	N7	A10	N12	N6	E3	A8	A13	N9	A16	E5	
Generation:	31072	Best fitness:	128.81360544217688	Average fitness:	342.6257482993198	Fitness standard deviation:	39.412653768058	Best genome:	N3	A11	A15	A17	A12	A9	E4	N5	A7	A6	A14	N7	A10	N12	N6	E3	A8	A13	N9	A16	E5	
Generation:	31088	Best fitness:	128.81360544217688	Average fitness:	343.7060340136057	Fitness standard deviation:	38.47696601997148	Best genome:	N3	A11	A15	A17	A12	A9	E4	N5	A7	A6	A14	N7	A10	N12	N6	E3	A8	A13	N9	A16	E5	
Generation:	31104	Best fitness:	128.81360544217688	Average fitness:	337.3381768707485	Fitness standard deviation:	39.20907298583025	Best genome:	N3	A11	A15	A17	A12	A9	E4	N5	A7	A6	A14	N7	A10	N12	N6	E3	A8	A13	N9	A16	E5	
Generation:	31120	Best fitness:	128.81360544217688	Average fitness:	342.43474829932	Fitness standard deviation:	37.39644348908935	Best genome:	N3	A11	A15	A17	A12	A9	E4	N5	A7	A6	A14	N7	A10	N12	N6	E3	A8	A13	N9	A16	E5	
Generation:	31136	Best fitness:	128.81360544217688	Average fitness:	343.87889115646277	Fitness standard deviation:	38.1895259043094	Best genome:	N3	A11	A15	A17	A12	A9	E4	N5	A7	A6	A14	N7	A10	N12	N6	E3	A8	A13	N9	A16	E5	
Generation:	31152	Best fitness:	128.81360544217688	Average fitness:	345.7088911564627	Fitness standard deviation:	39.264227399577265	Best genome:	N3	A11	A15	A17	A12	A9	E4	N5	A7	A6	A14	N7	A10	N12	N6	E3	A8	A13	N9	A16	E5	
Generation:	31168	Best fitness:	128.81360544217688	Average fitness:	338.28260544217716	Fitness standard deviation:	38.427034093253695	Best genome:	N3	A11	A15	A17	A12	A9	E4	N5	A7	A6	A14	N7	A10	N12	N6	E3	A8	A13	N9	A16	E5	
Generation:	31184	Best fitness:	128.81360544217688	Average fitness:	341.1121768707486	Fitness standard deviation:	36.98267622571853	Best genome:	N3	A11	A15	A17	A12	A9	E4	N5	A7	A6	A14	N7	A10	N12	N6	E3	A8	A13	N9	A16	E5	
Generation:	31200	Best fitness:	128.81360544217688	Average fitness:	339.3070340136055	Fitness standard deviation:	37.05783915085461	Best genome:	N3	A11	A15	A17	A12	A9	E4	N5	A7	A6	A14	N7	A10	N12	N6	E3	A8	A13	N9	A16	E5	
Generation:	31216	Best fitness:	128.81360544217688	Average fitness:	343.8998911564627	Fitness standard deviation:	40.89991546920061	Best genome:	N3	A11	A15	A17	A12	A9	E4	N5	A7	A6	A14	N7	A10	N12	N6	E3	A8	A13	N9	A16	E5	
Generation:	31232	Best fitness:	128.81360544217688	Average fitness:	347.7174625850343	Fitness standard deviation:	35.858086746540856	Best genome:	N3	A11	A15	A17	A12	A9	E4	N5	A7	A6	A14	N7	A10	N12	N6	E3	A8	A13	N9	A16	E5	
Generation:	31248	Best fitness:	128.81360544217688	Average fitness:	340.0398911564628	Fitness standard deviation:	36.55420837437942	Best genome:	N3	A11	A15	A17	A12	A9	E4	N5	A7	A6	A14	N7	A10	N12	N6	E3	A8	A13	N9	A16	E5	
Generation:	31264	Best fitness:	128.81360544217688	Average fitness:	337.64031972789127	Fitness standard deviation:	39.656624026814	Best genome:	N3	A11	A15	A17	A12	A9	E4	N5	A7	A6	A14	N7	A10	N12	N6	E3	A8	A13	N9	A16	E5	
Generation:	31280	Best fitness:	128.81360544217688	Average fitness:	339.39889115646247	Fitness standard deviation:	39.953197719076144	Best genome:	N3	A11	A15	A17	A12	A9	E4	N5	A7	A6	A14	N7	A10	N12	N6	E3	A8	A13	N9	A16	E5	
Generation:	31296	Best fitness:	128.81360544217688	Average fitness:	338.7991768707485	Fitness standard deviation:	40.21266720899304	Best genome:	N3	A11	A15	A17	A12	A9	E4	N5	A7	A6	A14	N7	A10	N12	N6	E3	A8	A13	N9	A16	E5	
Generation:	31312	Best fitness:	128.81360544217688	Average fitness:	339.3393197278914	Fitness standard deviation:	37.6316975596968	Best genome:	N3	A11	A15	A17	A12	A9	E4	N5	A7	A6	A14	N7	A10	N12	N6	E3	A8	A13	N9	A16	E5	
Generation:	31328	Best fitness:	128.81360544217688	Average fitness:	340.9781768707485	Fitness standard deviation:	40.87246058915764	Best genome:	N3	A11	A15	A17	A12	A9	E4	N5	A7	A6	A14	N7	A10	N12	N6	E3	A8	A13	N9	A16	E5	
Generation:	31344	Best fitness:	128.81360544217688	Average fitness:	339.18389115646283	Fitness standard deviation:	38.1888993209668	Best genome:	N3	A11	A15	A17	A12	A9	E4	N5	A7	A6	A14	N7	A10	N12	N6	E3	A8	A13	N9	A16	E5	
Generation:	31360	Best fitness:	128.81360544217688	Average fitness:	336.4188911564626	Fitness standard deviation:	40.687051952077105	Best genome:	N3	A11	A15	A17	A12	A9	E4	N5	A7	A6	A14	N7	A10	N12	N6	E3	A8	A13	N9	A16	E5	
Generation:	31376	Best fitness:	128.81360544217688	Average fitness:	337.71817687074866	Fitness standard deviation:	36.47332997561649	Best genome:	N3	A11	A15	A17	A12	A9	E4	N5	A7	A6	A14	N7	A10	N12	N6	E3	A8	A13	N9	A16	E5	
Generation:	31392	Best fitness:	128.81360544217688	Average fitness:	339.51860544217715	Fitness standard deviation:	38.68955350621409	Best genome:	N3	A11	A15	A17	A12	A9	E4	N5	A7	A6	A14	N7	A10	N12	N6	E3	A8	A13	N9	A16	E5	
Generation:	31408	Best fitness:	128.81360544217688	Average fitness:	339.83274829931986	Fitness standard deviation:	38.45960925120148	Best genome:	N3	A11	A15	A17	A12	A9	E4	N5	A7	A6	A14	N7	A10	N12	N6	E3	A8	A13	N9	A16	E5	
Generation:	31424	Best fitness:	128.81360544217688	Average fitness:	342.8021768707486	Fitness standard deviation:	39.26154830760249	Best genome:	N3	A11	A15	A17	A12	A9	E4	N5	A7	A6	A14	N7	A10	N12	N6	E3	A8	A13	N9	A16	E5	
Generation:	31440	Best fitness:	128.81360544217688	Average fitness:	337.68660544217715	Fitness standard deviation:	40.12025542652732	Best genome:	N3	A11	A15	A17	A12	A9	E4	N5	A7	A6	A14	N7	A10	N12	N6	E3	A8	A13	N9	A16	E5	
Generation:	31456	Best fitness:	128.81360544217688	Average fitness:	338.3193197278914	Fitness standard deviation:	42.126177328669755	Best genome:	N3	A11	A15	A17	A12	A9	E4	N5	A7	A6	A14	N7	A10	N12	N6	E3	A8	A13	N9	A16	E5	
Generation:	31472	Best fitness:	128.81360544217688	Average fitness:	339.297462585034	Fitness standard deviation:	40.13652619904382	Best genome:	N3	A11	A15	A17	A12	A9	E4	N5	A7	A6	A14	N7	A10	N12	N6	E3	A8	A13	N9	A16	E5	
Generation:	31488	Best fitness:	128.81360544217688	Average fitness:	340.238462585034	Fitness standard deviation:	37.54207167149616	Best genome:	N3	A11	A15	A17	A12	A9	E4	N5	A7	A6	A14	N7	A10	N12	N6	E3	A8	A13	N9	A16	E5	
Generation:	31504	Best fitness:	128.81360544217688	Average fitness:	339.5338911564626	Fitness standard deviation:	38.4042463202778	Best genome:	N3	A11	A15	A17	A12	A9	E4	N5	A7	A6	A14	N7	A10	N12	N6	E3	A8	A13	N9	A16	E5	
Generation:	31520	Best fitness:	128.81360544217688	Average fitness:	335.13031972789145	Fitness standard deviation:	43.03554807579048	Best genome:	N3	A11	A15	A17	A12	A9	E4	N5	A7	A6	A14	N7	A10	N12	N6	E3	A8	A13	N9	A16	E5	
Generation:	31536	Best fitness:	128.81360544217688	Average fitness:	342.1378911564628	Fitness standard deviation:	35.881371979093004	Best genome:	N3	A11	A15	A17	A12	A9	E4	N5	A7	A6	A14	N7	A10	N12	N6	E3	A8	A13	N9	A16	E5	
Generation:	31552	Best fitness:	128.81360544217688	Average fitness:	338.4997482993198	Fitness standard deviation:	40.3527281001229	Best genome:	N3	A11	A15	A17	A12	A9	E4	N5	A7	A6	A14	N7	A10	N12	N6	E3	A8	A13	N9	A16	E5	
Generation:	31568	Best fitness:	128.81360544217688	Average fitness:	339.17689115646266	Fitness standard deviation:	38.6583914250377	Best genome:	N3	A11	A15	A17	A12	A9	E4	N5	A7	A6	A14	N7	A10	N12	N6	E3	A8	A13	N9	A16	E5	
Generation:	31584	Best fitness:	128.81360544217688	Average fitness:	333.30460544217715	Fitness standard deviation:	38.293856498537885	Best genome:	N3	A11	A15	A17	A12	A9	E4	N5	A7	A6	A14	N7	A10	N12	N6	E3	A8	A13	N9	A16	E5	
Generation:	31600	Best fitness:	128.81360544217688	Average fitness:	343.38846258503423	Fitness standard deviation:	40.94246391596633	Best genome:	N3	A11	A15	A17	A12	A9	E4	N5	A7	A6	A14	N7	A10	N12	N6	E3	A8	A13	N9	A16	E5	
Generation:	31616	Best fitness:	128.81360544217688	Average fitness:	342.5363197278911	Fitness standard deviation:	38.920522449405716	Best genome:	N3	A11	A15	A17	A12	A9	E4	N5	A7	A6	A14	N7	A10	N12	N6	E3	A8	A13	N9	A16	E5	
Generation:	31632	Best fitness:	128.81360544217688	Average fitness:	339.9133197278913	Fitness standard deviation:	36.94026728188554	Best genome:	N3	A11	A15	A17	A12	A9	E4	N5	A7	A6	A14	N7	A10	N12	N6	E3	A8	A13	N9	A16	E5	
Generation:	31648	Best fitness:	128.81360544217688	Average fitness:	340.4318911564627	Fitness standard deviation:	35.42763443922249	Best genome:	N3	A11	A15	A17	A12	A9	E4	N5	A7	A6	A14	N7	A10	N12	N6	E3	A8	A13	N9	A16	E5	
Generation:	31664	Best fitness:	128.81360544217688	Average fitness:	340.5743197278912	Fitness standard deviation:	41.67086550748445	Best genome:	N3	A11	A15	A17	A12	A9	E4	N5	A7	A6	A14	N7	A10	N12	N6	E3	A8	A13	N9	A16	E5	
Generation:	31680	Best fitness:	128.81360544217688	Average fitness:	341.97046258503406	Fitness standard deviation:	39.40716033454648	Best genome:	N3	A11	A15	A17	A12	A9	E4	N5	A7	A6	A14	N7	A10	N12	N6	E3	A8	A13	N9	A16	E5	
Generation:	31696	Best fitness:	128.81360544217688	Average fitness:	342.1333197278914	Fitness standard deviation:	39.12356692452721	Best genome:	N3	A11	A15	A17	A12	A9	E4	N5	A7	A6	A14	N7	A10	N12	N6	E3	A8	A13	N9	A16	E5	
Generation:	31712	Best fitness:	128.81360544217688	Average fitness:	337.6678911564627	Fitness standard deviation:	34.42192324667522	Best genome:	N3	A11	A15	A17	A12	A9	E4	N5	A7	A6	A14	N7	A10	N12	N6	E3	A8	A13	N9	A16	E5	
Generation:	31728	Best fitness:	128.81360544217688	Average fitness:	338.3760340136056	Fitness standard deviation:	42.53877708320603	Best genome:	N3	A11	A15	A17	A12	A9	E4	N5	A7	A6	A14	N7	A10	N12	N6	E3	A8	A13	N9	A16	E5	
Generation:	31744	Best fitness:	128.81360544217688	Average fitness:	338.56160544217704	Fitness standard deviation:	40.52898904664237	Best genome:	N3	A11	A15	A17	A12	A9	E4	N5	A7	A6	A14	N7	A10	N12	N6	E3	A8	A13	N9	A16	E5	
Generation:	31760	Best fitness:	128.81360544217688	Average fitness:	341.9673197278912	Fitness standard deviation:	39.49043237886094	Best genome:	N3	A11	A15	A17	A12	A9	E4	N5	A7	A6	A14	N7	A10	N12	N6	E3	A8	A13	N9	A16	E5	
Generation:	31776	Best fitness:	128.81360544217688	Average fitness:	340.4813197278914	Fitness standard deviation:	40.58162249298646	Best genome:	N3	A11	A15	A17	A12	A9	E4	N5	A7	A6	A14	N7	A10	N12	N6	E3	A8	A13	N9	A16	E5	
Generation:	31792	Best fitness:	128.81360544217688	Average fitness:	338.8337482993198	Fitness standard deviation:	39.195830973381305	Best genome:	N3	A11	A15	A17	A12	A9	E4	N5	A7	A6	A14	N7	A10	N12	N6	E3	A8	A13	N9	A16	E5	
Generation:	31808	Best fitness:	128.81360544217688	Average fitness:	343.6468911564627	Fitness standard deviation:	43.69742791454595	Best genome:	N3	A11	A15	A17	A12	A9	E4	N5	A7	A6	A14	N7	A10	N12	N6	E3	A8	A13	N9	A16	E5	
Generation:	31824	Best fitness:	128.81360544217688	Average fitness:	340.1006054421771	Fitness standard deviation:	36.21968010513576	Best genome:	N3	A11	A15	A17	A12	A9	E4	N5	A7	A6	A14	N7	A10	N12	N6	E3	A8	A13	N9	A16	E5	
Generation:	31840	Best fitness:	128.81360544217688	Average fitness:	339.3837482993198	Fitness standard deviation:	40.54695532468549	Best genome:	N3	A11	A15	A17	A12	A9	E4	N5	A7	A6	A14	N7	A10	N12	N6	E3	A8	A13	N9	A16	E5	
Generation:	31856	Best fitness:	128.81360544217688	Average fitness:	338.5570340136055	Fitness standard deviation:	42.0181869233613	Best genome:	N3	A11	A15	A17	A12	A9	E4	N5	A7	A6	A14	N7	A10	N12	N6	E3	A8	A13	N9	A16	E5	
Generation:	31872	Best fitness:	128.81360544217688	Average fitness:	337.8873197278913	Fitness standard deviation:	41.840953120606805	Best genome:	N3	A11	A15	A17	A12	A9	E4	N5	A7	A6	A14	N7	A10	N12	N6	E3	A8	A13	N9	A16	E5	
Generation:	31888	Best fitness:	128.81360544217688	Average fitness:	339.88617687074844	Fitness standard deviation:	40.39876173491318	Best genome:	N3	A11	A15	A17	A12	A9	E4	N5	A7	A6	A14	N7	A10	N12	N6	E3	A8	A13	N9	A16	E5	
Generation:	31904	Best fitness:	128.81360544217688	Average fitness:	335.16289115646265	Fitness standard deviation:	37.73327859828126	Best genome:	N3	A11	A15	A17	A12	A9	E4	N5	A7	A6	A14	N7	A10	N12	N6	E3	A8	A13	N9	A16	E5	
Generation:	31920	Best fitness:	128.81360544217688	Average fitness:	340.44760544217684	Fitness standard deviation:	40.50856401164714	Best genome:	N3	A11	A15	A17	A12	A9	E4	N5	A7	A6	A14	N7	A10	N12	N6	E3	A8	A13	N9	A16	E5	
Generation:	31936	Best fitness:	128.81360544217688	Average fitness:	339.02946258503437	Fitness standard deviation:	38.311916161679925	Best genome:	N3	A11	A15	A17	A12	A9	E4	N5	A7	A6	A14	N7	A10	N12	N6	E3	A8	A13	N9	A16	E5	
Generation:	31952	Best fitness:	128.81360544217688	Average fitness:	342.3544625850341	Fitness standard deviation:	40.39827269594985	Best genome:	N3	A11	A15	A17	A12	A9	E4	N5	A7	A6	A14	N7	A10	N12	N6	E3	A8	A13	N9	A16	E5	
Generation:	31968	Best fitness:	128.81360544217688	Average fitness:	338.0756054421774	Fitness standard deviation:	38.67694109319571	Best genome:	N3	A11	A15	A17	A12	A9	E4	N5	A7	A6	A14	N7	A10	N12	N6	E3	A8	A13	N9	A16	E5	
Generation:	31984	Best fitness:	128.81360544217688	Average fitness:	335.7426054421769	Fitness standard deviation:	39.5914009399485	Best genome:	N3	A11	A15	A17	A12	A9	E4	N5	A7	A6	A14	N7	A10	N12	N6	E3	A8	A13	N9	A16	E5	
Generation:	32000	Best fitness:	128.81360544217688	Average fitness:	337.3771768707484	Fitness standard deviation:	42.535312574569474	Best genome:	N3	A11	A15	A17	A12	A9	E4	N5	A7	A6	A14	N7	A10	N12	N6	E3	A8	A13	N9	A16	E5	
Generation:	32016	Best fitness:	128.81360544217688	Average fitness:	341.0063197278915	Fitness standard deviation:	37.47762946323677	Best genome:	N3	A11	A15	A17	A12	A9	E4	N5	A7	A6	A14	N7	A10	N12	N6	E3	A8	A13	N9	A16	E5	
Generation:	32032	Best fitness:	128.81360544217688	Average fitness:	339.03031972789125	Fitness standard deviation:	39.40191565606102	Best genome:	N3	A11	A15	A17	A12	A9	E4	N5	A7	A6	A14	N7	A10	N12	N6	E3	A8	A13	N9	A16	E5	
Generation:	32048	Best fitness:	128.81360544217688	Average fitness:	340.33146258503393	Fitness standard deviation:	35.881608948238174	Best genome:	N3	A11	A15	A17	A12	A9	E4	N5	A7	A6	A14	N7	A10	N12	N6	E3	A8	A13	N9	A16	E5	
Generation:	32064	Best fitness:	128.81360544217688	Average fitness:	345.4718911564628	Fitness standard deviation:	39.18329359118579	Best genome:	N3	A11	A15	A17	A12	A9	E4	N5	A7	A6	A14	N7	A10	N12	N6	E3	A8	A13	N9	A16	E5	
Generation:	32080	Best fitness:	128.81360544217688	Average fitness:	344.1908911564627	Fitness standard deviation:	35.820324329654426	Best genome:	N3	A11	A15	A17	A12	A9	E4	N5	A7	A6	A14	N7	A10	N12	N6	E3	A8	A13	N9	A16	E5	
Generation:	32096	Best fitness:	128.81360544217688	Average fitness:	341.3071768707486	Fitness standard deviation:	38.82856185614303	Best genome:	N3	A11	A15	A17	A12	A9	E4	N5	A7	A6	A14	N7	A10	N12	N6	E3	A8	A13	N9	A16	E5	
Generation:	32112	Best fitness:	128.81360544217688	Average fitness:	338.7126054421769	Fitness standard deviation:	39.887732642085986	Best genome:	N3	A11	A15	A17	A12	A9	E4	N5	A7	A6	A14	N7	A10	N12	N6	E3	A8	A13	N9	A16	E5	
Generation:	32128	Best fitness:	128.81360544217688	Average fitness:	336.9710340136056	Fitness standard deviation:	43.06988331651201	Best genome:	N3	A11	A15	A17	A12	A9	E4	N5	A7	A6	A14	N7	A10	N12	N6	E3	A8	A13	N9	A16	E5	
Generation:	32144	Best fitness:	128.81360544217688	Average fitness:	343.09831972789135	Fitness standard deviation:	38.40770834382715	Best genome:	N3	A11	A15	A17	A12	A9	E4	N5	A7	A6	A14	N7	A10	N12	N6	E3	A8	A13	N9	A16	E5	
Generation:	32160	Best fitness:	128.81360544217688	Average fitness:	337.04774829932006	Fitness standard deviation:	38.21228733866977	Best genome:	N3	A11	A15	A17	A12	A9	E4	N5	A7	A6	A14	N7	A10	N12	N6	E3	A8	A13	N9	A16	E5	
Generation:	32176	Best fitness:	128.81360544217688	Average fitness:	343.7330340136057	Fitness standard deviation:	42.83061557687302	Best genome:	N3	A11	A15	A17	A12	A9	E4	N5	A7	A6	A14	N7	A10	N12	N6	E3	A8	A13	N9	A16	E5	
Generation:	32192	Best fitness:	128.81360544217688	Average fitness:	339.4294625850342	Fitness standard deviation:	41.93319932575952	Best genome:	N3	A11	A15	A17	A12	A9	E4	N5	A7	A6	A14	N7	A10	N12	N6	E3	A8	A13	N9	A16	E5	
Generation:	32208	Best fitness:	128.81360544217688	Average fitness:	338.06674829931995	Fitness standard deviation:	39.36942893947547	Best genome:	N3	A11	A15	A17	A12	A9	E4	N5	A7	A6	A14	N7	A10	N12	N6	E3	A8	A13	N9	A16	E5	
Generation:	32224	Best fitness:	128.81360544217688	Average fitness:	336.69903401360557	Fitness standard deviation:	40.47016668800737	Best genome:	N3	A11	A15	A17	A12	A9	E4	N5	A7	A6	A14	N7	A10	N12	N6	E3	A8	A13	N9	A16	E5	
Generation:	32240	Best fitness:	128.81360544217688	Average fitness:	340.05846258503414	Fitness standard deviation:	40.4763232893059	Best genome:	N3	A11	A15	A17	A12	A9	E4	N5	A7	A6	A14	N7	A10	N12	N6	E3	A8	A13	N9	A16	E5	
Generation:	32256	Best fitness:	128.81360544217688	Average fitness:	343.1676054421771	Fitness standard deviation:	40.32789603098226	Best genome:	N3	A11	A15	A17	A12	A9	E4	N5	A7	A6	A14	N7	A10	N12	N6	E3	A8	A13	N9	A16	E5	
Generation:	32272	Best fitness:	128.81360544217688	Average fitness:	339.6541768707485	Fitness standard deviation:	40.33678509140513	Best genome:	N3	A11	A15	A17	A12	A9	E4	N5	A7	A6	A14	N7	A10	N12	N6	E3	A8	A13	N9	A16	E5	
Generation:	32288	Best fitness:	128.81360544217688	Average fitness:	341.12731972789146	Fitness standard deviation:	42.25500525454026	Best genome:	N3	A11	A15	A17	A12	A9	E4	N5	A7	A6	A14	N7	A10	N12	N6	E3	A8	A13	N9	A16	E5	
Generation:	32304	Best fitness:	128.81360544217688	Average fitness:	338.25074829931975	Fitness standard deviation:	36.78415541773276	Best genome:	N3	A11	A15	A17	A12	A9	E4	N5	A7	A6	A14	N7	A10	N12	N6	E3	A8	A13	N9	A16	E5	
Generation:	32320	Best fitness:	128.81360544217688	Average fitness:	342.5190340136058	Fitness standard deviation:	38.29003753735748	Best genome:	N3	A11	A15	A17	A12	A9	E4	N5	A7	A6	A14	N7	A10	N12	N6	E3	A8	A13	N9	A16	E5	
Generation:	32336	Best fitness:	128.81360544217688	Average fitness:	339.0996054421771	Fitness standard deviation:	42.734463365087926	Best genome:	N3	A11	A15	A17	A12	A9	E4	N5	A7	A6	A14	N7	A10	N12	N6	E3	A8	A13	N9	A16	E5	
Generation:	32352	Best fitness:	128.81360544217688	Average fitness:	343.26389115646276	Fitness standard deviation:	40.876622553079635	Best genome:	N3	A11	A15	A17	A12	A9	E4	N5	A7	A6	A14	N7	A10	N12	N6	E3	A8	A13	N9	A16	E5	
Generation:	32368	Best fitness:	128.81360544217688	Average fitness:	340.68631972789126	Fitness standard deviation:	38.656233100634786	Best genome:	N3	A11	A15	A17	A12	A9	E4	N5	A7	A6	A14	N7	A10	N12	N6	E3	A8	A13	N9	A16	E5	
Generation:	32384	Best fitness:	128.81360544217688	Average fitness:	337.79860544217695	Fitness standard deviation:	37.73995013542664	Best genome:	N3	A11	A15	A17	A12	A9	E4	N5	A7	A6	A14	N7	A10	N12	N6	E3	A8	A13	N9	A16	E5	
Generation:	32400	Best fitness:	128.81360544217688	Average fitness:	340.3081768707485	Fitness standard deviation:	36.33422138975872	Best genome:	N3	A11	A15	A17	A12	A9	E4	N5	A7	A6	A14	N7	A10	N12	N6	E3	A8	A13	N9	A16	E5	
Generation:	32416	Best fitness:	128.81360544217688	Average fitness:	339.82860544217726	Fitness standard deviation:	36.71611112054661	Best genome:	N3	A11	A15	A17	A12	A9	E4	N5	A7	A6	A14	N7	A10	N12	N6	E3	A8	A13	N9	A16	E5	
