Generation:	16	Best fitness:	246.47074829931972	Average fitness:	274.9821768707483	Fitness standard deviation:	17.897989626018383	Best genome:	A8	A16	A15	A9	N3	A12	N9	N6	E5	A7	A17	N7	E3	A10	N12	A11	N5	E4	A6	A14	A13	
Generation:	27392	Best fitness:	95.32789115646258	Average fitness:	128.67360544217686	Fitness standard deviation:	53.014955841320315	Best genome:	A13	N9	A9	N3	E4	N5	A7	A12	A11	N12	E3	N6	N7	A6	A14	A10	A8	A16	E5	A15	A17	
Generation:	27408	Best fitness:	95.32789115646258	Average fitness:	166.0507482993197	Fitness standard deviation:	40.23916266828745	Best genome:	A13	N9	A9	N3	E4	N5	A7	A12	A11	N12	E3	N6	N7	A6	A14	A10	A8	A16	E5	A15	A17	
Generation:	27424	Best fitness:	95.32789115646258	Average fitness:	172.076462585034	Fitness standard deviation:	38.002229365324006	Best genome:	A13	N9	A9	N3	E4	N5	A7	A12	A11	N12	E3	N6	N7	A6	A14	A10	A8	A16	E5	A15	A17	
Generation:	27440	Best fitness:	95.32789115646258	Average fitness:	143.32789115646258	Fitness standard deviation:	44.743211091466264	Best genome:	A13	N9	A9	N3	E4	N5	A7	A12	A11	N12	E3	N6	N7	A6	A14	A10	A8	A16	E5	A15	A17	
Generation:	27456	Best fitness:	95.32789115646258	Average fitness:	173.50503401360544	Fitness standard deviation:	66.92434327245192	Best genome:	A13	N9	A9	N3	E4	N5	A7	A12	A11	N12	E3	N6	N7	A6	A14	A10	A8	A16	E5	A15	A17	
Generation:	27472	Best fitness:	95.32789115646258	Average fitness:	187.03360544217685	Fitness standard deviation:	47.778342032210986	Best genome:	A13	N9	A9	N3	E4	N5	A7	A12	A11	N12	E3	N6	N7	A6	A14	A10	A8	A16	E5	A15	A17	
Generation:	27488	Best fitness:	95.32789115646258	Average fitness:	188.26503401360543	Fitness standard deviation:	41.784572487452635	Best genome:	A13	N9	A9	N3	E4	N5	A7	A12	A11	N12	E3	N6	N7	A6	A14	A10	A8	A16	E5	A15	A17	
Generation:	27504	Best fitness:	95.32789115646258	Average fitness:	184.41931972789115	Fitness standard deviation:	54.535167908199476	Best genome:	A13	N9	A9	N3	E4	N5	A7	A12	A11	N12	E3	N6	N7	A6	A14	A10	A8	A16	E5	A15	A17	
Generation:	27520	Best fitness:	95.32789115646258	Average fitness:	166.42503401360543	Fitness standard deviation:	53.11168394457637	Best genome:	A13	N9	A9	N3	E4	N5	A7	A12	A11	N12	E3	N6	N7	A6	A14	A10	A8	A16	E5	A15	A17	
Generation:	27536	Best fitness:	95.32789115646258	Average fitness:	183.38503401360543	Fitness standard deviation:	45.310907818614034	Best genome:	A13	N9	A9	N3	E4	N5	A7	A12	A11	N12	E3	N6	N7	A6	A14	A10	A8	A16	E5	A15	A17	
Generation:	27552	Best fitness:	95.32789115646258	Average fitness:	172.97074829931972	Fitness standard deviation:	56.22034383765799	Best genome:	A13	N9	A9	N3	E4	N5	A7	A12	A11	N12	E3	N6	N7	A6	A14	A10	A8	A16	E5	A15	A17	
Generation:	27568	Best fitness:	95.32789115646258	Average fitness:	142.39074829931974	Fitness standard deviation:	37.318861675226565	Best genome:	A13	N9	A9	N3	E4	N5	A7	A12	A11	N12	E3	N6	N7	A6	A14	A10	A8	A16	E5	A15	A17	
Generation:	27584	Best fitness:	95.32789115646258	Average fitness:	149.3907482993197	Fitness standard deviation:	40.70946898826025	Best genome:	A13	N9	A9	N3	E4	N5	A7	A12	A11	N12	E3	N6	N7	A6	A14	A10	A8	A16	E5	A15	A17	
Generation:	27600	Best fitness:	95.32789115646258	Average fitness:	227.64217687074833	Fitness standard deviation:	60.22075579541848	Best genome:	A13	N9	A9	N3	E4	N5	A7	A12	A11	N12	E3	N6	N7	A6	A14	A10	A8	A16	E5	A15	A17	
Generation:	27616	Best fitness:	95.32789115646258	Average fitness:	218.76503401360546	Fitness standard deviation:	59.38142504871642	Best genome:	A13	N9	A9	N3	E4	N5	A7	A12	A11	N12	E3	N6	N7	A6	A14	A10	A8	A16	E5	A15	A17	
Generation:	27632	Best fitness:	95.32789115646258	Average fitness:	212.82503401360546	Fitness standard deviation:	51.41926455470691	Best genome:	A13	N9	A9	N3	E4	N5	A7	A12	A11	N12	E3	N6	N7	A6	A14	A10	A8	A16	E5	A15	A17	
Generation:	27648	Best fitness:	95.32789115646258	Average fitness:	163.35360544217687	Fitness standard deviation:	55.990685012448864	Best genome:	A13	N9	A9	N3	E4	N5	A7	A12	A11	N12	E3	N6	N7	A6	A14	A10	A8	A16	E5	A15	A17	
Generation:	27664	Best fitness:	95.32789115646258	Average fitness:	174.3221768707483	Fitness standard deviation:	42.99990849539386	Best genome:	A13	N9	A9	N3	E4	N5	A7	A12	A11	N12	E3	N6	N7	A6	A14	A10	A8	A16	E5	A15	A17	
Generation:	27680	Best fitness:	95.32789115646258	Average fitness:	168.70217687074827	Fitness standard deviation:	46.06918390988111	Best genome:	A13	N9	A9	N3	E4	N5	A7	A12	A11	N12	E3	N6	N7	A6	A14	A10	A8	A16	E5	A15	A17	
Generation:	27696	Best fitness:	95.32789115646258	Average fitness:	191.3707482993197	Fitness standard deviation:	39.70123577987188	Best genome:	A13	N9	A9	N3	E4	N5	A7	A12	A11	N12	E3	N6	N7	A6	A14	A10	A8	A16	E5	A15	A17	
Generation:	27712	Best fitness:	95.32789115646258	Average fitness:	166.45646258503402	Fitness standard deviation:	44.403716060708255	Best genome:	A13	N9	A9	N3	E4	N5	A7	A12	A11	N12	E3	N6	N7	A6	A14	A10	A8	A16	E5	A15	A17	
Generation:	27728	Best fitness:	95.32789115646258	Average fitness:	143.19360544217687	Fitness standard deviation:	37.12824119019848	Best genome:	A13	N9	A9	N3	E4	N5	A7	A12	A11	N12	E3	N6	N7	A6	A14	A10	A8	A16	E5	A15	A17	
Generation:	27744	Best fitness:	95.32789115646258	Average fitness:	199.0621768707483	Fitness standard deviation:	57.52978862808238	Best genome:	A13	N9	A9	N3	E4	N5	A7	A12	A11	N12	E3	N6	N7	A6	A14	A10	A8	A16	E5	A15	A17	
Generation:	27760	Best fitness:	95.32789115646258	Average fitness:	187.3907482993197	Fitness standard deviation:	50.21970472690119	Best genome:	A13	N9	A9	N3	E4	N5	A7	A12	A11	N12	E3	N6	N7	A6	A14	A10	A8	A16	E5	A15	A17	
Generation:	27776	Best fitness:	95.32789115646258	Average fitness:	167.20503401360546	Fitness standard deviation:	50.722877421115925	Best genome:	A13	N9	A9	N3	E4	N5	A7	A12	A11	N12	E3	N6	N7	A6	A14	A10	A8	A16	E5	A15	A17	
Generation:	27792	Best fitness:	95.32789115646258	Average fitness:	188.28503401360544	Fitness standard deviation:	50.29129392745785	Best genome:	A13	N9	A9	N3	E4	N5	A7	A12	A11	N12	E3	N6	N7	A6	A14	A10	A8	A16	E5	A15	A17	
Generation:	27808	Best fitness:	95.32789115646258	Average fitness:	191.5821768707483	Fitness standard deviation:	59.86254384088635	Best genome:	A13	N9	A9	N3	E4	N5	A7	A12	A11	N12	E3	N6	N7	A6	A14	A10	A8	A16	E5	A15	A17	
Generation:	27824	Best fitness:	95.32789115646258	Average fitness:	162.81931972789113	Fitness standard deviation:	37.833810168111995	Best genome:	A13	N9	A9	N3	E4	N5	A7	A12	A11	N12	E3	N6	N7	A6	A14	A10	A8	A16	E5	A15	A17	
Generation:	27840	Best fitness:	95.32789115646258	Average fitness:	165.63931972789115	Fitness standard deviation:	27.520653320436878	Best genome:	A13	N9	A9	N3	E4	N5	A7	A12	A11	N12	E3	N6	N7	A6	A14	A10	A8	A16	E5	A15	A17	
Generation:	27856	Best fitness:	95.32789115646258	Average fitness:	154.48789115646258	Fitness standard deviation:	53.32144064682669	Best genome:	A13	N9	A9	N3	E4	N5	A7	A12	A11	N12	E3	N6	N7	A6	A14	A10	A8	A16	E5	A15	A17	
Generation:	27872	Best fitness:	95.32789115646258	Average fitness:	148.71360544217686	Fitness standard deviation:	35.752291206727044	Best genome:	A13	N9	A9	N3	E4	N5	A7	A12	A11	N12	E3	N6	N7	A6	A14	A10	A8	A16	E5	A15	A17	
Generation:	27888	Best fitness:	95.32789115646258	Average fitness:	152.14789115646255	Fitness standard deviation:	23.4919840431947	Best genome:	A13	N9	A9	N3	E4	N5	A7	A12	A11	N12	E3	N6	N7	A6	A14	A10	A8	A16	E5	A15	A17	
Generation:	27904	Best fitness:	95.32789115646258	Average fitness:	181.91074829931972	Fitness standard deviation:	41.26090445851489	Best genome:	A13	N9	A9	N3	E4	N5	A7	A12	A11	N12	E3	N6	N7	A6	A14	A10	A8	A16	E5	A15	A17	
Generation:	27920	Best fitness:	95.32789115646258	Average fitness:	187.44217687074828	Fitness standard deviation:	45.92385001282014	Best genome:	A13	N9	A9	N3	E4	N5	A7	A12	A11	N12	E3	N6	N7	A6	A14	A10	A8	A16	E5	A15	A17	
Generation:	27936	Best fitness:	95.32789115646258	Average fitness:	168.99931972789116	Fitness standard deviation:	28.05653257992091	Best genome:	A13	N9	A9	N3	E4	N5	A7	A12	A11	N12	E3	N6	N7	A6	A14	A10	A8	A16	E5	A15	A17	
Generation:	27952	Best fitness:	95.32789115646258	Average fitness:	176.3478911564626	Fitness standard deviation:	52.956300891221936	Best genome:	A13	N9	A9	N3	E4	N5	A7	A12	A11	N12	E3	N6	N7	A6	A14	A10	A8	A16	E5	A15	A17	
Generation:	27968	Best fitness:	95.32789115646258	Average fitness:	158.53931972789115	Fitness standard deviation:	49.513207802956735	Best genome:	A13	N9	A9	N3	E4	N5	A7	A12	A11	N12	E3	N6	N7	A6	A14	A10	A8	A16	E5	A15	A17	
Generation:	27984	Best fitness:	95.32789115646258	Average fitness:	191.596462585034	Fitness standard deviation:	37.26840583482728	Best genome:	A13	N9	A9	N3	E4	N5	A7	A12	A11	N12	E3	N6	N7	A6	A14	A10	A8	A16	E5	A15	A17	
Generation:	28000	Best fitness:	95.32789115646258	Average fitness:	180.35931972789115	Fitness standard deviation:	47.486846213086274	Best genome:	A13	N9	A9	N3	E4	N5	A7	A12	A11	N12	E3	N6	N7	A6	A14	A10	A8	A16	E5	A15	A17	
Generation:	28016	Best fitness:	95.32789115646258	Average fitness:	184.9307482993197	Fitness standard deviation:	46.11954731887509	Best genome:	A13	N9	A9	N3	E4	N5	A7	A12	A11	N12	E3	N6	N7	A6	A14	A10	A8	A16	E5	A15	A17	
Generation:	28032	Best fitness:	95.32789115646258	Average fitness:	214.6821768707483	Fitness standard deviation:	45.91264500579957	Best genome:	A13	N9	A9	N3	E4	N5	A7	A12	A11	N12	E3	N6	N7	A6	A14	A10	A8	A16	E5	A15	A17	
Generation:	28048	Best fitness:	95.32789115646258	Average fitness:	168.27931972789116	Fitness standard deviation:	41.459986217350064	Best genome:	A13	N9	A9	N3	E4	N5	A7	A12	A11	N12	E3	N6	N7	A6	A14	A10	A8	A16	E5	A15	A17	
Generation:	28064	Best fitness:	95.32789115646258	Average fitness:	191.42217687074827	Fitness standard deviation:	43.01254880964439	Best genome:	A13	N9	A9	N3	E4	N5	A7	A12	A11	N12	E3	N6	N7	A6	A14	A10	A8	A16	E5	A15	A17	
Generation:	28080	Best fitness:	95.32789115646258	Average fitness:	177.57931972789115	Fitness standard deviation:	40.860894533047315	Best genome:	A13	N9	A9	N3	E4	N5	A7	A12	A11	N12	E3	N6	N7	A6	A14	A10	A8	A16	E5	A15	A17	
Generation:	28096	Best fitness:	95.32789115646258	Average fitness:	195.76789115646255	Fitness standard deviation:	68.97992514833129	Best genome:	A13	N9	A9	N3	E4	N5	A7	A12	A11	N12	E3	N6	N7	A6	A14	A10	A8	A16	E5	A15	A17	
Generation:	28112	Best fitness:	95.32789115646258	Average fitness:	172.8707482993197	Fitness standard deviation:	31.921531342736458	Best genome:	A13	N9	A9	N3	E4	N5	A7	A12	A11	N12	E3	N6	N7	A6	A14	A10	A8	A16	E5	A15	A17	
Generation:	28128	Best fitness:	95.32789115646258	Average fitness:	181.40503401360544	Fitness standard deviation:	63.76733992269339	Best genome:	A13	N9	A9	N3	E4	N5	A7	A12	A11	N12	E3	N6	N7	A6	A14	A10	A8	A16	E5	A15	A17	
Generation:	28144	Best fitness:	95.32789115646258	Average fitness:	207.84503401360544	Fitness standard deviation:	44.5364797963766	Best genome:	A13	N9	A9	N3	E4	N5	A7	A12	A11	N12	E3	N6	N7	A6	A14	A10	A8	A16	E5	A15	A17	
Generation:	28160	Best fitness:	95.32789115646258	Average fitness:	185.25931972789115	Fitness standard deviation:	47.76059207235648	Best genome:	A13	N9	A9	N3	E4	N5	A7	A12	A11	N12	E3	N6	N7	A6	A14	A10	A8	A16	E5	A15	A17	
Generation:	28176	Best fitness:	95.32789115646258	Average fitness:	148.94789115646256	Fitness standard deviation:	39.464364809229075	Best genome:	A13	N9	A9	N3	E4	N5	A7	A12	A11	N12	E3	N6	N7	A6	A14	A10	A8	A16	E5	A15	A17	
Generation:	28192	Best fitness:	95.32789115646258	Average fitness:	142.13074829931972	Fitness standard deviation:	59.95399113538001	Best genome:	A13	N9	A9	N3	E4	N5	A7	A12	A11	N12	E3	N6	N7	A6	A14	A10	A8	A16	E5	A15	A17	
Generation:	28208	Best fitness:	95.32789115646258	Average fitness:	186.99931972789116	Fitness standard deviation:	34.02291964579892	Best genome:	A13	N9	A9	N3	E4	N5	A7	A12	A11	N12	E3	N6	N7	A6	A14	A10	A8	A16	E5	A15	A17	
Generation:	28224	Best fitness:	95.32789115646258	Average fitness:	188.34217687074832	Fitness standard deviation:	42.53942085325813	Best genome:	A13	N9	A9	N3	E4	N5	A7	A12	A11	N12	E3	N6	N7	A6	A14	A10	A8	A16	E5	A15	A17	
Generation:	28240	Best fitness:	95.32789115646258	Average fitness:	168.97931972789115	Fitness standard deviation:	41.67094578299105	Best genome:	A13	N9	A9	N3	E4	N5	A7	A12	A11	N12	E3	N6	N7	A6	A14	A10	A8	A16	E5	A15	A17	
Generation:	28256	Best fitness:	95.32789115646258	Average fitness:	157.48503401360546	Fitness standard deviation:	44.34188557477603	Best genome:	A13	N9	A9	N3	E4	N5	A7	A12	A11	N12	E3	N6	N7	A6	A14	A10	A8	A16	E5	A15	A17	
Generation:	28272	Best fitness:	95.32789115646258	Average fitness:	163.5421768707483	Fitness standard deviation:	37.46227326748	Best genome:	A13	N9	A9	N3	E4	N5	A7	A12	A11	N12	E3	N6	N7	A6	A14	A10	A8	A16	E5	A15	A17	
Generation:	28288	Best fitness:	95.32789115646258	Average fitness:	197.24503401360545	Fitness standard deviation:	45.44188026075344	Best genome:	A13	N9	A9	N3	E4	N5	A7	A12	A11	N12	E3	N6	N7	A6	A14	A10	A8	A16	E5	A15	A17	
Generation:	28304	Best fitness:	95.32789115646258	Average fitness:	176.59646258503398	Fitness standard deviation:	52.777978091516275	Best genome:	A13	N9	A9	N3	E4	N5	A7	A12	A11	N12	E3	N6	N7	A6	A14	A10	A8	A16	E5	A15	A17	
Generation:	28320	Best fitness:	95.32789115646258	Average fitness:	204.72217687074829	Fitness standard deviation:	59.149441731455575	Best genome:	A13	N9	A9	N3	E4	N5	A7	A12	A11	N12	E3	N6	N7	A6	A14	A10	A8	A16	E5	A15	A17	
Generation:	28336	Best fitness:	95.32789115646258	Average fitness:	188.7821768707483	Fitness standard deviation:	39.99811107784865	Best genome:	A13	N9	A9	N3	E4	N5	A7	A12	A11	N12	E3	N6	N7	A6	A14	A10	A8	A16	E5	A15	A17	
Generation:	28352	Best fitness:	95.32789115646258	Average fitness:	189.7878911564626	Fitness standard deviation:	55.272905788331	Best genome:	A13	N9	A9	N3	E4	N5	A7	A12	A11	N12	E3	N6	N7	A6	A14	A10	A8	A16	E5	A15	A17	
Generation:	28368	Best fitness:	95.32789115646258	Average fitness:	160.57931972789112	Fitness standard deviation:	35.3586863732353	Best genome:	A13	N9	A9	N3	E4	N5	A7	A12	A11	N12	E3	N6	N7	A6	A14	A10	A8	A16	E5	A15	A17	
Generation:	28384	Best fitness:	95.32789115646258	Average fitness:	171.93360544217688	Fitness standard deviation:	48.353970016189265	Best genome:	A13	N9	A9	N3	E4	N5	A7	A12	A11	N12	E3	N6	N7	A6	A14	A10	A8	A16	E5	A15	A17	
Generation:	28400	Best fitness:	95.32789115646258	Average fitness:	158.7278911564626	Fitness standard deviation:	54.74308678746941	Best genome:	A13	N9	A9	N3	E4	N5	A7	A12	A11	N12	E3	N6	N7	A6	A14	A10	A8	A16	E5	A15	A17	
Generation:	28416	Best fitness:	95.32789115646258	Average fitness:	195.38503401360543	Fitness standard deviation:	46.570469753495345	Best genome:	A13	N9	A9	N3	E4	N5	A7	A12	A11	N12	E3	N6	N7	A6	A14	A10	A8	A16	E5	A15	A17	
Generation:	28432	Best fitness:	95.32789115646258	Average fitness:	192.50503401360544	Fitness standard deviation:	54.06815472255403	Best genome:	A13	N9	A9	N3	E4	N5	A7	A12	A11	N12	E3	N6	N7	A6	A14	A10	A8	A16	E5	A15	A17	
Generation:	28448	Best fitness:	95.32789115646258	Average fitness:	162.6107482993197	Fitness standard deviation:	46.86792985592165	Best genome:	A13	N9	A9	N3	E4	N5	A7	A12	A11	N12	E3	N6	N7	A6	A14	A10	A8	A16	E5	A15	A17	
Generation:	28464	Best fitness:	95.32789115646258	Average fitness:	142.256462585034	Fitness standard deviation:	23.280420958393343	Best genome:	A13	N9	A9	N3	E4	N5	A7	A12	A11	N12	E3	N6	N7	A6	A14	A10	A8	A16	E5	A15	A17	
Generation:	28480	Best fitness:	95.32789115646258	Average fitness:	165.0221768707483	Fitness standard deviation:	39.63817588834156	Best genome:	A13	N9	A9	N3	E4	N5	A7	A12	A11	N12	E3	N6	N7	A6	A14	A10	A8	A16	E5	A15	A17	
Generation:	28496	Best fitness:	95.32789115646258	Average fitness:	208.40789115646263	Fitness standard deviation:	46.03931381250736	Best genome:	A13	N9	A9	N3	E4	N5	A7	A12	A11	N12	E3	N6	N7	A6	A14	A10	A8	A16	E5	A15	A17	
Generation:	28512	Best fitness:	95.32789115646258	Average fitness:	220.40503401360547	Fitness standard deviation:	58.503079353804544	Best genome:	A13	N9	A9	N3	E4	N5	A7	A12	A11	N12	E3	N6	N7	A6	A14	A10	A8	A16	E5	A15	A17	
Generation:	28528	Best fitness:	95.32789115646258	Average fitness:	165.89074829931974	Fitness standard deviation:	35.721905587125526	Best genome:	A13	N9	A9	N3	E4	N5	A7	A12	A11	N12	E3	N6	N7	A6	A14	A10	A8	A16	E5	A15	A17	
Generation:	28544	Best fitness:	95.32789115646258	Average fitness:	177.09931972789116	Fitness standard deviation:	37.94080459164282	Best genome:	A13	N9	A9	N3	E4	N5	A7	A12	A11	N12	E3	N6	N7	A6	A14	A10	A8	A16	E5	A15	A17	
Generation:	28560	Best fitness:	95.32789115646258	Average fitness:	186.97360544217685	Fitness standard deviation:	42.46025599046136	Best genome:	A13	N9	A9	N3	E4	N5	A7	A12	A11	N12	E3	N6	N7	A6	A14	A10	A8	A16	E5	A15	A17	
Generation:	28576	Best fitness:	95.32789115646258	Average fitness:	181.77931972789116	Fitness standard deviation:	51.024997155255946	Best genome:	A13	N9	A9	N3	E4	N5	A7	A12	A11	N12	E3	N6	N7	A6	A14	A10	A8	A16	E5	A15	A17	
Generation:	28592	Best fitness:	95.32789115646258	Average fitness:	167.00503401360544	Fitness standard deviation:	37.91913210493928	Best genome:	A13	N9	A9	N3	E4	N5	A7	A12	A11	N12	E3	N6	N7	A6	A14	A10	A8	A16	E5	A15	A17	
Generation:	28608	Best fitness:	95.32789115646258	Average fitness:	193.06789115646257	Fitness standard deviation:	45.466622788097006	Best genome:	A13	N9	A9	N3	E4	N5	A7	A12	A11	N12	E3	N6	N7	A6	A14	A10	A8	A16	E5	A15	A17	
Generation:	28624	Best fitness:	95.32789115646258	Average fitness:	188.02503401360542	Fitness standard deviation:	57.01255887423188	Best genome:	A13	N9	A9	N3	E4	N5	A7	A12	A11	N12	E3	N6	N7	A6	A14	A10	A8	A16	E5	A15	A17	
Generation:	28640	Best fitness:	95.32789115646258	Average fitness:	179.61931972789117	Fitness standard deviation:	60.03065176241558	Best genome:	A13	N9	A9	N3	E4	N5	A7	A12	A11	N12	E3	N6	N7	A6	A14	A10	A8	A16	E5	A15	A17	
Generation:	28656	Best fitness:	95.32789115646258	Average fitness:	180.0507482993197	Fitness standard deviation:	49.42521879629087	Best genome:	A13	N9	A9	N3	E4	N5	A7	A12	A11	N12	E3	N6	N7	A6	A14	A10	A8	A16	E5	A15	A17	
Generation:	28672	Best fitness:	95.32789115646258	Average fitness:	196.02789115646257	Fitness standard deviation:	48.36062025901586	Best genome:	A13	N9	A9	N3	E4	N5	A7	A12	A11	N12	E3	N6	N7	A6	A14	A10	A8	A16	E5	A15	A17	
Generation:	28688	Best fitness:	95.32789115646258	Average fitness:	210.7307482993197	Fitness standard deviation:	62.22926465572156	Best genome:	A13	N9	A9	N3	E4	N5	A7	A12	A11	N12	E3	N6	N7	A6	A14	A10	A8	A16	E5	A15	A17	
Generation:	28704	Best fitness:	95.32789115646258	Average fitness:	154.73646258503402	Fitness standard deviation:	34.393305115017576	Best genome:	A13	N9	A9	N3	E4	N5	A7	A12	A11	N12	E3	N6	N7	A6	A14	A10	A8	A16	E5	A15	A17	
Generation:	28720	Best fitness:	95.32789115646258	Average fitness:	161.2707482993197	Fitness standard deviation:	49.86556621434827	Best genome:	A13	N9	A9	N3	E4	N5	A7	A12	A11	N12	E3	N6	N7	A6	A14	A10	A8	A16	E5	A15	A17	
Generation:	28736	Best fitness:	95.32789115646258	Average fitness:	159.55074829931974	Fitness standard deviation:	35.00953759261867	Best genome:	A13	N9	A9	N3	E4	N5	A7	A12	A11	N12	E3	N6	N7	A6	A14	A10	A8	A16	E5	A15	A17	
Generation:	28752	Best fitness:	95.32789115646258	Average fitness:	192.68789115646257	Fitness standard deviation:	61.83530356800181	Best genome:	A13	N9	A9	N3	E4	N5	A7	A12	A11	N12	E3	N6	N7	A6	A14	A10	A8	A16	E5	A15	A17	
Generation:	28768	Best fitness:	95.32789115646258	Average fitness:	174.57360544217687	Fitness standard deviation:	49.20102404774659	Best genome:	A13	N9	A9	N3	E4	N5	A7	A12	A11	N12	E3	N6	N7	A6	A14	A10	A8	A16	E5	A15	A17	
Generation:	28784	Best fitness:	95.32789115646258	Average fitness:	170.48789115646258	Fitness standard deviation:	38.10630072707191	Best genome:	A13	N9	A9	N3	E4	N5	A7	A12	A11	N12	E3	N6	N7	A6	A14	A10	A8	A16	E5	A15	A17	
Generation:	28800	Best fitness:	95.32789115646258	Average fitness:	197.8450340136054	Fitness standard deviation:	45.69363185211627	Best genome:	A13	N9	A9	N3	E4	N5	A7	A12	A11	N12	E3	N6	N7	A6	A14	A10	A8	A16	E5	A15	A17	
Generation:	28816	Best fitness:	95.32789115646258	Average fitness:	147.16217687074828	Fitness standard deviation:	48.880520388692545	Best genome:	A13	N9	A9	N3	E4	N5	A7	A12	A11	N12	E3	N6	N7	A6	A14	A10	A8	A16	E5	A15	A17	
Generation:	28832	Best fitness:	95.32789115646258	Average fitness:	158.59074829931973	Fitness standard deviation:	43.166331929466715	Best genome:	A13	N9	A9	N3	E4	N5	A7	A12	A11	N12	E3	N6	N7	A6	A14	A10	A8	A16	E5	A15	A17	
Generation:	28848	Best fitness:	95.32789115646258	Average fitness:	164.62217687074832	Fitness standard deviation:	49.15866863576368	Best genome:	A13	N9	A9	N3	E4	N5	A7	A12	A11	N12	E3	N6	N7	A6	A14	A10	A8	A16	E5	A15	A17	
Generation:	28864	Best fitness:	95.32789115646258	Average fitness:	170.65360544217685	Fitness standard deviation:	52.71161309523776	Best genome:	A13	N9	A9	N3	E4	N5	A7	A12	A11	N12	E3	N6	N7	A6	A14	A10	A8	A16	E5	A15	A17	
Generation:	28880	Best fitness:	95.32789115646258	Average fitness:	161.97931972789115	Fitness standard deviation:	37.64402286077907	Best genome:	A13	N9	A9	N3	E4	N5	A7	A12	A11	N12	E3	N6	N7	A6	A14	A10	A8	A16	E5	A15	A17	
Generation:	28896	Best fitness:	95.32789115646258	Average fitness:	221.75646258503403	Fitness standard deviation:	53.99934693482649	Best genome:	A13	N9	A9	N3	E4	N5	A7	A12	A11	N12	E3	N6	N7	A6	A14	A10	A8	A16	E5	A15	A17	
Generation:	28912	Best fitness:	95.32789115646258	Average fitness:	197.39931972789117	Fitness standard deviation:	48.26410209483243	Best genome:	A13	N9	A9	N3	E4	N5	A7	A12	A11	N12	E3	N6	N7	A6	A14	A10	A8	A16	E5	A15	A17	
Generation:	28928	Best fitness:	95.32789115646258	Average fitness:	201.29646258503402	Fitness standard deviation:	58.74291196495497	Best genome:	A13	N9	A9	N3	E4	N5	A7	A12	A11	N12	E3	N6	N7	A6	A14	A10	A8	A16	E5	A15	A17	
Generation:	28944	Best fitness:	95.32789115646258	Average fitness:	173.95646258503402	Fitness standard deviation:	47.46339857281222	Best genome:	A13	N9	A9	N3	E4	N5	A7	A12	A11	N12	E3	N6	N7	A6	A14	A10	A8	A16	E5	A15	A17	
