Generation:	16	Best fitness:	235.29931972789115	Average fitness:	338.4461768707482	Fitness standard deviation:	35.81322296445882	Best genome:	N9	N5	E3	N12	A15	A12	A13	A9	A11	A10	A8	A16	E4	A7	A14	N3	E5	N6	A6	A17	N7	
Generation:	28320	Best fitness:	113.87074829931973	Average fitness:	314.3758911564626	Fitness standard deviation:	46.85875970729616	Best genome:	A9	E4	N5	A7	A14	A17	A16	E5	N12	E3	N6	A6	A12	N3	A11	A15	N7	A10	A8	A13	N9	
Generation:	28336	Best fitness:	113.87074829931973	Average fitness:	316.95817687074833	Fitness standard deviation:	50.10835651844502	Best genome:	A9	E4	N5	A7	A14	A17	A16	E5	N12	E3	N6	A6	A12	N3	A11	A15	N7	A10	A8	A13	N9	
Generation:	28352	Best fitness:	113.87074829931973	Average fitness:	319.9170340136054	Fitness standard deviation:	47.79410906915501	Best genome:	A9	E4	N5	A7	A14	A17	A16	E5	N12	E3	N6	A6	A12	N3	A11	A15	N7	A10	A8	A13	N9	
Generation:	28368	Best fitness:	113.87074829931973	Average fitness:	331.4050340136055	Fitness standard deviation:	48.31400903866035	Best genome:	A9	E4	N5	A7	A14	A17	A16	E5	N12	E3	N6	A6	A12	N3	A11	A15	N7	A10	A8	A13	N9	
Generation:	28384	Best fitness:	113.87074829931973	Average fitness:	322.3050340136055	Fitness standard deviation:	59.71740060228574	Best genome:	A9	E4	N5	A7	A14	A17	A16	E5	N12	E3	N6	A6	A12	N3	A11	A15	N7	A10	A8	A13	N9	
Generation:	28400	Best fitness:	113.87074829931973	Average fitness:	314.7090340136054	Fitness standard deviation:	55.59333086121839	Best genome:	A9	E4	N5	A7	A14	A17	A16	E5	N12	E3	N6	A6	A12	N3	A11	A15	N7	A10	A8	A13	N9	
Generation:	28416	Best fitness:	113.87074829931973	Average fitness:	324.7290340136054	Fitness standard deviation:	43.98191352205159	Best genome:	A9	E4	N5	A7	A14	A17	A16	E5	N12	E3	N6	A6	A12	N3	A11	A15	N7	A10	A8	A13	N9	
Generation:	28432	Best fitness:	113.87074829931973	Average fitness:	304.84674829931976	Fitness standard deviation:	58.480047840511986	Best genome:	A9	E4	N5	A7	A14	A17	A16	E5	N12	E3	N6	A6	A12	N3	A11	A15	N7	A10	A8	A13	N9	
Generation:	28448	Best fitness:	113.87074829931973	Average fitness:	324.1776054421769	Fitness standard deviation:	47.727137639557924	Best genome:	A9	E4	N5	A7	A14	A17	A16	E5	N12	E3	N6	A6	A12	N3	A11	A15	N7	A10	A8	A13	N9	
Generation:	28464	Best fitness:	113.87074829931973	Average fitness:	325.2158911564626	Fitness standard deviation:	54.778275997936646	Best genome:	A9	E4	N5	A7	A14	A17	A16	E5	N12	E3	N6	A6	A12	N3	A11	A15	N7	A10	A8	A13	N9	
Generation:	28480	Best fitness:	113.87074829931973	Average fitness:	322.9170340136055	Fitness standard deviation:	55.72239966996748	Best genome:	A9	E4	N5	A7	A14	A17	A16	E5	N12	E3	N6	A6	A12	N3	A11	A15	N7	A10	A8	A13	N9	
Generation:	28496	Best fitness:	113.87074829931973	Average fitness:	313.1118911564625	Fitness standard deviation:	51.037109879148986	Best genome:	A9	E4	N5	A7	A14	A17	A16	E5	N12	E3	N6	A6	A12	N3	A11	A15	N7	A10	A8	A13	N9	
Generation:	28512	Best fitness:	113.87074829931973	Average fitness:	309.47474829931963	Fitness standard deviation:	49.545077561051535	Best genome:	A9	E4	N5	A7	A14	A17	A16	E5	N12	E3	N6	A6	A12	N3	A11	A15	N7	A10	A8	A13	N9	
Generation:	28528	Best fitness:	113.87074829931973	Average fitness:	314.6730340136054	Fitness standard deviation:	52.03806043225497	Best genome:	A9	E4	N5	A7	A14	A17	A16	E5	N12	E3	N6	A6	A12	N3	A11	A15	N7	A10	A8	A13	N9	
Generation:	28544	Best fitness:	113.87074829931973	Average fitness:	321.1078911564626	Fitness standard deviation:	51.23254426472235	Best genome:	A9	E4	N5	A7	A14	A17	A16	E5	N12	E3	N6	A6	A12	N3	A11	A15	N7	A10	A8	A13	N9	
Generation:	28560	Best fitness:	113.87074829931973	Average fitness:	309.74560544217684	Fitness standard deviation:	55.571103308633134	Best genome:	A9	E4	N5	A7	A14	A17	A16	E5	N12	E3	N6	A6	A12	N3	A11	A15	N7	A10	A8	A13	N9	
Generation:	28576	Best fitness:	113.87074829931973	Average fitness:	304.84674829931987	Fitness standard deviation:	51.86416146442708	Best genome:	A9	E4	N5	A7	A14	A17	A16	E5	N12	E3	N6	A6	A12	N3	A11	A15	N7	A10	A8	A13	N9	
Generation:	28592	Best fitness:	113.87074829931973	Average fitness:	316.05131972789127	Fitness standard deviation:	50.96701788732131	Best genome:	A9	E4	N5	A7	A14	A17	A16	E5	N12	E3	N6	A6	A12	N3	A11	A15	N7	A10	A8	A13	N9	
Generation:	28608	Best fitness:	113.87074829931973	Average fitness:	321.896462585034	Fitness standard deviation:	48.54219262977439	Best genome:	A9	E4	N5	A7	A14	A17	A16	E5	N12	E3	N6	A6	A12	N3	A11	A15	N7	A10	A8	A13	N9	
Generation:	28624	Best fitness:	113.87074829931973	Average fitness:	307.46960544217677	Fitness standard deviation:	53.485793028025064	Best genome:	A9	E4	N5	A7	A14	A17	A16	E5	N12	E3	N6	A6	A12	N3	A11	A15	N7	A10	A8	A13	N9	
Generation:	28640	Best fitness:	113.87074829931973	Average fitness:	318.14389115646264	Fitness standard deviation:	56.614247910300634	Best genome:	A9	E4	N5	A7	A14	A17	A16	E5	N12	E3	N6	A6	A12	N3	A11	A15	N7	A10	A8	A13	N9	
Generation:	28656	Best fitness:	113.87074829931973	Average fitness:	315.0896054421769	Fitness standard deviation:	55.39855493878989	Best genome:	A9	E4	N5	A7	A14	A17	A16	E5	N12	E3	N6	A6	A12	N3	A11	A15	N7	A10	A8	A13	N9	
Generation:	28672	Best fitness:	113.87074829931973	Average fitness:	313.4261768707483	Fitness standard deviation:	48.0919259751572	Best genome:	A9	E4	N5	A7	A14	A17	A16	E5	N12	E3	N6	A6	A12	N3	A11	A15	N7	A10	A8	A13	N9	
Generation:	28688	Best fitness:	113.87074829931973	Average fitness:	313.6970340136054	Fitness standard deviation:	49.84153757906048	Best genome:	A9	E4	N5	A7	A14	A17	A16	E5	N12	E3	N6	A6	A12	N3	A11	A15	N7	A10	A8	A13	N9	
Generation:	28704	Best fitness:	113.87074829931973	Average fitness:	316.8541768707483	Fitness standard deviation:	52.81010975878288	Best genome:	A9	E4	N5	A7	A14	A17	A16	E5	N12	E3	N6	A6	A12	N3	A11	A15	N7	A10	A8	A13	N9	
Generation:	28720	Best fitness:	113.87074829931973	Average fitness:	313.7061768707483	Fitness standard deviation:	57.25667281244187	Best genome:	A9	E4	N5	A7	A14	A17	A16	E5	N12	E3	N6	A6	A12	N3	A11	A15	N7	A10	A8	A13	N9	
Generation:	28736	Best fitness:	113.87074829931973	Average fitness:	313.6478911564626	Fitness standard deviation:	53.9389974406084	Best genome:	A9	E4	N5	A7	A14	A17	A16	E5	N12	E3	N6	A6	A12	N3	A11	A15	N7	A10	A8	A13	N9	
Generation:	28752	Best fitness:	113.87074829931973	Average fitness:	325.45360544217687	Fitness standard deviation:	53.301757829879335	Best genome:	A9	E4	N5	A7	A14	A17	A16	E5	N12	E3	N6	A6	A12	N3	A11	A15	N7	A10	A8	A13	N9	
Generation:	28768	Best fitness:	113.87074829931973	Average fitness:	315.86960544217686	Fitness standard deviation:	49.213184216576494	Best genome:	A9	E4	N5	A7	A14	A17	A16	E5	N12	E3	N6	A6	A12	N3	A11	A15	N7	A10	A8	A13	N9	
Generation:	28784	Best fitness:	113.87074829931973	Average fitness:	322.57760544217695	Fitness standard deviation:	51.707182404026476	Best genome:	A9	E4	N5	A7	A14	A17	A16	E5	N12	E3	N6	A6	A12	N3	A11	A15	N7	A10	A8	A13	N9	
Generation:	28800	Best fitness:	113.87074829931973	Average fitness:	321.2187482993197	Fitness standard deviation:	58.694486669428805	Best genome:	A9	E4	N5	A7	A14	A17	A16	E5	N12	E3	N6	A6	A12	N3	A11	A15	N7	A10	A8	A13	N9	
Generation:	28816	Best fitness:	113.87074829931973	Average fitness:	317.2787482993197	Fitness standard deviation:	47.78635072478161	Best genome:	A9	E4	N5	A7	A14	A17	A16	E5	N12	E3	N6	A6	A12	N3	A11	A15	N7	A10	A8	A13	N9	
Generation:	28832	Best fitness:	113.87074829931973	Average fitness:	315.2393197278911	Fitness standard deviation:	51.59492341741559	Best genome:	A9	E4	N5	A7	A14	A17	A16	E5	N12	E3	N6	A6	A12	N3	A11	A15	N7	A10	A8	A13	N9	
Generation:	28848	Best fitness:	113.87074829931973	Average fitness:	324.5130340136054	Fitness standard deviation:	60.97601113853995	Best genome:	A9	E4	N5	A7	A14	A17	A16	E5	N12	E3	N6	A6	A12	N3	A11	A15	N7	A10	A8	A13	N9	
Generation:	28864	Best fitness:	113.87074829931973	Average fitness:	314.35931972789115	Fitness standard deviation:	49.340579730717245	Best genome:	A9	E4	N5	A7	A14	A17	A16	E5	N12	E3	N6	A6	A12	N3	A11	A15	N7	A10	A8	A13	N9	
Generation:	28880	Best fitness:	113.87074829931973	Average fitness:	320.94103401360553	Fitness standard deviation:	54.05787381263582	Best genome:	A9	E4	N5	A7	A14	A17	A16	E5	N12	E3	N6	A6	A12	N3	A11	A15	N7	A10	A8	A13	N9	
Generation:	28896	Best fitness:	113.87074829931973	Average fitness:	315.27931972789116	Fitness standard deviation:	58.238032387148266	Best genome:	A9	E4	N5	A7	A14	A17	A16	E5	N12	E3	N6	A6	A12	N3	A11	A15	N7	A10	A8	A13	N9	
Generation:	28912	Best fitness:	113.87074829931973	Average fitness:	314.76731972789116	Fitness standard deviation:	54.12871097218375	Best genome:	A9	E4	N5	A7	A14	A17	A16	E5	N12	E3	N6	A6	A12	N3	A11	A15	N7	A10	A8	A13	N9	
Generation:	28928	Best fitness:	113.87074829931973	Average fitness:	320.4513197278912	Fitness standard deviation:	59.777520159405775	Best genome:	A9	E4	N5	A7	A14	A17	A16	E5	N12	E3	N6	A6	A12	N3	A11	A15	N7	A10	A8	A13	N9	
Generation:	28944	Best fitness:	113.87074829931973	Average fitness:	314.35817687074837	Fitness standard deviation:	52.17805322046378	Best genome:	A9	E4	N5	A7	A14	A17	A16	E5	N12	E3	N6	A6	A12	N3	A11	A15	N7	A10	A8	A13	N9	
Generation:	28960	Best fitness:	113.87074829931973	Average fitness:	316.4833197278911	Fitness standard deviation:	53.17569128840733	Best genome:	A9	E4	N5	A7	A14	A17	A16	E5	N12	E3	N6	A6	A12	N3	A11	A15	N7	A10	A8	A13	N9	
Generation:	28976	Best fitness:	113.87074829931973	Average fitness:	317.520462585034	Fitness standard deviation:	57.770002189541174	Best genome:	A9	E4	N5	A7	A14	A17	A16	E5	N12	E3	N6	A6	A12	N3	A11	A15	N7	A10	A8	A13	N9	
Generation:	28992	Best fitness:	113.87074829931973	Average fitness:	317.4004625850339	Fitness standard deviation:	51.6215326722151	Best genome:	A9	E4	N5	A7	A14	A17	A16	E5	N12	E3	N6	A6	A12	N3	A11	A15	N7	A10	A8	A13	N9	
Generation:	29008	Best fitness:	113.87074829931973	Average fitness:	320.5484625850341	Fitness standard deviation:	55.765365607212885	Best genome:	A9	E4	N5	A7	A14	A17	A16	E5	N12	E3	N6	A6	A12	N3	A11	A15	N7	A10	A8	A13	N9	
Generation:	29024	Best fitness:	113.87074829931973	Average fitness:	308.29646258503396	Fitness standard deviation:	55.12528787467061	Best genome:	A9	E4	N5	A7	A14	A17	A16	E5	N12	E3	N6	A6	A12	N3	A11	A15	N7	A10	A8	A13	N9	
Generation:	29040	Best fitness:	113.87074829931973	Average fitness:	323.0604625850341	Fitness standard deviation:	51.15408041577596	Best genome:	A9	E4	N5	A7	A14	A17	A16	E5	N12	E3	N6	A6	A12	N3	A11	A15	N7	A10	A8	A13	N9	
Generation:	29056	Best fitness:	113.87074829931973	Average fitness:	319.71817687074827	Fitness standard deviation:	63.58691217153262	Best genome:	A9	E4	N5	A7	A14	A17	A16	E5	N12	E3	N6	A6	A12	N3	A11	A15	N7	A10	A8	A13	N9	
Generation:	29072	Best fitness:	113.87074829931973	Average fitness:	321.4067482993198	Fitness standard deviation:	49.795146902287655	Best genome:	A9	E4	N5	A7	A14	A17	A16	E5	N12	E3	N6	A6	A12	N3	A11	A15	N7	A10	A8	A13	N9	
Generation:	29088	Best fitness:	113.87074829931973	Average fitness:	324.8713197278912	Fitness standard deviation:	56.17479062457008	Best genome:	A9	E4	N5	A7	A14	A17	A16	E5	N12	E3	N6	A6	A12	N3	A11	A15	N7	A10	A8	A13	N9	
Generation:	29104	Best fitness:	113.87074829931973	Average fitness:	322.18617687074834	Fitness standard deviation:	44.65532615260937	Best genome:	A9	E4	N5	A7	A14	A17	A16	E5	N12	E3	N6	A6	A12	N3	A11	A15	N7	A10	A8	A13	N9	
Generation:	29120	Best fitness:	113.87074829931973	Average fitness:	306.2798911564626	Fitness standard deviation:	57.70435429119076	Best genome:	A9	E4	N5	A7	A14	A17	A16	E5	N12	E3	N6	A6	A12	N3	A11	A15	N7	A10	A8	A13	N9	
Generation:	29136	Best fitness:	113.87074829931973	Average fitness:	312.3250340136055	Fitness standard deviation:	51.59479589324205	Best genome:	A9	E4	N5	A7	A14	A17	A16	E5	N12	E3	N6	A6	A12	N3	A11	A15	N7	A10	A8	A13	N9	
Generation:	29152	Best fitness:	113.87074829931973	Average fitness:	321.21760544217693	Fitness standard deviation:	55.08265640890266	Best genome:	A9	E4	N5	A7	A14	A17	A16	E5	N12	E3	N6	A6	A12	N3	A11	A15	N7	A10	A8	A13	N9	
Generation:	29168	Best fitness:	113.87074829931973	Average fitness:	312.536462585034	Fitness standard deviation:	44.73187796328754	Best genome:	A9	E4	N5	A7	A14	A17	A16	E5	N12	E3	N6	A6	A12	N3	A11	A15	N7	A10	A8	A13	N9	
Generation:	29184	Best fitness:	113.87074829931973	Average fitness:	321.6147482993196	Fitness standard deviation:	58.960893289275965	Best genome:	A9	E4	N5	A7	A14	A17	A16	E5	N12	E3	N6	A6	A12	N3	A11	A15	N7	A10	A8	A13	N9	
Generation:	29200	Best fitness:	113.87074829931973	Average fitness:	315.85931972789115	Fitness standard deviation:	51.65932233076107	Best genome:	A9	E4	N5	A7	A14	A17	A16	E5	N12	E3	N6	A6	A12	N3	A11	A15	N7	A10	A8	A13	N9	
Generation:	29216	Best fitness:	113.87074829931973	Average fitness:	315.5793197278911	Fitness standard deviation:	61.085303486524616	Best genome:	A9	E4	N5	A7	A14	A17	A16	E5	N12	E3	N6	A6	A12	N3	A11	A15	N7	A10	A8	A13	N9	
Generation:	29232	Best fitness:	113.87074829931973	Average fitness:	318.68217687074826	Fitness standard deviation:	50.23829322461551	Best genome:	A9	E4	N5	A7	A14	A17	A16	E5	N12	E3	N6	A6	A12	N3	A11	A15	N7	A10	A8	A13	N9	
Generation:	29248	Best fitness:	113.87074829931973	Average fitness:	320.860462585034	Fitness standard deviation:	52.1778968795745	Best genome:	A9	E4	N5	A7	A14	A17	A16	E5	N12	E3	N6	A6	A12	N3	A11	A15	N7	A10	A8	A13	N9	
Generation:	29264	Best fitness:	113.87074829931973	Average fitness:	309.02446258503403	Fitness standard deviation:	49.54332307904149	Best genome:	A9	E4	N5	A7	A14	A17	A16	E5	N12	E3	N6	A6	A12	N3	A11	A15	N7	A10	A8	A13	N9	
Generation:	29280	Best fitness:	113.87074829931973	Average fitness:	317.8296054421769	Fitness standard deviation:	44.00602302375604	Best genome:	A9	E4	N5	A7	A14	A17	A16	E5	N12	E3	N6	A6	A12	N3	A11	A15	N7	A10	A8	A13	N9	
Generation:	29296	Best fitness:	113.87074829931973	Average fitness:	301.785605442177	Fitness standard deviation:	58.37460742060887	Best genome:	A9	E4	N5	A7	A14	A17	A16	E5	N12	E3	N6	A6	A12	N3	A11	A15	N7	A10	A8	A13	N9	
Generation:	29312	Best fitness:	113.87074829931973	Average fitness:	314.79531972789124	Fitness standard deviation:	54.013807081417355	Best genome:	A9	E4	N5	A7	A14	A17	A16	E5	N12	E3	N6	A6	A12	N3	A11	A15	N7	A10	A8	A13	N9	
Generation:	29328	Best fitness:	113.87074829931973	Average fitness:	327.1530340136053	Fitness standard deviation:	49.6618517050614	Best genome:	A9	E4	N5	A7	A14	A17	A16	E5	N12	E3	N6	A6	A12	N3	A11	A15	N7	A10	A8	A13	N9	
Generation:	29344	Best fitness:	113.87074829931973	Average fitness:	319.9633197278912	Fitness standard deviation:	54.6309765041402	Best genome:	A9	E4	N5	A7	A14	A17	A16	E5	N12	E3	N6	A6	A12	N3	A11	A15	N7	A10	A8	A13	N9	
Generation:	29360	Best fitness:	113.87074829931973	Average fitness:	318.1941768707483	Fitness standard deviation:	54.848578926766315	Best genome:	A9	E4	N5	A7	A14	A17	A16	E5	N12	E3	N6	A6	A12	N3	A11	A15	N7	A10	A8	A13	N9	
Generation:	29376	Best fitness:	113.87074829931973	Average fitness:	329.8878911564627	Fitness standard deviation:	46.95650093002924	Best genome:	A9	E4	N5	A7	A14	A17	A16	E5	N12	E3	N6	A6	A12	N3	A11	A15	N7	A10	A8	A13	N9	
Generation:	29392	Best fitness:	113.87074829931973	Average fitness:	318.1438911564626	Fitness standard deviation:	55.392654094865954	Best genome:	A9	E4	N5	A7	A14	A17	A16	E5	N12	E3	N6	A6	A12	N3	A11	A15	N7	A10	A8	A13	N9	
Generation:	29408	Best fitness:	113.87074829931973	Average fitness:	320.11131972789116	Fitness standard deviation:	54.258926049084316	Best genome:	A9	E4	N5	A7	A14	A17	A16	E5	N12	E3	N6	A6	A12	N3	A11	A15	N7	A10	A8	A13	N9	
Generation:	29424	Best fitness:	113.87074829931973	Average fitness:	308.27931972789105	Fitness standard deviation:	58.75343880513354	Best genome:	A9	E4	N5	A7	A14	A17	A16	E5	N12	E3	N6	A6	A12	N3	A11	A15	N7	A10	A8	A13	N9	
Generation:	29440	Best fitness:	113.87074829931973	Average fitness:	317.5130340136055	Fitness standard deviation:	46.97063719875581	Best genome:	A9	E4	N5	A7	A14	A17	A16	E5	N12	E3	N6	A6	A12	N3	A11	A15	N7	A10	A8	A13	N9	
Generation:	29456	Best fitness:	113.87074829931973	Average fitness:	321.87817687074835	Fitness standard deviation:	50.700276796732645	Best genome:	A9	E4	N5	A7	A14	A17	A16	E5	N12	E3	N6	A6	A12	N3	A11	A15	N7	A10	A8	A13	N9	
Generation:	29472	Best fitness:	113.87074829931973	Average fitness:	317.13246258503403	Fitness standard deviation:	48.94450647208447	Best genome:	A9	E4	N5	A7	A14	A17	A16	E5	N12	E3	N6	A6	A12	N3	A11	A15	N7	A10	A8	A13	N9	
Generation:	29488	Best fitness:	113.87074829931973	Average fitness:	318.10446258503407	Fitness standard deviation:	46.44228990821154	Best genome:	A9	E4	N5	A7	A14	A17	A16	E5	N12	E3	N6	A6	A12	N3	A11	A15	N7	A10	A8	A13	N9	
Generation:	29504	Best fitness:	113.87074829931973	Average fitness:	321.3027482993198	Fitness standard deviation:	53.872337270057024	Best genome:	A9	E4	N5	A7	A14	A17	A16	E5	N12	E3	N6	A6	A12	N3	A11	A15	N7	A10	A8	A13	N9	
Generation:	29520	Best fitness:	113.87074829931973	Average fitness:	321.3158911564626	Fitness standard deviation:	56.898092099572445	Best genome:	A9	E4	N5	A7	A14	A17	A16	E5	N12	E3	N6	A6	A12	N3	A11	A15	N7	A10	A8	A13	N9	
Generation:	29536	Best fitness:	113.87074829931973	Average fitness:	322.08617687074826	Fitness standard deviation:	48.14593197811021	Best genome:	A9	E4	N5	A7	A14	A17	A16	E5	N12	E3	N6	A6	A12	N3	A11	A15	N7	A10	A8	A13	N9	
Generation:	29552	Best fitness:	113.87074829931973	Average fitness:	313.05246258503405	Fitness standard deviation:	52.75610846071161	Best genome:	A9	E4	N5	A7	A14	A17	A16	E5	N12	E3	N6	A6	A12	N3	A11	A15	N7	A10	A8	A13	N9	
Generation:	29568	Best fitness:	113.87074829931973	Average fitness:	322.34789115646265	Fitness standard deviation:	50.26495845994098	Best genome:	A9	E4	N5	A7	A14	A17	A16	E5	N12	E3	N6	A6	A12	N3	A11	A15	N7	A10	A8	A13	N9	
Generation:	29584	Best fitness:	113.87074829931973	Average fitness:	316.48217687074816	Fitness standard deviation:	50.26603381113374	Best genome:	A9	E4	N5	A7	A14	A17	A16	E5	N12	E3	N6	A6	A12	N3	A11	A15	N7	A10	A8	A13	N9	
Generation:	29600	Best fitness:	113.87074829931973	Average fitness:	308.2181768707484	Fitness standard deviation:	55.25734594732955	Best genome:	A9	E4	N5	A7	A14	A17	A16	E5	N12	E3	N6	A6	A12	N3	A11	A15	N7	A10	A8	A13	N9	
Generation:	29616	Best fitness:	113.87074829931973	Average fitness:	324.45360544217687	Fitness standard deviation:	45.63889891175674	Best genome:	A9	E4	N5	A7	A14	A17	A16	E5	N12	E3	N6	A6	A12	N3	A11	A15	N7	A10	A8	A13	N9	
Generation:	29632	Best fitness:	113.87074829931973	Average fitness:	319.8530340136054	Fitness standard deviation:	56.092254880978466	Best genome:	A9	E4	N5	A7	A14	A17	A16	E5	N12	E3	N6	A6	A12	N3	A11	A15	N7	A10	A8	A13	N9	
Generation:	29648	Best fitness:	113.87074829931973	Average fitness:	320.00560544217683	Fitness standard deviation:	59.750845688490436	Best genome:	A9	E4	N5	A7	A14	A17	A16	E5	N12	E3	N6	A6	A12	N3	A11	A15	N7	A10	A8	A13	N9	
Generation:	29664	Best fitness:	113.87074829931973	Average fitness:	325.09931972789116	Fitness standard deviation:	60.039123299150624	Best genome:	A9	E4	N5	A7	A14	A17	A16	E5	N12	E3	N6	A6	A12	N3	A11	A15	N7	A10	A8	A13	N9	
Generation:	29680	Best fitness:	113.87074829931973	Average fitness:	303.5027482993198	Fitness standard deviation:	51.7195289023165	Best genome:	A9	E4	N5	A7	A14	A17	A16	E5	N12	E3	N6	A6	A12	N3	A11	A15	N7	A10	A8	A13	N9	
Generation:	29696	Best fitness:	113.87074829931973	Average fitness:	316.42217687074833	Fitness standard deviation:	58.628470690528886	Best genome:	A9	E4	N5	A7	A14	A17	A16	E5	N12	E3	N6	A6	A12	N3	A11	A15	N7	A10	A8	A13	N9	
Generation:	29712	Best fitness:	113.87074829931973	Average fitness:	321.9056054421768	Fitness standard deviation:	58.271958962318415	Best genome:	A9	E4	N5	A7	A14	A17	A16	E5	N12	E3	N6	A6	A12	N3	A11	A15	N7	A10	A8	A13	N9	
Generation:	29728	Best fitness:	113.87074829931973	Average fitness:	323.9330340136054	Fitness standard deviation:	53.583878077996104	Best genome:	A9	E4	N5	A7	A14	A17	A16	E5	N12	E3	N6	A6	A12	N3	A11	A15	N7	A10	A8	A13	N9	
Generation:	29744	Best fitness:	113.87074829931973	Average fitness:	322.2176054421769	Fitness standard deviation:	52.30118054155964	Best genome:	A9	E4	N5	A7	A14	A17	A16	E5	N12	E3	N6	A6	A12	N3	A11	A15	N7	A10	A8	A13	N9	
Generation:	29760	Best fitness:	113.87074829931973	Average fitness:	310.58160544217685	Fitness standard deviation:	53.87980353584471	Best genome:	A9	E4	N5	A7	A14	A17	A16	E5	N12	E3	N6	A6	A12	N3	A11	A15	N7	A10	A8	A13	N9	
Generation:	29776	Best fitness:	113.87074829931973	Average fitness:	320.5438911564626	Fitness standard deviation:	55.00801371228948	Best genome:	A9	E4	N5	A7	A14	A17	A16	E5	N12	E3	N6	A6	A12	N3	A11	A15	N7	A10	A8	A13	N9	
Generation:	29792	Best fitness:	113.87074829931973	Average fitness:	324.2450340136054	Fitness standard deviation:	50.34973951658295	Best genome:	A9	E4	N5	A7	A14	A17	A16	E5	N12	E3	N6	A6	A12	N3	A11	A15	N7	A10	A8	A13	N9	
Generation:	29808	Best fitness:	113.87074829931973	Average fitness:	322.7678911564626	Fitness standard deviation:	50.533795198291386	Best genome:	A9	E4	N5	A7	A14	A17	A16	E5	N12	E3	N6	A6	A12	N3	A11	A15	N7	A10	A8	A13	N9	
Generation:	29824	Best fitness:	113.87074829931973	Average fitness:	324.156462585034	Fitness standard deviation:	55.55539335305119	Best genome:	A9	E4	N5	A7	A14	A17	A16	E5	N12	E3	N6	A6	A12	N3	A11	A15	N7	A10	A8	A13	N9	
Generation:	29840	Best fitness:	113.87074829931973	Average fitness:	319.3238911564625	Fitness standard deviation:	51.36944474478729	Best genome:	A9	E4	N5	A7	A14	A17	A16	E5	N12	E3	N6	A6	A12	N3	A11	A15	N7	A10	A8	A13	N9	
Generation:	29856	Best fitness:	113.87074829931973	Average fitness:	310.7987482993198	Fitness standard deviation:	54.496449085594335	Best genome:	A9	E4	N5	A7	A14	A17	A16	E5	N12	E3	N6	A6	A12	N3	A11	A15	N7	A10	A8	A13	N9	
