Generation:	16	Best fitness:	254.4421768707483	Average fitness:	341.0193197278912	Fitness standard deviation:	37.507007889410836	Best genome:	A15	A12	A16	E5	A13	N9	A14	E3	N3	N6	N12	E4	N5	N7	A17	A11	A7	A6	A10	A9	A8	
Generation:	27824	Best fitness:	118.55646258503401	Average fitness:	317.84560544217686	Fitness standard deviation:	51.281395326299815	Best genome:	A15	A10	N12	E3	N6	N5	A11	A8	A13	N9	A16	E5	A9	N3	E4	A7	N7	A6	A14	A17	A12	
Generation:	27840	Best fitness:	118.55646258503401	Average fitness:	316.9147482993198	Fitness standard deviation:	58.17868245819451	Best genome:	A15	A10	N12	E3	N6	N5	A11	A8	A13	N9	A16	E5	A9	N3	E4	A7	N7	A6	A14	A17	A12	
Generation:	27856	Best fitness:	118.55646258503401	Average fitness:	315.77703401360543	Fitness standard deviation:	49.44614651707204	Best genome:	A15	A10	N12	E3	N6	N5	A11	A8	A13	N9	A16	E5	A9	N3	E4	A7	N7	A6	A14	A17	A12	
Generation:	27872	Best fitness:	118.55646258503401	Average fitness:	312.59531972789114	Fitness standard deviation:	52.02731645462207	Best genome:	A15	A10	N12	E3	N6	N5	A11	A8	A13	N9	A16	E5	A9	N3	E4	A7	N7	A6	A14	A17	A12	
Generation:	27888	Best fitness:	118.55646258503401	Average fitness:	311.5210340136054	Fitness standard deviation:	59.07922334061791	Best genome:	A15	A10	N12	E3	N6	N5	A11	A8	A13	N9	A16	E5	A9	N3	E4	A7	N7	A6	A14	A17	A12	
Generation:	27904	Best fitness:	118.55646258503401	Average fitness:	312.3450340136055	Fitness standard deviation:	53.01643395578163	Best genome:	A15	A10	N12	E3	N6	N5	A11	A8	A13	N9	A16	E5	A9	N3	E4	A7	N7	A6	A14	A17	A12	
Generation:	27920	Best fitness:	118.55646258503401	Average fitness:	318.5376054421768	Fitness standard deviation:	55.35686690733065	Best genome:	A15	A10	N12	E3	N6	N5	A11	A8	A13	N9	A16	E5	A9	N3	E4	A7	N7	A6	A14	A17	A12	
Generation:	27936	Best fitness:	118.55646258503401	Average fitness:	319.34331972789136	Fitness standard deviation:	60.26883208709837	Best genome:	A15	A10	N12	E3	N6	N5	A11	A8	A13	N9	A16	E5	A9	N3	E4	A7	N7	A6	A14	A17	A12	
Generation:	27952	Best fitness:	118.55646258503401	Average fitness:	312.3541768707483	Fitness standard deviation:	49.34930914554789	Best genome:	A15	A10	N12	E3	N6	N5	A11	A8	A13	N9	A16	E5	A9	N3	E4	A7	N7	A6	A14	A17	A12	
Generation:	27968	Best fitness:	118.55646258503401	Average fitness:	313.89417687074837	Fitness standard deviation:	54.11618783502694	Best genome:	A15	A10	N12	E3	N6	N5	A11	A8	A13	N9	A16	E5	A9	N3	E4	A7	N7	A6	A14	A17	A12	
Generation:	27984	Best fitness:	118.55646258503401	Average fitness:	314.4838911564626	Fitness standard deviation:	59.0538848254676	Best genome:	A15	A10	N12	E3	N6	N5	A11	A8	A13	N9	A16	E5	A9	N3	E4	A7	N7	A6	A14	A17	A12	
Generation:	28000	Best fitness:	118.55646258503401	Average fitness:	310.36103401360543	Fitness standard deviation:	51.063065724091196	Best genome:	A15	A10	N12	E3	N6	N5	A11	A8	A13	N9	A16	E5	A9	N3	E4	A7	N7	A6	A14	A17	A12	
Generation:	28016	Best fitness:	118.55646258503401	Average fitness:	318.7610340136055	Fitness standard deviation:	44.0015548370922	Best genome:	A15	A10	N12	E3	N6	N5	A11	A8	A13	N9	A16	E5	A9	N3	E4	A7	N7	A6	A14	A17	A12	
Generation:	28032	Best fitness:	118.55646258503401	Average fitness:	307.57417687074826	Fitness standard deviation:	47.43646883991261	Best genome:	A15	A10	N12	E3	N6	N5	A11	A8	A13	N9	A16	E5	A9	N3	E4	A7	N7	A6	A14	A17	A12	
Generation:	28048	Best fitness:	118.55646258503401	Average fitness:	316.3976054421769	Fitness standard deviation:	49.772863735254	Best genome:	A15	A10	N12	E3	N6	N5	A11	A8	A13	N9	A16	E5	A9	N3	E4	A7	N7	A6	A14	A17	A12	
Generation:	28064	Best fitness:	118.55646258503401	Average fitness:	319.9061768707485	Fitness standard deviation:	50.66817817437493	Best genome:	A15	A10	N12	E3	N6	N5	A11	A8	A13	N9	A16	E5	A9	N3	E4	A7	N7	A6	A14	A17	A12	
Generation:	28080	Best fitness:	118.55646258503401	Average fitness:	303.3141768707482	Fitness standard deviation:	60.76732936406549	Best genome:	A15	A10	N12	E3	N6	N5	A11	A8	A13	N9	A16	E5	A9	N3	E4	A7	N7	A6	A14	A17	A12	
Generation:	28096	Best fitness:	118.55646258503401	Average fitness:	311.6118911564626	Fitness standard deviation:	45.0726790535156	Best genome:	A15	A10	N12	E3	N6	N5	A11	A8	A13	N9	A16	E5	A9	N3	E4	A7	N7	A6	A14	A17	A12	
Generation:	28112	Best fitness:	118.55646258503401	Average fitness:	303.1993197278912	Fitness standard deviation:	50.091940367647155	Best genome:	A15	A10	N12	E3	N6	N5	A11	A8	A13	N9	A16	E5	A9	N3	E4	A7	N7	A6	A14	A17	A12	
Generation:	28128	Best fitness:	118.55646258503401	Average fitness:	314.11760544217685	Fitness standard deviation:	57.960060494891025	Best genome:	A15	A10	N12	E3	N6	N5	A11	A8	A13	N9	A16	E5	A9	N3	E4	A7	N7	A6	A14	A17	A12	
Generation:	28144	Best fitness:	118.55646258503401	Average fitness:	313.0930340136055	Fitness standard deviation:	43.11044659230237	Best genome:	A15	A10	N12	E3	N6	N5	A11	A8	A13	N9	A16	E5	A9	N3	E4	A7	N7	A6	A14	A17	A12	
Generation:	28160	Best fitness:	118.55646258503401	Average fitness:	322.47931972789115	Fitness standard deviation:	49.811420131433756	Best genome:	A15	A10	N12	E3	N6	N5	A11	A8	A13	N9	A16	E5	A9	N3	E4	A7	N7	A6	A14	A17	A12	
Generation:	28176	Best fitness:	118.55646258503401	Average fitness:	318.3770340136055	Fitness standard deviation:	55.23738220754906	Best genome:	A15	A10	N12	E3	N6	N5	A11	A8	A13	N9	A16	E5	A9	N3	E4	A7	N7	A6	A14	A17	A12	
Generation:	28192	Best fitness:	118.55646258503401	Average fitness:	312.46274829931974	Fitness standard deviation:	51.91989749997744	Best genome:	A15	A10	N12	E3	N6	N5	A11	A8	A13	N9	A16	E5	A9	N3	E4	A7	N7	A6	A14	A17	A12	
Generation:	28208	Best fitness:	118.55646258503401	Average fitness:	316.74560544217695	Fitness standard deviation:	48.02665684634664	Best genome:	A15	A10	N12	E3	N6	N5	A11	A8	A13	N9	A16	E5	A9	N3	E4	A7	N7	A6	A14	A17	A12	
Generation:	28224	Best fitness:	118.55646258503401	Average fitness:	314.308462585034	Fitness standard deviation:	55.686902410545635	Best genome:	A15	A10	N12	E3	N6	N5	A11	A8	A13	N9	A16	E5	A9	N3	E4	A7	N7	A6	A14	A17	A12	
Generation:	28240	Best fitness:	118.55646258503401	Average fitness:	310.23017687074827	Fitness standard deviation:	54.64056117379976	Best genome:	A15	A10	N12	E3	N6	N5	A11	A8	A13	N9	A16	E5	A9	N3	E4	A7	N7	A6	A14	A17	A12	
Generation:	28256	Best fitness:	118.55646258503401	Average fitness:	308.16446258503396	Fitness standard deviation:	46.48809864461911	Best genome:	A15	A10	N12	E3	N6	N5	A11	A8	A13	N9	A16	E5	A9	N3	E4	A7	N7	A6	A14	A17	A12	
Generation:	28272	Best fitness:	118.55646258503401	Average fitness:	314.3810340136055	Fitness standard deviation:	48.55645551062291	Best genome:	A15	A10	N12	E3	N6	N5	A11	A8	A13	N9	A16	E5	A9	N3	E4	A7	N7	A6	A14	A17	A12	
Generation:	28288	Best fitness:	118.55646258503401	Average fitness:	311.07189115646264	Fitness standard deviation:	53.264666225196905	Best genome:	A15	A10	N12	E3	N6	N5	A11	A8	A13	N9	A16	E5	A9	N3	E4	A7	N7	A6	A14	A17	A12	
Generation:	28304	Best fitness:	118.55646258503401	Average fitness:	301.5741768707483	Fitness standard deviation:	54.30464298261602	Best genome:	A15	A10	N12	E3	N6	N5	A11	A8	A13	N9	A16	E5	A9	N3	E4	A7	N7	A6	A14	A17	A12	
Generation:	28320	Best fitness:	118.55646258503401	Average fitness:	313.5833197278912	Fitness standard deviation:	57.65482832958819	Best genome:	A15	A10	N12	E3	N6	N5	A11	A8	A13	N9	A16	E5	A9	N3	E4	A7	N7	A6	A14	A17	A12	
Generation:	28336	Best fitness:	118.55646258503401	Average fitness:	323.1890340136054	Fitness standard deviation:	53.65533208872182	Best genome:	A15	A10	N12	E3	N6	N5	A11	A8	A13	N9	A16	E5	A9	N3	E4	A7	N7	A6	A14	A17	A12	
Generation:	28352	Best fitness:	118.55646258503401	Average fitness:	314.00503401360544	Fitness standard deviation:	55.74194514886964	Best genome:	A15	A10	N12	E3	N6	N5	A11	A8	A13	N9	A16	E5	A9	N3	E4	A7	N7	A6	A14	A17	A12	
Generation:	28368	Best fitness:	118.55646258503401	Average fitness:	306.30446258503406	Fitness standard deviation:	47.606118176519445	Best genome:	A15	A10	N12	E3	N6	N5	A11	A8	A13	N9	A16	E5	A9	N3	E4	A7	N7	A6	A14	A17	A12	
Generation:	28384	Best fitness:	118.55646258503401	Average fitness:	322.29874829931975	Fitness standard deviation:	50.99820004506762	Best genome:	A15	A10	N12	E3	N6	N5	A11	A8	A13	N9	A16	E5	A9	N3	E4	A7	N7	A6	A14	A17	A12	
Generation:	28400	Best fitness:	118.55646258503401	Average fitness:	317.08446258503403	Fitness standard deviation:	47.21392054840416	Best genome:	A15	A10	N12	E3	N6	N5	A11	A8	A13	N9	A16	E5	A9	N3	E4	A7	N7	A6	A14	A17	A12	
Generation:	28416	Best fitness:	118.55646258503401	Average fitness:	314.4730340136055	Fitness standard deviation:	51.93222642747262	Best genome:	A15	A10	N12	E3	N6	N5	A11	A8	A13	N9	A16	E5	A9	N3	E4	A7	N7	A6	A14	A17	A12	
Generation:	28432	Best fitness:	118.55646258503401	Average fitness:	317.5850340136055	Fitness standard deviation:	47.49304808418313	Best genome:	A15	A10	N12	E3	N6	N5	A11	A8	A13	N9	A16	E5	A9	N3	E4	A7	N7	A6	A14	A17	A12	
Generation:	28448	Best fitness:	118.55646258503401	Average fitness:	318.2998911564626	Fitness standard deviation:	47.88728244619476	Best genome:	A15	A10	N12	E3	N6	N5	A11	A8	A13	N9	A16	E5	A9	N3	E4	A7	N7	A6	A14	A17	A12	
Generation:	28464	Best fitness:	118.55646258503401	Average fitness:	319.4821768707484	Fitness standard deviation:	53.61622812514273	Best genome:	A15	A10	N12	E3	N6	N5	A11	A8	A13	N9	A16	E5	A9	N3	E4	A7	N7	A6	A14	A17	A12	
Generation:	28480	Best fitness:	118.55646258503401	Average fitness:	318.30903401360547	Fitness standard deviation:	49.33968179376722	Best genome:	A15	A10	N12	E3	N6	N5	A11	A8	A13	N9	A16	E5	A9	N3	E4	A7	N7	A6	A14	A17	A12	
Generation:	28496	Best fitness:	118.55646258503401	Average fitness:	313.3438911564627	Fitness standard deviation:	50.591723178837086	Best genome:	A15	A10	N12	E3	N6	N5	A11	A8	A13	N9	A16	E5	A9	N3	E4	A7	N7	A6	A14	A17	A12	
Generation:	28512	Best fitness:	118.55646258503401	Average fitness:	310.9353197278911	Fitness standard deviation:	56.541718839332454	Best genome:	A15	A10	N12	E3	N6	N5	A11	A8	A13	N9	A16	E5	A9	N3	E4	A7	N7	A6	A14	A17	A12	
Generation:	28528	Best fitness:	118.55646258503401	Average fitness:	320.2970340136054	Fitness standard deviation:	49.584734266975055	Best genome:	A15	A10	N12	E3	N6	N5	A11	A8	A13	N9	A16	E5	A9	N3	E4	A7	N7	A6	A14	A17	A12	
Generation:	28544	Best fitness:	118.55646258503401	Average fitness:	321.85017687074844	Fitness standard deviation:	52.630471825468454	Best genome:	A15	A10	N12	E3	N6	N5	A11	A8	A13	N9	A16	E5	A9	N3	E4	A7	N7	A6	A14	A17	A12	
Generation:	28560	Best fitness:	118.55646258503401	Average fitness:	315.2370340136055	Fitness standard deviation:	48.9756843258333	Best genome:	A15	A10	N12	E3	N6	N5	A11	A8	A13	N9	A16	E5	A9	N3	E4	A7	N7	A6	A14	A17	A12	
Generation:	28576	Best fitness:	118.55646258503401	Average fitness:	318.6513197278911	Fitness standard deviation:	64.07484257571016	Best genome:	A15	A10	N12	E3	N6	N5	A11	A8	A13	N9	A16	E5	A9	N3	E4	A7	N7	A6	A14	A17	A12	
Generation:	28592	Best fitness:	118.55646258503401	Average fitness:	305.82046258503397	Fitness standard deviation:	53.26546488014498	Best genome:	A15	A10	N12	E3	N6	N5	A11	A8	A13	N9	A16	E5	A9	N3	E4	A7	N7	A6	A14	A17	A12	
Generation:	28608	Best fitness:	118.55646258503401	Average fitness:	310.8473197278912	Fitness standard deviation:	50.535247005209655	Best genome:	A15	A10	N12	E3	N6	N5	A11	A8	A13	N9	A16	E5	A9	N3	E4	A7	N7	A6	A14	A17	A12	
Generation:	28624	Best fitness:	118.55646258503401	Average fitness:	312.5998911564626	Fitness standard deviation:	52.706604237853476	Best genome:	A15	A10	N12	E3	N6	N5	A11	A8	A13	N9	A16	E5	A9	N3	E4	A7	N7	A6	A14	A17	A12	
Generation:	28640	Best fitness:	118.55646258503401	Average fitness:	323.649605442177	Fitness standard deviation:	55.70310739436136	Best genome:	A15	A10	N12	E3	N6	N5	A11	A8	A13	N9	A16	E5	A9	N3	E4	A7	N7	A6	A14	A17	A12	
Generation:	28656	Best fitness:	118.55646258503401	Average fitness:	313.3793197278912	Fitness standard deviation:	60.67018902834155	Best genome:	A15	A10	N12	E3	N6	N5	A11	A8	A13	N9	A16	E5	A9	N3	E4	A7	N7	A6	A14	A17	A12	
Generation:	28672	Best fitness:	118.55646258503401	Average fitness:	307.74217687074844	Fitness standard deviation:	49.6193666108017	Best genome:	A15	A10	N12	E3	N6	N5	A11	A8	A13	N9	A16	E5	A9	N3	E4	A7	N7	A6	A14	A17	A12	
Generation:	28688	Best fitness:	118.55646258503401	Average fitness:	315.025605442177	Fitness standard deviation:	51.74030287613598	Best genome:	A15	A10	N12	E3	N6	N5	A11	A8	A13	N9	A16	E5	A9	N3	E4	A7	N7	A6	A14	A17	A12	
Generation:	28704	Best fitness:	118.55646258503401	Average fitness:	302.0113197278912	Fitness standard deviation:	55.62360997465237	Best genome:	A15	A10	N12	E3	N6	N5	A11	A8	A13	N9	A16	E5	A9	N3	E4	A7	N7	A6	A14	A17	A12	
Generation:	28720	Best fitness:	118.55646258503401	Average fitness:	307.8867482993197	Fitness standard deviation:	43.274285774650544	Best genome:	A15	A10	N12	E3	N6	N5	A11	A8	A13	N9	A16	E5	A9	N3	E4	A7	N7	A6	A14	A17	A12	
Generation:	28736	Best fitness:	118.55646258503401	Average fitness:	306.4958911564626	Fitness standard deviation:	48.71284644375713	Best genome:	A15	A10	N12	E3	N6	N5	A11	A8	A13	N9	A16	E5	A9	N3	E4	A7	N7	A6	A14	A17	A12	
Generation:	28752	Best fitness:	118.55646258503401	Average fitness:	314.42789115646264	Fitness standard deviation:	52.82411176416949	Best genome:	A15	A10	N12	E3	N6	N5	A11	A8	A13	N9	A16	E5	A9	N3	E4	A7	N7	A6	A14	A17	A12	
Generation:	28768	Best fitness:	118.55646258503401	Average fitness:	317.5027482993197	Fitness standard deviation:	43.5620069026641	Best genome:	A15	A10	N12	E3	N6	N5	A11	A8	A13	N9	A16	E5	A9	N3	E4	A7	N7	A6	A14	A17	A12	
Generation:	28784	Best fitness:	118.55646258503401	Average fitness:	309.13589115646266	Fitness standard deviation:	45.23036077680566	Best genome:	A15	A10	N12	E3	N6	N5	A11	A8	A13	N9	A16	E5	A9	N3	E4	A7	N7	A6	A14	A17	A12	
Generation:	28800	Best fitness:	118.55646258503401	Average fitness:	318.98731972789113	Fitness standard deviation:	51.80516146060336	Best genome:	A15	A10	N12	E3	N6	N5	A11	A8	A13	N9	A16	E5	A9	N3	E4	A7	N7	A6	A14	A17	A12	
Generation:	28816	Best fitness:	118.55646258503401	Average fitness:	309.3467482993197	Fitness standard deviation:	48.838722545930366	Best genome:	A15	A10	N12	E3	N6	N5	A11	A8	A13	N9	A16	E5	A9	N3	E4	A7	N7	A6	A14	A17	A12	
Generation:	28832	Best fitness:	118.55646258503401	Average fitness:	306.60503401360546	Fitness standard deviation:	55.62303831899814	Best genome:	A15	A10	N12	E3	N6	N5	A11	A8	A13	N9	A16	E5	A9	N3	E4	A7	N7	A6	A14	A17	A12	
Generation:	28848	Best fitness:	118.55646258503401	Average fitness:	317.88560544217694	Fitness standard deviation:	58.83386869649078	Best genome:	A15	A10	N12	E3	N6	N5	A11	A8	A13	N9	A16	E5	A9	N3	E4	A7	N7	A6	A14	A17	A12	
Generation:	28864	Best fitness:	118.55646258503401	Average fitness:	319.13017687074836	Fitness standard deviation:	53.940416058568076	Best genome:	A15	A10	N12	E3	N6	N5	A11	A8	A13	N9	A16	E5	A9	N3	E4	A7	N7	A6	A14	A17	A12	
Generation:	28880	Best fitness:	118.55646258503401	Average fitness:	321.7358911564627	Fitness standard deviation:	54.7008293904215	Best genome:	A15	A10	N12	E3	N6	N5	A11	A8	A13	N9	A16	E5	A9	N3	E4	A7	N7	A6	A14	A17	A12	
Generation:	28896	Best fitness:	118.55646258503401	Average fitness:	310.43703401360546	Fitness standard deviation:	51.29285065828435	Best genome:	A15	A10	N12	E3	N6	N5	A11	A8	A13	N9	A16	E5	A9	N3	E4	A7	N7	A6	A14	A17	A12	
Generation:	28912	Best fitness:	118.55646258503401	Average fitness:	314.93417687074833	Fitness standard deviation:	59.27908817773493	Best genome:	A15	A10	N12	E3	N6	N5	A11	A8	A13	N9	A16	E5	A9	N3	E4	A7	N7	A6	A14	A17	A12	
Generation:	28928	Best fitness:	118.55646258503401	Average fitness:	317.73474829931985	Fitness standard deviation:	49.7295551460136	Best genome:	A15	A10	N12	E3	N6	N5	A11	A8	A13	N9	A16	E5	A9	N3	E4	A7	N7	A6	A14	A17	A12	
Generation:	28944	Best fitness:	118.55646258503401	Average fitness:	322.2907482993198	Fitness standard deviation:	50.84277011994318	Best genome:	A15	A10	N12	E3	N6	N5	A11	A8	A13	N9	A16	E5	A9	N3	E4	A7	N7	A6	A14	A17	A12	
Generation:	28960	Best fitness:	118.55646258503401	Average fitness:	303.1621768707483	Fitness standard deviation:	53.96291999784553	Best genome:	A15	A10	N12	E3	N6	N5	A11	A8	A13	N9	A16	E5	A9	N3	E4	A7	N7	A6	A14	A17	A12	
Generation:	28976	Best fitness:	118.55646258503401	Average fitness:	308.3010340136055	Fitness standard deviation:	54.694322179673065	Best genome:	A15	A10	N12	E3	N6	N5	A11	A8	A13	N9	A16	E5	A9	N3	E4	A7	N7	A6	A14	A17	A12	
Generation:	28992	Best fitness:	118.55646258503401	Average fitness:	308.72503401360535	Fitness standard deviation:	53.73077353332814	Best genome:	A15	A10	N12	E3	N6	N5	A11	A8	A13	N9	A16	E5	A9	N3	E4	A7	N7	A6	A14	A17	A12	
Generation:	29008	Best fitness:	118.55646258503401	Average fitness:	324.54846258503414	Fitness standard deviation:	55.11115033368511	Best genome:	A15	A10	N12	E3	N6	N5	A11	A8	A13	N9	A16	E5	A9	N3	E4	A7	N7	A6	A14	A17	A12	
Generation:	29024	Best fitness:	118.55646258503401	Average fitness:	304.24503401360545	Fitness standard deviation:	55.95461579326079	Best genome:	A15	A10	N12	E3	N6	N5	A11	A8	A13	N9	A16	E5	A9	N3	E4	A7	N7	A6	A14	A17	A12	
Generation:	29040	Best fitness:	118.55646258503401	Average fitness:	313.7850340136056	Fitness standard deviation:	54.17856071193039	Best genome:	A15	A10	N12	E3	N6	N5	A11	A8	A13	N9	A16	E5	A9	N3	E4	A7	N7	A6	A14	A17	A12	
Generation:	29056	Best fitness:	118.55646258503401	Average fitness:	302.6376054421769	Fitness standard deviation:	47.02141287645406	Best genome:	A15	A10	N12	E3	N6	N5	A11	A8	A13	N9	A16	E5	A9	N3	E4	A7	N7	A6	A14	A17	A12	
Generation:	29072	Best fitness:	118.55646258503401	Average fitness:	293.4713197278912	Fitness standard deviation:	57.56112562612843	Best genome:	A15	A10	N12	E3	N6	N5	A11	A8	A13	N9	A16	E5	A9	N3	E4	A7	N7	A6	A14	A17	A12	
Generation:	29088	Best fitness:	118.55646258503401	Average fitness:	320.25417687074827	Fitness standard deviation:	50.13267233642983	Best genome:	A15	A10	N12	E3	N6	N5	A11	A8	A13	N9	A16	E5	A9	N3	E4	A7	N7	A6	A14	A17	A12	
Generation:	29104	Best fitness:	118.55646258503401	Average fitness:	318.68160544217693	Fitness standard deviation:	55.31639219424704	Best genome:	A15	A10	N12	E3	N6	N5	A11	A8	A13	N9	A16	E5	A9	N3	E4	A7	N7	A6	A14	A17	A12	
Generation:	29120	Best fitness:	118.55646258503401	Average fitness:	320.56503401360544	Fitness standard deviation:	52.212214459602365	Best genome:	A15	A10	N12	E3	N6	N5	A11	A8	A13	N9	A16	E5	A9	N3	E4	A7	N7	A6	A14	A17	A12	
Generation:	29136	Best fitness:	118.55646258503401	Average fitness:	312.01017687074835	Fitness standard deviation:	51.07537084165171	Best genome:	A15	A10	N12	E3	N6	N5	A11	A8	A13	N9	A16	E5	A9	N3	E4	A7	N7	A6	A14	A17	A12	
Generation:	29152	Best fitness:	118.55646258503401	Average fitness:	311.532462585034	Fitness standard deviation:	54.94096345001903	Best genome:	A15	A10	N12	E3	N6	N5	A11	A8	A13	N9	A16	E5	A9	N3	E4	A7	N7	A6	A14	A17	A12	
Generation:	29168	Best fitness:	118.55646258503401	Average fitness:	319.15989115646255	Fitness standard deviation:	55.70044418245199	Best genome:	A15	A10	N12	E3	N6	N5	A11	A8	A13	N9	A16	E5	A9	N3	E4	A7	N7	A6	A14	A17	A12	
Generation:	29184	Best fitness:	118.55646258503401	Average fitness:	322.75017687074836	Fitness standard deviation:	44.79760426903316	Best genome:	A15	A10	N12	E3	N6	N5	A11	A8	A13	N9	A16	E5	A9	N3	E4	A7	N7	A6	A14	A17	A12	
Generation:	29200	Best fitness:	118.55646258503401	Average fitness:	306.65417687074836	Fitness standard deviation:	45.992246405990954	Best genome:	A15	A10	N12	E3	N6	N5	A11	A8	A13	N9	A16	E5	A9	N3	E4	A7	N7	A6	A14	A17	A12	
Generation:	29216	Best fitness:	118.55646258503401	Average fitness:	312.2713197278913	Fitness standard deviation:	55.662296179730134	Best genome:	A15	A10	N12	E3	N6	N5	A11	A8	A13	N9	A16	E5	A9	N3	E4	A7	N7	A6	A14	A17	A12	
Generation:	29232	Best fitness:	118.55646258503401	Average fitness:	319.01646258503393	Fitness standard deviation:	55.499251033740286	Best genome:	A15	A10	N12	E3	N6	N5	A11	A8	A13	N9	A16	E5	A9	N3	E4	A7	N7	A6	A14	A17	A12	
Generation:	29248	Best fitness:	118.55646258503401	Average fitness:	317.684462585034	Fitness standard deviation:	48.046979812067526	Best genome:	A15	A10	N12	E3	N6	N5	A11	A8	A13	N9	A16	E5	A9	N3	E4	A7	N7	A6	A14	A17	A12	
Generation:	29264	Best fitness:	118.55646258503401	Average fitness:	317.2216054421769	Fitness standard deviation:	55.877134322383	Best genome:	A15	A10	N12	E3	N6	N5	A11	A8	A13	N9	A16	E5	A9	N3	E4	A7	N7	A6	A14	A17	A12	
Generation:	29280	Best fitness:	118.55646258503401	Average fitness:	311.41817687074837	Fitness standard deviation:	52.071460587095785	Best genome:	A15	A10	N12	E3	N6	N5	A11	A8	A13	N9	A16	E5	A9	N3	E4	A7	N7	A6	A14	A17	A12	
Generation:	29296	Best fitness:	118.55646258503401	Average fitness:	323.03989115646266	Fitness standard deviation:	55.8833095714012	Best genome:	A15	A10	N12	E3	N6	N5	A11	A8	A13	N9	A16	E5	A9	N3	E4	A7	N7	A6	A14	A17	A12	
Generation:	29312	Best fitness:	118.55646258503401	Average fitness:	314.91531972789124	Fitness standard deviation:	50.64905814463656	Best genome:	A15	A10	N12	E3	N6	N5	A11	A8	A13	N9	A16	E5	A9	N3	E4	A7	N7	A6	A14	A17	A12	
Generation:	29328	Best fitness:	118.55646258503401	Average fitness:	322.23874829931975	Fitness standard deviation:	50.299275002686855	Best genome:	A15	A10	N12	E3	N6	N5	A11	A8	A13	N9	A16	E5	A9	N3	E4	A7	N7	A6	A14	A17	A12	
Generation:	29344	Best fitness:	118.55646258503401	Average fitness:	311.4616054421769	Fitness standard deviation:	47.70106384472329	Best genome:	A15	A10	N12	E3	N6	N5	A11	A8	A13	N9	A16	E5	A9	N3	E4	A7	N7	A6	A14	A17	A12	
Generation:	29360	Best fitness:	118.55646258503401	Average fitness:	310.728462585034	Fitness standard deviation:	50.92054490626569	Best genome:	A15	A10	N12	E3	N6	N5	A11	A8	A13	N9	A16	E5	A9	N3	E4	A7	N7	A6	A14	A17	A12	
