Generation:	16	Best fitness:	232.69931972789115	Average fitness:	339.20931972789106	Fitness standard deviation:	34.984200019729016	Best genome:	A16	A13	A9	N5	E4	N7	N6	A17	A12	A11	A6	E3	A7	A14	N9	N3	A15	N12	E5	A10	A8	
Generation:	20912	Best fitness:	95.52789115646259	Average fitness:	338.21289115646255	Fitness standard deviation:	39.20881850386961	Best genome:	A9	N3	E4	N5	A11	N12	A8	A13	N9	A16	E5	A15	A12	A10	E3	N6	N7	A6	A14	A17	A7	
Generation:	20928	Best fitness:	95.52789115646259	Average fitness:	340.7300340136055	Fitness standard deviation:	38.60942307921998	Best genome:	A9	N3	E4	N5	A11	N12	A8	A13	N9	A16	E5	A15	A12	A10	E3	N6	N7	A6	A14	A17	A7	
Generation:	20944	Best fitness:	95.52789115646259	Average fitness:	340.10803401360545	Fitness standard deviation:	38.09204118463914	Best genome:	A9	N3	E4	N5	A11	N12	A8	A13	N9	A16	E5	A15	A12	A10	E3	N6	N7	A6	A14	A17	A7	
Generation:	20960	Best fitness:	95.52789115646259	Average fitness:	340.24474829932007	Fitness standard deviation:	37.14096821460592	Best genome:	A9	N3	E4	N5	A11	N12	A8	A13	N9	A16	E5	A15	A12	A10	E3	N6	N7	A6	A14	A17	A7	
Generation:	20976	Best fitness:	95.52789115646259	Average fitness:	332.1040340136053	Fitness standard deviation:	45.29187671252823	Best genome:	A9	N3	E4	N5	A11	N12	A8	A13	N9	A16	E5	A15	A12	A10	E3	N6	N7	A6	A14	A17	A7	
Generation:	20992	Best fitness:	95.52789115646259	Average fitness:	334.6184625850343	Fitness standard deviation:	38.09677838540864	Best genome:	A9	N3	E4	N5	A11	N12	A8	A13	N9	A16	E5	A15	A12	A10	E3	N6	N7	A6	A14	A17	A7	
Generation:	21008	Best fitness:	95.52789115646259	Average fitness:	338.1314625850342	Fitness standard deviation:	42.46197337810932	Best genome:	A9	N3	E4	N5	A11	N12	A8	A13	N9	A16	E5	A15	A12	A10	E3	N6	N7	A6	A14	A17	A7	
Generation:	21024	Best fitness:	95.52789115646259	Average fitness:	341.6938911564627	Fitness standard deviation:	40.33560450692137	Best genome:	A9	N3	E4	N5	A11	N12	A8	A13	N9	A16	E5	A15	A12	A10	E3	N6	N7	A6	A14	A17	A7	
Generation:	21040	Best fitness:	95.52789115646259	Average fitness:	334.01303401360565	Fitness standard deviation:	39.86795029717428	Best genome:	A9	N3	E4	N5	A11	N12	A8	A13	N9	A16	E5	A15	A12	A10	E3	N6	N7	A6	A14	A17	A7	
Generation:	21056	Best fitness:	95.52789115646259	Average fitness:	339.16903401360554	Fitness standard deviation:	41.184487830705756	Best genome:	A9	N3	E4	N5	A11	N12	A8	A13	N9	A16	E5	A15	A12	A10	E3	N6	N7	A6	A14	A17	A7	
Generation:	21072	Best fitness:	95.52789115646259	Average fitness:	338.1368911564626	Fitness standard deviation:	41.723714842095376	Best genome:	A9	N3	E4	N5	A11	N12	A8	A13	N9	A16	E5	A15	A12	A10	E3	N6	N7	A6	A14	A17	A7	
Generation:	21088	Best fitness:	95.52789115646259	Average fitness:	337.4650340136054	Fitness standard deviation:	41.50644543013648	Best genome:	A9	N3	E4	N5	A11	N12	A8	A13	N9	A16	E5	A15	A12	A10	E3	N6	N7	A6	A14	A17	A7	
Generation:	21104	Best fitness:	95.52789115646259	Average fitness:	335.6490340136054	Fitness standard deviation:	41.250888350607504	Best genome:	A9	N3	E4	N5	A11	N12	A8	A13	N9	A16	E5	A15	A12	A10	E3	N6	N7	A6	A14	A17	A7	
Generation:	21120	Best fitness:	95.52789115646259	Average fitness:	339.0783197278913	Fitness standard deviation:	41.851921125046864	Best genome:	A9	N3	E4	N5	A11	N12	A8	A13	N9	A16	E5	A15	A12	A10	E3	N6	N7	A6	A14	A17	A7	
Generation:	21136	Best fitness:	95.52789115646259	Average fitness:	335.0873197278914	Fitness standard deviation:	41.60045293709465	Best genome:	A9	N3	E4	N5	A11	N12	A8	A13	N9	A16	E5	A15	A12	A10	E3	N6	N7	A6	A14	A17	A7	
Generation:	21152	Best fitness:	95.52789115646259	Average fitness:	336.36974829931967	Fitness standard deviation:	41.46074040485007	Best genome:	A9	N3	E4	N5	A11	N12	A8	A13	N9	A16	E5	A15	A12	A10	E3	N6	N7	A6	A14	A17	A7	
Generation:	21168	Best fitness:	95.52789115646259	Average fitness:	340.5976054421769	Fitness standard deviation:	39.68764745265875	Best genome:	A9	N3	E4	N5	A11	N12	A8	A13	N9	A16	E5	A15	A12	A10	E3	N6	N7	A6	A14	A17	A7	
Generation:	21184	Best fitness:	95.52789115646259	Average fitness:	337.4417482993199	Fitness standard deviation:	41.95353177490251	Best genome:	A9	N3	E4	N5	A11	N12	A8	A13	N9	A16	E5	A15	A12	A10	E3	N6	N7	A6	A14	A17	A7	
Generation:	21200	Best fitness:	95.52789115646259	Average fitness:	340.49260544217714	Fitness standard deviation:	43.381042034275666	Best genome:	A9	N3	E4	N5	A11	N12	A8	A13	N9	A16	E5	A15	A12	A10	E3	N6	N7	A6	A14	A17	A7	
Generation:	21216	Best fitness:	95.52789115646259	Average fitness:	340.485605442177	Fitness standard deviation:	42.28822636939729	Best genome:	A9	N3	E4	N5	A11	N12	A8	A13	N9	A16	E5	A15	A12	A10	E3	N6	N7	A6	A14	A17	A7	
Generation:	21232	Best fitness:	95.52789115646259	Average fitness:	335.8120340136057	Fitness standard deviation:	44.20149348270985	Best genome:	A9	N3	E4	N5	A11	N12	A8	A13	N9	A16	E5	A15	A12	A10	E3	N6	N7	A6	A14	A17	A7	
Generation:	21248	Best fitness:	95.52789115646259	Average fitness:	337.5534625850341	Fitness standard deviation:	41.875684376740736	Best genome:	A9	N3	E4	N5	A11	N12	A8	A13	N9	A16	E5	A15	A12	A10	E3	N6	N7	A6	A14	A17	A7	
Generation:	21264	Best fitness:	95.52789115646259	Average fitness:	340.5817482993198	Fitness standard deviation:	39.07244941758574	Best genome:	A9	N3	E4	N5	A11	N12	A8	A13	N9	A16	E5	A15	A12	A10	E3	N6	N7	A6	A14	A17	A7	
Generation:	21280	Best fitness:	95.52789115646259	Average fitness:	343.43460544217703	Fitness standard deviation:	39.560230440044045	Best genome:	A9	N3	E4	N5	A11	N12	A8	A13	N9	A16	E5	A15	A12	A10	E3	N6	N7	A6	A14	A17	A7	
Generation:	21296	Best fitness:	95.52789115646259	Average fitness:	336.91074829932006	Fitness standard deviation:	40.232447459375734	Best genome:	A9	N3	E4	N5	A11	N12	A8	A13	N9	A16	E5	A15	A12	A10	E3	N6	N7	A6	A14	A17	A7	
Generation:	21312	Best fitness:	95.52789115646259	Average fitness:	337.8830340136056	Fitness standard deviation:	40.53157564876338	Best genome:	A9	N3	E4	N5	A11	N12	A8	A13	N9	A16	E5	A15	A12	A10	E3	N6	N7	A6	A14	A17	A7	
Generation:	21328	Best fitness:	95.52789115646259	Average fitness:	338.0608911564627	Fitness standard deviation:	47.74682881637698	Best genome:	A9	N3	E4	N5	A11	N12	A8	A13	N9	A16	E5	A15	A12	A10	E3	N6	N7	A6	A14	A17	A7	
Generation:	21344	Best fitness:	95.52789115646259	Average fitness:	342.8794625850344	Fitness standard deviation:	41.28703262329147	Best genome:	A9	N3	E4	N5	A11	N12	A8	A13	N9	A16	E5	A15	A12	A10	E3	N6	N7	A6	A14	A17	A7	
Generation:	21360	Best fitness:	95.52789115646259	Average fitness:	342.9728911564626	Fitness standard deviation:	42.79076082210614	Best genome:	A9	N3	E4	N5	A11	N12	A8	A13	N9	A16	E5	A15	A12	A10	E3	N6	N7	A6	A14	A17	A7	
Generation:	21376	Best fitness:	95.52789115646259	Average fitness:	335.3143197278912	Fitness standard deviation:	39.07367107040707	Best genome:	A9	N3	E4	N5	A11	N12	A8	A13	N9	A16	E5	A15	A12	A10	E3	N6	N7	A6	A14	A17	A7	
Generation:	21392	Best fitness:	95.52789115646259	Average fitness:	333.3863197278911	Fitness standard deviation:	40.42896873075856	Best genome:	A9	N3	E4	N5	A11	N12	A8	A13	N9	A16	E5	A15	A12	A10	E3	N6	N7	A6	A14	A17	A7	
Generation:	21408	Best fitness:	95.52789115646259	Average fitness:	336.0954625850343	Fitness standard deviation:	44.19192443334471	Best genome:	A9	N3	E4	N5	A11	N12	A8	A13	N9	A16	E5	A15	A12	A10	E3	N6	N7	A6	A14	A17	A7	
Generation:	21424	Best fitness:	95.52789115646259	Average fitness:	337.34717687074846	Fitness standard deviation:	40.79735414965344	Best genome:	A9	N3	E4	N5	A11	N12	A8	A13	N9	A16	E5	A15	A12	A10	E3	N6	N7	A6	A14	A17	A7	
Generation:	21440	Best fitness:	95.52789115646259	Average fitness:	339.8320340136056	Fitness standard deviation:	45.7530156380931	Best genome:	A9	N3	E4	N5	A11	N12	A8	A13	N9	A16	E5	A15	A12	A10	E3	N6	N7	A6	A14	A17	A7	
Generation:	21456	Best fitness:	95.52789115646259	Average fitness:	339.7620340136056	Fitness standard deviation:	40.77401260181614	Best genome:	A9	N3	E4	N5	A11	N12	A8	A13	N9	A16	E5	A15	A12	A10	E3	N6	N7	A6	A14	A17	A7	
Generation:	21472	Best fitness:	95.52789115646259	Average fitness:	336.40817687074843	Fitness standard deviation:	44.0849973453416	Best genome:	A9	N3	E4	N5	A11	N12	A8	A13	N9	A16	E5	A15	A12	A10	E3	N6	N7	A6	A14	A17	A7	
Generation:	21488	Best fitness:	95.52789115646259	Average fitness:	338.06917687074844	Fitness standard deviation:	40.34432142197958	Best genome:	A9	N3	E4	N5	A11	N12	A8	A13	N9	A16	E5	A15	A12	A10	E3	N6	N7	A6	A14	A17	A7	
Generation:	21504	Best fitness:	95.52789115646259	Average fitness:	335.28674829931987	Fitness standard deviation:	42.76755537764102	Best genome:	A9	N3	E4	N5	A11	N12	A8	A13	N9	A16	E5	A15	A12	A10	E3	N6	N7	A6	A14	A17	A7	
Generation:	21520	Best fitness:	95.52789115646259	Average fitness:	335.82746258503414	Fitness standard deviation:	43.15652006714772	Best genome:	A9	N3	E4	N5	A11	N12	A8	A13	N9	A16	E5	A15	A12	A10	E3	N6	N7	A6	A14	A17	A7	
Generation:	21536	Best fitness:	95.52789115646259	Average fitness:	342.6161768707485	Fitness standard deviation:	41.694197236350206	Best genome:	A9	N3	E4	N5	A11	N12	A8	A13	N9	A16	E5	A15	A12	A10	E3	N6	N7	A6	A14	A17	A7	
Generation:	21552	Best fitness:	95.52789115646259	Average fitness:	337.94546258503414	Fitness standard deviation:	40.112329182801	Best genome:	A9	N3	E4	N5	A11	N12	A8	A13	N9	A16	E5	A15	A12	A10	E3	N6	N7	A6	A14	A17	A7	
Generation:	21568	Best fitness:	95.52789115646259	Average fitness:	337.07403401360557	Fitness standard deviation:	42.61890489571739	Best genome:	A9	N3	E4	N5	A11	N12	A8	A13	N9	A16	E5	A15	A12	A10	E3	N6	N7	A6	A14	A17	A7	
Generation:	21584	Best fitness:	95.52789115646259	Average fitness:	338.19989115646285	Fitness standard deviation:	47.33310400097746	Best genome:	A9	N3	E4	N5	A11	N12	A8	A13	N9	A16	E5	A15	A12	A10	E3	N6	N7	A6	A14	A17	A7	
Generation:	21600	Best fitness:	95.52789115646259	Average fitness:	338.943605442177	Fitness standard deviation:	39.655147412744924	Best genome:	A9	N3	E4	N5	A11	N12	A8	A13	N9	A16	E5	A15	A12	A10	E3	N6	N7	A6	A14	A17	A7	
Generation:	21616	Best fitness:	95.52789115646259	Average fitness:	333.6428911564627	Fitness standard deviation:	42.509707648815414	Best genome:	A9	N3	E4	N5	A11	N12	A8	A13	N9	A16	E5	A15	A12	A10	E3	N6	N7	A6	A14	A17	A7	
Generation:	21632	Best fitness:	95.52789115646259	Average fitness:	338.40789115646294	Fitness standard deviation:	40.39151790125431	Best genome:	A9	N3	E4	N5	A11	N12	A8	A13	N9	A16	E5	A15	A12	A10	E3	N6	N7	A6	A14	A17	A7	
Generation:	21648	Best fitness:	95.52789115646259	Average fitness:	342.14274829931986	Fitness standard deviation:	42.70010160672325	Best genome:	A9	N3	E4	N5	A11	N12	A8	A13	N9	A16	E5	A15	A12	A10	E3	N6	N7	A6	A14	A17	A7	
Generation:	21664	Best fitness:	95.52789115646259	Average fitness:	342.1948911564627	Fitness standard deviation:	39.144409833385936	Best genome:	A9	N3	E4	N5	A11	N12	A8	A13	N9	A16	E5	A15	A12	A10	E3	N6	N7	A6	A14	A17	A7	
Generation:	21680	Best fitness:	95.52789115646259	Average fitness:	335.28617687074853	Fitness standard deviation:	37.648754413631785	Best genome:	A9	N3	E4	N5	A11	N12	A8	A13	N9	A16	E5	A15	A12	A10	E3	N6	N7	A6	A14	A17	A7	
Generation:	21696	Best fitness:	95.52789115646259	Average fitness:	336.5986054421771	Fitness standard deviation:	42.04235084763836	Best genome:	A9	N3	E4	N5	A11	N12	A8	A13	N9	A16	E5	A15	A12	A10	E3	N6	N7	A6	A14	A17	A7	
Generation:	21712	Best fitness:	95.52789115646259	Average fitness:	335.5477482993197	Fitness standard deviation:	39.12924781113618	Best genome:	A9	N3	E4	N5	A11	N12	A8	A13	N9	A16	E5	A15	A12	A10	E3	N6	N7	A6	A14	A17	A7	
Generation:	21728	Best fitness:	95.52789115646259	Average fitness:	342.19960544217713	Fitness standard deviation:	38.239824522481854	Best genome:	A9	N3	E4	N5	A11	N12	A8	A13	N9	A16	E5	A15	A12	A10	E3	N6	N7	A6	A14	A17	A7	
Generation:	21744	Best fitness:	95.52789115646259	Average fitness:	334.6941768707485	Fitness standard deviation:	41.3018662186451	Best genome:	A9	N3	E4	N5	A11	N12	A8	A13	N9	A16	E5	A15	A12	A10	E3	N6	N7	A6	A14	A17	A7	
Generation:	21760	Best fitness:	95.52789115646259	Average fitness:	335.89603401360563	Fitness standard deviation:	43.1865793758162	Best genome:	A9	N3	E4	N5	A11	N12	A8	A13	N9	A16	E5	A15	A12	A10	E3	N6	N7	A6	A14	A17	A7	
Generation:	21776	Best fitness:	95.52789115646259	Average fitness:	339.76717687074853	Fitness standard deviation:	42.24583036422962	Best genome:	A9	N3	E4	N5	A11	N12	A8	A13	N9	A16	E5	A15	A12	A10	E3	N6	N7	A6	A14	A17	A7	
Generation:	21792	Best fitness:	95.52789115646259	Average fitness:	340.38960544217707	Fitness standard deviation:	38.40360117467728	Best genome:	A9	N3	E4	N5	A11	N12	A8	A13	N9	A16	E5	A15	A12	A10	E3	N6	N7	A6	A14	A17	A7	
Generation:	21808	Best fitness:	95.52789115646259	Average fitness:	341.7964625850342	Fitness standard deviation:	43.91529165127251	Best genome:	A9	N3	E4	N5	A11	N12	A8	A13	N9	A16	E5	A15	A12	A10	E3	N6	N7	A6	A14	A17	A7	
Generation:	21824	Best fitness:	95.52789115646259	Average fitness:	340.3637482993197	Fitness standard deviation:	40.19692231060604	Best genome:	A9	N3	E4	N5	A11	N12	A8	A13	N9	A16	E5	A15	A12	A10	E3	N6	N7	A6	A14	A17	A7	
Generation:	21840	Best fitness:	95.52789115646259	Average fitness:	338.38789115646284	Fitness standard deviation:	41.72523437529704	Best genome:	A9	N3	E4	N5	A11	N12	A8	A13	N9	A16	E5	A15	A12	A10	E3	N6	N7	A6	A14	A17	A7	
Generation:	21856	Best fitness:	95.52789115646259	Average fitness:	343.95374829932007	Fitness standard deviation:	40.05895651055186	Best genome:	A9	N3	E4	N5	A11	N12	A8	A13	N9	A16	E5	A15	A12	A10	E3	N6	N7	A6	A14	A17	A7	
Generation:	21872	Best fitness:	95.52789115646259	Average fitness:	345.5034625850343	Fitness standard deviation:	41.940520117598616	Best genome:	A9	N3	E4	N5	A11	N12	A8	A13	N9	A16	E5	A15	A12	A10	E3	N6	N7	A6	A14	A17	A7	
Generation:	21888	Best fitness:	95.52789115646259	Average fitness:	335.70017687074846	Fitness standard deviation:	42.245130806003274	Best genome:	A9	N3	E4	N5	A11	N12	A8	A13	N9	A16	E5	A15	A12	A10	E3	N6	N7	A6	A14	A17	A7	
Generation:	21904	Best fitness:	95.52789115646259	Average fitness:	335.94160544217715	Fitness standard deviation:	41.30025319485563	Best genome:	A9	N3	E4	N5	A11	N12	A8	A13	N9	A16	E5	A15	A12	A10	E3	N6	N7	A6	A14	A17	A7	
Generation:	21920	Best fitness:	95.52789115646259	Average fitness:	335.6534625850342	Fitness standard deviation:	38.371220816106	Best genome:	A9	N3	E4	N5	A11	N12	A8	A13	N9	A16	E5	A15	A12	A10	E3	N6	N7	A6	A14	A17	A7	
Generation:	21936	Best fitness:	95.52789115646259	Average fitness:	346.93631972789126	Fitness standard deviation:	43.32187483435205	Best genome:	A9	N3	E4	N5	A11	N12	A8	A13	N9	A16	E5	A15	A12	A10	E3	N6	N7	A6	A14	A17	A7	
Generation:	21952	Best fitness:	95.52789115646259	Average fitness:	340.43531972789134	Fitness standard deviation:	39.26897432855009	Best genome:	A9	N3	E4	N5	A11	N12	A8	A13	N9	A16	E5	A15	A12	A10	E3	N6	N7	A6	A14	A17	A7	
Generation:	21968	Best fitness:	95.52789115646259	Average fitness:	341.4321768707483	Fitness standard deviation:	40.36110764342427	Best genome:	A9	N3	E4	N5	A11	N12	A8	A13	N9	A16	E5	A15	A12	A10	E3	N6	N7	A6	A14	A17	A7	
Generation:	21984	Best fitness:	95.52789115646259	Average fitness:	335.54231972789137	Fitness standard deviation:	40.378576457253736	Best genome:	A9	N3	E4	N5	A11	N12	A8	A13	N9	A16	E5	A15	A12	A10	E3	N6	N7	A6	A14	A17	A7	
Generation:	22000	Best fitness:	95.52789115646259	Average fitness:	335.5143197278913	Fitness standard deviation:	42.171045772314116	Best genome:	A9	N3	E4	N5	A11	N12	A8	A13	N9	A16	E5	A15	A12	A10	E3	N6	N7	A6	A14	A17	A7	
Generation:	22016	Best fitness:	95.52789115646259	Average fitness:	334.7034625850341	Fitness standard deviation:	39.13529305407806	Best genome:	A9	N3	E4	N5	A11	N12	A8	A13	N9	A16	E5	A15	A12	A10	E3	N6	N7	A6	A14	A17	A7	
Generation:	22032	Best fitness:	95.52789115646259	Average fitness:	335.89146258503405	Fitness standard deviation:	40.587102298133864	Best genome:	A9	N3	E4	N5	A11	N12	A8	A13	N9	A16	E5	A15	A12	A10	E3	N6	N7	A6	A14	A17	A7	
Generation:	22048	Best fitness:	95.52789115646259	Average fitness:	338.626462585034	Fitness standard deviation:	39.49041317399784	Best genome:	A9	N3	E4	N5	A11	N12	A8	A13	N9	A16	E5	A15	A12	A10	E3	N6	N7	A6	A14	A17	A7	
Generation:	22064	Best fitness:	95.52789115646259	Average fitness:	344.3114625850341	Fitness standard deviation:	42.70500218633285	Best genome:	A9	N3	E4	N5	A11	N12	A8	A13	N9	A16	E5	A15	A12	A10	E3	N6	N7	A6	A14	A17	A7	
Generation:	22080	Best fitness:	95.52789115646259	Average fitness:	339.30531972789134	Fitness standard deviation:	36.47878170965154	Best genome:	A9	N3	E4	N5	A11	N12	A8	A13	N9	A16	E5	A15	A12	A10	E3	N6	N7	A6	A14	A17	A7	
Generation:	22096	Best fitness:	95.52789115646259	Average fitness:	338.52817687074827	Fitness standard deviation:	43.74298087040446	Best genome:	A9	N3	E4	N5	A11	N12	A8	A13	N9	A16	E5	A15	A12	A10	E3	N6	N7	A6	A14	A17	A7	
Generation:	22112	Best fitness:	95.52789115646259	Average fitness:	336.07317687074857	Fitness standard deviation:	40.32865611827553	Best genome:	A9	N3	E4	N5	A11	N12	A8	A13	N9	A16	E5	A15	A12	A10	E3	N6	N7	A6	A14	A17	A7	
Generation:	22128	Best fitness:	95.52789115646259	Average fitness:	341.6321768707483	Fitness standard deviation:	43.06348846500374	Best genome:	A9	N3	E4	N5	A11	N12	A8	A13	N9	A16	E5	A15	A12	A10	E3	N6	N7	A6	A14	A17	A7	
Generation:	22144	Best fitness:	95.52789115646259	Average fitness:	338.4727482993201	Fitness standard deviation:	41.00539342425031	Best genome:	A9	N3	E4	N5	A11	N12	A8	A13	N9	A16	E5	A15	A12	A10	E3	N6	N7	A6	A14	A17	A7	
Generation:	22160	Best fitness:	95.52789115646259	Average fitness:	335.6937482993198	Fitness standard deviation:	40.34383625860616	Best genome:	A9	N3	E4	N5	A11	N12	A8	A13	N9	A16	E5	A15	A12	A10	E3	N6	N7	A6	A14	A17	A7	
Generation:	22176	Best fitness:	95.52789115646259	Average fitness:	334.36917687074856	Fitness standard deviation:	39.07129158476899	Best genome:	A9	N3	E4	N5	A11	N12	A8	A13	N9	A16	E5	A15	A12	A10	E3	N6	N7	A6	A14	A17	A7	
Generation:	22192	Best fitness:	95.52789115646259	Average fitness:	334.6290340136058	Fitness standard deviation:	40.942296859888856	Best genome:	A9	N3	E4	N5	A11	N12	A8	A13	N9	A16	E5	A15	A12	A10	E3	N6	N7	A6	A14	A17	A7	
Generation:	22208	Best fitness:	95.52789115646259	Average fitness:	338.37746258503415	Fitness standard deviation:	43.428683033456224	Best genome:	A9	N3	E4	N5	A11	N12	A8	A13	N9	A16	E5	A15	A12	A10	E3	N6	N7	A6	A14	A17	A7	
Generation:	22224	Best fitness:	95.52789115646259	Average fitness:	341.0543197278914	Fitness standard deviation:	41.82022637652352	Best genome:	A9	N3	E4	N5	A11	N12	A8	A13	N9	A16	E5	A15	A12	A10	E3	N6	N7	A6	A14	A17	A7	
Generation:	22240	Best fitness:	95.52789115646259	Average fitness:	340.4956054421769	Fitness standard deviation:	42.3065660277601	Best genome:	A9	N3	E4	N5	A11	N12	A8	A13	N9	A16	E5	A15	A12	A10	E3	N6	N7	A6	A14	A17	A7	
Generation:	22256	Best fitness:	95.52789115646259	Average fitness:	338.52374829931983	Fitness standard deviation:	42.013153761163714	Best genome:	A9	N3	E4	N5	A11	N12	A8	A13	N9	A16	E5	A15	A12	A10	E3	N6	N7	A6	A14	A17	A7	
Generation:	22272	Best fitness:	95.52789115646259	Average fitness:	335.4888911564626	Fitness standard deviation:	38.2820875870218	Best genome:	A9	N3	E4	N5	A11	N12	A8	A13	N9	A16	E5	A15	A12	A10	E3	N6	N7	A6	A14	A17	A7	
Generation:	22288	Best fitness:	95.52789115646259	Average fitness:	343.39917687074836	Fitness standard deviation:	39.520563492378265	Best genome:	A9	N3	E4	N5	A11	N12	A8	A13	N9	A16	E5	A15	A12	A10	E3	N6	N7	A6	A14	A17	A7	
Generation:	22304	Best fitness:	95.52789115646259	Average fitness:	339.3691768707485	Fitness standard deviation:	37.73359610587934	Best genome:	A9	N3	E4	N5	A11	N12	A8	A13	N9	A16	E5	A15	A12	A10	E3	N6	N7	A6	A14	A17	A7	
Generation:	22320	Best fitness:	95.52789115646259	Average fitness:	340.31589115646267	Fitness standard deviation:	43.045903866378154	Best genome:	A9	N3	E4	N5	A11	N12	A8	A13	N9	A16	E5	A15	A12	A10	E3	N6	N7	A6	A14	A17	A7	
Generation:	22336	Best fitness:	95.52789115646259	Average fitness:	343.43446258503434	Fitness standard deviation:	42.41716111217636	Best genome:	A9	N3	E4	N5	A11	N12	A8	A13	N9	A16	E5	A15	A12	A10	E3	N6	N7	A6	A14	A17	A7	
Generation:	22352	Best fitness:	95.52789115646259	Average fitness:	335.71989115646255	Fitness standard deviation:	42.17299456635582	Best genome:	A9	N3	E4	N5	A11	N12	A8	A13	N9	A16	E5	A15	A12	A10	E3	N6	N7	A6	A14	A17	A7	
Generation:	22368	Best fitness:	95.52789115646259	Average fitness:	338.01589115646277	Fitness standard deviation:	45.788029124456116	Best genome:	A9	N3	E4	N5	A11	N12	A8	A13	N9	A16	E5	A15	A12	A10	E3	N6	N7	A6	A14	A17	A7	
Generation:	22384	Best fitness:	95.52789115646259	Average fitness:	332.78260544217693	Fitness standard deviation:	41.76669249851257	Best genome:	A9	N3	E4	N5	A11	N12	A8	A13	N9	A16	E5	A15	A12	A10	E3	N6	N7	A6	A14	A17	A7	
Generation:	22400	Best fitness:	95.52789115646259	Average fitness:	335.8516054421771	Fitness standard deviation:	41.73893988757711	Best genome:	A9	N3	E4	N5	A11	N12	A8	A13	N9	A16	E5	A15	A12	A10	E3	N6	N7	A6	A14	A17	A7	
Generation:	22416	Best fitness:	95.52789115646259	Average fitness:	341.2098911564627	Fitness standard deviation:	40.38000356915409	Best genome:	A9	N3	E4	N5	A11	N12	A8	A13	N9	A16	E5	A15	A12	A10	E3	N6	N7	A6	A14	A17	A7	
Generation:	22432	Best fitness:	95.52789115646259	Average fitness:	334.9957482993198	Fitness standard deviation:	46.36670035198335	Best genome:	A9	N3	E4	N5	A11	N12	A8	A13	N9	A16	E5	A15	A12	A10	E3	N6	N7	A6	A14	A17	A7	
Generation:	22448	Best fitness:	95.52789115646259	Average fitness:	337.1721768707484	Fitness standard deviation:	42.874962176457394	Best genome:	A9	N3	E4	N5	A11	N12	A8	A13	N9	A16	E5	A15	A12	A10	E3	N6	N7	A6	A14	A17	A7	
Generation:	22464	Best fitness:	95.52789115646259	Average fitness:	339.1608911564626	Fitness standard deviation:	37.18854959801581	Best genome:	A9	N3	E4	N5	A11	N12	A8	A13	N9	A16	E5	A15	A12	A10	E3	N6	N7	A6	A14	A17	A7	
