Generation:	16	Best fitness:	251.4421768707483	Average fitness:	322.5007482993197	Fitness standard deviation:	33.47061394655294	Best genome:	A14	N12	E3	A15	A13	N9	N7	A8	E5	A10	A17	N6	A11	A6	A12	A16	A9	E4	N5	N3	A7	
Generation:	25456	Best fitness:	95.75646258503401	Average fitness:	246.56931972789113	Fitness standard deviation:	58.473820742661395	Best genome:	A9	N3	E4	A11	E3	N6	N7	A10	N12	A15	A17	N5	A7	A6	A14	A12	N9	A13	A16	E5	A8	
Generation:	25472	Best fitness:	95.75646258503401	Average fitness:	257.3893197278911	Fitness standard deviation:	60.04653316302249	Best genome:	A9	N3	E4	A11	E3	N6	N7	A10	N12	A15	A17	N5	A7	A6	A14	A12	N9	A13	A16	E5	A8	
Generation:	25488	Best fitness:	95.75646258503401	Average fitness:	274.65360544217685	Fitness standard deviation:	58.31528969528403	Best genome:	A9	N3	E4	A11	E3	N6	N7	A10	N12	A15	A17	N5	A7	A6	A14	A12	N9	A13	A16	E5	A8	
Generation:	25504	Best fitness:	95.75646258503401	Average fitness:	275.06217687074826	Fitness standard deviation:	54.74594764613606	Best genome:	A9	N3	E4	A11	E3	N6	N7	A10	N12	A15	A17	N5	A7	A6	A14	A12	N9	A13	A16	E5	A8	
Generation:	25520	Best fitness:	95.75646258503401	Average fitness:	262.1450340136054	Fitness standard deviation:	64.90115272080918	Best genome:	A9	N3	E4	A11	E3	N6	N7	A10	N12	A15	A17	N5	A7	A6	A14	A12	N9	A13	A16	E5	A8	
Generation:	25536	Best fitness:	95.75646258503401	Average fitness:	242.23360544217684	Fitness standard deviation:	66.53056323899536	Best genome:	A9	N3	E4	A11	E3	N6	N7	A10	N12	A15	A17	N5	A7	A6	A14	A12	N9	A13	A16	E5	A8	
Generation:	25552	Best fitness:	95.75646258503401	Average fitness:	265.70789115646255	Fitness standard deviation:	71.10482236294038	Best genome:	A9	N3	E4	A11	E3	N6	N7	A10	N12	A15	A17	N5	A7	A6	A14	A12	N9	A13	A16	E5	A8	
Generation:	25568	Best fitness:	95.75646258503401	Average fitness:	263.6136054421769	Fitness standard deviation:	64.76491302536948	Best genome:	A9	N3	E4	A11	E3	N6	N7	A10	N12	A15	A17	N5	A7	A6	A14	A12	N9	A13	A16	E5	A8	
Generation:	25584	Best fitness:	95.75646258503401	Average fitness:	264.93217687074826	Fitness standard deviation:	68.32343505380143	Best genome:	A9	N3	E4	A11	E3	N6	N7	A10	N12	A15	A17	N5	A7	A6	A14	A12	N9	A13	A16	E5	A8	
Generation:	25600	Best fitness:	95.75646258503401	Average fitness:	235.48789115646258	Fitness standard deviation:	64.6728523305678	Best genome:	A9	N3	E4	A11	E3	N6	N7	A10	N12	A15	A17	N5	A7	A6	A14	A12	N9	A13	A16	E5	A8	
Generation:	25616	Best fitness:	95.75646258503401	Average fitness:	270.37789115646257	Fitness standard deviation:	64.84420756784712	Best genome:	A9	N3	E4	A11	E3	N6	N7	A10	N12	A15	A17	N5	A7	A6	A14	A12	N9	A13	A16	E5	A8	
Generation:	25632	Best fitness:	95.75646258503401	Average fitness:	267.4621768707483	Fitness standard deviation:	66.6385143892029	Best genome:	A9	N3	E4	A11	E3	N6	N7	A10	N12	A15	A17	N5	A7	A6	A14	A12	N9	A13	A16	E5	A8	
Generation:	25648	Best fitness:	95.75646258503401	Average fitness:	259.9507482993197	Fitness standard deviation:	63.71804191362225	Best genome:	A9	N3	E4	A11	E3	N6	N7	A10	N12	A15	A17	N5	A7	A6	A14	A12	N9	A13	A16	E5	A8	
Generation:	25664	Best fitness:	95.75646258503401	Average fitness:	267.03360544217685	Fitness standard deviation:	59.23219484471641	Best genome:	A9	N3	E4	A11	E3	N6	N7	A10	N12	A15	A17	N5	A7	A6	A14	A12	N9	A13	A16	E5	A8	
Generation:	25680	Best fitness:	95.75646258503401	Average fitness:	260.60931972789115	Fitness standard deviation:	80.49124798411823	Best genome:	A9	N3	E4	A11	E3	N6	N7	A10	N12	A15	A17	N5	A7	A6	A14	A12	N9	A13	A16	E5	A8	
Generation:	25696	Best fitness:	95.75646258503401	Average fitness:	261.59789115646254	Fitness standard deviation:	68.42953263565882	Best genome:	A9	N3	E4	A11	E3	N6	N7	A10	N12	A15	A17	N5	A7	A6	A14	A12	N9	A13	A16	E5	A8	
Generation:	25712	Best fitness:	95.75646258503401	Average fitness:	269.3036054421769	Fitness standard deviation:	57.73790978664375	Best genome:	A9	N3	E4	A11	E3	N6	N7	A10	N12	A15	A17	N5	A7	A6	A14	A12	N9	A13	A16	E5	A8	
Generation:	25728	Best fitness:	95.75646258503401	Average fitness:	267.7050340136055	Fitness standard deviation:	69.54281641036488	Best genome:	A9	N3	E4	A11	E3	N6	N7	A10	N12	A15	A17	N5	A7	A6	A14	A12	N9	A13	A16	E5	A8	
Generation:	25744	Best fitness:	95.75646258503401	Average fitness:	278.84789115646265	Fitness standard deviation:	72.81633008144954	Best genome:	A9	N3	E4	A11	E3	N6	N7	A10	N12	A15	A17	N5	A7	A6	A14	A12	N9	A13	A16	E5	A8	
Generation:	25760	Best fitness:	95.75646258503401	Average fitness:	257.03503401360547	Fitness standard deviation:	69.72927817419222	Best genome:	A9	N3	E4	A11	E3	N6	N7	A10	N12	A15	A17	N5	A7	A6	A14	A12	N9	A13	A16	E5	A8	
Generation:	25776	Best fitness:	95.75646258503401	Average fitness:	251.2721768707483	Fitness standard deviation:	67.05632933647378	Best genome:	A9	N3	E4	A11	E3	N6	N7	A10	N12	A15	A17	N5	A7	A6	A14	A12	N9	A13	A16	E5	A8	
Generation:	25792	Best fitness:	95.75646258503401	Average fitness:	249.83789115646255	Fitness standard deviation:	69.23953941475455	Best genome:	A9	N3	E4	A11	E3	N6	N7	A10	N12	A15	A17	N5	A7	A6	A14	A12	N9	A13	A16	E5	A8	
Generation:	25808	Best fitness:	95.75646258503401	Average fitness:	261.586462585034	Fitness standard deviation:	57.38855213652398	Best genome:	A9	N3	E4	A11	E3	N6	N7	A10	N12	A15	A17	N5	A7	A6	A14	A12	N9	A13	A16	E5	A8	
Generation:	25824	Best fitness:	95.75646258503401	Average fitness:	258.016462585034	Fitness standard deviation:	63.429804299472565	Best genome:	A9	N3	E4	A11	E3	N6	N7	A10	N12	A15	A17	N5	A7	A6	A14	A12	N9	A13	A16	E5	A8	
Generation:	25840	Best fitness:	95.75646258503401	Average fitness:	272.23360544217684	Fitness standard deviation:	63.24680913141882	Best genome:	A9	N3	E4	A11	E3	N6	N7	A10	N12	A15	A17	N5	A7	A6	A14	A12	N9	A13	A16	E5	A8	
Generation:	25856	Best fitness:	95.75646258503401	Average fitness:	255.6007482993197	Fitness standard deviation:	76.04329082563324	Best genome:	A9	N3	E4	A11	E3	N6	N7	A10	N12	A15	A17	N5	A7	A6	A14	A12	N9	A13	A16	E5	A8	
Generation:	25872	Best fitness:	95.75646258503401	Average fitness:	250.89789115646255	Fitness standard deviation:	66.88300261483116	Best genome:	A9	N3	E4	A11	E3	N6	N7	A10	N12	A15	A17	N5	A7	A6	A14	A12	N9	A13	A16	E5	A8	
Generation:	25888	Best fitness:	95.75646258503401	Average fitness:	240.60217687074828	Fitness standard deviation:	63.87768886468795	Best genome:	A9	N3	E4	A11	E3	N6	N7	A10	N12	A15	A17	N5	A7	A6	A14	A12	N9	A13	A16	E5	A8	
Generation:	25904	Best fitness:	95.75646258503401	Average fitness:	261.09931972789116	Fitness standard deviation:	57.254242156349946	Best genome:	A9	N3	E4	A11	E3	N6	N7	A10	N12	A15	A17	N5	A7	A6	A14	A12	N9	A13	A16	E5	A8	
Generation:	25920	Best fitness:	95.75646258503401	Average fitness:	259.7593197278912	Fitness standard deviation:	73.50143016795452	Best genome:	A9	N3	E4	A11	E3	N6	N7	A10	N12	A15	A17	N5	A7	A6	A14	A12	N9	A13	A16	E5	A8	
Generation:	25936	Best fitness:	95.75646258503401	Average fitness:	249.88931972789118	Fitness standard deviation:	62.83037564810219	Best genome:	A9	N3	E4	A11	E3	N6	N7	A10	N12	A15	A17	N5	A7	A6	A14	A12	N9	A13	A16	E5	A8	
Generation:	25952	Best fitness:	95.75646258503401	Average fitness:	264.856462585034	Fitness standard deviation:	67.63149459552473	Best genome:	A9	N3	E4	A11	E3	N6	N7	A10	N12	A15	A17	N5	A7	A6	A14	A12	N9	A13	A16	E5	A8	
Generation:	25968	Best fitness:	95.75646258503401	Average fitness:	260.3407482993198	Fitness standard deviation:	46.703220598645174	Best genome:	A9	N3	E4	A11	E3	N6	N7	A10	N12	A15	A17	N5	A7	A6	A14	A12	N9	A13	A16	E5	A8	
Generation:	25984	Best fitness:	95.75646258503401	Average fitness:	261.87074829931964	Fitness standard deviation:	53.69009029530839	Best genome:	A9	N3	E4	A11	E3	N6	N7	A10	N12	A15	A17	N5	A7	A6	A14	A12	N9	A13	A16	E5	A8	
Generation:	26000	Best fitness:	95.75646258503401	Average fitness:	267.8078911564626	Fitness standard deviation:	51.37210519179387	Best genome:	A9	N3	E4	A11	E3	N6	N7	A10	N12	A15	A17	N5	A7	A6	A14	A12	N9	A13	A16	E5	A8	
Generation:	26016	Best fitness:	95.75646258503401	Average fitness:	253.73217687074825	Fitness standard deviation:	71.84653956133708	Best genome:	A9	N3	E4	A11	E3	N6	N7	A10	N12	A15	A17	N5	A7	A6	A14	A12	N9	A13	A16	E5	A8	
Generation:	26032	Best fitness:	95.75646258503401	Average fitness:	280.00074829931964	Fitness standard deviation:	54.09087702700909	Best genome:	A9	N3	E4	A11	E3	N6	N7	A10	N12	A15	A17	N5	A7	A6	A14	A12	N9	A13	A16	E5	A8	
Generation:	26048	Best fitness:	95.75646258503401	Average fitness:	259.11217687074827	Fitness standard deviation:	75.72606888095582	Best genome:	A9	N3	E4	A11	E3	N6	N7	A10	N12	A15	A17	N5	A7	A6	A14	A12	N9	A13	A16	E5	A8	
Generation:	26064	Best fitness:	95.75646258503401	Average fitness:	258.7164625850339	Fitness standard deviation:	59.165407985078716	Best genome:	A9	N3	E4	A11	E3	N6	N7	A10	N12	A15	A17	N5	A7	A6	A14	A12	N9	A13	A16	E5	A8	
Generation:	26080	Best fitness:	95.75646258503401	Average fitness:	263.51217687074825	Fitness standard deviation:	57.232659061634614	Best genome:	A9	N3	E4	A11	E3	N6	N7	A10	N12	A15	A17	N5	A7	A6	A14	A12	N9	A13	A16	E5	A8	
Generation:	26096	Best fitness:	95.75646258503401	Average fitness:	253.6850340136054	Fitness standard deviation:	63.69572343315892	Best genome:	A9	N3	E4	A11	E3	N6	N7	A10	N12	A15	A17	N5	A7	A6	A14	A12	N9	A13	A16	E5	A8	
Generation:	26112	Best fitness:	95.75646258503401	Average fitness:	263.38074829931975	Fitness standard deviation:	72.21459306137788	Best genome:	A9	N3	E4	A11	E3	N6	N7	A10	N12	A15	A17	N5	A7	A6	A14	A12	N9	A13	A16	E5	A8	
Generation:	26128	Best fitness:	95.75646258503401	Average fitness:	261.87789115646257	Fitness standard deviation:	71.15753197759783	Best genome:	A9	N3	E4	A11	E3	N6	N7	A10	N12	A15	A17	N5	A7	A6	A14	A12	N9	A13	A16	E5	A8	
Generation:	26144	Best fitness:	95.75646258503401	Average fitness:	243.00646258503397	Fitness standard deviation:	59.61974325434726	Best genome:	A9	N3	E4	A11	E3	N6	N7	A10	N12	A15	A17	N5	A7	A6	A14	A12	N9	A13	A16	E5	A8	
Generation:	26160	Best fitness:	95.75646258503401	Average fitness:	271.40503401360536	Fitness standard deviation:	64.52727637145681	Best genome:	A9	N3	E4	A11	E3	N6	N7	A10	N12	A15	A17	N5	A7	A6	A14	A12	N9	A13	A16	E5	A8	
Generation:	26176	Best fitness:	95.75646258503401	Average fitness:	266.256462585034	Fitness standard deviation:	58.823334603518965	Best genome:	A9	N3	E4	A11	E3	N6	N7	A10	N12	A15	A17	N5	A7	A6	A14	A12	N9	A13	A16	E5	A8	
Generation:	26192	Best fitness:	95.75646258503401	Average fitness:	265.1278911564626	Fitness standard deviation:	64.91827578280437	Best genome:	A9	N3	E4	A11	E3	N6	N7	A10	N12	A15	A17	N5	A7	A6	A14	A12	N9	A13	A16	E5	A8	
Generation:	26208	Best fitness:	95.75646258503401	Average fitness:	265.35074829931966	Fitness standard deviation:	68.647345832129	Best genome:	A9	N3	E4	A11	E3	N6	N7	A10	N12	A15	A17	N5	A7	A6	A14	A12	N9	A13	A16	E5	A8	
Generation:	26224	Best fitness:	95.75646258503401	Average fitness:	263.7050340136054	Fitness standard deviation:	68.64723940225872	Best genome:	A9	N3	E4	A11	E3	N6	N7	A10	N12	A15	A17	N5	A7	A6	A14	A12	N9	A13	A16	E5	A8	
Generation:	26240	Best fitness:	95.75646258503401	Average fitness:	266.7050340136054	Fitness standard deviation:	65.12466951618133	Best genome:	A9	N3	E4	A11	E3	N6	N7	A10	N12	A15	A17	N5	A7	A6	A14	A12	N9	A13	A16	E5	A8	
Generation:	26256	Best fitness:	95.75646258503401	Average fitness:	251.19503401360538	Fitness standard deviation:	62.42773668941768	Best genome:	A9	N3	E4	A11	E3	N6	N7	A10	N12	A15	A17	N5	A7	A6	A14	A12	N9	A13	A16	E5	A8	
Generation:	26272	Best fitness:	95.75646258503401	Average fitness:	264.406462585034	Fitness standard deviation:	63.11928187882021	Best genome:	A9	N3	E4	A11	E3	N6	N7	A10	N12	A15	A17	N5	A7	A6	A14	A12	N9	A13	A16	E5	A8	
Generation:	26288	Best fitness:	95.75646258503401	Average fitness:	263.73931972789114	Fitness standard deviation:	60.72667732368955	Best genome:	A9	N3	E4	A11	E3	N6	N7	A10	N12	A15	A17	N5	A7	A6	A14	A12	N9	A13	A16	E5	A8	
Generation:	26304	Best fitness:	95.75646258503401	Average fitness:	266.87503401360544	Fitness standard deviation:	76.2259001861157	Best genome:	A9	N3	E4	A11	E3	N6	N7	A10	N12	A15	A17	N5	A7	A6	A14	A12	N9	A13	A16	E5	A8	
Generation:	26320	Best fitness:	95.75646258503401	Average fitness:	250.26789115646255	Fitness standard deviation:	71.47659579847641	Best genome:	A9	N3	E4	A11	E3	N6	N7	A10	N12	A15	A17	N5	A7	A6	A14	A12	N9	A13	A16	E5	A8	
Generation:	26336	Best fitness:	95.75646258503401	Average fitness:	244.65360544217683	Fitness standard deviation:	68.67767388166199	Best genome:	A9	N3	E4	A11	E3	N6	N7	A10	N12	A15	A17	N5	A7	A6	A14	A12	N9	A13	A16	E5	A8	
Generation:	26352	Best fitness:	95.75646258503401	Average fitness:	261.6050340136054	Fitness standard deviation:	79.29021099217529	Best genome:	A9	N3	E4	A11	E3	N6	N7	A10	N12	A15	A17	N5	A7	A6	A14	A12	N9	A13	A16	E5	A8	
Generation:	26368	Best fitness:	95.75646258503401	Average fitness:	258.2850340136054	Fitness standard deviation:	54.245459887140306	Best genome:	A9	N3	E4	A11	E3	N6	N7	A10	N12	A15	A17	N5	A7	A6	A14	A12	N9	A13	A16	E5	A8	
Generation:	26384	Best fitness:	95.75646258503401	Average fitness:	247.60360544217687	Fitness standard deviation:	57.4905211530473	Best genome:	A9	N3	E4	A11	E3	N6	N7	A10	N12	A15	A17	N5	A7	A6	A14	A12	N9	A13	A16	E5	A8	
Generation:	26400	Best fitness:	95.75646258503401	Average fitness:	248.67789115646255	Fitness standard deviation:	62.46705441875023	Best genome:	A9	N3	E4	A11	E3	N6	N7	A10	N12	A15	A17	N5	A7	A6	A14	A12	N9	A13	A16	E5	A8	
Generation:	26416	Best fitness:	95.75646258503401	Average fitness:	263.85789115646253	Fitness standard deviation:	64.40902425997811	Best genome:	A9	N3	E4	A11	E3	N6	N7	A10	N12	A15	A17	N5	A7	A6	A14	A12	N9	A13	A16	E5	A8	
Generation:	26432	Best fitness:	95.75646258503401	Average fitness:	252.61503401360542	Fitness standard deviation:	53.110862469412965	Best genome:	A9	N3	E4	A11	E3	N6	N7	A10	N12	A15	A17	N5	A7	A6	A14	A12	N9	A13	A16	E5	A8	
Generation:	26448	Best fitness:	95.75646258503401	Average fitness:	248.52789115646254	Fitness standard deviation:	79.70211888715407	Best genome:	A9	N3	E4	A11	E3	N6	N7	A10	N12	A15	A17	N5	A7	A6	A14	A12	N9	A13	A16	E5	A8	
Generation:	26464	Best fitness:	95.75646258503401	Average fitness:	266.27503401360536	Fitness standard deviation:	64.7036908861134	Best genome:	A9	N3	E4	A11	E3	N6	N7	A10	N12	A15	A17	N5	A7	A6	A14	A12	N9	A13	A16	E5	A8	
Generation:	26480	Best fitness:	95.75646258503401	Average fitness:	259.7821768707483	Fitness standard deviation:	86.56112145148522	Best genome:	A9	N3	E4	A11	E3	N6	N7	A10	N12	A15	A17	N5	A7	A6	A14	A12	N9	A13	A16	E5	A8	
Generation:	26496	Best fitness:	95.75646258503401	Average fitness:	258.98503401360534	Fitness standard deviation:	63.381807729193156	Best genome:	A9	N3	E4	A11	E3	N6	N7	A10	N12	A15	A17	N5	A7	A6	A14	A12	N9	A13	A16	E5	A8	
Generation:	26512	Best fitness:	95.75646258503401	Average fitness:	270.22503401360547	Fitness standard deviation:	56.22096957904731	Best genome:	A9	N3	E4	A11	E3	N6	N7	A10	N12	A15	A17	N5	A7	A6	A14	A12	N9	A13	A16	E5	A8	
Generation:	26528	Best fitness:	95.75646258503401	Average fitness:	272.64217687074836	Fitness standard deviation:	58.12336001636379	Best genome:	A9	N3	E4	A11	E3	N6	N7	A10	N12	A15	A17	N5	A7	A6	A14	A12	N9	A13	A16	E5	A8	
Generation:	26544	Best fitness:	95.75646258503401	Average fitness:	273.70074829931974	Fitness standard deviation:	56.43839804131039	Best genome:	A9	N3	E4	A11	E3	N6	N7	A10	N12	A15	A17	N5	A7	A6	A14	A12	N9	A13	A16	E5	A8	
Generation:	26560	Best fitness:	95.75646258503401	Average fitness:	265.92360544217684	Fitness standard deviation:	53.72440047243384	Best genome:	A9	N3	E4	A11	E3	N6	N7	A10	N12	A15	A17	N5	A7	A6	A14	A12	N9	A13	A16	E5	A8	
Generation:	26576	Best fitness:	95.75646258503401	Average fitness:	268.67217687074833	Fitness standard deviation:	72.29648506712635	Best genome:	A9	N3	E4	A11	E3	N6	N7	A10	N12	A15	A17	N5	A7	A6	A14	A12	N9	A13	A16	E5	A8	
Generation:	26592	Best fitness:	95.75646258503401	Average fitness:	273.38931972789106	Fitness standard deviation:	79.0691917479461	Best genome:	A9	N3	E4	A11	E3	N6	N7	A10	N12	A15	A17	N5	A7	A6	A14	A12	N9	A13	A16	E5	A8	
Generation:	26608	Best fitness:	95.75646258503401	Average fitness:	274.45789115646255	Fitness standard deviation:	61.79980812003764	Best genome:	A9	N3	E4	A11	E3	N6	N7	A10	N12	A15	A17	N5	A7	A6	A14	A12	N9	A13	A16	E5	A8	
Generation:	26624	Best fitness:	95.75646258503401	Average fitness:	264.736462585034	Fitness standard deviation:	52.88111664818722	Best genome:	A9	N3	E4	A11	E3	N6	N7	A10	N12	A15	A17	N5	A7	A6	A14	A12	N9	A13	A16	E5	A8	
Generation:	26640	Best fitness:	95.75646258503401	Average fitness:	276.41074829931966	Fitness standard deviation:	78.7542444078089	Best genome:	A9	N3	E4	A11	E3	N6	N7	A10	N12	A15	A17	N5	A7	A6	A14	A12	N9	A13	A16	E5	A8	
Generation:	26656	Best fitness:	95.75646258503401	Average fitness:	241.66646258503397	Fitness standard deviation:	59.31521488055599	Best genome:	A9	N3	E4	A11	E3	N6	N7	A10	N12	A15	A17	N5	A7	A6	A14	A12	N9	A13	A16	E5	A8	
Generation:	26672	Best fitness:	95.75646258503401	Average fitness:	227.3921768707483	Fitness standard deviation:	54.24118088760267	Best genome:	A9	N3	E4	A11	E3	N6	N7	A10	N12	A15	A17	N5	A7	A6	A14	A12	N9	A13	A16	E5	A8	
Generation:	26688	Best fitness:	95.75646258503401	Average fitness:	246.9693197278911	Fitness standard deviation:	59.88248660535747	Best genome:	A9	N3	E4	A11	E3	N6	N7	A10	N12	A15	A17	N5	A7	A6	A14	A12	N9	A13	A16	E5	A8	
Generation:	26704	Best fitness:	95.75646258503401	Average fitness:	261.5307482993197	Fitness standard deviation:	54.44365212899349	Best genome:	A9	N3	E4	A11	E3	N6	N7	A10	N12	A15	A17	N5	A7	A6	A14	A12	N9	A13	A16	E5	A8	
Generation:	26720	Best fitness:	95.75646258503401	Average fitness:	269.34074829931967	Fitness standard deviation:	65.47839679572779	Best genome:	A9	N3	E4	A11	E3	N6	N7	A10	N12	A15	A17	N5	A7	A6	A14	A12	N9	A13	A16	E5	A8	
Generation:	26736	Best fitness:	95.75646258503401	Average fitness:	261.2721768707483	Fitness standard deviation:	74.70556762848321	Best genome:	A9	N3	E4	A11	E3	N6	N7	A10	N12	A15	A17	N5	A7	A6	A14	A12	N9	A13	A16	E5	A8	
Generation:	26752	Best fitness:	95.75646258503401	Average fitness:	256.2793197278911	Fitness standard deviation:	49.555242396537544	Best genome:	A9	N3	E4	A11	E3	N6	N7	A10	N12	A15	A17	N5	A7	A6	A14	A12	N9	A13	A16	E5	A8	
Generation:	26768	Best fitness:	95.75646258503401	Average fitness:	283.27217687074824	Fitness standard deviation:	71.72236350351689	Best genome:	A9	N3	E4	A11	E3	N6	N7	A10	N12	A15	A17	N5	A7	A6	A14	A12	N9	A13	A16	E5	A8	
Generation:	26784	Best fitness:	95.75646258503401	Average fitness:	263.88217687074825	Fitness standard deviation:	64.02767475626362	Best genome:	A9	N3	E4	A11	E3	N6	N7	A10	N12	A15	A17	N5	A7	A6	A14	A12	N9	A13	A16	E5	A8	
Generation:	26800	Best fitness:	95.75646258503401	Average fitness:	264.00360544217676	Fitness standard deviation:	60.780451526416805	Best genome:	A9	N3	E4	A11	E3	N6	N7	A10	N12	A15	A17	N5	A7	A6	A14	A12	N9	A13	A16	E5	A8	
Generation:	26816	Best fitness:	95.75646258503401	Average fitness:	252.7807482993197	Fitness standard deviation:	70.16458742536314	Best genome:	A9	N3	E4	A11	E3	N6	N7	A10	N12	A15	A17	N5	A7	A6	A14	A12	N9	A13	A16	E5	A8	
Generation:	26832	Best fitness:	95.75646258503401	Average fitness:	256.8093197278911	Fitness standard deviation:	62.431371153304276	Best genome:	A9	N3	E4	A11	E3	N6	N7	A10	N12	A15	A17	N5	A7	A6	A14	A12	N9	A13	A16	E5	A8	
Generation:	26848	Best fitness:	95.75646258503401	Average fitness:	256.37789115646257	Fitness standard deviation:	65.81479696846296	Best genome:	A9	N3	E4	A11	E3	N6	N7	A10	N12	A15	A17	N5	A7	A6	A14	A12	N9	A13	A16	E5	A8	
Generation:	26864	Best fitness:	95.75646258503401	Average fitness:	244.076462585034	Fitness standard deviation:	63.23512947721386	Best genome:	A9	N3	E4	A11	E3	N6	N7	A10	N12	A15	A17	N5	A7	A6	A14	A12	N9	A13	A16	E5	A8	
Generation:	26880	Best fitness:	95.75646258503401	Average fitness:	258.3736054421769	Fitness standard deviation:	55.53894856911918	Best genome:	A9	N3	E4	A11	E3	N6	N7	A10	N12	A15	A17	N5	A7	A6	A14	A12	N9	A13	A16	E5	A8	
Generation:	26896	Best fitness:	95.75646258503401	Average fitness:	268.1478911564626	Fitness standard deviation:	60.569832930465395	Best genome:	A9	N3	E4	A11	E3	N6	N7	A10	N12	A15	A17	N5	A7	A6	A14	A12	N9	A13	A16	E5	A8	
Generation:	26912	Best fitness:	95.75646258503401	Average fitness:	259.216462585034	Fitness standard deviation:	57.21633554380449	Best genome:	A9	N3	E4	A11	E3	N6	N7	A10	N12	A15	A17	N5	A7	A6	A14	A12	N9	A13	A16	E5	A8	
Generation:	26928	Best fitness:	95.75646258503401	Average fitness:	266.39217687074836	Fitness standard deviation:	54.5178052734768	Best genome:	A9	N3	E4	A11	E3	N6	N7	A10	N12	A15	A17	N5	A7	A6	A14	A12	N9	A13	A16	E5	A8	
Generation:	26944	Best fitness:	95.75646258503401	Average fitness:	240.16503401360538	Fitness standard deviation:	60.18334714411777	Best genome:	A9	N3	E4	A11	E3	N6	N7	A10	N12	A15	A17	N5	A7	A6	A14	A12	N9	A13	A16	E5	A8	
Generation:	26960	Best fitness:	95.75646258503401	Average fitness:	270.71503401360536	Fitness standard deviation:	76.92253005857415	Best genome:	A9	N3	E4	A11	E3	N6	N7	A10	N12	A15	A17	N5	A7	A6	A14	A12	N9	A13	A16	E5	A8	
Generation:	26976	Best fitness:	95.75646258503401	Average fitness:	250.28503401360544	Fitness standard deviation:	57.95148604387878	Best genome:	A9	N3	E4	A11	E3	N6	N7	A10	N12	A15	A17	N5	A7	A6	A14	A12	N9	A13	A16	E5	A8	
Generation:	26992	Best fitness:	95.75646258503401	Average fitness:	265.596462585034	Fitness standard deviation:	68.57448052732035	Best genome:	A9	N3	E4	A11	E3	N6	N7	A10	N12	A15	A17	N5	A7	A6	A14	A12	N9	A13	A16	E5	A8	
Generation:	27008	Best fitness:	95.75646258503401	Average fitness:	271.65360544217685	Fitness standard deviation:	55.17561528835886	Best genome:	A9	N3	E4	A11	E3	N6	N7	A10	N12	A15	A17	N5	A7	A6	A14	A12	N9	A13	A16	E5	A8	
