Generation:	16	Best fitness:	236.69931972789115	Average fitness:	274.65360544217685	Fitness standard deviation:	25.026288871781965	Best genome:	A10	N6	E3	A12	E5	A9	A6	N7	E4	N5	A7	A11	N12	A8	N9	A15	A14	A17	A13	A16	N3	
Generation:	7056	Best fitness:	101.49931972789116	Average fitness:	208.32503401360546	Fitness standard deviation:	58.153593182192964	Best genome:	A9	N3	E4	N5	A11	A6	A12	N9	A13	A16	E5	A15	A14	A17	A7	N7	A10	N6	E3	N12	A8	
Generation:	7072	Best fitness:	101.49931972789116	Average fitness:	177.9021768707483	Fitness standard deviation:	43.21573305722662	Best genome:	A9	N3	E4	N5	A11	A6	A12	N9	A13	A16	E5	A15	A14	A17	A7	N7	A10	N6	E3	N12	A8	
Generation:	7088	Best fitness:	101.49931972789116	Average fitness:	171.03646258503403	Fitness standard deviation:	50.39670024831355	Best genome:	A9	N3	E4	N5	A11	A6	A12	N9	A13	A16	E5	A15	A14	A17	A7	N7	A10	N6	E3	N12	A8	
Generation:	7104	Best fitness:	101.49931972789116	Average fitness:	178.29646258503402	Fitness standard deviation:	32.05985588214135	Best genome:	A9	N3	E4	N5	A11	A6	A12	N9	A13	A16	E5	A15	A14	A17	A7	N7	A10	N6	E3	N12	A8	
Generation:	7120	Best fitness:	101.49931972789116	Average fitness:	201.55931972789116	Fitness standard deviation:	52.43868248162003	Best genome:	A9	N3	E4	N5	A11	A6	A12	N9	A13	A16	E5	A15	A14	A17	A7	N7	A10	N6	E3	N12	A8	
Generation:	7136	Best fitness:	101.49931972789116	Average fitness:	172.4907482993197	Fitness standard deviation:	38.759137013623196	Best genome:	A9	N3	E4	N5	A11	A6	A12	N9	A13	A16	E5	A15	A14	A17	A7	N7	A10	N6	E3	N12	A8	
Generation:	7152	Best fitness:	101.49931972789116	Average fitness:	210.4221768707483	Fitness standard deviation:	63.5372287461036	Best genome:	A9	N3	E4	N5	A11	A6	A12	N9	A13	A16	E5	A15	A14	A17	A7	N7	A10	N6	E3	N12	A8	
Generation:	7168	Best fitness:	101.49931972789116	Average fitness:	218.6307482993197	Fitness standard deviation:	66.69623763216119	Best genome:	A9	N3	E4	N5	A11	A6	A12	N9	A13	A16	E5	A15	A14	A17	A7	N7	A10	N6	E3	N12	A8	
Generation:	7184	Best fitness:	101.49931972789116	Average fitness:	194.096462585034	Fitness standard deviation:	39.946219866623835	Best genome:	A9	N3	E4	N5	A11	A6	A12	N9	A13	A16	E5	A15	A14	A17	A7	N7	A10	N6	E3	N12	A8	
Generation:	7200	Best fitness:	101.49931972789116	Average fitness:	189.41360544217687	Fitness standard deviation:	48.912114437790464	Best genome:	A9	N3	E4	N5	A11	A6	A12	N9	A13	A16	E5	A15	A14	A17	A7	N7	A10	N6	E3	N12	A8	
Generation:	7216	Best fitness:	101.49931972789116	Average fitness:	184.97931972789118	Fitness standard deviation:	44.37853829526711	Best genome:	A9	N3	E4	N5	A11	A6	A12	N9	A13	A16	E5	A15	A14	A17	A7	N7	A10	N6	E3	N12	A8	
Generation:	7232	Best fitness:	101.49931972789116	Average fitness:	181.76503401360543	Fitness standard deviation:	35.94627521789728	Best genome:	A9	N3	E4	N5	A11	A6	A12	N9	A13	A16	E5	A15	A14	A17	A7	N7	A10	N6	E3	N12	A8	
Generation:	7248	Best fitness:	101.49931972789116	Average fitness:	196.77931972789116	Fitness standard deviation:	62.261495684716394	Best genome:	A9	N3	E4	N5	A11	A6	A12	N9	A13	A16	E5	A15	A14	A17	A7	N7	A10	N6	E3	N12	A8	
Generation:	7264	Best fitness:	101.49931972789116	Average fitness:	205.03074829931975	Fitness standard deviation:	48.66770659591555	Best genome:	A9	N3	E4	N5	A11	A6	A12	N9	A13	A16	E5	A15	A14	A17	A7	N7	A10	N6	E3	N12	A8	
Generation:	7280	Best fitness:	101.49931972789116	Average fitness:	170.0021768707483	Fitness standard deviation:	49.59724021288577	Best genome:	A9	N3	E4	N5	A11	A6	A12	N9	A13	A16	E5	A15	A14	A17	A7	N7	A10	N6	E3	N12	A8	
Generation:	7296	Best fitness:	101.49931972789116	Average fitness:	198.12789115646257	Fitness standard deviation:	47.5677321601224	Best genome:	A9	N3	E4	N5	A11	A6	A12	N9	A13	A16	E5	A15	A14	A17	A7	N7	A10	N6	E3	N12	A8	
Generation:	7312	Best fitness:	101.49931972789116	Average fitness:	173.25931972789115	Fitness standard deviation:	49.59743772183628	Best genome:	A9	N3	E4	N5	A11	A6	A12	N9	A13	A16	E5	A15	A14	A17	A7	N7	A10	N6	E3	N12	A8	
Generation:	7328	Best fitness:	101.49931972789116	Average fitness:	179.1821768707483	Fitness standard deviation:	49.421093488839894	Best genome:	A9	N3	E4	N5	A11	A6	A12	N9	A13	A16	E5	A15	A14	A17	A7	N7	A10	N6	E3	N12	A8	
Generation:	7344	Best fitness:	101.49931972789116	Average fitness:	199.30789115646257	Fitness standard deviation:	35.90619081405754	Best genome:	A9	N3	E4	N5	A11	A6	A12	N9	A13	A16	E5	A15	A14	A17	A7	N7	A10	N6	E3	N12	A8	
Generation:	7360	Best fitness:	101.49931972789116	Average fitness:	188.64789115646258	Fitness standard deviation:	67.59382027060988	Best genome:	A9	N3	E4	N5	A11	A6	A12	N9	A13	A16	E5	A15	A14	A17	A7	N7	A10	N6	E3	N12	A8	
Generation:	7376	Best fitness:	101.49931972789116	Average fitness:	190.27931972789116	Fitness standard deviation:	42.00449353998951	Best genome:	A9	N3	E4	N5	A11	A6	A12	N9	A13	A16	E5	A15	A14	A17	A7	N7	A10	N6	E3	N12	A8	
Generation:	7392	Best fitness:	101.49931972789116	Average fitness:	206.17646258503405	Fitness standard deviation:	64.36920933337679	Best genome:	A9	N3	E4	N5	A11	A6	A12	N9	A13	A16	E5	A15	A14	A17	A7	N7	A10	N6	E3	N12	A8	
Generation:	7408	Best fitness:	101.49931972789116	Average fitness:	185.4478911564626	Fitness standard deviation:	51.89552739172525	Best genome:	A9	N3	E4	N5	A11	A6	A12	N9	A13	A16	E5	A15	A14	A17	A7	N7	A10	N6	E3	N12	A8	
Generation:	7424	Best fitness:	101.49931972789116	Average fitness:	192.776462585034	Fitness standard deviation:	59.364856022837664	Best genome:	A9	N3	E4	N5	A11	A6	A12	N9	A13	A16	E5	A15	A14	A17	A7	N7	A10	N6	E3	N12	A8	
Generation:	7440	Best fitness:	101.49931972789116	Average fitness:	180.03931972789115	Fitness standard deviation:	45.51833978895602	Best genome:	A9	N3	E4	N5	A11	A6	A12	N9	A13	A16	E5	A15	A14	A17	A7	N7	A10	N6	E3	N12	A8	
Generation:	7456	Best fitness:	101.49931972789116	Average fitness:	174.316462585034	Fitness standard deviation:	38.91524479623661	Best genome:	A9	N3	E4	N5	A11	A6	A12	N9	A13	A16	E5	A15	A14	A17	A7	N7	A10	N6	E3	N12	A8	
Generation:	7472	Best fitness:	101.49931972789116	Average fitness:	196.58789115646258	Fitness standard deviation:	50.84628046115756	Best genome:	A9	N3	E4	N5	A11	A6	A12	N9	A13	A16	E5	A15	A14	A17	A7	N7	A10	N6	E3	N12	A8	
Generation:	7488	Best fitness:	101.49931972789116	Average fitness:	158.3821768707483	Fitness standard deviation:	36.55463554177277	Best genome:	A9	N3	E4	N5	A11	A6	A12	N9	A13	A16	E5	A15	A14	A17	A7	N7	A10	N6	E3	N12	A8	
Generation:	7504	Best fitness:	101.49931972789116	Average fitness:	168.13646258503405	Fitness standard deviation:	27.731243854437643	Best genome:	A9	N3	E4	N5	A11	A6	A12	N9	A13	A16	E5	A15	A14	A17	A7	N7	A10	N6	E3	N12	A8	
Generation:	7520	Best fitness:	101.49931972789116	Average fitness:	177.00789115646256	Fitness standard deviation:	48.77959894740206	Best genome:	A9	N3	E4	N5	A11	A6	A12	N9	A13	A16	E5	A15	A14	A17	A7	N7	A10	N6	E3	N12	A8	
Generation:	7536	Best fitness:	101.49931972789116	Average fitness:	170.7278911564626	Fitness standard deviation:	43.54575730874176	Best genome:	A9	N3	E4	N5	A11	A6	A12	N9	A13	A16	E5	A15	A14	A17	A7	N7	A10	N6	E3	N12	A8	
Generation:	7552	Best fitness:	101.49931972789116	Average fitness:	204.27931972789114	Fitness standard deviation:	51.22801218721122	Best genome:	A9	N3	E4	N5	A11	A6	A12	N9	A13	A16	E5	A15	A14	A17	A7	N7	A10	N6	E3	N12	A8	
Generation:	7568	Best fitness:	101.49931972789116	Average fitness:	182.6878911564626	Fitness standard deviation:	36.125911781445964	Best genome:	A9	N3	E4	N5	A11	A6	A12	N9	A13	A16	E5	A15	A14	A17	A7	N7	A10	N6	E3	N12	A8	
Generation:	7584	Best fitness:	101.49931972789116	Average fitness:	191.95360544217687	Fitness standard deviation:	46.35374797166253	Best genome:	A9	N3	E4	N5	A11	A6	A12	N9	A13	A16	E5	A15	A14	A17	A7	N7	A10	N6	E3	N12	A8	
Generation:	7600	Best fitness:	101.49931972789116	Average fitness:	190.66503401360544	Fitness standard deviation:	70.35129205549498	Best genome:	A9	N3	E4	N5	A11	A6	A12	N9	A13	A16	E5	A15	A14	A17	A7	N7	A10	N6	E3	N12	A8	
Generation:	7616	Best fitness:	101.49931972789116	Average fitness:	199.59360544217685	Fitness standard deviation:	59.54686173810626	Best genome:	A9	N3	E4	N5	A11	A6	A12	N9	A13	A16	E5	A15	A14	A17	A7	N7	A10	N6	E3	N12	A8	
Generation:	7632	Best fitness:	101.49931972789116	Average fitness:	180.69074829931975	Fitness standard deviation:	42.566720832699566	Best genome:	A9	N3	E4	N5	A11	A6	A12	N9	A13	A16	E5	A15	A14	A17	A7	N7	A10	N6	E3	N12	A8	
Generation:	7648	Best fitness:	101.49931972789116	Average fitness:	191.936462585034	Fitness standard deviation:	34.14082253351999	Best genome:	A9	N3	E4	N5	A11	A6	A12	N9	A13	A16	E5	A15	A14	A17	A7	N7	A10	N6	E3	N12	A8	
Generation:	7664	Best fitness:	101.49931972789116	Average fitness:	234.75931972789118	Fitness standard deviation:	61.111944722411685	Best genome:	A9	N3	E4	N5	A11	A6	A12	N9	A13	A16	E5	A15	A14	A17	A7	N7	A10	N6	E3	N12	A8	
Generation:	7680	Best fitness:	101.49931972789116	Average fitness:	191.25931972789118	Fitness standard deviation:	53.98685130923745	Best genome:	A9	N3	E4	N5	A11	A6	A12	N9	A13	A16	E5	A15	A14	A17	A7	N7	A10	N6	E3	N12	A8	
Generation:	7696	Best fitness:	101.49931972789116	Average fitness:	188.79931972789115	Fitness standard deviation:	43.682992066917386	Best genome:	A9	N3	E4	N5	A11	A6	A12	N9	A13	A16	E5	A15	A14	A17	A7	N7	A10	N6	E3	N12	A8	
Generation:	7712	Best fitness:	101.49931972789116	Average fitness:	189.56789115646262	Fitness standard deviation:	53.4612767738081	Best genome:	A9	N3	E4	N5	A11	A6	A12	N9	A13	A16	E5	A15	A14	A17	A7	N7	A10	N6	E3	N12	A8	
Generation:	7728	Best fitness:	101.49931972789116	Average fitness:	177.67074829931974	Fitness standard deviation:	42.24769526378973	Best genome:	A9	N3	E4	N5	A11	A6	A12	N9	A13	A16	E5	A15	A14	A17	A7	N7	A10	N6	E3	N12	A8	
Generation:	7744	Best fitness:	101.49931972789116	Average fitness:	184.1107482993197	Fitness standard deviation:	50.04821707766483	Best genome:	A9	N3	E4	N5	A11	A6	A12	N9	A13	A16	E5	A15	A14	A17	A7	N7	A10	N6	E3	N12	A8	
Generation:	7760	Best fitness:	101.49931972789116	Average fitness:	221.9393197278912	Fitness standard deviation:	49.79207411725243	Best genome:	A9	N3	E4	N5	A11	A6	A12	N9	A13	A16	E5	A15	A14	A17	A7	N7	A10	N6	E3	N12	A8	
Generation:	7776	Best fitness:	101.49931972789116	Average fitness:	189.85360544217684	Fitness standard deviation:	41.90895126244949	Best genome:	A9	N3	E4	N5	A11	A6	A12	N9	A13	A16	E5	A15	A14	A17	A7	N7	A10	N6	E3	N12	A8	
Generation:	7792	Best fitness:	101.49931972789116	Average fitness:	196.31360544217688	Fitness standard deviation:	60.91808920047258	Best genome:	A9	N3	E4	N5	A11	A6	A12	N9	A13	A16	E5	A15	A14	A17	A7	N7	A10	N6	E3	N12	A8	
Generation:	7808	Best fitness:	101.49931972789116	Average fitness:	209.9593197278911	Fitness standard deviation:	61.37644226660684	Best genome:	A9	N3	E4	N5	A11	A6	A12	N9	A13	A16	E5	A15	A14	A17	A7	N7	A10	N6	E3	N12	A8	
Generation:	7824	Best fitness:	101.49931972789116	Average fitness:	194.6736054421769	Fitness standard deviation:	45.40444903130898	Best genome:	A9	N3	E4	N5	A11	A6	A12	N9	A13	A16	E5	A15	A14	A17	A7	N7	A10	N6	E3	N12	A8	
Generation:	7840	Best fitness:	101.49931972789116	Average fitness:	178.076462585034	Fitness standard deviation:	60.98188262232697	Best genome:	A9	N3	E4	N5	A11	A6	A12	N9	A13	A16	E5	A15	A14	A17	A7	N7	A10	N6	E3	N12	A8	
Generation:	7856	Best fitness:	101.49931972789116	Average fitness:	190.3621768707483	Fitness standard deviation:	57.632538711801914	Best genome:	A9	N3	E4	N5	A11	A6	A12	N9	A13	A16	E5	A15	A14	A17	A7	N7	A10	N6	E3	N12	A8	
Generation:	7872	Best fitness:	101.49931972789116	Average fitness:	193.1107482993197	Fitness standard deviation:	51.83894084329947	Best genome:	A9	N3	E4	N5	A11	A6	A12	N9	A13	A16	E5	A15	A14	A17	A7	N7	A10	N6	E3	N12	A8	
Generation:	7888	Best fitness:	101.49931972789116	Average fitness:	191.43646258503404	Fitness standard deviation:	58.85595532782575	Best genome:	A9	N3	E4	N5	A11	A6	A12	N9	A13	A16	E5	A15	A14	A17	A7	N7	A10	N6	E3	N12	A8	
Generation:	7904	Best fitness:	101.49931972789116	Average fitness:	189.1278911564626	Fitness standard deviation:	43.70038808028307	Best genome:	A9	N3	E4	N5	A11	A6	A12	N9	A13	A16	E5	A15	A14	A17	A7	N7	A10	N6	E3	N12	A8	
Generation:	7920	Best fitness:	101.49931972789116	Average fitness:	192.46503401360545	Fitness standard deviation:	49.88859229138788	Best genome:	A9	N3	E4	N5	A11	A6	A12	N9	A13	A16	E5	A15	A14	A17	A7	N7	A10	N6	E3	N12	A8	
Generation:	7936	Best fitness:	101.49931972789116	Average fitness:	196.10503401360546	Fitness standard deviation:	51.350670841950716	Best genome:	A9	N3	E4	N5	A11	A6	A12	N9	A13	A16	E5	A15	A14	A17	A7	N7	A10	N6	E3	N12	A8	
Generation:	7952	Best fitness:	101.49931972789116	Average fitness:	191.95931972789114	Fitness standard deviation:	64.22361375121541	Best genome:	A9	N3	E4	N5	A11	A6	A12	N9	A13	A16	E5	A15	A14	A17	A7	N7	A10	N6	E3	N12	A8	
Generation:	7968	Best fitness:	101.49931972789116	Average fitness:	177.10789115646259	Fitness standard deviation:	47.64875919749878	Best genome:	A9	N3	E4	N5	A11	A6	A12	N9	A13	A16	E5	A15	A14	A17	A7	N7	A10	N6	E3	N12	A8	
Generation:	7984	Best fitness:	101.49931972789116	Average fitness:	180.14789115646255	Fitness standard deviation:	54.06506141036115	Best genome:	A9	N3	E4	N5	A11	A6	A12	N9	A13	A16	E5	A15	A14	A17	A7	N7	A10	N6	E3	N12	A8	
Generation:	8000	Best fitness:	101.49931972789116	Average fitness:	182.03360544217685	Fitness standard deviation:	45.829332109825174	Best genome:	A9	N3	E4	N5	A11	A6	A12	N9	A13	A16	E5	A15	A14	A17	A7	N7	A10	N6	E3	N12	A8	
Generation:	8016	Best fitness:	101.49931972789116	Average fitness:	172.66503401360546	Fitness standard deviation:	33.079384541322	Best genome:	A9	N3	E4	N5	A11	A6	A12	N9	A13	A16	E5	A15	A14	A17	A7	N7	A10	N6	E3	N12	A8	
Generation:	8032	Best fitness:	101.49931972789116	Average fitness:	204.03931972789115	Fitness standard deviation:	57.785720218964904	Best genome:	A9	N3	E4	N5	A11	A6	A12	N9	A13	A16	E5	A15	A14	A17	A7	N7	A10	N6	E3	N12	A8	
Generation:	8048	Best fitness:	101.49931972789116	Average fitness:	168.29931972789115	Fitness standard deviation:	41.49950380819667	Best genome:	A9	N3	E4	N5	A11	A6	A12	N9	A13	A16	E5	A15	A14	A17	A7	N7	A10	N6	E3	N12	A8	
Generation:	8064	Best fitness:	101.49931972789116	Average fitness:	184.32217687074828	Fitness standard deviation:	40.11010926569663	Best genome:	A9	N3	E4	N5	A11	A6	A12	N9	A13	A16	E5	A15	A14	A17	A7	N7	A10	N6	E3	N12	A8	
Generation:	8080	Best fitness:	101.49931972789116	Average fitness:	165.69360544217687	Fitness standard deviation:	43.583984701366845	Best genome:	A9	N3	E4	N5	A11	A6	A12	N9	A13	A16	E5	A15	A14	A17	A7	N7	A10	N6	E3	N12	A8	
Generation:	8096	Best fitness:	101.49931972789116	Average fitness:	176.23360544217684	Fitness standard deviation:	55.42564800832605	Best genome:	A9	N3	E4	N5	A11	A6	A12	N9	A13	A16	E5	A15	A14	A17	A7	N7	A10	N6	E3	N12	A8	
Generation:	8112	Best fitness:	101.49931972789116	Average fitness:	168.3821768707483	Fitness standard deviation:	50.00826780622972	Best genome:	A9	N3	E4	N5	A11	A6	A12	N9	A13	A16	E5	A15	A14	A17	A7	N7	A10	N6	E3	N12	A8	
Generation:	8128	Best fitness:	101.49931972789116	Average fitness:	197.67931972789114	Fitness standard deviation:	44.877995244249234	Best genome:	A9	N3	E4	N5	A11	A6	A12	N9	A13	A16	E5	A15	A14	A17	A7	N7	A10	N6	E3	N12	A8	
Generation:	8144	Best fitness:	101.49931972789116	Average fitness:	214.38503401360543	Fitness standard deviation:	51.24560787551078	Best genome:	A9	N3	E4	N5	A11	A6	A12	N9	A13	A16	E5	A15	A14	A17	A7	N7	A10	N6	E3	N12	A8	
Generation:	8160	Best fitness:	101.49931972789116	Average fitness:	214.25074829931972	Fitness standard deviation:	52.17752905969686	Best genome:	A9	N3	E4	N5	A11	A6	A12	N9	A13	A16	E5	A15	A14	A17	A7	N7	A10	N6	E3	N12	A8	
Generation:	8176	Best fitness:	101.49931972789116	Average fitness:	206.44789115646262	Fitness standard deviation:	68.83963594871068	Best genome:	A9	N3	E4	N5	A11	A6	A12	N9	A13	A16	E5	A15	A14	A17	A7	N7	A10	N6	E3	N12	A8	
Generation:	8192	Best fitness:	101.49931972789116	Average fitness:	207.736462585034	Fitness standard deviation:	52.75755413556761	Best genome:	A9	N3	E4	N5	A11	A6	A12	N9	A13	A16	E5	A15	A14	A17	A7	N7	A10	N6	E3	N12	A8	
Generation:	8208	Best fitness:	101.49931972789116	Average fitness:	171.59074829931973	Fitness standard deviation:	53.35357119428533	Best genome:	A9	N3	E4	N5	A11	A6	A12	N9	A13	A16	E5	A15	A14	A17	A7	N7	A10	N6	E3	N12	A8	
Generation:	8224	Best fitness:	101.49931972789116	Average fitness:	174.25074829931972	Fitness standard deviation:	49.178226557562425	Best genome:	A9	N3	E4	N5	A11	A6	A12	N9	A13	A16	E5	A15	A14	A17	A7	N7	A10	N6	E3	N12	A8	
Generation:	8240	Best fitness:	101.49931972789116	Average fitness:	192.29931972789115	Fitness standard deviation:	65.94634553783794	Best genome:	A9	N3	E4	N5	A11	A6	A12	N9	A13	A16	E5	A15	A14	A17	A7	N7	A10	N6	E3	N12	A8	
Generation:	8256	Best fitness:	101.49931972789116	Average fitness:	192.22503401360544	Fitness standard deviation:	54.4889357052027	Best genome:	A9	N3	E4	N5	A11	A6	A12	N9	A13	A16	E5	A15	A14	A17	A7	N7	A10	N6	E3	N12	A8	
Generation:	8272	Best fitness:	101.49931972789116	Average fitness:	185.54789115646258	Fitness standard deviation:	54.52779564551627	Best genome:	A9	N3	E4	N5	A11	A6	A12	N9	A13	A16	E5	A15	A14	A17	A7	N7	A10	N6	E3	N12	A8	
Generation:	8288	Best fitness:	101.49931972789116	Average fitness:	183.77360544217686	Fitness standard deviation:	46.632442416350926	Best genome:	A9	N3	E4	N5	A11	A6	A12	N9	A13	A16	E5	A15	A14	A17	A7	N7	A10	N6	E3	N12	A8	
Generation:	8304	Best fitness:	101.49931972789116	Average fitness:	187.24503401360545	Fitness standard deviation:	66.10409780746407	Best genome:	A9	N3	E4	N5	A11	A6	A12	N9	A13	A16	E5	A15	A14	A17	A7	N7	A10	N6	E3	N12	A8	
Generation:	8320	Best fitness:	101.49931972789116	Average fitness:	158.9507482993197	Fitness standard deviation:	41.23879053631373	Best genome:	A9	N3	E4	N5	A11	A6	A12	N9	A13	A16	E5	A15	A14	A17	A7	N7	A10	N6	E3	N12	A8	
Generation:	8336	Best fitness:	101.49931972789116	Average fitness:	180.58789115646258	Fitness standard deviation:	49.96053699814342	Best genome:	A9	N3	E4	N5	A11	A6	A12	N9	A13	A16	E5	A15	A14	A17	A7	N7	A10	N6	E3	N12	A8	
Generation:	8352	Best fitness:	101.49931972789116	Average fitness:	180.18789115646263	Fitness standard deviation:	42.6590975535305	Best genome:	A9	N3	E4	N5	A11	A6	A12	N9	A13	A16	E5	A15	A14	A17	A7	N7	A10	N6	E3	N12	A8	
Generation:	8368	Best fitness:	101.49931972789116	Average fitness:	191.61931972789114	Fitness standard deviation:	38.51758527621123	Best genome:	A9	N3	E4	N5	A11	A6	A12	N9	A13	A16	E5	A15	A14	A17	A7	N7	A10	N6	E3	N12	A8	
Generation:	8384	Best fitness:	101.49931972789116	Average fitness:	167.11646258503404	Fitness standard deviation:	25.148727236833537	Best genome:	A9	N3	E4	N5	A11	A6	A12	N9	A13	A16	E5	A15	A14	A17	A7	N7	A10	N6	E3	N12	A8	
Generation:	8400	Best fitness:	101.49931972789116	Average fitness:	173.39360544217686	Fitness standard deviation:	35.11188193562436	Best genome:	A9	N3	E4	N5	A11	A6	A12	N9	A13	A16	E5	A15	A14	A17	A7	N7	A10	N6	E3	N12	A8	
Generation:	8416	Best fitness:	101.49931972789116	Average fitness:	192.0450340136054	Fitness standard deviation:	53.00065066986038	Best genome:	A9	N3	E4	N5	A11	A6	A12	N9	A13	A16	E5	A15	A14	A17	A7	N7	A10	N6	E3	N12	A8	
Generation:	8432	Best fitness:	101.49931972789116	Average fitness:	177.31074829931976	Fitness standard deviation:	42.521971655479334	Best genome:	A9	N3	E4	N5	A11	A6	A12	N9	A13	A16	E5	A15	A14	A17	A7	N7	A10	N6	E3	N12	A8	
Generation:	8448	Best fitness:	101.49931972789116	Average fitness:	182.16503401360544	Fitness standard deviation:	53.29249907015861	Best genome:	A9	N3	E4	N5	A11	A6	A12	N9	A13	A16	E5	A15	A14	A17	A7	N7	A10	N6	E3	N12	A8	
Generation:	8464	Best fitness:	101.49931972789116	Average fitness:	206.93646258503404	Fitness standard deviation:	54.29352582894921	Best genome:	A9	N3	E4	N5	A11	A6	A12	N9	A13	A16	E5	A15	A14	A17	A7	N7	A10	N6	E3	N12	A8	
Generation:	8480	Best fitness:	101.49931972789116	Average fitness:	207.57931972789115	Fitness standard deviation:	61.71837393866314	Best genome:	A9	N3	E4	N5	A11	A6	A12	N9	A13	A16	E5	A15	A14	A17	A7	N7	A10	N6	E3	N12	A8	
Generation:	8496	Best fitness:	101.49931972789116	Average fitness:	188.576462585034	Fitness standard deviation:	42.60258313525036	Best genome:	A9	N3	E4	N5	A11	A6	A12	N9	A13	A16	E5	A15	A14	A17	A7	N7	A10	N6	E3	N12	A8	
Generation:	8512	Best fitness:	101.49931972789116	Average fitness:	176.7107482993197	Fitness standard deviation:	49.87706225085344	Best genome:	A9	N3	E4	N5	A11	A6	A12	N9	A13	A16	E5	A15	A14	A17	A7	N7	A10	N6	E3	N12	A8	
Generation:	8528	Best fitness:	101.49931972789116	Average fitness:	187.37931972789116	Fitness standard deviation:	47.01121151558706	Best genome:	A9	N3	E4	N5	A11	A6	A12	N9	A13	A16	E5	A15	A14	A17	A7	N7	A10	N6	E3	N12	A8	
Generation:	8544	Best fitness:	101.49931972789116	Average fitness:	194.14789115646255	Fitness standard deviation:	46.54812396754524	Best genome:	A9	N3	E4	N5	A11	A6	A12	N9	A13	A16	E5	A15	A14	A17	A7	N7	A10	N6	E3	N12	A8	
Generation:	8560	Best fitness:	101.49931972789116	Average fitness:	190.58217687074827	Fitness standard deviation:	66.12156454560935	Best genome:	A9	N3	E4	N5	A11	A6	A12	N9	A13	A16	E5	A15	A14	A17	A7	N7	A10	N6	E3	N12	A8	
Generation:	8576	Best fitness:	101.49931972789116	Average fitness:	184.35360544217687	Fitness standard deviation:	38.451743305932254	Best genome:	A9	N3	E4	N5	A11	A6	A12	N9	A13	A16	E5	A15	A14	A17	A7	N7	A10	N6	E3	N12	A8	
Generation:	8592	Best fitness:	101.49931972789116	Average fitness:	167.21074829931973	Fitness standard deviation:	34.40586198274227	Best genome:	A9	N3	E4	N5	A11	A6	A12	N9	A13	A16	E5	A15	A14	A17	A7	N7	A10	N6	E3	N12	A8	
Generation:	8608	Best fitness:	101.49931972789116	Average fitness:	202.67360544217686	Fitness standard deviation:	44.87776677844395	Best genome:	A9	N3	E4	N5	A11	A6	A12	N9	A13	A16	E5	A15	A14	A17	A7	N7	A10	N6	E3	N12	A8	
