Generation:	16	Best fitness:	239.81360544217688	Average fitness:	335.61874829931963	Fitness standard deviation:	35.95893516845263	Best genome:	A17	A9	N5	A10	A12	A14	A6	N12	A7	A11	E3	E4	N3	A16	E5	N6	N7	A15	N9	A13	A8	
Generation:	31424	Best fitness:	109.4421768707483	Average fitness:	310.388462585034	Fitness standard deviation:	63.91435101599576	Best genome:	A16	E5	A6	A14	A17	N9	A9	N3	E4	N5	A7	A12	A11	N12	A15	N7	A10	E3	N6	A8	A13	
Generation:	31440	Best fitness:	109.4421768707483	Average fitness:	308.10846258503386	Fitness standard deviation:	49.65409802928698	Best genome:	A16	E5	A6	A14	A17	N9	A9	N3	E4	N5	A7	A12	A11	N12	A15	N7	A10	E3	N6	A8	A13	
Generation:	31456	Best fitness:	109.4421768707483	Average fitness:	304.6393197278912	Fitness standard deviation:	53.396763717571915	Best genome:	A16	E5	A6	A14	A17	N9	A9	N3	E4	N5	A7	A12	A11	N12	A15	N7	A10	E3	N6	A8	A13	
Generation:	31472	Best fitness:	109.4421768707483	Average fitness:	315.61531972789123	Fitness standard deviation:	48.279179409018155	Best genome:	A16	E5	A6	A14	A17	N9	A9	N3	E4	N5	A7	A12	A11	N12	A15	N7	A10	E3	N6	A8	A13	
Generation:	31488	Best fitness:	109.4421768707483	Average fitness:	304.56560544217695	Fitness standard deviation:	56.50867903432252	Best genome:	A16	E5	A6	A14	A17	N9	A9	N3	E4	N5	A7	A12	A11	N12	A15	N7	A10	E3	N6	A8	A13	
Generation:	31504	Best fitness:	109.4421768707483	Average fitness:	312.89360544217686	Fitness standard deviation:	48.31228313835744	Best genome:	A16	E5	A6	A14	A17	N9	A9	N3	E4	N5	A7	A12	A11	N12	A15	N7	A10	E3	N6	A8	A13	
Generation:	31520	Best fitness:	109.4421768707483	Average fitness:	306.02846258503405	Fitness standard deviation:	54.38675566266298	Best genome:	A16	E5	A6	A14	A17	N9	A9	N3	E4	N5	A7	A12	A11	N12	A15	N7	A10	E3	N6	A8	A13	
Generation:	31536	Best fitness:	109.4421768707483	Average fitness:	312.8176054421769	Fitness standard deviation:	56.36092669100986	Best genome:	A16	E5	A6	A14	A17	N9	A9	N3	E4	N5	A7	A12	A11	N12	A15	N7	A10	E3	N6	A8	A13	
Generation:	31552	Best fitness:	109.4421768707483	Average fitness:	316.1821768707483	Fitness standard deviation:	50.123125543861626	Best genome:	A16	E5	A6	A14	A17	N9	A9	N3	E4	N5	A7	A12	A11	N12	A15	N7	A10	E3	N6	A8	A13	
Generation:	31568	Best fitness:	109.4421768707483	Average fitness:	308.4678911564626	Fitness standard deviation:	47.71590835564258	Best genome:	A16	E5	A6	A14	A17	N9	A9	N3	E4	N5	A7	A12	A11	N12	A15	N7	A10	E3	N6	A8	A13	
Generation:	31584	Best fitness:	109.4421768707483	Average fitness:	306.2873197278912	Fitness standard deviation:	54.088445207637385	Best genome:	A16	E5	A6	A14	A17	N9	A9	N3	E4	N5	A7	A12	A11	N12	A15	N7	A10	E3	N6	A8	A13	
Generation:	31600	Best fitness:	109.4421768707483	Average fitness:	323.0416054421768	Fitness standard deviation:	49.34283315079241	Best genome:	A16	E5	A6	A14	A17	N9	A9	N3	E4	N5	A7	A12	A11	N12	A15	N7	A10	E3	N6	A8	A13	
Generation:	31616	Best fitness:	109.4421768707483	Average fitness:	313.3953197278912	Fitness standard deviation:	56.223064991702685	Best genome:	A16	E5	A6	A14	A17	N9	A9	N3	E4	N5	A7	A12	A11	N12	A15	N7	A10	E3	N6	A8	A13	
Generation:	31632	Best fitness:	109.4421768707483	Average fitness:	317.4758911564626	Fitness standard deviation:	49.327997659978635	Best genome:	A16	E5	A6	A14	A17	N9	A9	N3	E4	N5	A7	A12	A11	N12	A15	N7	A10	E3	N6	A8	A13	
Generation:	31648	Best fitness:	109.4421768707483	Average fitness:	303.608462585034	Fitness standard deviation:	53.70043276988995	Best genome:	A16	E5	A6	A14	A17	N9	A9	N3	E4	N5	A7	A12	A11	N12	A15	N7	A10	E3	N6	A8	A13	
Generation:	31664	Best fitness:	109.4421768707483	Average fitness:	316.0073197278911	Fitness standard deviation:	55.09856527336872	Best genome:	A16	E5	A6	A14	A17	N9	A9	N3	E4	N5	A7	A12	A11	N12	A15	N7	A10	E3	N6	A8	A13	
Generation:	31680	Best fitness:	109.4421768707483	Average fitness:	319.84046258503406	Fitness standard deviation:	61.26869118489642	Best genome:	A16	E5	A6	A14	A17	N9	A9	N3	E4	N5	A7	A12	A11	N12	A15	N7	A10	E3	N6	A8	A13	
Generation:	31696	Best fitness:	109.4421768707483	Average fitness:	318.5073197278911	Fitness standard deviation:	47.972208975188785	Best genome:	A16	E5	A6	A14	A17	N9	A9	N3	E4	N5	A7	A12	A11	N12	A15	N7	A10	E3	N6	A8	A13	
Generation:	31712	Best fitness:	109.4421768707483	Average fitness:	313.0124625850341	Fitness standard deviation:	54.87598812015384	Best genome:	A16	E5	A6	A14	A17	N9	A9	N3	E4	N5	A7	A12	A11	N12	A15	N7	A10	E3	N6	A8	A13	
Generation:	31728	Best fitness:	109.4421768707483	Average fitness:	307.79931972789126	Fitness standard deviation:	61.05273418136495	Best genome:	A16	E5	A6	A14	A17	N9	A9	N3	E4	N5	A7	A12	A11	N12	A15	N7	A10	E3	N6	A8	A13	
Generation:	31744	Best fitness:	109.4421768707483	Average fitness:	320.540462585034	Fitness standard deviation:	50.94844009468428	Best genome:	A16	E5	A6	A14	A17	N9	A9	N3	E4	N5	A7	A12	A11	N12	A15	N7	A10	E3	N6	A8	A13	
Generation:	31760	Best fitness:	109.4421768707483	Average fitness:	312.2358911564626	Fitness standard deviation:	58.82892951809422	Best genome:	A16	E5	A6	A14	A17	N9	A9	N3	E4	N5	A7	A12	A11	N12	A15	N7	A10	E3	N6	A8	A13	
Generation:	31776	Best fitness:	109.4421768707483	Average fitness:	330.1198911564627	Fitness standard deviation:	52.67063187897608	Best genome:	A16	E5	A6	A14	A17	N9	A9	N3	E4	N5	A7	A12	A11	N12	A15	N7	A10	E3	N6	A8	A13	
Generation:	31792	Best fitness:	109.4421768707483	Average fitness:	316.5496054421769	Fitness standard deviation:	52.143758132333204	Best genome:	A16	E5	A6	A14	A17	N9	A9	N3	E4	N5	A7	A12	A11	N12	A15	N7	A10	E3	N6	A8	A13	
Generation:	31808	Best fitness:	109.4421768707483	Average fitness:	313.1558911564627	Fitness standard deviation:	48.488527737212735	Best genome:	A16	E5	A6	A14	A17	N9	A9	N3	E4	N5	A7	A12	A11	N12	A15	N7	A10	E3	N6	A8	A13	
Generation:	31824	Best fitness:	109.4421768707483	Average fitness:	304.36160544217694	Fitness standard deviation:	56.60032470953227	Best genome:	A16	E5	A6	A14	A17	N9	A9	N3	E4	N5	A7	A12	A11	N12	A15	N7	A10	E3	N6	A8	A13	
Generation:	31840	Best fitness:	109.4421768707483	Average fitness:	319.4078911564626	Fitness standard deviation:	59.02238800416572	Best genome:	A16	E5	A6	A14	A17	N9	A9	N3	E4	N5	A7	A12	A11	N12	A15	N7	A10	E3	N6	A8	A13	
Generation:	31856	Best fitness:	109.4421768707483	Average fitness:	312.6536054421768	Fitness standard deviation:	47.467772095971625	Best genome:	A16	E5	A6	A14	A17	N9	A9	N3	E4	N5	A7	A12	A11	N12	A15	N7	A10	E3	N6	A8	A13	
Generation:	31872	Best fitness:	109.4421768707483	Average fitness:	299.7764625850341	Fitness standard deviation:	50.65407556582758	Best genome:	A16	E5	A6	A14	A17	N9	A9	N3	E4	N5	A7	A12	A11	N12	A15	N7	A10	E3	N6	A8	A13	
Generation:	31888	Best fitness:	109.4421768707483	Average fitness:	308.9067482993198	Fitness standard deviation:	52.919419932958604	Best genome:	A16	E5	A6	A14	A17	N9	A9	N3	E4	N5	A7	A12	A11	N12	A15	N7	A10	E3	N6	A8	A13	
Generation:	31904	Best fitness:	109.4421768707483	Average fitness:	323.9238911564626	Fitness standard deviation:	48.79037476505265	Best genome:	A16	E5	A6	A14	A17	N9	A9	N3	E4	N5	A7	A12	A11	N12	A15	N7	A10	E3	N6	A8	A13	
Generation:	31920	Best fitness:	109.4421768707483	Average fitness:	316.9616054421768	Fitness standard deviation:	47.92956317986056	Best genome:	A16	E5	A6	A14	A17	N9	A9	N3	E4	N5	A7	A12	A11	N12	A15	N7	A10	E3	N6	A8	A13	
Generation:	31936	Best fitness:	109.4421768707483	Average fitness:	329.1233197278912	Fitness standard deviation:	56.0577435121453	Best genome:	A16	E5	A6	A14	A17	N9	A9	N3	E4	N5	A7	A12	A11	N12	A15	N7	A10	E3	N6	A8	A13	
Generation:	31952	Best fitness:	109.4421768707483	Average fitness:	304.7627482993198	Fitness standard deviation:	49.78347739676575	Best genome:	A16	E5	A6	A14	A17	N9	A9	N3	E4	N5	A7	A12	A11	N12	A15	N7	A10	E3	N6	A8	A13	
Generation:	31968	Best fitness:	109.4421768707483	Average fitness:	310.31874829931974	Fitness standard deviation:	53.92743164434129	Best genome:	A16	E5	A6	A14	A17	N9	A9	N3	E4	N5	A7	A12	A11	N12	A15	N7	A10	E3	N6	A8	A13	
Generation:	31984	Best fitness:	109.4421768707483	Average fitness:	311.72217687074834	Fitness standard deviation:	58.732714521823695	Best genome:	A16	E5	A6	A14	A17	N9	A9	N3	E4	N5	A7	A12	A11	N12	A15	N7	A10	E3	N6	A8	A13	
Generation:	32000	Best fitness:	109.4421768707483	Average fitness:	318.70046258503396	Fitness standard deviation:	47.91193212040404	Best genome:	A16	E5	A6	A14	A17	N9	A9	N3	E4	N5	A7	A12	A11	N12	A15	N7	A10	E3	N6	A8	A13	
Generation:	32016	Best fitness:	109.4421768707483	Average fitness:	320.77074829931985	Fitness standard deviation:	55.971799094522154	Best genome:	A16	E5	A6	A14	A17	N9	A9	N3	E4	N5	A7	A12	A11	N12	A15	N7	A10	E3	N6	A8	A13	
Generation:	32032	Best fitness:	109.4421768707483	Average fitness:	324.12560544217683	Fitness standard deviation:	58.448362373665056	Best genome:	A16	E5	A6	A14	A17	N9	A9	N3	E4	N5	A7	A12	A11	N12	A15	N7	A10	E3	N6	A8	A13	
Generation:	32048	Best fitness:	109.4421768707483	Average fitness:	315.15646258503403	Fitness standard deviation:	56.70527715427249	Best genome:	A16	E5	A6	A14	A17	N9	A9	N3	E4	N5	A7	A12	A11	N12	A15	N7	A10	E3	N6	A8	A13	
Generation:	32064	Best fitness:	109.4421768707483	Average fitness:	310.52846258503405	Fitness standard deviation:	54.947124859138114	Best genome:	A16	E5	A6	A14	A17	N9	A9	N3	E4	N5	A7	A12	A11	N12	A15	N7	A10	E3	N6	A8	A13	
Generation:	32080	Best fitness:	109.4421768707483	Average fitness:	312.50960544217685	Fitness standard deviation:	53.29472026842617	Best genome:	A16	E5	A6	A14	A17	N9	A9	N3	E4	N5	A7	A12	A11	N12	A15	N7	A10	E3	N6	A8	A13	
Generation:	32096	Best fitness:	109.4421768707483	Average fitness:	306.8204625850339	Fitness standard deviation:	49.085656264725394	Best genome:	A16	E5	A6	A14	A17	N9	A9	N3	E4	N5	A7	A12	A11	N12	A15	N7	A10	E3	N6	A8	A13	
Generation:	32112	Best fitness:	109.4421768707483	Average fitness:	324.25589115646255	Fitness standard deviation:	55.40571995520952	Best genome:	A16	E5	A6	A14	A17	N9	A9	N3	E4	N5	A7	A12	A11	N12	A15	N7	A10	E3	N6	A8	A13	
Generation:	32128	Best fitness:	109.4421768707483	Average fitness:	307.68274829931966	Fitness standard deviation:	51.9878331417603	Best genome:	A16	E5	A6	A14	A17	N9	A9	N3	E4	N5	A7	A12	A11	N12	A15	N7	A10	E3	N6	A8	A13	
Generation:	32144	Best fitness:	109.4421768707483	Average fitness:	307.3421768707483	Fitness standard deviation:	55.4784574480611	Best genome:	A16	E5	A6	A14	A17	N9	A9	N3	E4	N5	A7	A12	A11	N12	A15	N7	A10	E3	N6	A8	A13	
Generation:	32160	Best fitness:	109.4421768707483	Average fitness:	315.29931972789126	Fitness standard deviation:	56.54792729740545	Best genome:	A16	E5	A6	A14	A17	N9	A9	N3	E4	N5	A7	A12	A11	N12	A15	N7	A10	E3	N6	A8	A13	
Generation:	32176	Best fitness:	109.4421768707483	Average fitness:	305.8758911564626	Fitness standard deviation:	54.43182493163127	Best genome:	A16	E5	A6	A14	A17	N9	A9	N3	E4	N5	A7	A12	A11	N12	A15	N7	A10	E3	N6	A8	A13	
Generation:	32192	Best fitness:	109.4421768707483	Average fitness:	314.94046258503397	Fitness standard deviation:	55.46871364093088	Best genome:	A16	E5	A6	A14	A17	N9	A9	N3	E4	N5	A7	A12	A11	N12	A15	N7	A10	E3	N6	A8	A13	
Generation:	32208	Best fitness:	109.4421768707483	Average fitness:	305.0153197278912	Fitness standard deviation:	67.60530456424621	Best genome:	A16	E5	A6	A14	A17	N9	A9	N3	E4	N5	A7	A12	A11	N12	A15	N7	A10	E3	N6	A8	A13	
Generation:	32224	Best fitness:	109.4421768707483	Average fitness:	310.19017687074825	Fitness standard deviation:	49.60132641083588	Best genome:	A16	E5	A6	A14	A17	N9	A9	N3	E4	N5	A7	A12	A11	N12	A15	N7	A10	E3	N6	A8	A13	
Generation:	32240	Best fitness:	109.4421768707483	Average fitness:	306.5170340136055	Fitness standard deviation:	50.01818669733836	Best genome:	A16	E5	A6	A14	A17	N9	A9	N3	E4	N5	A7	A12	A11	N12	A15	N7	A10	E3	N6	A8	A13	
Generation:	32256	Best fitness:	109.4421768707483	Average fitness:	322.8541768707483	Fitness standard deviation:	51.56244293384597	Best genome:	A16	E5	A6	A14	A17	N9	A9	N3	E4	N5	A7	A12	A11	N12	A15	N7	A10	E3	N6	A8	A13	
Generation:	32272	Best fitness:	109.4421768707483	Average fitness:	314.424462585034	Fitness standard deviation:	62.61538544453229	Best genome:	A16	E5	A6	A14	A17	N9	A9	N3	E4	N5	A7	A12	A11	N12	A15	N7	A10	E3	N6	A8	A13	
Generation:	32288	Best fitness:	109.4421768707483	Average fitness:	322.1158911564625	Fitness standard deviation:	52.75479298159184	Best genome:	A16	E5	A6	A14	A17	N9	A9	N3	E4	N5	A7	A12	A11	N12	A15	N7	A10	E3	N6	A8	A13	
Generation:	32304	Best fitness:	109.4421768707483	Average fitness:	314.32903401360545	Fitness standard deviation:	47.91672400644898	Best genome:	A16	E5	A6	A14	A17	N9	A9	N3	E4	N5	A7	A12	A11	N12	A15	N7	A10	E3	N6	A8	A13	
Generation:	32320	Best fitness:	109.4421768707483	Average fitness:	308.8210340136054	Fitness standard deviation:	51.928658694365666	Best genome:	A16	E5	A6	A14	A17	N9	A9	N3	E4	N5	A7	A12	A11	N12	A15	N7	A10	E3	N6	A8	A13	
Generation:	32336	Best fitness:	109.4421768707483	Average fitness:	323.853605442177	Fitness standard deviation:	52.79166446262794	Best genome:	A16	E5	A6	A14	A17	N9	A9	N3	E4	N5	A7	A12	A11	N12	A15	N7	A10	E3	N6	A8	A13	
Generation:	32352	Best fitness:	109.4421768707483	Average fitness:	315.1341768707484	Fitness standard deviation:	50.706996752652095	Best genome:	A16	E5	A6	A14	A17	N9	A9	N3	E4	N5	A7	A12	A11	N12	A15	N7	A10	E3	N6	A8	A13	
Generation:	32368	Best fitness:	109.4421768707483	Average fitness:	324.0536054421769	Fitness standard deviation:	50.666203041201385	Best genome:	A16	E5	A6	A14	A17	N9	A9	N3	E4	N5	A7	A12	A11	N12	A15	N7	A10	E3	N6	A8	A13	
Generation:	32384	Best fitness:	109.4421768707483	Average fitness:	307.9421768707483	Fitness standard deviation:	59.652846109633295	Best genome:	A16	E5	A6	A14	A17	N9	A9	N3	E4	N5	A7	A12	A11	N12	A15	N7	A10	E3	N6	A8	A13	
Generation:	32400	Best fitness:	109.4421768707483	Average fitness:	311.24617687074834	Fitness standard deviation:	58.2483039633966	Best genome:	A16	E5	A6	A14	A17	N9	A9	N3	E4	N5	A7	A12	A11	N12	A15	N7	A10	E3	N6	A8	A13	
Generation:	32416	Best fitness:	109.4421768707483	Average fitness:	304.7598911564627	Fitness standard deviation:	55.15869576827522	Best genome:	A16	E5	A6	A14	A17	N9	A9	N3	E4	N5	A7	A12	A11	N12	A15	N7	A10	E3	N6	A8	A13	
Generation:	32432	Best fitness:	109.4421768707483	Average fitness:	312.87417687074833	Fitness standard deviation:	57.22919239089685	Best genome:	A16	E5	A6	A14	A17	N9	A9	N3	E4	N5	A7	A12	A11	N12	A15	N7	A10	E3	N6	A8	A13	
Generation:	32448	Best fitness:	109.4421768707483	Average fitness:	309.0513197278912	Fitness standard deviation:	45.47693470186344	Best genome:	A16	E5	A6	A14	A17	N9	A9	N3	E4	N5	A7	A12	A11	N12	A15	N7	A10	E3	N6	A8	A13	
Generation:	32464	Best fitness:	109.4421768707483	Average fitness:	310.29703401360547	Fitness standard deviation:	53.55718876346011	Best genome:	A16	E5	A6	A14	A17	N9	A9	N3	E4	N5	A7	A12	A11	N12	A15	N7	A10	E3	N6	A8	A13	
Generation:	32480	Best fitness:	109.4421768707483	Average fitness:	310.57760544217695	Fitness standard deviation:	59.4477496005646	Best genome:	A16	E5	A6	A14	A17	N9	A9	N3	E4	N5	A7	A12	A11	N12	A15	N7	A10	E3	N6	A8	A13	
Generation:	32496	Best fitness:	109.4421768707483	Average fitness:	313.46617687074837	Fitness standard deviation:	57.62281247802429	Best genome:	A16	E5	A6	A14	A17	N9	A9	N3	E4	N5	A7	A12	A11	N12	A15	N7	A10	E3	N6	A8	A13	
Generation:	32512	Best fitness:	109.4421768707483	Average fitness:	306.75131972789114	Fitness standard deviation:	50.772864901300515	Best genome:	A16	E5	A6	A14	A17	N9	A9	N3	E4	N5	A7	A12	A11	N12	A15	N7	A10	E3	N6	A8	A13	
Generation:	32528	Best fitness:	109.4421768707483	Average fitness:	312.7798911564625	Fitness standard deviation:	47.472855983010675	Best genome:	A16	E5	A6	A14	A17	N9	A9	N3	E4	N5	A7	A12	A11	N12	A15	N7	A10	E3	N6	A8	A13	
Generation:	32544	Best fitness:	109.4421768707483	Average fitness:	314.9787482993198	Fitness standard deviation:	56.86773463153292	Best genome:	A16	E5	A6	A14	A17	N9	A9	N3	E4	N5	A7	A12	A11	N12	A15	N7	A10	E3	N6	A8	A13	
Generation:	32560	Best fitness:	109.4421768707483	Average fitness:	313.73189115646255	Fitness standard deviation:	58.78836730968786	Best genome:	A16	E5	A6	A14	A17	N9	A9	N3	E4	N5	A7	A12	A11	N12	A15	N7	A10	E3	N6	A8	A13	
Generation:	32576	Best fitness:	109.4421768707483	Average fitness:	308.6073197278912	Fitness standard deviation:	46.79368430784267	Best genome:	A16	E5	A6	A14	A17	N9	A9	N3	E4	N5	A7	A12	A11	N12	A15	N7	A10	E3	N6	A8	A13	
Generation:	32592	Best fitness:	109.4421768707483	Average fitness:	305.6450340136055	Fitness standard deviation:	52.18837817298532	Best genome:	A16	E5	A6	A14	A17	N9	A9	N3	E4	N5	A7	A12	A11	N12	A15	N7	A10	E3	N6	A8	A13	
Generation:	32608	Best fitness:	109.4421768707483	Average fitness:	320.67417687074817	Fitness standard deviation:	56.016731214879	Best genome:	A16	E5	A6	A14	A17	N9	A9	N3	E4	N5	A7	A12	A11	N12	A15	N7	A10	E3	N6	A8	A13	
Generation:	32624	Best fitness:	109.4421768707483	Average fitness:	305.7993197278912	Fitness standard deviation:	61.32557831037585	Best genome:	A16	E5	A6	A14	A17	N9	A9	N3	E4	N5	A7	A12	A11	N12	A15	N7	A10	E3	N6	A8	A13	
Generation:	32640	Best fitness:	109.4421768707483	Average fitness:	311.7376054421769	Fitness standard deviation:	56.92739941005417	Best genome:	A16	E5	A6	A14	A17	N9	A9	N3	E4	N5	A7	A12	A11	N12	A15	N7	A10	E3	N6	A8	A13	
Generation:	32656	Best fitness:	109.4421768707483	Average fitness:	312.3936054421769	Fitness standard deviation:	52.4616516114001	Best genome:	A16	E5	A6	A14	A17	N9	A9	N3	E4	N5	A7	A12	A11	N12	A15	N7	A10	E3	N6	A8	A13	
Generation:	32672	Best fitness:	109.4421768707483	Average fitness:	307.3198911564627	Fitness standard deviation:	55.60852439131605	Best genome:	A16	E5	A6	A14	A17	N9	A9	N3	E4	N5	A7	A12	A11	N12	A15	N7	A10	E3	N6	A8	A13	
Generation:	32688	Best fitness:	109.4421768707483	Average fitness:	324.1021768707483	Fitness standard deviation:	53.26576056886442	Best genome:	A16	E5	A6	A14	A17	N9	A9	N3	E4	N5	A7	A12	A11	N12	A15	N7	A10	E3	N6	A8	A13	
Generation:	32704	Best fitness:	109.4421768707483	Average fitness:	307.4638911564626	Fitness standard deviation:	55.55865400288461	Best genome:	A16	E5	A6	A14	A17	N9	A9	N3	E4	N5	A7	A12	A11	N12	A15	N7	A10	E3	N6	A8	A13	
Generation:	32720	Best fitness:	109.4421768707483	Average fitness:	307.5970340136055	Fitness standard deviation:	59.51266744662219	Best genome:	A16	E5	A6	A14	A17	N9	A9	N3	E4	N5	A7	A12	A11	N12	A15	N7	A10	E3	N6	A8	A13	
Generation:	32736	Best fitness:	109.4421768707483	Average fitness:	326.70217687074836	Fitness standard deviation:	48.378782412903924	Best genome:	A16	E5	A6	A14	A17	N9	A9	N3	E4	N5	A7	A12	A11	N12	A15	N7	A10	E3	N6	A8	A13	
Generation:	32752	Best fitness:	109.4421768707483	Average fitness:	325.3696054421769	Fitness standard deviation:	57.8433522075981	Best genome:	A16	E5	A6	A14	A17	N9	A9	N3	E4	N5	A7	A12	A11	N12	A15	N7	A10	E3	N6	A8	A13	
Generation:	32768	Best fitness:	109.4421768707483	Average fitness:	328.59817687074843	Fitness standard deviation:	54.99445766806034	Best genome:	A16	E5	A6	A14	A17	N9	A9	N3	E4	N5	A7	A12	A11	N12	A15	N7	A10	E3	N6	A8	A13	
Generation:	32784	Best fitness:	109.4421768707483	Average fitness:	317.9536054421768	Fitness standard deviation:	55.45628622286794	Best genome:	A16	E5	A6	A14	A17	N9	A9	N3	E4	N5	A7	A12	A11	N12	A15	N7	A10	E3	N6	A8	A13	
Generation:	32800	Best fitness:	109.4421768707483	Average fitness:	306.35531972789124	Fitness standard deviation:	53.89126738846187	Best genome:	A16	E5	A6	A14	A17	N9	A9	N3	E4	N5	A7	A12	A11	N12	A15	N7	A10	E3	N6	A8	A13	
Generation:	32816	Best fitness:	109.4421768707483	Average fitness:	305.3461768707484	Fitness standard deviation:	55.91392444879276	Best genome:	A16	E5	A6	A14	A17	N9	A9	N3	E4	N5	A7	A12	A11	N12	A15	N7	A10	E3	N6	A8	A13	
Generation:	32832	Best fitness:	109.4421768707483	Average fitness:	311.5016054421769	Fitness standard deviation:	43.67658087836649	Best genome:	A16	E5	A6	A14	A17	N9	A9	N3	E4	N5	A7	A12	A11	N12	A15	N7	A10	E3	N6	A8	A13	
Generation:	32848	Best fitness:	109.4421768707483	Average fitness:	313.11931972789125	Fitness standard deviation:	59.62111590053049	Best genome:	A16	E5	A6	A14	A17	N9	A9	N3	E4	N5	A7	A12	A11	N12	A15	N7	A10	E3	N6	A8	A13	
Generation:	32864	Best fitness:	109.4421768707483	Average fitness:	308.56617687074834	Fitness standard deviation:	56.81975845188549	Best genome:	A16	E5	A6	A14	A17	N9	A9	N3	E4	N5	A7	A12	A11	N12	A15	N7	A10	E3	N6	A8	A13	
Generation:	32880	Best fitness:	109.4421768707483	Average fitness:	304.5381768707484	Fitness standard deviation:	54.66150793114038	Best genome:	A16	E5	A6	A14	A17	N9	A9	N3	E4	N5	A7	A12	A11	N12	A15	N7	A10	E3	N6	A8	A13	
Generation:	32896	Best fitness:	109.4421768707483	Average fitness:	306.0541768707483	Fitness standard deviation:	52.83369243200781	Best genome:	A16	E5	A6	A14	A17	N9	A9	N3	E4	N5	A7	A12	A11	N12	A15	N7	A10	E3	N6	A8	A13	
Generation:	32912	Best fitness:	109.4421768707483	Average fitness:	313.6330340136054	Fitness standard deviation:	59.18511297649786	Best genome:	A16	E5	A6	A14	A17	N9	A9	N3	E4	N5	A7	A12	A11	N12	A15	N7	A10	E3	N6	A8	A13	
Generation:	32928	Best fitness:	109.4421768707483	Average fitness:	323.112462585034	Fitness standard deviation:	57.54707324886474	Best genome:	A16	E5	A6	A14	A17	N9	A9	N3	E4	N5	A7	A12	A11	N12	A15	N7	A10	E3	N6	A8	A13	
Generation:	32944	Best fitness:	109.4421768707483	Average fitness:	312.0838911564625	Fitness standard deviation:	50.33128688509965	Best genome:	A16	E5	A6	A14	A17	N9	A9	N3	E4	N5	A7	A12	A11	N12	A15	N7	A10	E3	N6	A8	A13	
Generation:	32960	Best fitness:	109.4421768707483	Average fitness:	316.6593197278911	Fitness standard deviation:	52.29730144831099	Best genome:	A16	E5	A6	A14	A17	N9	A9	N3	E4	N5	A7	A12	A11	N12	A15	N7	A10	E3	N6	A8	A13	
Generation:	32976	Best fitness:	109.4421768707483	Average fitness:	310.9090340136054	Fitness standard deviation:	47.54529685017677	Best genome:	A16	E5	A6	A14	A17	N9	A9	N3	E4	N5	A7	A12	A11	N12	A15	N7	A10	E3	N6	A8	A13	
