Generation:	16	Best fitness:	245.35646258503402	Average fitness:	311.9336054421768	Fitness standard deviation:	42.296409458265174	Best genome:	E5	E3	N9	A8	A9	A16	E4	N5	N12	N3	A7	A14	A11	A10	A15	A17	A12	N7	N6	A6	A13	
Generation:	9744	Best fitness:	95.52789115646259	Average fitness:	243.6336054421769	Fitness standard deviation:	50.5795773095854	Best genome:	A16	E5	A15	A17	N7	A6	A14	A12	N9	A9	N3	E4	N5	A7	A11	N12	E3	N6	A10	A8	A13	
Generation:	9760	Best fitness:	95.52789115646259	Average fitness:	252.90931972789122	Fitness standard deviation:	66.58234813877826	Best genome:	A16	E5	A15	A17	N7	A6	A14	A12	N9	A9	N3	E4	N5	A7	A11	N12	E3	N6	A10	A8	A13	
Generation:	9776	Best fitness:	95.52789115646259	Average fitness:	249.7407482993197	Fitness standard deviation:	48.820350787559974	Best genome:	A16	E5	A15	A17	N7	A6	A14	A12	N9	A9	N3	E4	N5	A7	A11	N12	E3	N6	A10	A8	A13	
Generation:	9792	Best fitness:	95.52789115646259	Average fitness:	257.3350340136055	Fitness standard deviation:	76.2213537357224	Best genome:	A16	E5	A15	A17	N7	A6	A14	A12	N9	A9	N3	E4	N5	A7	A11	N12	E3	N6	A10	A8	A13	
Generation:	9808	Best fitness:	95.52789115646259	Average fitness:	245.8921768707483	Fitness standard deviation:	59.93503889841986	Best genome:	A16	E5	A15	A17	N7	A6	A14	A12	N9	A9	N3	E4	N5	A7	A11	N12	E3	N6	A10	A8	A13	
Generation:	9824	Best fitness:	95.52789115646259	Average fitness:	236.8293197278912	Fitness standard deviation:	51.73784268121471	Best genome:	A16	E5	A15	A17	N7	A6	A14	A12	N9	A9	N3	E4	N5	A7	A11	N12	E3	N6	A10	A8	A13	
Generation:	9840	Best fitness:	95.52789115646259	Average fitness:	245.79646258503402	Fitness standard deviation:	83.60100790330807	Best genome:	A16	E5	A15	A17	N7	A6	A14	A12	N9	A9	N3	E4	N5	A7	A11	N12	E3	N6	A10	A8	A13	
Generation:	9856	Best fitness:	95.52789115646259	Average fitness:	251.14217687074824	Fitness standard deviation:	75.18294775182109	Best genome:	A16	E5	A15	A17	N7	A6	A14	A12	N9	A9	N3	E4	N5	A7	A11	N12	E3	N6	A10	A8	A13	
Generation:	9872	Best fitness:	95.52789115646259	Average fitness:	250.7850340136055	Fitness standard deviation:	55.165825712397464	Best genome:	A16	E5	A15	A17	N7	A6	A14	A12	N9	A9	N3	E4	N5	A7	A11	N12	E3	N6	A10	A8	A13	
Generation:	9888	Best fitness:	95.52789115646259	Average fitness:	249.6621768707483	Fitness standard deviation:	72.74812689923321	Best genome:	A16	E5	A15	A17	N7	A6	A14	A12	N9	A9	N3	E4	N5	A7	A11	N12	E3	N6	A10	A8	A13	
Generation:	9904	Best fitness:	95.52789115646259	Average fitness:	272.92503401360545	Fitness standard deviation:	66.6435347691778	Best genome:	A16	E5	A15	A17	N7	A6	A14	A12	N9	A9	N3	E4	N5	A7	A11	N12	E3	N6	A10	A8	A13	
Generation:	9920	Best fitness:	95.52789115646259	Average fitness:	271.50360544217693	Fitness standard deviation:	76.90089528684544	Best genome:	A16	E5	A15	A17	N7	A6	A14	A12	N9	A9	N3	E4	N5	A7	A11	N12	E3	N6	A10	A8	A13	
Generation:	9936	Best fitness:	95.52789115646259	Average fitness:	277.5678911564626	Fitness standard deviation:	71.106631855809	Best genome:	A16	E5	A15	A17	N7	A6	A14	A12	N9	A9	N3	E4	N5	A7	A11	N12	E3	N6	A10	A8	A13	
Generation:	9952	Best fitness:	95.52789115646259	Average fitness:	253.43360544217686	Fitness standard deviation:	69.19863163681897	Best genome:	A16	E5	A15	A17	N7	A6	A14	A12	N9	A9	N3	E4	N5	A7	A11	N12	E3	N6	A10	A8	A13	
Generation:	9968	Best fitness:	95.52789115646259	Average fitness:	248.15931972789113	Fitness standard deviation:	73.55874503706933	Best genome:	A16	E5	A15	A17	N7	A6	A14	A12	N9	A9	N3	E4	N5	A7	A11	N12	E3	N6	A10	A8	A13	
Generation:	9984	Best fitness:	95.52789115646259	Average fitness:	264.9036054421769	Fitness standard deviation:	63.94383458655458	Best genome:	A16	E5	A15	A17	N7	A6	A14	A12	N9	A9	N3	E4	N5	A7	A11	N12	E3	N6	A10	A8	A13	
Generation:	10000	Best fitness:	95.52789115646259	Average fitness:	268.10217687074834	Fitness standard deviation:	58.74047653597535	Best genome:	A16	E5	A15	A17	N7	A6	A14	A12	N9	A9	N3	E4	N5	A7	A11	N12	E3	N6	A10	A8	A13	
Generation:	10016	Best fitness:	95.52789115646259	Average fitness:	268.22789115646265	Fitness standard deviation:	58.94616118431586	Best genome:	A16	E5	A15	A17	N7	A6	A14	A12	N9	A9	N3	E4	N5	A7	A11	N12	E3	N6	A10	A8	A13	
Generation:	10032	Best fitness:	95.52789115646259	Average fitness:	264.4450340136055	Fitness standard deviation:	64.35693952718792	Best genome:	A16	E5	A15	A17	N7	A6	A14	A12	N9	A9	N3	E4	N5	A7	A11	N12	E3	N6	A10	A8	A13	
Generation:	10048	Best fitness:	95.52789115646259	Average fitness:	266.68217687074826	Fitness standard deviation:	66.16236207317603	Best genome:	A16	E5	A15	A17	N7	A6	A14	A12	N9	A9	N3	E4	N5	A7	A11	N12	E3	N6	A10	A8	A13	
Generation:	10064	Best fitness:	95.52789115646259	Average fitness:	269.3250340136055	Fitness standard deviation:	55.094999143409055	Best genome:	A16	E5	A15	A17	N7	A6	A14	A12	N9	A9	N3	E4	N5	A7	A11	N12	E3	N6	A10	A8	A13	
Generation:	10080	Best fitness:	95.52789115646259	Average fitness:	255.0021768707483	Fitness standard deviation:	75.12133879835439	Best genome:	A16	E5	A15	A17	N7	A6	A14	A12	N9	A9	N3	E4	N5	A7	A11	N12	E3	N6	A10	A8	A13	
Generation:	10096	Best fitness:	95.52789115646259	Average fitness:	252.37931972789116	Fitness standard deviation:	70.04538330574671	Best genome:	A16	E5	A15	A17	N7	A6	A14	A12	N9	A9	N3	E4	N5	A7	A11	N12	E3	N6	A10	A8	A13	
Generation:	10112	Best fitness:	95.52789115646259	Average fitness:	262.48931972789114	Fitness standard deviation:	75.25707195733725	Best genome:	A16	E5	A15	A17	N7	A6	A14	A12	N9	A9	N3	E4	N5	A7	A11	N12	E3	N6	A10	A8	A13	
Generation:	10128	Best fitness:	95.52789115646259	Average fitness:	266.64074829931985	Fitness standard deviation:	47.54375640890598	Best genome:	A16	E5	A15	A17	N7	A6	A14	A12	N9	A9	N3	E4	N5	A7	A11	N12	E3	N6	A10	A8	A13	
Generation:	10144	Best fitness:	95.52789115646259	Average fitness:	246.17503401360545	Fitness standard deviation:	51.90391536880667	Best genome:	A16	E5	A15	A17	N7	A6	A14	A12	N9	A9	N3	E4	N5	A7	A11	N12	E3	N6	A10	A8	A13	
Generation:	10160	Best fitness:	95.52789115646259	Average fitness:	255.7078911564626	Fitness standard deviation:	49.13731206257312	Best genome:	A16	E5	A15	A17	N7	A6	A14	A12	N9	A9	N3	E4	N5	A7	A11	N12	E3	N6	A10	A8	A13	
Generation:	10176	Best fitness:	95.52789115646259	Average fitness:	254.36503401360545	Fitness standard deviation:	52.80789682752892	Best genome:	A16	E5	A15	A17	N7	A6	A14	A12	N9	A9	N3	E4	N5	A7	A11	N12	E3	N6	A10	A8	A13	
Generation:	10192	Best fitness:	95.52789115646259	Average fitness:	254.6378911564626	Fitness standard deviation:	66.12913975313603	Best genome:	A16	E5	A15	A17	N7	A6	A14	A12	N9	A9	N3	E4	N5	A7	A11	N12	E3	N6	A10	A8	A13	
Generation:	10208	Best fitness:	95.52789115646259	Average fitness:	258.89217687074836	Fitness standard deviation:	75.96200278657047	Best genome:	A16	E5	A15	A17	N7	A6	A14	A12	N9	A9	N3	E4	N5	A7	A11	N12	E3	N6	A10	A8	A13	
Generation:	10224	Best fitness:	95.52789115646259	Average fitness:	259.7150340136055	Fitness standard deviation:	56.03467547065871	Best genome:	A16	E5	A15	A17	N7	A6	A14	A12	N9	A9	N3	E4	N5	A7	A11	N12	E3	N6	A10	A8	A13	
Generation:	10240	Best fitness:	95.52789115646259	Average fitness:	265.9750340136055	Fitness standard deviation:	68.20688772149819	Best genome:	A16	E5	A15	A17	N7	A6	A14	A12	N9	A9	N3	E4	N5	A7	A11	N12	E3	N6	A10	A8	A13	
Generation:	10256	Best fitness:	95.52789115646259	Average fitness:	268.63217687074825	Fitness standard deviation:	61.072505103293715	Best genome:	A16	E5	A15	A17	N7	A6	A14	A12	N9	A9	N3	E4	N5	A7	A11	N12	E3	N6	A10	A8	A13	
Generation:	10272	Best fitness:	95.52789115646259	Average fitness:	274.74931972789125	Fitness standard deviation:	65.52542542823373	Best genome:	A16	E5	A15	A17	N7	A6	A14	A12	N9	A9	N3	E4	N5	A7	A11	N12	E3	N6	A10	A8	A13	
Generation:	10288	Best fitness:	95.52789115646259	Average fitness:	265.25074829931975	Fitness standard deviation:	63.97055898088222	Best genome:	A16	E5	A15	A17	N7	A6	A14	A12	N9	A9	N3	E4	N5	A7	A11	N12	E3	N6	A10	A8	A13	
Generation:	10304	Best fitness:	95.52789115646259	Average fitness:	256.3878911564626	Fitness standard deviation:	55.29456621641248	Best genome:	A16	E5	A15	A17	N7	A6	A14	A12	N9	A9	N3	E4	N5	A7	A11	N12	E3	N6	A10	A8	A13	
Generation:	10320	Best fitness:	95.52789115646259	Average fitness:	239.49074829931973	Fitness standard deviation:	60.87396219624108	Best genome:	A16	E5	A15	A17	N7	A6	A14	A12	N9	A9	N3	E4	N5	A7	A11	N12	E3	N6	A10	A8	A13	
Generation:	10336	Best fitness:	95.52789115646259	Average fitness:	262.89217687074836	Fitness standard deviation:	64.26360246703274	Best genome:	A16	E5	A15	A17	N7	A6	A14	A12	N9	A9	N3	E4	N5	A7	A11	N12	E3	N6	A10	A8	A13	
Generation:	10352	Best fitness:	95.52789115646259	Average fitness:	247.55931972789122	Fitness standard deviation:	61.87705512563125	Best genome:	A16	E5	A15	A17	N7	A6	A14	A12	N9	A9	N3	E4	N5	A7	A11	N12	E3	N6	A10	A8	A13	
Generation:	10368	Best fitness:	95.52789115646259	Average fitness:	249.76646258503402	Fitness standard deviation:	63.78670021634444	Best genome:	A16	E5	A15	A17	N7	A6	A14	A12	N9	A9	N3	E4	N5	A7	A11	N12	E3	N6	A10	A8	A13	
Generation:	10384	Best fitness:	95.52789115646259	Average fitness:	260.5736054421769	Fitness standard deviation:	64.69159072247398	Best genome:	A16	E5	A15	A17	N7	A6	A14	A12	N9	A9	N3	E4	N5	A7	A11	N12	E3	N6	A10	A8	A13	
Generation:	10400	Best fitness:	95.52789115646259	Average fitness:	242.40646258503403	Fitness standard deviation:	50.81846994700944	Best genome:	A16	E5	A15	A17	N7	A6	A14	A12	N9	A9	N3	E4	N5	A7	A11	N12	E3	N6	A10	A8	A13	
Generation:	10416	Best fitness:	95.52789115646259	Average fitness:	254.40360544217688	Fitness standard deviation:	59.55747440198297	Best genome:	A16	E5	A15	A17	N7	A6	A14	A12	N9	A9	N3	E4	N5	A7	A11	N12	E3	N6	A10	A8	A13	
Generation:	10432	Best fitness:	95.52789115646259	Average fitness:	253.10503401360543	Fitness standard deviation:	61.03155931690638	Best genome:	A16	E5	A15	A17	N7	A6	A14	A12	N9	A9	N3	E4	N5	A7	A11	N12	E3	N6	A10	A8	A13	
Generation:	10448	Best fitness:	95.52789115646259	Average fitness:	244.316462585034	Fitness standard deviation:	74.63376343785671	Best genome:	A16	E5	A15	A17	N7	A6	A14	A12	N9	A9	N3	E4	N5	A7	A11	N12	E3	N6	A10	A8	A13	
Generation:	10464	Best fitness:	95.52789115646259	Average fitness:	259.9450340136055	Fitness standard deviation:	62.49935405380488	Best genome:	A16	E5	A15	A17	N7	A6	A14	A12	N9	A9	N3	E4	N5	A7	A11	N12	E3	N6	A10	A8	A13	
Generation:	10480	Best fitness:	95.52789115646259	Average fitness:	250.6536054421769	Fitness standard deviation:	54.97525632648987	Best genome:	A16	E5	A15	A17	N7	A6	A14	A12	N9	A9	N3	E4	N5	A7	A11	N12	E3	N6	A10	A8	A13	
Generation:	10496	Best fitness:	95.52789115646259	Average fitness:	240.00931972789118	Fitness standard deviation:	64.2659901646021	Best genome:	A16	E5	A15	A17	N7	A6	A14	A12	N9	A9	N3	E4	N5	A7	A11	N12	E3	N6	A10	A8	A13	
Generation:	10512	Best fitness:	95.52789115646259	Average fitness:	250.92074829931977	Fitness standard deviation:	54.86669104032323	Best genome:	A16	E5	A15	A17	N7	A6	A14	A12	N9	A9	N3	E4	N5	A7	A11	N12	E3	N6	A10	A8	A13	
Generation:	10528	Best fitness:	95.52789115646259	Average fitness:	253.226462585034	Fitness standard deviation:	60.022530786703896	Best genome:	A16	E5	A15	A17	N7	A6	A14	A12	N9	A9	N3	E4	N5	A7	A11	N12	E3	N6	A10	A8	A13	
Generation:	10544	Best fitness:	95.52789115646259	Average fitness:	240.43217687074835	Fitness standard deviation:	64.4854429230318	Best genome:	A16	E5	A15	A17	N7	A6	A14	A12	N9	A9	N3	E4	N5	A7	A11	N12	E3	N6	A10	A8	A13	
Generation:	10560	Best fitness:	95.52789115646259	Average fitness:	254.77360544217686	Fitness standard deviation:	75.12676003575149	Best genome:	A16	E5	A15	A17	N7	A6	A14	A12	N9	A9	N3	E4	N5	A7	A11	N12	E3	N6	A10	A8	A13	
Generation:	10576	Best fitness:	95.52789115646259	Average fitness:	258.2336054421768	Fitness standard deviation:	64.46924474792105	Best genome:	A16	E5	A15	A17	N7	A6	A14	A12	N9	A9	N3	E4	N5	A7	A11	N12	E3	N6	A10	A8	A13	
Generation:	10592	Best fitness:	95.52789115646259	Average fitness:	234.24931972789113	Fitness standard deviation:	67.3585931520884	Best genome:	A16	E5	A15	A17	N7	A6	A14	A12	N9	A9	N3	E4	N5	A7	A11	N12	E3	N6	A10	A8	A13	
Generation:	10608	Best fitness:	95.52789115646259	Average fitness:	247.18360544217688	Fitness standard deviation:	61.80152727456974	Best genome:	A16	E5	A15	A17	N7	A6	A14	A12	N9	A9	N3	E4	N5	A7	A11	N12	E3	N6	A10	A8	A13	
Generation:	10624	Best fitness:	95.52789115646259	Average fitness:	255.85503401360546	Fitness standard deviation:	52.06420641665364	Best genome:	A16	E5	A15	A17	N7	A6	A14	A12	N9	A9	N3	E4	N5	A7	A11	N12	E3	N6	A10	A8	A13	
Generation:	10640	Best fitness:	95.52789115646259	Average fitness:	246.15789115646263	Fitness standard deviation:	54.30653997147553	Best genome:	A16	E5	A15	A17	N7	A6	A14	A12	N9	A9	N3	E4	N5	A7	A11	N12	E3	N6	A10	A8	A13	
Generation:	10656	Best fitness:	95.52789115646259	Average fitness:	253.9364625850341	Fitness standard deviation:	66.5828507061936	Best genome:	A16	E5	A15	A17	N7	A6	A14	A12	N9	A9	N3	E4	N5	A7	A11	N12	E3	N6	A10	A8	A13	
Generation:	10672	Best fitness:	95.52789115646259	Average fitness:	266.35503401360546	Fitness standard deviation:	66.916234249414	Best genome:	A16	E5	A15	A17	N7	A6	A14	A12	N9	A9	N3	E4	N5	A7	A11	N12	E3	N6	A10	A8	A13	
Generation:	10688	Best fitness:	95.52789115646259	Average fitness:	271.4193197278912	Fitness standard deviation:	61.32031896824532	Best genome:	A16	E5	A15	A17	N7	A6	A14	A12	N9	A9	N3	E4	N5	A7	A11	N12	E3	N6	A10	A8	A13	
Generation:	10704	Best fitness:	95.52789115646259	Average fitness:	259.6821768707483	Fitness standard deviation:	60.86668295445014	Best genome:	A16	E5	A15	A17	N7	A6	A14	A12	N9	A9	N3	E4	N5	A7	A11	N12	E3	N6	A10	A8	A13	
Generation:	10720	Best fitness:	95.52789115646259	Average fitness:	249.97503401360547	Fitness standard deviation:	64.738227217505	Best genome:	A16	E5	A15	A17	N7	A6	A14	A12	N9	A9	N3	E4	N5	A7	A11	N12	E3	N6	A10	A8	A13	
Generation:	10736	Best fitness:	95.52789115646259	Average fitness:	233.82646258503405	Fitness standard deviation:	59.752886686309466	Best genome:	A16	E5	A15	A17	N7	A6	A14	A12	N9	A9	N3	E4	N5	A7	A11	N12	E3	N6	A10	A8	A13	
Generation:	10752	Best fitness:	95.52789115646259	Average fitness:	267.35789115646264	Fitness standard deviation:	61.54839706793877	Best genome:	A16	E5	A15	A17	N7	A6	A14	A12	N9	A9	N3	E4	N5	A7	A11	N12	E3	N6	A10	A8	A13	
Generation:	10768	Best fitness:	95.52789115646259	Average fitness:	252.3321768707483	Fitness standard deviation:	63.12748893456537	Best genome:	A16	E5	A15	A17	N7	A6	A14	A12	N9	A9	N3	E4	N5	A7	A11	N12	E3	N6	A10	A8	A13	
Generation:	10784	Best fitness:	95.52789115646259	Average fitness:	236.9678911564626	Fitness standard deviation:	52.087702649924374	Best genome:	A16	E5	A15	A17	N7	A6	A14	A12	N9	A9	N3	E4	N5	A7	A11	N12	E3	N6	A10	A8	A13	
Generation:	10800	Best fitness:	95.52789115646259	Average fitness:	260.94646258503406	Fitness standard deviation:	59.411762921742934	Best genome:	A16	E5	A15	A17	N7	A6	A14	A12	N9	A9	N3	E4	N5	A7	A11	N12	E3	N6	A10	A8	A13	
Generation:	10816	Best fitness:	95.52789115646259	Average fitness:	247.73503401360549	Fitness standard deviation:	55.397099220453924	Best genome:	A16	E5	A15	A17	N7	A6	A14	A12	N9	A9	N3	E4	N5	A7	A11	N12	E3	N6	A10	A8	A13	
Generation:	10832	Best fitness:	95.52789115646259	Average fitness:	256.5407482993197	Fitness standard deviation:	65.62861525901889	Best genome:	A16	E5	A15	A17	N7	A6	A14	A12	N9	A9	N3	E4	N5	A7	A11	N12	E3	N6	A10	A8	A13	
Generation:	10848	Best fitness:	95.52789115646259	Average fitness:	263.1993197278913	Fitness standard deviation:	60.52834215540379	Best genome:	A16	E5	A15	A17	N7	A6	A14	A12	N9	A9	N3	E4	N5	A7	A11	N12	E3	N6	A10	A8	A13	
Generation:	10864	Best fitness:	95.52789115646259	Average fitness:	261.8578911564626	Fitness standard deviation:	59.00835601499025	Best genome:	A16	E5	A15	A17	N7	A6	A14	A12	N9	A9	N3	E4	N5	A7	A11	N12	E3	N6	A10	A8	A13	
Generation:	10880	Best fitness:	95.52789115646259	Average fitness:	247.21503401360548	Fitness standard deviation:	69.30903729688076	Best genome:	A16	E5	A15	A17	N7	A6	A14	A12	N9	A9	N3	E4	N5	A7	A11	N12	E3	N6	A10	A8	A13	
Generation:	10896	Best fitness:	95.52789115646259	Average fitness:	276.4336054421768	Fitness standard deviation:	66.77067369216908	Best genome:	A16	E5	A15	A17	N7	A6	A14	A12	N9	A9	N3	E4	N5	A7	A11	N12	E3	N6	A10	A8	A13	
Generation:	10912	Best fitness:	95.52789115646259	Average fitness:	263.8221768707483	Fitness standard deviation:	63.91685932617816	Best genome:	A16	E5	A15	A17	N7	A6	A14	A12	N9	A9	N3	E4	N5	A7	A11	N12	E3	N6	A10	A8	A13	
Generation:	10928	Best fitness:	95.52789115646259	Average fitness:	250.31074829931973	Fitness standard deviation:	74.86084854513713	Best genome:	A16	E5	A15	A17	N7	A6	A14	A12	N9	A9	N3	E4	N5	A7	A11	N12	E3	N6	A10	A8	A13	
Generation:	10944	Best fitness:	95.52789115646259	Average fitness:	261.2107482993198	Fitness standard deviation:	56.80906933917923	Best genome:	A16	E5	A15	A17	N7	A6	A14	A12	N9	A9	N3	E4	N5	A7	A11	N12	E3	N6	A10	A8	A13	
Generation:	10960	Best fitness:	95.52789115646259	Average fitness:	258.44217687074837	Fitness standard deviation:	62.2882214436425	Best genome:	A16	E5	A15	A17	N7	A6	A14	A12	N9	A9	N3	E4	N5	A7	A11	N12	E3	N6	A10	A8	A13	
Generation:	10976	Best fitness:	95.52789115646259	Average fitness:	263.32646258503405	Fitness standard deviation:	54.15504685622569	Best genome:	A16	E5	A15	A17	N7	A6	A14	A12	N9	A9	N3	E4	N5	A7	A11	N12	E3	N6	A10	A8	A13	
Generation:	10992	Best fitness:	95.52789115646259	Average fitness:	279.5178911564626	Fitness standard deviation:	62.38994965831714	Best genome:	A16	E5	A15	A17	N7	A6	A14	A12	N9	A9	N3	E4	N5	A7	A11	N12	E3	N6	A10	A8	A13	
Generation:	11008	Best fitness:	95.52789115646259	Average fitness:	259.57217687074825	Fitness standard deviation:	60.764468319932504	Best genome:	A16	E5	A15	A17	N7	A6	A14	A12	N9	A9	N3	E4	N5	A7	A11	N12	E3	N6	A10	A8	A13	
Generation:	11024	Best fitness:	95.52789115646259	Average fitness:	256.5021768707484	Fitness standard deviation:	67.00376833752391	Best genome:	A16	E5	A15	A17	N7	A6	A14	A12	N9	A9	N3	E4	N5	A7	A11	N12	E3	N6	A10	A8	A13	
Generation:	11040	Best fitness:	95.52789115646259	Average fitness:	239.25503401360544	Fitness standard deviation:	74.18995997589221	Best genome:	A16	E5	A15	A17	N7	A6	A14	A12	N9	A9	N3	E4	N5	A7	A11	N12	E3	N6	A10	A8	A13	
Generation:	11056	Best fitness:	95.52789115646259	Average fitness:	243.2864625850341	Fitness standard deviation:	64.42977095810822	Best genome:	A16	E5	A15	A17	N7	A6	A14	A12	N9	A9	N3	E4	N5	A7	A11	N12	E3	N6	A10	A8	A13	
Generation:	11072	Best fitness:	95.52789115646259	Average fitness:	234.90217687074832	Fitness standard deviation:	58.87765100405333	Best genome:	A16	E5	A15	A17	N7	A6	A14	A12	N9	A9	N3	E4	N5	A7	A11	N12	E3	N6	A10	A8	A13	
Generation:	11088	Best fitness:	95.52789115646259	Average fitness:	267.62217687074826	Fitness standard deviation:	61.344384903458554	Best genome:	A16	E5	A15	A17	N7	A6	A14	A12	N9	A9	N3	E4	N5	A7	A11	N12	E3	N6	A10	A8	A13	
Generation:	11104	Best fitness:	95.52789115646259	Average fitness:	237.28931972789118	Fitness standard deviation:	66.5682790640634	Best genome:	A16	E5	A15	A17	N7	A6	A14	A12	N9	A9	N3	E4	N5	A7	A11	N12	E3	N6	A10	A8	A13	
Generation:	11120	Best fitness:	95.52789115646259	Average fitness:	250.50074829931972	Fitness standard deviation:	60.058453482368975	Best genome:	A16	E5	A15	A17	N7	A6	A14	A12	N9	A9	N3	E4	N5	A7	A11	N12	E3	N6	A10	A8	A13	
Generation:	11136	Best fitness:	95.52789115646259	Average fitness:	248.66360544217687	Fitness standard deviation:	64.60225046626567	Best genome:	A16	E5	A15	A17	N7	A6	A14	A12	N9	A9	N3	E4	N5	A7	A11	N12	E3	N6	A10	A8	A13	
Generation:	11152	Best fitness:	95.52789115646259	Average fitness:	269.03931972789115	Fitness standard deviation:	57.242518021028346	Best genome:	A16	E5	A15	A17	N7	A6	A14	A12	N9	A9	N3	E4	N5	A7	A11	N12	E3	N6	A10	A8	A13	
Generation:	11168	Best fitness:	95.52789115646259	Average fitness:	254.81503401360547	Fitness standard deviation:	63.34423510003229	Best genome:	A16	E5	A15	A17	N7	A6	A14	A12	N9	A9	N3	E4	N5	A7	A11	N12	E3	N6	A10	A8	A13	
Generation:	11184	Best fitness:	95.52789115646259	Average fitness:	245.75074829931978	Fitness standard deviation:	54.92431125965021	Best genome:	A16	E5	A15	A17	N7	A6	A14	A12	N9	A9	N3	E4	N5	A7	A11	N12	E3	N6	A10	A8	A13	
Generation:	11200	Best fitness:	95.52789115646259	Average fitness:	265.4793197278912	Fitness standard deviation:	52.70458067843625	Best genome:	A16	E5	A15	A17	N7	A6	A14	A12	N9	A9	N3	E4	N5	A7	A11	N12	E3	N6	A10	A8	A13	
Generation:	11216	Best fitness:	95.52789115646259	Average fitness:	258.43360544217694	Fitness standard deviation:	61.41414654555063	Best genome:	A16	E5	A15	A17	N7	A6	A14	A12	N9	A9	N3	E4	N5	A7	A11	N12	E3	N6	A10	A8	A13	
Generation:	11232	Best fitness:	95.52789115646259	Average fitness:	260.72789115646253	Fitness standard deviation:	60.38056924919756	Best genome:	A16	E5	A15	A17	N7	A6	A14	A12	N9	A9	N3	E4	N5	A7	A11	N12	E3	N6	A10	A8	A13	
Generation:	11248	Best fitness:	95.52789115646259	Average fitness:	244.8707482993198	Fitness standard deviation:	71.91317667570969	Best genome:	A16	E5	A15	A17	N7	A6	A14	A12	N9	A9	N3	E4	N5	A7	A11	N12	E3	N6	A10	A8	A13	
Generation:	11264	Best fitness:	95.52789115646259	Average fitness:	254.66074829931978	Fitness standard deviation:	60.754899542072714	Best genome:	A16	E5	A15	A17	N7	A6	A14	A12	N9	A9	N3	E4	N5	A7	A11	N12	E3	N6	A10	A8	A13	
Generation:	11280	Best fitness:	95.52789115646259	Average fitness:	262.34217687074835	Fitness standard deviation:	68.79411312023726	Best genome:	A16	E5	A15	A17	N7	A6	A14	A12	N9	A9	N3	E4	N5	A7	A11	N12	E3	N6	A10	A8	A13	
Generation:	11296	Best fitness:	95.52789115646259	Average fitness:	253.56646258503397	Fitness standard deviation:	50.961640055465814	Best genome:	A16	E5	A15	A17	N7	A6	A14	A12	N9	A9	N3	E4	N5	A7	A11	N12	E3	N6	A10	A8	A13	
Generation:	11312	Best fitness:	95.52789115646259	Average fitness:	253.49503401360545	Fitness standard deviation:	63.02520148677812	Best genome:	A16	E5	A15	A17	N7	A6	A14	A12	N9	A9	N3	E4	N5	A7	A11	N12	E3	N6	A10	A8	A13	
