Generation:	16	Best fitness:	239.87074829931973	Average fitness:	327.80731972789124	Fitness standard deviation:	30.86306995456557	Best genome:	A13	N12	A8	N6	N5	A11	A10	E3	A15	N7	E4	A6	A9	A7	A14	A12	A16	E5	N3	A17	N9	
Generation:	18496	Best fitness:	110.41360544217687	Average fitness:	313.8827482993196	Fitness standard deviation:	51.57729514396181	Best genome:	A15	A10	N5	A7	N9	A13	A9	N3	E4	A11	N12	E3	N6	N7	A6	A12	A14	A17	A16	E5	A8	
Generation:	18512	Best fitness:	110.41360544217687	Average fitness:	308.49131972789115	Fitness standard deviation:	55.70232986443683	Best genome:	A15	A10	N5	A7	N9	A13	A9	N3	E4	A11	N12	E3	N6	N7	A6	A12	A14	A17	A16	E5	A8	
Generation:	18528	Best fitness:	110.41360544217687	Average fitness:	321.4398911564627	Fitness standard deviation:	47.250334918152184	Best genome:	A15	A10	N5	A7	N9	A13	A9	N3	E4	A11	N12	E3	N6	N7	A6	A12	A14	A17	A16	E5	A8	
Generation:	18544	Best fitness:	110.41360544217687	Average fitness:	317.23474829931973	Fitness standard deviation:	52.43177812225354	Best genome:	A15	A10	N5	A7	N9	A13	A9	N3	E4	A11	N12	E3	N6	N7	A6	A12	A14	A17	A16	E5	A8	
Generation:	18560	Best fitness:	110.41360544217687	Average fitness:	321.77474829931964	Fitness standard deviation:	58.49634288516484	Best genome:	A15	A10	N5	A7	N9	A13	A9	N3	E4	A11	N12	E3	N6	N7	A6	A12	A14	A17	A16	E5	A8	
Generation:	18576	Best fitness:	110.41360544217687	Average fitness:	316.95874829931967	Fitness standard deviation:	59.71786396387737	Best genome:	A15	A10	N5	A7	N9	A13	A9	N3	E4	A11	N12	E3	N6	N7	A6	A12	A14	A17	A16	E5	A8	
Generation:	18592	Best fitness:	110.41360544217687	Average fitness:	320.464462585034	Fitness standard deviation:	48.825056896003304	Best genome:	A15	A10	N5	A7	N9	A13	A9	N3	E4	A11	N12	E3	N6	N7	A6	A12	A14	A17	A16	E5	A8	
Generation:	18608	Best fitness:	110.41360544217687	Average fitness:	312.61931972789114	Fitness standard deviation:	49.085938798754796	Best genome:	A15	A10	N5	A7	N9	A13	A9	N3	E4	A11	N12	E3	N6	N7	A6	A12	A14	A17	A16	E5	A8	
Generation:	18624	Best fitness:	110.41360544217687	Average fitness:	318.6907482993197	Fitness standard deviation:	51.916820521495964	Best genome:	A15	A10	N5	A7	N9	A13	A9	N3	E4	A11	N12	E3	N6	N7	A6	A12	A14	A17	A16	E5	A8	
Generation:	18640	Best fitness:	110.41360544217687	Average fitness:	320.8113197278911	Fitness standard deviation:	49.36626555014413	Best genome:	A15	A10	N5	A7	N9	A13	A9	N3	E4	A11	N12	E3	N6	N7	A6	A12	A14	A17	A16	E5	A8	
Generation:	18656	Best fitness:	110.41360544217687	Average fitness:	317.95646258503405	Fitness standard deviation:	51.953825967420926	Best genome:	A15	A10	N5	A7	N9	A13	A9	N3	E4	A11	N12	E3	N6	N7	A6	A12	A14	A17	A16	E5	A8	
Generation:	18672	Best fitness:	110.41360544217687	Average fitness:	322.2718911564626	Fitness standard deviation:	60.83761939283749	Best genome:	A15	A10	N5	A7	N9	A13	A9	N3	E4	A11	N12	E3	N6	N7	A6	A12	A14	A17	A16	E5	A8	
Generation:	18688	Best fitness:	110.41360544217687	Average fitness:	319.19303401360537	Fitness standard deviation:	48.55295011192861	Best genome:	A15	A10	N5	A7	N9	A13	A9	N3	E4	A11	N12	E3	N6	N7	A6	A12	A14	A17	A16	E5	A8	
Generation:	18704	Best fitness:	110.41360544217687	Average fitness:	321.32331972789115	Fitness standard deviation:	58.394217315045275	Best genome:	A15	A10	N5	A7	N9	A13	A9	N3	E4	A11	N12	E3	N6	N7	A6	A12	A14	A17	A16	E5	A8	
Generation:	18720	Best fitness:	110.41360544217687	Average fitness:	307.07074829931963	Fitness standard deviation:	53.588191815369335	Best genome:	A15	A10	N5	A7	N9	A13	A9	N3	E4	A11	N12	E3	N6	N7	A6	A12	A14	A17	A16	E5	A8	
Generation:	18736	Best fitness:	110.41360544217687	Average fitness:	313.9256054421768	Fitness standard deviation:	58.13922005893461	Best genome:	A15	A10	N5	A7	N9	A13	A9	N3	E4	A11	N12	E3	N6	N7	A6	A12	A14	A17	A16	E5	A8	
Generation:	18752	Best fitness:	110.41360544217687	Average fitness:	304.14274829931975	Fitness standard deviation:	54.73828977069349	Best genome:	A15	A10	N5	A7	N9	A13	A9	N3	E4	A11	N12	E3	N6	N7	A6	A12	A14	A17	A16	E5	A8	
Generation:	18768	Best fitness:	110.41360544217687	Average fitness:	318.216462585034	Fitness standard deviation:	58.47289279518104	Best genome:	A15	A10	N5	A7	N9	A13	A9	N3	E4	A11	N12	E3	N6	N7	A6	A12	A14	A17	A16	E5	A8	
Generation:	18784	Best fitness:	110.41360544217687	Average fitness:	319.2261768707483	Fitness standard deviation:	53.050938681802876	Best genome:	A15	A10	N5	A7	N9	A13	A9	N3	E4	A11	N12	E3	N6	N7	A6	A12	A14	A17	A16	E5	A8	
Generation:	18800	Best fitness:	110.41360544217687	Average fitness:	315.9341768707484	Fitness standard deviation:	60.756774723280955	Best genome:	A15	A10	N5	A7	N9	A13	A9	N3	E4	A11	N12	E3	N6	N7	A6	A12	A14	A17	A16	E5	A8	
Generation:	18816	Best fitness:	110.41360544217687	Average fitness:	313.7661768707482	Fitness standard deviation:	52.31007851070306	Best genome:	A15	A10	N5	A7	N9	A13	A9	N3	E4	A11	N12	E3	N6	N7	A6	A12	A14	A17	A16	E5	A8	
Generation:	18832	Best fitness:	110.41360544217687	Average fitness:	316.71074829931973	Fitness standard deviation:	62.923588516841086	Best genome:	A15	A10	N5	A7	N9	A13	A9	N3	E4	A11	N12	E3	N6	N7	A6	A12	A14	A17	A16	E5	A8	
Generation:	18848	Best fitness:	110.41360544217687	Average fitness:	308.56617687074834	Fitness standard deviation:	47.30518946723089	Best genome:	A15	A10	N5	A7	N9	A13	A9	N3	E4	A11	N12	E3	N6	N7	A6	A12	A14	A17	A16	E5	A8	
Generation:	18864	Best fitness:	110.41360544217687	Average fitness:	307.68503401360556	Fitness standard deviation:	60.61973579080445	Best genome:	A15	A10	N5	A7	N9	A13	A9	N3	E4	A11	N12	E3	N6	N7	A6	A12	A14	A17	A16	E5	A8	
Generation:	18880	Best fitness:	110.41360544217687	Average fitness:	319.94960544217685	Fitness standard deviation:	56.53491796136225	Best genome:	A15	A10	N5	A7	N9	A13	A9	N3	E4	A11	N12	E3	N6	N7	A6	A12	A14	A17	A16	E5	A8	
Generation:	18896	Best fitness:	110.41360544217687	Average fitness:	321.5524625850339	Fitness standard deviation:	49.15042832375079	Best genome:	A15	A10	N5	A7	N9	A13	A9	N3	E4	A11	N12	E3	N6	N7	A6	A12	A14	A17	A16	E5	A8	
Generation:	18912	Best fitness:	110.41360544217687	Average fitness:	319.2227482993197	Fitness standard deviation:	56.068205822580644	Best genome:	A15	A10	N5	A7	N9	A13	A9	N3	E4	A11	N12	E3	N6	N7	A6	A12	A14	A17	A16	E5	A8	
Generation:	18928	Best fitness:	110.41360544217687	Average fitness:	311.58217687074824	Fitness standard deviation:	62.7643271228464	Best genome:	A15	A10	N5	A7	N9	A13	A9	N3	E4	A11	N12	E3	N6	N7	A6	A12	A14	A17	A16	E5	A8	
Generation:	18944	Best fitness:	110.41360544217687	Average fitness:	314.4313197278911	Fitness standard deviation:	51.33046321192729	Best genome:	A15	A10	N5	A7	N9	A13	A9	N3	E4	A11	N12	E3	N6	N7	A6	A12	A14	A17	A16	E5	A8	
Generation:	18960	Best fitness:	110.41360544217687	Average fitness:	311.6313197278911	Fitness standard deviation:	52.290509347650605	Best genome:	A15	A10	N5	A7	N9	A13	A9	N3	E4	A11	N12	E3	N6	N7	A6	A12	A14	A17	A16	E5	A8	
Generation:	18976	Best fitness:	110.41360544217687	Average fitness:	309.45474829931976	Fitness standard deviation:	46.50774722735198	Best genome:	A15	A10	N5	A7	N9	A13	A9	N3	E4	A11	N12	E3	N6	N7	A6	A12	A14	A17	A16	E5	A8	
Generation:	18992	Best fitness:	110.41360544217687	Average fitness:	307.3547482993197	Fitness standard deviation:	51.766048414861615	Best genome:	A15	A10	N5	A7	N9	A13	A9	N3	E4	A11	N12	E3	N6	N7	A6	A12	A14	A17	A16	E5	A8	
Generation:	19008	Best fitness:	110.41360544217687	Average fitness:	304.06331972789116	Fitness standard deviation:	63.17794831252114	Best genome:	A15	A10	N5	A7	N9	A13	A9	N3	E4	A11	N12	E3	N6	N7	A6	A12	A14	A17	A16	E5	A8	
Generation:	19024	Best fitness:	110.41360544217687	Average fitness:	310.68960544217686	Fitness standard deviation:	52.18884754115068	Best genome:	A15	A10	N5	A7	N9	A13	A9	N3	E4	A11	N12	E3	N6	N7	A6	A12	A14	A17	A16	E5	A8	
Generation:	19040	Best fitness:	110.41360544217687	Average fitness:	313.6558911564626	Fitness standard deviation:	48.7346713072795	Best genome:	A15	A10	N5	A7	N9	A13	A9	N3	E4	A11	N12	E3	N6	N7	A6	A12	A14	A17	A16	E5	A8	
Generation:	19056	Best fitness:	110.41360544217687	Average fitness:	308.0107482993197	Fitness standard deviation:	52.972704946866315	Best genome:	A15	A10	N5	A7	N9	A13	A9	N3	E4	A11	N12	E3	N6	N7	A6	A12	A14	A17	A16	E5	A8	
Generation:	19072	Best fitness:	110.41360544217687	Average fitness:	313.9547482993197	Fitness standard deviation:	55.013145860506725	Best genome:	A15	A10	N5	A7	N9	A13	A9	N3	E4	A11	N12	E3	N6	N7	A6	A12	A14	A17	A16	E5	A8	
Generation:	19088	Best fitness:	110.41360544217687	Average fitness:	310.66731972789114	Fitness standard deviation:	46.804569335630866	Best genome:	A15	A10	N5	A7	N9	A13	A9	N3	E4	A11	N12	E3	N6	N7	A6	A12	A14	A17	A16	E5	A8	
Generation:	19104	Best fitness:	110.41360544217687	Average fitness:	319.5976054421769	Fitness standard deviation:	59.398378088212176	Best genome:	A15	A10	N5	A7	N9	A13	A9	N3	E4	A11	N12	E3	N6	N7	A6	A12	A14	A17	A16	E5	A8	
Generation:	19120	Best fitness:	110.41360544217687	Average fitness:	318.8193197278912	Fitness standard deviation:	63.41182043932008	Best genome:	A15	A10	N5	A7	N9	A13	A9	N3	E4	A11	N12	E3	N6	N7	A6	A12	A14	A17	A16	E5	A8	
Generation:	19136	Best fitness:	110.41360544217687	Average fitness:	313.808462585034	Fitness standard deviation:	55.707457659250096	Best genome:	A15	A10	N5	A7	N9	A13	A9	N3	E4	A11	N12	E3	N6	N7	A6	A12	A14	A17	A16	E5	A8	
Generation:	19152	Best fitness:	110.41360544217687	Average fitness:	311.5398911564626	Fitness standard deviation:	54.8610138783007	Best genome:	A15	A10	N5	A7	N9	A13	A9	N3	E4	A11	N12	E3	N6	N7	A6	A12	A14	A17	A16	E5	A8	
Generation:	19168	Best fitness:	110.41360544217687	Average fitness:	314.1816054421768	Fitness standard deviation:	55.896798094564325	Best genome:	A15	A10	N5	A7	N9	A13	A9	N3	E4	A11	N12	E3	N6	N7	A6	A12	A14	A17	A16	E5	A8	
Generation:	19184	Best fitness:	110.41360544217687	Average fitness:	317.7256054421768	Fitness standard deviation:	60.466040349867775	Best genome:	A15	A10	N5	A7	N9	A13	A9	N3	E4	A11	N12	E3	N6	N7	A6	A12	A14	A17	A16	E5	A8	
Generation:	19200	Best fitness:	110.41360544217687	Average fitness:	310.7530340136054	Fitness standard deviation:	57.072147577090746	Best genome:	A15	A10	N5	A7	N9	A13	A9	N3	E4	A11	N12	E3	N6	N7	A6	A12	A14	A17	A16	E5	A8	
Generation:	19216	Best fitness:	110.41360544217687	Average fitness:	327.18960544217686	Fitness standard deviation:	49.77690354010398	Best genome:	A15	A10	N5	A7	N9	A13	A9	N3	E4	A11	N12	E3	N6	N7	A6	A12	A14	A17	A16	E5	A8	
Generation:	19232	Best fitness:	110.41360544217687	Average fitness:	308.3324625850339	Fitness standard deviation:	48.02060148370846	Best genome:	A15	A10	N5	A7	N9	A13	A9	N3	E4	A11	N12	E3	N6	N7	A6	A12	A14	A17	A16	E5	A8	
Generation:	19248	Best fitness:	110.41360544217687	Average fitness:	310.6267482993197	Fitness standard deviation:	55.96715456882378	Best genome:	A15	A10	N5	A7	N9	A13	A9	N3	E4	A11	N12	E3	N6	N7	A6	A12	A14	A17	A16	E5	A8	
Generation:	19264	Best fitness:	110.41360544217687	Average fitness:	320.47531972789113	Fitness standard deviation:	48.876308808823836	Best genome:	A15	A10	N5	A7	N9	A13	A9	N3	E4	A11	N12	E3	N6	N7	A6	A12	A14	A17	A16	E5	A8	
Generation:	19280	Best fitness:	110.41360544217687	Average fitness:	301.99131972789115	Fitness standard deviation:	68.6221348926459	Best genome:	A15	A10	N5	A7	N9	A13	A9	N3	E4	A11	N12	E3	N6	N7	A6	A12	A14	A17	A16	E5	A8	
Generation:	19296	Best fitness:	110.41360544217687	Average fitness:	313.5930340136054	Fitness standard deviation:	48.424432706421825	Best genome:	A15	A10	N5	A7	N9	A13	A9	N3	E4	A11	N12	E3	N6	N7	A6	A12	A14	A17	A16	E5	A8	
Generation:	19312	Best fitness:	110.41360544217687	Average fitness:	309.2484625850341	Fitness standard deviation:	50.28023648410934	Best genome:	A15	A10	N5	A7	N9	A13	A9	N3	E4	A11	N12	E3	N6	N7	A6	A12	A14	A17	A16	E5	A8	
Generation:	19328	Best fitness:	110.41360544217687	Average fitness:	314.8638911564625	Fitness standard deviation:	45.842726549250834	Best genome:	A15	A10	N5	A7	N9	A13	A9	N3	E4	A11	N12	E3	N6	N7	A6	A12	A14	A17	A16	E5	A8	
Generation:	19344	Best fitness:	110.41360544217687	Average fitness:	320.76217687074814	Fitness standard deviation:	51.8889526994417	Best genome:	A15	A10	N5	A7	N9	A13	A9	N3	E4	A11	N12	E3	N6	N7	A6	A12	A14	A17	A16	E5	A8	
Generation:	19360	Best fitness:	110.41360544217687	Average fitness:	313.5067482993198	Fitness standard deviation:	58.65859181565749	Best genome:	A15	A10	N5	A7	N9	A13	A9	N3	E4	A11	N12	E3	N6	N7	A6	A12	A14	A17	A16	E5	A8	
Generation:	19376	Best fitness:	110.41360544217687	Average fitness:	323.6633197278912	Fitness standard deviation:	62.90646994660292	Best genome:	A15	A10	N5	A7	N9	A13	A9	N3	E4	A11	N12	E3	N6	N7	A6	A12	A14	A17	A16	E5	A8	
Generation:	19392	Best fitness:	110.41360544217687	Average fitness:	311.6353197278911	Fitness standard deviation:	50.771237095868536	Best genome:	A15	A10	N5	A7	N9	A13	A9	N3	E4	A11	N12	E3	N6	N7	A6	A12	A14	A17	A16	E5	A8	
Generation:	19408	Best fitness:	110.41360544217687	Average fitness:	315.99589115646256	Fitness standard deviation:	49.908849124157925	Best genome:	A15	A10	N5	A7	N9	A13	A9	N3	E4	A11	N12	E3	N6	N7	A6	A12	A14	A17	A16	E5	A8	
Generation:	19424	Best fitness:	110.41360544217687	Average fitness:	312.3690340136055	Fitness standard deviation:	60.01261096313212	Best genome:	A15	A10	N5	A7	N9	A13	A9	N3	E4	A11	N12	E3	N6	N7	A6	A12	A14	A17	A16	E5	A8	
Generation:	19440	Best fitness:	110.41360544217687	Average fitness:	320.7456054421768	Fitness standard deviation:	57.506674364008944	Best genome:	A15	A10	N5	A7	N9	A13	A9	N3	E4	A11	N12	E3	N6	N7	A6	A12	A14	A17	A16	E5	A8	
Generation:	19456	Best fitness:	110.41360544217687	Average fitness:	317.7524625850339	Fitness standard deviation:	45.58159027233585	Best genome:	A15	A10	N5	A7	N9	A13	A9	N3	E4	A11	N12	E3	N6	N7	A6	A12	A14	A17	A16	E5	A8	
Generation:	19472	Best fitness:	110.41360544217687	Average fitness:	311.2907482993196	Fitness standard deviation:	54.58339741596695	Best genome:	A15	A10	N5	A7	N9	A13	A9	N3	E4	A11	N12	E3	N6	N7	A6	A12	A14	A17	A16	E5	A8	
Generation:	19488	Best fitness:	110.41360544217687	Average fitness:	297.86903401360547	Fitness standard deviation:	55.92592926727426	Best genome:	A15	A10	N5	A7	N9	A13	A9	N3	E4	A11	N12	E3	N6	N7	A6	A12	A14	A17	A16	E5	A8	
Generation:	19504	Best fitness:	110.41360544217687	Average fitness:	316.05189115646266	Fitness standard deviation:	52.700375899213164	Best genome:	A15	A10	N5	A7	N9	A13	A9	N3	E4	A11	N12	E3	N6	N7	A6	A12	A14	A17	A16	E5	A8	
Generation:	19520	Best fitness:	110.41360544217687	Average fitness:	317.19417687074827	Fitness standard deviation:	51.12541200951692	Best genome:	A15	A10	N5	A7	N9	A13	A9	N3	E4	A11	N12	E3	N6	N7	A6	A12	A14	A17	A16	E5	A8	
Generation:	19536	Best fitness:	110.41360544217687	Average fitness:	312.19246258503404	Fitness standard deviation:	55.81973575643624	Best genome:	A15	A10	N5	A7	N9	A13	A9	N3	E4	A11	N12	E3	N6	N7	A6	A12	A14	A17	A16	E5	A8	
Generation:	19552	Best fitness:	110.41360544217687	Average fitness:	318.44331972789126	Fitness standard deviation:	57.230760662783574	Best genome:	A15	A10	N5	A7	N9	A13	A9	N3	E4	A11	N12	E3	N6	N7	A6	A12	A14	A17	A16	E5	A8	
Generation:	19568	Best fitness:	110.41360544217687	Average fitness:	313.18503401360545	Fitness standard deviation:	54.32467413991697	Best genome:	A15	A10	N5	A7	N9	A13	A9	N3	E4	A11	N12	E3	N6	N7	A6	A12	A14	A17	A16	E5	A8	
Generation:	19584	Best fitness:	110.41360544217687	Average fitness:	312.87131972789115	Fitness standard deviation:	45.76219043208987	Best genome:	A15	A10	N5	A7	N9	A13	A9	N3	E4	A11	N12	E3	N6	N7	A6	A12	A14	A17	A16	E5	A8	
Generation:	19600	Best fitness:	110.41360544217687	Average fitness:	315.68560544217695	Fitness standard deviation:	49.72198240584688	Best genome:	A15	A10	N5	A7	N9	A13	A9	N3	E4	A11	N12	E3	N6	N7	A6	A12	A14	A17	A16	E5	A8	
Generation:	19616	Best fitness:	110.41360544217687	Average fitness:	312.2216054421769	Fitness standard deviation:	54.984247403511965	Best genome:	A15	A10	N5	A7	N9	A13	A9	N3	E4	A11	N12	E3	N6	N7	A6	A12	A14	A17	A16	E5	A8	
Generation:	19632	Best fitness:	110.41360544217687	Average fitness:	317.90960544217677	Fitness standard deviation:	47.97617631912824	Best genome:	A15	A10	N5	A7	N9	A13	A9	N3	E4	A11	N12	E3	N6	N7	A6	A12	A14	A17	A16	E5	A8	
Generation:	19648	Best fitness:	110.41360544217687	Average fitness:	310.78103401360545	Fitness standard deviation:	56.36492758401292	Best genome:	A15	A10	N5	A7	N9	A13	A9	N3	E4	A11	N12	E3	N6	N7	A6	A12	A14	A17	A16	E5	A8	
Generation:	19664	Best fitness:	110.41360544217687	Average fitness:	310.6118911564626	Fitness standard deviation:	59.347175689895685	Best genome:	A15	A10	N5	A7	N9	A13	A9	N3	E4	A11	N12	E3	N6	N7	A6	A12	A14	A17	A16	E5	A8	
Generation:	19680	Best fitness:	110.41360544217687	Average fitness:	305.50846258503395	Fitness standard deviation:	57.175279213510244	Best genome:	A15	A10	N5	A7	N9	A13	A9	N3	E4	A11	N12	E3	N6	N7	A6	A12	A14	A17	A16	E5	A8	
Generation:	19696	Best fitness:	110.41360544217687	Average fitness:	326.51589115646254	Fitness standard deviation:	56.69715526535413	Best genome:	A15	A10	N5	A7	N9	A13	A9	N3	E4	A11	N12	E3	N6	N7	A6	A12	A14	A17	A16	E5	A8	
Generation:	19712	Best fitness:	110.41360544217687	Average fitness:	318.93531972789106	Fitness standard deviation:	58.300278239263235	Best genome:	A15	A10	N5	A7	N9	A13	A9	N3	E4	A11	N12	E3	N6	N7	A6	A12	A14	A17	A16	E5	A8	
Generation:	19728	Best fitness:	110.41360544217687	Average fitness:	310.78103401360534	Fitness standard deviation:	57.85917795644799	Best genome:	A15	A10	N5	A7	N9	A13	A9	N3	E4	A11	N12	E3	N6	N7	A6	A12	A14	A17	A16	E5	A8	
Generation:	19744	Best fitness:	110.41360544217687	Average fitness:	311.45074829931974	Fitness standard deviation:	48.696929040332556	Best genome:	A15	A10	N5	A7	N9	A13	A9	N3	E4	A11	N12	E3	N6	N7	A6	A12	A14	A17	A16	E5	A8	
Generation:	19760	Best fitness:	110.41360544217687	Average fitness:	311.0021768707482	Fitness standard deviation:	64.98382743861298	Best genome:	A15	A10	N5	A7	N9	A13	A9	N3	E4	A11	N12	E3	N6	N7	A6	A12	A14	A17	A16	E5	A8	
Generation:	19776	Best fitness:	110.41360544217687	Average fitness:	317.55646258503396	Fitness standard deviation:	55.157166167161236	Best genome:	A15	A10	N5	A7	N9	A13	A9	N3	E4	A11	N12	E3	N6	N7	A6	A12	A14	A17	A16	E5	A8	
Generation:	19792	Best fitness:	110.41360544217687	Average fitness:	317.60160544217683	Fitness standard deviation:	46.51843263016658	Best genome:	A15	A10	N5	A7	N9	A13	A9	N3	E4	A11	N12	E3	N6	N7	A6	A12	A14	A17	A16	E5	A8	
Generation:	19808	Best fitness:	110.41360544217687	Average fitness:	310.2450340136054	Fitness standard deviation:	52.05217641355408	Best genome:	A15	A10	N5	A7	N9	A13	A9	N3	E4	A11	N12	E3	N6	N7	A6	A12	A14	A17	A16	E5	A8	
Generation:	19824	Best fitness:	110.41360544217687	Average fitness:	308.68846258503396	Fitness standard deviation:	48.17773213798242	Best genome:	A15	A10	N5	A7	N9	A13	A9	N3	E4	A11	N12	E3	N6	N7	A6	A12	A14	A17	A16	E5	A8	
Generation:	19840	Best fitness:	110.41360544217687	Average fitness:	309.5690340136054	Fitness standard deviation:	49.72947917585746	Best genome:	A15	A10	N5	A7	N9	A13	A9	N3	E4	A11	N12	E3	N6	N7	A6	A12	A14	A17	A16	E5	A8	
Generation:	19856	Best fitness:	110.41360544217687	Average fitness:	316.45417687074826	Fitness standard deviation:	57.067729782519045	Best genome:	A15	A10	N5	A7	N9	A13	A9	N3	E4	A11	N12	E3	N6	N7	A6	A12	A14	A17	A16	E5	A8	
Generation:	19872	Best fitness:	110.41360544217687	Average fitness:	317.321605442177	Fitness standard deviation:	51.93201939113109	Best genome:	A15	A10	N5	A7	N9	A13	A9	N3	E4	A11	N12	E3	N6	N7	A6	A12	A14	A17	A16	E5	A8	
Generation:	19888	Best fitness:	110.41360544217687	Average fitness:	306.1267482993197	Fitness standard deviation:	51.18272666533075	Best genome:	A15	A10	N5	A7	N9	A13	A9	N3	E4	A11	N12	E3	N6	N7	A6	A12	A14	A17	A16	E5	A8	
Generation:	19904	Best fitness:	110.41360544217687	Average fitness:	320.0210340136055	Fitness standard deviation:	53.40886995354129	Best genome:	A15	A10	N5	A7	N9	A13	A9	N3	E4	A11	N12	E3	N6	N7	A6	A12	A14	A17	A16	E5	A8	
Generation:	19920	Best fitness:	110.41360544217687	Average fitness:	309.3667482993198	Fitness standard deviation:	56.7210387516063	Best genome:	A15	A10	N5	A7	N9	A13	A9	N3	E4	A11	N12	E3	N6	N7	A6	A12	A14	A17	A16	E5	A8	
Generation:	19936	Best fitness:	110.41360544217687	Average fitness:	320.2987482993196	Fitness standard deviation:	61.86849766848312	Best genome:	A15	A10	N5	A7	N9	A13	A9	N3	E4	A11	N12	E3	N6	N7	A6	A12	A14	A17	A16	E5	A8	
Generation:	19952	Best fitness:	110.41360544217687	Average fitness:	311.8736054421769	Fitness standard deviation:	50.891753311337595	Best genome:	A15	A10	N5	A7	N9	A13	A9	N3	E4	A11	N12	E3	N6	N7	A6	A12	A14	A17	A16	E5	A8	
Generation:	19968	Best fitness:	110.41360544217687	Average fitness:	312.11760544217674	Fitness standard deviation:	55.71859639294586	Best genome:	A15	A10	N5	A7	N9	A13	A9	N3	E4	A11	N12	E3	N6	N7	A6	A12	A14	A17	A16	E5	A8	
Generation:	19984	Best fitness:	110.41360544217687	Average fitness:	313.47074829931967	Fitness standard deviation:	57.64811652409391	Best genome:	A15	A10	N5	A7	N9	A13	A9	N3	E4	A11	N12	E3	N6	N7	A6	A12	A14	A17	A16	E5	A8	
Generation:	20000	Best fitness:	110.41360544217687	Average fitness:	304.3027482993198	Fitness standard deviation:	51.84821793013345	Best genome:	A15	A10	N5	A7	N9	A13	A9	N3	E4	A11	N12	E3	N6	N7	A6	A12	A14	A17	A16	E5	A8	
Generation:	20016	Best fitness:	110.41360544217687	Average fitness:	324.02160544217685	Fitness standard deviation:	57.19632899308935	Best genome:	A15	A10	N5	A7	N9	A13	A9	N3	E4	A11	N12	E3	N6	N7	A6	A12	A14	A17	A16	E5	A8	
Generation:	20032	Best fitness:	110.41360544217687	Average fitness:	313.09760544217687	Fitness standard deviation:	51.26303594408043	Best genome:	A15	A10	N5	A7	N9	A13	A9	N3	E4	A11	N12	E3	N6	N7	A6	A12	A14	A17	A16	E5	A8	
