Generation:	16	Best fitness:	216.32789115646258	Average fitness:	325.03017687074833	Fitness standard deviation:	40.929983457068715	Best genome:	A13	N9	A16	N3	A11	A6	A14	N7	E5	A15	E3	A12	A17	N6	A10	A7	N5	A9	E4	N12	A8	
Generation:	13808	Best fitness:	95.75646258503401	Average fitness:	310.03017687074833	Fitness standard deviation:	54.88243556504231	Best genome:	A9	N3	E4	N5	A7	A12	A11	E3	N6	A6	A14	N7	A10	N12	A8	A13	N9	A16	E5	A15	A17	
Generation:	13824	Best fitness:	95.75646258503401	Average fitness:	330.71989115646255	Fitness standard deviation:	51.1073412323194	Best genome:	A9	N3	E4	N5	A7	A12	A11	E3	N6	A6	A14	N7	A10	N12	A8	A13	N9	A16	E5	A15	A17	
Generation:	13840	Best fitness:	95.75646258503401	Average fitness:	307.86731972789124	Fitness standard deviation:	63.79383442538846	Best genome:	A9	N3	E4	N5	A7	A12	A11	E3	N6	A6	A14	N7	A10	N12	A8	A13	N9	A16	E5	A15	A17	
Generation:	13856	Best fitness:	95.75646258503401	Average fitness:	321.1204625850341	Fitness standard deviation:	54.800647340136045	Best genome:	A9	N3	E4	N5	A7	A12	A11	E3	N6	A6	A14	N7	A10	N12	A8	A13	N9	A16	E5	A15	A17	
Generation:	13872	Best fitness:	95.75646258503401	Average fitness:	316.58560544217687	Fitness standard deviation:	59.43079295023648	Best genome:	A9	N3	E4	N5	A7	A12	A11	E3	N6	A6	A14	N7	A10	N12	A8	A13	N9	A16	E5	A15	A17	
Generation:	13888	Best fitness:	95.75646258503401	Average fitness:	323.0981768707483	Fitness standard deviation:	56.536704771758494	Best genome:	A9	N3	E4	N5	A7	A12	A11	E3	N6	A6	A14	N7	A10	N12	A8	A13	N9	A16	E5	A15	A17	
Generation:	13904	Best fitness:	95.75646258503401	Average fitness:	314.3798911564626	Fitness standard deviation:	48.50470633677032	Best genome:	A9	N3	E4	N5	A7	A12	A11	E3	N6	A6	A14	N7	A10	N12	A8	A13	N9	A16	E5	A15	A17	
Generation:	13920	Best fitness:	95.75646258503401	Average fitness:	312.81131972789115	Fitness standard deviation:	53.29832369841686	Best genome:	A9	N3	E4	N5	A7	A12	A11	E3	N6	A6	A14	N7	A10	N12	A8	A13	N9	A16	E5	A15	A17	
Generation:	13936	Best fitness:	95.75646258503401	Average fitness:	308.1850340136054	Fitness standard deviation:	57.641206915659545	Best genome:	A9	N3	E4	N5	A7	A12	A11	E3	N6	A6	A14	N7	A10	N12	A8	A13	N9	A16	E5	A15	A17	
Generation:	13952	Best fitness:	95.75646258503401	Average fitness:	309.2998911564625	Fitness standard deviation:	58.06000709751304	Best genome:	A9	N3	E4	N5	A7	A12	A11	E3	N6	A6	A14	N7	A10	N12	A8	A13	N9	A16	E5	A15	A17	
Generation:	13968	Best fitness:	95.75646258503401	Average fitness:	310.1267482993197	Fitness standard deviation:	62.8190752155647	Best genome:	A9	N3	E4	N5	A7	A12	A11	E3	N6	A6	A14	N7	A10	N12	A8	A13	N9	A16	E5	A15	A17	
Generation:	13984	Best fitness:	95.75646258503401	Average fitness:	310.1736054421769	Fitness standard deviation:	54.81423619641086	Best genome:	A9	N3	E4	N5	A7	A12	A11	E3	N6	A6	A14	N7	A10	N12	A8	A13	N9	A16	E5	A15	A17	
Generation:	14000	Best fitness:	95.75646258503401	Average fitness:	309.35874829931987	Fitness standard deviation:	61.22525978378399	Best genome:	A9	N3	E4	N5	A7	A12	A11	E3	N6	A6	A14	N7	A10	N12	A8	A13	N9	A16	E5	A15	A17	
Generation:	14016	Best fitness:	95.75646258503401	Average fitness:	307.1187482993198	Fitness standard deviation:	58.06216666677895	Best genome:	A9	N3	E4	N5	A7	A12	A11	E3	N6	A6	A14	N7	A10	N12	A8	A13	N9	A16	E5	A15	A17	
Generation:	14032	Best fitness:	95.75646258503401	Average fitness:	317.9587482993197	Fitness standard deviation:	58.44584357771051	Best genome:	A9	N3	E4	N5	A7	A12	A11	E3	N6	A6	A14	N7	A10	N12	A8	A13	N9	A16	E5	A15	A17	
Generation:	14048	Best fitness:	95.75646258503401	Average fitness:	298.7970340136054	Fitness standard deviation:	52.55198742702898	Best genome:	A9	N3	E4	N5	A7	A12	A11	E3	N6	A6	A14	N7	A10	N12	A8	A13	N9	A16	E5	A15	A17	
Generation:	14064	Best fitness:	95.75646258503401	Average fitness:	314.5398911564626	Fitness standard deviation:	57.99630110372804	Best genome:	A9	N3	E4	N5	A7	A12	A11	E3	N6	A6	A14	N7	A10	N12	A8	A13	N9	A16	E5	A15	A17	
Generation:	14080	Best fitness:	95.75646258503401	Average fitness:	322.7964625850341	Fitness standard deviation:	56.82037202932607	Best genome:	A9	N3	E4	N5	A7	A12	A11	E3	N6	A6	A14	N7	A10	N12	A8	A13	N9	A16	E5	A15	A17	
Generation:	14096	Best fitness:	95.75646258503401	Average fitness:	318.9850340136054	Fitness standard deviation:	60.14112138655758	Best genome:	A9	N3	E4	N5	A7	A12	A11	E3	N6	A6	A14	N7	A10	N12	A8	A13	N9	A16	E5	A15	A17	
Generation:	14112	Best fitness:	95.75646258503401	Average fitness:	312.27703401360543	Fitness standard deviation:	50.041209887655675	Best genome:	A9	N3	E4	N5	A7	A12	A11	E3	N6	A6	A14	N7	A10	N12	A8	A13	N9	A16	E5	A15	A17	
Generation:	14128	Best fitness:	95.75646258503401	Average fitness:	308.66560544217685	Fitness standard deviation:	59.971051163312566	Best genome:	A9	N3	E4	N5	A7	A12	A11	E3	N6	A6	A14	N7	A10	N12	A8	A13	N9	A16	E5	A15	A17	
Generation:	14144	Best fitness:	95.75646258503401	Average fitness:	316.34846258503393	Fitness standard deviation:	60.491854750057385	Best genome:	A9	N3	E4	N5	A7	A12	A11	E3	N6	A6	A14	N7	A10	N12	A8	A13	N9	A16	E5	A15	A17	
Generation:	14160	Best fitness:	95.75646258503401	Average fitness:	302.9016054421768	Fitness standard deviation:	62.28156076321499	Best genome:	A9	N3	E4	N5	A7	A12	A11	E3	N6	A6	A14	N7	A10	N12	A8	A13	N9	A16	E5	A15	A17	
Generation:	14176	Best fitness:	95.75646258503401	Average fitness:	312.0541768707482	Fitness standard deviation:	57.69863467843154	Best genome:	A9	N3	E4	N5	A7	A12	A11	E3	N6	A6	A14	N7	A10	N12	A8	A13	N9	A16	E5	A15	A17	
Generation:	14192	Best fitness:	95.75646258503401	Average fitness:	313.96160544217673	Fitness standard deviation:	59.25570178437839	Best genome:	A9	N3	E4	N5	A7	A12	A11	E3	N6	A6	A14	N7	A10	N12	A8	A13	N9	A16	E5	A15	A17	
Generation:	14208	Best fitness:	95.75646258503401	Average fitness:	317.6130340136055	Fitness standard deviation:	51.19602583109317	Best genome:	A9	N3	E4	N5	A7	A12	A11	E3	N6	A6	A14	N7	A10	N12	A8	A13	N9	A16	E5	A15	A17	
Generation:	14224	Best fitness:	95.75646258503401	Average fitness:	308.6844625850341	Fitness standard deviation:	62.17758405452196	Best genome:	A9	N3	E4	N5	A7	A12	A11	E3	N6	A6	A14	N7	A10	N12	A8	A13	N9	A16	E5	A15	A17	
Generation:	14240	Best fitness:	95.75646258503401	Average fitness:	319.15931972789116	Fitness standard deviation:	58.77694182071672	Best genome:	A9	N3	E4	N5	A7	A12	A11	E3	N6	A6	A14	N7	A10	N12	A8	A13	N9	A16	E5	A15	A17	
Generation:	14256	Best fitness:	95.75646258503401	Average fitness:	315.10274829931967	Fitness standard deviation:	48.85474267788593	Best genome:	A9	N3	E4	N5	A7	A12	A11	E3	N6	A6	A14	N7	A10	N12	A8	A13	N9	A16	E5	A15	A17	
Generation:	14272	Best fitness:	95.75646258503401	Average fitness:	319.1621768707483	Fitness standard deviation:	52.642332309847454	Best genome:	A9	N3	E4	N5	A7	A12	A11	E3	N6	A6	A14	N7	A10	N12	A8	A13	N9	A16	E5	A15	A17	
Generation:	14288	Best fitness:	95.75646258503401	Average fitness:	303.3456054421769	Fitness standard deviation:	63.515393574297875	Best genome:	A9	N3	E4	N5	A7	A12	A11	E3	N6	A6	A14	N7	A10	N12	A8	A13	N9	A16	E5	A15	A17	
Generation:	14304	Best fitness:	95.75646258503401	Average fitness:	314.7513197278912	Fitness standard deviation:	51.91201620638756	Best genome:	A9	N3	E4	N5	A7	A12	A11	E3	N6	A6	A14	N7	A10	N12	A8	A13	N9	A16	E5	A15	A17	
Generation:	14320	Best fitness:	95.75646258503401	Average fitness:	311.6341768707482	Fitness standard deviation:	57.08303584164002	Best genome:	A9	N3	E4	N5	A7	A12	A11	E3	N6	A6	A14	N7	A10	N12	A8	A13	N9	A16	E5	A15	A17	
Generation:	14336	Best fitness:	95.75646258503401	Average fitness:	318.6210340136055	Fitness standard deviation:	56.42448037538895	Best genome:	A9	N3	E4	N5	A7	A12	A11	E3	N6	A6	A14	N7	A10	N12	A8	A13	N9	A16	E5	A15	A17	
Generation:	14352	Best fitness:	95.75646258503401	Average fitness:	315.0398911564625	Fitness standard deviation:	54.89769062166311	Best genome:	A9	N3	E4	N5	A7	A12	A11	E3	N6	A6	A14	N7	A10	N12	A8	A13	N9	A16	E5	A15	A17	
Generation:	14368	Best fitness:	95.75646258503401	Average fitness:	321.92560544217685	Fitness standard deviation:	51.241369077919764	Best genome:	A9	N3	E4	N5	A7	A12	A11	E3	N6	A6	A14	N7	A10	N12	A8	A13	N9	A16	E5	A15	A17	
Generation:	14384	Best fitness:	95.75646258503401	Average fitness:	309.8581768707483	Fitness standard deviation:	65.32754525075771	Best genome:	A9	N3	E4	N5	A7	A12	A11	E3	N6	A6	A14	N7	A10	N12	A8	A13	N9	A16	E5	A15	A17	
Generation:	14400	Best fitness:	95.75646258503401	Average fitness:	308.0867482993197	Fitness standard deviation:	54.05009563245519	Best genome:	A9	N3	E4	N5	A7	A12	A11	E3	N6	A6	A14	N7	A10	N12	A8	A13	N9	A16	E5	A15	A17	
Generation:	14416	Best fitness:	95.75646258503401	Average fitness:	314.39703401360543	Fitness standard deviation:	64.0778310137646	Best genome:	A9	N3	E4	N5	A7	A12	A11	E3	N6	A6	A14	N7	A10	N12	A8	A13	N9	A16	E5	A15	A17	
Generation:	14432	Best fitness:	95.75646258503401	Average fitness:	306.65017687074845	Fitness standard deviation:	51.68999683434595	Best genome:	A9	N3	E4	N5	A7	A12	A11	E3	N6	A6	A14	N7	A10	N12	A8	A13	N9	A16	E5	A15	A17	
Generation:	14448	Best fitness:	95.75646258503401	Average fitness:	319.77817687074827	Fitness standard deviation:	50.774700934819975	Best genome:	A9	N3	E4	N5	A7	A12	A11	E3	N6	A6	A14	N7	A10	N12	A8	A13	N9	A16	E5	A15	A17	
Generation:	14464	Best fitness:	95.75646258503401	Average fitness:	310.7410340136054	Fitness standard deviation:	62.095544868947165	Best genome:	A9	N3	E4	N5	A7	A12	A11	E3	N6	A6	A14	N7	A10	N12	A8	A13	N9	A16	E5	A15	A17	
Generation:	14480	Best fitness:	95.75646258503401	Average fitness:	312.93589115646256	Fitness standard deviation:	46.18524405752406	Best genome:	A9	N3	E4	N5	A7	A12	A11	E3	N6	A6	A14	N7	A10	N12	A8	A13	N9	A16	E5	A15	A17	
Generation:	14496	Best fitness:	95.75646258503401	Average fitness:	320.732462585034	Fitness standard deviation:	62.74460272357118	Best genome:	A9	N3	E4	N5	A7	A12	A11	E3	N6	A6	A14	N7	A10	N12	A8	A13	N9	A16	E5	A15	A17	
Generation:	14512	Best fitness:	95.75646258503401	Average fitness:	313.9953197278912	Fitness standard deviation:	48.092210327703604	Best genome:	A9	N3	E4	N5	A7	A12	A11	E3	N6	A6	A14	N7	A10	N12	A8	A13	N9	A16	E5	A15	A17	
Generation:	14528	Best fitness:	95.75646258503401	Average fitness:	311.5781768707482	Fitness standard deviation:	54.84418107582199	Best genome:	A9	N3	E4	N5	A7	A12	A11	E3	N6	A6	A14	N7	A10	N12	A8	A13	N9	A16	E5	A15	A17	
Generation:	14544	Best fitness:	95.75646258503401	Average fitness:	316.78274829931973	Fitness standard deviation:	49.6099087666641	Best genome:	A9	N3	E4	N5	A7	A12	A11	E3	N6	A6	A14	N7	A10	N12	A8	A13	N9	A16	E5	A15	A17	
Generation:	14560	Best fitness:	95.75646258503401	Average fitness:	308.1033197278911	Fitness standard deviation:	57.569500714974325	Best genome:	A9	N3	E4	N5	A7	A12	A11	E3	N6	A6	A14	N7	A10	N12	A8	A13	N9	A16	E5	A15	A17	
Generation:	14576	Best fitness:	95.75646258503401	Average fitness:	311.2118911564626	Fitness standard deviation:	56.79424673650798	Best genome:	A9	N3	E4	N5	A7	A12	A11	E3	N6	A6	A14	N7	A10	N12	A8	A13	N9	A16	E5	A15	A17	
Generation:	14592	Best fitness:	95.75646258503401	Average fitness:	324.3513197278911	Fitness standard deviation:	53.89682923996967	Best genome:	A9	N3	E4	N5	A7	A12	A11	E3	N6	A6	A14	N7	A10	N12	A8	A13	N9	A16	E5	A15	A17	
Generation:	14608	Best fitness:	95.75646258503401	Average fitness:	321.48274829931955	Fitness standard deviation:	54.712167386072664	Best genome:	A9	N3	E4	N5	A7	A12	A11	E3	N6	A6	A14	N7	A10	N12	A8	A13	N9	A16	E5	A15	A17	
Generation:	14624	Best fitness:	95.75646258503401	Average fitness:	317.1838911564627	Fitness standard deviation:	58.327954710710486	Best genome:	A9	N3	E4	N5	A7	A12	A11	E3	N6	A6	A14	N7	A10	N12	A8	A13	N9	A16	E5	A15	A17	
Generation:	14640	Best fitness:	95.75646258503401	Average fitness:	319.3210340136054	Fitness standard deviation:	54.424353660350796	Best genome:	A9	N3	E4	N5	A7	A12	A11	E3	N6	A6	A14	N7	A10	N12	A8	A13	N9	A16	E5	A15	A17	
Generation:	14656	Best fitness:	95.75646258503401	Average fitness:	305.5518911564625	Fitness standard deviation:	56.32009402821465	Best genome:	A9	N3	E4	N5	A7	A12	A11	E3	N6	A6	A14	N7	A10	N12	A8	A13	N9	A16	E5	A15	A17	
Generation:	14672	Best fitness:	95.75646258503401	Average fitness:	318.5696054421769	Fitness standard deviation:	60.21426157193212	Best genome:	A9	N3	E4	N5	A7	A12	A11	E3	N6	A6	A14	N7	A10	N12	A8	A13	N9	A16	E5	A15	A17	
Generation:	14688	Best fitness:	95.75646258503401	Average fitness:	305.8210340136054	Fitness standard deviation:	58.61959575125724	Best genome:	A9	N3	E4	N5	A7	A12	A11	E3	N6	A6	A14	N7	A10	N12	A8	A13	N9	A16	E5	A15	A17	
Generation:	14704	Best fitness:	95.75646258503401	Average fitness:	310.5673197278912	Fitness standard deviation:	55.272785166677025	Best genome:	A9	N3	E4	N5	A7	A12	A11	E3	N6	A6	A14	N7	A10	N12	A8	A13	N9	A16	E5	A15	A17	
Generation:	14720	Best fitness:	95.75646258503401	Average fitness:	307.5016054421768	Fitness standard deviation:	60.49223659820376	Best genome:	A9	N3	E4	N5	A7	A12	A11	E3	N6	A6	A14	N7	A10	N12	A8	A13	N9	A16	E5	A15	A17	
Generation:	14736	Best fitness:	95.75646258503401	Average fitness:	314.6096054421769	Fitness standard deviation:	59.17569771727691	Best genome:	A9	N3	E4	N5	A7	A12	A11	E3	N6	A6	A14	N7	A10	N12	A8	A13	N9	A16	E5	A15	A17	
Generation:	14752	Best fitness:	95.75646258503401	Average fitness:	312.0598911564626	Fitness standard deviation:	59.890198275422236	Best genome:	A9	N3	E4	N5	A7	A12	A11	E3	N6	A6	A14	N7	A10	N12	A8	A13	N9	A16	E5	A15	A17	
Generation:	14768	Best fitness:	95.75646258503401	Average fitness:	309.1918911564626	Fitness standard deviation:	56.32172613310289	Best genome:	A9	N3	E4	N5	A7	A12	A11	E3	N6	A6	A14	N7	A10	N12	A8	A13	N9	A16	E5	A15	A17	
Generation:	14784	Best fitness:	95.75646258503401	Average fitness:	311.5587482993197	Fitness standard deviation:	59.008154632583256	Best genome:	A9	N3	E4	N5	A7	A12	A11	E3	N6	A6	A14	N7	A10	N12	A8	A13	N9	A16	E5	A15	A17	
Generation:	14800	Best fitness:	95.75646258503401	Average fitness:	306.02846258503394	Fitness standard deviation:	52.224424418043306	Best genome:	A9	N3	E4	N5	A7	A12	A11	E3	N6	A6	A14	N7	A10	N12	A8	A13	N9	A16	E5	A15	A17	
Generation:	14816	Best fitness:	95.75646258503401	Average fitness:	313.48560544217685	Fitness standard deviation:	52.66267616536364	Best genome:	A9	N3	E4	N5	A7	A12	A11	E3	N6	A6	A14	N7	A10	N12	A8	A13	N9	A16	E5	A15	A17	
Generation:	14832	Best fitness:	95.75646258503401	Average fitness:	316.55017687074815	Fitness standard deviation:	62.55183627771679	Best genome:	A9	N3	E4	N5	A7	A12	A11	E3	N6	A6	A14	N7	A10	N12	A8	A13	N9	A16	E5	A15	A17	
Generation:	14848	Best fitness:	95.75646258503401	Average fitness:	322.660462585034	Fitness standard deviation:	49.076294043674736	Best genome:	A9	N3	E4	N5	A7	A12	A11	E3	N6	A6	A14	N7	A10	N12	A8	A13	N9	A16	E5	A15	A17	
Generation:	14864	Best fitness:	95.75646258503401	Average fitness:	318.9770340136054	Fitness standard deviation:	49.31596356688788	Best genome:	A9	N3	E4	N5	A7	A12	A11	E3	N6	A6	A14	N7	A10	N12	A8	A13	N9	A16	E5	A15	A17	
Generation:	14880	Best fitness:	95.75646258503401	Average fitness:	321.13131972789125	Fitness standard deviation:	53.008374737644345	Best genome:	A9	N3	E4	N5	A7	A12	A11	E3	N6	A6	A14	N7	A10	N12	A8	A13	N9	A16	E5	A15	A17	
Generation:	14896	Best fitness:	95.75646258503401	Average fitness:	311.25189115646253	Fitness standard deviation:	56.25047964893005	Best genome:	A9	N3	E4	N5	A7	A12	A11	E3	N6	A6	A14	N7	A10	N12	A8	A13	N9	A16	E5	A15	A17	
Generation:	14912	Best fitness:	95.75646258503401	Average fitness:	302.67703401360546	Fitness standard deviation:	52.76087644210221	Best genome:	A9	N3	E4	N5	A7	A12	A11	E3	N6	A6	A14	N7	A10	N12	A8	A13	N9	A16	E5	A15	A17	
Generation:	14928	Best fitness:	95.75646258503401	Average fitness:	306.6067482993197	Fitness standard deviation:	56.137813676773725	Best genome:	A9	N3	E4	N5	A7	A12	A11	E3	N6	A6	A14	N7	A10	N12	A8	A13	N9	A16	E5	A15	A17	
Generation:	14944	Best fitness:	95.75646258503401	Average fitness:	306.7370340136054	Fitness standard deviation:	54.58829610374558	Best genome:	A9	N3	E4	N5	A7	A12	A11	E3	N6	A6	A14	N7	A10	N12	A8	A13	N9	A16	E5	A15	A17	
Generation:	14960	Best fitness:	95.75646258503401	Average fitness:	314.179319727891	Fitness standard deviation:	61.71363756273398	Best genome:	A9	N3	E4	N5	A7	A12	A11	E3	N6	A6	A14	N7	A10	N12	A8	A13	N9	A16	E5	A15	A17	
Generation:	14976	Best fitness:	95.75646258503401	Average fitness:	299.42789115646264	Fitness standard deviation:	55.07520476214172	Best genome:	A9	N3	E4	N5	A7	A12	A11	E3	N6	A6	A14	N7	A10	N12	A8	A13	N9	A16	E5	A15	A17	
Generation:	14992	Best fitness:	95.75646258503401	Average fitness:	304.4421768707482	Fitness standard deviation:	59.70045034527438	Best genome:	A9	N3	E4	N5	A7	A12	A11	E3	N6	A6	A14	N7	A10	N12	A8	A13	N9	A16	E5	A15	A17	
Generation:	15008	Best fitness:	95.75646258503401	Average fitness:	316.62046258503403	Fitness standard deviation:	62.54210625666847	Best genome:	A9	N3	E4	N5	A7	A12	A11	E3	N6	A6	A14	N7	A10	N12	A8	A13	N9	A16	E5	A15	A17	
Generation:	15024	Best fitness:	95.75646258503401	Average fitness:	310.2421768707483	Fitness standard deviation:	55.02244083933725	Best genome:	A9	N3	E4	N5	A7	A12	A11	E3	N6	A6	A14	N7	A10	N12	A8	A13	N9	A16	E5	A15	A17	
Generation:	15040	Best fitness:	95.75646258503401	Average fitness:	304.5370340136054	Fitness standard deviation:	55.77971467719594	Best genome:	A9	N3	E4	N5	A7	A12	A11	E3	N6	A6	A14	N7	A10	N12	A8	A13	N9	A16	E5	A15	A17	
Generation:	15056	Best fitness:	95.75646258503401	Average fitness:	299.9118911564626	Fitness standard deviation:	68.84248715638876	Best genome:	A9	N3	E4	N5	A7	A12	A11	E3	N6	A6	A14	N7	A10	N12	A8	A13	N9	A16	E5	A15	A17	
Generation:	15072	Best fitness:	95.75646258503401	Average fitness:	314.63246258503403	Fitness standard deviation:	55.41417945999462	Best genome:	A9	N3	E4	N5	A7	A12	A11	E3	N6	A6	A14	N7	A10	N12	A8	A13	N9	A16	E5	A15	A17	
Generation:	15088	Best fitness:	95.75646258503401	Average fitness:	315.03646258503403	Fitness standard deviation:	62.52092260407956	Best genome:	A9	N3	E4	N5	A7	A12	A11	E3	N6	A6	A14	N7	A10	N12	A8	A13	N9	A16	E5	A15	A17	
Generation:	15104	Best fitness:	95.75646258503401	Average fitness:	297.97131972789117	Fitness standard deviation:	65.88717214097669	Best genome:	A9	N3	E4	N5	A7	A12	A11	E3	N6	A6	A14	N7	A10	N12	A8	A13	N9	A16	E5	A15	A17	
Generation:	15120	Best fitness:	95.75646258503401	Average fitness:	311.660462585034	Fitness standard deviation:	51.77957512694104	Best genome:	A9	N3	E4	N5	A7	A12	A11	E3	N6	A6	A14	N7	A10	N12	A8	A13	N9	A16	E5	A15	A17	
Generation:	15136	Best fitness:	95.75646258503401	Average fitness:	316.03246258503395	Fitness standard deviation:	59.65650946844932	Best genome:	A9	N3	E4	N5	A7	A12	A11	E3	N6	A6	A14	N7	A10	N12	A8	A13	N9	A16	E5	A15	A17	
Generation:	15152	Best fitness:	95.75646258503401	Average fitness:	311.1130340136055	Fitness standard deviation:	52.6251096240072	Best genome:	A9	N3	E4	N5	A7	A12	A11	E3	N6	A6	A14	N7	A10	N12	A8	A13	N9	A16	E5	A15	A17	
Generation:	15168	Best fitness:	95.75646258503401	Average fitness:	311.757605442177	Fitness standard deviation:	48.28473404245923	Best genome:	A9	N3	E4	N5	A7	A12	A11	E3	N6	A6	A14	N7	A10	N12	A8	A13	N9	A16	E5	A15	A17	
Generation:	15184	Best fitness:	95.75646258503401	Average fitness:	322.3616054421768	Fitness standard deviation:	56.060298350098364	Best genome:	A9	N3	E4	N5	A7	A12	A11	E3	N6	A6	A14	N7	A10	N12	A8	A13	N9	A16	E5	A15	A17	
Generation:	15200	Best fitness:	95.75646258503401	Average fitness:	317.1101768707483	Fitness standard deviation:	46.728918595906514	Best genome:	A9	N3	E4	N5	A7	A12	A11	E3	N6	A6	A14	N7	A10	N12	A8	A13	N9	A16	E5	A15	A17	
Generation:	15216	Best fitness:	95.75646258503401	Average fitness:	317.83074829931974	Fitness standard deviation:	58.951829245822154	Best genome:	A9	N3	E4	N5	A7	A12	A11	E3	N6	A6	A14	N7	A10	N12	A8	A13	N9	A16	E5	A15	A17	
Generation:	15232	Best fitness:	95.75646258503401	Average fitness:	307.3650340136055	Fitness standard deviation:	52.24254587977121	Best genome:	A9	N3	E4	N5	A7	A12	A11	E3	N6	A6	A14	N7	A10	N12	A8	A13	N9	A16	E5	A15	A17	
Generation:	15248	Best fitness:	95.75646258503401	Average fitness:	314.67989115646253	Fitness standard deviation:	60.212858736523124	Best genome:	A9	N3	E4	N5	A7	A12	A11	E3	N6	A6	A14	N7	A10	N12	A8	A13	N9	A16	E5	A15	A17	
Generation:	15264	Best fitness:	95.75646258503401	Average fitness:	308.5878911564625	Fitness standard deviation:	54.787375351984004	Best genome:	A9	N3	E4	N5	A7	A12	A11	E3	N6	A6	A14	N7	A10	N12	A8	A13	N9	A16	E5	A15	A17	
Generation:	15280	Best fitness:	95.75646258503401	Average fitness:	330.4033197278913	Fitness standard deviation:	50.93854280585256	Best genome:	A9	N3	E4	N5	A7	A12	A11	E3	N6	A6	A14	N7	A10	N12	A8	A13	N9	A16	E5	A15	A17	
Generation:	15296	Best fitness:	95.75646258503401	Average fitness:	308.1427482993197	Fitness standard deviation:	54.05614382646763	Best genome:	A9	N3	E4	N5	A7	A12	A11	E3	N6	A6	A14	N7	A10	N12	A8	A13	N9	A16	E5	A15	A17	
Generation:	15312	Best fitness:	95.75646258503401	Average fitness:	304.2547482993197	Fitness standard deviation:	66.20581962458637	Best genome:	A9	N3	E4	N5	A7	A12	A11	E3	N6	A6	A14	N7	A10	N12	A8	A13	N9	A16	E5	A15	A17	
Generation:	15328	Best fitness:	95.75646258503401	Average fitness:	315.0056054421769	Fitness standard deviation:	52.07078135282663	Best genome:	A9	N3	E4	N5	A7	A12	A11	E3	N6	A6	A14	N7	A10	N12	A8	A13	N9	A16	E5	A15	A17	
Generation:	15344	Best fitness:	95.75646258503401	Average fitness:	308.6467482993197	Fitness standard deviation:	57.51103882964823	Best genome:	A9	N3	E4	N5	A7	A12	A11	E3	N6	A6	A14	N7	A10	N12	A8	A13	N9	A16	E5	A15	A17	
Generation:	15360	Best fitness:	95.75646258503401	Average fitness:	315.120462585034	Fitness standard deviation:	54.34466357520342	Best genome:	A9	N3	E4	N5	A7	A12	A11	E3	N6	A6	A14	N7	A10	N12	A8	A13	N9	A16	E5	A15	A17	
