Generation:	16	Best fitness:	241.87074829931973	Average fitness:	343.7474625850342	Fitness standard deviation:	33.3963942300876	Best genome:	N12	A6	A14	A12	A15	A17	E4	A16	A13	A11	E3	A7	A9	N6	N7	A10	E5	N5	N3	A8	N9	
Generation:	33840	Best fitness:	114.4421768707483	Average fitness:	339.24131972789127	Fitness standard deviation:	40.39719195232082	Best genome:	A16	E5	N7	A6	A12	N9	A13	A9	N3	N5	A7	A14	A10	A15	A17	E4	A11	N12	N6	E3	A8	
Generation:	33856	Best fitness:	114.4421768707483	Average fitness:	340.8208911564629	Fitness standard deviation:	37.23520366288234	Best genome:	A16	E5	N7	A6	A12	N9	A13	A9	N3	N5	A7	A14	A10	A15	A17	E4	A11	N12	N6	E3	A8	
Generation:	33872	Best fitness:	114.4421768707483	Average fitness:	342.4517482993199	Fitness standard deviation:	36.436264204828696	Best genome:	A16	E5	N7	A6	A12	N9	A13	A9	N3	N5	A7	A14	A10	A15	A17	E4	A11	N12	N6	E3	A8	
Generation:	33888	Best fitness:	114.4421768707483	Average fitness:	337.9088911564628	Fitness standard deviation:	40.86892310466101	Best genome:	A16	E5	N7	A6	A12	N9	A13	A9	N3	N5	A7	A14	A10	A15	A17	E4	A11	N12	N6	E3	A8	
Generation:	33904	Best fitness:	114.4421768707483	Average fitness:	338.58689115646285	Fitness standard deviation:	38.93179437012313	Best genome:	A16	E5	N7	A6	A12	N9	A13	A9	N3	N5	A7	A14	A10	A15	A17	E4	A11	N12	N6	E3	A8	
Generation:	33920	Best fitness:	114.4421768707483	Average fitness:	344.8587482993199	Fitness standard deviation:	39.67556070460114	Best genome:	A16	E5	N7	A6	A12	N9	A13	A9	N3	N5	A7	A14	A10	A15	A17	E4	A11	N12	N6	E3	A8	
Generation:	33936	Best fitness:	114.4421768707483	Average fitness:	343.13717687074825	Fitness standard deviation:	40.29447776389844	Best genome:	A16	E5	N7	A6	A12	N9	A13	A9	N3	N5	A7	A14	A10	A15	A17	E4	A11	N12	N6	E3	A8	
Generation:	33952	Best fitness:	114.4421768707483	Average fitness:	344.0186054421771	Fitness standard deviation:	37.22298153818198	Best genome:	A16	E5	N7	A6	A12	N9	A13	A9	N3	N5	A7	A14	A10	A15	A17	E4	A11	N12	N6	E3	A8	
Generation:	33968	Best fitness:	114.4421768707483	Average fitness:	341.6400340136057	Fitness standard deviation:	40.865610704665926	Best genome:	A16	E5	N7	A6	A12	N9	A13	A9	N3	N5	A7	A14	A10	A15	A17	E4	A11	N12	N6	E3	A8	
Generation:	33984	Best fitness:	114.4421768707483	Average fitness:	342.73546258503455	Fitness standard deviation:	39.42469375109142	Best genome:	A16	E5	N7	A6	A12	N9	A13	A9	N3	N5	A7	A14	A10	A15	A17	E4	A11	N12	N6	E3	A8	
Generation:	34000	Best fitness:	114.4421768707483	Average fitness:	339.71017687074834	Fitness standard deviation:	38.03589599527353	Best genome:	A16	E5	N7	A6	A12	N9	A13	A9	N3	N5	A7	A14	A10	A15	A17	E4	A11	N12	N6	E3	A8	
Generation:	34016	Best fitness:	114.4421768707483	Average fitness:	342.6383197278912	Fitness standard deviation:	41.04409313215261	Best genome:	A16	E5	N7	A6	A12	N9	A13	A9	N3	N5	A7	A14	A10	A15	A17	E4	A11	N12	N6	E3	A8	
Generation:	34032	Best fitness:	114.4421768707483	Average fitness:	338.2570340136057	Fitness standard deviation:	36.41771759426324	Best genome:	A16	E5	N7	A6	A12	N9	A13	A9	N3	N5	A7	A14	A10	A15	A17	E4	A11	N12	N6	E3	A8	
Generation:	34048	Best fitness:	114.4421768707483	Average fitness:	341.8104625850343	Fitness standard deviation:	39.47799912118451	Best genome:	A16	E5	N7	A6	A12	N9	A13	A9	N3	N5	A7	A14	A10	A15	A17	E4	A11	N12	N6	E3	A8	
Generation:	34064	Best fitness:	114.4421768707483	Average fitness:	342.38260544217724	Fitness standard deviation:	38.032518929764	Best genome:	A16	E5	N7	A6	A12	N9	A13	A9	N3	N5	A7	A14	A10	A15	A17	E4	A11	N12	N6	E3	A8	
Generation:	34080	Best fitness:	114.4421768707483	Average fitness:	336.67760544217685	Fitness standard deviation:	42.54379911074598	Best genome:	A16	E5	N7	A6	A12	N9	A13	A9	N3	N5	A7	A14	A10	A15	A17	E4	A11	N12	N6	E3	A8	
Generation:	34096	Best fitness:	114.4421768707483	Average fitness:	338.6520340136056	Fitness standard deviation:	39.08505832756793	Best genome:	A16	E5	N7	A6	A12	N9	A13	A9	N3	N5	A7	A14	A10	A15	A17	E4	A11	N12	N6	E3	A8	
Generation:	34112	Best fitness:	114.4421768707483	Average fitness:	342.6847482993198	Fitness standard deviation:	41.69036799539957	Best genome:	A16	E5	N7	A6	A12	N9	A13	A9	N3	N5	A7	A14	A10	A15	A17	E4	A11	N12	N6	E3	A8	
Generation:	34128	Best fitness:	114.4421768707483	Average fitness:	340.7991768707486	Fitness standard deviation:	39.21936579090508	Best genome:	A16	E5	N7	A6	A12	N9	A13	A9	N3	N5	A7	A14	A10	A15	A17	E4	A11	N12	N6	E3	A8	
Generation:	34144	Best fitness:	114.4421768707483	Average fitness:	336.4800340136055	Fitness standard deviation:	44.781621771318065	Best genome:	A16	E5	N7	A6	A12	N9	A13	A9	N3	N5	A7	A14	A10	A15	A17	E4	A11	N12	N6	E3	A8	
Generation:	34160	Best fitness:	114.4421768707483	Average fitness:	343.26717687074853	Fitness standard deviation:	39.504775111784305	Best genome:	A16	E5	N7	A6	A12	N9	A13	A9	N3	N5	A7	A14	A10	A15	A17	E4	A11	N12	N6	E3	A8	
Generation:	34176	Best fitness:	114.4421768707483	Average fitness:	338.83689115646274	Fitness standard deviation:	38.6523376886304	Best genome:	A16	E5	N7	A6	A12	N9	A13	A9	N3	N5	A7	A14	A10	A15	A17	E4	A11	N12	N6	E3	A8	
Generation:	34192	Best fitness:	114.4421768707483	Average fitness:	347.100034013606	Fitness standard deviation:	38.8636003497213	Best genome:	A16	E5	N7	A6	A12	N9	A13	A9	N3	N5	A7	A14	A10	A15	A17	E4	A11	N12	N6	E3	A8	
Generation:	34208	Best fitness:	114.4421768707483	Average fitness:	336.79631972789133	Fitness standard deviation:	43.84569370310068	Best genome:	A16	E5	N7	A6	A12	N9	A13	A9	N3	N5	A7	A14	A10	A15	A17	E4	A11	N12	N6	E3	A8	
Generation:	34224	Best fitness:	114.4421768707483	Average fitness:	338.77546258503406	Fitness standard deviation:	36.41499335494675	Best genome:	A16	E5	N7	A6	A12	N9	A13	A9	N3	N5	A7	A14	A10	A15	A17	E4	A11	N12	N6	E3	A8	
Generation:	34240	Best fitness:	114.4421768707483	Average fitness:	345.4074625850343	Fitness standard deviation:	37.9987462604669	Best genome:	A16	E5	N7	A6	A12	N9	A13	A9	N3	N5	A7	A14	A10	A15	A17	E4	A11	N12	N6	E3	A8	
Generation:	34256	Best fitness:	114.4421768707483	Average fitness:	341.59217687074846	Fitness standard deviation:	41.827743917458534	Best genome:	A16	E5	N7	A6	A12	N9	A13	A9	N3	N5	A7	A14	A10	A15	A17	E4	A11	N12	N6	E3	A8	
Generation:	34272	Best fitness:	114.4421768707483	Average fitness:	339.01674829931966	Fitness standard deviation:	34.925603588783055	Best genome:	A16	E5	N7	A6	A12	N9	A13	A9	N3	N5	A7	A14	A10	A15	A17	E4	A11	N12	N6	E3	A8	
Generation:	34288	Best fitness:	114.4421768707483	Average fitness:	338.3391768707486	Fitness standard deviation:	39.157295866433735	Best genome:	A16	E5	N7	A6	A12	N9	A13	A9	N3	N5	A7	A14	A10	A15	A17	E4	A11	N12	N6	E3	A8	
Generation:	34304	Best fitness:	114.4421768707483	Average fitness:	339.41560544217714	Fitness standard deviation:	41.17237368896373	Best genome:	A16	E5	N7	A6	A12	N9	A13	A9	N3	N5	A7	A14	A10	A15	A17	E4	A11	N12	N6	E3	A8	
Generation:	34320	Best fitness:	114.4421768707483	Average fitness:	342.58374829931995	Fitness standard deviation:	38.388360193513584	Best genome:	A16	E5	N7	A6	A12	N9	A13	A9	N3	N5	A7	A14	A10	A15	A17	E4	A11	N12	N6	E3	A8	
Generation:	34336	Best fitness:	114.4421768707483	Average fitness:	344.64460544217684	Fitness standard deviation:	39.4883844225884	Best genome:	A16	E5	N7	A6	A12	N9	A13	A9	N3	N5	A7	A14	A10	A15	A17	E4	A11	N12	N6	E3	A8	
Generation:	34352	Best fitness:	114.4421768707483	Average fitness:	339.1634625850342	Fitness standard deviation:	37.73228612615624	Best genome:	A16	E5	N7	A6	A12	N9	A13	A9	N3	N5	A7	A14	A10	A15	A17	E4	A11	N12	N6	E3	A8	
Generation:	34368	Best fitness:	114.4421768707483	Average fitness:	338.3350340136056	Fitness standard deviation:	37.98619037470951	Best genome:	A16	E5	N7	A6	A12	N9	A13	A9	N3	N5	A7	A14	A10	A15	A17	E4	A11	N12	N6	E3	A8	
Generation:	34384	Best fitness:	114.4421768707483	Average fitness:	334.6220340136057	Fitness standard deviation:	38.39082264881883	Best genome:	A16	E5	N7	A6	A12	N9	A13	A9	N3	N5	A7	A14	A10	A15	A17	E4	A11	N12	N6	E3	A8	
Generation:	34400	Best fitness:	114.4421768707483	Average fitness:	335.72717687074856	Fitness standard deviation:	42.050005453905335	Best genome:	A16	E5	N7	A6	A12	N9	A13	A9	N3	N5	A7	A14	A10	A15	A17	E4	A11	N12	N6	E3	A8	
Generation:	34416	Best fitness:	114.4421768707483	Average fitness:	338.1848911564628	Fitness standard deviation:	41.04464125181017	Best genome:	A16	E5	N7	A6	A12	N9	A13	A9	N3	N5	A7	A14	A10	A15	A17	E4	A11	N12	N6	E3	A8	
Generation:	34432	Best fitness:	114.4421768707483	Average fitness:	341.73160544217717	Fitness standard deviation:	42.41767549462545	Best genome:	A16	E5	N7	A6	A12	N9	A13	A9	N3	N5	A7	A14	A10	A15	A17	E4	A11	N12	N6	E3	A8	
Generation:	34448	Best fitness:	114.4421768707483	Average fitness:	337.99917687074856	Fitness standard deviation:	41.21575922075022	Best genome:	A16	E5	N7	A6	A12	N9	A13	A9	N3	N5	A7	A14	A10	A15	A17	E4	A11	N12	N6	E3	A8	
Generation:	34464	Best fitness:	114.4421768707483	Average fitness:	343.48989115646253	Fitness standard deviation:	39.442797651944595	Best genome:	A16	E5	N7	A6	A12	N9	A13	A9	N3	N5	A7	A14	A10	A15	A17	E4	A11	N12	N6	E3	A8	
Generation:	34480	Best fitness:	114.4421768707483	Average fitness:	341.59846258503427	Fitness standard deviation:	38.151846229165336	Best genome:	A16	E5	N7	A6	A12	N9	A13	A9	N3	N5	A7	A14	A10	A15	A17	E4	A11	N12	N6	E3	A8	
Generation:	34496	Best fitness:	114.4421768707483	Average fitness:	344.7253197278915	Fitness standard deviation:	38.54108035616553	Best genome:	A16	E5	N7	A6	A12	N9	A13	A9	N3	N5	A7	A14	A10	A15	A17	E4	A11	N12	N6	E3	A8	
Generation:	34512	Best fitness:	114.4421768707483	Average fitness:	338.86089115646274	Fitness standard deviation:	39.41122253902317	Best genome:	A16	E5	N7	A6	A12	N9	A13	A9	N3	N5	A7	A14	A10	A15	A17	E4	A11	N12	N6	E3	A8	
Generation:	34528	Best fitness:	114.4421768707483	Average fitness:	344.68203401360574	Fitness standard deviation:	41.5442297766452	Best genome:	A16	E5	N7	A6	A12	N9	A13	A9	N3	N5	A7	A14	A10	A15	A17	E4	A11	N12	N6	E3	A8	
Generation:	34544	Best fitness:	114.4421768707483	Average fitness:	345.2236054421771	Fitness standard deviation:	37.25648386248921	Best genome:	A16	E5	N7	A6	A12	N9	A13	A9	N3	N5	A7	A14	A10	A15	A17	E4	A11	N12	N6	E3	A8	
Generation:	34560	Best fitness:	114.4421768707483	Average fitness:	336.6384625850341	Fitness standard deviation:	39.44113705671441	Best genome:	A16	E5	N7	A6	A12	N9	A13	A9	N3	N5	A7	A14	A10	A15	A17	E4	A11	N12	N6	E3	A8	
Generation:	34576	Best fitness:	114.4421768707483	Average fitness:	337.7726054421771	Fitness standard deviation:	40.195366224712714	Best genome:	A16	E5	N7	A6	A12	N9	A13	A9	N3	N5	A7	A14	A10	A15	A17	E4	A11	N12	N6	E3	A8	
Generation:	34592	Best fitness:	114.4421768707483	Average fitness:	341.9628911564629	Fitness standard deviation:	37.826848087363686	Best genome:	A16	E5	N7	A6	A12	N9	A13	A9	N3	N5	A7	A14	A10	A15	A17	E4	A11	N12	N6	E3	A8	
Generation:	34608	Best fitness:	114.4421768707483	Average fitness:	338.03203401360537	Fitness standard deviation:	39.401016758609735	Best genome:	A16	E5	N7	A6	A12	N9	A13	A9	N3	N5	A7	A14	A10	A15	A17	E4	A11	N12	N6	E3	A8	
Generation:	34624	Best fitness:	114.4421768707483	Average fitness:	341.13803401360565	Fitness standard deviation:	42.08982890345896	Best genome:	A16	E5	N7	A6	A12	N9	A13	A9	N3	N5	A7	A14	A10	A15	A17	E4	A11	N12	N6	E3	A8	
Generation:	34640	Best fitness:	114.4421768707483	Average fitness:	342.696605442177	Fitness standard deviation:	39.25019761785686	Best genome:	A16	E5	N7	A6	A12	N9	A13	A9	N3	N5	A7	A14	A10	A15	A17	E4	A11	N12	N6	E3	A8	
Generation:	34656	Best fitness:	114.4421768707483	Average fitness:	342.937605442177	Fitness standard deviation:	41.97345336358811	Best genome:	A16	E5	N7	A6	A12	N9	A13	A9	N3	N5	A7	A14	A10	A15	A17	E4	A11	N12	N6	E3	A8	
Generation:	34672	Best fitness:	114.4421768707483	Average fitness:	343.47574829931983	Fitness standard deviation:	43.6255630394635	Best genome:	A16	E5	N7	A6	A12	N9	A13	A9	N3	N5	A7	A14	A10	A15	A17	E4	A11	N12	N6	E3	A8	
Generation:	34688	Best fitness:	114.4421768707483	Average fitness:	338.92203401360564	Fitness standard deviation:	40.78648158372567	Best genome:	A16	E5	N7	A6	A12	N9	A13	A9	N3	N5	A7	A14	A10	A15	A17	E4	A11	N12	N6	E3	A8	
Generation:	34704	Best fitness:	114.4421768707483	Average fitness:	339.73389115646256	Fitness standard deviation:	38.13690585888945	Best genome:	A16	E5	N7	A6	A12	N9	A13	A9	N3	N5	A7	A14	A10	A15	A17	E4	A11	N12	N6	E3	A8	
Generation:	34720	Best fitness:	114.4421768707483	Average fitness:	339.18131972789115	Fitness standard deviation:	37.44816077443264	Best genome:	A16	E5	N7	A6	A12	N9	A13	A9	N3	N5	A7	A14	A10	A15	A17	E4	A11	N12	N6	E3	A8	
Generation:	34736	Best fitness:	114.4421768707483	Average fitness:	340.3150340136056	Fitness standard deviation:	39.18030250115015	Best genome:	A16	E5	N7	A6	A12	N9	A13	A9	N3	N5	A7	A14	A10	A15	A17	E4	A11	N12	N6	E3	A8	
Generation:	34752	Best fitness:	114.4421768707483	Average fitness:	339.6204625850342	Fitness standard deviation:	38.341624127502655	Best genome:	A16	E5	N7	A6	A12	N9	A13	A9	N3	N5	A7	A14	A10	A15	A17	E4	A11	N12	N6	E3	A8	
Generation:	34768	Best fitness:	114.4421768707483	Average fitness:	334.72946258503407	Fitness standard deviation:	39.528695667882594	Best genome:	A16	E5	N7	A6	A12	N9	A13	A9	N3	N5	A7	A14	A10	A15	A17	E4	A11	N12	N6	E3	A8	
Generation:	34784	Best fitness:	114.4421768707483	Average fitness:	343.31274829932	Fitness standard deviation:	37.05771140768829	Best genome:	A16	E5	N7	A6	A12	N9	A13	A9	N3	N5	A7	A14	A10	A15	A17	E4	A11	N12	N6	E3	A8	
Generation:	34800	Best fitness:	114.4421768707483	Average fitness:	340.5230340136054	Fitness standard deviation:	38.151018614266675	Best genome:	A16	E5	N7	A6	A12	N9	A13	A9	N3	N5	A7	A14	A10	A15	A17	E4	A11	N12	N6	E3	A8	
Generation:	34816	Best fitness:	114.4421768707483	Average fitness:	340.013462585034	Fitness standard deviation:	38.90355269412408	Best genome:	A16	E5	N7	A6	A12	N9	A13	A9	N3	N5	A7	A14	A10	A15	A17	E4	A11	N12	N6	E3	A8	
Generation:	34832	Best fitness:	114.4421768707483	Average fitness:	338.9998911564629	Fitness standard deviation:	44.70277350296224	Best genome:	A16	E5	N7	A6	A12	N9	A13	A9	N3	N5	A7	A14	A10	A15	A17	E4	A11	N12	N6	E3	A8	
Generation:	34848	Best fitness:	114.4421768707483	Average fitness:	337.679605442177	Fitness standard deviation:	39.19722297431234	Best genome:	A16	E5	N7	A6	A12	N9	A13	A9	N3	N5	A7	A14	A10	A15	A17	E4	A11	N12	N6	E3	A8	
Generation:	34864	Best fitness:	114.4421768707483	Average fitness:	335.86703401360575	Fitness standard deviation:	39.09109625748868	Best genome:	A16	E5	N7	A6	A12	N9	A13	A9	N3	N5	A7	A14	A10	A15	A17	E4	A11	N12	N6	E3	A8	
Generation:	34880	Best fitness:	114.4421768707483	Average fitness:	335.1626054421769	Fitness standard deviation:	42.763882135822634	Best genome:	A16	E5	N7	A6	A12	N9	A13	A9	N3	N5	A7	A14	A10	A15	A17	E4	A11	N12	N6	E3	A8	
Generation:	34896	Best fitness:	114.4421768707483	Average fitness:	334.71703401360554	Fitness standard deviation:	35.608884188399635	Best genome:	A16	E5	N7	A6	A12	N9	A13	A9	N3	N5	A7	A14	A10	A15	A17	E4	A11	N12	N6	E3	A8	
Generation:	34912	Best fitness:	114.4421768707483	Average fitness:	334.88860544217715	Fitness standard deviation:	41.87323361489229	Best genome:	A16	E5	N7	A6	A12	N9	A13	A9	N3	N5	A7	A14	A10	A15	A17	E4	A11	N12	N6	E3	A8	
Generation:	34928	Best fitness:	114.4421768707483	Average fitness:	339.74860544217734	Fitness standard deviation:	37.17496973771465	Best genome:	A16	E5	N7	A6	A12	N9	A13	A9	N3	N5	A7	A14	A10	A15	A17	E4	A11	N12	N6	E3	A8	
Generation:	34944	Best fitness:	114.4421768707483	Average fitness:	337.5680340136056	Fitness standard deviation:	40.2285761056714	Best genome:	A16	E5	N7	A6	A12	N9	A13	A9	N3	N5	A7	A14	A10	A15	A17	E4	A11	N12	N6	E3	A8	
Generation:	34960	Best fitness:	114.4421768707483	Average fitness:	342.18160544217693	Fitness standard deviation:	41.195955077841205	Best genome:	A16	E5	N7	A6	A12	N9	A13	A9	N3	N5	A7	A14	A10	A15	A17	E4	A11	N12	N6	E3	A8	
Generation:	34976	Best fitness:	114.4421768707483	Average fitness:	343.16331972789135	Fitness standard deviation:	40.69764063160901	Best genome:	A16	E5	N7	A6	A12	N9	A13	A9	N3	N5	A7	A14	A10	A15	A17	E4	A11	N12	N6	E3	A8	
Generation:	34992	Best fitness:	114.4421768707483	Average fitness:	339.03374829931994	Fitness standard deviation:	39.35807920042515	Best genome:	A16	E5	N7	A6	A12	N9	A13	A9	N3	N5	A7	A14	A10	A15	A17	E4	A11	N12	N6	E3	A8	
Generation:	35008	Best fitness:	114.4421768707483	Average fitness:	340.44089115646284	Fitness standard deviation:	37.34997465206909	Best genome:	A16	E5	N7	A6	A12	N9	A13	A9	N3	N5	A7	A14	A10	A15	A17	E4	A11	N12	N6	E3	A8	
Generation:	35024	Best fitness:	114.4421768707483	Average fitness:	340.7397482993199	Fitness standard deviation:	39.03717749473061	Best genome:	A16	E5	N7	A6	A12	N9	A13	A9	N3	N5	A7	A14	A10	A15	A17	E4	A11	N12	N6	E3	A8	
Generation:	35040	Best fitness:	114.4421768707483	Average fitness:	336.58617687074855	Fitness standard deviation:	38.369550303992526	Best genome:	A16	E5	N7	A6	A12	N9	A13	A9	N3	N5	A7	A14	A10	A15	A17	E4	A11	N12	N6	E3	A8	
Generation:	35056	Best fitness:	114.4421768707483	Average fitness:	343.69760544217706	Fitness standard deviation:	40.74477731800576	Best genome:	A16	E5	N7	A6	A12	N9	A13	A9	N3	N5	A7	A14	A10	A15	A17	E4	A11	N12	N6	E3	A8	
Generation:	35072	Best fitness:	114.4421768707483	Average fitness:	344.47160544217724	Fitness standard deviation:	41.82796710238698	Best genome:	A16	E5	N7	A6	A12	N9	A13	A9	N3	N5	A7	A14	A10	A15	A17	E4	A11	N12	N6	E3	A8	
Generation:	35088	Best fitness:	114.4421768707483	Average fitness:	337.3403197278911	Fitness standard deviation:	39.589952815050935	Best genome:	A16	E5	N7	A6	A12	N9	A13	A9	N3	N5	A7	A14	A10	A15	A17	E4	A11	N12	N6	E3	A8	
Generation:	35104	Best fitness:	114.4421768707483	Average fitness:	340.6001768707483	Fitness standard deviation:	38.050907673477525	Best genome:	A16	E5	N7	A6	A12	N9	A13	A9	N3	N5	A7	A14	A10	A15	A17	E4	A11	N12	N6	E3	A8	
Generation:	35120	Best fitness:	114.4421768707483	Average fitness:	341.4648911564629	Fitness standard deviation:	38.50282791601952	Best genome:	A16	E5	N7	A6	A12	N9	A13	A9	N3	N5	A7	A14	A10	A15	A17	E4	A11	N12	N6	E3	A8	
Generation:	35136	Best fitness:	114.4421768707483	Average fitness:	343.8427482993198	Fitness standard deviation:	41.92380279137136	Best genome:	A16	E5	N7	A6	A12	N9	A13	A9	N3	N5	A7	A14	A10	A15	A17	E4	A11	N12	N6	E3	A8	
Generation:	35152	Best fitness:	114.4421768707483	Average fitness:	340.9977482993199	Fitness standard deviation:	38.11050202867381	Best genome:	A16	E5	N7	A6	A12	N9	A13	A9	N3	N5	A7	A14	A10	A15	A17	E4	A11	N12	N6	E3	A8	
Generation:	35168	Best fitness:	114.4421768707483	Average fitness:	340.14160544217685	Fitness standard deviation:	39.36314654338392	Best genome:	A16	E5	N7	A6	A12	N9	A13	A9	N3	N5	A7	A14	A10	A15	A17	E4	A11	N12	N6	E3	A8	
Generation:	35184	Best fitness:	114.4421768707483	Average fitness:	340.8893197278913	Fitness standard deviation:	38.83007058495584	Best genome:	A16	E5	N7	A6	A12	N9	A13	A9	N3	N5	A7	A14	A10	A15	A17	E4	A11	N12	N6	E3	A8	
Generation:	35200	Best fitness:	114.4421768707483	Average fitness:	337.3008911564628	Fitness standard deviation:	36.73750774183835	Best genome:	A16	E5	N7	A6	A12	N9	A13	A9	N3	N5	A7	A14	A10	A15	A17	E4	A11	N12	N6	E3	A8	
Generation:	35216	Best fitness:	114.4421768707483	Average fitness:	342.2243197278913	Fitness standard deviation:	39.12397380149935	Best genome:	A16	E5	N7	A6	A12	N9	A13	A9	N3	N5	A7	A14	A10	A15	A17	E4	A11	N12	N6	E3	A8	
Generation:	35232	Best fitness:	114.4421768707483	Average fitness:	344.2244625850342	Fitness standard deviation:	39.13295907804675	Best genome:	A16	E5	N7	A6	A12	N9	A13	A9	N3	N5	A7	A14	A10	A15	A17	E4	A11	N12	N6	E3	A8	
Generation:	35248	Best fitness:	114.4421768707483	Average fitness:	340.3981768707485	Fitness standard deviation:	38.42311026941351	Best genome:	A16	E5	N7	A6	A12	N9	A13	A9	N3	N5	A7	A14	A10	A15	A17	E4	A11	N12	N6	E3	A8	
Generation:	35264	Best fitness:	114.4421768707483	Average fitness:	337.8080340136055	Fitness standard deviation:	37.59799546301284	Best genome:	A16	E5	N7	A6	A12	N9	A13	A9	N3	N5	A7	A14	A10	A15	A17	E4	A11	N12	N6	E3	A8	
Generation:	35280	Best fitness:	114.4421768707483	Average fitness:	340.93689115646265	Fitness standard deviation:	42.908529153328494	Best genome:	A16	E5	N7	A6	A12	N9	A13	A9	N3	N5	A7	A14	A10	A15	A17	E4	A11	N12	N6	E3	A8	
Generation:	35296	Best fitness:	114.4421768707483	Average fitness:	338.3458911564627	Fitness standard deviation:	39.23671243275375	Best genome:	A16	E5	N7	A6	A12	N9	A13	A9	N3	N5	A7	A14	A10	A15	A17	E4	A11	N12	N6	E3	A8	
Generation:	35312	Best fitness:	114.4421768707483	Average fitness:	333.06474829931983	Fitness standard deviation:	40.132146165346484	Best genome:	A16	E5	N7	A6	A12	N9	A13	A9	N3	N5	A7	A14	A10	A15	A17	E4	A11	N12	N6	E3	A8	
Generation:	35328	Best fitness:	114.4421768707483	Average fitness:	338.9516054421771	Fitness standard deviation:	39.05373661706524	Best genome:	A16	E5	N7	A6	A12	N9	A13	A9	N3	N5	A7	A14	A10	A15	A17	E4	A11	N12	N6	E3	A8	
Generation:	35344	Best fitness:	114.4421768707483	Average fitness:	340.16603401360555	Fitness standard deviation:	37.3922225109196	Best genome:	A16	E5	N7	A6	A12	N9	A13	A9	N3	N5	A7	A14	A10	A15	A17	E4	A11	N12	N6	E3	A8	
Generation:	35360	Best fitness:	114.4421768707483	Average fitness:	337.0771768707483	Fitness standard deviation:	42.29316222415116	Best genome:	A16	E5	N7	A6	A12	N9	A13	A9	N3	N5	A7	A14	A10	A15	A17	E4	A11	N12	N6	E3	A8	
Generation:	35376	Best fitness:	114.4421768707483	Average fitness:	341.1943197278912	Fitness standard deviation:	38.372784141303875	Best genome:	A16	E5	N7	A6	A12	N9	A13	A9	N3	N5	A7	A14	A10	A15	A17	E4	A11	N12	N6	E3	A8	
Generation:	35392	Best fitness:	114.4421768707483	Average fitness:	339.2911768707485	Fitness standard deviation:	38.5567436995694	Best genome:	A16	E5	N7	A6	A12	N9	A13	A9	N3	N5	A7	A14	A10	A15	A17	E4	A11	N12	N6	E3	A8	
