Generation:	16	Best fitness:	214.29931972789115	Average fitness:	341.9753197278914	Fitness standard deviation:	36.91218740608637	Best genome:	N9	A13	A12	E4	E3	A16	E5	A15	N7	A6	A14	A17	A11	N6	N12	A8	A10	N5	N3	A9	A7	
Generation:	26192	Best fitness:	95.8421768707483	Average fitness:	340.56460544217697	Fitness standard deviation:	38.140118829208205	Best genome:	A16	E5	A15	A17	A12	A11	N12	E3	N6	A6	A14	N7	A10	A8	A9	N3	E4	N5	A7	N9	A13	
Generation:	26208	Best fitness:	95.8421768707483	Average fitness:	341.54803401360573	Fitness standard deviation:	47.8917092051624	Best genome:	A16	E5	A15	A17	A12	A11	N12	E3	N6	A6	A14	N7	A10	A8	A9	N3	E4	N5	A7	N9	A13	
Generation:	26224	Best fitness:	95.8421768707483	Average fitness:	341.22546258503405	Fitness standard deviation:	43.93002323059728	Best genome:	A16	E5	A15	A17	A12	A11	N12	E3	N6	A6	A14	N7	A10	A8	A9	N3	E4	N5	A7	N9	A13	
Generation:	26240	Best fitness:	95.8421768707483	Average fitness:	340.01089115646283	Fitness standard deviation:	41.79035799325104	Best genome:	A16	E5	A15	A17	A12	A11	N12	E3	N6	A6	A14	N7	A10	A8	A9	N3	E4	N5	A7	N9	A13	
Generation:	26256	Best fitness:	95.8421768707483	Average fitness:	340.7768911564627	Fitness standard deviation:	38.48823009886083	Best genome:	A16	E5	A15	A17	A12	A11	N12	E3	N6	A6	A14	N7	A10	A8	A9	N3	E4	N5	A7	N9	A13	
Generation:	26272	Best fitness:	95.8421768707483	Average fitness:	339.7564625850344	Fitness standard deviation:	40.483520759208	Best genome:	A16	E5	A15	A17	A12	A11	N12	E3	N6	A6	A14	N7	A10	A8	A9	N3	E4	N5	A7	N9	A13	
Generation:	26288	Best fitness:	95.8421768707483	Average fitness:	336.25931972789147	Fitness standard deviation:	42.41982208970766	Best genome:	A16	E5	A15	A17	A12	A11	N12	E3	N6	A6	A14	N7	A10	A8	A9	N3	E4	N5	A7	N9	A13	
Generation:	26304	Best fitness:	95.8421768707483	Average fitness:	338.1801768707483	Fitness standard deviation:	36.45137853108339	Best genome:	A16	E5	A15	A17	A12	A11	N12	E3	N6	A6	A14	N7	A10	A8	A9	N3	E4	N5	A7	N9	A13	
Generation:	26320	Best fitness:	95.8421768707483	Average fitness:	343.4087482993198	Fitness standard deviation:	38.41073543706663	Best genome:	A16	E5	A15	A17	A12	A11	N12	E3	N6	A6	A14	N7	A10	A8	A9	N3	E4	N5	A7	N9	A13	
Generation:	26336	Best fitness:	95.8421768707483	Average fitness:	338.3844625850343	Fitness standard deviation:	42.19104005470781	Best genome:	A16	E5	A15	A17	A12	A11	N12	E3	N6	A6	A14	N7	A10	A8	A9	N3	E4	N5	A7	N9	A13	
Generation:	26352	Best fitness:	95.8421768707483	Average fitness:	338.7210340136056	Fitness standard deviation:	40.237691462161216	Best genome:	A16	E5	A15	A17	A12	A11	N12	E3	N6	A6	A14	N7	A10	A8	A9	N3	E4	N5	A7	N9	A13	
Generation:	26368	Best fitness:	95.8421768707483	Average fitness:	336.5923197278913	Fitness standard deviation:	41.62281585836778	Best genome:	A16	E5	A15	A17	A12	A11	N12	E3	N6	A6	A14	N7	A10	A8	A9	N3	E4	N5	A7	N9	A13	
Generation:	26384	Best fitness:	95.8421768707483	Average fitness:	341.24031972789146	Fitness standard deviation:	41.52593132081718	Best genome:	A16	E5	A15	A17	A12	A11	N12	E3	N6	A6	A14	N7	A10	A8	A9	N3	E4	N5	A7	N9	A13	
Generation:	26400	Best fitness:	95.8421768707483	Average fitness:	339.7646054421771	Fitness standard deviation:	40.28521036944209	Best genome:	A16	E5	A15	A17	A12	A11	N12	E3	N6	A6	A14	N7	A10	A8	A9	N3	E4	N5	A7	N9	A13	
Generation:	26416	Best fitness:	95.8421768707483	Average fitness:	343.7577482993199	Fitness standard deviation:	45.36638756608152	Best genome:	A16	E5	A15	A17	A12	A11	N12	E3	N6	A6	A14	N7	A10	A8	A9	N3	E4	N5	A7	N9	A13	
Generation:	26432	Best fitness:	95.8421768707483	Average fitness:	342.04246258503406	Fitness standard deviation:	39.90706571267698	Best genome:	A16	E5	A15	A17	A12	A11	N12	E3	N6	A6	A14	N7	A10	A8	A9	N3	E4	N5	A7	N9	A13	
Generation:	26448	Best fitness:	95.8421768707483	Average fitness:	333.89260544217694	Fitness standard deviation:	41.44158938106225	Best genome:	A16	E5	A15	A17	A12	A11	N12	E3	N6	A6	A14	N7	A10	A8	A9	N3	E4	N5	A7	N9	A13	
Generation:	26464	Best fitness:	95.8421768707483	Average fitness:	342.8748911564628	Fitness standard deviation:	38.82421760490034	Best genome:	A16	E5	A15	A17	A12	A11	N12	E3	N6	A6	A14	N7	A10	A8	A9	N3	E4	N5	A7	N9	A13	
Generation:	26480	Best fitness:	95.8421768707483	Average fitness:	336.5266054421768	Fitness standard deviation:	44.18572669137509	Best genome:	A16	E5	A15	A17	A12	A11	N12	E3	N6	A6	A14	N7	A10	A8	A9	N3	E4	N5	A7	N9	A13	
Generation:	26496	Best fitness:	95.8421768707483	Average fitness:	338.7441768707484	Fitness standard deviation:	37.391241090470814	Best genome:	A16	E5	A15	A17	A12	A11	N12	E3	N6	A6	A14	N7	A10	A8	A9	N3	E4	N5	A7	N9	A13	
Generation:	26512	Best fitness:	95.8421768707483	Average fitness:	341.24074829932	Fitness standard deviation:	38.758951856049876	Best genome:	A16	E5	A15	A17	A12	A11	N12	E3	N6	A6	A14	N7	A10	A8	A9	N3	E4	N5	A7	N9	A13	
Generation:	26528	Best fitness:	95.8421768707483	Average fitness:	336.93403401360564	Fitness standard deviation:	43.03984493537615	Best genome:	A16	E5	A15	A17	A12	A11	N12	E3	N6	A6	A14	N7	A10	A8	A9	N3	E4	N5	A7	N9	A13	
Generation:	26544	Best fitness:	95.8421768707483	Average fitness:	339.5694625850343	Fitness standard deviation:	41.89703236263778	Best genome:	A16	E5	A15	A17	A12	A11	N12	E3	N6	A6	A14	N7	A10	A8	A9	N3	E4	N5	A7	N9	A13	
Generation:	26560	Best fitness:	95.8421768707483	Average fitness:	335.66646258503425	Fitness standard deviation:	42.16739864116905	Best genome:	A16	E5	A15	A17	A12	A11	N12	E3	N6	A6	A14	N7	A10	A8	A9	N3	E4	N5	A7	N9	A13	
Generation:	26576	Best fitness:	95.8421768707483	Average fitness:	341.2768911564628	Fitness standard deviation:	39.46562667430885	Best genome:	A16	E5	A15	A17	A12	A11	N12	E3	N6	A6	A14	N7	A10	A8	A9	N3	E4	N5	A7	N9	A13	
Generation:	26592	Best fitness:	95.8421768707483	Average fitness:	339.4060340136055	Fitness standard deviation:	42.76607672190277	Best genome:	A16	E5	A15	A17	A12	A11	N12	E3	N6	A6	A14	N7	A10	A8	A9	N3	E4	N5	A7	N9	A13	
Generation:	26608	Best fitness:	95.8421768707483	Average fitness:	338.31146258503423	Fitness standard deviation:	39.304451680932736	Best genome:	A16	E5	A15	A17	A12	A11	N12	E3	N6	A6	A14	N7	A10	A8	A9	N3	E4	N5	A7	N9	A13	
Generation:	26624	Best fitness:	95.8421768707483	Average fitness:	341.1440340136056	Fitness standard deviation:	41.60443535789158	Best genome:	A16	E5	A15	A17	A12	A11	N12	E3	N6	A6	A14	N7	A10	A8	A9	N3	E4	N5	A7	N9	A13	
Generation:	26640	Best fitness:	95.8421768707483	Average fitness:	341.7580340136055	Fitness standard deviation:	43.67579511769953	Best genome:	A16	E5	A15	A17	A12	A11	N12	E3	N6	A6	A14	N7	A10	A8	A9	N3	E4	N5	A7	N9	A13	
Generation:	26656	Best fitness:	95.8421768707483	Average fitness:	339.446605442177	Fitness standard deviation:	36.24798196747353	Best genome:	A16	E5	A15	A17	A12	A11	N12	E3	N6	A6	A14	N7	A10	A8	A9	N3	E4	N5	A7	N9	A13	
Generation:	26672	Best fitness:	95.8421768707483	Average fitness:	337.4660340136057	Fitness standard deviation:	37.39863631449246	Best genome:	A16	E5	A15	A17	A12	A11	N12	E3	N6	A6	A14	N7	A10	A8	A9	N3	E4	N5	A7	N9	A13	
Generation:	26688	Best fitness:	95.8421768707483	Average fitness:	338.11946258503406	Fitness standard deviation:	39.69965494092576	Best genome:	A16	E5	A15	A17	A12	A11	N12	E3	N6	A6	A14	N7	A10	A8	A9	N3	E4	N5	A7	N9	A13	
Generation:	26704	Best fitness:	95.8421768707483	Average fitness:	334.2920340136053	Fitness standard deviation:	40.84475786288311	Best genome:	A16	E5	A15	A17	A12	A11	N12	E3	N6	A6	A14	N7	A10	A8	A9	N3	E4	N5	A7	N9	A13	
Generation:	26720	Best fitness:	95.8421768707483	Average fitness:	333.93103401360554	Fitness standard deviation:	40.51200626168666	Best genome:	A16	E5	A15	A17	A12	A11	N12	E3	N6	A6	A14	N7	A10	A8	A9	N3	E4	N5	A7	N9	A13	
Generation:	26736	Best fitness:	95.8421768707483	Average fitness:	337.8293197278911	Fitness standard deviation:	42.14714852242591	Best genome:	A16	E5	A15	A17	A12	A11	N12	E3	N6	A6	A14	N7	A10	A8	A9	N3	E4	N5	A7	N9	A13	
Generation:	26752	Best fitness:	95.8421768707483	Average fitness:	338.9466054421771	Fitness standard deviation:	38.723164147732625	Best genome:	A16	E5	A15	A17	A12	A11	N12	E3	N6	A6	A14	N7	A10	A8	A9	N3	E4	N5	A7	N9	A13	
Generation:	26768	Best fitness:	95.8421768707483	Average fitness:	336.71474829931975	Fitness standard deviation:	40.36766869965243	Best genome:	A16	E5	A15	A17	A12	A11	N12	E3	N6	A6	A14	N7	A10	A8	A9	N3	E4	N5	A7	N9	A13	
Generation:	26784	Best fitness:	95.8421768707483	Average fitness:	336.1046054421771	Fitness standard deviation:	35.75552477104847	Best genome:	A16	E5	A15	A17	A12	A11	N12	E3	N6	A6	A14	N7	A10	A8	A9	N3	E4	N5	A7	N9	A13	
Generation:	26800	Best fitness:	95.8421768707483	Average fitness:	335.9786054421771	Fitness standard deviation:	38.608454233047276	Best genome:	A16	E5	A15	A17	A12	A11	N12	E3	N6	A6	A14	N7	A10	A8	A9	N3	E4	N5	A7	N9	A13	
Generation:	26816	Best fitness:	95.8421768707483	Average fitness:	338.85017687074856	Fitness standard deviation:	39.09886110977701	Best genome:	A16	E5	A15	A17	A12	A11	N12	E3	N6	A6	A14	N7	A10	A8	A9	N3	E4	N5	A7	N9	A13	
Generation:	26832	Best fitness:	95.8421768707483	Average fitness:	340.69603401360547	Fitness standard deviation:	39.90816899419701	Best genome:	A16	E5	A15	A17	A12	A11	N12	E3	N6	A6	A14	N7	A10	A8	A9	N3	E4	N5	A7	N9	A13	
Generation:	26848	Best fitness:	95.8421768707483	Average fitness:	342.7517482993198	Fitness standard deviation:	40.219168318408705	Best genome:	A16	E5	A15	A17	A12	A11	N12	E3	N6	A6	A14	N7	A10	A8	A9	N3	E4	N5	A7	N9	A13	
Generation:	26864	Best fitness:	95.8421768707483	Average fitness:	345.4727482993196	Fitness standard deviation:	40.16968016008175	Best genome:	A16	E5	A15	A17	A12	A11	N12	E3	N6	A6	A14	N7	A10	A8	A9	N3	E4	N5	A7	N9	A13	
Generation:	26880	Best fitness:	95.8421768707483	Average fitness:	337.44631972789136	Fitness standard deviation:	41.66308260588131	Best genome:	A16	E5	A15	A17	A12	A11	N12	E3	N6	A6	A14	N7	A10	A8	A9	N3	E4	N5	A7	N9	A13	
Generation:	26896	Best fitness:	95.8421768707483	Average fitness:	338.99003401360557	Fitness standard deviation:	39.362180070442726	Best genome:	A16	E5	A15	A17	A12	A11	N12	E3	N6	A6	A14	N7	A10	A8	A9	N3	E4	N5	A7	N9	A13	
Generation:	26912	Best fitness:	95.8421768707483	Average fitness:	338.90389115646286	Fitness standard deviation:	41.70401511918515	Best genome:	A16	E5	A15	A17	A12	A11	N12	E3	N6	A6	A14	N7	A10	A8	A9	N3	E4	N5	A7	N9	A13	
Generation:	26928	Best fitness:	95.8421768707483	Average fitness:	344.7454625850344	Fitness standard deviation:	40.53986706758105	Best genome:	A16	E5	A15	A17	A12	A11	N12	E3	N6	A6	A14	N7	A10	A8	A9	N3	E4	N5	A7	N9	A13	
Generation:	26944	Best fitness:	95.8421768707483	Average fitness:	341.64160544217697	Fitness standard deviation:	39.49181935023805	Best genome:	A16	E5	A15	A17	A12	A11	N12	E3	N6	A6	A14	N7	A10	A8	A9	N3	E4	N5	A7	N9	A13	
Generation:	26960	Best fitness:	95.8421768707483	Average fitness:	344.0757482993198	Fitness standard deviation:	42.86813510817868	Best genome:	A16	E5	A15	A17	A12	A11	N12	E3	N6	A6	A14	N7	A10	A8	A9	N3	E4	N5	A7	N9	A13	
Generation:	26976	Best fitness:	95.8421768707483	Average fitness:	338.2984625850342	Fitness standard deviation:	39.90771475823302	Best genome:	A16	E5	A15	A17	A12	A11	N12	E3	N6	A6	A14	N7	A10	A8	A9	N3	E4	N5	A7	N9	A13	
Generation:	26992	Best fitness:	95.8421768707483	Average fitness:	338.2936054421771	Fitness standard deviation:	44.23557917905137	Best genome:	A16	E5	A15	A17	A12	A11	N12	E3	N6	A6	A14	N7	A10	A8	A9	N3	E4	N5	A7	N9	A13	
Generation:	27008	Best fitness:	95.8421768707483	Average fitness:	337.86860544217706	Fitness standard deviation:	41.549325487538155	Best genome:	A16	E5	A15	A17	A12	A11	N12	E3	N6	A6	A14	N7	A10	A8	A9	N3	E4	N5	A7	N9	A13	
Generation:	27024	Best fitness:	95.8421768707483	Average fitness:	341.7930340136055	Fitness standard deviation:	39.91837847510382	Best genome:	A16	E5	A15	A17	A12	A11	N12	E3	N6	A6	A14	N7	A10	A8	A9	N3	E4	N5	A7	N9	A13	
Generation:	27040	Best fitness:	95.8421768707483	Average fitness:	343.0338911564628	Fitness standard deviation:	42.52019185070088	Best genome:	A16	E5	A15	A17	A12	A11	N12	E3	N6	A6	A14	N7	A10	A8	A9	N3	E4	N5	A7	N9	A13	
Generation:	27056	Best fitness:	95.8421768707483	Average fitness:	337.6773197278915	Fitness standard deviation:	39.42691194333834	Best genome:	A16	E5	A15	A17	A12	A11	N12	E3	N6	A6	A14	N7	A10	A8	A9	N3	E4	N5	A7	N9	A13	
Generation:	27072	Best fitness:	95.8421768707483	Average fitness:	338.77374829931983	Fitness standard deviation:	41.43776419166557	Best genome:	A16	E5	A15	A17	A12	A11	N12	E3	N6	A6	A14	N7	A10	A8	A9	N3	E4	N5	A7	N9	A13	
Generation:	27088	Best fitness:	95.8421768707483	Average fitness:	339.9134625850342	Fitness standard deviation:	44.938065224284436	Best genome:	A16	E5	A15	A17	A12	A11	N12	E3	N6	A6	A14	N7	A10	A8	A9	N3	E4	N5	A7	N9	A13	
Generation:	27104	Best fitness:	95.8421768707483	Average fitness:	341.3383197278912	Fitness standard deviation:	38.972348876596904	Best genome:	A16	E5	A15	A17	A12	A11	N12	E3	N6	A6	A14	N7	A10	A8	A9	N3	E4	N5	A7	N9	A13	
Generation:	27120	Best fitness:	95.8421768707483	Average fitness:	338.36746258503416	Fitness standard deviation:	44.59035337036339	Best genome:	A16	E5	A15	A17	A12	A11	N12	E3	N6	A6	A14	N7	A10	A8	A9	N3	E4	N5	A7	N9	A13	
Generation:	27136	Best fitness:	95.8421768707483	Average fitness:	334.1317482993197	Fitness standard deviation:	40.541589699055095	Best genome:	A16	E5	A15	A17	A12	A11	N12	E3	N6	A6	A14	N7	A10	A8	A9	N3	E4	N5	A7	N9	A13	
Generation:	27152	Best fitness:	95.8421768707483	Average fitness:	336.8133197278914	Fitness standard deviation:	41.29734813742491	Best genome:	A16	E5	A15	A17	A12	A11	N12	E3	N6	A6	A14	N7	A10	A8	A9	N3	E4	N5	A7	N9	A13	
Generation:	27168	Best fitness:	95.8421768707483	Average fitness:	339.69389115646277	Fitness standard deviation:	40.44263898513094	Best genome:	A16	E5	A15	A17	A12	A11	N12	E3	N6	A6	A14	N7	A10	A8	A9	N3	E4	N5	A7	N9	A13	
Generation:	27184	Best fitness:	95.8421768707483	Average fitness:	339.0801768707484	Fitness standard deviation:	40.770456902026496	Best genome:	A16	E5	A15	A17	A12	A11	N12	E3	N6	A6	A14	N7	A10	A8	A9	N3	E4	N5	A7	N9	A13	
Generation:	27200	Best fitness:	95.8421768707483	Average fitness:	340.6973197278915	Fitness standard deviation:	39.30033260595609	Best genome:	A16	E5	A15	A17	A12	A11	N12	E3	N6	A6	A14	N7	A10	A8	A9	N3	E4	N5	A7	N9	A13	
Generation:	27216	Best fitness:	95.8421768707483	Average fitness:	335.26374829932	Fitness standard deviation:	40.54443896013161	Best genome:	A16	E5	A15	A17	A12	A11	N12	E3	N6	A6	A14	N7	A10	A8	A9	N3	E4	N5	A7	N9	A13	
Generation:	27232	Best fitness:	95.8421768707483	Average fitness:	339.7773197278913	Fitness standard deviation:	40.646508669508236	Best genome:	A16	E5	A15	A17	A12	A11	N12	E3	N6	A6	A14	N7	A10	A8	A9	N3	E4	N5	A7	N9	A13	
Generation:	27248	Best fitness:	95.8421768707483	Average fitness:	335.63860544217715	Fitness standard deviation:	42.6709435084105	Best genome:	A16	E5	A15	A17	A12	A11	N12	E3	N6	A6	A14	N7	A10	A8	A9	N3	E4	N5	A7	N9	A13	
Generation:	27264	Best fitness:	95.8421768707483	Average fitness:	336.9351768707483	Fitness standard deviation:	40.415746274420904	Best genome:	A16	E5	A15	A17	A12	A11	N12	E3	N6	A6	A14	N7	A10	A8	A9	N3	E4	N5	A7	N9	A13	
Generation:	27280	Best fitness:	95.8421768707483	Average fitness:	339.12417687074844	Fitness standard deviation:	40.83118669120756	Best genome:	A16	E5	A15	A17	A12	A11	N12	E3	N6	A6	A14	N7	A10	A8	A9	N3	E4	N5	A7	N9	A13	
Generation:	27296	Best fitness:	95.8421768707483	Average fitness:	340.4938911564626	Fitness standard deviation:	40.514756736129556	Best genome:	A16	E5	A15	A17	A12	A11	N12	E3	N6	A6	A14	N7	A10	A8	A9	N3	E4	N5	A7	N9	A13	
Generation:	27312	Best fitness:	95.8421768707483	Average fitness:	336.34489115646284	Fitness standard deviation:	48.34511891851025	Best genome:	A16	E5	A15	A17	A12	A11	N12	E3	N6	A6	A14	N7	A10	A8	A9	N3	E4	N5	A7	N9	A13	
Generation:	27328	Best fitness:	95.8421768707483	Average fitness:	339.8360340136057	Fitness standard deviation:	41.990755336072226	Best genome:	A16	E5	A15	A17	A12	A11	N12	E3	N6	A6	A14	N7	A10	A8	A9	N3	E4	N5	A7	N9	A13	
Generation:	27344	Best fitness:	95.8421768707483	Average fitness:	337.1396054421769	Fitness standard deviation:	43.57839665031568	Best genome:	A16	E5	A15	A17	A12	A11	N12	E3	N6	A6	A14	N7	A10	A8	A9	N3	E4	N5	A7	N9	A13	
Generation:	27360	Best fitness:	95.8421768707483	Average fitness:	335.17846258503414	Fitness standard deviation:	44.987056615639744	Best genome:	A16	E5	A15	A17	A12	A11	N12	E3	N6	A6	A14	N7	A10	A8	A9	N3	E4	N5	A7	N9	A13	
Generation:	27376	Best fitness:	95.8421768707483	Average fitness:	335.4877482993198	Fitness standard deviation:	40.65918969825108	Best genome:	A16	E5	A15	A17	A12	A11	N12	E3	N6	A6	A14	N7	A10	A8	A9	N3	E4	N5	A7	N9	A13	
Generation:	27392	Best fitness:	95.8421768707483	Average fitness:	336.1493197278914	Fitness standard deviation:	41.293960199762786	Best genome:	A16	E5	A15	A17	A12	A11	N12	E3	N6	A6	A14	N7	A10	A8	A9	N3	E4	N5	A7	N9	A13	
Generation:	27408	Best fitness:	95.8421768707483	Average fitness:	339.8398911564629	Fitness standard deviation:	38.43539072367593	Best genome:	A16	E5	A15	A17	A12	A11	N12	E3	N6	A6	A14	N7	A10	A8	A9	N3	E4	N5	A7	N9	A13	
Generation:	27424	Best fitness:	95.8421768707483	Average fitness:	338.1908911564627	Fitness standard deviation:	42.65317408554058	Best genome:	A16	E5	A15	A17	A12	A11	N12	E3	N6	A6	A14	N7	A10	A8	A9	N3	E4	N5	A7	N9	A13	
Generation:	27440	Best fitness:	95.8421768707483	Average fitness:	340.3977482993199	Fitness standard deviation:	46.41395503531678	Best genome:	A16	E5	A15	A17	A12	A11	N12	E3	N6	A6	A14	N7	A10	A8	A9	N3	E4	N5	A7	N9	A13	
Generation:	27456	Best fitness:	95.8421768707483	Average fitness:	337.1923197278912	Fitness standard deviation:	40.2628113212403	Best genome:	A16	E5	A15	A17	A12	A11	N12	E3	N6	A6	A14	N7	A10	A8	A9	N3	E4	N5	A7	N9	A13	
Generation:	27472	Best fitness:	95.8421768707483	Average fitness:	336.45703401360566	Fitness standard deviation:	42.58663649358486	Best genome:	A16	E5	A15	A17	A12	A11	N12	E3	N6	A6	A14	N7	A10	A8	A9	N3	E4	N5	A7	N9	A13	
Generation:	27488	Best fitness:	95.8421768707483	Average fitness:	340.5096054421771	Fitness standard deviation:	41.19073048487427	Best genome:	A16	E5	A15	A17	A12	A11	N12	E3	N6	A6	A14	N7	A10	A8	A9	N3	E4	N5	A7	N9	A13	
Generation:	27504	Best fitness:	95.8421768707483	Average fitness:	340.06217687074843	Fitness standard deviation:	42.47662377528301	Best genome:	A16	E5	A15	A17	A12	A11	N12	E3	N6	A6	A14	N7	A10	A8	A9	N3	E4	N5	A7	N9	A13	
Generation:	27520	Best fitness:	95.8421768707483	Average fitness:	337.3114625850342	Fitness standard deviation:	43.12296622237768	Best genome:	A16	E5	A15	A17	A12	A11	N12	E3	N6	A6	A14	N7	A10	A8	A9	N3	E4	N5	A7	N9	A13	
Generation:	27536	Best fitness:	95.8421768707483	Average fitness:	342.72174829931987	Fitness standard deviation:	42.69200679164614	Best genome:	A16	E5	A15	A17	A12	A11	N12	E3	N6	A6	A14	N7	A10	A8	A9	N3	E4	N5	A7	N9	A13	
Generation:	27552	Best fitness:	95.8421768707483	Average fitness:	339.35646258503425	Fitness standard deviation:	42.342578078895315	Best genome:	A16	E5	A15	A17	A12	A11	N12	E3	N6	A6	A14	N7	A10	A8	A9	N3	E4	N5	A7	N9	A13	
Generation:	27568	Best fitness:	95.8421768707483	Average fitness:	335.5707482993199	Fitness standard deviation:	43.69555938770075	Best genome:	A16	E5	A15	A17	A12	A11	N12	E3	N6	A6	A14	N7	A10	A8	A9	N3	E4	N5	A7	N9	A13	
Generation:	27584	Best fitness:	95.8421768707483	Average fitness:	337.8928911564628	Fitness standard deviation:	38.277148981914436	Best genome:	A16	E5	A15	A17	A12	A11	N12	E3	N6	A6	A14	N7	A10	A8	A9	N3	E4	N5	A7	N9	A13	
Generation:	27600	Best fitness:	95.8421768707483	Average fitness:	342.42846258503437	Fitness standard deviation:	37.862872122803296	Best genome:	A16	E5	A15	A17	A12	A11	N12	E3	N6	A6	A14	N7	A10	A8	A9	N3	E4	N5	A7	N9	A13	
Generation:	27616	Best fitness:	95.8421768707483	Average fitness:	337.9938911564628	Fitness standard deviation:	39.02597234495751	Best genome:	A16	E5	A15	A17	A12	A11	N12	E3	N6	A6	A14	N7	A10	A8	A9	N3	E4	N5	A7	N9	A13	
Generation:	27632	Best fitness:	95.8421768707483	Average fitness:	342.13617687074844	Fitness standard deviation:	42.795249268094786	Best genome:	A16	E5	A15	A17	A12	A11	N12	E3	N6	A6	A14	N7	A10	A8	A9	N3	E4	N5	A7	N9	A13	
Generation:	27648	Best fitness:	95.8421768707483	Average fitness:	341.6763197278913	Fitness standard deviation:	41.42863553664991	Best genome:	A16	E5	A15	A17	A12	A11	N12	E3	N6	A6	A14	N7	A10	A8	A9	N3	E4	N5	A7	N9	A13	
Generation:	27664	Best fitness:	95.8421768707483	Average fitness:	341.93860544217716	Fitness standard deviation:	40.22454539893547	Best genome:	A16	E5	A15	A17	A12	A11	N12	E3	N6	A6	A14	N7	A10	A8	A9	N3	E4	N5	A7	N9	A13	
Generation:	27680	Best fitness:	95.8421768707483	Average fitness:	333.37674829931996	Fitness standard deviation:	40.39600935938184	Best genome:	A16	E5	A15	A17	A12	A11	N12	E3	N6	A6	A14	N7	A10	A8	A9	N3	E4	N5	A7	N9	A13	
Generation:	27696	Best fitness:	95.8421768707483	Average fitness:	343.47731972789154	Fitness standard deviation:	38.917504241769706	Best genome:	A16	E5	A15	A17	A12	A11	N12	E3	N6	A6	A14	N7	A10	A8	A9	N3	E4	N5	A7	N9	A13	
Generation:	27712	Best fitness:	95.8421768707483	Average fitness:	344.1101768707483	Fitness standard deviation:	41.26766966613779	Best genome:	A16	E5	A15	A17	A12	A11	N12	E3	N6	A6	A14	N7	A10	A8	A9	N3	E4	N5	A7	N9	A13	
Generation:	27728	Best fitness:	95.8421768707483	Average fitness:	341.8511768707485	Fitness standard deviation:	41.53758569202655	Best genome:	A16	E5	A15	A17	A12	A11	N12	E3	N6	A6	A14	N7	A10	A8	A9	N3	E4	N5	A7	N9	A13	
Generation:	27744	Best fitness:	95.8421768707483	Average fitness:	340.2927482993197	Fitness standard deviation:	41.54602254692244	Best genome:	A16	E5	A15	A17	A12	A11	N12	E3	N6	A6	A14	N7	A10	A8	A9	N3	E4	N5	A7	N9	A13	
Generation:	27760	Best fitness:	95.8421768707483	Average fitness:	339.72046258503434	Fitness standard deviation:	40.41614097039419	Best genome:	A16	E5	A15	A17	A12	A11	N12	E3	N6	A6	A14	N7	A10	A8	A9	N3	E4	N5	A7	N9	A13	
