Generation:	16	Best fitness:	203.81360544217688	Average fitness:	318.77360544217686	Fitness standard deviation:	32.90879815366047	Best genome:	E5	N6	A11	A15	A14	A17	A12	N7	E4	A7	A16	A9	N5	A10	N12	A6	E3	A8	N9	N3	A13	
Generation:	12240	Best fitness:	108.8421768707483	Average fitness:	329.9250340136054	Fitness standard deviation:	49.06536722806107	Best genome:	A9	N3	A11	E3	N6	N7	A6	A10	A8	A16	E5	N12	A15	A14	A17	A12	N5	E4	A7	N9	A13	
Generation:	12256	Best fitness:	108.8421768707483	Average fitness:	308.5901768707483	Fitness standard deviation:	63.63153542137445	Best genome:	A9	N3	A11	E3	N6	N7	A6	A10	A8	A16	E5	N12	A15	A14	A17	A12	N5	E4	A7	N9	A13	
Generation:	12272	Best fitness:	108.8421768707483	Average fitness:	326.0107482993198	Fitness standard deviation:	57.176150372586044	Best genome:	A9	N3	A11	E3	N6	N7	A6	A10	A8	A16	E5	N12	A15	A14	A17	A12	N5	E4	A7	N9	A13	
Generation:	12288	Best fitness:	108.8421768707483	Average fitness:	315.9118911564627	Fitness standard deviation:	55.31784940114129	Best genome:	A9	N3	A11	E3	N6	N7	A6	A10	A8	A16	E5	N12	A15	A14	A17	A12	N5	E4	A7	N9	A13	
Generation:	12304	Best fitness:	108.8421768707483	Average fitness:	320.33531972789126	Fitness standard deviation:	50.32183858618321	Best genome:	A9	N3	A11	E3	N6	N7	A6	A10	A8	A16	E5	N12	A15	A14	A17	A12	N5	E4	A7	N9	A13	
Generation:	12320	Best fitness:	108.8421768707483	Average fitness:	306.43531972789117	Fitness standard deviation:	54.924009711377686	Best genome:	A9	N3	A11	E3	N6	N7	A6	A10	A8	A16	E5	N12	A15	A14	A17	A12	N5	E4	A7	N9	A13	
Generation:	12336	Best fitness:	108.8421768707483	Average fitness:	321.2038911564626	Fitness standard deviation:	48.46569554239538	Best genome:	A9	N3	A11	E3	N6	N7	A6	A10	A8	A16	E5	N12	A15	A14	A17	A12	N5	E4	A7	N9	A13	
Generation:	12352	Best fitness:	108.8421768707483	Average fitness:	308.49246258503405	Fitness standard deviation:	58.77080395806706	Best genome:	A9	N3	A11	E3	N6	N7	A6	A10	A8	A16	E5	N12	A15	A14	A17	A12	N5	E4	A7	N9	A13	
Generation:	12368	Best fitness:	108.8421768707483	Average fitness:	312.8147482993198	Fitness standard deviation:	54.189689797290136	Best genome:	A9	N3	A11	E3	N6	N7	A6	A10	A8	A16	E5	N12	A15	A14	A17	A12	N5	E4	A7	N9	A13	
Generation:	12384	Best fitness:	108.8421768707483	Average fitness:	323.3290340136054	Fitness standard deviation:	51.76749810371723	Best genome:	A9	N3	A11	E3	N6	N7	A6	A10	A8	A16	E5	N12	A15	A14	A17	A12	N5	E4	A7	N9	A13	
Generation:	12400	Best fitness:	108.8421768707483	Average fitness:	322.512462585034	Fitness standard deviation:	50.541735660658084	Best genome:	A9	N3	A11	E3	N6	N7	A6	A10	A8	A16	E5	N12	A15	A14	A17	A12	N5	E4	A7	N9	A13	
Generation:	12416	Best fitness:	108.8421768707483	Average fitness:	316.8838911564625	Fitness standard deviation:	49.41208022501446	Best genome:	A9	N3	A11	E3	N6	N7	A6	A10	A8	A16	E5	N12	A15	A14	A17	A12	N5	E4	A7	N9	A13	
Generation:	12432	Best fitness:	108.8421768707483	Average fitness:	309.988462585034	Fitness standard deviation:	42.66436323544176	Best genome:	A9	N3	A11	E3	N6	N7	A6	A10	A8	A16	E5	N12	A15	A14	A17	A12	N5	E4	A7	N9	A13	
Generation:	12448	Best fitness:	108.8421768707483	Average fitness:	314.5433197278911	Fitness standard deviation:	52.606136434170985	Best genome:	A9	N3	A11	E3	N6	N7	A6	A10	A8	A16	E5	N12	A15	A14	A17	A12	N5	E4	A7	N9	A13	
Generation:	12464	Best fitness:	108.8421768707483	Average fitness:	316.59531972789114	Fitness standard deviation:	48.07650629433662	Best genome:	A9	N3	A11	E3	N6	N7	A6	A10	A8	A16	E5	N12	A15	A14	A17	A12	N5	E4	A7	N9	A13	
Generation:	12480	Best fitness:	108.8421768707483	Average fitness:	316.38846258503395	Fitness standard deviation:	48.00293788288124	Best genome:	A9	N3	A11	E3	N6	N7	A6	A10	A8	A16	E5	N12	A15	A14	A17	A12	N5	E4	A7	N9	A13	
Generation:	12496	Best fitness:	108.8421768707483	Average fitness:	318.5027482993198	Fitness standard deviation:	51.93010110224893	Best genome:	A9	N3	A11	E3	N6	N7	A6	A10	A8	A16	E5	N12	A15	A14	A17	A12	N5	E4	A7	N9	A13	
Generation:	12512	Best fitness:	108.8421768707483	Average fitness:	309.5958911564626	Fitness standard deviation:	49.36594046547494	Best genome:	A9	N3	A11	E3	N6	N7	A6	A10	A8	A16	E5	N12	A15	A14	A17	A12	N5	E4	A7	N9	A13	
Generation:	12528	Best fitness:	108.8421768707483	Average fitness:	311.14217687074824	Fitness standard deviation:	52.93155942982853	Best genome:	A9	N3	A11	E3	N6	N7	A6	A10	A8	A16	E5	N12	A15	A14	A17	A12	N5	E4	A7	N9	A13	
Generation:	12544	Best fitness:	108.8421768707483	Average fitness:	314.4947482993197	Fitness standard deviation:	49.2516342163343	Best genome:	A9	N3	A11	E3	N6	N7	A6	A10	A8	A16	E5	N12	A15	A14	A17	A12	N5	E4	A7	N9	A13	
Generation:	12560	Best fitness:	108.8421768707483	Average fitness:	316.88331972789115	Fitness standard deviation:	51.474714271243144	Best genome:	A9	N3	A11	E3	N6	N7	A6	A10	A8	A16	E5	N12	A15	A14	A17	A12	N5	E4	A7	N9	A13	
Generation:	12576	Best fitness:	108.8421768707483	Average fitness:	310.46389115646247	Fitness standard deviation:	53.02550716516013	Best genome:	A9	N3	A11	E3	N6	N7	A6	A10	A8	A16	E5	N12	A15	A14	A17	A12	N5	E4	A7	N9	A13	
Generation:	12592	Best fitness:	108.8421768707483	Average fitness:	317.76789115646267	Fitness standard deviation:	48.26519631691355	Best genome:	A9	N3	A11	E3	N6	N7	A6	A10	A8	A16	E5	N12	A15	A14	A17	A12	N5	E4	A7	N9	A13	
Generation:	12608	Best fitness:	108.8421768707483	Average fitness:	326.64846258503417	Fitness standard deviation:	48.76329944471246	Best genome:	A9	N3	A11	E3	N6	N7	A6	A10	A8	A16	E5	N12	A15	A14	A17	A12	N5	E4	A7	N9	A13	
Generation:	12624	Best fitness:	108.8421768707483	Average fitness:	308.88331972789115	Fitness standard deviation:	60.171187127449386	Best genome:	A9	N3	A11	E3	N6	N7	A6	A10	A8	A16	E5	N12	A15	A14	A17	A12	N5	E4	A7	N9	A13	
Generation:	12640	Best fitness:	108.8421768707483	Average fitness:	313.5176054421769	Fitness standard deviation:	50.12767137082297	Best genome:	A9	N3	A11	E3	N6	N7	A6	A10	A8	A16	E5	N12	A15	A14	A17	A12	N5	E4	A7	N9	A13	
Generation:	12656	Best fitness:	108.8421768707483	Average fitness:	318.6678911564626	Fitness standard deviation:	50.835287519034026	Best genome:	A9	N3	A11	E3	N6	N7	A6	A10	A8	A16	E5	N12	A15	A14	A17	A12	N5	E4	A7	N9	A13	
Generation:	12672	Best fitness:	108.8421768707483	Average fitness:	315.9124625850339	Fitness standard deviation:	49.66682536211692	Best genome:	A9	N3	A11	E3	N6	N7	A6	A10	A8	A16	E5	N12	A15	A14	A17	A12	N5	E4	A7	N9	A13	
Generation:	12688	Best fitness:	108.8421768707483	Average fitness:	317.9661768707483	Fitness standard deviation:	53.13849739720398	Best genome:	A9	N3	A11	E3	N6	N7	A6	A10	A8	A16	E5	N12	A15	A14	A17	A12	N5	E4	A7	N9	A13	
Generation:	12704	Best fitness:	108.8421768707483	Average fitness:	313.03246258503395	Fitness standard deviation:	61.308006231499924	Best genome:	A9	N3	A11	E3	N6	N7	A6	A10	A8	A16	E5	N12	A15	A14	A17	A12	N5	E4	A7	N9	A13	
Generation:	12720	Best fitness:	108.8421768707483	Average fitness:	316.72446258503396	Fitness standard deviation:	58.86375431382514	Best genome:	A9	N3	A11	E3	N6	N7	A6	A10	A8	A16	E5	N12	A15	A14	A17	A12	N5	E4	A7	N9	A13	
Generation:	12736	Best fitness:	108.8421768707483	Average fitness:	314.1450340136055	Fitness standard deviation:	53.327272954993	Best genome:	A9	N3	A11	E3	N6	N7	A6	A10	A8	A16	E5	N12	A15	A14	A17	A12	N5	E4	A7	N9	A13	
Generation:	12752	Best fitness:	108.8421768707483	Average fitness:	310.35531972789113	Fitness standard deviation:	54.951275177122476	Best genome:	A9	N3	A11	E3	N6	N7	A6	A10	A8	A16	E5	N12	A15	A14	A17	A12	N5	E4	A7	N9	A13	
Generation:	12768	Best fitness:	108.8421768707483	Average fitness:	317.9398911564627	Fitness standard deviation:	52.70163722508136	Best genome:	A9	N3	A11	E3	N6	N7	A6	A10	A8	A16	E5	N12	A15	A14	A17	A12	N5	E4	A7	N9	A13	
Generation:	12784	Best fitness:	108.8421768707483	Average fitness:	323.90960544217694	Fitness standard deviation:	42.805800774175076	Best genome:	A9	N3	A11	E3	N6	N7	A6	A10	A8	A16	E5	N12	A15	A14	A17	A12	N5	E4	A7	N9	A13	
Generation:	12800	Best fitness:	108.8421768707483	Average fitness:	330.1678911564625	Fitness standard deviation:	52.59598991465072	Best genome:	A9	N3	A11	E3	N6	N7	A6	A10	A8	A16	E5	N12	A15	A14	A17	A12	N5	E4	A7	N9	A13	
Generation:	12816	Best fitness:	108.8421768707483	Average fitness:	321.0381768707484	Fitness standard deviation:	59.04778169224912	Best genome:	A9	N3	A11	E3	N6	N7	A6	A10	A8	A16	E5	N12	A15	A14	A17	A12	N5	E4	A7	N9	A13	
Generation:	12832	Best fitness:	108.8421768707483	Average fitness:	318.31303401360555	Fitness standard deviation:	46.47613923338315	Best genome:	A9	N3	A11	E3	N6	N7	A6	A10	A8	A16	E5	N12	A15	A14	A17	A12	N5	E4	A7	N9	A13	
Generation:	12848	Best fitness:	108.8421768707483	Average fitness:	313.70389115646253	Fitness standard deviation:	52.69216302647068	Best genome:	A9	N3	A11	E3	N6	N7	A6	A10	A8	A16	E5	N12	A15	A14	A17	A12	N5	E4	A7	N9	A13	
Generation:	12864	Best fitness:	108.8421768707483	Average fitness:	320.9158911564627	Fitness standard deviation:	54.76646854059666	Best genome:	A9	N3	A11	E3	N6	N7	A6	A10	A8	A16	E5	N12	A15	A14	A17	A12	N5	E4	A7	N9	A13	
Generation:	12880	Best fitness:	108.8421768707483	Average fitness:	310.5238911564626	Fitness standard deviation:	54.65481736819748	Best genome:	A9	N3	A11	E3	N6	N7	A6	A10	A8	A16	E5	N12	A15	A14	A17	A12	N5	E4	A7	N9	A13	
Generation:	12896	Best fitness:	108.8421768707483	Average fitness:	309.28846258503404	Fitness standard deviation:	52.810771903667764	Best genome:	A9	N3	A11	E3	N6	N7	A6	A10	A8	A16	E5	N12	A15	A14	A17	A12	N5	E4	A7	N9	A13	
Generation:	12912	Best fitness:	108.8421768707483	Average fitness:	317.5690340136055	Fitness standard deviation:	48.81171494045843	Best genome:	A9	N3	A11	E3	N6	N7	A6	A10	A8	A16	E5	N12	A15	A14	A17	A12	N5	E4	A7	N9	A13	
Generation:	12928	Best fitness:	108.8421768707483	Average fitness:	317.41817687074825	Fitness standard deviation:	51.44082690800753	Best genome:	A9	N3	A11	E3	N6	N7	A6	A10	A8	A16	E5	N12	A15	A14	A17	A12	N5	E4	A7	N9	A13	
Generation:	12944	Best fitness:	108.8421768707483	Average fitness:	309.83474829931976	Fitness standard deviation:	60.726205434301434	Best genome:	A9	N3	A11	E3	N6	N7	A6	A10	A8	A16	E5	N12	A15	A14	A17	A12	N5	E4	A7	N9	A13	
Generation:	12960	Best fitness:	108.8421768707483	Average fitness:	310.2427482993197	Fitness standard deviation:	49.698426859675656	Best genome:	A9	N3	A11	E3	N6	N7	A6	A10	A8	A16	E5	N12	A15	A14	A17	A12	N5	E4	A7	N9	A13	
Generation:	12976	Best fitness:	108.8421768707483	Average fitness:	316.2627482993197	Fitness standard deviation:	49.60643475047427	Best genome:	A9	N3	A11	E3	N6	N7	A6	A10	A8	A16	E5	N12	A15	A14	A17	A12	N5	E4	A7	N9	A13	
Generation:	12992	Best fitness:	108.8421768707483	Average fitness:	318.3021768707483	Fitness standard deviation:	57.431202000874976	Best genome:	A9	N3	A11	E3	N6	N7	A6	A10	A8	A16	E5	N12	A15	A14	A17	A12	N5	E4	A7	N9	A13	
Generation:	13008	Best fitness:	108.8421768707483	Average fitness:	316.51246258503414	Fitness standard deviation:	52.71312308744999	Best genome:	A9	N3	A11	E3	N6	N7	A6	A10	A8	A16	E5	N12	A15	A14	A17	A12	N5	E4	A7	N9	A13	
Generation:	13024	Best fitness:	108.8421768707483	Average fitness:	310.5176054421769	Fitness standard deviation:	50.676197450890434	Best genome:	A9	N3	A11	E3	N6	N7	A6	A10	A8	A16	E5	N12	A15	A14	A17	A12	N5	E4	A7	N9	A13	
Generation:	13040	Best fitness:	108.8421768707483	Average fitness:	308.33703401360543	Fitness standard deviation:	48.68058404895056	Best genome:	A9	N3	A11	E3	N6	N7	A6	A10	A8	A16	E5	N12	A15	A14	A17	A12	N5	E4	A7	N9	A13	
Generation:	13056	Best fitness:	108.8421768707483	Average fitness:	319.4901768707483	Fitness standard deviation:	52.529831505924484	Best genome:	A9	N3	A11	E3	N6	N7	A6	A10	A8	A16	E5	N12	A15	A14	A17	A12	N5	E4	A7	N9	A13	
Generation:	13072	Best fitness:	108.8421768707483	Average fitness:	317.28903401360543	Fitness standard deviation:	52.96553542808449	Best genome:	A9	N3	A11	E3	N6	N7	A6	A10	A8	A16	E5	N12	A15	A14	A17	A12	N5	E4	A7	N9	A13	
Generation:	13088	Best fitness:	108.8421768707483	Average fitness:	317.6736054421769	Fitness standard deviation:	54.02139145462544	Best genome:	A9	N3	A11	E3	N6	N7	A6	A10	A8	A16	E5	N12	A15	A14	A17	A12	N5	E4	A7	N9	A13	
Generation:	13104	Best fitness:	108.8421768707483	Average fitness:	317.52103401360534	Fitness standard deviation:	45.38975073016968	Best genome:	A9	N3	A11	E3	N6	N7	A6	A10	A8	A16	E5	N12	A15	A14	A17	A12	N5	E4	A7	N9	A13	
Generation:	13120	Best fitness:	108.8421768707483	Average fitness:	314.8227482993197	Fitness standard deviation:	50.42143290308199	Best genome:	A9	N3	A11	E3	N6	N7	A6	A10	A8	A16	E5	N12	A15	A14	A17	A12	N5	E4	A7	N9	A13	
Generation:	13136	Best fitness:	108.8421768707483	Average fitness:	319.1221768707483	Fitness standard deviation:	53.22553997962303	Best genome:	A9	N3	A11	E3	N6	N7	A6	A10	A8	A16	E5	N12	A15	A14	A17	A12	N5	E4	A7	N9	A13	
Generation:	13152	Best fitness:	108.8421768707483	Average fitness:	316.4741768707484	Fitness standard deviation:	49.040561850495195	Best genome:	A9	N3	A11	E3	N6	N7	A6	A10	A8	A16	E5	N12	A15	A14	A17	A12	N5	E4	A7	N9	A13	
Generation:	13168	Best fitness:	108.8421768707483	Average fitness:	330.6387482993198	Fitness standard deviation:	59.71449723544219	Best genome:	A9	N3	A11	E3	N6	N7	A6	A10	A8	A16	E5	N12	A15	A14	A17	A12	N5	E4	A7	N9	A13	
Generation:	13184	Best fitness:	108.8421768707483	Average fitness:	310.97817687074837	Fitness standard deviation:	56.648449317897914	Best genome:	A9	N3	A11	E3	N6	N7	A6	A10	A8	A16	E5	N12	A15	A14	A17	A12	N5	E4	A7	N9	A13	
Generation:	13200	Best fitness:	108.8421768707483	Average fitness:	316.9507482993198	Fitness standard deviation:	49.842401422803015	Best genome:	A9	N3	A11	E3	N6	N7	A6	A10	A8	A16	E5	N12	A15	A14	A17	A12	N5	E4	A7	N9	A13	
Generation:	13216	Best fitness:	108.8421768707483	Average fitness:	320.90046258503406	Fitness standard deviation:	50.345657441170374	Best genome:	A9	N3	A11	E3	N6	N7	A6	A10	A8	A16	E5	N12	A15	A14	A17	A12	N5	E4	A7	N9	A13	
Generation:	13232	Best fitness:	108.8421768707483	Average fitness:	312.0438911564626	Fitness standard deviation:	62.24401445791182	Best genome:	A9	N3	A11	E3	N6	N7	A6	A10	A8	A16	E5	N12	A15	A14	A17	A12	N5	E4	A7	N9	A13	
Generation:	13248	Best fitness:	108.8421768707483	Average fitness:	325.05360544217694	Fitness standard deviation:	48.79224428165625	Best genome:	A9	N3	A11	E3	N6	N7	A6	A10	A8	A16	E5	N12	A15	A14	A17	A12	N5	E4	A7	N9	A13	
Generation:	13264	Best fitness:	108.8421768707483	Average fitness:	307.7747482993198	Fitness standard deviation:	58.23633700075329	Best genome:	A9	N3	A11	E3	N6	N7	A6	A10	A8	A16	E5	N12	A15	A14	A17	A12	N5	E4	A7	N9	A13	
Generation:	13280	Best fitness:	108.8421768707483	Average fitness:	317.99646258503395	Fitness standard deviation:	51.34877809884962	Best genome:	A9	N3	A11	E3	N6	N7	A6	A10	A8	A16	E5	N12	A15	A14	A17	A12	N5	E4	A7	N9	A13	
Generation:	13296	Best fitness:	108.8421768707483	Average fitness:	330.14617687074826	Fitness standard deviation:	51.230574340576226	Best genome:	A9	N3	A11	E3	N6	N7	A6	A10	A8	A16	E5	N12	A15	A14	A17	A12	N5	E4	A7	N9	A13	
Generation:	13312	Best fitness:	108.8421768707483	Average fitness:	309.5918911564626	Fitness standard deviation:	52.62228706391176	Best genome:	A9	N3	A11	E3	N6	N7	A6	A10	A8	A16	E5	N12	A15	A14	A17	A12	N5	E4	A7	N9	A13	
Generation:	13328	Best fitness:	108.8421768707483	Average fitness:	315.17531972789106	Fitness standard deviation:	51.76588794382113	Best genome:	A9	N3	A11	E3	N6	N7	A6	A10	A8	A16	E5	N12	A15	A14	A17	A12	N5	E4	A7	N9	A13	
Generation:	13344	Best fitness:	108.8421768707483	Average fitness:	313.28503401360547	Fitness standard deviation:	52.57860766198996	Best genome:	A9	N3	A11	E3	N6	N7	A6	A10	A8	A16	E5	N12	A15	A14	A17	A12	N5	E4	A7	N9	A13	
Generation:	13360	Best fitness:	108.8421768707483	Average fitness:	311.01189115646264	Fitness standard deviation:	51.72098438383257	Best genome:	A9	N3	A11	E3	N6	N7	A6	A10	A8	A16	E5	N12	A15	A14	A17	A12	N5	E4	A7	N9	A13	
Generation:	13376	Best fitness:	108.8421768707483	Average fitness:	303.8598911564626	Fitness standard deviation:	57.23168236034931	Best genome:	A9	N3	A11	E3	N6	N7	A6	A10	A8	A16	E5	N12	A15	A14	A17	A12	N5	E4	A7	N9	A13	
Generation:	13392	Best fitness:	108.8421768707483	Average fitness:	309.328462585034	Fitness standard deviation:	59.26206633079813	Best genome:	A9	N3	A11	E3	N6	N7	A6	A10	A8	A16	E5	N12	A15	A14	A17	A12	N5	E4	A7	N9	A13	
Generation:	13408	Best fitness:	108.8421768707483	Average fitness:	312.61703401360546	Fitness standard deviation:	49.02573373073303	Best genome:	A9	N3	A11	E3	N6	N7	A6	A10	A8	A16	E5	N12	A15	A14	A17	A12	N5	E4	A7	N9	A13	
Generation:	13424	Best fitness:	108.8421768707483	Average fitness:	314.496462585034	Fitness standard deviation:	58.62367794949863	Best genome:	A9	N3	A11	E3	N6	N7	A6	A10	A8	A16	E5	N12	A15	A14	A17	A12	N5	E4	A7	N9	A13	
Generation:	13440	Best fitness:	108.8421768707483	Average fitness:	321.57531972789116	Fitness standard deviation:	57.84125598037922	Best genome:	A9	N3	A11	E3	N6	N7	A6	A10	A8	A16	E5	N12	A15	A14	A17	A12	N5	E4	A7	N9	A13	
Generation:	13456	Best fitness:	108.8421768707483	Average fitness:	313.09131972789123	Fitness standard deviation:	54.293395859525894	Best genome:	A9	N3	A11	E3	N6	N7	A6	A10	A8	A16	E5	N12	A15	A14	A17	A12	N5	E4	A7	N9	A13	
Generation:	13472	Best fitness:	108.8421768707483	Average fitness:	307.5844625850339	Fitness standard deviation:	54.81167773385522	Best genome:	A9	N3	A11	E3	N6	N7	A6	A10	A8	A16	E5	N12	A15	A14	A17	A12	N5	E4	A7	N9	A13	
Generation:	13488	Best fitness:	108.8421768707483	Average fitness:	313.31017687074836	Fitness standard deviation:	54.978779992551566	Best genome:	A9	N3	A11	E3	N6	N7	A6	A10	A8	A16	E5	N12	A15	A14	A17	A12	N5	E4	A7	N9	A13	
Generation:	13504	Best fitness:	108.8421768707483	Average fitness:	310.6564625850341	Fitness standard deviation:	51.56441463977709	Best genome:	A9	N3	A11	E3	N6	N7	A6	A10	A8	A16	E5	N12	A15	A14	A17	A12	N5	E4	A7	N9	A13	
Generation:	13520	Best fitness:	108.8421768707483	Average fitness:	311.07531972789116	Fitness standard deviation:	50.587965773915606	Best genome:	A9	N3	A11	E3	N6	N7	A6	A10	A8	A16	E5	N12	A15	A14	A17	A12	N5	E4	A7	N9	A13	
Generation:	13536	Best fitness:	108.8421768707483	Average fitness:	318.00160544217687	Fitness standard deviation:	57.76113150850542	Best genome:	A9	N3	A11	E3	N6	N7	A6	A10	A8	A16	E5	N12	A15	A14	A17	A12	N5	E4	A7	N9	A13	
Generation:	13552	Best fitness:	108.8421768707483	Average fitness:	316.2730340136054	Fitness standard deviation:	54.015716485376466	Best genome:	A9	N3	A11	E3	N6	N7	A6	A10	A8	A16	E5	N12	A15	A14	A17	A12	N5	E4	A7	N9	A13	
Generation:	13568	Best fitness:	108.8421768707483	Average fitness:	311.780462585034	Fitness standard deviation:	59.37925161164616	Best genome:	A9	N3	A11	E3	N6	N7	A6	A10	A8	A16	E5	N12	A15	A14	A17	A12	N5	E4	A7	N9	A13	
Generation:	13584	Best fitness:	108.8421768707483	Average fitness:	317.6970340136054	Fitness standard deviation:	53.6607723829493	Best genome:	A9	N3	A11	E3	N6	N7	A6	A10	A8	A16	E5	N12	A15	A14	A17	A12	N5	E4	A7	N9	A13	
Generation:	13600	Best fitness:	108.8421768707483	Average fitness:	319.0896054421769	Fitness standard deviation:	55.704677152399526	Best genome:	A9	N3	A11	E3	N6	N7	A6	A10	A8	A16	E5	N12	A15	A14	A17	A12	N5	E4	A7	N9	A13	
Generation:	13616	Best fitness:	108.8421768707483	Average fitness:	308.8976054421769	Fitness standard deviation:	49.4485513409067	Best genome:	A9	N3	A11	E3	N6	N7	A6	A10	A8	A16	E5	N12	A15	A14	A17	A12	N5	E4	A7	N9	A13	
Generation:	13632	Best fitness:	108.8421768707483	Average fitness:	320.3553197278912	Fitness standard deviation:	53.90862593049731	Best genome:	A9	N3	A11	E3	N6	N7	A6	A10	A8	A16	E5	N12	A15	A14	A17	A12	N5	E4	A7	N9	A13	
Generation:	13648	Best fitness:	108.8421768707483	Average fitness:	319.99474829931967	Fitness standard deviation:	47.001079834751174	Best genome:	A9	N3	A11	E3	N6	N7	A6	A10	A8	A16	E5	N12	A15	A14	A17	A12	N5	E4	A7	N9	A13	
Generation:	13664	Best fitness:	108.8421768707483	Average fitness:	305.3638911564626	Fitness standard deviation:	53.84301044135399	Best genome:	A9	N3	A11	E3	N6	N7	A6	A10	A8	A16	E5	N12	A15	A14	A17	A12	N5	E4	A7	N9	A13	
Generation:	13680	Best fitness:	108.8421768707483	Average fitness:	319.23531972789107	Fitness standard deviation:	50.905134518303065	Best genome:	A9	N3	A11	E3	N6	N7	A6	A10	A8	A16	E5	N12	A15	A14	A17	A12	N5	E4	A7	N9	A13	
Generation:	13696	Best fitness:	108.8421768707483	Average fitness:	316.6627482993198	Fitness standard deviation:	53.94567336474271	Best genome:	A9	N3	A11	E3	N6	N7	A6	A10	A8	A16	E5	N12	A15	A14	A17	A12	N5	E4	A7	N9	A13	
Generation:	13712	Best fitness:	108.8421768707483	Average fitness:	319.160462585034	Fitness standard deviation:	56.091132264323896	Best genome:	A9	N3	A11	E3	N6	N7	A6	A10	A8	A16	E5	N12	A15	A14	A17	A12	N5	E4	A7	N9	A13	
Generation:	13728	Best fitness:	108.8421768707483	Average fitness:	316.6536054421769	Fitness standard deviation:	60.0413656046685	Best genome:	A9	N3	A11	E3	N6	N7	A6	A10	A8	A16	E5	N12	A15	A14	A17	A12	N5	E4	A7	N9	A13	
Generation:	13744	Best fitness:	108.8421768707483	Average fitness:	315.3570340136055	Fitness standard deviation:	56.20615740544549	Best genome:	A9	N3	A11	E3	N6	N7	A6	A10	A8	A16	E5	N12	A15	A14	A17	A12	N5	E4	A7	N9	A13	
Generation:	13760	Best fitness:	108.8421768707483	Average fitness:	327.4273197278912	Fitness standard deviation:	54.31274371899946	Best genome:	A9	N3	A11	E3	N6	N7	A6	A10	A8	A16	E5	N12	A15	A14	A17	A12	N5	E4	A7	N9	A13	
Generation:	13776	Best fitness:	108.8421768707483	Average fitness:	316.60103401360533	Fitness standard deviation:	52.76303596655677	Best genome:	A9	N3	A11	E3	N6	N7	A6	A10	A8	A16	E5	N12	A15	A14	A17	A12	N5	E4	A7	N9	A13	
Generation:	13792	Best fitness:	108.8421768707483	Average fitness:	314.09131972789123	Fitness standard deviation:	55.4142479401779	Best genome:	A9	N3	A11	E3	N6	N7	A6	A10	A8	A16	E5	N12	A15	A14	A17	A12	N5	E4	A7	N9	A13	
