Generation:	16	Best fitness:	254.556462585034	Average fitness:	325.09360544217685	Fitness standard deviation:	42.33941724990112	Best genome:	A16	N3	E4	A9	A6	A10	A7	A17	A8	N9	A11	N7	N6	E3	N5	A15	A14	A12	A13	N12	E5	
Generation:	32544	Best fitness:	95.75646258503401	Average fitness:	254.32931972789112	Fitness standard deviation:	63.5658157875339	Best genome:	A9	N3	E4	A11	N12	E3	N6	A10	A15	N7	A6	A14	A17	A12	N5	A7	N9	A13	A16	E5	A8	
Generation:	32560	Best fitness:	95.75646258503401	Average fitness:	237.88789115646256	Fitness standard deviation:	60.27203324790641	Best genome:	A9	N3	E4	A11	N12	E3	N6	A10	A15	N7	A6	A14	A17	A12	N5	A7	N9	A13	A16	E5	A8	
Generation:	32576	Best fitness:	95.75646258503401	Average fitness:	226.21503401360542	Fitness standard deviation:	60.034850066015665	Best genome:	A9	N3	E4	A11	N12	E3	N6	A10	A15	N7	A6	A14	A17	A12	N5	A7	N9	A13	A16	E5	A8	
Generation:	32592	Best fitness:	95.75646258503401	Average fitness:	239.00503401360544	Fitness standard deviation:	55.74801184338143	Best genome:	A9	N3	E4	A11	N12	E3	N6	A10	A15	N7	A6	A14	A17	A12	N5	A7	N9	A13	A16	E5	A8	
Generation:	32608	Best fitness:	95.75646258503401	Average fitness:	268.356462585034	Fitness standard deviation:	61.39434794167679	Best genome:	A9	N3	E4	A11	N12	E3	N6	A10	A15	N7	A6	A14	A17	A12	N5	A7	N9	A13	A16	E5	A8	
Generation:	32624	Best fitness:	95.75646258503401	Average fitness:	274.32503401360543	Fitness standard deviation:	75.80328295082245	Best genome:	A9	N3	E4	A11	N12	E3	N6	A10	A15	N7	A6	A14	A17	A12	N5	A7	N9	A13	A16	E5	A8	
Generation:	32640	Best fitness:	95.75646258503401	Average fitness:	254.03789115646254	Fitness standard deviation:	57.69875340852659	Best genome:	A9	N3	E4	A11	N12	E3	N6	A10	A15	N7	A6	A14	A17	A12	N5	A7	N9	A13	A16	E5	A8	
Generation:	32656	Best fitness:	95.75646258503401	Average fitness:	259.15646258503403	Fitness standard deviation:	55.845541360039824	Best genome:	A9	N3	E4	A11	N12	E3	N6	A10	A15	N7	A6	A14	A17	A12	N5	A7	N9	A13	A16	E5	A8	
Generation:	32672	Best fitness:	95.75646258503401	Average fitness:	263.29503401360546	Fitness standard deviation:	51.48073408210739	Best genome:	A9	N3	E4	A11	N12	E3	N6	A10	A15	N7	A6	A14	A17	A12	N5	A7	N9	A13	A16	E5	A8	
Generation:	32688	Best fitness:	95.75646258503401	Average fitness:	273.06789115646257	Fitness standard deviation:	51.85977395922625	Best genome:	A9	N3	E4	A11	N12	E3	N6	A10	A15	N7	A6	A14	A17	A12	N5	A7	N9	A13	A16	E5	A8	
Generation:	32704	Best fitness:	95.75646258503401	Average fitness:	265.8350340136055	Fitness standard deviation:	74.7950161359399	Best genome:	A9	N3	E4	A11	N12	E3	N6	A10	A15	N7	A6	A14	A17	A12	N5	A7	N9	A13	A16	E5	A8	
Generation:	32720	Best fitness:	95.75646258503401	Average fitness:	253.06931972789116	Fitness standard deviation:	69.86394560800562	Best genome:	A9	N3	E4	A11	N12	E3	N6	A10	A15	N7	A6	A14	A17	A12	N5	A7	N9	A13	A16	E5	A8	
Generation:	32736	Best fitness:	95.75646258503401	Average fitness:	252.42931972789114	Fitness standard deviation:	60.52617613858637	Best genome:	A9	N3	E4	A11	N12	E3	N6	A10	A15	N7	A6	A14	A17	A12	N5	A7	N9	A13	A16	E5	A8	
Generation:	32752	Best fitness:	95.75646258503401	Average fitness:	249.8193197278912	Fitness standard deviation:	60.65042732490742	Best genome:	A9	N3	E4	A11	N12	E3	N6	A10	A15	N7	A6	A14	A17	A12	N5	A7	N9	A13	A16	E5	A8	
Generation:	32768	Best fitness:	95.75646258503401	Average fitness:	262.11646258503407	Fitness standard deviation:	63.843133266672645	Best genome:	A9	N3	E4	A11	N12	E3	N6	A10	A15	N7	A6	A14	A17	A12	N5	A7	N9	A13	A16	E5	A8	
Generation:	32784	Best fitness:	95.75646258503401	Average fitness:	249.55074829931968	Fitness standard deviation:	60.341839547696914	Best genome:	A9	N3	E4	A11	N12	E3	N6	A10	A15	N7	A6	A14	A17	A12	N5	A7	N9	A13	A16	E5	A8	
Generation:	32800	Best fitness:	95.75646258503401	Average fitness:	257.6321768707483	Fitness standard deviation:	62.99473659581022	Best genome:	A9	N3	E4	A11	N12	E3	N6	A10	A15	N7	A6	A14	A17	A12	N5	A7	N9	A13	A16	E5	A8	
Generation:	32816	Best fitness:	95.75646258503401	Average fitness:	239.8878911564626	Fitness standard deviation:	56.43374399439124	Best genome:	A9	N3	E4	A11	N12	E3	N6	A10	A15	N7	A6	A14	A17	A12	N5	A7	N9	A13	A16	E5	A8	
Generation:	32832	Best fitness:	95.75646258503401	Average fitness:	254.80931972789116	Fitness standard deviation:	72.57626827225639	Best genome:	A9	N3	E4	A11	N12	E3	N6	A10	A15	N7	A6	A14	A17	A12	N5	A7	N9	A13	A16	E5	A8	
Generation:	32848	Best fitness:	95.75646258503401	Average fitness:	269.0950340136054	Fitness standard deviation:	61.87935679981801	Best genome:	A9	N3	E4	A11	N12	E3	N6	A10	A15	N7	A6	A14	A17	A12	N5	A7	N9	A13	A16	E5	A8	
Generation:	32864	Best fitness:	95.75646258503401	Average fitness:	268.39217687074824	Fitness standard deviation:	58.21917551768648	Best genome:	A9	N3	E4	A11	N12	E3	N6	A10	A15	N7	A6	A14	A17	A12	N5	A7	N9	A13	A16	E5	A8	
Generation:	32880	Best fitness:	95.75646258503401	Average fitness:	274.15789115646254	Fitness standard deviation:	67.93167964948313	Best genome:	A9	N3	E4	A11	N12	E3	N6	A10	A15	N7	A6	A14	A17	A12	N5	A7	N9	A13	A16	E5	A8	
Generation:	32896	Best fitness:	95.75646258503401	Average fitness:	252.94789115646253	Fitness standard deviation:	58.04880079268983	Best genome:	A9	N3	E4	A11	N12	E3	N6	A10	A15	N7	A6	A14	A17	A12	N5	A7	N9	A13	A16	E5	A8	
Generation:	32912	Best fitness:	95.75646258503401	Average fitness:	260.1578911564626	Fitness standard deviation:	66.49608027422921	Best genome:	A9	N3	E4	A11	N12	E3	N6	A10	A15	N7	A6	A14	A17	A12	N5	A7	N9	A13	A16	E5	A8	
Generation:	32928	Best fitness:	95.75646258503401	Average fitness:	243.7178911564626	Fitness standard deviation:	62.46469061373304	Best genome:	A9	N3	E4	A11	N12	E3	N6	A10	A15	N7	A6	A14	A17	A12	N5	A7	N9	A13	A16	E5	A8	
Generation:	32944	Best fitness:	95.75646258503401	Average fitness:	266.1393197278912	Fitness standard deviation:	61.61641670986123	Best genome:	A9	N3	E4	A11	N12	E3	N6	A10	A15	N7	A6	A14	A17	A12	N5	A7	N9	A13	A16	E5	A8	
Generation:	32960	Best fitness:	95.75646258503401	Average fitness:	253.65789115646257	Fitness standard deviation:	58.56921631710638	Best genome:	A9	N3	E4	A11	N12	E3	N6	A10	A15	N7	A6	A14	A17	A12	N5	A7	N9	A13	A16	E5	A8	
Generation:	32976	Best fitness:	95.75646258503401	Average fitness:	254.51789115646255	Fitness standard deviation:	67.82912520835436	Best genome:	A9	N3	E4	A11	N12	E3	N6	A10	A15	N7	A6	A14	A17	A12	N5	A7	N9	A13	A16	E5	A8	
Generation:	32992	Best fitness:	95.75646258503401	Average fitness:	249.88931972789115	Fitness standard deviation:	48.44013285931998	Best genome:	A9	N3	E4	A11	N12	E3	N6	A10	A15	N7	A6	A14	A17	A12	N5	A7	N9	A13	A16	E5	A8	
Generation:	33008	Best fitness:	95.75646258503401	Average fitness:	242.91074829931978	Fitness standard deviation:	52.23208990961908	Best genome:	A9	N3	E4	A11	N12	E3	N6	A10	A15	N7	A6	A14	A17	A12	N5	A7	N9	A13	A16	E5	A8	
Generation:	33024	Best fitness:	95.75646258503401	Average fitness:	250.7993197278911	Fitness standard deviation:	68.07674151054732	Best genome:	A9	N3	E4	A11	N12	E3	N6	A10	A15	N7	A6	A14	A17	A12	N5	A7	N9	A13	A16	E5	A8	
Generation:	33040	Best fitness:	95.75646258503401	Average fitness:	262.8207482993197	Fitness standard deviation:	65.68236173324725	Best genome:	A9	N3	E4	A11	N12	E3	N6	A10	A15	N7	A6	A14	A17	A12	N5	A7	N9	A13	A16	E5	A8	
Generation:	33056	Best fitness:	95.75646258503401	Average fitness:	245.54646258503402	Fitness standard deviation:	57.315322077939676	Best genome:	A9	N3	E4	A11	N12	E3	N6	A10	A15	N7	A6	A14	A17	A12	N5	A7	N9	A13	A16	E5	A8	
Generation:	33072	Best fitness:	95.75646258503401	Average fitness:	240.2293197278912	Fitness standard deviation:	78.51879872400765	Best genome:	A9	N3	E4	A11	N12	E3	N6	A10	A15	N7	A6	A14	A17	A12	N5	A7	N9	A13	A16	E5	A8	
Generation:	33088	Best fitness:	95.75646258503401	Average fitness:	261.646462585034	Fitness standard deviation:	65.01486064033078	Best genome:	A9	N3	E4	A11	N12	E3	N6	A10	A15	N7	A6	A14	A17	A12	N5	A7	N9	A13	A16	E5	A8	
Generation:	33104	Best fitness:	95.75646258503401	Average fitness:	259.80646258503396	Fitness standard deviation:	57.52656662227409	Best genome:	A9	N3	E4	A11	N12	E3	N6	A10	A15	N7	A6	A14	A17	A12	N5	A7	N9	A13	A16	E5	A8	
Generation:	33120	Best fitness:	95.75646258503401	Average fitness:	260.78503401360547	Fitness standard deviation:	61.228422771634754	Best genome:	A9	N3	E4	A11	N12	E3	N6	A10	A15	N7	A6	A14	A17	A12	N5	A7	N9	A13	A16	E5	A8	
Generation:	33136	Best fitness:	95.75646258503401	Average fitness:	271.86789115646263	Fitness standard deviation:	66.75489489046278	Best genome:	A9	N3	E4	A11	N12	E3	N6	A10	A15	N7	A6	A14	A17	A12	N5	A7	N9	A13	A16	E5	A8	
Generation:	33152	Best fitness:	95.75646258503401	Average fitness:	245.9121768707483	Fitness standard deviation:	60.56159857904165	Best genome:	A9	N3	E4	A11	N12	E3	N6	A10	A15	N7	A6	A14	A17	A12	N5	A7	N9	A13	A16	E5	A8	
Generation:	33168	Best fitness:	95.75646258503401	Average fitness:	249.04217687074825	Fitness standard deviation:	69.9159711397057	Best genome:	A9	N3	E4	A11	N12	E3	N6	A10	A15	N7	A6	A14	A17	A12	N5	A7	N9	A13	A16	E5	A8	
Generation:	33184	Best fitness:	95.75646258503401	Average fitness:	227.62931972789116	Fitness standard deviation:	75.38738674069977	Best genome:	A9	N3	E4	A11	N12	E3	N6	A10	A15	N7	A6	A14	A17	A12	N5	A7	N9	A13	A16	E5	A8	
Generation:	33200	Best fitness:	95.75646258503401	Average fitness:	243.6550340136054	Fitness standard deviation:	53.736567168180805	Best genome:	A9	N3	E4	A11	N12	E3	N6	A10	A15	N7	A6	A14	A17	A12	N5	A7	N9	A13	A16	E5	A8	
Generation:	33216	Best fitness:	95.75646258503401	Average fitness:	254.07503401360546	Fitness standard deviation:	59.32150676867642	Best genome:	A9	N3	E4	A11	N12	E3	N6	A10	A15	N7	A6	A14	A17	A12	N5	A7	N9	A13	A16	E5	A8	
Generation:	33232	Best fitness:	95.75646258503401	Average fitness:	276.24931972789113	Fitness standard deviation:	62.215589538576694	Best genome:	A9	N3	E4	A11	N12	E3	N6	A10	A15	N7	A6	A14	A17	A12	N5	A7	N9	A13	A16	E5	A8	
Generation:	33248	Best fitness:	95.75646258503401	Average fitness:	256.4093197278911	Fitness standard deviation:	62.06449658810337	Best genome:	A9	N3	E4	A11	N12	E3	N6	A10	A15	N7	A6	A14	A17	A12	N5	A7	N9	A13	A16	E5	A8	
Generation:	33264	Best fitness:	95.75646258503401	Average fitness:	254.6193197278912	Fitness standard deviation:	55.687394682554626	Best genome:	A9	N3	E4	A11	N12	E3	N6	A10	A15	N7	A6	A14	A17	A12	N5	A7	N9	A13	A16	E5	A8	
Generation:	33280	Best fitness:	95.75646258503401	Average fitness:	276.9878911564626	Fitness standard deviation:	62.5221566604143	Best genome:	A9	N3	E4	A11	N12	E3	N6	A10	A15	N7	A6	A14	A17	A12	N5	A7	N9	A13	A16	E5	A8	
Generation:	33296	Best fitness:	95.75646258503401	Average fitness:	270.16360544217684	Fitness standard deviation:	62.65636301709997	Best genome:	A9	N3	E4	A11	N12	E3	N6	A10	A15	N7	A6	A14	A17	A12	N5	A7	N9	A13	A16	E5	A8	
Generation:	33312	Best fitness:	95.75646258503401	Average fitness:	243.00789115646262	Fitness standard deviation:	67.16394538131061	Best genome:	A9	N3	E4	A11	N12	E3	N6	A10	A15	N7	A6	A14	A17	A12	N5	A7	N9	A13	A16	E5	A8	
Generation:	33328	Best fitness:	95.75646258503401	Average fitness:	259.76931972789106	Fitness standard deviation:	72.18885236740122	Best genome:	A9	N3	E4	A11	N12	E3	N6	A10	A15	N7	A6	A14	A17	A12	N5	A7	N9	A13	A16	E5	A8	
Generation:	33344	Best fitness:	95.75646258503401	Average fitness:	254.9407482993197	Fitness standard deviation:	63.58815540777437	Best genome:	A9	N3	E4	A11	N12	E3	N6	A10	A15	N7	A6	A14	A17	A12	N5	A7	N9	A13	A16	E5	A8	
Generation:	33360	Best fitness:	95.75646258503401	Average fitness:	254.71931972789116	Fitness standard deviation:	57.359340715762585	Best genome:	A9	N3	E4	A11	N12	E3	N6	A10	A15	N7	A6	A14	A17	A12	N5	A7	N9	A13	A16	E5	A8	
Generation:	33376	Best fitness:	95.75646258503401	Average fitness:	268.9736054421769	Fitness standard deviation:	64.55735080420465	Best genome:	A9	N3	E4	A11	N12	E3	N6	A10	A15	N7	A6	A14	A17	A12	N5	A7	N9	A13	A16	E5	A8	
Generation:	33392	Best fitness:	95.75646258503401	Average fitness:	262.7121768707483	Fitness standard deviation:	61.13666689291714	Best genome:	A9	N3	E4	A11	N12	E3	N6	A10	A15	N7	A6	A14	A17	A12	N5	A7	N9	A13	A16	E5	A8	
Generation:	33408	Best fitness:	95.75646258503401	Average fitness:	258.83646258503404	Fitness standard deviation:	54.652268918675134	Best genome:	A9	N3	E4	A11	N12	E3	N6	A10	A15	N7	A6	A14	A17	A12	N5	A7	N9	A13	A16	E5	A8	
Generation:	33424	Best fitness:	95.75646258503401	Average fitness:	252.78931972789118	Fitness standard deviation:	65.4248341259507	Best genome:	A9	N3	E4	A11	N12	E3	N6	A10	A15	N7	A6	A14	A17	A12	N5	A7	N9	A13	A16	E5	A8	
Generation:	33440	Best fitness:	95.75646258503401	Average fitness:	265.4893197278912	Fitness standard deviation:	58.71649719505705	Best genome:	A9	N3	E4	A11	N12	E3	N6	A10	A15	N7	A6	A14	A17	A12	N5	A7	N9	A13	A16	E5	A8	
Generation:	33456	Best fitness:	95.75646258503401	Average fitness:	254.9350340136054	Fitness standard deviation:	59.0985367925502	Best genome:	A9	N3	E4	A11	N12	E3	N6	A10	A15	N7	A6	A14	A17	A12	N5	A7	N9	A13	A16	E5	A8	
Generation:	33472	Best fitness:	95.75646258503401	Average fitness:	277.1150340136054	Fitness standard deviation:	70.22800910794287	Best genome:	A9	N3	E4	A11	N12	E3	N6	A10	A15	N7	A6	A14	A17	A12	N5	A7	N9	A13	A16	E5	A8	
Generation:	33488	Best fitness:	95.75646258503401	Average fitness:	257.8436054421769	Fitness standard deviation:	63.06696698343592	Best genome:	A9	N3	E4	A11	N12	E3	N6	A10	A15	N7	A6	A14	A17	A12	N5	A7	N9	A13	A16	E5	A8	
Generation:	33504	Best fitness:	95.75646258503401	Average fitness:	274.4607482993197	Fitness standard deviation:	73.0984392334566	Best genome:	A9	N3	E4	A11	N12	E3	N6	A10	A15	N7	A6	A14	A17	A12	N5	A7	N9	A13	A16	E5	A8	
Generation:	33520	Best fitness:	95.75646258503401	Average fitness:	253.3407482993197	Fitness standard deviation:	70.645714791255	Best genome:	A9	N3	E4	A11	N12	E3	N6	A10	A15	N7	A6	A14	A17	A12	N5	A7	N9	A13	A16	E5	A8	
Generation:	33536	Best fitness:	95.75646258503401	Average fitness:	254.02074829931976	Fitness standard deviation:	53.091049151434184	Best genome:	A9	N3	E4	A11	N12	E3	N6	A10	A15	N7	A6	A14	A17	A12	N5	A7	N9	A13	A16	E5	A8	
Generation:	33552	Best fitness:	95.75646258503401	Average fitness:	269.3836054421769	Fitness standard deviation:	61.21529585764309	Best genome:	A9	N3	E4	A11	N12	E3	N6	A10	A15	N7	A6	A14	A17	A12	N5	A7	N9	A13	A16	E5	A8	
Generation:	33568	Best fitness:	95.75646258503401	Average fitness:	274.38646258503405	Fitness standard deviation:	72.80340509809656	Best genome:	A9	N3	E4	A11	N12	E3	N6	A10	A15	N7	A6	A14	A17	A12	N5	A7	N9	A13	A16	E5	A8	
Generation:	33584	Best fitness:	95.75646258503401	Average fitness:	264.63503401360543	Fitness standard deviation:	72.3772186928614	Best genome:	A9	N3	E4	A11	N12	E3	N6	A10	A15	N7	A6	A14	A17	A12	N5	A7	N9	A13	A16	E5	A8	
Generation:	33600	Best fitness:	95.75646258503401	Average fitness:	254.38931972789106	Fitness standard deviation:	80.11525691025348	Best genome:	A9	N3	E4	A11	N12	E3	N6	A10	A15	N7	A6	A14	A17	A12	N5	A7	N9	A13	A16	E5	A8	
Generation:	33616	Best fitness:	95.75646258503401	Average fitness:	255.09074829931973	Fitness standard deviation:	68.40809481877635	Best genome:	A9	N3	E4	A11	N12	E3	N6	A10	A15	N7	A6	A14	A17	A12	N5	A7	N9	A13	A16	E5	A8	
Generation:	33632	Best fitness:	95.75646258503401	Average fitness:	253.15360544217683	Fitness standard deviation:	69.45463408526724	Best genome:	A9	N3	E4	A11	N12	E3	N6	A10	A15	N7	A6	A14	A17	A12	N5	A7	N9	A13	A16	E5	A8	
Generation:	33648	Best fitness:	95.75646258503401	Average fitness:	277.01931972789106	Fitness standard deviation:	80.30960376656617	Best genome:	A9	N3	E4	A11	N12	E3	N6	A10	A15	N7	A6	A14	A17	A12	N5	A7	N9	A13	A16	E5	A8	
Generation:	33664	Best fitness:	95.75646258503401	Average fitness:	259.5607482993197	Fitness standard deviation:	58.22307858222405	Best genome:	A9	N3	E4	A11	N12	E3	N6	A10	A15	N7	A6	A14	A17	A12	N5	A7	N9	A13	A16	E5	A8	
Generation:	33680	Best fitness:	95.75646258503401	Average fitness:	250.99789115646254	Fitness standard deviation:	76.03957212249047	Best genome:	A9	N3	E4	A11	N12	E3	N6	A10	A15	N7	A6	A14	A17	A12	N5	A7	N9	A13	A16	E5	A8	
Generation:	33696	Best fitness:	95.75646258503401	Average fitness:	248.5821768707482	Fitness standard deviation:	65.97896380897568	Best genome:	A9	N3	E4	A11	N12	E3	N6	A10	A15	N7	A6	A14	A17	A12	N5	A7	N9	A13	A16	E5	A8	
Generation:	33712	Best fitness:	95.75646258503401	Average fitness:	250.7936054421769	Fitness standard deviation:	54.837954307696975	Best genome:	A9	N3	E4	A11	N12	E3	N6	A10	A15	N7	A6	A14	A17	A12	N5	A7	N9	A13	A16	E5	A8	
Generation:	33728	Best fitness:	95.75646258503401	Average fitness:	243.276462585034	Fitness standard deviation:	62.78619476494195	Best genome:	A9	N3	E4	A11	N12	E3	N6	A10	A15	N7	A6	A14	A17	A12	N5	A7	N9	A13	A16	E5	A8	
Generation:	33744	Best fitness:	95.75646258503401	Average fitness:	253.56789115646257	Fitness standard deviation:	68.09142497482368	Best genome:	A9	N3	E4	A11	N12	E3	N6	A10	A15	N7	A6	A14	A17	A12	N5	A7	N9	A13	A16	E5	A8	
Generation:	33760	Best fitness:	95.75646258503401	Average fitness:	249.28646258503395	Fitness standard deviation:	64.03568614452413	Best genome:	A9	N3	E4	A11	N12	E3	N6	A10	A15	N7	A6	A14	A17	A12	N5	A7	N9	A13	A16	E5	A8	
Generation:	33776	Best fitness:	95.75646258503401	Average fitness:	256.5178911564626	Fitness standard deviation:	66.29108800570098	Best genome:	A9	N3	E4	A11	N12	E3	N6	A10	A15	N7	A6	A14	A17	A12	N5	A7	N9	A13	A16	E5	A8	
Generation:	33792	Best fitness:	95.75646258503401	Average fitness:	248.7678911564626	Fitness standard deviation:	54.3304713239791	Best genome:	A9	N3	E4	A11	N12	E3	N6	A10	A15	N7	A6	A14	A17	A12	N5	A7	N9	A13	A16	E5	A8	
Generation:	33808	Best fitness:	95.75646258503401	Average fitness:	253.96217687074832	Fitness standard deviation:	56.691569830054256	Best genome:	A9	N3	E4	A11	N12	E3	N6	A10	A15	N7	A6	A14	A17	A12	N5	A7	N9	A13	A16	E5	A8	
Generation:	33824	Best fitness:	95.75646258503401	Average fitness:	257.09789115646254	Fitness standard deviation:	56.439293357499416	Best genome:	A9	N3	E4	A11	N12	E3	N6	A10	A15	N7	A6	A14	A17	A12	N5	A7	N9	A13	A16	E5	A8	
Generation:	33840	Best fitness:	95.75646258503401	Average fitness:	256.0693197278912	Fitness standard deviation:	74.7977951628555	Best genome:	A9	N3	E4	A11	N12	E3	N6	A10	A15	N7	A6	A14	A17	A12	N5	A7	N9	A13	A16	E5	A8	
Generation:	33856	Best fitness:	95.75646258503401	Average fitness:	257.73360544217684	Fitness standard deviation:	62.14287395730479	Best genome:	A9	N3	E4	A11	N12	E3	N6	A10	A15	N7	A6	A14	A17	A12	N5	A7	N9	A13	A16	E5	A8	
Generation:	33872	Best fitness:	95.75646258503401	Average fitness:	248.35646258503397	Fitness standard deviation:	57.59795347838289	Best genome:	A9	N3	E4	A11	N12	E3	N6	A10	A15	N7	A6	A14	A17	A12	N5	A7	N9	A13	A16	E5	A8	
Generation:	33888	Best fitness:	95.75646258503401	Average fitness:	243.26931972789112	Fitness standard deviation:	71.52250935822903	Best genome:	A9	N3	E4	A11	N12	E3	N6	A10	A15	N7	A6	A14	A17	A12	N5	A7	N9	A13	A16	E5	A8	
Generation:	33904	Best fitness:	95.75646258503401	Average fitness:	244.8607482993197	Fitness standard deviation:	61.671561451261596	Best genome:	A9	N3	E4	A11	N12	E3	N6	A10	A15	N7	A6	A14	A17	A12	N5	A7	N9	A13	A16	E5	A8	
Generation:	33920	Best fitness:	95.75646258503401	Average fitness:	264.12646258503395	Fitness standard deviation:	57.74180000092602	Best genome:	A9	N3	E4	A11	N12	E3	N6	A10	A15	N7	A6	A14	A17	A12	N5	A7	N9	A13	A16	E5	A8	
Generation:	33936	Best fitness:	95.75646258503401	Average fitness:	263.13789115646256	Fitness standard deviation:	74.54774680069966	Best genome:	A9	N3	E4	A11	N12	E3	N6	A10	A15	N7	A6	A14	A17	A12	N5	A7	N9	A13	A16	E5	A8	
Generation:	33952	Best fitness:	95.75646258503401	Average fitness:	245.80931972789108	Fitness standard deviation:	58.67025827557306	Best genome:	A9	N3	E4	A11	N12	E3	N6	A10	A15	N7	A6	A14	A17	A12	N5	A7	N9	A13	A16	E5	A8	
Generation:	33968	Best fitness:	95.75646258503401	Average fitness:	269.85360544217684	Fitness standard deviation:	69.64206411270096	Best genome:	A9	N3	E4	A11	N12	E3	N6	A10	A15	N7	A6	A14	A17	A12	N5	A7	N9	A13	A16	E5	A8	
Generation:	33984	Best fitness:	95.75646258503401	Average fitness:	274.19503401360544	Fitness standard deviation:	61.60186206766871	Best genome:	A9	N3	E4	A11	N12	E3	N6	A10	A15	N7	A6	A14	A17	A12	N5	A7	N9	A13	A16	E5	A8	
Generation:	34000	Best fitness:	95.75646258503401	Average fitness:	261.1678911564626	Fitness standard deviation:	66.11366798081582	Best genome:	A9	N3	E4	A11	N12	E3	N6	A10	A15	N7	A6	A14	A17	A12	N5	A7	N9	A13	A16	E5	A8	
Generation:	34016	Best fitness:	95.75646258503401	Average fitness:	259.99931972789113	Fitness standard deviation:	45.16363491092526	Best genome:	A9	N3	E4	A11	N12	E3	N6	A10	A15	N7	A6	A14	A17	A12	N5	A7	N9	A13	A16	E5	A8	
Generation:	34032	Best fitness:	95.75646258503401	Average fitness:	253.27646258503395	Fitness standard deviation:	62.39244695261353	Best genome:	A9	N3	E4	A11	N12	E3	N6	A10	A15	N7	A6	A14	A17	A12	N5	A7	N9	A13	A16	E5	A8	
Generation:	34048	Best fitness:	95.75646258503401	Average fitness:	252.8693197278911	Fitness standard deviation:	57.03967647030209	Best genome:	A9	N3	E4	A11	N12	E3	N6	A10	A15	N7	A6	A14	A17	A12	N5	A7	N9	A13	A16	E5	A8	
Generation:	34064	Best fitness:	95.75646258503401	Average fitness:	257.9221768707483	Fitness standard deviation:	73.30797745937119	Best genome:	A9	N3	E4	A11	N12	E3	N6	A10	A15	N7	A6	A14	A17	A12	N5	A7	N9	A13	A16	E5	A8	
Generation:	34080	Best fitness:	95.75646258503401	Average fitness:	251.97789115646256	Fitness standard deviation:	69.16236494286323	Best genome:	A9	N3	E4	A11	N12	E3	N6	A10	A15	N7	A6	A14	A17	A12	N5	A7	N9	A13	A16	E5	A8	
Generation:	34096	Best fitness:	95.75646258503401	Average fitness:	259.7578911564625	Fitness standard deviation:	56.65669438263538	Best genome:	A9	N3	E4	A11	N12	E3	N6	A10	A15	N7	A6	A14	A17	A12	N5	A7	N9	A13	A16	E5	A8	
