Generation:	16	Best fitness:	215.29931972789115	Average fitness:	274.196462585034	Fitness standard deviation:	28.635058289888402	Best genome:	N9	A16	A7	A12	A9	N12	A6	A14	A17	E4	A10	A15	N7	N3	N5	A11	E5	A8	A13	E3	N6	
Generation:	27296	Best fitness:	95.32789115646258	Average fitness:	95.32789115646257	Fitness standard deviation:	1.4210854715202004E-14	Best genome:	A13	N9	A16	E5	A15	A17	N7	A10	E3	N6	A6	A14	A12	N5	A7	A9	N3	E4	A11	N12	A8	
Generation:	27312	Best fitness:	95.32789115646258	Average fitness:	95.32789115646257	Fitness standard deviation:	1.4210854715202004E-14	Best genome:	A13	N9	A16	E5	A15	A17	N7	A10	E3	N6	A6	A14	A12	N5	A7	A9	N3	E4	A11	N12	A8	
Generation:	27328	Best fitness:	95.32789115646258	Average fitness:	95.32789115646257	Fitness standard deviation:	1.4210854715202004E-14	Best genome:	A13	N9	A16	E5	A15	A17	N7	A10	E3	N6	A6	A14	A12	N5	A7	A9	N3	E4	A11	N12	A8	
Generation:	27344	Best fitness:	95.32789115646258	Average fitness:	95.32789115646257	Fitness standard deviation:	1.4210854715202004E-14	Best genome:	A13	N9	A16	E5	A15	A17	N7	A10	E3	N6	A6	A14	A12	N5	A7	A9	N3	E4	A11	N12	A8	
Generation:	27360	Best fitness:	95.32789115646258	Average fitness:	95.32789115646257	Fitness standard deviation:	1.4210854715202004E-14	Best genome:	A13	N9	A16	E5	A15	A17	N7	A10	E3	N6	A6	A14	A12	N5	A7	A9	N3	E4	A11	N12	A8	
Generation:	27376	Best fitness:	95.32789115646258	Average fitness:	95.32789115646257	Fitness standard deviation:	1.4210854715202004E-14	Best genome:	A13	N9	A16	E5	A15	A17	N7	A10	E3	N6	A6	A14	A12	N5	A7	A9	N3	E4	A11	N12	A8	
Generation:	27392	Best fitness:	95.32789115646258	Average fitness:	95.32789115646257	Fitness standard deviation:	1.4210854715202004E-14	Best genome:	A13	N9	A16	E5	A15	A17	N7	A10	E3	N6	A6	A14	A12	N5	A7	A9	N3	E4	A11	N12	A8	
Generation:	27408	Best fitness:	95.32789115646258	Average fitness:	95.32789115646257	Fitness standard deviation:	1.4210854715202004E-14	Best genome:	A13	N9	A16	E5	A15	A17	N7	A10	E3	N6	A6	A14	A12	N5	A7	A9	N3	E4	A11	N12	A8	
Generation:	27424	Best fitness:	95.32789115646258	Average fitness:	95.32789115646257	Fitness standard deviation:	1.4210854715202004E-14	Best genome:	A13	N9	A16	E5	A15	A17	N7	A10	E3	N6	A6	A14	A12	N5	A7	A9	N3	E4	A11	N12	A8	
Generation:	27440	Best fitness:	95.32789115646258	Average fitness:	95.32789115646257	Fitness standard deviation:	1.4210854715202004E-14	Best genome:	A13	N9	A16	E5	A15	A17	N7	A10	E3	N6	A6	A14	A12	N5	A7	A9	N3	E4	A11	N12	A8	
Generation:	27456	Best fitness:	95.32789115646258	Average fitness:	95.32789115646257	Fitness standard deviation:	1.4210854715202004E-14	Best genome:	A13	N9	A16	E5	A15	A17	N7	A10	E3	N6	A6	A14	A12	N5	A7	A9	N3	E4	A11	N12	A8	
Generation:	27472	Best fitness:	95.32789115646258	Average fitness:	95.32789115646257	Fitness standard deviation:	1.4210854715202004E-14	Best genome:	A13	N9	A16	E5	A15	A17	N7	A10	E3	N6	A6	A14	A12	N5	A7	A9	N3	E4	A11	N12	A8	
Generation:	27488	Best fitness:	95.32789115646258	Average fitness:	95.32789115646257	Fitness standard deviation:	1.4210854715202004E-14	Best genome:	A13	N9	A16	E5	A15	A17	N7	A10	E3	N6	A6	A14	A12	N5	A7	A9	N3	E4	A11	N12	A8	
Generation:	27504	Best fitness:	95.32789115646258	Average fitness:	95.32789115646257	Fitness standard deviation:	1.4210854715202004E-14	Best genome:	A13	N9	A16	E5	A15	A17	N7	A10	E3	N6	A6	A14	A12	N5	A7	A9	N3	E4	A11	N12	A8	
Generation:	27520	Best fitness:	95.32789115646258	Average fitness:	95.32789115646257	Fitness standard deviation:	1.4210854715202004E-14	Best genome:	A13	N9	A16	E5	A15	A17	N7	A10	E3	N6	A6	A14	A12	N5	A7	A9	N3	E4	A11	N12	A8	
Generation:	27536	Best fitness:	95.32789115646258	Average fitness:	95.32789115646257	Fitness standard deviation:	1.4210854715202004E-14	Best genome:	A13	N9	A16	E5	A15	A17	N7	A10	E3	N6	A6	A14	A12	N5	A7	A9	N3	E4	A11	N12	A8	
Generation:	27552	Best fitness:	95.32789115646258	Average fitness:	95.32789115646257	Fitness standard deviation:	1.4210854715202004E-14	Best genome:	A13	N9	A16	E5	A15	A17	N7	A10	E3	N6	A6	A14	A12	N5	A7	A9	N3	E4	A11	N12	A8	
Generation:	27568	Best fitness:	95.32789115646258	Average fitness:	95.32789115646257	Fitness standard deviation:	1.4210854715202004E-14	Best genome:	A13	N9	A16	E5	A15	A17	N7	A10	E3	N6	A6	A14	A12	N5	A7	A9	N3	E4	A11	N12	A8	
Generation:	27584	Best fitness:	95.32789115646258	Average fitness:	95.32789115646257	Fitness standard deviation:	1.4210854715202004E-14	Best genome:	A13	N9	A16	E5	A15	A17	N7	A10	E3	N6	A6	A14	A12	N5	A7	A9	N3	E4	A11	N12	A8	
Generation:	27600	Best fitness:	95.32789115646258	Average fitness:	95.32789115646257	Fitness standard deviation:	1.4210854715202004E-14	Best genome:	A13	N9	A16	E5	A15	A17	N7	A10	E3	N6	A6	A14	A12	N5	A7	A9	N3	E4	A11	N12	A8	
Generation:	27616	Best fitness:	95.32789115646258	Average fitness:	95.32789115646257	Fitness standard deviation:	1.4210854715202004E-14	Best genome:	A13	N9	A16	E5	A15	A17	N7	A10	E3	N6	A6	A14	A12	N5	A7	A9	N3	E4	A11	N12	A8	
Generation:	27632	Best fitness:	95.32789115646258	Average fitness:	95.32789115646257	Fitness standard deviation:	1.4210854715202004E-14	Best genome:	A13	N9	A16	E5	A15	A17	N7	A10	E3	N6	A6	A14	A12	N5	A7	A9	N3	E4	A11	N12	A8	
Generation:	27648	Best fitness:	95.32789115646258	Average fitness:	95.32789115646257	Fitness standard deviation:	1.4210854715202004E-14	Best genome:	A13	N9	A16	E5	A15	A17	N7	A10	E3	N6	A6	A14	A12	N5	A7	A9	N3	E4	A11	N12	A8	
Generation:	27664	Best fitness:	95.32789115646258	Average fitness:	95.32789115646257	Fitness standard deviation:	1.4210854715202004E-14	Best genome:	A13	N9	A16	E5	A15	A17	N7	A10	E3	N6	A6	A14	A12	N5	A7	A9	N3	E4	A11	N12	A8	
Generation:	27680	Best fitness:	95.32789115646258	Average fitness:	95.32789115646257	Fitness standard deviation:	1.4210854715202004E-14	Best genome:	A13	N9	A16	E5	A15	A17	N7	A10	E3	N6	A6	A14	A12	N5	A7	A9	N3	E4	A11	N12	A8	
Generation:	27696	Best fitness:	95.32789115646258	Average fitness:	95.32789115646257	Fitness standard deviation:	1.4210854715202004E-14	Best genome:	A13	N9	A16	E5	A15	A17	N7	A10	E3	N6	A6	A14	A12	N5	A7	A9	N3	E4	A11	N12	A8	
Generation:	27712	Best fitness:	95.32789115646258	Average fitness:	95.32789115646257	Fitness standard deviation:	1.4210854715202004E-14	Best genome:	A13	N9	A16	E5	A15	A17	N7	A10	E3	N6	A6	A14	A12	N5	A7	A9	N3	E4	A11	N12	A8	
Generation:	27728	Best fitness:	95.32789115646258	Average fitness:	95.32789115646257	Fitness standard deviation:	1.4210854715202004E-14	Best genome:	A13	N9	A16	E5	A15	A17	N7	A10	E3	N6	A6	A14	A12	N5	A7	A9	N3	E4	A11	N12	A8	
Generation:	27744	Best fitness:	95.32789115646258	Average fitness:	95.32789115646257	Fitness standard deviation:	1.4210854715202004E-14	Best genome:	A13	N9	A16	E5	A15	A17	N7	A10	E3	N6	A6	A14	A12	N5	A7	A9	N3	E4	A11	N12	A8	
Generation:	27760	Best fitness:	95.32789115646258	Average fitness:	95.32789115646257	Fitness standard deviation:	1.4210854715202004E-14	Best genome:	A13	N9	A16	E5	A15	A17	N7	A10	E3	N6	A6	A14	A12	N5	A7	A9	N3	E4	A11	N12	A8	
Generation:	27776	Best fitness:	95.32789115646258	Average fitness:	95.32789115646257	Fitness standard deviation:	1.4210854715202004E-14	Best genome:	A13	N9	A16	E5	A15	A17	N7	A10	E3	N6	A6	A14	A12	N5	A7	A9	N3	E4	A11	N12	A8	
Generation:	27792	Best fitness:	95.32789115646258	Average fitness:	95.32789115646257	Fitness standard deviation:	1.4210854715202004E-14	Best genome:	A13	N9	A16	E5	A15	A17	N7	A10	E3	N6	A6	A14	A12	N5	A7	A9	N3	E4	A11	N12	A8	
Generation:	27808	Best fitness:	95.32789115646258	Average fitness:	95.32789115646257	Fitness standard deviation:	1.4210854715202004E-14	Best genome:	A13	N9	A16	E5	A15	A17	N7	A10	E3	N6	A6	A14	A12	N5	A7	A9	N3	E4	A11	N12	A8	
Generation:	27824	Best fitness:	95.32789115646258	Average fitness:	95.32789115646257	Fitness standard deviation:	1.4210854715202004E-14	Best genome:	A13	N9	A16	E5	A15	A17	N7	A10	E3	N6	A6	A14	A12	N5	A7	A9	N3	E4	A11	N12	A8	
Generation:	27840	Best fitness:	95.32789115646258	Average fitness:	95.32789115646257	Fitness standard deviation:	1.4210854715202004E-14	Best genome:	A13	N9	A16	E5	A15	A17	N7	A10	E3	N6	A6	A14	A12	N5	A7	A9	N3	E4	A11	N12	A8	
Generation:	27856	Best fitness:	95.32789115646258	Average fitness:	95.32789115646257	Fitness standard deviation:	1.4210854715202004E-14	Best genome:	A13	N9	A16	E5	A15	A17	N7	A10	E3	N6	A6	A14	A12	N5	A7	A9	N3	E4	A11	N12	A8	
Generation:	27872	Best fitness:	95.32789115646258	Average fitness:	95.32789115646257	Fitness standard deviation:	1.4210854715202004E-14	Best genome:	A13	N9	A16	E5	A15	A17	N7	A10	E3	N6	A6	A14	A12	N5	A7	A9	N3	E4	A11	N12	A8	
Generation:	27888	Best fitness:	95.32789115646258	Average fitness:	95.32789115646257	Fitness standard deviation:	1.4210854715202004E-14	Best genome:	A13	N9	A16	E5	A15	A17	N7	A10	E3	N6	A6	A14	A12	N5	A7	A9	N3	E4	A11	N12	A8	
Generation:	27904	Best fitness:	95.32789115646258	Average fitness:	95.32789115646257	Fitness standard deviation:	1.4210854715202004E-14	Best genome:	A13	N9	A16	E5	A15	A17	N7	A10	E3	N6	A6	A14	A12	N5	A7	A9	N3	E4	A11	N12	A8	
Generation:	27920	Best fitness:	95.32789115646258	Average fitness:	95.32789115646257	Fitness standard deviation:	1.4210854715202004E-14	Best genome:	A13	N9	A16	E5	A15	A17	N7	A10	E3	N6	A6	A14	A12	N5	A7	A9	N3	E4	A11	N12	A8	
Generation:	27936	Best fitness:	95.32789115646258	Average fitness:	95.32789115646257	Fitness standard deviation:	1.4210854715202004E-14	Best genome:	A13	N9	A16	E5	A15	A17	N7	A10	E3	N6	A6	A14	A12	N5	A7	A9	N3	E4	A11	N12	A8	
Generation:	27952	Best fitness:	95.32789115646258	Average fitness:	95.32789115646257	Fitness standard deviation:	1.4210854715202004E-14	Best genome:	A13	N9	A16	E5	A15	A17	N7	A10	E3	N6	A6	A14	A12	N5	A7	A9	N3	E4	A11	N12	A8	
Generation:	27968	Best fitness:	95.32789115646258	Average fitness:	95.32789115646257	Fitness standard deviation:	1.4210854715202004E-14	Best genome:	A13	N9	A16	E5	A15	A17	N7	A10	E3	N6	A6	A14	A12	N5	A7	A9	N3	E4	A11	N12	A8	
Generation:	27984	Best fitness:	95.32789115646258	Average fitness:	95.32789115646257	Fitness standard deviation:	1.4210854715202004E-14	Best genome:	A13	N9	A16	E5	A15	A17	N7	A10	E3	N6	A6	A14	A12	N5	A7	A9	N3	E4	A11	N12	A8	
Generation:	28000	Best fitness:	95.32789115646258	Average fitness:	95.32789115646257	Fitness standard deviation:	1.4210854715202004E-14	Best genome:	A13	N9	A16	E5	A15	A17	N7	A10	E3	N6	A6	A14	A12	N5	A7	A9	N3	E4	A11	N12	A8	
Generation:	28016	Best fitness:	95.32789115646258	Average fitness:	95.32789115646257	Fitness standard deviation:	1.4210854715202004E-14	Best genome:	A13	N9	A16	E5	A15	A17	N7	A10	E3	N6	A6	A14	A12	N5	A7	A9	N3	E4	A11	N12	A8	
Generation:	28032	Best fitness:	95.32789115646258	Average fitness:	95.32789115646257	Fitness standard deviation:	1.4210854715202004E-14	Best genome:	A13	N9	A16	E5	A15	A17	N7	A10	E3	N6	A6	A14	A12	N5	A7	A9	N3	E4	A11	N12	A8	
Generation:	28048	Best fitness:	95.32789115646258	Average fitness:	95.32789115646257	Fitness standard deviation:	1.4210854715202004E-14	Best genome:	A13	N9	A16	E5	A15	A17	N7	A10	E3	N6	A6	A14	A12	N5	A7	A9	N3	E4	A11	N12	A8	
Generation:	28064	Best fitness:	95.32789115646258	Average fitness:	95.32789115646257	Fitness standard deviation:	1.4210854715202004E-14	Best genome:	A13	N9	A16	E5	A15	A17	N7	A10	E3	N6	A6	A14	A12	N5	A7	A9	N3	E4	A11	N12	A8	
Generation:	28080	Best fitness:	95.32789115646258	Average fitness:	95.32789115646257	Fitness standard deviation:	1.4210854715202004E-14	Best genome:	A13	N9	A16	E5	A15	A17	N7	A10	E3	N6	A6	A14	A12	N5	A7	A9	N3	E4	A11	N12	A8	
Generation:	28096	Best fitness:	95.32789115646258	Average fitness:	95.32789115646257	Fitness standard deviation:	1.4210854715202004E-14	Best genome:	A13	N9	A16	E5	A15	A17	N7	A10	E3	N6	A6	A14	A12	N5	A7	A9	N3	E4	A11	N12	A8	
Generation:	28112	Best fitness:	95.32789115646258	Average fitness:	95.32789115646257	Fitness standard deviation:	1.4210854715202004E-14	Best genome:	A13	N9	A16	E5	A15	A17	N7	A10	E3	N6	A6	A14	A12	N5	A7	A9	N3	E4	A11	N12	A8	
Generation:	28128	Best fitness:	95.32789115646258	Average fitness:	95.32789115646257	Fitness standard deviation:	1.4210854715202004E-14	Best genome:	A13	N9	A16	E5	A15	A17	N7	A10	E3	N6	A6	A14	A12	N5	A7	A9	N3	E4	A11	N12	A8	
Generation:	28144	Best fitness:	95.32789115646258	Average fitness:	95.32789115646257	Fitness standard deviation:	1.4210854715202004E-14	Best genome:	A13	N9	A16	E5	A15	A17	N7	A10	E3	N6	A6	A14	A12	N5	A7	A9	N3	E4	A11	N12	A8	
Generation:	28160	Best fitness:	95.32789115646258	Average fitness:	95.32789115646257	Fitness standard deviation:	1.4210854715202004E-14	Best genome:	A13	N9	A16	E5	A15	A17	N7	A10	E3	N6	A6	A14	A12	N5	A7	A9	N3	E4	A11	N12	A8	
Generation:	28176	Best fitness:	95.32789115646258	Average fitness:	95.32789115646257	Fitness standard deviation:	1.4210854715202004E-14	Best genome:	A13	N9	A16	E5	A15	A17	N7	A10	E3	N6	A6	A14	A12	N5	A7	A9	N3	E4	A11	N12	A8	
Generation:	28192	Best fitness:	95.32789115646258	Average fitness:	95.32789115646257	Fitness standard deviation:	1.4210854715202004E-14	Best genome:	A13	N9	A16	E5	A15	A17	N7	A10	E3	N6	A6	A14	A12	N5	A7	A9	N3	E4	A11	N12	A8	
Generation:	28208	Best fitness:	95.32789115646258	Average fitness:	95.32789115646257	Fitness standard deviation:	1.4210854715202004E-14	Best genome:	A13	N9	A16	E5	A15	A17	N7	A10	E3	N6	A6	A14	A12	N5	A7	A9	N3	E4	A11	N12	A8	
Generation:	28224	Best fitness:	95.32789115646258	Average fitness:	95.32789115646257	Fitness standard deviation:	1.4210854715202004E-14	Best genome:	A13	N9	A16	E5	A15	A17	N7	A10	E3	N6	A6	A14	A12	N5	A7	A9	N3	E4	A11	N12	A8	
Generation:	28240	Best fitness:	95.32789115646258	Average fitness:	95.32789115646257	Fitness standard deviation:	1.4210854715202004E-14	Best genome:	A13	N9	A16	E5	A15	A17	N7	A10	E3	N6	A6	A14	A12	N5	A7	A9	N3	E4	A11	N12	A8	
Generation:	28256	Best fitness:	95.32789115646258	Average fitness:	95.32789115646257	Fitness standard deviation:	1.4210854715202004E-14	Best genome:	A13	N9	A16	E5	A15	A17	N7	A10	E3	N6	A6	A14	A12	N5	A7	A9	N3	E4	A11	N12	A8	
Generation:	28272	Best fitness:	95.32789115646258	Average fitness:	95.32789115646257	Fitness standard deviation:	1.4210854715202004E-14	Best genome:	A13	N9	A16	E5	A15	A17	N7	A10	E3	N6	A6	A14	A12	N5	A7	A9	N3	E4	A11	N12	A8	
Generation:	28288	Best fitness:	95.32789115646258	Average fitness:	95.32789115646257	Fitness standard deviation:	1.4210854715202004E-14	Best genome:	A13	N9	A16	E5	A15	A17	N7	A10	E3	N6	A6	A14	A12	N5	A7	A9	N3	E4	A11	N12	A8	
Generation:	28304	Best fitness:	95.32789115646258	Average fitness:	95.32789115646257	Fitness standard deviation:	1.4210854715202004E-14	Best genome:	A13	N9	A16	E5	A15	A17	N7	A10	E3	N6	A6	A14	A12	N5	A7	A9	N3	E4	A11	N12	A8	
Generation:	28320	Best fitness:	95.32789115646258	Average fitness:	95.32789115646257	Fitness standard deviation:	1.4210854715202004E-14	Best genome:	A13	N9	A16	E5	A15	A17	N7	A10	E3	N6	A6	A14	A12	N5	A7	A9	N3	E4	A11	N12	A8	
Generation:	28336	Best fitness:	95.32789115646258	Average fitness:	95.32789115646257	Fitness standard deviation:	1.4210854715202004E-14	Best genome:	A13	N9	A16	E5	A15	A17	N7	A10	E3	N6	A6	A14	A12	N5	A7	A9	N3	E4	A11	N12	A8	
Generation:	28352	Best fitness:	95.32789115646258	Average fitness:	95.32789115646257	Fitness standard deviation:	1.4210854715202004E-14	Best genome:	A13	N9	A16	E5	A15	A17	N7	A10	E3	N6	A6	A14	A12	N5	A7	A9	N3	E4	A11	N12	A8	
Generation:	28368	Best fitness:	95.32789115646258	Average fitness:	95.32789115646257	Fitness standard deviation:	1.4210854715202004E-14	Best genome:	A13	N9	A16	E5	A15	A17	N7	A10	E3	N6	A6	A14	A12	N5	A7	A9	N3	E4	A11	N12	A8	
Generation:	28384	Best fitness:	95.32789115646258	Average fitness:	95.32789115646257	Fitness standard deviation:	1.4210854715202004E-14	Best genome:	A13	N9	A16	E5	A15	A17	N7	A10	E3	N6	A6	A14	A12	N5	A7	A9	N3	E4	A11	N12	A8	
Generation:	28400	Best fitness:	95.32789115646258	Average fitness:	95.32789115646257	Fitness standard deviation:	1.4210854715202004E-14	Best genome:	A13	N9	A16	E5	A15	A17	N7	A10	E3	N6	A6	A14	A12	N5	A7	A9	N3	E4	A11	N12	A8	
Generation:	28416	Best fitness:	95.32789115646258	Average fitness:	95.32789115646257	Fitness standard deviation:	1.4210854715202004E-14	Best genome:	A13	N9	A16	E5	A15	A17	N7	A10	E3	N6	A6	A14	A12	N5	A7	A9	N3	E4	A11	N12	A8	
Generation:	28432	Best fitness:	95.32789115646258	Average fitness:	95.32789115646257	Fitness standard deviation:	1.4210854715202004E-14	Best genome:	A13	N9	A16	E5	A15	A17	N7	A10	E3	N6	A6	A14	A12	N5	A7	A9	N3	E4	A11	N12	A8	
Generation:	28448	Best fitness:	95.32789115646258	Average fitness:	95.32789115646257	Fitness standard deviation:	1.4210854715202004E-14	Best genome:	A13	N9	A16	E5	A15	A17	N7	A10	E3	N6	A6	A14	A12	N5	A7	A9	N3	E4	A11	N12	A8	
Generation:	28464	Best fitness:	95.32789115646258	Average fitness:	95.32789115646257	Fitness standard deviation:	1.4210854715202004E-14	Best genome:	A13	N9	A16	E5	A15	A17	N7	A10	E3	N6	A6	A14	A12	N5	A7	A9	N3	E4	A11	N12	A8	
Generation:	28480	Best fitness:	95.32789115646258	Average fitness:	95.32789115646257	Fitness standard deviation:	1.4210854715202004E-14	Best genome:	A13	N9	A16	E5	A15	A17	N7	A10	E3	N6	A6	A14	A12	N5	A7	A9	N3	E4	A11	N12	A8	
Generation:	28496	Best fitness:	95.32789115646258	Average fitness:	95.32789115646257	Fitness standard deviation:	1.4210854715202004E-14	Best genome:	A13	N9	A16	E5	A15	A17	N7	A10	E3	N6	A6	A14	A12	N5	A7	A9	N3	E4	A11	N12	A8	
Generation:	28512	Best fitness:	95.32789115646258	Average fitness:	95.32789115646257	Fitness standard deviation:	1.4210854715202004E-14	Best genome:	A13	N9	A16	E5	A15	A17	N7	A10	E3	N6	A6	A14	A12	N5	A7	A9	N3	E4	A11	N12	A8	
Generation:	28528	Best fitness:	95.32789115646258	Average fitness:	95.32789115646257	Fitness standard deviation:	1.4210854715202004E-14	Best genome:	A13	N9	A16	E5	A15	A17	N7	A10	E3	N6	A6	A14	A12	N5	A7	A9	N3	E4	A11	N12	A8	
Generation:	28544	Best fitness:	95.32789115646258	Average fitness:	95.32789115646257	Fitness standard deviation:	1.4210854715202004E-14	Best genome:	A13	N9	A16	E5	A15	A17	N7	A10	E3	N6	A6	A14	A12	N5	A7	A9	N3	E4	A11	N12	A8	
Generation:	28560	Best fitness:	95.32789115646258	Average fitness:	95.32789115646257	Fitness standard deviation:	1.4210854715202004E-14	Best genome:	A13	N9	A16	E5	A15	A17	N7	A10	E3	N6	A6	A14	A12	N5	A7	A9	N3	E4	A11	N12	A8	
Generation:	28576	Best fitness:	95.32789115646258	Average fitness:	95.32789115646257	Fitness standard deviation:	1.4210854715202004E-14	Best genome:	A13	N9	A16	E5	A15	A17	N7	A10	E3	N6	A6	A14	A12	N5	A7	A9	N3	E4	A11	N12	A8	
Generation:	28592	Best fitness:	95.32789115646258	Average fitness:	95.32789115646257	Fitness standard deviation:	1.4210854715202004E-14	Best genome:	A13	N9	A16	E5	A15	A17	N7	A10	E3	N6	A6	A14	A12	N5	A7	A9	N3	E4	A11	N12	A8	
Generation:	28608	Best fitness:	95.32789115646258	Average fitness:	95.32789115646257	Fitness standard deviation:	1.4210854715202004E-14	Best genome:	A13	N9	A16	E5	A15	A17	N7	A10	E3	N6	A6	A14	A12	N5	A7	A9	N3	E4	A11	N12	A8	
Generation:	28624	Best fitness:	95.32789115646258	Average fitness:	95.32789115646257	Fitness standard deviation:	1.4210854715202004E-14	Best genome:	A13	N9	A16	E5	A15	A17	N7	A10	E3	N6	A6	A14	A12	N5	A7	A9	N3	E4	A11	N12	A8	
Generation:	28640	Best fitness:	95.32789115646258	Average fitness:	95.32789115646257	Fitness standard deviation:	1.4210854715202004E-14	Best genome:	A13	N9	A16	E5	A15	A17	N7	A10	E3	N6	A6	A14	A12	N5	A7	A9	N3	E4	A11	N12	A8	
Generation:	28656	Best fitness:	95.32789115646258	Average fitness:	95.32789115646257	Fitness standard deviation:	1.4210854715202004E-14	Best genome:	A13	N9	A16	E5	A15	A17	N7	A10	E3	N6	A6	A14	A12	N5	A7	A9	N3	E4	A11	N12	A8	
Generation:	28672	Best fitness:	95.32789115646258	Average fitness:	95.32789115646257	Fitness standard deviation:	1.4210854715202004E-14	Best genome:	A13	N9	A16	E5	A15	A17	N7	A10	E3	N6	A6	A14	A12	N5	A7	A9	N3	E4	A11	N12	A8	
Generation:	28688	Best fitness:	95.32789115646258	Average fitness:	95.32789115646257	Fitness standard deviation:	1.4210854715202004E-14	Best genome:	A13	N9	A16	E5	A15	A17	N7	A10	E3	N6	A6	A14	A12	N5	A7	A9	N3	E4	A11	N12	A8	
Generation:	28704	Best fitness:	95.32789115646258	Average fitness:	95.32789115646257	Fitness standard deviation:	1.4210854715202004E-14	Best genome:	A13	N9	A16	E5	A15	A17	N7	A10	E3	N6	A6	A14	A12	N5	A7	A9	N3	E4	A11	N12	A8	
Generation:	28720	Best fitness:	95.32789115646258	Average fitness:	95.32789115646257	Fitness standard deviation:	1.4210854715202004E-14	Best genome:	A13	N9	A16	E5	A15	A17	N7	A10	E3	N6	A6	A14	A12	N5	A7	A9	N3	E4	A11	N12	A8	
Generation:	28736	Best fitness:	95.32789115646258	Average fitness:	95.32789115646257	Fitness standard deviation:	1.4210854715202004E-14	Best genome:	A13	N9	A16	E5	A15	A17	N7	A10	E3	N6	A6	A14	A12	N5	A7	A9	N3	E4	A11	N12	A8	
Generation:	28752	Best fitness:	95.32789115646258	Average fitness:	95.32789115646257	Fitness standard deviation:	1.4210854715202004E-14	Best genome:	A13	N9	A16	E5	A15	A17	N7	A10	E3	N6	A6	A14	A12	N5	A7	A9	N3	E4	A11	N12	A8	
Generation:	28768	Best fitness:	95.32789115646258	Average fitness:	95.32789115646257	Fitness standard deviation:	1.4210854715202004E-14	Best genome:	A13	N9	A16	E5	A15	A17	N7	A10	E3	N6	A6	A14	A12	N5	A7	A9	N3	E4	A11	N12	A8	
Generation:	28784	Best fitness:	95.32789115646258	Average fitness:	95.32789115646257	Fitness standard deviation:	1.4210854715202004E-14	Best genome:	A13	N9	A16	E5	A15	A17	N7	A10	E3	N6	A6	A14	A12	N5	A7	A9	N3	E4	A11	N12	A8	
Generation:	28800	Best fitness:	95.32789115646258	Average fitness:	95.32789115646257	Fitness standard deviation:	1.4210854715202004E-14	Best genome:	A13	N9	A16	E5	A15	A17	N7	A10	E3	N6	A6	A14	A12	N5	A7	A9	N3	E4	A11	N12	A8	
Generation:	28816	Best fitness:	95.32789115646258	Average fitness:	95.32789115646257	Fitness standard deviation:	1.4210854715202004E-14	Best genome:	A13	N9	A16	E5	A15	A17	N7	A10	E3	N6	A6	A14	A12	N5	A7	A9	N3	E4	A11	N12	A8	
Generation:	28832	Best fitness:	95.32789115646258	Average fitness:	95.32789115646257	Fitness standard deviation:	1.4210854715202004E-14	Best genome:	A13	N9	A16	E5	A15	A17	N7	A10	E3	N6	A6	A14	A12	N5	A7	A9	N3	E4	A11	N12	A8	
Generation:	28848	Best fitness:	95.32789115646258	Average fitness:	95.32789115646257	Fitness standard deviation:	1.4210854715202004E-14	Best genome:	A13	N9	A16	E5	A15	A17	N7	A10	E3	N6	A6	A14	A12	N5	A7	A9	N3	E4	A11	N12	A8	
