Generation:	16	Best fitness:	232.8421768707483	Average fitness:	338.63874829931973	Fitness standard deviation:	38.55134509525006	Best genome:	A9	N3	A11	A14	N7	E4	A7	A10	A16	A6	N6	N12	E3	A17	A12	N5	E5	A15	A8	N9	A13	
Generation:	22096	Best fitness:	95.75646258503401	Average fitness:	332.92446258503406	Fitness standard deviation:	49.264710436247846	Best genome:	A9	N3	E4	A7	N5	A11	E3	N6	A10	N12	A15	A17	A14	N7	A6	A12	N9	A16	E5	A8	A13	
Generation:	22112	Best fitness:	95.75646258503401	Average fitness:	323.0496054421768	Fitness standard deviation:	44.13511085431245	Best genome:	A9	N3	E4	A7	N5	A11	E3	N6	A10	N12	A15	A17	A14	N7	A6	A12	N9	A16	E5	A8	A13	
Generation:	22128	Best fitness:	95.75646258503401	Average fitness:	324.97389115646257	Fitness standard deviation:	42.85054747251052	Best genome:	A9	N3	E4	A7	N5	A11	E3	N6	A10	N12	A15	A17	A14	N7	A6	A12	N9	A16	E5	A8	A13	
Generation:	22144	Best fitness:	95.75646258503401	Average fitness:	319.2313197278912	Fitness standard deviation:	43.795814687744596	Best genome:	A9	N3	E4	A7	N5	A11	E3	N6	A10	N12	A15	A17	A14	N7	A6	A12	N9	A16	E5	A8	A13	
Generation:	22160	Best fitness:	95.75646258503401	Average fitness:	325.48017687074827	Fitness standard deviation:	50.371147402991305	Best genome:	A9	N3	E4	A7	N5	A11	E3	N6	A10	N12	A15	A17	A14	N7	A6	A12	N9	A16	E5	A8	A13	
Generation:	22176	Best fitness:	95.75646258503401	Average fitness:	322.0878911564625	Fitness standard deviation:	47.744156603671605	Best genome:	A9	N3	E4	A7	N5	A11	E3	N6	A10	N12	A15	A17	A14	N7	A6	A12	N9	A16	E5	A8	A13	
Generation:	22192	Best fitness:	95.75646258503401	Average fitness:	329.2341768707482	Fitness standard deviation:	48.68822328880371	Best genome:	A9	N3	E4	A7	N5	A11	E3	N6	A10	N12	A15	A17	A14	N7	A6	A12	N9	A16	E5	A8	A13	
Generation:	22208	Best fitness:	95.75646258503401	Average fitness:	325.91246258503406	Fitness standard deviation:	53.76649429615027	Best genome:	A9	N3	E4	A7	N5	A11	E3	N6	A10	N12	A15	A17	A14	N7	A6	A12	N9	A16	E5	A8	A13	
Generation:	22224	Best fitness:	95.75646258503401	Average fitness:	330.90046258503395	Fitness standard deviation:	47.50918844233165	Best genome:	A9	N3	E4	A7	N5	A11	E3	N6	A10	N12	A15	A17	A14	N7	A6	A12	N9	A16	E5	A8	A13	
Generation:	22240	Best fitness:	95.75646258503401	Average fitness:	333.2878911564626	Fitness standard deviation:	48.44750308428744	Best genome:	A9	N3	E4	A7	N5	A11	E3	N6	A10	N12	A15	A17	A14	N7	A6	A12	N9	A16	E5	A8	A13	
Generation:	22256	Best fitness:	95.75646258503401	Average fitness:	329.7893197278912	Fitness standard deviation:	53.21585928641796	Best genome:	A9	N3	E4	A7	N5	A11	E3	N6	A10	N12	A15	A17	A14	N7	A6	A12	N9	A16	E5	A8	A13	
Generation:	22272	Best fitness:	95.75646258503401	Average fitness:	325.8230340136056	Fitness standard deviation:	43.85994333636773	Best genome:	A9	N3	E4	A7	N5	A11	E3	N6	A10	N12	A15	A17	A14	N7	A6	A12	N9	A16	E5	A8	A13	
Generation:	22288	Best fitness:	95.75646258503401	Average fitness:	339.69760544217695	Fitness standard deviation:	52.96652047226412	Best genome:	A9	N3	E4	A7	N5	A11	E3	N6	A10	N12	A15	A17	A14	N7	A6	A12	N9	A16	E5	A8	A13	
Generation:	22304	Best fitness:	95.75646258503401	Average fitness:	327.8558911564626	Fitness standard deviation:	50.44022924416662	Best genome:	A9	N3	E4	A7	N5	A11	E3	N6	A10	N12	A15	A17	A14	N7	A6	A12	N9	A16	E5	A8	A13	
Generation:	22320	Best fitness:	95.75646258503401	Average fitness:	328.5416054421769	Fitness standard deviation:	41.87149621869078	Best genome:	A9	N3	E4	A7	N5	A11	E3	N6	A10	N12	A15	A17	A14	N7	A6	A12	N9	A16	E5	A8	A13	
Generation:	22336	Best fitness:	95.75646258503401	Average fitness:	334.4138911564627	Fitness standard deviation:	45.2444423909203	Best genome:	A9	N3	E4	A7	N5	A11	E3	N6	A10	N12	A15	A17	A14	N7	A6	A12	N9	A16	E5	A8	A13	
Generation:	22352	Best fitness:	95.75646258503401	Average fitness:	329.5527482993199	Fitness standard deviation:	51.10189399501305	Best genome:	A9	N3	E4	A7	N5	A11	E3	N6	A10	N12	A15	A17	A14	N7	A6	A12	N9	A16	E5	A8	A13	
Generation:	22368	Best fitness:	95.75646258503401	Average fitness:	327.49360544217683	Fitness standard deviation:	50.958641733732854	Best genome:	A9	N3	E4	A7	N5	A11	E3	N6	A10	N12	A15	A17	A14	N7	A6	A12	N9	A16	E5	A8	A13	
Generation:	22384	Best fitness:	95.75646258503401	Average fitness:	325.4736054421769	Fitness standard deviation:	52.003523663972885	Best genome:	A9	N3	E4	A7	N5	A11	E3	N6	A10	N12	A15	A17	A14	N7	A6	A12	N9	A16	E5	A8	A13	
Generation:	22400	Best fitness:	95.75646258503401	Average fitness:	329.9050340136055	Fitness standard deviation:	40.93688262659571	Best genome:	A9	N3	E4	A7	N5	A11	E3	N6	A10	N12	A15	A17	A14	N7	A6	A12	N9	A16	E5	A8	A13	
Generation:	22416	Best fitness:	95.75646258503401	Average fitness:	332.5093197278912	Fitness standard deviation:	43.83523480265711	Best genome:	A9	N3	E4	A7	N5	A11	E3	N6	A10	N12	A15	A17	A14	N7	A6	A12	N9	A16	E5	A8	A13	
Generation:	22432	Best fitness:	95.75646258503401	Average fitness:	333.89046258503413	Fitness standard deviation:	43.65487404257937	Best genome:	A9	N3	E4	A7	N5	A11	E3	N6	A10	N12	A15	A17	A14	N7	A6	A12	N9	A16	E5	A8	A13	
Generation:	22448	Best fitness:	95.75646258503401	Average fitness:	331.7081768707483	Fitness standard deviation:	46.69941654051461	Best genome:	A9	N3	E4	A7	N5	A11	E3	N6	A10	N12	A15	A17	A14	N7	A6	A12	N9	A16	E5	A8	A13	
Generation:	22464	Best fitness:	95.75646258503401	Average fitness:	333.162462585034	Fitness standard deviation:	50.06051477472245	Best genome:	A9	N3	E4	A7	N5	A11	E3	N6	A10	N12	A15	A17	A14	N7	A6	A12	N9	A16	E5	A8	A13	
Generation:	22480	Best fitness:	95.75646258503401	Average fitness:	325.1201768707483	Fitness standard deviation:	48.00276843291946	Best genome:	A9	N3	E4	A7	N5	A11	E3	N6	A10	N12	A15	A17	A14	N7	A6	A12	N9	A16	E5	A8	A13	
Generation:	22496	Best fitness:	95.75646258503401	Average fitness:	327.24017687074803	Fitness standard deviation:	53.692051059913965	Best genome:	A9	N3	E4	A7	N5	A11	E3	N6	A10	N12	A15	A17	A14	N7	A6	A12	N9	A16	E5	A8	A13	
Generation:	22512	Best fitness:	95.75646258503401	Average fitness:	329.4121768707484	Fitness standard deviation:	48.02559783010281	Best genome:	A9	N3	E4	A7	N5	A11	E3	N6	A10	N12	A15	A17	A14	N7	A6	A12	N9	A16	E5	A8	A13	
Generation:	22528	Best fitness:	95.75646258503401	Average fitness:	322.8156054421768	Fitness standard deviation:	50.508160464929034	Best genome:	A9	N3	E4	A7	N5	A11	E3	N6	A10	N12	A15	A17	A14	N7	A6	A12	N9	A16	E5	A8	A13	
Generation:	22544	Best fitness:	95.75646258503401	Average fitness:	327.12103401360537	Fitness standard deviation:	48.152121553701555	Best genome:	A9	N3	E4	A7	N5	A11	E3	N6	A10	N12	A15	A17	A14	N7	A6	A12	N9	A16	E5	A8	A13	
Generation:	22560	Best fitness:	95.75646258503401	Average fitness:	322.5641768707482	Fitness standard deviation:	47.435334432622	Best genome:	A9	N3	E4	A7	N5	A11	E3	N6	A10	N12	A15	A17	A14	N7	A6	A12	N9	A16	E5	A8	A13	
Generation:	22576	Best fitness:	95.75646258503401	Average fitness:	329.77903401360544	Fitness standard deviation:	50.60359320871052	Best genome:	A9	N3	E4	A7	N5	A11	E3	N6	A10	N12	A15	A17	A14	N7	A6	A12	N9	A16	E5	A8	A13	
Generation:	22592	Best fitness:	95.75646258503401	Average fitness:	335.20646258503393	Fitness standard deviation:	46.30703360424299	Best genome:	A9	N3	E4	A7	N5	A11	E3	N6	A10	N12	A15	A17	A14	N7	A6	A12	N9	A16	E5	A8	A13	
Generation:	22608	Best fitness:	95.75646258503401	Average fitness:	328.6887482993197	Fitness standard deviation:	48.453510924369134	Best genome:	A9	N3	E4	A7	N5	A11	E3	N6	A10	N12	A15	A17	A14	N7	A6	A12	N9	A16	E5	A8	A13	
Generation:	22624	Best fitness:	95.75646258503401	Average fitness:	333.9910340136055	Fitness standard deviation:	39.601093016249344	Best genome:	A9	N3	E4	A7	N5	A11	E3	N6	A10	N12	A15	A17	A14	N7	A6	A12	N9	A16	E5	A8	A13	
Generation:	22640	Best fitness:	95.75646258503401	Average fitness:	326.9907482993197	Fitness standard deviation:	46.49293068931698	Best genome:	A9	N3	E4	A7	N5	A11	E3	N6	A10	N12	A15	A17	A14	N7	A6	A12	N9	A16	E5	A8	A13	
Generation:	22656	Best fitness:	95.75646258503401	Average fitness:	333.1390340136054	Fitness standard deviation:	45.92260088186538	Best genome:	A9	N3	E4	A7	N5	A11	E3	N6	A10	N12	A15	A17	A14	N7	A6	A12	N9	A16	E5	A8	A13	
Generation:	22672	Best fitness:	95.75646258503401	Average fitness:	330.6873197278912	Fitness standard deviation:	44.99234423403019	Best genome:	A9	N3	E4	A7	N5	A11	E3	N6	A10	N12	A15	A17	A14	N7	A6	A12	N9	A16	E5	A8	A13	
Generation:	22688	Best fitness:	95.75646258503401	Average fitness:	331.84360544217685	Fitness standard deviation:	45.25463455801618	Best genome:	A9	N3	E4	A7	N5	A11	E3	N6	A10	N12	A15	A17	A14	N7	A6	A12	N9	A16	E5	A8	A13	
Generation:	22704	Best fitness:	95.75646258503401	Average fitness:	316.49446258503417	Fitness standard deviation:	46.16073303542034	Best genome:	A9	N3	E4	A7	N5	A11	E3	N6	A10	N12	A15	A17	A14	N7	A6	A12	N9	A16	E5	A8	A13	
Generation:	22720	Best fitness:	95.75646258503401	Average fitness:	331.7107482993195	Fitness standard deviation:	49.246012332088824	Best genome:	A9	N3	E4	A7	N5	A11	E3	N6	A10	N12	A15	A17	A14	N7	A6	A12	N9	A16	E5	A8	A13	
Generation:	22736	Best fitness:	95.75646258503401	Average fitness:	326.05531972789106	Fitness standard deviation:	47.16461063820056	Best genome:	A9	N3	E4	A7	N5	A11	E3	N6	A10	N12	A15	A17	A14	N7	A6	A12	N9	A16	E5	A8	A13	
Generation:	22752	Best fitness:	95.75646258503401	Average fitness:	325.5498911564624	Fitness standard deviation:	45.60764523361299	Best genome:	A9	N3	E4	A7	N5	A11	E3	N6	A10	N12	A15	A17	A14	N7	A6	A12	N9	A16	E5	A8	A13	
Generation:	22768	Best fitness:	95.75646258503401	Average fitness:	327.19903401360546	Fitness standard deviation:	44.00198316402736	Best genome:	A9	N3	E4	A7	N5	A11	E3	N6	A10	N12	A15	A17	A14	N7	A6	A12	N9	A16	E5	A8	A13	
Generation:	22784	Best fitness:	95.75646258503401	Average fitness:	330.8924625850341	Fitness standard deviation:	45.80029286422719	Best genome:	A9	N3	E4	A7	N5	A11	E3	N6	A10	N12	A15	A17	A14	N7	A6	A12	N9	A16	E5	A8	A13	
Generation:	22800	Best fitness:	95.75646258503401	Average fitness:	325.67817687074825	Fitness standard deviation:	52.66777066921768	Best genome:	A9	N3	E4	A7	N5	A11	E3	N6	A10	N12	A15	A17	A14	N7	A6	A12	N9	A16	E5	A8	A13	
Generation:	22816	Best fitness:	95.75646258503401	Average fitness:	330.5090340136054	Fitness standard deviation:	46.0700675271828	Best genome:	A9	N3	E4	A7	N5	A11	E3	N6	A10	N12	A15	A17	A14	N7	A6	A12	N9	A16	E5	A8	A13	
Generation:	22832	Best fitness:	95.75646258503401	Average fitness:	325.3707482993196	Fitness standard deviation:	50.5552822488937	Best genome:	A9	N3	E4	A7	N5	A11	E3	N6	A10	N12	A15	A17	A14	N7	A6	A12	N9	A16	E5	A8	A13	
Generation:	22848	Best fitness:	95.75646258503401	Average fitness:	327.7907482993196	Fitness standard deviation:	55.08515885908483	Best genome:	A9	N3	E4	A7	N5	A11	E3	N6	A10	N12	A15	A17	A14	N7	A6	A12	N9	A16	E5	A8	A13	
Generation:	22864	Best fitness:	95.75646258503401	Average fitness:	333.110462585034	Fitness standard deviation:	46.54273242024857	Best genome:	A9	N3	E4	A7	N5	A11	E3	N6	A10	N12	A15	A17	A14	N7	A6	A12	N9	A16	E5	A8	A13	
Generation:	22880	Best fitness:	95.75646258503401	Average fitness:	324.7053197278911	Fitness standard deviation:	43.76632258451044	Best genome:	A9	N3	E4	A7	N5	A11	E3	N6	A10	N12	A15	A17	A14	N7	A6	A12	N9	A16	E5	A8	A13	
Generation:	22896	Best fitness:	95.75646258503401	Average fitness:	332.8656054421769	Fitness standard deviation:	46.99415185153252	Best genome:	A9	N3	E4	A7	N5	A11	E3	N6	A10	N12	A15	A17	A14	N7	A6	A12	N9	A16	E5	A8	A13	
Generation:	22912	Best fitness:	95.75646258503401	Average fitness:	329.1996054421769	Fitness standard deviation:	47.1707513138195	Best genome:	A9	N3	E4	A7	N5	A11	E3	N6	A10	N12	A15	A17	A14	N7	A6	A12	N9	A16	E5	A8	A13	
Generation:	22928	Best fitness:	95.75646258503401	Average fitness:	333.92503401360557	Fitness standard deviation:	43.25982620475152	Best genome:	A9	N3	E4	A7	N5	A11	E3	N6	A10	N12	A15	A17	A14	N7	A6	A12	N9	A16	E5	A8	A13	
Generation:	22944	Best fitness:	95.75646258503401	Average fitness:	333.5516054421769	Fitness standard deviation:	43.29030603745285	Best genome:	A9	N3	E4	A7	N5	A11	E3	N6	A10	N12	A15	A17	A14	N7	A6	A12	N9	A16	E5	A8	A13	
Generation:	22960	Best fitness:	95.75646258503401	Average fitness:	327.31189115646265	Fitness standard deviation:	45.54246411732188	Best genome:	A9	N3	E4	A7	N5	A11	E3	N6	A10	N12	A15	A17	A14	N7	A6	A12	N9	A16	E5	A8	A13	
Generation:	22976	Best fitness:	95.75646258503401	Average fitness:	330.18989115646264	Fitness standard deviation:	49.27451848903783	Best genome:	A9	N3	E4	A7	N5	A11	E3	N6	A10	N12	A15	A17	A14	N7	A6	A12	N9	A16	E5	A8	A13	
Generation:	22992	Best fitness:	95.75646258503401	Average fitness:	324.6116054421771	Fitness standard deviation:	46.737692039985134	Best genome:	A9	N3	E4	A7	N5	A11	E3	N6	A10	N12	A15	A17	A14	N7	A6	A12	N9	A16	E5	A8	A13	
Generation:	23008	Best fitness:	95.75646258503401	Average fitness:	327.8838911564625	Fitness standard deviation:	46.528421758608346	Best genome:	A9	N3	E4	A7	N5	A11	E3	N6	A10	N12	A15	A17	A14	N7	A6	A12	N9	A16	E5	A8	A13	
Generation:	23024	Best fitness:	95.75646258503401	Average fitness:	324.7313197278911	Fitness standard deviation:	51.50460495045118	Best genome:	A9	N3	E4	A7	N5	A11	E3	N6	A10	N12	A15	A17	A14	N7	A6	A12	N9	A16	E5	A8	A13	
Generation:	23040	Best fitness:	95.75646258503401	Average fitness:	323.43989115646264	Fitness standard deviation:	50.027862715058454	Best genome:	A9	N3	E4	A7	N5	A11	E3	N6	A10	N12	A15	A17	A14	N7	A6	A12	N9	A16	E5	A8	A13	
Generation:	23056	Best fitness:	95.75646258503401	Average fitness:	330.68817687074835	Fitness standard deviation:	42.03256014771679	Best genome:	A9	N3	E4	A7	N5	A11	E3	N6	A10	N12	A15	A17	A14	N7	A6	A12	N9	A16	E5	A8	A13	
Generation:	23072	Best fitness:	95.75646258503401	Average fitness:	332.5698911564625	Fitness standard deviation:	42.66482936297096	Best genome:	A9	N3	E4	A7	N5	A11	E3	N6	A10	N12	A15	A17	A14	N7	A6	A12	N9	A16	E5	A8	A13	
Generation:	23088	Best fitness:	95.75646258503401	Average fitness:	325.7650340136055	Fitness standard deviation:	46.53705313280714	Best genome:	A9	N3	E4	A7	N5	A11	E3	N6	A10	N12	A15	A17	A14	N7	A6	A12	N9	A16	E5	A8	A13	
Generation:	23104	Best fitness:	95.75646258503401	Average fitness:	327.18103401360554	Fitness standard deviation:	44.269293180418835	Best genome:	A9	N3	E4	A7	N5	A11	E3	N6	A10	N12	A15	A17	A14	N7	A6	A12	N9	A16	E5	A8	A13	
Generation:	23120	Best fitness:	95.75646258503401	Average fitness:	332.41874829931965	Fitness standard deviation:	51.30023644453607	Best genome:	A9	N3	E4	A7	N5	A11	E3	N6	A10	N12	A15	A17	A14	N7	A6	A12	N9	A16	E5	A8	A13	
Generation:	23136	Best fitness:	95.75646258503401	Average fitness:	329.7484625850341	Fitness standard deviation:	52.38138025314424	Best genome:	A9	N3	E4	A7	N5	A11	E3	N6	A10	N12	A15	A17	A14	N7	A6	A12	N9	A16	E5	A8	A13	
Generation:	23152	Best fitness:	95.75646258503401	Average fitness:	331.1301768707482	Fitness standard deviation:	45.889026864951546	Best genome:	A9	N3	E4	A7	N5	A11	E3	N6	A10	N12	A15	A17	A14	N7	A6	A12	N9	A16	E5	A8	A13	
Generation:	23168	Best fitness:	95.75646258503401	Average fitness:	328.5993197278911	Fitness standard deviation:	46.934305542265086	Best genome:	A9	N3	E4	A7	N5	A11	E3	N6	A10	N12	A15	A17	A14	N7	A6	A12	N9	A16	E5	A8	A13	
Generation:	23184	Best fitness:	95.75646258503401	Average fitness:	327.6887482993196	Fitness standard deviation:	45.10431911170605	Best genome:	A9	N3	E4	A7	N5	A11	E3	N6	A10	N12	A15	A17	A14	N7	A6	A12	N9	A16	E5	A8	A13	
Generation:	23200	Best fitness:	95.75646258503401	Average fitness:	329.3501768707483	Fitness standard deviation:	51.09540729071529	Best genome:	A9	N3	E4	A7	N5	A11	E3	N6	A10	N12	A15	A17	A14	N7	A6	A12	N9	A16	E5	A8	A13	
Generation:	23216	Best fitness:	95.75646258503401	Average fitness:	321.1696054421768	Fitness standard deviation:	47.69520789174458	Best genome:	A9	N3	E4	A7	N5	A11	E3	N6	A10	N12	A15	A17	A14	N7	A6	A12	N9	A16	E5	A8	A13	
Generation:	23232	Best fitness:	95.75646258503401	Average fitness:	321.7813197278911	Fitness standard deviation:	47.10546355156865	Best genome:	A9	N3	E4	A7	N5	A11	E3	N6	A10	N12	A15	A17	A14	N7	A6	A12	N9	A16	E5	A8	A13	
Generation:	23248	Best fitness:	95.75646258503401	Average fitness:	322.2553197278913	Fitness standard deviation:	52.333186789170455	Best genome:	A9	N3	E4	A7	N5	A11	E3	N6	A10	N12	A15	A17	A14	N7	A6	A12	N9	A16	E5	A8	A13	
Generation:	23264	Best fitness:	95.75646258503401	Average fitness:	332.82531972789116	Fitness standard deviation:	51.623379625902054	Best genome:	A9	N3	E4	A7	N5	A11	E3	N6	A10	N12	A15	A17	A14	N7	A6	A12	N9	A16	E5	A8	A13	
Generation:	23280	Best fitness:	95.75646258503401	Average fitness:	324.5330340136054	Fitness standard deviation:	49.595128197212674	Best genome:	A9	N3	E4	A7	N5	A11	E3	N6	A10	N12	A15	A17	A14	N7	A6	A12	N9	A16	E5	A8	A13	
Generation:	23296	Best fitness:	95.75646258503401	Average fitness:	332.67074829931965	Fitness standard deviation:	43.414366285827555	Best genome:	A9	N3	E4	A7	N5	A11	E3	N6	A10	N12	A15	A17	A14	N7	A6	A12	N9	A16	E5	A8	A13	
Generation:	23312	Best fitness:	95.75646258503401	Average fitness:	332.49560544217684	Fitness standard deviation:	52.62522350992334	Best genome:	A9	N3	E4	A7	N5	A11	E3	N6	A10	N12	A15	A17	A14	N7	A6	A12	N9	A16	E5	A8	A13	
Generation:	23328	Best fitness:	95.75646258503401	Average fitness:	336.12360544217705	Fitness standard deviation:	48.713517945353175	Best genome:	A9	N3	E4	A7	N5	A11	E3	N6	A10	N12	A15	A17	A14	N7	A6	A12	N9	A16	E5	A8	A13	
Generation:	23344	Best fitness:	95.75646258503401	Average fitness:	329.7598911564626	Fitness standard deviation:	46.68885061680537	Best genome:	A9	N3	E4	A7	N5	A11	E3	N6	A10	N12	A15	A17	A14	N7	A6	A12	N9	A16	E5	A8	A13	
Generation:	23360	Best fitness:	95.75646258503401	Average fitness:	331.3953197278912	Fitness standard deviation:	51.253573298227074	Best genome:	A9	N3	E4	A7	N5	A11	E3	N6	A10	N12	A15	A17	A14	N7	A6	A12	N9	A16	E5	A8	A13	
Generation:	23376	Best fitness:	95.75646258503401	Average fitness:	329.5698911564625	Fitness standard deviation:	43.785848697999235	Best genome:	A9	N3	E4	A7	N5	A11	E3	N6	A10	N12	A15	A17	A14	N7	A6	A12	N9	A16	E5	A8	A13	
Generation:	23392	Best fitness:	95.75646258503401	Average fitness:	330.0767482993196	Fitness standard deviation:	53.93223174635793	Best genome:	A9	N3	E4	A7	N5	A11	E3	N6	A10	N12	A15	A17	A14	N7	A6	A12	N9	A16	E5	A8	A13	
Generation:	23408	Best fitness:	95.75646258503401	Average fitness:	327.71703401360537	Fitness standard deviation:	42.8828564347106	Best genome:	A9	N3	E4	A7	N5	A11	E3	N6	A10	N12	A15	A17	A14	N7	A6	A12	N9	A16	E5	A8	A13	
Generation:	23424	Best fitness:	95.75646258503401	Average fitness:	328.72303401360534	Fitness standard deviation:	52.453859071666066	Best genome:	A9	N3	E4	A7	N5	A11	E3	N6	A10	N12	A15	A17	A14	N7	A6	A12	N9	A16	E5	A8	A13	
Generation:	23440	Best fitness:	95.75646258503401	Average fitness:	333.176462585034	Fitness standard deviation:	44.3811851107734	Best genome:	A9	N3	E4	A7	N5	A11	E3	N6	A10	N12	A15	A17	A14	N7	A6	A12	N9	A16	E5	A8	A13	
Generation:	23456	Best fitness:	95.75646258503401	Average fitness:	326.150462585034	Fitness standard deviation:	52.86103712218153	Best genome:	A9	N3	E4	A7	N5	A11	E3	N6	A10	N12	A15	A17	A14	N7	A6	A12	N9	A16	E5	A8	A13	
Generation:	23472	Best fitness:	95.75646258503401	Average fitness:	328.1718911564626	Fitness standard deviation:	42.03243711852132	Best genome:	A9	N3	E4	A7	N5	A11	E3	N6	A10	N12	A15	A17	A14	N7	A6	A12	N9	A16	E5	A8	A13	
Generation:	23488	Best fitness:	95.75646258503401	Average fitness:	328.02331972789113	Fitness standard deviation:	45.6270759608228	Best genome:	A9	N3	E4	A7	N5	A11	E3	N6	A10	N12	A15	A17	A14	N7	A6	A12	N9	A16	E5	A8	A13	
Generation:	23504	Best fitness:	95.75646258503401	Average fitness:	334.1907482993196	Fitness standard deviation:	47.05835508890498	Best genome:	A9	N3	E4	A7	N5	A11	E3	N6	A10	N12	A15	A17	A14	N7	A6	A12	N9	A16	E5	A8	A13	
Generation:	23520	Best fitness:	95.75646258503401	Average fitness:	327.4613197278911	Fitness standard deviation:	47.71568279477334	Best genome:	A9	N3	E4	A7	N5	A11	E3	N6	A10	N12	A15	A17	A14	N7	A6	A12	N9	A16	E5	A8	A13	
Generation:	23536	Best fitness:	95.75646258503401	Average fitness:	322.8536054421769	Fitness standard deviation:	47.00223233951722	Best genome:	A9	N3	E4	A7	N5	A11	E3	N6	A10	N12	A15	A17	A14	N7	A6	A12	N9	A16	E5	A8	A13	
Generation:	23552	Best fitness:	95.75646258503401	Average fitness:	333.1784625850341	Fitness standard deviation:	49.62052568303992	Best genome:	A9	N3	E4	A7	N5	A11	E3	N6	A10	N12	A15	A17	A14	N7	A6	A12	N9	A16	E5	A8	A13	
Generation:	23568	Best fitness:	95.75646258503401	Average fitness:	330.95646258503393	Fitness standard deviation:	42.337309835198944	Best genome:	A9	N3	E4	A7	N5	A11	E3	N6	A10	N12	A15	A17	A14	N7	A6	A12	N9	A16	E5	A8	A13	
Generation:	23584	Best fitness:	95.75646258503401	Average fitness:	323.8627482993198	Fitness standard deviation:	48.59434855526108	Best genome:	A9	N3	E4	A7	N5	A11	E3	N6	A10	N12	A15	A17	A14	N7	A6	A12	N9	A16	E5	A8	A13	
Generation:	23600	Best fitness:	95.75646258503401	Average fitness:	330.71703401360537	Fitness standard deviation:	44.58617169720052	Best genome:	A9	N3	E4	A7	N5	A11	E3	N6	A10	N12	A15	A17	A14	N7	A6	A12	N9	A16	E5	A8	A13	
Generation:	23616	Best fitness:	95.75646258503401	Average fitness:	330.02446258503403	Fitness standard deviation:	48.49049151985094	Best genome:	A9	N3	E4	A7	N5	A11	E3	N6	A10	N12	A15	A17	A14	N7	A6	A12	N9	A16	E5	A8	A13	
Generation:	23632	Best fitness:	95.75646258503401	Average fitness:	325.30360544217694	Fitness standard deviation:	49.78296100195778	Best genome:	A9	N3	E4	A7	N5	A11	E3	N6	A10	N12	A15	A17	A14	N7	A6	A12	N9	A16	E5	A8	A13	
Generation:	23648	Best fitness:	95.75646258503401	Average fitness:	330.3104625850341	Fitness standard deviation:	49.79993359474304	Best genome:	A9	N3	E4	A7	N5	A11	E3	N6	A10	N12	A15	A17	A14	N7	A6	A12	N9	A16	E5	A8	A13	
