Generation:	16	Best fitness:	246.35646258503402	Average fitness:	295.85931972789115	Fitness standard deviation:	28.954382700223817	Best genome:	A7	A16	N9	A9	N5	A11	N7	A6	N12	A14	A12	E4	E5	A10	N6	A15	A17	N3	A13	E3	A8	
Generation:	7408	Best fitness:	95.75646258503401	Average fitness:	178.41074829931972	Fitness standard deviation:	61.223894828401626	Best genome:	A9	N3	E4	N5	A7	A14	A12	A11	N12	E3	N6	N7	A6	A10	A15	A17	N9	A16	E5	A8	A13	
Generation:	7424	Best fitness:	95.75646258503401	Average fitness:	186.84503401360547	Fitness standard deviation:	45.11412548600878	Best genome:	A9	N3	E4	N5	A7	A14	A12	A11	N12	E3	N6	N7	A6	A10	A15	A17	N9	A16	E5	A8	A13	
Generation:	7440	Best fitness:	95.75646258503401	Average fitness:	159.50789115646262	Fitness standard deviation:	50.14024584165124	Best genome:	A9	N3	E4	N5	A7	A14	A12	A11	N12	E3	N6	N7	A6	A10	A15	A17	N9	A16	E5	A8	A13	
Generation:	7456	Best fitness:	95.75646258503401	Average fitness:	179.19931972789118	Fitness standard deviation:	39.68832501954628	Best genome:	A9	N3	E4	N5	A7	A14	A12	A11	N12	E3	N6	N7	A6	A10	A15	A17	N9	A16	E5	A8	A13	
Generation:	7472	Best fitness:	95.75646258503401	Average fitness:	171.56503401360544	Fitness standard deviation:	54.51080559421785	Best genome:	A9	N3	E4	N5	A7	A14	A12	A11	N12	E3	N6	N7	A6	A10	A15	A17	N9	A16	E5	A8	A13	
Generation:	7488	Best fitness:	95.75646258503401	Average fitness:	200.30789115646263	Fitness standard deviation:	52.75713326370266	Best genome:	A9	N3	E4	N5	A7	A14	A12	A11	N12	E3	N6	N7	A6	A10	A15	A17	N9	A16	E5	A8	A13	
Generation:	7504	Best fitness:	95.75646258503401	Average fitness:	178.47646258503397	Fitness standard deviation:	58.08288349507143	Best genome:	A9	N3	E4	N5	A7	A14	A12	A11	N12	E3	N6	N7	A6	A10	A15	A17	N9	A16	E5	A8	A13	
Generation:	7520	Best fitness:	95.75646258503401	Average fitness:	183.5878911564626	Fitness standard deviation:	49.76258154928238	Best genome:	A9	N3	E4	N5	A7	A14	A12	A11	N12	E3	N6	N7	A6	A10	A15	A17	N9	A16	E5	A8	A13	
Generation:	7536	Best fitness:	95.75646258503401	Average fitness:	190.37074829931973	Fitness standard deviation:	42.161741531625474	Best genome:	A9	N3	E4	N5	A7	A14	A12	A11	N12	E3	N6	N7	A6	A10	A15	A17	N9	A16	E5	A8	A13	
Generation:	7552	Best fitness:	95.75646258503401	Average fitness:	171.7936054421769	Fitness standard deviation:	48.00597760398475	Best genome:	A9	N3	E4	N5	A7	A14	A12	A11	N12	E3	N6	N7	A6	A10	A15	A17	N9	A16	E5	A8	A13	
Generation:	7568	Best fitness:	95.75646258503401	Average fitness:	167.0336054421769	Fitness standard deviation:	55.44001067526475	Best genome:	A9	N3	E4	N5	A7	A14	A12	A11	N12	E3	N6	N7	A6	A10	A15	A17	N9	A16	E5	A8	A13	
Generation:	7584	Best fitness:	95.75646258503401	Average fitness:	186.836462585034	Fitness standard deviation:	45.15148705938122	Best genome:	A9	N3	E4	N5	A7	A14	A12	A11	N12	E3	N6	N7	A6	A10	A15	A17	N9	A16	E5	A8	A13	
Generation:	7600	Best fitness:	95.75646258503401	Average fitness:	204.4993197278912	Fitness standard deviation:	54.00817776324362	Best genome:	A9	N3	E4	N5	A7	A14	A12	A11	N12	E3	N6	N7	A6	A10	A15	A17	N9	A16	E5	A8	A13	
Generation:	7616	Best fitness:	95.75646258503401	Average fitness:	198.59931972789119	Fitness standard deviation:	61.36311229900589	Best genome:	A9	N3	E4	N5	A7	A14	A12	A11	N12	E3	N6	N7	A6	A10	A15	A17	N9	A16	E5	A8	A13	
Generation:	7632	Best fitness:	95.75646258503401	Average fitness:	195.2393197278912	Fitness standard deviation:	56.00122950545326	Best genome:	A9	N3	E4	N5	A7	A14	A12	A11	N12	E3	N6	N7	A6	A10	A15	A17	N9	A16	E5	A8	A13	
Generation:	7648	Best fitness:	95.75646258503401	Average fitness:	167.41074829931975	Fitness standard deviation:	57.934482981790275	Best genome:	A9	N3	E4	N5	A7	A14	A12	A11	N12	E3	N6	N7	A6	A10	A15	A17	N9	A16	E5	A8	A13	
Generation:	7664	Best fitness:	95.75646258503401	Average fitness:	182.34503401360544	Fitness standard deviation:	58.002159284225385	Best genome:	A9	N3	E4	N5	A7	A14	A12	A11	N12	E3	N6	N7	A6	A10	A15	A17	N9	A16	E5	A8	A13	
Generation:	7680	Best fitness:	95.75646258503401	Average fitness:	200.1621768707483	Fitness standard deviation:	42.662561707292866	Best genome:	A9	N3	E4	N5	A7	A14	A12	A11	N12	E3	N6	N7	A6	A10	A15	A17	N9	A16	E5	A8	A13	
Generation:	7696	Best fitness:	95.75646258503401	Average fitness:	202.816462585034	Fitness standard deviation:	51.2939180863878	Best genome:	A9	N3	E4	N5	A7	A14	A12	A11	N12	E3	N6	N7	A6	A10	A15	A17	N9	A16	E5	A8	A13	
Generation:	7712	Best fitness:	95.75646258503401	Average fitness:	187.73074829931974	Fitness standard deviation:	48.89016837018775	Best genome:	A9	N3	E4	N5	A7	A14	A12	A11	N12	E3	N6	N7	A6	A10	A15	A17	N9	A16	E5	A8	A13	
Generation:	7728	Best fitness:	95.75646258503401	Average fitness:	161.2936054421769	Fitness standard deviation:	46.09167227451423	Best genome:	A9	N3	E4	N5	A7	A14	A12	A11	N12	E3	N6	N7	A6	A10	A15	A17	N9	A16	E5	A8	A13	
Generation:	7744	Best fitness:	95.75646258503401	Average fitness:	168.59931972789119	Fitness standard deviation:	38.49931512775419	Best genome:	A9	N3	E4	N5	A7	A14	A12	A11	N12	E3	N6	N7	A6	A10	A15	A17	N9	A16	E5	A8	A13	
Generation:	7760	Best fitness:	95.75646258503401	Average fitness:	181.27646258503404	Fitness standard deviation:	46.39591959539159	Best genome:	A9	N3	E4	N5	A7	A14	A12	A11	N12	E3	N6	N7	A6	A10	A15	A17	N9	A16	E5	A8	A13	
Generation:	7776	Best fitness:	95.75646258503401	Average fitness:	199.16217687074828	Fitness standard deviation:	47.92602939820439	Best genome:	A9	N3	E4	N5	A7	A14	A12	A11	N12	E3	N6	N7	A6	A10	A15	A17	N9	A16	E5	A8	A13	
Generation:	7792	Best fitness:	95.75646258503401	Average fitness:	161.4936054421769	Fitness standard deviation:	35.36322037233092	Best genome:	A9	N3	E4	N5	A7	A14	A12	A11	N12	E3	N6	N7	A6	A10	A15	A17	N9	A16	E5	A8	A13	
Generation:	7808	Best fitness:	95.75646258503401	Average fitness:	150.87360544217688	Fitness standard deviation:	44.04146367287286	Best genome:	A9	N3	E4	N5	A7	A14	A12	A11	N12	E3	N6	N7	A6	A10	A15	A17	N9	A16	E5	A8	A13	
Generation:	7824	Best fitness:	95.75646258503401	Average fitness:	166.91074829931978	Fitness standard deviation:	48.667825687438075	Best genome:	A9	N3	E4	N5	A7	A14	A12	A11	N12	E3	N6	N7	A6	A10	A15	A17	N9	A16	E5	A8	A13	
Generation:	7840	Best fitness:	95.75646258503401	Average fitness:	200.87074829931973	Fitness standard deviation:	65.93948245883324	Best genome:	A9	N3	E4	N5	A7	A14	A12	A11	N12	E3	N6	N7	A6	A10	A15	A17	N9	A16	E5	A8	A13	
Generation:	7856	Best fitness:	95.75646258503401	Average fitness:	159.8278911564626	Fitness standard deviation:	52.85612856169672	Best genome:	A9	N3	E4	N5	A7	A14	A12	A11	N12	E3	N6	N7	A6	A10	A15	A17	N9	A16	E5	A8	A13	
Generation:	7872	Best fitness:	95.75646258503401	Average fitness:	168.39646258503404	Fitness standard deviation:	32.98751328386336	Best genome:	A9	N3	E4	N5	A7	A14	A12	A11	N12	E3	N6	N7	A6	A10	A15	A17	N9	A16	E5	A8	A13	
Generation:	7888	Best fitness:	95.75646258503401	Average fitness:	154.80789115646263	Fitness standard deviation:	40.944720922587464	Best genome:	A9	N3	E4	N5	A7	A14	A12	A11	N12	E3	N6	N7	A6	A10	A15	A17	N9	A16	E5	A8	A13	
Generation:	7904	Best fitness:	95.75646258503401	Average fitness:	198.75360544217688	Fitness standard deviation:	58.87453064937056	Best genome:	A9	N3	E4	N5	A7	A14	A12	A11	N12	E3	N6	N7	A6	A10	A15	A17	N9	A16	E5	A8	A13	
Generation:	7920	Best fitness:	95.75646258503401	Average fitness:	212.69074829931975	Fitness standard deviation:	57.23070254929355	Best genome:	A9	N3	E4	N5	A7	A14	A12	A11	N12	E3	N6	N7	A6	A10	A15	A17	N9	A16	E5	A8	A13	
Generation:	7936	Best fitness:	95.75646258503401	Average fitness:	200.29360544217687	Fitness standard deviation:	58.469145255756686	Best genome:	A9	N3	E4	N5	A7	A14	A12	A11	N12	E3	N6	N7	A6	A10	A15	A17	N9	A16	E5	A8	A13	
Generation:	7952	Best fitness:	95.75646258503401	Average fitness:	198.8793197278912	Fitness standard deviation:	48.51559824911353	Best genome:	A9	N3	E4	N5	A7	A14	A12	A11	N12	E3	N6	N7	A6	A10	A15	A17	N9	A16	E5	A8	A13	
Generation:	7968	Best fitness:	95.75646258503401	Average fitness:	187.00789115646262	Fitness standard deviation:	42.27539796937916	Best genome:	A9	N3	E4	N5	A7	A14	A12	A11	N12	E3	N6	N7	A6	A10	A15	A17	N9	A16	E5	A8	A13	
Generation:	7984	Best fitness:	95.75646258503401	Average fitness:	159.2078911564626	Fitness standard deviation:	39.89357229183771	Best genome:	A9	N3	E4	N5	A7	A14	A12	A11	N12	E3	N6	N7	A6	A10	A15	A17	N9	A16	E5	A8	A13	
Generation:	8000	Best fitness:	95.75646258503401	Average fitness:	204.89074829931974	Fitness standard deviation:	63.98157266601319	Best genome:	A9	N3	E4	N5	A7	A14	A12	A11	N12	E3	N6	N7	A6	A10	A15	A17	N9	A16	E5	A8	A13	
Generation:	8016	Best fitness:	95.75646258503401	Average fitness:	181.9678911564626	Fitness standard deviation:	46.106340614908476	Best genome:	A9	N3	E4	N5	A7	A14	A12	A11	N12	E3	N6	N7	A6	A10	A15	A17	N9	A16	E5	A8	A13	
Generation:	8032	Best fitness:	95.75646258503401	Average fitness:	189.60217687074834	Fitness standard deviation:	46.939956783716184	Best genome:	A9	N3	E4	N5	A7	A14	A12	A11	N12	E3	N6	N7	A6	A10	A15	A17	N9	A16	E5	A8	A13	
Generation:	8048	Best fitness:	95.75646258503401	Average fitness:	214.40789115646257	Fitness standard deviation:	60.1581179145459	Best genome:	A9	N3	E4	N5	A7	A14	A12	A11	N12	E3	N6	N7	A6	A10	A15	A17	N9	A16	E5	A8	A13	
Generation:	8064	Best fitness:	95.75646258503401	Average fitness:	202.23074829931974	Fitness standard deviation:	64.81860806142329	Best genome:	A9	N3	E4	N5	A7	A14	A12	A11	N12	E3	N6	N7	A6	A10	A15	A17	N9	A16	E5	A8	A13	
Generation:	8080	Best fitness:	95.75646258503401	Average fitness:	217.276462585034	Fitness standard deviation:	59.87695246699428	Best genome:	A9	N3	E4	N5	A7	A14	A12	A11	N12	E3	N6	N7	A6	A10	A15	A17	N9	A16	E5	A8	A13	
Generation:	8096	Best fitness:	95.75646258503401	Average fitness:	184.44503401360546	Fitness standard deviation:	44.00339031465273	Best genome:	A9	N3	E4	N5	A7	A14	A12	A11	N12	E3	N6	N7	A6	A10	A15	A17	N9	A16	E5	A8	A13	
Generation:	8112	Best fitness:	95.75646258503401	Average fitness:	209.01074829931972	Fitness standard deviation:	56.797144869316476	Best genome:	A9	N3	E4	N5	A7	A14	A12	A11	N12	E3	N6	N7	A6	A10	A15	A17	N9	A16	E5	A8	A13	
Generation:	8128	Best fitness:	95.75646258503401	Average fitness:	178.17646258503402	Fitness standard deviation:	39.680948083637404	Best genome:	A9	N3	E4	N5	A7	A14	A12	A11	N12	E3	N6	N7	A6	A10	A15	A17	N9	A16	E5	A8	A13	
Generation:	8144	Best fitness:	95.75646258503401	Average fitness:	173.30789115646263	Fitness standard deviation:	36.44479201897196	Best genome:	A9	N3	E4	N5	A7	A14	A12	A11	N12	E3	N6	N7	A6	A10	A15	A17	N9	A16	E5	A8	A13	
Generation:	8160	Best fitness:	95.75646258503401	Average fitness:	158.23360544217687	Fitness standard deviation:	48.7579662564938	Best genome:	A9	N3	E4	N5	A7	A14	A12	A11	N12	E3	N6	N7	A6	A10	A15	A17	N9	A16	E5	A8	A13	
Generation:	8176	Best fitness:	95.75646258503401	Average fitness:	191.93646258503404	Fitness standard deviation:	49.34825853470579	Best genome:	A9	N3	E4	N5	A7	A14	A12	A11	N12	E3	N6	N7	A6	A10	A15	A17	N9	A16	E5	A8	A13	
Generation:	8192	Best fitness:	95.75646258503401	Average fitness:	179.01646258503402	Fitness standard deviation:	51.465090922619275	Best genome:	A9	N3	E4	N5	A7	A14	A12	A11	N12	E3	N6	N7	A6	A10	A15	A17	N9	A16	E5	A8	A13	
Generation:	8208	Best fitness:	95.75646258503401	Average fitness:	148.1936054421769	Fitness standard deviation:	49.10340284978804	Best genome:	A9	N3	E4	N5	A7	A14	A12	A11	N12	E3	N6	N7	A6	A10	A15	A17	N9	A16	E5	A8	A13	
Generation:	8224	Best fitness:	95.75646258503401	Average fitness:	164.2078911564626	Fitness standard deviation:	44.551861639107784	Best genome:	A9	N3	E4	N5	A7	A14	A12	A11	N12	E3	N6	N7	A6	A10	A15	A17	N9	A16	E5	A8	A13	
Generation:	8240	Best fitness:	95.75646258503401	Average fitness:	172.2336054421769	Fitness standard deviation:	46.765125764346045	Best genome:	A9	N3	E4	N5	A7	A14	A12	A11	N12	E3	N6	N7	A6	A10	A15	A17	N9	A16	E5	A8	A13	
Generation:	8256	Best fitness:	95.75646258503401	Average fitness:	150.2821768707483	Fitness standard deviation:	44.588427527641684	Best genome:	A9	N3	E4	N5	A7	A14	A12	A11	N12	E3	N6	N7	A6	A10	A15	A17	N9	A16	E5	A8	A13	
Generation:	8272	Best fitness:	95.75646258503401	Average fitness:	183.4878911564626	Fitness standard deviation:	57.01910055912342	Best genome:	A9	N3	E4	N5	A7	A14	A12	A11	N12	E3	N6	N7	A6	A10	A15	A17	N9	A16	E5	A8	A13	
Generation:	8288	Best fitness:	95.75646258503401	Average fitness:	202.31931972789116	Fitness standard deviation:	52.79650892911425	Best genome:	A9	N3	E4	N5	A7	A14	A12	A11	N12	E3	N6	N7	A6	A10	A15	A17	N9	A16	E5	A8	A13	
Generation:	8304	Best fitness:	95.75646258503401	Average fitness:	176.06217687074832	Fitness standard deviation:	43.63676609353678	Best genome:	A9	N3	E4	N5	A7	A14	A12	A11	N12	E3	N6	N7	A6	A10	A15	A17	N9	A16	E5	A8	A13	
Generation:	8320	Best fitness:	95.75646258503401	Average fitness:	159.8793197278912	Fitness standard deviation:	48.690818059109525	Best genome:	A9	N3	E4	N5	A7	A14	A12	A11	N12	E3	N6	N7	A6	A10	A15	A17	N9	A16	E5	A8	A13	
Generation:	8336	Best fitness:	95.75646258503401	Average fitness:	207.43074829931976	Fitness standard deviation:	44.955606583220586	Best genome:	A9	N3	E4	N5	A7	A14	A12	A11	N12	E3	N6	N7	A6	A10	A15	A17	N9	A16	E5	A8	A13	
Generation:	8352	Best fitness:	95.75646258503401	Average fitness:	165.21931972789116	Fitness standard deviation:	57.66705960308108	Best genome:	A9	N3	E4	N5	A7	A14	A12	A11	N12	E3	N6	N7	A6	A10	A15	A17	N9	A16	E5	A8	A13	
Generation:	8368	Best fitness:	95.75646258503401	Average fitness:	183.60217687074834	Fitness standard deviation:	41.46492631472669	Best genome:	A9	N3	E4	N5	A7	A14	A12	A11	N12	E3	N6	N7	A6	A10	A15	A17	N9	A16	E5	A8	A13	
Generation:	8384	Best fitness:	95.75646258503401	Average fitness:	163.69074829931975	Fitness standard deviation:	25.077047152277537	Best genome:	A9	N3	E4	N5	A7	A14	A12	A11	N12	E3	N6	N7	A6	A10	A15	A17	N9	A16	E5	A8	A13	
Generation:	8400	Best fitness:	95.75646258503401	Average fitness:	174.4393197278912	Fitness standard deviation:	60.30023853474328	Best genome:	A9	N3	E4	N5	A7	A14	A12	A11	N12	E3	N6	N7	A6	A10	A15	A17	N9	A16	E5	A8	A13	
Generation:	8416	Best fitness:	95.75646258503401	Average fitness:	165.2936054421769	Fitness standard deviation:	54.83253585012371	Best genome:	A9	N3	E4	N5	A7	A14	A12	A11	N12	E3	N6	N7	A6	A10	A15	A17	N9	A16	E5	A8	A13	
Generation:	8432	Best fitness:	95.75646258503401	Average fitness:	193.97074829931978	Fitness standard deviation:	46.88307514118371	Best genome:	A9	N3	E4	N5	A7	A14	A12	A11	N12	E3	N6	N7	A6	A10	A15	A17	N9	A16	E5	A8	A13	
Generation:	8448	Best fitness:	95.75646258503401	Average fitness:	214.5793197278912	Fitness standard deviation:	71.07573058049435	Best genome:	A9	N3	E4	N5	A7	A14	A12	A11	N12	E3	N6	N7	A6	A10	A15	A17	N9	A16	E5	A8	A13	
Generation:	8464	Best fitness:	95.75646258503401	Average fitness:	173.36217687074833	Fitness standard deviation:	50.520660231276494	Best genome:	A9	N3	E4	N5	A7	A14	A12	A11	N12	E3	N6	N7	A6	A10	A15	A17	N9	A16	E5	A8	A13	
Generation:	8480	Best fitness:	95.75646258503401	Average fitness:	179.45074829931974	Fitness standard deviation:	45.25263875494681	Best genome:	A9	N3	E4	N5	A7	A14	A12	A11	N12	E3	N6	N7	A6	A10	A15	A17	N9	A16	E5	A8	A13	
Generation:	8496	Best fitness:	95.75646258503401	Average fitness:	178.7850340136055	Fitness standard deviation:	69.404791930076	Best genome:	A9	N3	E4	N5	A7	A14	A12	A11	N12	E3	N6	N7	A6	A10	A15	A17	N9	A16	E5	A8	A13	
Generation:	8512	Best fitness:	95.75646258503401	Average fitness:	176.88503401360546	Fitness standard deviation:	43.3077836242976	Best genome:	A9	N3	E4	N5	A7	A14	A12	A11	N12	E3	N6	N7	A6	A10	A15	A17	N9	A16	E5	A8	A13	
Generation:	8528	Best fitness:	95.75646258503401	Average fitness:	201.316462585034	Fitness standard deviation:	56.05808241530951	Best genome:	A9	N3	E4	N5	A7	A14	A12	A11	N12	E3	N6	N7	A6	A10	A15	A17	N9	A16	E5	A8	A13	
Generation:	8544	Best fitness:	95.75646258503401	Average fitness:	183.97360544217685	Fitness standard deviation:	42.56155628580078	Best genome:	A9	N3	E4	N5	A7	A14	A12	A11	N12	E3	N6	N7	A6	A10	A15	A17	N9	A16	E5	A8	A13	
Generation:	8560	Best fitness:	95.75646258503401	Average fitness:	168.28217687074832	Fitness standard deviation:	48.81638099102825	Best genome:	A9	N3	E4	N5	A7	A14	A12	A11	N12	E3	N6	N7	A6	A10	A15	A17	N9	A16	E5	A8	A13	
Generation:	8576	Best fitness:	95.75646258503401	Average fitness:	173.516462585034	Fitness standard deviation:	45.5707428519838	Best genome:	A9	N3	E4	N5	A7	A14	A12	A11	N12	E3	N6	N7	A6	A10	A15	A17	N9	A16	E5	A8	A13	
Generation:	8592	Best fitness:	95.75646258503401	Average fitness:	169.76503401360543	Fitness standard deviation:	38.793854026173804	Best genome:	A9	N3	E4	N5	A7	A14	A12	A11	N12	E3	N6	N7	A6	A10	A15	A17	N9	A16	E5	A8	A13	
Generation:	8608	Best fitness:	95.75646258503401	Average fitness:	151.33074829931974	Fitness standard deviation:	41.482015675347746	Best genome:	A9	N3	E4	N5	A7	A14	A12	A11	N12	E3	N6	N7	A6	A10	A15	A17	N9	A16	E5	A8	A13	
Generation:	8624	Best fitness:	95.75646258503401	Average fitness:	175.28503401360547	Fitness standard deviation:	56.54680019457244	Best genome:	A9	N3	E4	N5	A7	A14	A12	A11	N12	E3	N6	N7	A6	A10	A15	A17	N9	A16	E5	A8	A13	
Generation:	8640	Best fitness:	95.75646258503401	Average fitness:	187.7421768707483	Fitness standard deviation:	47.63055656159549	Best genome:	A9	N3	E4	N5	A7	A14	A12	A11	N12	E3	N6	N7	A6	A10	A15	A17	N9	A16	E5	A8	A13	
Generation:	8656	Best fitness:	95.75646258503401	Average fitness:	172.71074829931973	Fitness standard deviation:	31.88238385064705	Best genome:	A9	N3	E4	N5	A7	A14	A12	A11	N12	E3	N6	N7	A6	A10	A15	A17	N9	A16	E5	A8	A13	
Generation:	8672	Best fitness:	95.75646258503401	Average fitness:	179.90217687074832	Fitness standard deviation:	58.536754126561114	Best genome:	A9	N3	E4	N5	A7	A14	A12	A11	N12	E3	N6	N7	A6	A10	A15	A17	N9	A16	E5	A8	A13	
Generation:	8688	Best fitness:	95.75646258503401	Average fitness:	169.39646258503404	Fitness standard deviation:	46.71781410877483	Best genome:	A9	N3	E4	N5	A7	A14	A12	A11	N12	E3	N6	N7	A6	A10	A15	A17	N9	A16	E5	A8	A13	
Generation:	8704	Best fitness:	95.75646258503401	Average fitness:	189.61074829931977	Fitness standard deviation:	46.7523260580341	Best genome:	A9	N3	E4	N5	A7	A14	A12	A11	N12	E3	N6	N7	A6	A10	A15	A17	N9	A16	E5	A8	A13	
Generation:	8720	Best fitness:	95.75646258503401	Average fitness:	162.07646258503402	Fitness standard deviation:	53.112932896012495	Best genome:	A9	N3	E4	N5	A7	A14	A12	A11	N12	E3	N6	N7	A6	A10	A15	A17	N9	A16	E5	A8	A13	
Generation:	8736	Best fitness:	95.75646258503401	Average fitness:	189.20217687074827	Fitness standard deviation:	48.65992643661031	Best genome:	A9	N3	E4	N5	A7	A14	A12	A11	N12	E3	N6	N7	A6	A10	A15	A17	N9	A16	E5	A8	A13	
Generation:	8752	Best fitness:	95.75646258503401	Average fitness:	184.8336054421769	Fitness standard deviation:	57.34414554748748	Best genome:	A9	N3	E4	N5	A7	A14	A12	A11	N12	E3	N6	N7	A6	A10	A15	A17	N9	A16	E5	A8	A13	
Generation:	8768	Best fitness:	95.75646258503401	Average fitness:	177.59646258503403	Fitness standard deviation:	46.618607478830874	Best genome:	A9	N3	E4	N5	A7	A14	A12	A11	N12	E3	N6	N7	A6	A10	A15	A17	N9	A16	E5	A8	A13	
Generation:	8784	Best fitness:	95.75646258503401	Average fitness:	187.6878911564626	Fitness standard deviation:	55.32471743428676	Best genome:	A9	N3	E4	N5	A7	A14	A12	A11	N12	E3	N6	N7	A6	A10	A15	A17	N9	A16	E5	A8	A13	
Generation:	8800	Best fitness:	95.75646258503401	Average fitness:	159.06789115646262	Fitness standard deviation:	35.99970396703681	Best genome:	A9	N3	E4	N5	A7	A14	A12	A11	N12	E3	N6	N7	A6	A10	A15	A17	N9	A16	E5	A8	A13	
Generation:	8816	Best fitness:	95.75646258503401	Average fitness:	176.09074829931973	Fitness standard deviation:	54.883016294214556	Best genome:	A9	N3	E4	N5	A7	A14	A12	A11	N12	E3	N6	N7	A6	A10	A15	A17	N9	A16	E5	A8	A13	
Generation:	8832	Best fitness:	95.75646258503401	Average fitness:	171.02217687074832	Fitness standard deviation:	61.7421128400963	Best genome:	A9	N3	E4	N5	A7	A14	A12	A11	N12	E3	N6	N7	A6	A10	A15	A17	N9	A16	E5	A8	A13	
Generation:	8848	Best fitness:	95.75646258503401	Average fitness:	172.40789115646257	Fitness standard deviation:	43.00305599012465	Best genome:	A9	N3	E4	N5	A7	A14	A12	A11	N12	E3	N6	N7	A6	A10	A15	A17	N9	A16	E5	A8	A13	
Generation:	8864	Best fitness:	95.75646258503401	Average fitness:	186.65360544217688	Fitness standard deviation:	40.61839977153212	Best genome:	A9	N3	E4	N5	A7	A14	A12	A11	N12	E3	N6	N7	A6	A10	A15	A17	N9	A16	E5	A8	A13	
Generation:	8880	Best fitness:	95.75646258503401	Average fitness:	190.05931972789116	Fitness standard deviation:	48.452621419784705	Best genome:	A9	N3	E4	N5	A7	A14	A12	A11	N12	E3	N6	N7	A6	A10	A15	A17	N9	A16	E5	A8	A13	
Generation:	8896	Best fitness:	95.75646258503401	Average fitness:	173.096462585034	Fitness standard deviation:	57.23467829908717	Best genome:	A9	N3	E4	N5	A7	A14	A12	A11	N12	E3	N6	N7	A6	A10	A15	A17	N9	A16	E5	A8	A13	
Generation:	8912	Best fitness:	95.75646258503401	Average fitness:	170.45360544217687	Fitness standard deviation:	43.80016811075743	Best genome:	A9	N3	E4	N5	A7	A14	A12	A11	N12	E3	N6	N7	A6	A10	A15	A17	N9	A16	E5	A8	A13	
Generation:	8928	Best fitness:	95.75646258503401	Average fitness:	222.37074829931976	Fitness standard deviation:	55.6731514818262	Best genome:	A9	N3	E4	N5	A7	A14	A12	A11	N12	E3	N6	N7	A6	A10	A15	A17	N9	A16	E5	A8	A13	
Generation:	8944	Best fitness:	95.75646258503401	Average fitness:	204.6678911564626	Fitness standard deviation:	58.654432405542266	Best genome:	A9	N3	E4	N5	A7	A14	A12	A11	N12	E3	N6	N7	A6	A10	A15	A17	N9	A16	E5	A8	A13	
Generation:	8960	Best fitness:	95.75646258503401	Average fitness:	174.0536054421769	Fitness standard deviation:	38.03204921309052	Best genome:	A9	N3	E4	N5	A7	A14	A12	A11	N12	E3	N6	N7	A6	A10	A15	A17	N9	A16	E5	A8	A13	
Generation:	8976	Best fitness:	95.75646258503401	Average fitness:	171.39931972789117	Fitness standard deviation:	50.43309611429254	Best genome:	A9	N3	E4	N5	A7	A14	A12	A11	N12	E3	N6	N7	A6	A10	A15	A17	N9	A16	E5	A8	A13	
