Generation:	16	Best fitness:	243.8421768707483	Average fitness:	329.5056054421769	Fitness standard deviation:	36.35615223573247	Best genome:	A9	E4	A11	N5	A16	A15	A10	N12	A6	A7	N3	A13	A14	A17	N7	E3	N6	E5	A8	N9	A12	
Generation:	22336	Best fitness:	127.67074829931973	Average fitness:	317.1518911564626	Fitness standard deviation:	53.83638049512919	Best genome:	N3	N5	N7	A10	N12	E3	N6	A6	A14	A17	A11	A15	A12	N9	A16	E5	A8	A9	E4	A7	A13	
Generation:	22352	Best fitness:	127.67074829931973	Average fitness:	311.86560544217684	Fitness standard deviation:	48.90467118125771	Best genome:	N3	N5	N7	A10	N12	E3	N6	A6	A14	A17	A11	A15	A12	N9	A16	E5	A8	A9	E4	A7	A13	
Generation:	22368	Best fitness:	127.67074829931973	Average fitness:	316.61703401360546	Fitness standard deviation:	48.39515531158727	Best genome:	N3	N5	N7	A10	N12	E3	N6	A6	A14	A17	A11	A15	A12	N9	A16	E5	A8	A9	E4	A7	A13	
Generation:	22384	Best fitness:	127.67074829931973	Average fitness:	314.2084625850341	Fitness standard deviation:	50.304243563439016	Best genome:	N3	N5	N7	A10	N12	E3	N6	A6	A14	A17	A11	A15	A12	N9	A16	E5	A8	A9	E4	A7	A13	
Generation:	22400	Best fitness:	127.67074829931973	Average fitness:	317.4238911564627	Fitness standard deviation:	49.29760279306549	Best genome:	N3	N5	N7	A10	N12	E3	N6	A6	A14	A17	A11	A15	A12	N9	A16	E5	A8	A9	E4	A7	A13	
Generation:	22416	Best fitness:	127.67074829931973	Average fitness:	323.03874829931976	Fitness standard deviation:	54.942988675275295	Best genome:	N3	N5	N7	A10	N12	E3	N6	A6	A14	A17	A11	A15	A12	N9	A16	E5	A8	A9	E4	A7	A13	
Generation:	22432	Best fitness:	127.67074829931973	Average fitness:	326.6336054421769	Fitness standard deviation:	64.39005557648524	Best genome:	N3	N5	N7	A10	N12	E3	N6	A6	A14	A17	A11	A15	A12	N9	A16	E5	A8	A9	E4	A7	A13	
Generation:	22448	Best fitness:	127.67074829931973	Average fitness:	322.0610340136055	Fitness standard deviation:	54.19300794119372	Best genome:	N3	N5	N7	A10	N12	E3	N6	A6	A14	A17	A11	A15	A12	N9	A16	E5	A8	A9	E4	A7	A13	
Generation:	22464	Best fitness:	127.67074829931973	Average fitness:	317.4261768707483	Fitness standard deviation:	52.49831100412388	Best genome:	N3	N5	N7	A10	N12	E3	N6	A6	A14	A17	A11	A15	A12	N9	A16	E5	A8	A9	E4	A7	A13	
Generation:	22480	Best fitness:	127.67074829931973	Average fitness:	316.5810340136055	Fitness standard deviation:	52.878772102820626	Best genome:	N3	N5	N7	A10	N12	E3	N6	A6	A14	A17	A11	A15	A12	N9	A16	E5	A8	A9	E4	A7	A13	
Generation:	22496	Best fitness:	127.67074829931973	Average fitness:	313.5804625850342	Fitness standard deviation:	51.232934993826305	Best genome:	N3	N5	N7	A10	N12	E3	N6	A6	A14	A17	A11	A15	A12	N9	A16	E5	A8	A9	E4	A7	A13	
Generation:	22512	Best fitness:	127.67074829931973	Average fitness:	326.2913197278912	Fitness standard deviation:	49.61794607533341	Best genome:	N3	N5	N7	A10	N12	E3	N6	A6	A14	A17	A11	A15	A12	N9	A16	E5	A8	A9	E4	A7	A13	
Generation:	22528	Best fitness:	127.67074829931973	Average fitness:	327.97703401360536	Fitness standard deviation:	51.22888727175362	Best genome:	N3	N5	N7	A10	N12	E3	N6	A6	A14	A17	A11	A15	A12	N9	A16	E5	A8	A9	E4	A7	A13	
Generation:	22544	Best fitness:	127.67074829931973	Average fitness:	315.1930340136055	Fitness standard deviation:	53.879869108820905	Best genome:	N3	N5	N7	A10	N12	E3	N6	A6	A14	A17	A11	A15	A12	N9	A16	E5	A8	A9	E4	A7	A13	
Generation:	22560	Best fitness:	127.67074829931973	Average fitness:	319.8610340136055	Fitness standard deviation:	45.434629464894336	Best genome:	N3	N5	N7	A10	N12	E3	N6	A6	A14	A17	A11	A15	A12	N9	A16	E5	A8	A9	E4	A7	A13	
Generation:	22576	Best fitness:	127.67074829931973	Average fitness:	330.90160544217696	Fitness standard deviation:	45.86549415365743	Best genome:	N3	N5	N7	A10	N12	E3	N6	A6	A14	A17	A11	A15	A12	N9	A16	E5	A8	A9	E4	A7	A13	
Generation:	22592	Best fitness:	127.67074829931973	Average fitness:	315.2953197278911	Fitness standard deviation:	44.85175072596022	Best genome:	N3	N5	N7	A10	N12	E3	N6	A6	A14	A17	A11	A15	A12	N9	A16	E5	A8	A9	E4	A7	A13	
Generation:	22608	Best fitness:	127.67074829931973	Average fitness:	317.8244625850341	Fitness standard deviation:	46.50299964518418	Best genome:	N3	N5	N7	A10	N12	E3	N6	A6	A14	A17	A11	A15	A12	N9	A16	E5	A8	A9	E4	A7	A13	
Generation:	22624	Best fitness:	127.67074829931973	Average fitness:	323.8501768707483	Fitness standard deviation:	52.98606610521414	Best genome:	N3	N5	N7	A10	N12	E3	N6	A6	A14	A17	A11	A15	A12	N9	A16	E5	A8	A9	E4	A7	A13	
Generation:	22640	Best fitness:	127.67074829931973	Average fitness:	313.5873197278912	Fitness standard deviation:	62.46462923110639	Best genome:	N3	N5	N7	A10	N12	E3	N6	A6	A14	A17	A11	A15	A12	N9	A16	E5	A8	A9	E4	A7	A13	
Generation:	22656	Best fitness:	127.67074829931973	Average fitness:	318.08103401360546	Fitness standard deviation:	53.79494028555596	Best genome:	N3	N5	N7	A10	N12	E3	N6	A6	A14	A17	A11	A15	A12	N9	A16	E5	A8	A9	E4	A7	A13	
Generation:	22672	Best fitness:	127.67074829931973	Average fitness:	320.3981768707483	Fitness standard deviation:	44.09242286148402	Best genome:	N3	N5	N7	A10	N12	E3	N6	A6	A14	A17	A11	A15	A12	N9	A16	E5	A8	A9	E4	A7	A13	
Generation:	22688	Best fitness:	127.67074829931973	Average fitness:	315.8027482993198	Fitness standard deviation:	52.75871697469838	Best genome:	N3	N5	N7	A10	N12	E3	N6	A6	A14	A17	A11	A15	A12	N9	A16	E5	A8	A9	E4	A7	A13	
Generation:	22704	Best fitness:	127.67074829931973	Average fitness:	317.5261768707483	Fitness standard deviation:	48.98666454438058	Best genome:	N3	N5	N7	A10	N12	E3	N6	A6	A14	A17	A11	A15	A12	N9	A16	E5	A8	A9	E4	A7	A13	
Generation:	22720	Best fitness:	127.67074829931973	Average fitness:	315.5433197278911	Fitness standard deviation:	47.84315094735535	Best genome:	N3	N5	N7	A10	N12	E3	N6	A6	A14	A17	A11	A15	A12	N9	A16	E5	A8	A9	E4	A7	A13	
Generation:	22736	Best fitness:	127.67074829931973	Average fitness:	322.59703401360554	Fitness standard deviation:	51.045076866692355	Best genome:	N3	N5	N7	A10	N12	E3	N6	A6	A14	A17	A11	A15	A12	N9	A16	E5	A8	A9	E4	A7	A13	
Generation:	22752	Best fitness:	127.67074829931973	Average fitness:	320.6907482993198	Fitness standard deviation:	50.604216408984605	Best genome:	N3	N5	N7	A10	N12	E3	N6	A6	A14	A17	A11	A15	A12	N9	A16	E5	A8	A9	E4	A7	A13	
Generation:	22768	Best fitness:	127.67074829931973	Average fitness:	317.9261768707483	Fitness standard deviation:	45.75646497334714	Best genome:	N3	N5	N7	A10	N12	E3	N6	A6	A14	A17	A11	A15	A12	N9	A16	E5	A8	A9	E4	A7	A13	
Generation:	22784	Best fitness:	127.67074829931973	Average fitness:	325.8067482993198	Fitness standard deviation:	52.29071344094729	Best genome:	N3	N5	N7	A10	N12	E3	N6	A6	A14	A17	A11	A15	A12	N9	A16	E5	A8	A9	E4	A7	A13	
Generation:	22800	Best fitness:	127.6421768707483	Average fitness:	309.1953197278911	Fitness standard deviation:	43.67756244974095	Best genome:	N3	N7	A10	N12	E3	N6	A6	A14	A17	A11	A15	A12	N9	A16	E5	A8	A9	E4	N5	A7	A13	
Generation:	22816	Best fitness:	127.6421768707483	Average fitness:	315.95817687074833	Fitness standard deviation:	45.26452660185232	Best genome:	N3	N7	A10	N12	E3	N6	A6	A14	A17	A11	A15	A12	N9	A16	E5	A8	A9	E4	N5	A7	A13	
Generation:	22832	Best fitness:	127.6421768707483	Average fitness:	326.98217687074816	Fitness standard deviation:	43.61073646126464	Best genome:	N3	N7	A10	N12	E3	N6	A6	A14	A17	A11	A15	A12	N9	A16	E5	A8	A9	E4	N5	A7	A13	
Generation:	22848	Best fitness:	127.6421768707483	Average fitness:	311.3678911564625	Fitness standard deviation:	46.40487377640501	Best genome:	N3	N7	A10	N12	E3	N6	A6	A14	A17	A11	A15	A12	N9	A16	E5	A8	A9	E4	N5	A7	A13	
Generation:	22864	Best fitness:	127.6421768707483	Average fitness:	312.41931972789126	Fitness standard deviation:	47.12692648582125	Best genome:	N3	N7	A10	N12	E3	N6	A6	A14	A17	A11	A15	A12	N9	A16	E5	A8	A9	E4	N5	A7	A13	
Generation:	22880	Best fitness:	127.6421768707483	Average fitness:	318.88389115646254	Fitness standard deviation:	55.65725673499643	Best genome:	N3	N7	A10	N12	E3	N6	A6	A14	A17	A11	A15	A12	N9	A16	E5	A8	A9	E4	N5	A7	A13	
Generation:	22896	Best fitness:	127.6421768707483	Average fitness:	318.9581768707483	Fitness standard deviation:	47.450415076569946	Best genome:	N3	N7	A10	N12	E3	N6	A6	A14	A17	A11	A15	A12	N9	A16	E5	A8	A9	E4	N5	A7	A13	
Generation:	22912	Best fitness:	127.6421768707483	Average fitness:	311.6707482993198	Fitness standard deviation:	53.133220017120685	Best genome:	N3	N7	A10	N12	E3	N6	A6	A14	A17	A11	A15	A12	N9	A16	E5	A8	A9	E4	N5	A7	A13	
Generation:	22928	Best fitness:	127.6421768707483	Average fitness:	311.46217687074824	Fitness standard deviation:	45.059759775440526	Best genome:	N3	N7	A10	N12	E3	N6	A6	A14	A17	A11	A15	A12	N9	A16	E5	A8	A9	E4	N5	A7	A13	
Generation:	22944	Best fitness:	127.6421768707483	Average fitness:	313.7638911564625	Fitness standard deviation:	53.231881749683104	Best genome:	N3	N7	A10	N12	E3	N6	A6	A14	A17	A11	A15	A12	N9	A16	E5	A8	A9	E4	N5	A7	A13	
Generation:	22960	Best fitness:	127.6421768707483	Average fitness:	315.26960544217695	Fitness standard deviation:	50.22528738167088	Best genome:	N3	N7	A10	N12	E3	N6	A6	A14	A17	A11	A15	A12	N9	A16	E5	A8	A9	E4	N5	A7	A13	
Generation:	22976	Best fitness:	127.6421768707483	Average fitness:	320.4050340136055	Fitness standard deviation:	47.594145155273296	Best genome:	N3	N7	A10	N12	E3	N6	A6	A14	A17	A11	A15	A12	N9	A16	E5	A8	A9	E4	N5	A7	A13	
Generation:	22992	Best fitness:	127.6421768707483	Average fitness:	313.17189115646255	Fitness standard deviation:	55.984005648844	Best genome:	N3	N7	A10	N12	E3	N6	A6	A14	A17	A11	A15	A12	N9	A16	E5	A8	A9	E4	N5	A7	A13	
Generation:	23008	Best fitness:	127.6421768707483	Average fitness:	318.7347482993197	Fitness standard deviation:	45.19306956440402	Best genome:	N3	N7	A10	N12	E3	N6	A6	A14	A17	A11	A15	A12	N9	A16	E5	A8	A9	E4	N5	A7	A13	
Generation:	23024	Best fitness:	127.6421768707483	Average fitness:	323.833605442177	Fitness standard deviation:	47.53884813110908	Best genome:	N3	N7	A10	N12	E3	N6	A6	A14	A17	A11	A15	A12	N9	A16	E5	A8	A9	E4	N5	A7	A13	
Generation:	23040	Best fitness:	127.6421768707483	Average fitness:	329.1650340136054	Fitness standard deviation:	54.17657487610417	Best genome:	N3	N7	A10	N12	E3	N6	A6	A14	A17	A11	A15	A12	N9	A16	E5	A8	A9	E4	N5	A7	A13	
Generation:	23056	Best fitness:	127.6421768707483	Average fitness:	320.53589115646247	Fitness standard deviation:	47.00709352983281	Best genome:	N3	N7	A10	N12	E3	N6	A6	A14	A17	A11	A15	A12	N9	A16	E5	A8	A9	E4	N5	A7	A13	
Generation:	23072	Best fitness:	127.6421768707483	Average fitness:	315.34503401360547	Fitness standard deviation:	49.08471244612082	Best genome:	N3	N7	A10	N12	E3	N6	A6	A14	A17	A11	A15	A12	N9	A16	E5	A8	A9	E4	N5	A7	A13	
Generation:	23088	Best fitness:	127.6421768707483	Average fitness:	314.7307482993198	Fitness standard deviation:	52.26131647786918	Best genome:	N3	N7	A10	N12	E3	N6	A6	A14	A17	A11	A15	A12	N9	A16	E5	A8	A9	E4	N5	A7	A13	
Generation:	23104	Best fitness:	127.6421768707483	Average fitness:	316.43931972789125	Fitness standard deviation:	46.761074078549484	Best genome:	N3	N7	A10	N12	E3	N6	A6	A14	A17	A11	A15	A12	N9	A16	E5	A8	A9	E4	N5	A7	A13	
Generation:	23120	Best fitness:	127.6421768707483	Average fitness:	326.84046258503395	Fitness standard deviation:	48.180468702661706	Best genome:	N3	N7	A10	N12	E3	N6	A6	A14	A17	A11	A15	A12	N9	A16	E5	A8	A9	E4	N5	A7	A13	
Generation:	23136	Best fitness:	127.6421768707483	Average fitness:	330.996462585034	Fitness standard deviation:	55.83457403028036	Best genome:	N3	N7	A10	N12	E3	N6	A6	A14	A17	A11	A15	A12	N9	A16	E5	A8	A9	E4	N5	A7	A13	
Generation:	23152	Best fitness:	127.6421768707483	Average fitness:	320.05646258503407	Fitness standard deviation:	59.09490568188616	Best genome:	N3	N7	A10	N12	E3	N6	A6	A14	A17	A11	A15	A12	N9	A16	E5	A8	A9	E4	N5	A7	A13	
Generation:	23168	Best fitness:	127.6421768707483	Average fitness:	315.72731972789114	Fitness standard deviation:	53.73141656614017	Best genome:	N3	N7	A10	N12	E3	N6	A6	A14	A17	A11	A15	A12	N9	A16	E5	A8	A9	E4	N5	A7	A13	
Generation:	23184	Best fitness:	127.6421768707483	Average fitness:	310.4273197278911	Fitness standard deviation:	47.45854792449976	Best genome:	N3	N7	A10	N12	E3	N6	A6	A14	A17	A11	A15	A12	N9	A16	E5	A8	A9	E4	N5	A7	A13	
Generation:	23200	Best fitness:	127.6421768707483	Average fitness:	315.06903401360546	Fitness standard deviation:	48.648117075796556	Best genome:	N3	N7	A10	N12	E3	N6	A6	A14	A17	A11	A15	A12	N9	A16	E5	A8	A9	E4	N5	A7	A13	
Generation:	23216	Best fitness:	127.6421768707483	Average fitness:	318.40846258503393	Fitness standard deviation:	50.0887391116598	Best genome:	N3	N7	A10	N12	E3	N6	A6	A14	A17	A11	A15	A12	N9	A16	E5	A8	A9	E4	N5	A7	A13	
Generation:	23232	Best fitness:	127.6421768707483	Average fitness:	314.4638911564625	Fitness standard deviation:	55.293441338194974	Best genome:	N3	N7	A10	N12	E3	N6	A6	A14	A17	A11	A15	A12	N9	A16	E5	A8	A9	E4	N5	A7	A13	
Generation:	23248	Best fitness:	127.6421768707483	Average fitness:	319.10560544217685	Fitness standard deviation:	43.66248519668825	Best genome:	N3	N7	A10	N12	E3	N6	A6	A14	A17	A11	A15	A12	N9	A16	E5	A8	A9	E4	N5	A7	A13	
Generation:	23264	Best fitness:	127.6421768707483	Average fitness:	320.95360544217687	Fitness standard deviation:	45.817360670116194	Best genome:	N3	N7	A10	N12	E3	N6	A6	A14	A17	A11	A15	A12	N9	A16	E5	A8	A9	E4	N5	A7	A13	
Generation:	23280	Best fitness:	127.6421768707483	Average fitness:	318.2130340136055	Fitness standard deviation:	60.938118224430696	Best genome:	N3	N7	A10	N12	E3	N6	A6	A14	A17	A11	A15	A12	N9	A16	E5	A8	A9	E4	N5	A7	A13	
Generation:	23296	Best fitness:	127.6421768707483	Average fitness:	323.0164625850339	Fitness standard deviation:	59.39132411044425	Best genome:	N3	N7	A10	N12	E3	N6	A6	A14	A17	A11	A15	A12	N9	A16	E5	A8	A9	E4	N5	A7	A13	
Generation:	23312	Best fitness:	127.6421768707483	Average fitness:	317.2890340136054	Fitness standard deviation:	56.099011235056714	Best genome:	N3	N7	A10	N12	E3	N6	A6	A14	A17	A11	A15	A12	N9	A16	E5	A8	A9	E4	N5	A7	A13	
Generation:	23328	Best fitness:	127.6421768707483	Average fitness:	312.556462585034	Fitness standard deviation:	47.58736927258866	Best genome:	N3	N7	A10	N12	E3	N6	A6	A14	A17	A11	A15	A12	N9	A16	E5	A8	A9	E4	N5	A7	A13	
Generation:	23344	Best fitness:	127.6421768707483	Average fitness:	322.08446258503403	Fitness standard deviation:	53.617144452733655	Best genome:	N3	N7	A10	N12	E3	N6	A6	A14	A17	A11	A15	A12	N9	A16	E5	A8	A9	E4	N5	A7	A13	
Generation:	23360	Best fitness:	127.6421768707483	Average fitness:	319.320462585034	Fitness standard deviation:	49.28987802205004	Best genome:	N3	N7	A10	N12	E3	N6	A6	A14	A17	A11	A15	A12	N9	A16	E5	A8	A9	E4	N5	A7	A13	
Generation:	23376	Best fitness:	127.6421768707483	Average fitness:	318.8581768707483	Fitness standard deviation:	55.65197516637094	Best genome:	N3	N7	A10	N12	E3	N6	A6	A14	A17	A11	A15	A12	N9	A16	E5	A8	A9	E4	N5	A7	A13	
Generation:	23392	Best fitness:	127.6421768707483	Average fitness:	322.26617687074827	Fitness standard deviation:	43.9336227934267	Best genome:	N3	N7	A10	N12	E3	N6	A6	A14	A17	A11	A15	A12	N9	A16	E5	A8	A9	E4	N5	A7	A13	
Generation:	23408	Best fitness:	127.6421768707483	Average fitness:	322.3256054421769	Fitness standard deviation:	53.13473081954312	Best genome:	N3	N7	A10	N12	E3	N6	A6	A14	A17	A11	A15	A12	N9	A16	E5	A8	A9	E4	N5	A7	A13	
Generation:	23424	Best fitness:	127.6421768707483	Average fitness:	313.4850340136054	Fitness standard deviation:	45.51070679140307	Best genome:	N3	N7	A10	N12	E3	N6	A6	A14	A17	A11	A15	A12	N9	A16	E5	A8	A9	E4	N5	A7	A13	
Generation:	23440	Best fitness:	127.6421768707483	Average fitness:	322.772462585034	Fitness standard deviation:	59.21254035959558	Best genome:	N3	N7	A10	N12	E3	N6	A6	A14	A17	A11	A15	A12	N9	A16	E5	A8	A9	E4	N5	A7	A13	
Generation:	23456	Best fitness:	127.6421768707483	Average fitness:	322.8021768707484	Fitness standard deviation:	55.686897883778435	Best genome:	N3	N7	A10	N12	E3	N6	A6	A14	A17	A11	A15	A12	N9	A16	E5	A8	A9	E4	N5	A7	A13	
Generation:	23472	Best fitness:	127.6421768707483	Average fitness:	324.9250340136054	Fitness standard deviation:	55.41054264970425	Best genome:	N3	N7	A10	N12	E3	N6	A6	A14	A17	A11	A15	A12	N9	A16	E5	A8	A9	E4	N5	A7	A13	
Generation:	23488	Best fitness:	127.6421768707483	Average fitness:	323.2536054421769	Fitness standard deviation:	59.330336116302846	Best genome:	N3	N7	A10	N12	E3	N6	A6	A14	A17	A11	A15	A12	N9	A16	E5	A8	A9	E4	N5	A7	A13	
Generation:	23504	Best fitness:	127.6421768707483	Average fitness:	313.5970340136054	Fitness standard deviation:	54.264578168037964	Best genome:	N3	N7	A10	N12	E3	N6	A6	A14	A17	A11	A15	A12	N9	A16	E5	A8	A9	E4	N5	A7	A13	
Generation:	23520	Best fitness:	127.6421768707483	Average fitness:	303.3570340136055	Fitness standard deviation:	49.4230452699457	Best genome:	N3	N7	A10	N12	E3	N6	A6	A14	A17	A11	A15	A12	N9	A16	E5	A8	A9	E4	N5	A7	A13	
Generation:	23536	Best fitness:	127.6421768707483	Average fitness:	310.56903401360546	Fitness standard deviation:	48.09996161396916	Best genome:	N3	N7	A10	N12	E3	N6	A6	A14	A17	A11	A15	A12	N9	A16	E5	A8	A9	E4	N5	A7	A13	
Generation:	23552	Best fitness:	127.6421768707483	Average fitness:	316.31703401360545	Fitness standard deviation:	47.488915446509345	Best genome:	N3	N7	A10	N12	E3	N6	A6	A14	A17	A11	A15	A12	N9	A16	E5	A8	A9	E4	N5	A7	A13	
Generation:	23568	Best fitness:	127.6421768707483	Average fitness:	322.82217687074825	Fitness standard deviation:	40.81508094630049	Best genome:	N3	N7	A10	N12	E3	N6	A6	A14	A17	A11	A15	A12	N9	A16	E5	A8	A9	E4	N5	A7	A13	
Generation:	23584	Best fitness:	127.6421768707483	Average fitness:	325.7210340136054	Fitness standard deviation:	52.31238338118814	Best genome:	N3	N7	A10	N12	E3	N6	A6	A14	A17	A11	A15	A12	N9	A16	E5	A8	A9	E4	N5	A7	A13	
Generation:	23600	Best fitness:	127.6421768707483	Average fitness:	327.3513197278911	Fitness standard deviation:	46.741131539925874	Best genome:	N3	N7	A10	N12	E3	N6	A6	A14	A17	A11	A15	A12	N9	A16	E5	A8	A9	E4	N5	A7	A13	
Generation:	23616	Best fitness:	127.6421768707483	Average fitness:	311.5656054421769	Fitness standard deviation:	45.81476615722072	Best genome:	N3	N7	A10	N12	E3	N6	A6	A14	A17	A11	A15	A12	N9	A16	E5	A8	A9	E4	N5	A7	A13	
Generation:	23632	Best fitness:	127.6421768707483	Average fitness:	313.4210340136054	Fitness standard deviation:	46.99459449940243	Best genome:	N3	N7	A10	N12	E3	N6	A6	A14	A17	A11	A15	A12	N9	A16	E5	A8	A9	E4	N5	A7	A13	
Generation:	23648	Best fitness:	127.6421768707483	Average fitness:	320.0747482993196	Fitness standard deviation:	45.33065530665327	Best genome:	N3	N7	A10	N12	E3	N6	A6	A14	A17	A11	A15	A12	N9	A16	E5	A8	A9	E4	N5	A7	A13	
Generation:	23664	Best fitness:	127.6421768707483	Average fitness:	320.06731972789106	Fitness standard deviation:	48.23000561171564	Best genome:	N3	N7	A10	N12	E3	N6	A6	A14	A17	A11	A15	A12	N9	A16	E5	A8	A9	E4	N5	A7	A13	
Generation:	23680	Best fitness:	127.6421768707483	Average fitness:	318.31931972789107	Fitness standard deviation:	45.26666070551893	Best genome:	N3	N7	A10	N12	E3	N6	A6	A14	A17	A11	A15	A12	N9	A16	E5	A8	A9	E4	N5	A7	A13	
Generation:	23696	Best fitness:	127.6421768707483	Average fitness:	329.50789115646256	Fitness standard deviation:	55.375568841229935	Best genome:	N3	N7	A10	N12	E3	N6	A6	A14	A17	A11	A15	A12	N9	A16	E5	A8	A9	E4	N5	A7	A13	
Generation:	23712	Best fitness:	127.6421768707483	Average fitness:	325.79589115646263	Fitness standard deviation:	53.75596859580775	Best genome:	N3	N7	A10	N12	E3	N6	A6	A14	A17	A11	A15	A12	N9	A16	E5	A8	A9	E4	N5	A7	A13	
Generation:	23728	Best fitness:	127.6421768707483	Average fitness:	317.0256054421768	Fitness standard deviation:	48.74525001327968	Best genome:	N3	N7	A10	N12	E3	N6	A6	A14	A17	A11	A15	A12	N9	A16	E5	A8	A9	E4	N5	A7	A13	
Generation:	23744	Best fitness:	127.6421768707483	Average fitness:	324.73703401360547	Fitness standard deviation:	52.6246893061748	Best genome:	N3	N7	A10	N12	E3	N6	A6	A14	A17	A11	A15	A12	N9	A16	E5	A8	A9	E4	N5	A7	A13	
Generation:	23760	Best fitness:	127.6421768707483	Average fitness:	317.17360544217684	Fitness standard deviation:	42.59608605187542	Best genome:	N3	N7	A10	N12	E3	N6	A6	A14	A17	A11	A15	A12	N9	A16	E5	A8	A9	E4	N5	A7	A13	
Generation:	23776	Best fitness:	127.6421768707483	Average fitness:	323.1570340136055	Fitness standard deviation:	50.92719012031805	Best genome:	N3	N7	A10	N12	E3	N6	A6	A14	A17	A11	A15	A12	N9	A16	E5	A8	A9	E4	N5	A7	A13	
Generation:	23792	Best fitness:	127.6421768707483	Average fitness:	316.0707482993197	Fitness standard deviation:	46.89772110559274	Best genome:	N3	N7	A10	N12	E3	N6	A6	A14	A17	A11	A15	A12	N9	A16	E5	A8	A9	E4	N5	A7	A13	
Generation:	23808	Best fitness:	127.6421768707483	Average fitness:	318.06503401360555	Fitness standard deviation:	51.45116868627644	Best genome:	N3	N7	A10	N12	E3	N6	A6	A14	A17	A11	A15	A12	N9	A16	E5	A8	A9	E4	N5	A7	A13	
Generation:	23824	Best fitness:	127.6421768707483	Average fitness:	324.06903401360546	Fitness standard deviation:	56.251026993980744	Best genome:	N3	N7	A10	N12	E3	N6	A6	A14	A17	A11	A15	A12	N9	A16	E5	A8	A9	E4	N5	A7	A13	
Generation:	23840	Best fitness:	127.6421768707483	Average fitness:	315.2056054421768	Fitness standard deviation:	49.54829762186073	Best genome:	N3	N7	A10	N12	E3	N6	A6	A14	A17	A11	A15	A12	N9	A16	E5	A8	A9	E4	N5	A7	A13	
Generation:	23856	Best fitness:	127.6421768707483	Average fitness:	321.2101768707483	Fitness standard deviation:	54.75240257965763	Best genome:	N3	N7	A10	N12	E3	N6	A6	A14	A17	A11	A15	A12	N9	A16	E5	A8	A9	E4	N5	A7	A13	
Generation:	23872	Best fitness:	127.6421768707483	Average fitness:	321.36389115646256	Fitness standard deviation:	48.24836655710296	Best genome:	N3	N7	A10	N12	E3	N6	A6	A14	A17	A11	A15	A12	N9	A16	E5	A8	A9	E4	N5	A7	A13	
Generation:	23888	Best fitness:	127.6421768707483	Average fitness:	320.3993197278912	Fitness standard deviation:	50.522884287565105	Best genome:	N3	N7	A10	N12	E3	N6	A6	A14	A17	A11	A15	A12	N9	A16	E5	A8	A9	E4	N5	A7	A13	
