Generation:	16	Best fitness:	436.0	Average fitness:	534.02	Fitness standard deviation:	50.957821774483264	Best genome:	A4	E11	E10	A2	N4	E2	E3	A11	E7	A8	A1	N2	N12	N3	A6	N11	E9	A10	N10	E4	A5	A9	N7	E6	E1	E5	A7	A3	E8	
Generation:	5648	Best fitness:	338.0	Average fitness:	433.1	Fitness standard deviation:	36.6779225147772	Best genome:	A2	N4	A4	E10	A11	E5	N11	E9	A10	N10	E11	E7	A8	A1	N2	E3	A5	A3	N7	E8	N12	E6	A9	E4	A7	N3	E1	A6	E2	
Generation:	5664	Best fitness:	338.0	Average fitness:	479.83	Fitness standard deviation:	55.8526731678977	Best genome:	A2	N4	A4	E10	A11	E5	N11	E9	A10	N10	E11	E7	A8	A1	N2	E3	A5	A3	N7	E8	N12	E6	A9	E4	A7	N3	E1	A6	E2	
Generation:	5680	Best fitness:	338.0	Average fitness:	467.98	Fitness standard deviation:	50.293534375702805	Best genome:	A2	N4	A4	E10	A11	E5	N11	E9	A10	N10	E11	E7	A8	A1	N2	E3	A5	A3	N7	E8	N12	E6	A9	E4	A7	N3	E1	A6	E2	
Generation:	5696	Best fitness:	338.0	Average fitness:	488.28	Fitness standard deviation:	61.1053320095718	Best genome:	A2	N4	A4	E10	A11	E5	N11	E9	A10	N10	E11	E7	A8	A1	N2	E3	A5	A3	N7	E8	N12	E6	A9	E4	A7	N3	E1	A6	E2	
Generation:	5712	Best fitness:	338.0	Average fitness:	443.33	Fitness standard deviation:	36.778541297881844	Best genome:	A2	N4	A4	E10	A11	E5	N11	E9	A10	N10	E11	E7	A8	A1	N2	E3	A5	A3	N7	E8	N12	E6	A9	E4	A7	N3	E1	A6	E2	
Generation:	5728	Best fitness:	338.0	Average fitness:	470.91	Fitness standard deviation:	58.30610516918445	Best genome:	A2	N4	A4	E10	A11	E5	N11	E9	A10	N10	E11	E7	A8	A1	N2	E3	A5	A3	N7	E8	N12	E6	A9	E4	A7	N3	E1	A6	E2	
Generation:	5744	Best fitness:	338.0	Average fitness:	470.41	Fitness standard deviation:	51.01393829141208	Best genome:	A2	N4	A4	E10	A11	E5	N11	E9	A10	N10	E11	E7	A8	A1	N2	E3	A5	A3	N7	E8	N12	E6	A9	E4	A7	N3	E1	A6	E2	
Generation:	5760	Best fitness:	338.0	Average fitness:	503.09	Fitness standard deviation:	64.24843889154039	Best genome:	A2	N4	A4	E10	A11	E5	N11	E9	A10	N10	E11	E7	A8	A1	N2	E3	A5	A3	N7	E8	N12	E6	A9	E4	A7	N3	E1	A6	E2	
Generation:	5776	Best fitness:	338.0	Average fitness:	439.87	Fitness standard deviation:	33.35465634660324	Best genome:	A2	N4	A4	E10	A11	E5	N11	E9	A10	N10	E11	E7	A8	A1	N2	E3	A5	A3	N7	E8	N12	E6	A9	E4	A7	N3	E1	A6	E2	
Generation:	5792	Best fitness:	338.0	Average fitness:	447.43	Fitness standard deviation:	44.711129486963316	Best genome:	A2	N4	A4	E10	A11	E5	N11	E9	A10	N10	E11	E7	A8	A1	N2	E3	A5	A3	N7	E8	N12	E6	A9	E4	A7	N3	E1	A6	E2	
Generation:	5808	Best fitness:	338.0	Average fitness:	460.17	Fitness standard deviation:	44.11758266269809	Best genome:	A2	N4	A4	E10	A11	E5	N11	E9	A10	N10	E11	E7	A8	A1	N2	E3	A5	A3	N7	E8	N12	E6	A9	E4	A7	N3	E1	A6	E2	
Generation:	5824	Best fitness:	338.0	Average fitness:	450.8	Fitness standard deviation:	38.52739285235895	Best genome:	A2	N4	A4	E10	A11	E5	N11	E9	A10	N10	E11	E7	A8	A1	N2	E3	A5	A3	N7	E8	N12	E6	A9	E4	A7	N3	E1	A6	E2	
Generation:	5840	Best fitness:	338.0	Average fitness:	406.04	Fitness standard deviation:	26.022267387758507	Best genome:	A2	N4	A4	E10	A11	E5	N11	E9	A10	N10	E11	E7	A8	A1	N2	E3	A5	A3	N7	E8	N12	E6	A9	E4	A7	N3	E1	A6	E2	
Generation:	5856	Best fitness:	338.0	Average fitness:	431.95	Fitness standard deviation:	31.683236892716618	Best genome:	A2	N4	A4	E10	A11	E5	N11	E9	A10	N10	E11	E7	A8	A1	N2	E3	A5	A3	N7	E8	N12	E6	A9	E4	A7	N3	E1	A6	E2	
Generation:	5872	Best fitness:	338.0	Average fitness:	491.21	Fitness standard deviation:	71.86922776821805	Best genome:	A2	N4	A4	E10	A11	E5	N11	E9	A10	N10	E11	E7	A8	A1	N2	E3	A5	A3	N7	E8	N12	E6	A9	E4	A7	N3	E1	A6	E2	
Generation:	5888	Best fitness:	338.0	Average fitness:	483.08	Fitness standard deviation:	53.303035560838374	Best genome:	A2	N4	A4	E10	A11	E5	N11	E9	A10	N10	E11	E7	A8	A1	N2	E3	A5	A3	N7	E8	N12	E6	A9	E4	A7	N3	E1	A6	E2	
Generation:	5904	Best fitness:	338.0	Average fitness:	472.78	Fitness standard deviation:	55.9309538627762	Best genome:	A2	N4	A4	E10	A11	E5	N11	E9	A10	N10	E11	E7	A8	A1	N2	E3	A5	A3	N7	E8	N12	E6	A9	E4	A7	N3	E1	A6	E2	
Generation:	5920	Best fitness:	338.0	Average fitness:	441.69	Fitness standard deviation:	45.5876507400853	Best genome:	A2	N4	A4	E10	A11	E5	N11	E9	A10	N10	E11	E7	A8	A1	N2	E3	A5	A3	N7	E8	N12	E6	A9	E4	A7	N3	E1	A6	E2	
Generation:	5936	Best fitness:	338.0	Average fitness:	427.28	Fitness standard deviation:	37.94577183297239	Best genome:	A2	N4	A4	E10	A11	E5	N11	E9	A10	N10	E11	E7	A8	A1	N2	E3	A5	A3	N7	E8	N12	E6	A9	E4	A7	N3	E1	A6	E2	
Generation:	5952	Best fitness:	338.0	Average fitness:	426.29	Fitness standard deviation:	32.70330105662118	Best genome:	A2	N4	A4	E10	A11	E5	N11	E9	A10	N10	E11	E7	A8	A1	N2	E3	A5	A3	N7	E8	N12	E6	A9	E4	A7	N3	E1	A6	E2	
Generation:	5968	Best fitness:	338.0	Average fitness:	413.73	Fitness standard deviation:	32.14493894845657	Best genome:	A2	N4	A4	E10	A11	E5	N11	E9	A10	N10	E11	E7	A8	A1	N2	E3	A5	A3	N7	E8	N12	E6	A9	E4	A7	N3	E1	A6	E2	
Generation:	5984	Best fitness:	338.0	Average fitness:	462.28	Fitness standard deviation:	45.869397205544345	Best genome:	A2	N4	A4	E10	A11	E5	N11	E9	A10	N10	E11	E7	A8	A1	N2	E3	A5	A3	N7	E8	N12	E6	A9	E4	A7	N3	E1	A6	E2	
Generation:	6000	Best fitness:	338.0	Average fitness:	480.8	Fitness standard deviation:	60.81036095929706	Best genome:	A2	N4	A4	E10	A11	E5	N11	E9	A10	N10	E11	E7	A8	A1	N2	E3	A5	A3	N7	E8	N12	E6	A9	E4	A7	N3	E1	A6	E2	
Generation:	6016	Best fitness:	338.0	Average fitness:	434.07	Fitness standard deviation:	38.883995422281394	Best genome:	A2	N4	A4	E10	A11	E5	N11	E9	A10	N10	E11	E7	A8	A1	N2	E3	A5	A3	N7	E8	N12	E6	A9	E4	A7	N3	E1	A6	E2	
Generation:	6032	Best fitness:	338.0	Average fitness:	427.9	Fitness standard deviation:	40.23468652792017	Best genome:	A2	N4	A4	E10	A11	E5	N11	E9	A10	N10	E11	E7	A8	A1	N2	E3	A5	A3	N7	E8	N12	E6	A9	E4	A7	N3	E1	A6	E2	
Generation:	6048	Best fitness:	338.0	Average fitness:	465.89	Fitness standard deviation:	47.04208647583566	Best genome:	A2	N4	A4	E10	A11	E5	N11	E9	A10	N10	E11	E7	A8	A1	N2	E3	A5	A3	N7	E8	N12	E6	A9	E4	A7	N3	E1	A6	E2	
Generation:	6064	Best fitness:	338.0	Average fitness:	447.27	Fitness standard deviation:	44.587409657884365	Best genome:	A2	N4	A4	E10	A11	E5	N11	E9	A10	N10	E11	E7	A8	A1	N2	E3	A5	A3	N7	E8	N12	E6	A9	E4	A7	N3	E1	A6	E2	
Generation:	6080	Best fitness:	338.0	Average fitness:	482.75	Fitness standard deviation:	61.07051252445815	Best genome:	A2	N4	A4	E10	A11	E5	N11	E9	A10	N10	E11	E7	A8	A1	N2	E3	A5	A3	N7	E8	N12	E6	A9	E4	A7	N3	E1	A6	E2	
Generation:	6096	Best fitness:	338.0	Average fitness:	441.84	Fitness standard deviation:	39.95690678718762	Best genome:	A2	N4	A4	E10	A11	E5	N11	E9	A10	N10	E11	E7	A8	A1	N2	E3	A5	A3	N7	E8	N12	E6	A9	E4	A7	N3	E1	A6	E2	
Generation:	6112	Best fitness:	338.0	Average fitness:	437.1	Fitness standard deviation:	39.22206011927472	Best genome:	A2	N4	A4	E10	A11	E5	N11	E9	A10	N10	E11	E7	A8	A1	N2	E3	A5	A3	N7	E8	N12	E6	A9	E4	A7	N3	E1	A6	E2	
Generation:	6128	Best fitness:	338.0	Average fitness:	431.57	Fitness standard deviation:	38.003224863161286	Best genome:	A2	N4	A4	E10	A11	E5	N11	E9	A10	N10	E11	E7	A8	A1	N2	E3	A5	A3	N7	E8	N12	E6	A9	E4	A7	N3	E1	A6	E2	
Generation:	6144	Best fitness:	338.0	Average fitness:	461.85	Fitness standard deviation:	41.93480058376337	Best genome:	A2	N4	A4	E10	A11	E5	N11	E9	A10	N10	E11	E7	A8	A1	N2	E3	A5	A3	N7	E8	N12	E6	A9	E4	A7	N3	E1	A6	E2	
Generation:	6160	Best fitness:	338.0	Average fitness:	431.59	Fitness standard deviation:	39.51888029790318	Best genome:	A2	N4	A4	E10	A11	E5	N11	E9	A10	N10	E11	E7	A8	A1	N2	E3	A5	A3	N7	E8	N12	E6	A9	E4	A7	N3	E1	A6	E2	
Generation:	6176	Best fitness:	338.0	Average fitness:	462.08	Fitness standard deviation:	48.5284823583017	Best genome:	A2	N4	A4	E10	A11	E5	N11	E9	A10	N10	E11	E7	A8	A1	N2	E3	A5	A3	N7	E8	N12	E6	A9	E4	A7	N3	E1	A6	E2	
Generation:	6192	Best fitness:	338.0	Average fitness:	470.55	Fitness standard deviation:	60.170985532896175	Best genome:	A2	N4	A4	E10	A11	E5	N11	E9	A10	N10	E11	E7	A8	A1	N2	E3	A5	A3	N7	E8	N12	E6	A9	E4	A7	N3	E1	A6	E2	
Generation:	6208	Best fitness:	338.0	Average fitness:	479.97	Fitness standard deviation:	56.69681737099536	Best genome:	A2	N4	A4	E10	A11	E5	N11	E9	A10	N10	E11	E7	A8	A1	N2	E3	A5	A3	N7	E8	N12	E6	A9	E4	A7	N3	E1	A6	E2	
Generation:	6224	Best fitness:	338.0	Average fitness:	462.66	Fitness standard deviation:	52.99079542713054	Best genome:	A2	N4	A4	E10	A11	E5	N11	E9	A10	N10	E11	E7	A8	A1	N2	E3	A5	A3	N7	E8	N12	E6	A9	E4	A7	N3	E1	A6	E2	
Generation:	6240	Best fitness:	338.0	Average fitness:	438.42	Fitness standard deviation:	37.03948703748474	Best genome:	A2	N4	A4	E10	A11	E5	N11	E9	A10	N10	E11	E7	A8	A1	N2	E3	A5	A3	N7	E8	N12	E6	A9	E4	A7	N3	E1	A6	E2	
Generation:	6256	Best fitness:	338.0	Average fitness:	457.44	Fitness standard deviation:	46.237283657239225	Best genome:	A2	N4	A4	E10	A11	E5	N11	E9	A10	N10	E11	E7	A8	A1	N2	E3	A5	A3	N7	E8	N12	E6	A9	E4	A7	N3	E1	A6	E2	
Generation:	6272	Best fitness:	338.0	Average fitness:	437.5	Fitness standard deviation:	35.35406624421016	Best genome:	A2	N4	A4	E10	A11	E5	N11	E9	A10	N10	E11	E7	A8	A1	N2	E3	A5	A3	N7	E8	N12	E6	A9	E4	A7	N3	E1	A6	E2	
Generation:	6288	Best fitness:	338.0	Average fitness:	502.25	Fitness standard deviation:	76.64037773915263	Best genome:	A2	N4	A4	E10	A11	E5	N11	E9	A10	N10	E11	E7	A8	A1	N2	E3	A5	A3	N7	E8	N12	E6	A9	E4	A7	N3	E1	A6	E2	
Generation:	6304	Best fitness:	338.0	Average fitness:	430.28	Fitness standard deviation:	31.236862838639862	Best genome:	A2	N4	A4	E10	A11	E5	N11	E9	A10	N10	E11	E7	A8	A1	N2	E3	A5	A3	N7	E8	N12	E6	A9	E4	A7	N3	E1	A6	E2	
Generation:	6320	Best fitness:	338.0	Average fitness:	470.63	Fitness standard deviation:	53.24972394294641	Best genome:	A2	N4	A4	E10	A11	E5	N11	E9	A10	N10	E11	E7	A8	A1	N2	E3	A5	A3	N7	E8	N12	E6	A9	E4	A7	N3	E1	A6	E2	
Generation:	6336	Best fitness:	338.0	Average fitness:	459.98	Fitness standard deviation:	42.90826959922761	Best genome:	A2	N4	A4	E10	A11	E5	N11	E9	A10	N10	E11	E7	A8	A1	N2	E3	A5	A3	N7	E8	N12	E6	A9	E4	A7	N3	E1	A6	E2	
Generation:	6352	Best fitness:	338.0	Average fitness:	439.47	Fitness standard deviation:	36.113835298954335	Best genome:	A2	N4	A4	E10	A11	E5	N11	E9	A10	N10	E11	E7	A8	A1	N2	E3	A5	A3	N7	E8	N12	E6	A9	E4	A7	N3	E1	A6	E2	
Generation:	6368	Best fitness:	338.0	Average fitness:	447.24	Fitness standard deviation:	43.06672033020393	Best genome:	A2	N4	A4	E10	A11	E5	N11	E9	A10	N10	E11	E7	A8	A1	N2	E3	A5	A3	N7	E8	N12	E6	A9	E4	A7	N3	E1	A6	E2	
Generation:	6384	Best fitness:	338.0	Average fitness:	443.39	Fitness standard deviation:	39.45450417886404	Best genome:	A2	N4	A4	E10	A11	E5	N11	E9	A10	N10	E11	E7	A8	A1	N2	E3	A5	A3	N7	E8	N12	E6	A9	E4	A7	N3	E1	A6	E2	
Generation:	6400	Best fitness:	338.0	Average fitness:	465.89	Fitness standard deviation:	46.93716970589513	Best genome:	A2	N4	A4	E10	A11	E5	N11	E9	A10	N10	E11	E7	A8	A1	N2	E3	A5	A3	N7	E8	N12	E6	A9	E4	A7	N3	E1	A6	E2	
Generation:	6416	Best fitness:	338.0	Average fitness:	440.03	Fitness standard deviation:	36.08364033741606	Best genome:	A2	N4	A4	E10	A11	E5	N11	E9	A10	N10	E11	E7	A8	A1	N2	E3	A5	A3	N7	E8	N12	E6	A9	E4	A7	N3	E1	A6	E2	
Generation:	6432	Best fitness:	338.0	Average fitness:	462.06	Fitness standard deviation:	47.83028747561528	Best genome:	A2	N4	A4	E10	A11	E5	N11	E9	A10	N10	E11	E7	A8	A1	N2	E3	A5	A3	N7	E8	N12	E6	A9	E4	A7	N3	E1	A6	E2	
Generation:	6448	Best fitness:	338.0	Average fitness:	459.65	Fitness standard deviation:	45.37871196938054	Best genome:	A2	N4	A4	E10	A11	E5	N11	E9	A10	N10	E11	E7	A8	A1	N2	E3	A5	A3	N7	E8	N12	E6	A9	E4	A7	N3	E1	A6	E2	
Generation:	6464	Best fitness:	338.0	Average fitness:	456.11	Fitness standard deviation:	42.33223240038258	Best genome:	A2	N4	A4	E10	A11	E5	N11	E9	A10	N10	E11	E7	A8	A1	N2	E3	A5	A3	N7	E8	N12	E6	A9	E4	A7	N3	E1	A6	E2	
Generation:	6480	Best fitness:	338.0	Average fitness:	484.45	Fitness standard deviation:	58.69299361934096	Best genome:	A2	N4	A4	E10	A11	E5	N11	E9	A10	N10	E11	E7	A8	A1	N2	E3	A5	A3	N7	E8	N12	E6	A9	E4	A7	N3	E1	A6	E2	
Generation:	6496	Best fitness:	338.0	Average fitness:	500.43	Fitness standard deviation:	79.39058571392457	Best genome:	A2	N4	A4	E10	A11	E5	N11	E9	A10	N10	E11	E7	A8	A1	N2	E3	A5	A3	N7	E8	N12	E6	A9	E4	A7	N3	E1	A6	E2	
Generation:	6512	Best fitness:	338.0	Average fitness:	466.23	Fitness standard deviation:	53.35857100785214	Best genome:	A2	N4	A4	E10	A11	E5	N11	E9	A10	N10	E11	E7	A8	A1	N2	E3	A5	A3	N7	E8	N12	E6	A9	E4	A7	N3	E1	A6	E2	
Generation:	6528	Best fitness:	338.0	Average fitness:	438.19	Fitness standard deviation:	35.512165521128104	Best genome:	A2	N4	A4	E10	A11	E5	N11	E9	A10	N10	E11	E7	A8	A1	N2	E3	A5	A3	N7	E8	N12	E6	A9	E4	A7	N3	E1	A6	E2	
Generation:	6544	Best fitness:	338.0	Average fitness:	453.18	Fitness standard deviation:	52.83699083028859	Best genome:	A2	N4	A4	E10	A11	E5	N11	E9	A10	N10	E11	E7	A8	A1	N2	E3	A5	A3	N7	E8	N12	E6	A9	E4	A7	N3	E1	A6	E2	
Generation:	6560	Best fitness:	338.0	Average fitness:	424.7	Fitness standard deviation:	35.26145204043645	Best genome:	A2	N4	A4	E10	A11	E5	N11	E9	A10	N10	E11	E7	A8	A1	N2	E3	A5	A3	N7	E8	N12	E6	A9	E4	A7	N3	E1	A6	E2	
Generation:	6576	Best fitness:	338.0	Average fitness:	413.56	Fitness standard deviation:	29.427986679349985	Best genome:	A2	N4	A4	E10	A11	E5	N11	E9	A10	N10	E11	E7	A8	A1	N2	E3	A5	A3	N7	E8	N12	E6	A9	E4	A7	N3	E1	A6	E2	
Generation:	6592	Best fitness:	338.0	Average fitness:	469.38	Fitness standard deviation:	53.01335303487225	Best genome:	A2	N4	A4	E10	A11	E5	N11	E9	A10	N10	E11	E7	A8	A1	N2	E3	A5	A3	N7	E8	N12	E6	A9	E4	A7	N3	E1	A6	E2	
Generation:	6608	Best fitness:	338.0	Average fitness:	487.86	Fitness standard deviation:	65.51229197639174	Best genome:	A2	N4	A4	E10	A11	E5	N11	E9	A10	N10	E11	E7	A8	A1	N2	E3	A5	A3	N7	E8	N12	E6	A9	E4	A7	N3	E1	A6	E2	
Generation:	6624	Best fitness:	338.0	Average fitness:	438.87	Fitness standard deviation:	39.94762946659037	Best genome:	A2	N4	A4	E10	A11	E5	N11	E9	A10	N10	E11	E7	A8	A1	N2	E3	A5	A3	N7	E8	N12	E6	A9	E4	A7	N3	E1	A6	E2	
Generation:	6640	Best fitness:	338.0	Average fitness:	411.64	Fitness standard deviation:	32.675226089500896	Best genome:	A2	N4	A4	E10	A11	E5	N11	E9	A10	N10	E11	E7	A8	A1	N2	E3	A5	A3	N7	E8	N12	E6	A9	E4	A7	N3	E1	A6	E2	
Generation:	6656	Best fitness:	338.0	Average fitness:	474.82	Fitness standard deviation:	57.32824434779073	Best genome:	A2	N4	A4	E10	A11	E5	N11	E9	A10	N10	E11	E7	A8	A1	N2	E3	A5	A3	N7	E8	N12	E6	A9	E4	A7	N3	E1	A6	E2	
Generation:	6672	Best fitness:	338.0	Average fitness:	451.09	Fitness standard deviation:	48.61956293509847	Best genome:	A2	N4	A4	E10	A11	E5	N11	E9	A10	N10	E11	E7	A8	A1	N2	E3	A5	A3	N7	E8	N12	E6	A9	E4	A7	N3	E1	A6	E2	
Generation:	6688	Best fitness:	338.0	Average fitness:	456.82	Fitness standard deviation:	47.32005494502304	Best genome:	A2	N4	A4	E10	A11	E5	N11	E9	A10	N10	E11	E7	A8	A1	N2	E3	A5	A3	N7	E8	N12	E6	A9	E4	A7	N3	E1	A6	E2	
Generation:	6704	Best fitness:	338.0	Average fitness:	442.9	Fitness standard deviation:	39.757137723935806	Best genome:	A2	N4	A4	E10	A11	E5	N11	E9	A10	N10	E11	E7	A8	A1	N2	E3	A5	A3	N7	E8	N12	E6	A9	E4	A7	N3	E1	A6	E2	
Generation:	6720	Best fitness:	338.0	Average fitness:	441.11	Fitness standard deviation:	34.55572166805376	Best genome:	A2	N4	A4	E10	A11	E5	N11	E9	A10	N10	E11	E7	A8	A1	N2	E3	A5	A3	N7	E8	N12	E6	A9	E4	A7	N3	E1	A6	E2	
Generation:	6736	Best fitness:	338.0	Average fitness:	470.63	Fitness standard deviation:	56.452928179147634	Best genome:	A2	N4	A4	E10	A11	E5	N11	E9	A10	N10	E11	E7	A8	A1	N2	E3	A5	A3	N7	E8	N12	E6	A9	E4	A7	N3	E1	A6	E2	
Generation:	6752	Best fitness:	338.0	Average fitness:	425.96	Fitness standard deviation:	35.036529508500124	Best genome:	A2	N4	A4	E10	A11	E5	N11	E9	A10	N10	E11	E7	A8	A1	N2	E3	A5	A3	N7	E8	N12	E6	A9	E4	A7	N3	E1	A6	E2	
Generation:	6768	Best fitness:	338.0	Average fitness:	440.04	Fitness standard deviation:	32.275662657798364	Best genome:	A2	N4	A4	E10	A11	E5	N11	E9	A10	N10	E11	E7	A8	A1	N2	E3	A5	A3	N7	E8	N12	E6	A9	E4	A7	N3	E1	A6	E2	
Generation:	6784	Best fitness:	338.0	Average fitness:	466.63	Fitness standard deviation:	56.653270867620705	Best genome:	A2	N4	A4	E10	A11	E5	N11	E9	A10	N10	E11	E7	A8	A1	N2	E3	A5	A3	N7	E8	N12	E6	A9	E4	A7	N3	E1	A6	E2	
Generation:	6800	Best fitness:	338.0	Average fitness:	460.25	Fitness standard deviation:	54.770498445787396	Best genome:	A2	N4	A4	E10	A11	E5	N11	E9	A10	N10	E11	E7	A8	A1	N2	E3	A5	A3	N7	E8	N12	E6	A9	E4	A7	N3	E1	A6	E2	
Generation:	6816	Best fitness:	338.0	Average fitness:	445.86	Fitness standard deviation:	42.10629881621039	Best genome:	A2	N4	A4	E10	A11	E5	N11	E9	A10	N10	E11	E7	A8	A1	N2	E3	A5	A3	N7	E8	N12	E6	A9	E4	A7	N3	E1	A6	E2	
Generation:	6832	Best fitness:	338.0	Average fitness:	480.44	Fitness standard deviation:	54.52509880779677	Best genome:	A2	N4	A4	E10	A11	E5	N11	E9	A10	N10	E11	E7	A8	A1	N2	E3	A5	A3	N7	E8	N12	E6	A9	E4	A7	N3	E1	A6	E2	
Generation:	6848	Best fitness:	338.0	Average fitness:	453.25	Fitness standard deviation:	38.58636417181593	Best genome:	A2	N4	A4	E10	A11	E5	N11	E9	A10	N10	E11	E7	A8	A1	N2	E3	A5	A3	N7	E8	N12	E6	A9	E4	A7	N3	E1	A6	E2	
Generation:	6864	Best fitness:	338.0	Average fitness:	454.65	Fitness standard deviation:	56.99146865979152	Best genome:	A2	N4	A4	E10	A11	E5	N11	E9	A10	N10	E11	E7	A8	A1	N2	E3	A5	A3	N7	E8	N12	E6	A9	E4	A7	N3	E1	A6	E2	
Generation:	6880	Best fitness:	338.0	Average fitness:	459.33	Fitness standard deviation:	47.070384532102565	Best genome:	A2	N4	A4	E10	A11	E5	N11	E9	A10	N10	E11	E7	A8	A1	N2	E3	A5	A3	N7	E8	N12	E6	A9	E4	A7	N3	E1	A6	E2	
Generation:	6896	Best fitness:	338.0	Average fitness:	482.8	Fitness standard deviation:	53.949606115336934	Best genome:	A2	N4	A4	E10	A11	E5	N11	E9	A10	N10	E11	E7	A8	A1	N2	E3	A5	A3	N7	E8	N12	E6	A9	E4	A7	N3	E1	A6	E2	
Generation:	6912	Best fitness:	338.0	Average fitness:	440.36	Fitness standard deviation:	33.26695657856306	Best genome:	A2	N4	A4	E10	A11	E5	N11	E9	A10	N10	E11	E7	A8	A1	N2	E3	A5	A3	N7	E8	N12	E6	A9	E4	A7	N3	E1	A6	E2	
Generation:	6928	Best fitness:	338.0	Average fitness:	459.16	Fitness standard deviation:	46.393258130896555	Best genome:	A2	N4	A4	E10	A11	E5	N11	E9	A10	N10	E11	E7	A8	A1	N2	E3	A5	A3	N7	E8	N12	E6	A9	E4	A7	N3	E1	A6	E2	
Generation:	6944	Best fitness:	338.0	Average fitness:	464.87	Fitness standard deviation:	52.46058615760979	Best genome:	A2	N4	A4	E10	A11	E5	N11	E9	A10	N10	E11	E7	A8	A1	N2	E3	A5	A3	N7	E8	N12	E6	A9	E4	A7	N3	E1	A6	E2	
Generation:	6960	Best fitness:	338.0	Average fitness:	454.29	Fitness standard deviation:	44.88124218423549	Best genome:	A2	N4	A4	E10	A11	E5	N11	E9	A10	N10	E11	E7	A8	A1	N2	E3	A5	A3	N7	E8	N12	E6	A9	E4	A7	N3	E1	A6	E2	
Generation:	6976	Best fitness:	338.0	Average fitness:	462.3	Fitness standard deviation:	53.83186788511058	Best genome:	A2	N4	A4	E10	A11	E5	N11	E9	A10	N10	E11	E7	A8	A1	N2	E3	A5	A3	N7	E8	N12	E6	A9	E4	A7	N3	E1	A6	E2	
Generation:	6992	Best fitness:	338.0	Average fitness:	469.82	Fitness standard deviation:	54.06336652484749	Best genome:	A2	N4	A4	E10	A11	E5	N11	E9	A10	N10	E11	E7	A8	A1	N2	E3	A5	A3	N7	E8	N12	E6	A9	E4	A7	N3	E1	A6	E2	
Generation:	7008	Best fitness:	338.0	Average fitness:	479.27	Fitness standard deviation:	67.43572569491634	Best genome:	A2	N4	A4	E10	A11	E5	N11	E9	A10	N10	E11	E7	A8	A1	N2	E3	A5	A3	N7	E8	N12	E6	A9	E4	A7	N3	E1	A6	E2	
Generation:	7024	Best fitness:	338.0	Average fitness:	451.9	Fitness standard deviation:	46.84004696837953	Best genome:	A2	N4	A4	E10	A11	E5	N11	E9	A10	N10	E11	E7	A8	A1	N2	E3	A5	A3	N7	E8	N12	E6	A9	E4	A7	N3	E1	A6	E2	
Generation:	7040	Best fitness:	338.0	Average fitness:	479.48	Fitness standard deviation:	65.95460256873662	Best genome:	A2	N4	A4	E10	A11	E5	N11	E9	A10	N10	E11	E7	A8	A1	N2	E3	A5	A3	N7	E8	N12	E6	A9	E4	A7	N3	E1	A6	E2	
Generation:	7056	Best fitness:	338.0	Average fitness:	435.37	Fitness standard deviation:	36.327580431402254	Best genome:	A2	N4	A4	E10	A11	E5	N11	E9	A10	N10	E11	E7	A8	A1	N2	E3	A5	A3	N7	E8	N12	E6	A9	E4	A7	N3	E1	A6	E2	
Generation:	7072	Best fitness:	338.0	Average fitness:	462.79	Fitness standard deviation:	52.75856233825936	Best genome:	A2	N4	A4	E10	A11	E5	N11	E9	A10	N10	E11	E7	A8	A1	N2	E3	A5	A3	N7	E8	N12	E6	A9	E4	A7	N3	E1	A6	E2	
Generation:	7088	Best fitness:	338.0	Average fitness:	452.11	Fitness standard deviation:	48.55839680220095	Best genome:	A2	N4	A4	E10	A11	E5	N11	E9	A10	N10	E11	E7	A8	A1	N2	E3	A5	A3	N7	E8	N12	E6	A9	E4	A7	N3	E1	A6	E2	
Generation:	7104	Best fitness:	338.0	Average fitness:	488.37	Fitness standard deviation:	63.53749365532134	Best genome:	A2	N4	A4	E10	A11	E5	N11	E9	A10	N10	E11	E7	A8	A1	N2	E3	A5	A3	N7	E8	N12	E6	A9	E4	A7	N3	E1	A6	E2	
Generation:	7120	Best fitness:	338.0	Average fitness:	417.82	Fitness standard deviation:	30.451397340680444	Best genome:	A2	N4	A4	E10	A11	E5	N11	E9	A10	N10	E11	E7	A8	A1	N2	E3	A5	A3	N7	E8	N12	E6	A9	E4	A7	N3	E1	A6	E2	
Generation:	7136	Best fitness:	338.0	Average fitness:	456.59	Fitness standard deviation:	51.75289267277724	Best genome:	A2	N4	A4	E10	A11	E5	N11	E9	A10	N10	E11	E7	A8	A1	N2	E3	A5	A3	N7	E8	N12	E6	A9	E4	A7	N3	E1	A6	E2	
Generation:	7152	Best fitness:	338.0	Average fitness:	461.34	Fitness standard deviation:	48.19506613752076	Best genome:	A2	N4	A4	E10	A11	E5	N11	E9	A10	N10	E11	E7	A8	A1	N2	E3	A5	A3	N7	E8	N12	E6	A9	E4	A7	N3	E1	A6	E2	
Generation:	7168	Best fitness:	338.0	Average fitness:	441.77	Fitness standard deviation:	39.57419740184253	Best genome:	A2	N4	A4	E10	A11	E5	N11	E9	A10	N10	E11	E7	A8	A1	N2	E3	A5	A3	N7	E8	N12	E6	A9	E4	A7	N3	E1	A6	E2	
