Generation:	16	Best fitness:	231.87074829931973	Average fitness:	340.3450340136057	Fitness standard deviation:	32.6915344468533	Best genome:	A9	N6	A15	A13	N3	N7	N12	E3	A11	A7	A10	A12	E4	N5	A14	A6	A17	A16	E5	A8	N9	
Generation:	24368	Best fitness:	105.75646258503401	Average fitness:	342.53474829931974	Fitness standard deviation:	49.27563708489672	Best genome:	A9	N5	A11	N12	E3	N6	N7	A10	A15	A12	A6	A14	A17	N3	E4	A7	N9	A13	A16	E5	A8	
Generation:	24384	Best fitness:	105.75646258503401	Average fitness:	331.8927482993197	Fitness standard deviation:	42.639412036954056	Best genome:	A9	N5	A11	N12	E3	N6	N7	A10	A15	A12	A6	A14	A17	N3	E4	A7	N9	A13	A16	E5	A8	
Generation:	24400	Best fitness:	105.75646258503401	Average fitness:	328.67131972789116	Fitness standard deviation:	45.666045972642635	Best genome:	A9	N5	A11	N12	E3	N6	N7	A10	A15	A12	A6	A14	A17	N3	E4	A7	N9	A13	A16	E5	A8	
Generation:	24416	Best fitness:	105.75646258503401	Average fitness:	334.8401768707484	Fitness standard deviation:	47.526805369739094	Best genome:	A9	N5	A11	N12	E3	N6	N7	A10	A15	A12	A6	A14	A17	N3	E4	A7	N9	A13	A16	E5	A8	
Generation:	24432	Best fitness:	105.75646258503401	Average fitness:	336.30360544217694	Fitness standard deviation:	47.93082061999484	Best genome:	A9	N5	A11	N12	E3	N6	N7	A10	A15	A12	A6	A14	A17	N3	E4	A7	N9	A13	A16	E5	A8	
Generation:	24448	Best fitness:	105.75646258503401	Average fitness:	333.51103401360547	Fitness standard deviation:	42.69716620047542	Best genome:	A9	N5	A11	N12	E3	N6	N7	A10	A15	A12	A6	A14	A17	N3	E4	A7	N9	A13	A16	E5	A8	
Generation:	24464	Best fitness:	105.75646258503401	Average fitness:	326.9070340136054	Fitness standard deviation:	47.36587333530679	Best genome:	A9	N5	A11	N12	E3	N6	N7	A10	A15	A12	A6	A14	A17	N3	E4	A7	N9	A13	A16	E5	A8	
Generation:	24480	Best fitness:	105.75646258503401	Average fitness:	331.5078911564626	Fitness standard deviation:	49.969294816815214	Best genome:	A9	N5	A11	N12	E3	N6	N7	A10	A15	A12	A6	A14	A17	N3	E4	A7	N9	A13	A16	E5	A8	
Generation:	24496	Best fitness:	105.75646258503401	Average fitness:	327.3653197278912	Fitness standard deviation:	46.19411990056477	Best genome:	A9	N5	A11	N12	E3	N6	N7	A10	A15	A12	A6	A14	A17	N3	E4	A7	N9	A13	A16	E5	A8	
Generation:	24512	Best fitness:	105.75646258503401	Average fitness:	325.5147482993197	Fitness standard deviation:	43.55354413658139	Best genome:	A9	N5	A11	N12	E3	N6	N7	A10	A15	A12	A6	A14	A17	N3	E4	A7	N9	A13	A16	E5	A8	
Generation:	24528	Best fitness:	105.75646258503401	Average fitness:	328.520462585034	Fitness standard deviation:	49.51009802091707	Best genome:	A9	N5	A11	N12	E3	N6	N7	A10	A15	A12	A6	A14	A17	N3	E4	A7	N9	A13	A16	E5	A8	
Generation:	24544	Best fitness:	105.75646258503401	Average fitness:	336.7238911564626	Fitness standard deviation:	50.86050149744326	Best genome:	A9	N5	A11	N12	E3	N6	N7	A10	A15	A12	A6	A14	A17	N3	E4	A7	N9	A13	A16	E5	A8	
Generation:	24560	Best fitness:	105.75646258503401	Average fitness:	328.4996054421769	Fitness standard deviation:	42.641154308187936	Best genome:	A9	N5	A11	N12	E3	N6	N7	A10	A15	A12	A6	A14	A17	N3	E4	A7	N9	A13	A16	E5	A8	
Generation:	24576	Best fitness:	105.75646258503401	Average fitness:	329.29874829931975	Fitness standard deviation:	48.18494556669444	Best genome:	A9	N5	A11	N12	E3	N6	N7	A10	A15	A12	A6	A14	A17	N3	E4	A7	N9	A13	A16	E5	A8	
Generation:	24592	Best fitness:	105.75646258503401	Average fitness:	329.36303401360544	Fitness standard deviation:	41.56631620110943	Best genome:	A9	N5	A11	N12	E3	N6	N7	A10	A15	A12	A6	A14	A17	N3	E4	A7	N9	A13	A16	E5	A8	
Generation:	24608	Best fitness:	105.75646258503401	Average fitness:	330.98274829931967	Fitness standard deviation:	48.16744275664099	Best genome:	A9	N5	A11	N12	E3	N6	N7	A10	A15	A12	A6	A14	A17	N3	E4	A7	N9	A13	A16	E5	A8	
Generation:	24624	Best fitness:	105.75646258503401	Average fitness:	327.8596054421768	Fitness standard deviation:	46.75921350135507	Best genome:	A9	N5	A11	N12	E3	N6	N7	A10	A15	A12	A6	A14	A17	N3	E4	A7	N9	A13	A16	E5	A8	
Generation:	24640	Best fitness:	105.75646258503401	Average fitness:	330.89017687074823	Fitness standard deviation:	45.4143850050593	Best genome:	A9	N5	A11	N12	E3	N6	N7	A10	A15	A12	A6	A14	A17	N3	E4	A7	N9	A13	A16	E5	A8	
Generation:	24656	Best fitness:	105.75646258503401	Average fitness:	336.4370340136055	Fitness standard deviation:	45.98318723451973	Best genome:	A9	N5	A11	N12	E3	N6	N7	A10	A15	A12	A6	A14	A17	N3	E4	A7	N9	A13	A16	E5	A8	
Generation:	24672	Best fitness:	105.75646258503401	Average fitness:	331.96646258503404	Fitness standard deviation:	47.49127307587519	Best genome:	A9	N5	A11	N12	E3	N6	N7	A10	A15	A12	A6	A14	A17	N3	E4	A7	N9	A13	A16	E5	A8	
Generation:	24688	Best fitness:	105.75646258503401	Average fitness:	328.9610340136055	Fitness standard deviation:	47.01213351326855	Best genome:	A9	N5	A11	N12	E3	N6	N7	A10	A15	A12	A6	A14	A17	N3	E4	A7	N9	A13	A16	E5	A8	
Generation:	24704	Best fitness:	105.75646258503401	Average fitness:	326.68389115646266	Fitness standard deviation:	45.69236624850759	Best genome:	A9	N5	A11	N12	E3	N6	N7	A10	A15	A12	A6	A14	A17	N3	E4	A7	N9	A13	A16	E5	A8	
Generation:	24720	Best fitness:	105.75646258503401	Average fitness:	327.5730340136054	Fitness standard deviation:	48.26701602121097	Best genome:	A9	N5	A11	N12	E3	N6	N7	A10	A15	A12	A6	A14	A17	N3	E4	A7	N9	A13	A16	E5	A8	
Generation:	24736	Best fitness:	105.75646258503401	Average fitness:	332.46789115646266	Fitness standard deviation:	46.26777385999011	Best genome:	A9	N5	A11	N12	E3	N6	N7	A10	A15	A12	A6	A14	A17	N3	E4	A7	N9	A13	A16	E5	A8	
Generation:	24752	Best fitness:	105.75646258503401	Average fitness:	331.3453197278912	Fitness standard deviation:	42.11186034787806	Best genome:	A9	N5	A11	N12	E3	N6	N7	A10	A15	A12	A6	A14	A17	N3	E4	A7	N9	A13	A16	E5	A8	
Generation:	24768	Best fitness:	105.75646258503401	Average fitness:	339.21846258503405	Fitness standard deviation:	42.92934528515715	Best genome:	A9	N5	A11	N12	E3	N6	N7	A10	A15	A12	A6	A14	A17	N3	E4	A7	N9	A13	A16	E5	A8	
Generation:	24784	Best fitness:	105.75646258503401	Average fitness:	325.3678911564627	Fitness standard deviation:	46.395744878783255	Best genome:	A9	N5	A11	N12	E3	N6	N7	A10	A15	A12	A6	A14	A17	N3	E4	A7	N9	A13	A16	E5	A8	
Generation:	24800	Best fitness:	105.75646258503401	Average fitness:	327.48446258503407	Fitness standard deviation:	49.497610163707584	Best genome:	A9	N5	A11	N12	E3	N6	N7	A10	A15	A12	A6	A14	A17	N3	E4	A7	N9	A13	A16	E5	A8	
Generation:	24816	Best fitness:	105.75646258503401	Average fitness:	334.32531972789127	Fitness standard deviation:	49.138349809076665	Best genome:	A9	N5	A11	N12	E3	N6	N7	A10	A15	A12	A6	A14	A17	N3	E4	A7	N9	A13	A16	E5	A8	
Generation:	24832	Best fitness:	105.75646258503401	Average fitness:	326.70417687074837	Fitness standard deviation:	47.83414953903172	Best genome:	A9	N5	A11	N12	E3	N6	N7	A10	A15	A12	A6	A14	A17	N3	E4	A7	N9	A13	A16	E5	A8	
Generation:	24848	Best fitness:	105.75646258503401	Average fitness:	330.2041768707482	Fitness standard deviation:	47.19546623936478	Best genome:	A9	N5	A11	N12	E3	N6	N7	A10	A15	A12	A6	A14	A17	N3	E4	A7	N9	A13	A16	E5	A8	
Generation:	24864	Best fitness:	105.75646258503401	Average fitness:	335.14074829931974	Fitness standard deviation:	40.05281908089031	Best genome:	A9	N5	A11	N12	E3	N6	N7	A10	A15	A12	A6	A14	A17	N3	E4	A7	N9	A13	A16	E5	A8	
Generation:	24880	Best fitness:	105.75646258503401	Average fitness:	325.4081768707483	Fitness standard deviation:	44.89017995335837	Best genome:	A9	N5	A11	N12	E3	N6	N7	A10	A15	A12	A6	A14	A17	N3	E4	A7	N9	A13	A16	E5	A8	
Generation:	24896	Best fitness:	105.75646258503401	Average fitness:	337.8801768707483	Fitness standard deviation:	42.56660970904834	Best genome:	A9	N5	A11	N12	E3	N6	N7	A10	A15	A12	A6	A14	A17	N3	E4	A7	N9	A13	A16	E5	A8	
Generation:	24912	Best fitness:	105.75646258503401	Average fitness:	329.25989115646246	Fitness standard deviation:	41.440836761704084	Best genome:	A9	N5	A11	N12	E3	N6	N7	A10	A15	A12	A6	A14	A17	N3	E4	A7	N9	A13	A16	E5	A8	
Generation:	24928	Best fitness:	105.75646258503401	Average fitness:	329.01274829931964	Fitness standard deviation:	48.027095661018826	Best genome:	A9	N5	A11	N12	E3	N6	N7	A10	A15	A12	A6	A14	A17	N3	E4	A7	N9	A13	A16	E5	A8	
Generation:	24944	Best fitness:	105.75646258503401	Average fitness:	331.6190340136056	Fitness standard deviation:	49.63011407998009	Best genome:	A9	N5	A11	N12	E3	N6	N7	A10	A15	A12	A6	A14	A17	N3	E4	A7	N9	A13	A16	E5	A8	
Generation:	24960	Best fitness:	105.75646258503401	Average fitness:	332.3530340136055	Fitness standard deviation:	44.917846147501464	Best genome:	A9	N5	A11	N12	E3	N6	N7	A10	A15	A12	A6	A14	A17	N3	E4	A7	N9	A13	A16	E5	A8	
Generation:	24976	Best fitness:	105.75646258503401	Average fitness:	325.48817687074836	Fitness standard deviation:	46.29922816741073	Best genome:	A9	N5	A11	N12	E3	N6	N7	A10	A15	A12	A6	A14	A17	N3	E4	A7	N9	A13	A16	E5	A8	
Generation:	24992	Best fitness:	105.75646258503401	Average fitness:	330.9458911564626	Fitness standard deviation:	48.11761078687027	Best genome:	A9	N5	A11	N12	E3	N6	N7	A10	A15	A12	A6	A14	A17	N3	E4	A7	N9	A13	A16	E5	A8	
Generation:	25008	Best fitness:	105.75646258503401	Average fitness:	331.1384625850341	Fitness standard deviation:	40.58637524578705	Best genome:	A9	N5	A11	N12	E3	N6	N7	A10	A15	A12	A6	A14	A17	N3	E4	A7	N9	A13	A16	E5	A8	
Generation:	25024	Best fitness:	105.75646258503401	Average fitness:	333.2521768707483	Fitness standard deviation:	49.24137324217827	Best genome:	A9	N5	A11	N12	E3	N6	N7	A10	A15	A12	A6	A14	A17	N3	E4	A7	N9	A13	A16	E5	A8	
Generation:	25040	Best fitness:	105.75646258503401	Average fitness:	336.5773197278912	Fitness standard deviation:	44.12763451902784	Best genome:	A9	N5	A11	N12	E3	N6	N7	A10	A15	A12	A6	A14	A17	N3	E4	A7	N9	A13	A16	E5	A8	
Generation:	25056	Best fitness:	105.75646258503401	Average fitness:	334.74731972789107	Fitness standard deviation:	48.24804817961921	Best genome:	A9	N5	A11	N12	E3	N6	N7	A10	A15	A12	A6	A14	A17	N3	E4	A7	N9	A13	A16	E5	A8	
Generation:	25072	Best fitness:	105.75646258503401	Average fitness:	337.8878911564627	Fitness standard deviation:	47.537783039667836	Best genome:	A9	N5	A11	N12	E3	N6	N7	A10	A15	A12	A6	A14	A17	N3	E4	A7	N9	A13	A16	E5	A8	
Generation:	25088	Best fitness:	105.75646258503401	Average fitness:	332.9130340136055	Fitness standard deviation:	50.61646864047959	Best genome:	A9	N5	A11	N12	E3	N6	N7	A10	A15	A12	A6	A14	A17	N3	E4	A7	N9	A13	A16	E5	A8	
Generation:	25104	Best fitness:	105.75646258503401	Average fitness:	327.9873197278913	Fitness standard deviation:	50.769070558635946	Best genome:	A9	N5	A11	N12	E3	N6	N7	A10	A15	A12	A6	A14	A17	N3	E4	A7	N9	A13	A16	E5	A8	
Generation:	25120	Best fitness:	105.75646258503401	Average fitness:	326.62960544217697	Fitness standard deviation:	45.81263426485881	Best genome:	A9	N5	A11	N12	E3	N6	N7	A10	A15	A12	A6	A14	A17	N3	E4	A7	N9	A13	A16	E5	A8	
Generation:	25136	Best fitness:	105.75646258503401	Average fitness:	334.0278911564626	Fitness standard deviation:	47.99391823715899	Best genome:	A9	N5	A11	N12	E3	N6	N7	A10	A15	A12	A6	A14	A17	N3	E4	A7	N9	A13	A16	E5	A8	
Generation:	25152	Best fitness:	105.75646258503401	Average fitness:	325.91131972789117	Fitness standard deviation:	42.366863482043634	Best genome:	A9	N5	A11	N12	E3	N6	N7	A10	A15	A12	A6	A14	A17	N3	E4	A7	N9	A13	A16	E5	A8	
Generation:	25168	Best fitness:	105.75646258503401	Average fitness:	331.1898911564625	Fitness standard deviation:	45.41307175926601	Best genome:	A9	N5	A11	N12	E3	N6	N7	A10	A15	A12	A6	A14	A17	N3	E4	A7	N9	A13	A16	E5	A8	
Generation:	25184	Best fitness:	105.75646258503401	Average fitness:	330.90303401360535	Fitness standard deviation:	44.213656336162074	Best genome:	A9	N5	A11	N12	E3	N6	N7	A10	A15	A12	A6	A14	A17	N3	E4	A7	N9	A13	A16	E5	A8	
Generation:	25200	Best fitness:	105.75646258503401	Average fitness:	332.0233197278912	Fitness standard deviation:	42.33068558820358	Best genome:	A9	N5	A11	N12	E3	N6	N7	A10	A15	A12	A6	A14	A17	N3	E4	A7	N9	A13	A16	E5	A8	
Generation:	25216	Best fitness:	105.75646258503401	Average fitness:	331.0230340136055	Fitness standard deviation:	44.72624651620759	Best genome:	A9	N5	A11	N12	E3	N6	N7	A10	A15	A12	A6	A14	A17	N3	E4	A7	N9	A13	A16	E5	A8	
Generation:	25232	Best fitness:	105.75646258503401	Average fitness:	325.9496054421771	Fitness standard deviation:	49.89788627808204	Best genome:	A9	N5	A11	N12	E3	N6	N7	A10	A15	A12	A6	A14	A17	N3	E4	A7	N9	A13	A16	E5	A8	
Generation:	25248	Best fitness:	105.75646258503401	Average fitness:	333.9153197278912	Fitness standard deviation:	47.12439730703216	Best genome:	A9	N5	A11	N12	E3	N6	N7	A10	A15	A12	A6	A14	A17	N3	E4	A7	N9	A13	A16	E5	A8	
Generation:	25264	Best fitness:	105.75646258503401	Average fitness:	328.4001768707483	Fitness standard deviation:	47.25694341899529	Best genome:	A9	N5	A11	N12	E3	N6	N7	A10	A15	A12	A6	A14	A17	N3	E4	A7	N9	A13	A16	E5	A8	
Generation:	25280	Best fitness:	105.75646258503401	Average fitness:	330.902462585034	Fitness standard deviation:	46.40560502652187	Best genome:	A9	N5	A11	N12	E3	N6	N7	A10	A15	A12	A6	A14	A17	N3	E4	A7	N9	A13	A16	E5	A8	
Generation:	25296	Best fitness:	105.75646258503401	Average fitness:	334.3836054421769	Fitness standard deviation:	44.92925784167909	Best genome:	A9	N5	A11	N12	E3	N6	N7	A10	A15	A12	A6	A14	A17	N3	E4	A7	N9	A13	A16	E5	A8	
Generation:	25312	Best fitness:	105.75646258503401	Average fitness:	337.72417687074835	Fitness standard deviation:	45.86573602708369	Best genome:	A9	N5	A11	N12	E3	N6	N7	A10	A15	A12	A6	A14	A17	N3	E4	A7	N9	A13	A16	E5	A8	
Generation:	25328	Best fitness:	105.75646258503401	Average fitness:	335.8027482993198	Fitness standard deviation:	45.53318445050907	Best genome:	A9	N5	A11	N12	E3	N6	N7	A10	A15	A12	A6	A14	A17	N3	E4	A7	N9	A13	A16	E5	A8	
Generation:	25344	Best fitness:	105.75646258503401	Average fitness:	337.90846258503416	Fitness standard deviation:	46.17983337221687	Best genome:	A9	N5	A11	N12	E3	N6	N7	A10	A15	A12	A6	A14	A17	N3	E4	A7	N9	A13	A16	E5	A8	
Generation:	25360	Best fitness:	105.75646258503401	Average fitness:	327.2527482993197	Fitness standard deviation:	45.493131063482366	Best genome:	A9	N5	A11	N12	E3	N6	N7	A10	A15	A12	A6	A14	A17	N3	E4	A7	N9	A13	A16	E5	A8	
Generation:	25376	Best fitness:	105.75646258503401	Average fitness:	329.6498911564627	Fitness standard deviation:	53.31859328104399	Best genome:	A9	N5	A11	N12	E3	N6	N7	A10	A15	A12	A6	A14	A17	N3	E4	A7	N9	A13	A16	E5	A8	
Generation:	25392	Best fitness:	105.75646258503401	Average fitness:	332.7124625850341	Fitness standard deviation:	41.50464334387227	Best genome:	A9	N5	A11	N12	E3	N6	N7	A10	A15	A12	A6	A14	A17	N3	E4	A7	N9	A13	A16	E5	A8	
Generation:	25408	Best fitness:	105.75646258503401	Average fitness:	336.4527482993197	Fitness standard deviation:	46.50229235604786	Best genome:	A9	N5	A11	N12	E3	N6	N7	A10	A15	A12	A6	A14	A17	N3	E4	A7	N9	A13	A16	E5	A8	
Generation:	25424	Best fitness:	105.75646258503401	Average fitness:	335.0864625850339	Fitness standard deviation:	44.01174284396456	Best genome:	A9	N5	A11	N12	E3	N6	N7	A10	A15	A12	A6	A14	A17	N3	E4	A7	N9	A13	A16	E5	A8	
Generation:	25440	Best fitness:	105.75646258503401	Average fitness:	325.0530340136054	Fitness standard deviation:	50.65566685143199	Best genome:	A9	N5	A11	N12	E3	N6	N7	A10	A15	A12	A6	A14	A17	N3	E4	A7	N9	A13	A16	E5	A8	
Generation:	25456	Best fitness:	105.75646258503401	Average fitness:	333.7078911564625	Fitness standard deviation:	44.67349604608521	Best genome:	A9	N5	A11	N12	E3	N6	N7	A10	A15	A12	A6	A14	A17	N3	E4	A7	N9	A13	A16	E5	A8	
Generation:	25472	Best fitness:	105.75646258503401	Average fitness:	331.9864625850341	Fitness standard deviation:	46.968322520696475	Best genome:	A9	N5	A11	N12	E3	N6	N7	A10	A15	A12	A6	A14	A17	N3	E4	A7	N9	A13	A16	E5	A8	
Generation:	25488	Best fitness:	105.75646258503401	Average fitness:	330.8096054421769	Fitness standard deviation:	41.57967989196607	Best genome:	A9	N5	A11	N12	E3	N6	N7	A10	A15	A12	A6	A14	A17	N3	E4	A7	N9	A13	A16	E5	A8	
Generation:	25504	Best fitness:	105.75646258503401	Average fitness:	328.09874829931965	Fitness standard deviation:	44.141255630680256	Best genome:	A9	N5	A11	N12	E3	N6	N7	A10	A15	A12	A6	A14	A17	N3	E4	A7	N9	A13	A16	E5	A8	
Generation:	25520	Best fitness:	105.75646258503401	Average fitness:	334.3850340136053	Fitness standard deviation:	47.07117563339803	Best genome:	A9	N5	A11	N12	E3	N6	N7	A10	A15	A12	A6	A14	A17	N3	E4	A7	N9	A13	A16	E5	A8	
Generation:	25536	Best fitness:	105.75646258503401	Average fitness:	333.46503401360553	Fitness standard deviation:	44.98691927796845	Best genome:	A9	N5	A11	N12	E3	N6	N7	A10	A15	A12	A6	A14	A17	N3	E4	A7	N9	A13	A16	E5	A8	
Generation:	25552	Best fitness:	105.75646258503401	Average fitness:	336.4701768707483	Fitness standard deviation:	48.046809315372386	Best genome:	A9	N5	A11	N12	E3	N6	N7	A10	A15	A12	A6	A14	A17	N3	E4	A7	N9	A13	A16	E5	A8	
Generation:	25568	Best fitness:	105.75646258503401	Average fitness:	328.3681768707483	Fitness standard deviation:	51.67961206889848	Best genome:	A9	N5	A11	N12	E3	N6	N7	A10	A15	A12	A6	A14	A17	N3	E4	A7	N9	A13	A16	E5	A8	
Generation:	25584	Best fitness:	105.75646258503401	Average fitness:	329.24160544217693	Fitness standard deviation:	45.72397629074634	Best genome:	A9	N5	A11	N12	E3	N6	N7	A10	A15	A12	A6	A14	A17	N3	E4	A7	N9	A13	A16	E5	A8	
Generation:	25600	Best fitness:	105.75646258503401	Average fitness:	331.3461768707483	Fitness standard deviation:	49.60328124762124	Best genome:	A9	N5	A11	N12	E3	N6	N7	A10	A15	A12	A6	A14	A17	N3	E4	A7	N9	A13	A16	E5	A8	
Generation:	25616	Best fitness:	105.75646258503401	Average fitness:	333.1593197278911	Fitness standard deviation:	46.685535845086505	Best genome:	A9	N5	A11	N12	E3	N6	N7	A10	A15	A12	A6	A14	A17	N3	E4	A7	N9	A13	A16	E5	A8	
Generation:	25632	Best fitness:	105.75646258503401	Average fitness:	329.0258911564626	Fitness standard deviation:	41.57512605157177	Best genome:	A9	N5	A11	N12	E3	N6	N7	A10	A15	A12	A6	A14	A17	N3	E4	A7	N9	A13	A16	E5	A8	
Generation:	25648	Best fitness:	105.75646258503401	Average fitness:	333.883319727891	Fitness standard deviation:	47.76344231262044	Best genome:	A9	N5	A11	N12	E3	N6	N7	A10	A15	A12	A6	A14	A17	N3	E4	A7	N9	A13	A16	E5	A8	
Generation:	25664	Best fitness:	105.75646258503401	Average fitness:	334.1433197278911	Fitness standard deviation:	50.596606068318984	Best genome:	A9	N5	A11	N12	E3	N6	N7	A10	A15	A12	A6	A14	A17	N3	E4	A7	N9	A13	A16	E5	A8	
Generation:	25680	Best fitness:	105.75646258503401	Average fitness:	340.2776054421767	Fitness standard deviation:	48.27997584159821	Best genome:	A9	N5	A11	N12	E3	N6	N7	A10	A15	A12	A6	A14	A17	N3	E4	A7	N9	A13	A16	E5	A8	
Generation:	25696	Best fitness:	105.75646258503401	Average fitness:	323.3810340136054	Fitness standard deviation:	50.616625327161074	Best genome:	A9	N5	A11	N12	E3	N6	N7	A10	A15	A12	A6	A14	A17	N3	E4	A7	N9	A13	A16	E5	A8	
Generation:	25712	Best fitness:	105.75646258503401	Average fitness:	327.38331972789103	Fitness standard deviation:	48.25047569946321	Best genome:	A9	N5	A11	N12	E3	N6	N7	A10	A15	A12	A6	A14	A17	N3	E4	A7	N9	A13	A16	E5	A8	
Generation:	25728	Best fitness:	105.75646258503401	Average fitness:	332.47417687074835	Fitness standard deviation:	44.35798200816551	Best genome:	A9	N5	A11	N12	E3	N6	N7	A10	A15	A12	A6	A14	A17	N3	E4	A7	N9	A13	A16	E5	A8	
Generation:	25744	Best fitness:	105.75646258503401	Average fitness:	332.82703401360544	Fitness standard deviation:	48.57550242663477	Best genome:	A9	N5	A11	N12	E3	N6	N7	A10	A15	A12	A6	A14	A17	N3	E4	A7	N9	A13	A16	E5	A8	
Generation:	25760	Best fitness:	105.75646258503401	Average fitness:	337.0830340136056	Fitness standard deviation:	43.60914063611445	Best genome:	A9	N5	A11	N12	E3	N6	N7	A10	A15	A12	A6	A14	A17	N3	E4	A7	N9	A13	A16	E5	A8	
Generation:	25776	Best fitness:	105.75646258503401	Average fitness:	333.0301768707483	Fitness standard deviation:	44.562341597508784	Best genome:	A9	N5	A11	N12	E3	N6	N7	A10	A15	A12	A6	A14	A17	N3	E4	A7	N9	A13	A16	E5	A8	
Generation:	25792	Best fitness:	105.75646258503401	Average fitness:	340.93617687074817	Fitness standard deviation:	46.662460250752545	Best genome:	A9	N5	A11	N12	E3	N6	N7	A10	A15	A12	A6	A14	A17	N3	E4	A7	N9	A13	A16	E5	A8	
Generation:	25808	Best fitness:	105.75646258503401	Average fitness:	332.2438911564626	Fitness standard deviation:	47.02014970939456	Best genome:	A9	N5	A11	N12	E3	N6	N7	A10	A15	A12	A6	A14	A17	N3	E4	A7	N9	A13	A16	E5	A8	
Generation:	25824	Best fitness:	105.75646258503401	Average fitness:	333.08846258503416	Fitness standard deviation:	45.426075183887995	Best genome:	A9	N5	A11	N12	E3	N6	N7	A10	A15	A12	A6	A14	A17	N3	E4	A7	N9	A13	A16	E5	A8	
Generation:	25840	Best fitness:	105.75646258503401	Average fitness:	328.50617687074833	Fitness standard deviation:	40.426210959864	Best genome:	A9	N5	A11	N12	E3	N6	N7	A10	A15	A12	A6	A14	A17	N3	E4	A7	N9	A13	A16	E5	A8	
Generation:	25856	Best fitness:	105.75646258503401	Average fitness:	322.5127482993197	Fitness standard deviation:	44.896930390049825	Best genome:	A9	N5	A11	N12	E3	N6	N7	A10	A15	A12	A6	A14	A17	N3	E4	A7	N9	A13	A16	E5	A8	
Generation:	25872	Best fitness:	105.75646258503401	Average fitness:	329.2270340136053	Fitness standard deviation:	50.77387395911728	Best genome:	A9	N5	A11	N12	E3	N6	N7	A10	A15	A12	A6	A14	A17	N3	E4	A7	N9	A13	A16	E5	A8	
Generation:	25888	Best fitness:	105.75646258503401	Average fitness:	332.2793197278912	Fitness standard deviation:	45.894551275011885	Best genome:	A9	N5	A11	N12	E3	N6	N7	A10	A15	A12	A6	A14	A17	N3	E4	A7	N9	A13	A16	E5	A8	
Generation:	25904	Best fitness:	105.75646258503401	Average fitness:	326.6301768707483	Fitness standard deviation:	43.30244376004473	Best genome:	A9	N5	A11	N12	E3	N6	N7	A10	A15	A12	A6	A14	A17	N3	E4	A7	N9	A13	A16	E5	A8	
