Generation:	16	Best fitness:	238.29931972789115	Average fitness:	339.3850340136055	Fitness standard deviation:	30.412244580237143	Best genome:	N9	N3	N5	E3	A15	A12	A14	N7	N6	A9	A16	E5	N12	A13	A11	A6	E4	A7	A17	A10	A8	
Generation:	23312	Best fitness:	109.8421768707483	Average fitness:	308.7730340136055	Fitness standard deviation:	55.18927760102	Best genome:	A9	N3	E4	N5	A11	N6	E3	N12	E5	A15	A14	A17	A7	A12	A6	N7	A10	A8	A13	N9	A16	
Generation:	23328	Best fitness:	109.8421768707483	Average fitness:	313.6347482993197	Fitness standard deviation:	58.640335998703286	Best genome:	A9	N3	E4	N5	A11	N6	E3	N12	E5	A15	A14	A17	A7	A12	A6	N7	A10	A8	A13	N9	A16	
Generation:	23344	Best fitness:	109.8421768707483	Average fitness:	315.45017687074835	Fitness standard deviation:	50.32282365783899	Best genome:	A9	N3	E4	N5	A11	N6	E3	N12	E5	A15	A14	A17	A7	A12	A6	N7	A10	A8	A13	N9	A16	
Generation:	23360	Best fitness:	109.8421768707483	Average fitness:	311.25303401360554	Fitness standard deviation:	54.33016252206015	Best genome:	A9	N3	E4	N5	A11	N6	E3	N12	E5	A15	A14	A17	A7	A12	A6	N7	A10	A8	A13	N9	A16	
Generation:	23376	Best fitness:	109.8421768707483	Average fitness:	306.18960544217686	Fitness standard deviation:	55.19028969901521	Best genome:	A9	N3	E4	N5	A11	N6	E3	N12	E5	A15	A14	A17	A7	A12	A6	N7	A10	A8	A13	N9	A16	
Generation:	23392	Best fitness:	109.8421768707483	Average fitness:	312.5341768707483	Fitness standard deviation:	57.89765475212203	Best genome:	A9	N3	E4	N5	A11	N6	E3	N12	E5	A15	A14	A17	A7	A12	A6	N7	A10	A8	A13	N9	A16	
Generation:	23408	Best fitness:	109.8421768707483	Average fitness:	312.3473197278912	Fitness standard deviation:	47.5980361248106	Best genome:	A9	N3	E4	N5	A11	N6	E3	N12	E5	A15	A14	A17	A7	A12	A6	N7	A10	A8	A13	N9	A16	
Generation:	23424	Best fitness:	109.8421768707483	Average fitness:	312.99417687074833	Fitness standard deviation:	57.36526046524062	Best genome:	A9	N3	E4	N5	A11	N6	E3	N12	E5	A15	A14	A17	A7	A12	A6	N7	A10	A8	A13	N9	A16	
Generation:	23440	Best fitness:	109.8421768707483	Average fitness:	309.2867482993197	Fitness standard deviation:	56.99696294379488	Best genome:	A9	N3	E4	N5	A11	N6	E3	N12	E5	A15	A14	A17	A7	A12	A6	N7	A10	A8	A13	N9	A16	
Generation:	23456	Best fitness:	109.8421768707483	Average fitness:	317.44160544217686	Fitness standard deviation:	51.9980604002472	Best genome:	A9	N3	E4	N5	A11	N6	E3	N12	E5	A15	A14	A17	A7	A12	A6	N7	A10	A8	A13	N9	A16	
Generation:	23472	Best fitness:	109.8421768707483	Average fitness:	309.7667482993197	Fitness standard deviation:	49.30121123155049	Best genome:	A9	N3	E4	N5	A11	N6	E3	N12	E5	A15	A14	A17	A7	A12	A6	N7	A10	A8	A13	N9	A16	
Generation:	23488	Best fitness:	109.8421768707483	Average fitness:	315.75189115646253	Fitness standard deviation:	53.58909159787759	Best genome:	A9	N3	E4	N5	A11	N6	E3	N12	E5	A15	A14	A17	A7	A12	A6	N7	A10	A8	A13	N9	A16	
Generation:	23504	Best fitness:	109.8421768707483	Average fitness:	316.9478911564626	Fitness standard deviation:	46.57858533966975	Best genome:	A9	N3	E4	N5	A11	N6	E3	N12	E5	A15	A14	A17	A7	A12	A6	N7	A10	A8	A13	N9	A16	
Generation:	23520	Best fitness:	109.8421768707483	Average fitness:	303.4998911564625	Fitness standard deviation:	51.986600311218346	Best genome:	A9	N3	E4	N5	A11	N6	E3	N12	E5	A15	A14	A17	A7	A12	A6	N7	A10	A8	A13	N9	A16	
Generation:	23536	Best fitness:	109.8421768707483	Average fitness:	316.0918911564627	Fitness standard deviation:	57.0946058597983	Best genome:	A9	N3	E4	N5	A11	N6	E3	N12	E5	A15	A14	A17	A7	A12	A6	N7	A10	A8	A13	N9	A16	
Generation:	23552	Best fitness:	109.8421768707483	Average fitness:	299.85817687074837	Fitness standard deviation:	52.46367284597787	Best genome:	A9	N3	E4	N5	A11	N6	E3	N12	E5	A15	A14	A17	A7	A12	A6	N7	A10	A8	A13	N9	A16	
Generation:	23568	Best fitness:	109.8421768707483	Average fitness:	318.20903401360556	Fitness standard deviation:	51.91967244951866	Best genome:	A9	N3	E4	N5	A11	N6	E3	N12	E5	A15	A14	A17	A7	A12	A6	N7	A10	A8	A13	N9	A16	
Generation:	23584	Best fitness:	109.8421768707483	Average fitness:	313.74331972789105	Fitness standard deviation:	53.5111622031005	Best genome:	A9	N3	E4	N5	A11	N6	E3	N12	E5	A15	A14	A17	A7	A12	A6	N7	A10	A8	A13	N9	A16	
Generation:	23600	Best fitness:	109.8421768707483	Average fitness:	309.49760544217696	Fitness standard deviation:	55.87590635816961	Best genome:	A9	N3	E4	N5	A11	N6	E3	N12	E5	A15	A14	A17	A7	A12	A6	N7	A10	A8	A13	N9	A16	
Generation:	23616	Best fitness:	109.8421768707483	Average fitness:	306.15646258503403	Fitness standard deviation:	57.93675115756731	Best genome:	A9	N3	E4	N5	A11	N6	E3	N12	E5	A15	A14	A17	A7	A12	A6	N7	A10	A8	A13	N9	A16	
Generation:	23632	Best fitness:	109.8421768707483	Average fitness:	314.552462585034	Fitness standard deviation:	63.30032569410359	Best genome:	A9	N3	E4	N5	A11	N6	E3	N12	E5	A15	A14	A17	A7	A12	A6	N7	A10	A8	A13	N9	A16	
Generation:	23648	Best fitness:	109.8421768707483	Average fitness:	311.31417687074827	Fitness standard deviation:	59.237849797684774	Best genome:	A9	N3	E4	N5	A11	N6	E3	N12	E5	A15	A14	A17	A7	A12	A6	N7	A10	A8	A13	N9	A16	
Generation:	23664	Best fitness:	109.8421768707483	Average fitness:	309.1353197278913	Fitness standard deviation:	50.317974006130584	Best genome:	A9	N3	E4	N5	A11	N6	E3	N12	E5	A15	A14	A17	A7	A12	A6	N7	A10	A8	A13	N9	A16	
Generation:	23680	Best fitness:	109.8421768707483	Average fitness:	310.38960544217684	Fitness standard deviation:	49.56374690914187	Best genome:	A9	N3	E4	N5	A11	N6	E3	N12	E5	A15	A14	A17	A7	A12	A6	N7	A10	A8	A13	N9	A16	
Generation:	23696	Best fitness:	109.8421768707483	Average fitness:	320.4341768707484	Fitness standard deviation:	60.530022246343655	Best genome:	A9	N3	E4	N5	A11	N6	E3	N12	E5	A15	A14	A17	A7	A12	A6	N7	A10	A8	A13	N9	A16	
Generation:	23712	Best fitness:	109.8421768707483	Average fitness:	310.5587482993196	Fitness standard deviation:	55.60181698396526	Best genome:	A9	N3	E4	N5	A11	N6	E3	N12	E5	A15	A14	A17	A7	A12	A6	N7	A10	A8	A13	N9	A16	
Generation:	23728	Best fitness:	109.8421768707483	Average fitness:	312.5130340136055	Fitness standard deviation:	58.70919720459617	Best genome:	A9	N3	E4	N5	A11	N6	E3	N12	E5	A15	A14	A17	A7	A12	A6	N7	A10	A8	A13	N9	A16	
Generation:	23744	Best fitness:	109.8421768707483	Average fitness:	309.2501768707485	Fitness standard deviation:	59.458760749594774	Best genome:	A9	N3	E4	N5	A11	N6	E3	N12	E5	A15	A14	A17	A7	A12	A6	N7	A10	A8	A13	N9	A16	
Generation:	23760	Best fitness:	109.8421768707483	Average fitness:	315.5993197278912	Fitness standard deviation:	56.52762409401518	Best genome:	A9	N3	E4	N5	A11	N6	E3	N12	E5	A15	A14	A17	A7	A12	A6	N7	A10	A8	A13	N9	A16	
Generation:	23776	Best fitness:	109.8421768707483	Average fitness:	308.35589115646263	Fitness standard deviation:	51.030294800525816	Best genome:	A9	N3	E4	N5	A11	N6	E3	N12	E5	A15	A14	A17	A7	A12	A6	N7	A10	A8	A13	N9	A16	
Generation:	23792	Best fitness:	109.8421768707483	Average fitness:	316.9884625850341	Fitness standard deviation:	51.586719265441076	Best genome:	A9	N3	E4	N5	A11	N6	E3	N12	E5	A15	A14	A17	A7	A12	A6	N7	A10	A8	A13	N9	A16	
Generation:	23808	Best fitness:	109.8421768707483	Average fitness:	317.8787482993197	Fitness standard deviation:	58.35548206484467	Best genome:	A9	N3	E4	N5	A11	N6	E3	N12	E5	A15	A14	A17	A7	A12	A6	N7	A10	A8	A13	N9	A16	
Generation:	23824	Best fitness:	109.8421768707483	Average fitness:	305.7770340136053	Fitness standard deviation:	52.86881385899577	Best genome:	A9	N3	E4	N5	A11	N6	E3	N12	E5	A15	A14	A17	A7	A12	A6	N7	A10	A8	A13	N9	A16	
Generation:	23840	Best fitness:	109.8421768707483	Average fitness:	313.3061768707483	Fitness standard deviation:	49.85243745622205	Best genome:	A9	N3	E4	N5	A11	N6	E3	N12	E5	A15	A14	A17	A7	A12	A6	N7	A10	A8	A13	N9	A16	
Generation:	23856	Best fitness:	109.8421768707483	Average fitness:	302.736462585034	Fitness standard deviation:	51.941907346337516	Best genome:	A9	N3	E4	N5	A11	N6	E3	N12	E5	A15	A14	A17	A7	A12	A6	N7	A10	A8	A13	N9	A16	
Generation:	23872	Best fitness:	109.8421768707483	Average fitness:	308.424462585034	Fitness standard deviation:	49.21852078481126	Best genome:	A9	N3	E4	N5	A11	N6	E3	N12	E5	A15	A14	A17	A7	A12	A6	N7	A10	A8	A13	N9	A16	
Generation:	23888	Best fitness:	109.8421768707483	Average fitness:	318.7730340136055	Fitness standard deviation:	52.18656487985374	Best genome:	A9	N3	E4	N5	A11	N6	E3	N12	E5	A15	A14	A17	A7	A12	A6	N7	A10	A8	A13	N9	A16	
Generation:	23904	Best fitness:	109.8421768707483	Average fitness:	309.42846258503397	Fitness standard deviation:	55.93182883854675	Best genome:	A9	N3	E4	N5	A11	N6	E3	N12	E5	A15	A14	A17	A7	A12	A6	N7	A10	A8	A13	N9	A16	
Generation:	23920	Best fitness:	109.8421768707483	Average fitness:	317.50846258503407	Fitness standard deviation:	54.45887373654602	Best genome:	A9	N3	E4	N5	A11	N6	E3	N12	E5	A15	A14	A17	A7	A12	A6	N7	A10	A8	A13	N9	A16	
Generation:	23936	Best fitness:	109.8421768707483	Average fitness:	316.4621768707483	Fitness standard deviation:	50.675068055691646	Best genome:	A9	N3	E4	N5	A11	N6	E3	N12	E5	A15	A14	A17	A7	A12	A6	N7	A10	A8	A13	N9	A16	
Generation:	23952	Best fitness:	109.8421768707483	Average fitness:	315.1427482993197	Fitness standard deviation:	64.54892635475063	Best genome:	A9	N3	E4	N5	A11	N6	E3	N12	E5	A15	A14	A17	A7	A12	A6	N7	A10	A8	A13	N9	A16	
Generation:	23968	Best fitness:	109.8421768707483	Average fitness:	321.8536054421768	Fitness standard deviation:	49.74837419146356	Best genome:	A9	N3	E4	N5	A11	N6	E3	N12	E5	A15	A14	A17	A7	A12	A6	N7	A10	A8	A13	N9	A16	
Generation:	23984	Best fitness:	109.8421768707483	Average fitness:	303.68960544217697	Fitness standard deviation:	54.233218409956464	Best genome:	A9	N3	E4	N5	A11	N6	E3	N12	E5	A15	A14	A17	A7	A12	A6	N7	A10	A8	A13	N9	A16	
Generation:	24000	Best fitness:	109.8421768707483	Average fitness:	303.2998911564626	Fitness standard deviation:	57.52238775947171	Best genome:	A9	N3	E4	N5	A11	N6	E3	N12	E5	A15	A14	A17	A7	A12	A6	N7	A10	A8	A13	N9	A16	
Generation:	24016	Best fitness:	109.8421768707483	Average fitness:	319.309605442177	Fitness standard deviation:	53.62751647032996	Best genome:	A9	N3	E4	N5	A11	N6	E3	N12	E5	A15	A14	A17	A7	A12	A6	N7	A10	A8	A13	N9	A16	
Generation:	24032	Best fitness:	109.8421768707483	Average fitness:	312.35131972789117	Fitness standard deviation:	47.65454624306744	Best genome:	A9	N3	E4	N5	A11	N6	E3	N12	E5	A15	A14	A17	A7	A12	A6	N7	A10	A8	A13	N9	A16	
Generation:	24048	Best fitness:	109.8421768707483	Average fitness:	309.4781768707483	Fitness standard deviation:	51.17297558800555	Best genome:	A9	N3	E4	N5	A11	N6	E3	N12	E5	A15	A14	A17	A7	A12	A6	N7	A10	A8	A13	N9	A16	
Generation:	24064	Best fitness:	109.8421768707483	Average fitness:	321.9884625850341	Fitness standard deviation:	47.047168563873754	Best genome:	A9	N3	E4	N5	A11	N6	E3	N12	E5	A15	A14	A17	A7	A12	A6	N7	A10	A8	A13	N9	A16	
Generation:	24080	Best fitness:	109.8421768707483	Average fitness:	316.7250340136055	Fitness standard deviation:	49.4196706271699	Best genome:	A9	N3	E4	N5	A11	N6	E3	N12	E5	A15	A14	A17	A7	A12	A6	N7	A10	A8	A13	N9	A16	
Generation:	24096	Best fitness:	109.8421768707483	Average fitness:	313.10046258503405	Fitness standard deviation:	58.115279654374234	Best genome:	A9	N3	E4	N5	A11	N6	E3	N12	E5	A15	A14	A17	A7	A12	A6	N7	A10	A8	A13	N9	A16	
Generation:	24112	Best fitness:	109.8421768707483	Average fitness:	317.18389115646255	Fitness standard deviation:	55.877329479085574	Best genome:	A9	N3	E4	N5	A11	N6	E3	N12	E5	A15	A14	A17	A7	A12	A6	N7	A10	A8	A13	N9	A16	
Generation:	24128	Best fitness:	109.8421768707483	Average fitness:	303.2678911564625	Fitness standard deviation:	51.62034253339768	Best genome:	A9	N3	E4	N5	A11	N6	E3	N12	E5	A15	A14	A17	A7	A12	A6	N7	A10	A8	A13	N9	A16	
Generation:	24144	Best fitness:	109.8421768707483	Average fitness:	313.32960544217684	Fitness standard deviation:	48.111913551974354	Best genome:	A9	N3	E4	N5	A11	N6	E3	N12	E5	A15	A14	A17	A7	A12	A6	N7	A10	A8	A13	N9	A16	
Generation:	24160	Best fitness:	109.8421768707483	Average fitness:	319.09131972789123	Fitness standard deviation:	55.970341428952075	Best genome:	A9	N3	E4	N5	A11	N6	E3	N12	E5	A15	A14	A17	A7	A12	A6	N7	A10	A8	A13	N9	A16	
Generation:	24176	Best fitness:	109.8421768707483	Average fitness:	319.6718911564627	Fitness standard deviation:	57.35994476984789	Best genome:	A9	N3	E4	N5	A11	N6	E3	N12	E5	A15	A14	A17	A7	A12	A6	N7	A10	A8	A13	N9	A16	
Generation:	24192	Best fitness:	109.8421768707483	Average fitness:	307.0250340136054	Fitness standard deviation:	61.33318148457985	Best genome:	A9	N3	E4	N5	A11	N6	E3	N12	E5	A15	A14	A17	A7	A12	A6	N7	A10	A8	A13	N9	A16	
Generation:	24208	Best fitness:	109.8421768707483	Average fitness:	309.2661768707483	Fitness standard deviation:	54.30160018989932	Best genome:	A9	N3	E4	N5	A11	N6	E3	N12	E5	A15	A14	A17	A7	A12	A6	N7	A10	A8	A13	N9	A16	
Generation:	24224	Best fitness:	109.8421768707483	Average fitness:	311.4290340136055	Fitness standard deviation:	54.149940044815764	Best genome:	A9	N3	E4	N5	A11	N6	E3	N12	E5	A15	A14	A17	A7	A12	A6	N7	A10	A8	A13	N9	A16	
Generation:	24240	Best fitness:	109.8421768707483	Average fitness:	295.6410340136055	Fitness standard deviation:	51.24849742665433	Best genome:	A9	N3	E4	N5	A11	N6	E3	N12	E5	A15	A14	A17	A7	A12	A6	N7	A10	A8	A13	N9	A16	
Generation:	24256	Best fitness:	109.8421768707483	Average fitness:	308.43131972789115	Fitness standard deviation:	53.026635090878855	Best genome:	A9	N3	E4	N5	A11	N6	E3	N12	E5	A15	A14	A17	A7	A12	A6	N7	A10	A8	A13	N9	A16	
Generation:	24272	Best fitness:	109.8421768707483	Average fitness:	315.8981768707483	Fitness standard deviation:	44.598787193174225	Best genome:	A9	N3	E4	N5	A11	N6	E3	N12	E5	A15	A14	A17	A7	A12	A6	N7	A10	A8	A13	N9	A16	
Generation:	24288	Best fitness:	109.8421768707483	Average fitness:	315.0438911564626	Fitness standard deviation:	59.15754031949825	Best genome:	A9	N3	E4	N5	A11	N6	E3	N12	E5	A15	A14	A17	A7	A12	A6	N7	A10	A8	A13	N9	A16	
Generation:	24304	Best fitness:	109.8421768707483	Average fitness:	310.99760544217685	Fitness standard deviation:	53.29633173730685	Best genome:	A9	N3	E4	N5	A11	N6	E3	N12	E5	A15	A14	A17	A7	A12	A6	N7	A10	A8	A13	N9	A16	
Generation:	24320	Best fitness:	109.8421768707483	Average fitness:	316.13189115646264	Fitness standard deviation:	63.70710094275686	Best genome:	A9	N3	E4	N5	A11	N6	E3	N12	E5	A15	A14	A17	A7	A12	A6	N7	A10	A8	A13	N9	A16	
Generation:	24336	Best fitness:	109.8421768707483	Average fitness:	312.3078911564626	Fitness standard deviation:	41.695307718186776	Best genome:	A9	N3	E4	N5	A11	N6	E3	N12	E5	A15	A14	A17	A7	A12	A6	N7	A10	A8	A13	N9	A16	
Generation:	24352	Best fitness:	109.8421768707483	Average fitness:	313.60103401360544	Fitness standard deviation:	52.312542425506415	Best genome:	A9	N3	E4	N5	A11	N6	E3	N12	E5	A15	A14	A17	A7	A12	A6	N7	A10	A8	A13	N9	A16	
Generation:	24368	Best fitness:	109.8421768707483	Average fitness:	311.30560544217695	Fitness standard deviation:	53.228184735962145	Best genome:	A9	N3	E4	N5	A11	N6	E3	N12	E5	A15	A14	A17	A7	A12	A6	N7	A10	A8	A13	N9	A16	
Generation:	24384	Best fitness:	109.8421768707483	Average fitness:	325.0221768707483	Fitness standard deviation:	54.76986993832672	Best genome:	A9	N3	E4	N5	A11	N6	E3	N12	E5	A15	A14	A17	A7	A12	A6	N7	A10	A8	A13	N9	A16	
Generation:	24400	Best fitness:	109.8421768707483	Average fitness:	315.0461768707483	Fitness standard deviation:	54.11869706261509	Best genome:	A9	N3	E4	N5	A11	N6	E3	N12	E5	A15	A14	A17	A7	A12	A6	N7	A10	A8	A13	N9	A16	
Generation:	24416	Best fitness:	109.8421768707483	Average fitness:	312.68103401360537	Fitness standard deviation:	53.090160588822286	Best genome:	A9	N3	E4	N5	A11	N6	E3	N12	E5	A15	A14	A17	A7	A12	A6	N7	A10	A8	A13	N9	A16	
Generation:	24432	Best fitness:	109.8421768707483	Average fitness:	304.4473197278912	Fitness standard deviation:	47.04120180680519	Best genome:	A9	N3	E4	N5	A11	N6	E3	N12	E5	A15	A14	A17	A7	A12	A6	N7	A10	A8	A13	N9	A16	
Generation:	24448	Best fitness:	109.8421768707483	Average fitness:	302.9884625850341	Fitness standard deviation:	54.2253124536307	Best genome:	A9	N3	E4	N5	A11	N6	E3	N12	E5	A15	A14	A17	A7	A12	A6	N7	A10	A8	A13	N9	A16	
Generation:	24464	Best fitness:	109.8421768707483	Average fitness:	306.79303401360545	Fitness standard deviation:	52.80277637722147	Best genome:	A9	N3	E4	N5	A11	N6	E3	N12	E5	A15	A14	A17	A7	A12	A6	N7	A10	A8	A13	N9	A16	
Generation:	24480	Best fitness:	109.8421768707483	Average fitness:	320.87760544217684	Fitness standard deviation:	53.14617641246928	Best genome:	A9	N3	E4	N5	A11	N6	E3	N12	E5	A15	A14	A17	A7	A12	A6	N7	A10	A8	A13	N9	A16	
Generation:	24496	Best fitness:	109.8421768707483	Average fitness:	318.86046258503404	Fitness standard deviation:	56.742475544681476	Best genome:	A9	N3	E4	N5	A11	N6	E3	N12	E5	A15	A14	A17	A7	A12	A6	N7	A10	A8	A13	N9	A16	
Generation:	24512	Best fitness:	109.8421768707483	Average fitness:	314.56903401360546	Fitness standard deviation:	53.09685571535421	Best genome:	A9	N3	E4	N5	A11	N6	E3	N12	E5	A15	A14	A17	A7	A12	A6	N7	A10	A8	A13	N9	A16	
Generation:	24528	Best fitness:	109.8421768707483	Average fitness:	310.83589115646265	Fitness standard deviation:	46.60545795837869	Best genome:	A9	N3	E4	N5	A11	N6	E3	N12	E5	A15	A14	A17	A7	A12	A6	N7	A10	A8	A13	N9	A16	
Generation:	24544	Best fitness:	109.8421768707483	Average fitness:	326.3741768707484	Fitness standard deviation:	47.47674933080832	Best genome:	A9	N3	E4	N5	A11	N6	E3	N12	E5	A15	A14	A17	A7	A12	A6	N7	A10	A8	A13	N9	A16	
Generation:	24560	Best fitness:	109.8421768707483	Average fitness:	308.08731972789116	Fitness standard deviation:	55.95547416163196	Best genome:	A9	N3	E4	N5	A11	N6	E3	N12	E5	A15	A14	A17	A7	A12	A6	N7	A10	A8	A13	N9	A16	
Generation:	24576	Best fitness:	109.8421768707483	Average fitness:	312.0958911564626	Fitness standard deviation:	56.38997700489196	Best genome:	A9	N3	E4	N5	A11	N6	E3	N12	E5	A15	A14	A17	A7	A12	A6	N7	A10	A8	A13	N9	A16	
Generation:	24592	Best fitness:	109.8421768707483	Average fitness:	305.31817687074823	Fitness standard deviation:	53.25632145595871	Best genome:	A9	N3	E4	N5	A11	N6	E3	N12	E5	A15	A14	A17	A7	A12	A6	N7	A10	A8	A13	N9	A16	
Generation:	24608	Best fitness:	109.8421768707483	Average fitness:	313.0330340136055	Fitness standard deviation:	47.70619758308908	Best genome:	A9	N3	E4	N5	A11	N6	E3	N12	E5	A15	A14	A17	A7	A12	A6	N7	A10	A8	A13	N9	A16	
Generation:	24624	Best fitness:	109.8421768707483	Average fitness:	304.14217687074836	Fitness standard deviation:	54.54688460772223	Best genome:	A9	N3	E4	N5	A11	N6	E3	N12	E5	A15	A14	A17	A7	A12	A6	N7	A10	A8	A13	N9	A16	
Generation:	24640	Best fitness:	109.8421768707483	Average fitness:	312.7730340136055	Fitness standard deviation:	55.71697754376349	Best genome:	A9	N3	E4	N5	A11	N6	E3	N12	E5	A15	A14	A17	A7	A12	A6	N7	A10	A8	A13	N9	A16	
Generation:	24656	Best fitness:	109.8421768707483	Average fitness:	313.76103401360547	Fitness standard deviation:	62.42349174757195	Best genome:	A9	N3	E4	N5	A11	N6	E3	N12	E5	A15	A14	A17	A7	A12	A6	N7	A10	A8	A13	N9	A16	
Generation:	24672	Best fitness:	109.8421768707483	Average fitness:	314.80674829931974	Fitness standard deviation:	55.719937459859125	Best genome:	A9	N3	E4	N5	A11	N6	E3	N12	E5	A15	A14	A17	A7	A12	A6	N7	A10	A8	A13	N9	A16	
Generation:	24688	Best fitness:	109.8421768707483	Average fitness:	311.324462585034	Fitness standard deviation:	53.94716769702199	Best genome:	A9	N3	E4	N5	A11	N6	E3	N12	E5	A15	A14	A17	A7	A12	A6	N7	A10	A8	A13	N9	A16	
Generation:	24704	Best fitness:	109.8421768707483	Average fitness:	311.8130340136055	Fitness standard deviation:	53.42445743977841	Best genome:	A9	N3	E4	N5	A11	N6	E3	N12	E5	A15	A14	A17	A7	A12	A6	N7	A10	A8	A13	N9	A16	
Generation:	24720	Best fitness:	109.8421768707483	Average fitness:	312.3536054421769	Fitness standard deviation:	52.20969031956909	Best genome:	A9	N3	E4	N5	A11	N6	E3	N12	E5	A15	A14	A17	A7	A12	A6	N7	A10	A8	A13	N9	A16	
Generation:	24736	Best fitness:	109.8421768707483	Average fitness:	311.0833197278912	Fitness standard deviation:	59.3161742501442	Best genome:	A9	N3	E4	N5	A11	N6	E3	N12	E5	A15	A14	A17	A7	A12	A6	N7	A10	A8	A13	N9	A16	
Generation:	24752	Best fitness:	109.8421768707483	Average fitness:	320.7787482993197	Fitness standard deviation:	49.68528588988076	Best genome:	A9	N3	E4	N5	A11	N6	E3	N12	E5	A15	A14	A17	A7	A12	A6	N7	A10	A8	A13	N9	A16	
Generation:	24768	Best fitness:	109.8421768707483	Average fitness:	291.1478911564625	Fitness standard deviation:	44.94013841563382	Best genome:	A9	N3	E4	N5	A11	N6	E3	N12	E5	A15	A14	A17	A7	A12	A6	N7	A10	A8	A13	N9	A16	
Generation:	24784	Best fitness:	109.8421768707483	Average fitness:	309.3833197278912	Fitness standard deviation:	58.93258477346495	Best genome:	A9	N3	E4	N5	A11	N6	E3	N12	E5	A15	A14	A17	A7	A12	A6	N7	A10	A8	A13	N9	A16	
Generation:	24800	Best fitness:	109.8421768707483	Average fitness:	316.3993197278912	Fitness standard deviation:	54.57634480473109	Best genome:	A9	N3	E4	N5	A11	N6	E3	N12	E5	A15	A14	A17	A7	A12	A6	N7	A10	A8	A13	N9	A16	
Generation:	24816	Best fitness:	109.8421768707483	Average fitness:	312.04446258503407	Fitness standard deviation:	61.19234148159393	Best genome:	A9	N3	E4	N5	A11	N6	E3	N12	E5	A15	A14	A17	A7	A12	A6	N7	A10	A8	A13	N9	A16	
Generation:	24832	Best fitness:	109.8421768707483	Average fitness:	318.7181768707484	Fitness standard deviation:	52.637799597332894	Best genome:	A9	N3	E4	N5	A11	N6	E3	N12	E5	A15	A14	A17	A7	A12	A6	N7	A10	A8	A13	N9	A16	
Generation:	24848	Best fitness:	109.8421768707483	Average fitness:	324.4970340136054	Fitness standard deviation:	49.58049380758609	Best genome:	A9	N3	E4	N5	A11	N6	E3	N12	E5	A15	A14	A17	A7	A12	A6	N7	A10	A8	A13	N9	A16	
Generation:	24864	Best fitness:	109.8421768707483	Average fitness:	307.2581768707483	Fitness standard deviation:	55.70855945957699	Best genome:	A9	N3	E4	N5	A11	N6	E3	N12	E5	A15	A14	A17	A7	A12	A6	N7	A10	A8	A13	N9	A16	
