Generation:	16	Best fitness:	225.67074829931974	Average fitness:	347.0703197278914	Fitness standard deviation:	32.98151597083878	Best genome:	A9	N6	A12	A17	A7	A10	A11	N12	A15	A14	N7	E4	E3	N9	A13	A16	E5	N5	N3	A6	A8	
Generation:	13520	Best fitness:	119.47074829931972	Average fitness:	342.56546258503425	Fitness standard deviation:	41.42875532742435	Best genome:	A9	N6	N7	A10	A8	A13	N9	A16	E5	A15	A6	A12	N3	E4	A11	N12	E3	N5	A7	A14	A17	
Generation:	13536	Best fitness:	119.47074829931972	Average fitness:	343.65503401360553	Fitness standard deviation:	41.03414911847875	Best genome:	A9	N6	N7	A10	A8	A13	N9	A16	E5	A15	A6	A12	N3	E4	A11	N12	E3	N5	A7	A14	A17	
Generation:	13552	Best fitness:	119.47074829931972	Average fitness:	339.1660340136054	Fitness standard deviation:	42.55873907498977	Best genome:	A9	N6	N7	A10	A8	A13	N9	A16	E5	A15	A6	A12	N3	E4	A11	N12	E3	N5	A7	A14	A17	
Generation:	13568	Best fitness:	119.47074829931972	Average fitness:	340.88189115646276	Fitness standard deviation:	36.73581734270704	Best genome:	A9	N6	N7	A10	A8	A13	N9	A16	E5	A15	A6	A12	N3	E4	A11	N12	E3	N5	A7	A14	A17	
Generation:	13584	Best fitness:	119.47074829931972	Average fitness:	337.70431972789135	Fitness standard deviation:	38.54236465188901	Best genome:	A9	N6	N7	A10	A8	A13	N9	A16	E5	A15	A6	A12	N3	E4	A11	N12	E3	N5	A7	A14	A17	
Generation:	13600	Best fitness:	119.47074829931972	Average fitness:	339.9927482993197	Fitness standard deviation:	40.25603250116302	Best genome:	A9	N6	N7	A10	A8	A13	N9	A16	E5	A15	A6	A12	N3	E4	A11	N12	E3	N5	A7	A14	A17	
Generation:	13616	Best fitness:	119.47074829931972	Average fitness:	337.6416054421771	Fitness standard deviation:	36.23421823500598	Best genome:	A9	N6	N7	A10	A8	A13	N9	A16	E5	A15	A6	A12	N3	E4	A11	N12	E3	N5	A7	A14	A17	
Generation:	13632	Best fitness:	119.47074829931972	Average fitness:	337.6136054421771	Fitness standard deviation:	38.200687567270904	Best genome:	A9	N6	N7	A10	A8	A13	N9	A16	E5	A15	A6	A12	N3	E4	A11	N12	E3	N5	A7	A14	A17	
Generation:	13648	Best fitness:	119.47074829931972	Average fitness:	336.1608911564625	Fitness standard deviation:	43.257193064464175	Best genome:	A9	N6	N7	A10	A8	A13	N9	A16	E5	A15	A6	A12	N3	E4	A11	N12	E3	N5	A7	A14	A17	
Generation:	13664	Best fitness:	119.47074829931972	Average fitness:	340.45303401360565	Fitness standard deviation:	38.84403713439115	Best genome:	A9	N6	N7	A10	A8	A13	N9	A16	E5	A15	A6	A12	N3	E4	A11	N12	E3	N5	A7	A14	A17	
Generation:	13680	Best fitness:	119.47074829931972	Average fitness:	341.21374829932	Fitness standard deviation:	40.65580556956416	Best genome:	A9	N6	N7	A10	A8	A13	N9	A16	E5	A15	A6	A12	N3	E4	A11	N12	E3	N5	A7	A14	A17	
Generation:	13696	Best fitness:	119.47074829931972	Average fitness:	334.06560544217695	Fitness standard deviation:	40.68706004596146	Best genome:	A9	N6	N7	A10	A8	A13	N9	A16	E5	A15	A6	A12	N3	E4	A11	N12	E3	N5	A7	A14	A17	
Generation:	13712	Best fitness:	119.47074829931972	Average fitness:	336.027605442177	Fitness standard deviation:	38.07915922476895	Best genome:	A9	N6	N7	A10	A8	A13	N9	A16	E5	A15	A6	A12	N3	E4	A11	N12	E3	N5	A7	A14	A17	
Generation:	13728	Best fitness:	119.47074829931972	Average fitness:	340.63660544217686	Fitness standard deviation:	42.42409497284893	Best genome:	A9	N6	N7	A10	A8	A13	N9	A16	E5	A15	A6	A12	N3	E4	A11	N12	E3	N5	A7	A14	A17	
Generation:	13744	Best fitness:	119.47074829931972	Average fitness:	337.25889115646265	Fitness standard deviation:	37.94645338782382	Best genome:	A9	N6	N7	A10	A8	A13	N9	A16	E5	A15	A6	A12	N3	E4	A11	N12	E3	N5	A7	A14	A17	
Generation:	13760	Best fitness:	119.47074829931972	Average fitness:	339.8221768707486	Fitness standard deviation:	40.70030607115522	Best genome:	A9	N6	N7	A10	A8	A13	N9	A16	E5	A15	A6	A12	N3	E4	A11	N12	E3	N5	A7	A14	A17	
Generation:	13776	Best fitness:	119.47074829931972	Average fitness:	343.65017687074845	Fitness standard deviation:	39.625405287053724	Best genome:	A9	N6	N7	A10	A8	A13	N9	A16	E5	A15	A6	A12	N3	E4	A11	N12	E3	N5	A7	A14	A17	
Generation:	13792	Best fitness:	119.47074829931972	Average fitness:	344.8958911564629	Fitness standard deviation:	41.730214919462	Best genome:	A9	N6	N7	A10	A8	A13	N9	A16	E5	A15	A6	A12	N3	E4	A11	N12	E3	N5	A7	A14	A17	
Generation:	13808	Best fitness:	119.47074829931972	Average fitness:	346.8846054421771	Fitness standard deviation:	37.112311723321405	Best genome:	A9	N6	N7	A10	A8	A13	N9	A16	E5	A15	A6	A12	N3	E4	A11	N12	E3	N5	A7	A14	A17	
Generation:	13824	Best fitness:	119.47074829931972	Average fitness:	340.1626054421771	Fitness standard deviation:	36.49948323676679	Best genome:	A9	N6	N7	A10	A8	A13	N9	A16	E5	A15	A6	A12	N3	E4	A11	N12	E3	N5	A7	A14	A17	
Generation:	13840	Best fitness:	119.47074829931972	Average fitness:	339.7698911564627	Fitness standard deviation:	39.68617256857679	Best genome:	A9	N6	N7	A10	A8	A13	N9	A16	E5	A15	A6	A12	N3	E4	A11	N12	E3	N5	A7	A14	A17	
Generation:	13856	Best fitness:	119.47074829931972	Average fitness:	340.4894625850341	Fitness standard deviation:	41.96005453173437	Best genome:	A9	N6	N7	A10	A8	A13	N9	A16	E5	A15	A6	A12	N3	E4	A11	N12	E3	N5	A7	A14	A17	
Generation:	13872	Best fitness:	119.47074829931972	Average fitness:	340.5743197278914	Fitness standard deviation:	37.2944353716996	Best genome:	A9	N6	N7	A10	A8	A13	N9	A16	E5	A15	A6	A12	N3	E4	A11	N12	E3	N5	A7	A14	A17	
Generation:	13888	Best fitness:	119.47074829931972	Average fitness:	338.10774829932	Fitness standard deviation:	39.28180103081438	Best genome:	A9	N6	N7	A10	A8	A13	N9	A16	E5	A15	A6	A12	N3	E4	A11	N12	E3	N5	A7	A14	A17	
Generation:	13904	Best fitness:	119.47074829931972	Average fitness:	341.3724625850342	Fitness standard deviation:	37.42287062801057	Best genome:	A9	N6	N7	A10	A8	A13	N9	A16	E5	A15	A6	A12	N3	E4	A11	N12	E3	N5	A7	A14	A17	
Generation:	13920	Best fitness:	119.47074829931972	Average fitness:	342.69617687074873	Fitness standard deviation:	38.781992538090265	Best genome:	A9	N6	N7	A10	A8	A13	N9	A16	E5	A15	A6	A12	N3	E4	A11	N12	E3	N5	A7	A14	A17	
Generation:	13936	Best fitness:	119.47074829931972	Average fitness:	345.49360544217706	Fitness standard deviation:	37.8948223268519	Best genome:	A9	N6	N7	A10	A8	A13	N9	A16	E5	A15	A6	A12	N3	E4	A11	N12	E3	N5	A7	A14	A17	
Generation:	13952	Best fitness:	119.47074829931972	Average fitness:	340.43260544217725	Fitness standard deviation:	41.56905710246212	Best genome:	A9	N6	N7	A10	A8	A13	N9	A16	E5	A15	A6	A12	N3	E4	A11	N12	E3	N5	A7	A14	A17	
Generation:	13968	Best fitness:	119.47074829931972	Average fitness:	340.50089115646284	Fitness standard deviation:	40.4120303564497	Best genome:	A9	N6	N7	A10	A8	A13	N9	A16	E5	A15	A6	A12	N3	E4	A11	N12	E3	N5	A7	A14	A17	
Generation:	13984	Best fitness:	119.47074829931972	Average fitness:	333.4868911564629	Fitness standard deviation:	38.38509315011307	Best genome:	A9	N6	N7	A10	A8	A13	N9	A16	E5	A15	A6	A12	N3	E4	A11	N12	E3	N5	A7	A14	A17	
Generation:	14000	Best fitness:	119.47074829931972	Average fitness:	343.1900340136055	Fitness standard deviation:	38.76176902910012	Best genome:	A9	N6	N7	A10	A8	A13	N9	A16	E5	A15	A6	A12	N3	E4	A11	N12	E3	N5	A7	A14	A17	
Generation:	14016	Best fitness:	119.47074829931972	Average fitness:	340.2481768707487	Fitness standard deviation:	39.69537819084592	Best genome:	A9	N6	N7	A10	A8	A13	N9	A16	E5	A15	A6	A12	N3	E4	A11	N12	E3	N5	A7	A14	A17	
Generation:	14032	Best fitness:	119.47074829931972	Average fitness:	339.48831972789134	Fitness standard deviation:	37.817445674811864	Best genome:	A9	N6	N7	A10	A8	A13	N9	A16	E5	A15	A6	A12	N3	E4	A11	N12	E3	N5	A7	A14	A17	
Generation:	14048	Best fitness:	119.47074829931972	Average fitness:	337.1240340136056	Fitness standard deviation:	40.51963582219447	Best genome:	A9	N6	N7	A10	A8	A13	N9	A16	E5	A15	A6	A12	N3	E4	A11	N12	E3	N5	A7	A14	A17	
Generation:	14064	Best fitness:	119.47074829931972	Average fitness:	341.149605442177	Fitness standard deviation:	40.25801177608334	Best genome:	A9	N6	N7	A10	A8	A13	N9	A16	E5	A15	A6	A12	N3	E4	A11	N12	E3	N5	A7	A14	A17	
Generation:	14080	Best fitness:	119.47074829931972	Average fitness:	341.9121768707485	Fitness standard deviation:	39.968861936384876	Best genome:	A9	N6	N7	A10	A8	A13	N9	A16	E5	A15	A6	A12	N3	E4	A11	N12	E3	N5	A7	A14	A17	
Generation:	14096	Best fitness:	119.47074829931972	Average fitness:	337.1821768707485	Fitness standard deviation:	37.244150232360134	Best genome:	A9	N6	N7	A10	A8	A13	N9	A16	E5	A15	A6	A12	N3	E4	A11	N12	E3	N5	A7	A14	A17	
Generation:	14112	Best fitness:	119.47074829931972	Average fitness:	341.41931972789143	Fitness standard deviation:	37.31151849288497	Best genome:	A9	N6	N7	A10	A8	A13	N9	A16	E5	A15	A6	A12	N3	E4	A11	N12	E3	N5	A7	A14	A17	
Generation:	14128	Best fitness:	119.47074829931972	Average fitness:	339.1946054421771	Fitness standard deviation:	39.764172704040185	Best genome:	A9	N6	N7	A10	A8	A13	N9	A16	E5	A15	A6	A12	N3	E4	A11	N12	E3	N5	A7	A14	A17	
Generation:	14144	Best fitness:	119.47074829931972	Average fitness:	340.52089115646265	Fitness standard deviation:	38.699317559505225	Best genome:	A9	N6	N7	A10	A8	A13	N9	A16	E5	A15	A6	A12	N3	E4	A11	N12	E3	N5	A7	A14	A17	
Generation:	14160	Best fitness:	119.47074829931972	Average fitness:	337.2673197278913	Fitness standard deviation:	41.52960130031669	Best genome:	A9	N6	N7	A10	A8	A13	N9	A16	E5	A15	A6	A12	N3	E4	A11	N12	E3	N5	A7	A14	A17	
Generation:	14176	Best fitness:	119.47074829931972	Average fitness:	336.7807482993199	Fitness standard deviation:	38.7411388946833	Best genome:	A9	N6	N7	A10	A8	A13	N9	A16	E5	A15	A6	A12	N3	E4	A11	N12	E3	N5	A7	A14	A17	
Generation:	14192	Best fitness:	119.47074829931972	Average fitness:	340.0863197278911	Fitness standard deviation:	34.75781419086262	Best genome:	A9	N6	N7	A10	A8	A13	N9	A16	E5	A15	A6	A12	N3	E4	A11	N12	E3	N5	A7	A14	A17	
Generation:	14208	Best fitness:	119.47074829931972	Average fitness:	339.87989115646275	Fitness standard deviation:	38.62484098217052	Best genome:	A9	N6	N7	A10	A8	A13	N9	A16	E5	A15	A6	A12	N3	E4	A11	N12	E3	N5	A7	A14	A17	
Generation:	14224	Best fitness:	119.47074829931972	Average fitness:	341.39189115646286	Fitness standard deviation:	39.02243825894877	Best genome:	A9	N6	N7	A10	A8	A13	N9	A16	E5	A15	A6	A12	N3	E4	A11	N12	E3	N5	A7	A14	A17	
Generation:	14240	Best fitness:	119.47074829931972	Average fitness:	340.81346258503413	Fitness standard deviation:	37.57052627895371	Best genome:	A9	N6	N7	A10	A8	A13	N9	A16	E5	A15	A6	A12	N3	E4	A11	N12	E3	N5	A7	A14	A17	
Generation:	14256	Best fitness:	119.47074829931972	Average fitness:	341.42689115646283	Fitness standard deviation:	39.609433619443	Best genome:	A9	N6	N7	A10	A8	A13	N9	A16	E5	A15	A6	A12	N3	E4	A11	N12	E3	N5	A7	A14	A17	
Generation:	14272	Best fitness:	119.47074829931972	Average fitness:	339.6697482993199	Fitness standard deviation:	40.43324550239743	Best genome:	A9	N6	N7	A10	A8	A13	N9	A16	E5	A15	A6	A12	N3	E4	A11	N12	E3	N5	A7	A14	A17	
Generation:	14288	Best fitness:	119.47074829931972	Average fitness:	333.8527482993198	Fitness standard deviation:	41.63403153818339	Best genome:	A9	N6	N7	A10	A8	A13	N9	A16	E5	A15	A6	A12	N3	E4	A11	N12	E3	N5	A7	A14	A17	
Generation:	14304	Best fitness:	119.47074829931972	Average fitness:	344.8924625850341	Fitness standard deviation:	41.53232940291999	Best genome:	A9	N6	N7	A10	A8	A13	N9	A16	E5	A15	A6	A12	N3	E4	A11	N12	E3	N5	A7	A14	A17	
Generation:	14320	Best fitness:	119.47074829931972	Average fitness:	340.26474829931993	Fitness standard deviation:	40.97329808346814	Best genome:	A9	N6	N7	A10	A8	A13	N9	A16	E5	A15	A6	A12	N3	E4	A11	N12	E3	N5	A7	A14	A17	
Generation:	14336	Best fitness:	119.47074829931972	Average fitness:	341.0820340136055	Fitness standard deviation:	40.658287996873845	Best genome:	A9	N6	N7	A10	A8	A13	N9	A16	E5	A15	A6	A12	N3	E4	A11	N12	E3	N5	A7	A14	A17	
Generation:	14352	Best fitness:	119.47074829931972	Average fitness:	341.1054625850343	Fitness standard deviation:	37.1995843599229	Best genome:	A9	N6	N7	A10	A8	A13	N9	A16	E5	A15	A6	A12	N3	E4	A11	N12	E3	N5	A7	A14	A17	
Generation:	14368	Best fitness:	119.47074829931972	Average fitness:	338.6403197278912	Fitness standard deviation:	39.755031418446045	Best genome:	A9	N6	N7	A10	A8	A13	N9	A16	E5	A15	A6	A12	N3	E4	A11	N12	E3	N5	A7	A14	A17	
Generation:	14384	Best fitness:	119.47074829931972	Average fitness:	340.5038911564628	Fitness standard deviation:	41.98104484217629	Best genome:	A9	N6	N7	A10	A8	A13	N9	A16	E5	A15	A6	A12	N3	E4	A11	N12	E3	N5	A7	A14	A17	
Generation:	14400	Best fitness:	119.47074829931972	Average fitness:	336.44803401360565	Fitness standard deviation:	41.540334890762914	Best genome:	A9	N6	N7	A10	A8	A13	N9	A16	E5	A15	A6	A12	N3	E4	A11	N12	E3	N5	A7	A14	A17	
Generation:	14416	Best fitness:	119.47074829931972	Average fitness:	340.4873197278914	Fitness standard deviation:	40.8265777139933	Best genome:	A9	N6	N7	A10	A8	A13	N9	A16	E5	A15	A6	A12	N3	E4	A11	N12	E3	N5	A7	A14	A17	
Generation:	14432	Best fitness:	119.47074829931972	Average fitness:	339.799605442177	Fitness standard deviation:	37.98168215745855	Best genome:	A9	N6	N7	A10	A8	A13	N9	A16	E5	A15	A6	A12	N3	E4	A11	N12	E3	N5	A7	A14	A17	
Generation:	14448	Best fitness:	119.47074829931972	Average fitness:	342.3171768707484	Fitness standard deviation:	37.91722030170676	Best genome:	A9	N6	N7	A10	A8	A13	N9	A16	E5	A15	A6	A12	N3	E4	A11	N12	E3	N5	A7	A14	A17	
Generation:	14464	Best fitness:	119.47074829931972	Average fitness:	340.4730340136055	Fitness standard deviation:	39.311561300950224	Best genome:	A9	N6	N7	A10	A8	A13	N9	A16	E5	A15	A6	A12	N3	E4	A11	N12	E3	N5	A7	A14	A17	
Generation:	14480	Best fitness:	119.47074829931972	Average fitness:	338.104605442177	Fitness standard deviation:	39.24551949755096	Best genome:	A9	N6	N7	A10	A8	A13	N9	A16	E5	A15	A6	A12	N3	E4	A11	N12	E3	N5	A7	A14	A17	
Generation:	14496	Best fitness:	119.47074829931972	Average fitness:	342.95174829931966	Fitness standard deviation:	39.683404517531514	Best genome:	A9	N6	N7	A10	A8	A13	N9	A16	E5	A15	A6	A12	N3	E4	A11	N12	E3	N5	A7	A14	A17	
Generation:	14512	Best fitness:	119.47074829931972	Average fitness:	341.90060544217704	Fitness standard deviation:	40.94932780066763	Best genome:	A9	N6	N7	A10	A8	A13	N9	A16	E5	A15	A6	A12	N3	E4	A11	N12	E3	N5	A7	A14	A17	
Generation:	14528	Best fitness:	119.47074829931972	Average fitness:	340.44089115646284	Fitness standard deviation:	40.11703697295947	Best genome:	A9	N6	N7	A10	A8	A13	N9	A16	E5	A15	A6	A12	N3	E4	A11	N12	E3	N5	A7	A14	A17	
Generation:	14544	Best fitness:	119.47074829931972	Average fitness:	340.3864625850341	Fitness standard deviation:	41.36286945302218	Best genome:	A9	N6	N7	A10	A8	A13	N9	A16	E5	A15	A6	A12	N3	E4	A11	N12	E3	N5	A7	A14	A17	
Generation:	14560	Best fitness:	119.47074829931972	Average fitness:	335.53874829932005	Fitness standard deviation:	39.10873909958213	Best genome:	A9	N6	N7	A10	A8	A13	N9	A16	E5	A15	A6	A12	N3	E4	A11	N12	E3	N5	A7	A14	A17	
Generation:	14576	Best fitness:	119.47074829931972	Average fitness:	339.62531972789117	Fitness standard deviation:	40.83371967841665	Best genome:	A9	N6	N7	A10	A8	A13	N9	A16	E5	A15	A6	A12	N3	E4	A11	N12	E3	N5	A7	A14	A17	
Generation:	14592	Best fitness:	119.47074829931972	Average fitness:	341.92874829931975	Fitness standard deviation:	40.98211844107581	Best genome:	A9	N6	N7	A10	A8	A13	N9	A16	E5	A15	A6	A12	N3	E4	A11	N12	E3	N5	A7	A14	A17	
Generation:	14608	Best fitness:	119.47074829931972	Average fitness:	336.1056054421769	Fitness standard deviation:	41.140565130602006	Best genome:	A9	N6	N7	A10	A8	A13	N9	A16	E5	A15	A6	A12	N3	E4	A11	N12	E3	N5	A7	A14	A17	
Generation:	14624	Best fitness:	119.47074829931972	Average fitness:	339.8468911564627	Fitness standard deviation:	37.68148495465319	Best genome:	A9	N6	N7	A10	A8	A13	N9	A16	E5	A15	A6	A12	N3	E4	A11	N12	E3	N5	A7	A14	A17	
Generation:	14640	Best fitness:	119.47074829931972	Average fitness:	341.98031972789124	Fitness standard deviation:	37.13991722183692	Best genome:	A9	N6	N7	A10	A8	A13	N9	A16	E5	A15	A6	A12	N3	E4	A11	N12	E3	N5	A7	A14	A17	
Generation:	14656	Best fitness:	119.47074829931972	Average fitness:	333.8690340136056	Fitness standard deviation:	41.17026434757224	Best genome:	A9	N6	N7	A10	A8	A13	N9	A16	E5	A15	A6	A12	N3	E4	A11	N12	E3	N5	A7	A14	A17	
Generation:	14672	Best fitness:	119.47074829931972	Average fitness:	336.33631972789124	Fitness standard deviation:	42.57615714846293	Best genome:	A9	N6	N7	A10	A8	A13	N9	A16	E5	A15	A6	A12	N3	E4	A11	N12	E3	N5	A7	A14	A17	
Generation:	14688	Best fitness:	119.47074829931972	Average fitness:	337.9861768707484	Fitness standard deviation:	35.4202655978242	Best genome:	A9	N6	N7	A10	A8	A13	N9	A16	E5	A15	A6	A12	N3	E4	A11	N12	E3	N5	A7	A14	A17	
Generation:	14704	Best fitness:	119.47074829931972	Average fitness:	341.3486054421772	Fitness standard deviation:	40.025770977545704	Best genome:	A9	N6	N7	A10	A8	A13	N9	A16	E5	A15	A6	A12	N3	E4	A11	N12	E3	N5	A7	A14	A17	
Generation:	14720	Best fitness:	119.47074829931972	Average fitness:	337.2851768707485	Fitness standard deviation:	34.09170382024557	Best genome:	A9	N6	N7	A10	A8	A13	N9	A16	E5	A15	A6	A12	N3	E4	A11	N12	E3	N5	A7	A14	A17	
Generation:	14736	Best fitness:	119.47074829931972	Average fitness:	341.41046258503405	Fitness standard deviation:	39.26652152370297	Best genome:	A9	N6	N7	A10	A8	A13	N9	A16	E5	A15	A6	A12	N3	E4	A11	N12	E3	N5	A7	A14	A17	
Generation:	14752	Best fitness:	119.47074829931972	Average fitness:	341.24274829931994	Fitness standard deviation:	39.92021471047736	Best genome:	A9	N6	N7	A10	A8	A13	N9	A16	E5	A15	A6	A12	N3	E4	A11	N12	E3	N5	A7	A14	A17	
Generation:	14768	Best fitness:	119.47074829931972	Average fitness:	343.2494625850343	Fitness standard deviation:	37.02304478129197	Best genome:	A9	N6	N7	A10	A8	A13	N9	A16	E5	A15	A6	A12	N3	E4	A11	N12	E3	N5	A7	A14	A17	
Generation:	14784	Best fitness:	119.47074829931972	Average fitness:	342.10674829931963	Fitness standard deviation:	40.64913958373486	Best genome:	A9	N6	N7	A10	A8	A13	N9	A16	E5	A15	A6	A12	N3	E4	A11	N12	E3	N5	A7	A14	A17	
Generation:	14800	Best fitness:	119.47074829931972	Average fitness:	340.20274829931986	Fitness standard deviation:	38.51548297842342	Best genome:	A9	N6	N7	A10	A8	A13	N9	A16	E5	A15	A6	A12	N3	E4	A11	N12	E3	N5	A7	A14	A17	
Generation:	14816	Best fitness:	119.47074829931972	Average fitness:	340.7673197278913	Fitness standard deviation:	37.29659508013337	Best genome:	A9	N6	N7	A10	A8	A13	N9	A16	E5	A15	A6	A12	N3	E4	A11	N12	E3	N5	A7	A14	A17	
Generation:	14832	Best fitness:	119.47074829931972	Average fitness:	343.97017687074833	Fitness standard deviation:	37.47203005453752	Best genome:	A9	N6	N7	A10	A8	A13	N9	A16	E5	A15	A6	A12	N3	E4	A11	N12	E3	N5	A7	A14	A17	
Generation:	14848	Best fitness:	119.47074829931972	Average fitness:	342.2637482993196	Fitness standard deviation:	39.045193751365005	Best genome:	A9	N6	N7	A10	A8	A13	N9	A16	E5	A15	A6	A12	N3	E4	A11	N12	E3	N5	A7	A14	A17	
Generation:	14864	Best fitness:	119.47074829931972	Average fitness:	340.7036054421769	Fitness standard deviation:	37.63636330541439	Best genome:	A9	N6	N7	A10	A8	A13	N9	A16	E5	A15	A6	A12	N3	E4	A11	N12	E3	N5	A7	A14	A17	
Generation:	14880	Best fitness:	119.47074829931972	Average fitness:	344.0930340136056	Fitness standard deviation:	39.612832198361055	Best genome:	A9	N6	N7	A10	A8	A13	N9	A16	E5	A15	A6	A12	N3	E4	A11	N12	E3	N5	A7	A14	A17	
Generation:	14896	Best fitness:	119.47074829931972	Average fitness:	338.7998911564628	Fitness standard deviation:	35.225738961557006	Best genome:	A9	N6	N7	A10	A8	A13	N9	A16	E5	A15	A6	A12	N3	E4	A11	N12	E3	N5	A7	A14	A17	
Generation:	14912	Best fitness:	119.47074829931972	Average fitness:	341.70389115646276	Fitness standard deviation:	39.509455075039064	Best genome:	A9	N6	N7	A10	A8	A13	N9	A16	E5	A15	A6	A12	N3	E4	A11	N12	E3	N5	A7	A14	A17	
Generation:	14928	Best fitness:	119.47074829931972	Average fitness:	342.2481768707484	Fitness standard deviation:	41.37530058735378	Best genome:	A9	N6	N7	A10	A8	A13	N9	A16	E5	A15	A6	A12	N3	E4	A11	N12	E3	N5	A7	A14	A17	
Generation:	14944	Best fitness:	119.47074829931972	Average fitness:	336.63517687074824	Fitness standard deviation:	40.82428823854342	Best genome:	A9	N6	N7	A10	A8	A13	N9	A16	E5	A15	A6	A12	N3	E4	A11	N12	E3	N5	A7	A14	A17	
Generation:	14960	Best fitness:	119.47074829931972	Average fitness:	342.0850340136055	Fitness standard deviation:	42.02145613267349	Best genome:	A9	N6	N7	A10	A8	A13	N9	A16	E5	A15	A6	A12	N3	E4	A11	N12	E3	N5	A7	A14	A17	
Generation:	14976	Best fitness:	119.47074829931972	Average fitness:	342.6891768707487	Fitness standard deviation:	36.76382471025737	Best genome:	A9	N6	N7	A10	A8	A13	N9	A16	E5	A15	A6	A12	N3	E4	A11	N12	E3	N5	A7	A14	A17	
Generation:	14992	Best fitness:	119.47074829931972	Average fitness:	341.88274829931987	Fitness standard deviation:	38.26102704703414	Best genome:	A9	N6	N7	A10	A8	A13	N9	A16	E5	A15	A6	A12	N3	E4	A11	N12	E3	N5	A7	A14	A17	
Generation:	15008	Best fitness:	119.47074829931972	Average fitness:	339.405605442177	Fitness standard deviation:	41.29111987943606	Best genome:	A9	N6	N7	A10	A8	A13	N9	A16	E5	A15	A6	A12	N3	E4	A11	N12	E3	N5	A7	A14	A17	
Generation:	15024	Best fitness:	119.47074829931972	Average fitness:	338.0963197278914	Fitness standard deviation:	35.59968257110259	Best genome:	A9	N6	N7	A10	A8	A13	N9	A16	E5	A15	A6	A12	N3	E4	A11	N12	E3	N5	A7	A14	A17	
Generation:	15040	Best fitness:	119.47074829931972	Average fitness:	340.70031972789116	Fitness standard deviation:	36.386468260458955	Best genome:	A9	N6	N7	A10	A8	A13	N9	A16	E5	A15	A6	A12	N3	E4	A11	N12	E3	N5	A7	A14	A17	
Generation:	15056	Best fitness:	119.47074829931972	Average fitness:	342.4960340136056	Fitness standard deviation:	43.181778297786494	Best genome:	A9	N6	N7	A10	A8	A13	N9	A16	E5	A15	A6	A12	N3	E4	A11	N12	E3	N5	A7	A14	A17	
