Generation:	16	Best fitness:	224.87074829931973	Average fitness:	338.520462585034	Fitness standard deviation:	33.70646946198662	Best genome:	E5	A13	A16	N7	A10	N12	E4	E3	A15	A7	A12	N6	A14	A11	A8	A9	N3	N5	A6	A17	N9	
Generation:	6528	Best fitness:	118.87074829931973	Average fitness:	330.5578911564624	Fitness standard deviation:	46.27378600707502	Best genome:	A9	N3	E4	N5	A11	N6	A6	A12	A13	A15	A17	A14	N7	A10	A8	A16	E5	N12	E3	A7	N9	
Generation:	6544	Best fitness:	118.87074829931973	Average fitness:	330.5876054421769	Fitness standard deviation:	43.848368055639845	Best genome:	A9	N3	E4	N5	A11	N6	A6	A12	A13	A15	A17	A14	N7	A10	A8	A16	E5	N12	E3	A7	N9	
Generation:	6560	Best fitness:	118.87074829931973	Average fitness:	335.59903401360543	Fitness standard deviation:	41.6037522826968	Best genome:	A9	N3	E4	N5	A11	N6	A6	A12	A13	A15	A17	A14	N7	A10	A8	A16	E5	N12	E3	A7	N9	
Generation:	6576	Best fitness:	118.87074829931973	Average fitness:	336.42074829931977	Fitness standard deviation:	47.46284207199376	Best genome:	A9	N3	E4	N5	A11	N6	A6	A12	A13	A15	A17	A14	N7	A10	A8	A16	E5	N12	E3	A7	N9	
Generation:	6592	Best fitness:	118.87074829931973	Average fitness:	331.63846258503395	Fitness standard deviation:	47.637725687243524	Best genome:	A9	N3	E4	N5	A11	N6	A6	A12	A13	A15	A17	A14	N7	A10	A8	A16	E5	N12	E3	A7	N9	
Generation:	6608	Best fitness:	118.87074829931973	Average fitness:	331.29360544217684	Fitness standard deviation:	44.21071363368838	Best genome:	A9	N3	E4	N5	A11	N6	A6	A12	A13	A15	A17	A14	N7	A10	A8	A16	E5	N12	E3	A7	N9	
Generation:	6624	Best fitness:	118.87074829931973	Average fitness:	333.404462585034	Fitness standard deviation:	38.348396636253625	Best genome:	A9	N3	E4	N5	A11	N6	A6	A12	A13	A15	A17	A14	N7	A10	A8	A16	E5	N12	E3	A7	N9	
Generation:	6640	Best fitness:	118.87074829931973	Average fitness:	325.2270340136055	Fitness standard deviation:	47.580758665490755	Best genome:	A9	N3	E4	N5	A11	N6	A6	A12	A13	A15	A17	A14	N7	A10	A8	A16	E5	N12	E3	A7	N9	
Generation:	6656	Best fitness:	118.87074829931973	Average fitness:	336.8916054421768	Fitness standard deviation:	42.02114994298243	Best genome:	A9	N3	E4	N5	A11	N6	A6	A12	A13	A15	A17	A14	N7	A10	A8	A16	E5	N12	E3	A7	N9	
Generation:	6672	Best fitness:	118.87074829931973	Average fitness:	330.112462585034	Fitness standard deviation:	44.62497944571642	Best genome:	A9	N3	E4	N5	A11	N6	A6	A12	A13	A15	A17	A14	N7	A10	A8	A16	E5	N12	E3	A7	N9	
Generation:	6688	Best fitness:	118.87074829931973	Average fitness:	333.07789115646256	Fitness standard deviation:	48.12416481119969	Best genome:	A9	N3	E4	N5	A11	N6	A6	A12	A13	A15	A17	A14	N7	A10	A8	A16	E5	N12	E3	A7	N9	
Generation:	6704	Best fitness:	118.87074829931973	Average fitness:	329.2218911564625	Fitness standard deviation:	47.390952257121114	Best genome:	A9	N3	E4	N5	A11	N6	A6	A12	A13	A15	A17	A14	N7	A10	A8	A16	E5	N12	E3	A7	N9	
Generation:	6720	Best fitness:	118.87074829931973	Average fitness:	339.03589115646275	Fitness standard deviation:	43.86013216057218	Best genome:	A9	N3	E4	N5	A11	N6	A6	A12	A13	A15	A17	A14	N7	A10	A8	A16	E5	N12	E3	A7	N9	
Generation:	6736	Best fitness:	118.87074829931973	Average fitness:	334.542462585034	Fitness standard deviation:	47.450075244773785	Best genome:	A9	N3	E4	N5	A11	N6	A6	A12	A13	A15	A17	A14	N7	A10	A8	A16	E5	N12	E3	A7	N9	
Generation:	6752	Best fitness:	118.87074829931973	Average fitness:	332.23989115646253	Fitness standard deviation:	40.118045749706084	Best genome:	A9	N3	E4	N5	A11	N6	A6	A12	A13	A15	A17	A14	N7	A10	A8	A16	E5	N12	E3	A7	N9	
Generation:	6768	Best fitness:	118.87074829931973	Average fitness:	336.82531972789116	Fitness standard deviation:	48.7919371216355	Best genome:	A9	N3	E4	N5	A11	N6	A6	A12	A13	A15	A17	A14	N7	A10	A8	A16	E5	N12	E3	A7	N9	
Generation:	6784	Best fitness:	118.87074829931973	Average fitness:	344.134462585034	Fitness standard deviation:	44.05811632331986	Best genome:	A9	N3	E4	N5	A11	N6	A6	A12	A13	A15	A17	A14	N7	A10	A8	A16	E5	N12	E3	A7	N9	
Generation:	6800	Best fitness:	118.87074829931973	Average fitness:	328.2796054421769	Fitness standard deviation:	46.36840104455374	Best genome:	A9	N3	E4	N5	A11	N6	A6	A12	A13	A15	A17	A14	N7	A10	A8	A16	E5	N12	E3	A7	N9	
Generation:	6816	Best fitness:	118.87074829931973	Average fitness:	330.8053197278912	Fitness standard deviation:	43.33622800703299	Best genome:	A9	N3	E4	N5	A11	N6	A6	A12	A13	A15	A17	A14	N7	A10	A8	A16	E5	N12	E3	A7	N9	
Generation:	6832	Best fitness:	118.87074829931973	Average fitness:	334.3687482993198	Fitness standard deviation:	44.750003489681774	Best genome:	A9	N3	E4	N5	A11	N6	A6	A12	A13	A15	A17	A14	N7	A10	A8	A16	E5	N12	E3	A7	N9	
Generation:	6848	Best fitness:	118.87074829931973	Average fitness:	323.7890340136054	Fitness standard deviation:	43.576027114711145	Best genome:	A9	N3	E4	N5	A11	N6	A6	A12	A13	A15	A17	A14	N7	A10	A8	A16	E5	N12	E3	A7	N9	
Generation:	6864	Best fitness:	118.87074829931973	Average fitness:	335.0947482993197	Fitness standard deviation:	47.42893970941354	Best genome:	A9	N3	E4	N5	A11	N6	A6	A12	A13	A15	A17	A14	N7	A10	A8	A16	E5	N12	E3	A7	N9	
Generation:	6880	Best fitness:	118.87074829931973	Average fitness:	328.0618911564627	Fitness standard deviation:	46.516427240101685	Best genome:	A9	N3	E4	N5	A11	N6	A6	A12	A13	A15	A17	A14	N7	A10	A8	A16	E5	N12	E3	A7	N9	
Generation:	6896	Best fitness:	118.87074829931973	Average fitness:	326.09331972789107	Fitness standard deviation:	46.11945559531425	Best genome:	A9	N3	E4	N5	A11	N6	A6	A12	A13	A15	A17	A14	N7	A10	A8	A16	E5	N12	E3	A7	N9	
Generation:	6912	Best fitness:	118.87074829931973	Average fitness:	333.63017687074824	Fitness standard deviation:	50.52298522050964	Best genome:	A9	N3	E4	N5	A11	N6	A6	A12	A13	A15	A17	A14	N7	A10	A8	A16	E5	N12	E3	A7	N9	
Generation:	6928	Best fitness:	118.87074829931973	Average fitness:	336.564462585034	Fitness standard deviation:	43.10495782460789	Best genome:	A9	N3	E4	N5	A11	N6	A6	A12	A13	A15	A17	A14	N7	A10	A8	A16	E5	N12	E3	A7	N9	
Generation:	6944	Best fitness:	118.87074829931973	Average fitness:	334.3367482993197	Fitness standard deviation:	44.831667505759135	Best genome:	A9	N3	E4	N5	A11	N6	A6	A12	A13	A15	A17	A14	N7	A10	A8	A16	E5	N12	E3	A7	N9	
Generation:	6960	Best fitness:	118.87074829931973	Average fitness:	323.9018911564627	Fitness standard deviation:	43.113717329397424	Best genome:	A9	N3	E4	N5	A11	N6	A6	A12	A13	A15	A17	A14	N7	A10	A8	A16	E5	N12	E3	A7	N9	
Generation:	6976	Best fitness:	118.87074829931973	Average fitness:	334.24103401360554	Fitness standard deviation:	44.266994000920725	Best genome:	A9	N3	E4	N5	A11	N6	A6	A12	A13	A15	A17	A14	N7	A10	A8	A16	E5	N12	E3	A7	N9	
Generation:	6992	Best fitness:	118.87074829931973	Average fitness:	328.2761768707483	Fitness standard deviation:	45.15033675739442	Best genome:	A9	N3	E4	N5	A11	N6	A6	A12	A13	A15	A17	A14	N7	A10	A8	A16	E5	N12	E3	A7	N9	
Generation:	7008	Best fitness:	118.87074829931973	Average fitness:	330.7250340136054	Fitness standard deviation:	41.15887317233462	Best genome:	A9	N3	E4	N5	A11	N6	A6	A12	A13	A15	A17	A14	N7	A10	A8	A16	E5	N12	E3	A7	N9	
Generation:	7024	Best fitness:	118.87074829931973	Average fitness:	327.40417687074824	Fitness standard deviation:	46.45751503189528	Best genome:	A9	N3	E4	N5	A11	N6	A6	A12	A13	A15	A17	A14	N7	A10	A8	A16	E5	N12	E3	A7	N9	
Generation:	7040	Best fitness:	118.87074829931973	Average fitness:	333.9067482993199	Fitness standard deviation:	43.5447752895845	Best genome:	A9	N3	E4	N5	A11	N6	A6	A12	A13	A15	A17	A14	N7	A10	A8	A16	E5	N12	E3	A7	N9	
Generation:	7056	Best fitness:	118.87074829931973	Average fitness:	338.07817687074834	Fitness standard deviation:	47.011434582992884	Best genome:	A9	N3	E4	N5	A11	N6	A6	A12	A13	A15	A17	A14	N7	A10	A8	A16	E5	N12	E3	A7	N9	
Generation:	7072	Best fitness:	118.87074829931973	Average fitness:	330.9298911564627	Fitness standard deviation:	43.01428073350069	Best genome:	A9	N3	E4	N5	A11	N6	A6	A12	A13	A15	A17	A14	N7	A10	A8	A16	E5	N12	E3	A7	N9	
Generation:	7088	Best fitness:	118.87074829931973	Average fitness:	327.8590340136055	Fitness standard deviation:	42.1092456947354	Best genome:	A9	N3	E4	N5	A11	N6	A6	A12	A13	A15	A17	A14	N7	A10	A8	A16	E5	N12	E3	A7	N9	
Generation:	7104	Best fitness:	118.87074829931973	Average fitness:	337.21846258503416	Fitness standard deviation:	40.71325533633527	Best genome:	A9	N3	E4	N5	A11	N6	A6	A12	A13	A15	A17	A14	N7	A10	A8	A16	E5	N12	E3	A7	N9	
Generation:	7120	Best fitness:	118.87074829931973	Average fitness:	337.2193197278911	Fitness standard deviation:	39.4822712991385	Best genome:	A9	N3	E4	N5	A11	N6	A6	A12	A13	A15	A17	A14	N7	A10	A8	A16	E5	N12	E3	A7	N9	
Generation:	7136	Best fitness:	118.87074829931973	Average fitness:	326.9590340136054	Fitness standard deviation:	42.5387967159488	Best genome:	A9	N3	E4	N5	A11	N6	A6	A12	A13	A15	A17	A14	N7	A10	A8	A16	E5	N12	E3	A7	N9	
Generation:	7152	Best fitness:	118.87074829931973	Average fitness:	335.1190340136054	Fitness standard deviation:	40.16257953643426	Best genome:	A9	N3	E4	N5	A11	N6	A6	A12	A13	A15	A17	A14	N7	A10	A8	A16	E5	N12	E3	A7	N9	
Generation:	7168	Best fitness:	118.87074829931973	Average fitness:	327.2650340136053	Fitness standard deviation:	43.4641153418424	Best genome:	A9	N3	E4	N5	A11	N6	A6	A12	A13	A15	A17	A14	N7	A10	A8	A16	E5	N12	E3	A7	N9	
Generation:	7184	Best fitness:	118.87074829931973	Average fitness:	330.5270340136054	Fitness standard deviation:	45.303512222271124	Best genome:	A9	N3	E4	N5	A11	N6	A6	A12	A13	A15	A17	A14	N7	A10	A8	A16	E5	N12	E3	A7	N9	
Generation:	7200	Best fitness:	118.87074829931973	Average fitness:	329.7850340136054	Fitness standard deviation:	40.561529979596614	Best genome:	A9	N3	E4	N5	A11	N6	A6	A12	A13	A15	A17	A14	N7	A10	A8	A16	E5	N12	E3	A7	N9	
Generation:	7216	Best fitness:	118.87074829931973	Average fitness:	333.2536054421769	Fitness standard deviation:	45.111489101775305	Best genome:	A9	N3	E4	N5	A11	N6	A6	A12	A13	A15	A17	A14	N7	A10	A8	A16	E5	N12	E3	A7	N9	
Generation:	7232	Best fitness:	118.87074829931973	Average fitness:	327.7167482993198	Fitness standard deviation:	42.60044742411392	Best genome:	A9	N3	E4	N5	A11	N6	A6	A12	A13	A15	A17	A14	N7	A10	A8	A16	E5	N12	E3	A7	N9	
Generation:	7248	Best fitness:	118.87074829931973	Average fitness:	331.500462585034	Fitness standard deviation:	44.07478281655544	Best genome:	A9	N3	E4	N5	A11	N6	A6	A12	A13	A15	A17	A14	N7	A10	A8	A16	E5	N12	E3	A7	N9	
Generation:	7264	Best fitness:	118.87074829931973	Average fitness:	330.0721768707483	Fitness standard deviation:	43.3445882270374	Best genome:	A9	N3	E4	N5	A11	N6	A6	A12	A13	A15	A17	A14	N7	A10	A8	A16	E5	N12	E3	A7	N9	
Generation:	7280	Best fitness:	118.87074829931973	Average fitness:	332.8550340136054	Fitness standard deviation:	44.03610677614449	Best genome:	A9	N3	E4	N5	A11	N6	A6	A12	A13	A15	A17	A14	N7	A10	A8	A16	E5	N12	E3	A7	N9	
Generation:	7296	Best fitness:	118.87074829931973	Average fitness:	336.15017687074817	Fitness standard deviation:	47.813149515716326	Best genome:	A9	N3	E4	N5	A11	N6	A6	A12	A13	A15	A17	A14	N7	A10	A8	A16	E5	N12	E3	A7	N9	
Generation:	7312	Best fitness:	118.87074829931973	Average fitness:	335.7338911564626	Fitness standard deviation:	45.04079353616393	Best genome:	A9	N3	E4	N5	A11	N6	A6	A12	A13	A15	A17	A14	N7	A10	A8	A16	E5	N12	E3	A7	N9	
Generation:	7328	Best fitness:	118.87074829931973	Average fitness:	331.948462585034	Fitness standard deviation:	44.268770045102016	Best genome:	A9	N3	E4	N5	A11	N6	A6	A12	A13	A15	A17	A14	N7	A10	A8	A16	E5	N12	E3	A7	N9	
Generation:	7344	Best fitness:	118.87074829931973	Average fitness:	330.57417687074826	Fitness standard deviation:	45.85211913381131	Best genome:	A9	N3	E4	N5	A11	N6	A6	A12	A13	A15	A17	A14	N7	A10	A8	A16	E5	N12	E3	A7	N9	
Generation:	7360	Best fitness:	118.87074829931973	Average fitness:	331.92331972789106	Fitness standard deviation:	47.55681057601807	Best genome:	A9	N3	E4	N5	A11	N6	A6	A12	A13	A15	A17	A14	N7	A10	A8	A16	E5	N12	E3	A7	N9	
Generation:	7376	Best fitness:	118.87074829931973	Average fitness:	326.9430340136055	Fitness standard deviation:	52.85197726959817	Best genome:	A9	N3	E4	N5	A11	N6	A6	A12	A13	A15	A17	A14	N7	A10	A8	A16	E5	N12	E3	A7	N9	
Generation:	7392	Best fitness:	118.87074829931973	Average fitness:	334.0373197278911	Fitness standard deviation:	43.0551830163504	Best genome:	A9	N3	E4	N5	A11	N6	A6	A12	A13	A15	A17	A14	N7	A10	A8	A16	E5	N12	E3	A7	N9	
Generation:	7408	Best fitness:	118.87074829931973	Average fitness:	332.52903401360544	Fitness standard deviation:	42.84988298890983	Best genome:	A9	N3	E4	N5	A11	N6	A6	A12	A13	A15	A17	A14	N7	A10	A8	A16	E5	N12	E3	A7	N9	
Generation:	7424	Best fitness:	118.87074829931973	Average fitness:	335.48331972789106	Fitness standard deviation:	46.86350276002399	Best genome:	A9	N3	E4	N5	A11	N6	A6	A12	A13	A15	A17	A14	N7	A10	A8	A16	E5	N12	E3	A7	N9	
Generation:	7440	Best fitness:	118.87074829931973	Average fitness:	330.3787482993196	Fitness standard deviation:	45.17505787895957	Best genome:	A9	N3	E4	N5	A11	N6	A6	A12	A13	A15	A17	A14	N7	A10	A8	A16	E5	N12	E3	A7	N9	
Generation:	7456	Best fitness:	118.87074829931973	Average fitness:	332.43217687074844	Fitness standard deviation:	50.313900927384	Best genome:	A9	N3	E4	N5	A11	N6	A6	A12	A13	A15	A17	A14	N7	A10	A8	A16	E5	N12	E3	A7	N9	
Generation:	7472	Best fitness:	118.87074829931973	Average fitness:	334.7967482993197	Fitness standard deviation:	44.55672524789413	Best genome:	A9	N3	E4	N5	A11	N6	A6	A12	A13	A15	A17	A14	N7	A10	A8	A16	E5	N12	E3	A7	N9	
Generation:	7488	Best fitness:	118.87074829931973	Average fitness:	331.96074829931973	Fitness standard deviation:	46.722954787573435	Best genome:	A9	N3	E4	N5	A11	N6	A6	A12	A13	A15	A17	A14	N7	A10	A8	A16	E5	N12	E3	A7	N9	
Generation:	7504	Best fitness:	118.87074829931973	Average fitness:	333.09217687074846	Fitness standard deviation:	43.69861537525285	Best genome:	A9	N3	E4	N5	A11	N6	A6	A12	A13	A15	A17	A14	N7	A10	A8	A16	E5	N12	E3	A7	N9	
Generation:	7520	Best fitness:	118.87074829931973	Average fitness:	330.6110340136054	Fitness standard deviation:	47.088055263408314	Best genome:	A9	N3	E4	N5	A11	N6	A6	A12	A13	A15	A17	A14	N7	A10	A8	A16	E5	N12	E3	A7	N9	
Generation:	7536	Best fitness:	118.87074829931973	Average fitness:	333.9696054421768	Fitness standard deviation:	45.36750602331487	Best genome:	A9	N3	E4	N5	A11	N6	A6	A12	A13	A15	A17	A14	N7	A10	A8	A16	E5	N12	E3	A7	N9	
Generation:	7552	Best fitness:	118.87074829931973	Average fitness:	334.32246258503415	Fitness standard deviation:	41.670645997843025	Best genome:	A9	N3	E4	N5	A11	N6	A6	A12	A13	A15	A17	A14	N7	A10	A8	A16	E5	N12	E3	A7	N9	
Generation:	7568	Best fitness:	118.87074829931973	Average fitness:	336.6293197278912	Fitness standard deviation:	43.38757940861389	Best genome:	A9	N3	E4	N5	A11	N6	A6	A12	A13	A15	A17	A14	N7	A10	A8	A16	E5	N12	E3	A7	N9	
Generation:	7584	Best fitness:	118.87074829931973	Average fitness:	331.5250340136054	Fitness standard deviation:	46.35495517620262	Best genome:	A9	N3	E4	N5	A11	N6	A6	A12	A13	A15	A17	A14	N7	A10	A8	A16	E5	N12	E3	A7	N9	
Generation:	7600	Best fitness:	118.87074829931973	Average fitness:	336.4216054421769	Fitness standard deviation:	42.05104654573816	Best genome:	A9	N3	E4	N5	A11	N6	A6	A12	A13	A15	A17	A14	N7	A10	A8	A16	E5	N12	E3	A7	N9	
Generation:	7616	Best fitness:	118.87074829931973	Average fitness:	328.6650340136054	Fitness standard deviation:	38.733922273556	Best genome:	A9	N3	E4	N5	A11	N6	A6	A12	A13	A15	A17	A14	N7	A10	A8	A16	E5	N12	E3	A7	N9	
Generation:	7632	Best fitness:	118.87074829931973	Average fitness:	331.83617687074815	Fitness standard deviation:	46.3661279067082	Best genome:	A9	N3	E4	N5	A11	N6	A6	A12	A13	A15	A17	A14	N7	A10	A8	A16	E5	N12	E3	A7	N9	
Generation:	7648	Best fitness:	118.87074829931973	Average fitness:	333.6884625850341	Fitness standard deviation:	46.481852641429775	Best genome:	A9	N3	E4	N5	A11	N6	A6	A12	A13	A15	A17	A14	N7	A10	A8	A16	E5	N12	E3	A7	N9	
Generation:	7664	Best fitness:	118.87074829931973	Average fitness:	339.78817687074815	Fitness standard deviation:	51.35096762317858	Best genome:	A9	N3	E4	N5	A11	N6	A6	A12	A13	A15	A17	A14	N7	A10	A8	A16	E5	N12	E3	A7	N9	
Generation:	7680	Best fitness:	118.87074829931973	Average fitness:	335.3878911564627	Fitness standard deviation:	46.295328190270965	Best genome:	A9	N3	E4	N5	A11	N6	A6	A12	A13	A15	A17	A14	N7	A10	A8	A16	E5	N12	E3	A7	N9	
Generation:	7696	Best fitness:	118.87074829931973	Average fitness:	327.8810340136055	Fitness standard deviation:	50.166904859515434	Best genome:	A9	N3	E4	N5	A11	N6	A6	A12	A13	A15	A17	A14	N7	A10	A8	A16	E5	N12	E3	A7	N9	
Generation:	7712	Best fitness:	118.87074829931973	Average fitness:	328.62331972789116	Fitness standard deviation:	44.135285567936066	Best genome:	A9	N3	E4	N5	A11	N6	A6	A12	A13	A15	A17	A14	N7	A10	A8	A16	E5	N12	E3	A7	N9	
Generation:	7728	Best fitness:	118.87074829931973	Average fitness:	335.68789115646257	Fitness standard deviation:	40.299737782101296	Best genome:	A9	N3	E4	N5	A11	N6	A6	A12	A13	A15	A17	A14	N7	A10	A8	A16	E5	N12	E3	A7	N9	
Generation:	7744	Best fitness:	118.87074829931973	Average fitness:	338.6096054421769	Fitness standard deviation:	46.82432108663713	Best genome:	A9	N3	E4	N5	A11	N6	A6	A12	A13	A15	A17	A14	N7	A10	A8	A16	E5	N12	E3	A7	N9	
Generation:	7760	Best fitness:	118.87074829931973	Average fitness:	332.06903401360535	Fitness standard deviation:	42.55307597121793	Best genome:	A9	N3	E4	N5	A11	N6	A6	A12	A13	A15	A17	A14	N7	A10	A8	A16	E5	N12	E3	A7	N9	
Generation:	7776	Best fitness:	118.87074829931973	Average fitness:	332.1116054421769	Fitness standard deviation:	43.125611549405356	Best genome:	A9	N3	E4	N5	A11	N6	A6	A12	A13	A15	A17	A14	N7	A10	A8	A16	E5	N12	E3	A7	N9	
Generation:	7792	Best fitness:	118.87074829931973	Average fitness:	325.75217687074843	Fitness standard deviation:	44.217559606462	Best genome:	A9	N3	E4	N5	A11	N6	A6	A12	A13	A15	A17	A14	N7	A10	A8	A16	E5	N12	E3	A7	N9	
Generation:	7808	Best fitness:	118.87074829931973	Average fitness:	334.0850340136053	Fitness standard deviation:	44.696461897139564	Best genome:	A9	N3	E4	N5	A11	N6	A6	A12	A13	A15	A17	A14	N7	A10	A8	A16	E5	N12	E3	A7	N9	
Generation:	7824	Best fitness:	118.87074829931973	Average fitness:	336.458462585034	Fitness standard deviation:	38.74041464171808	Best genome:	A9	N3	E4	N5	A11	N6	A6	A12	A13	A15	A17	A14	N7	A10	A8	A16	E5	N12	E3	A7	N9	
Generation:	7840	Best fitness:	118.87074829931973	Average fitness:	336.76674829931966	Fitness standard deviation:	44.70203419925115	Best genome:	A9	N3	E4	N5	A11	N6	A6	A12	A13	A15	A17	A14	N7	A10	A8	A16	E5	N12	E3	A7	N9	
Generation:	7856	Best fitness:	118.87074829931973	Average fitness:	332.8301768707482	Fitness standard deviation:	45.87557158493939	Best genome:	A9	N3	E4	N5	A11	N6	A6	A12	A13	A15	A17	A14	N7	A10	A8	A16	E5	N12	E3	A7	N9	
Generation:	7872	Best fitness:	118.87074829931973	Average fitness:	332.8713197278911	Fitness standard deviation:	45.044259410006056	Best genome:	A9	N3	E4	N5	A11	N6	A6	A12	A13	A15	A17	A14	N7	A10	A8	A16	E5	N12	E3	A7	N9	
Generation:	7888	Best fitness:	118.87074829931973	Average fitness:	335.6367482993196	Fitness standard deviation:	44.50127843978766	Best genome:	A9	N3	E4	N5	A11	N6	A6	A12	A13	A15	A17	A14	N7	A10	A8	A16	E5	N12	E3	A7	N9	
Generation:	7904	Best fitness:	118.87074829931973	Average fitness:	329.89189115646263	Fitness standard deviation:	44.08333048272305	Best genome:	A9	N3	E4	N5	A11	N6	A6	A12	A13	A15	A17	A14	N7	A10	A8	A16	E5	N12	E3	A7	N9	
Generation:	7920	Best fitness:	118.87074829931973	Average fitness:	333.47760544217687	Fitness standard deviation:	44.48827373497838	Best genome:	A9	N3	E4	N5	A11	N6	A6	A12	A13	A15	A17	A14	N7	A10	A8	A16	E5	N12	E3	A7	N9	
Generation:	7936	Best fitness:	118.87074829931973	Average fitness:	330.8673197278911	Fitness standard deviation:	46.265252669486514	Best genome:	A9	N3	E4	N5	A11	N6	A6	A12	A13	A15	A17	A14	N7	A10	A8	A16	E5	N12	E3	A7	N9	
Generation:	7952	Best fitness:	118.87074829931973	Average fitness:	327.3901768707484	Fitness standard deviation:	41.19038829431855	Best genome:	A9	N3	E4	N5	A11	N6	A6	A12	A13	A15	A17	A14	N7	A10	A8	A16	E5	N12	E3	A7	N9	
Generation:	7968	Best fitness:	118.87074829931973	Average fitness:	334.0161768707483	Fitness standard deviation:	44.47625334664671	Best genome:	A9	N3	E4	N5	A11	N6	A6	A12	A13	A15	A17	A14	N7	A10	A8	A16	E5	N12	E3	A7	N9	
Generation:	7984	Best fitness:	118.87074829931973	Average fitness:	331.0733197278912	Fitness standard deviation:	44.270937275658696	Best genome:	A9	N3	E4	N5	A11	N6	A6	A12	A13	A15	A17	A14	N7	A10	A8	A16	E5	N12	E3	A7	N9	
Generation:	8000	Best fitness:	118.87074829931973	Average fitness:	326.75760544217684	Fitness standard deviation:	41.89511099429729	Best genome:	A9	N3	E4	N5	A11	N6	A6	A12	A13	A15	A17	A14	N7	A10	A8	A16	E5	N12	E3	A7	N9	
Generation:	8016	Best fitness:	118.87074829931973	Average fitness:	336.5398911564627	Fitness standard deviation:	49.073274854849366	Best genome:	A9	N3	E4	N5	A11	N6	A6	A12	A13	A15	A17	A14	N7	A10	A8	A16	E5	N12	E3	A7	N9	
Generation:	8032	Best fitness:	118.87074829931973	Average fitness:	331.97274829931973	Fitness standard deviation:	40.48818628505185	Best genome:	A9	N3	E4	N5	A11	N6	A6	A12	A13	A15	A17	A14	N7	A10	A8	A16	E5	N12	E3	A7	N9	
Generation:	8048	Best fitness:	118.87074829931973	Average fitness:	328.07360544217687	Fitness standard deviation:	45.33568230208869	Best genome:	A9	N3	E4	N5	A11	N6	A6	A12	A13	A15	A17	A14	N7	A10	A8	A16	E5	N12	E3	A7	N9	
Generation:	8064	Best fitness:	118.87074829931973	Average fitness:	333.004462585034	Fitness standard deviation:	40.804318474936956	Best genome:	A9	N3	E4	N5	A11	N6	A6	A12	A13	A15	A17	A14	N7	A10	A8	A16	E5	N12	E3	A7	N9	
Generation:	8080	Best fitness:	118.87074829931973	Average fitness:	332.61674829931974	Fitness standard deviation:	39.85703469416967	Best genome:	A9	N3	E4	N5	A11	N6	A6	A12	A13	A15	A17	A14	N7	A10	A8	A16	E5	N12	E3	A7	N9	
