Generation:	16	Best fitness:	231.29931972789115	Average fitness:	326.8261768707483	Fitness standard deviation:	39.12539304255861	Best genome:	N9	A13	A16	A9	A10	A15	A11	A7	A14	E5	N12	N3	E4	N5	E3	A8	N7	A6	A12	N6	A17	
Generation:	33440	Best fitness:	120.4421768707483	Average fitness:	325.6758911564626	Fitness standard deviation:	49.59327890275586	Best genome:	A16	E3	N6	A6	A12	N9	A13	A9	N3	E4	A11	N12	E5	A15	A17	N5	A7	A14	N7	A10	A8	
Generation:	33456	Best fitness:	120.4421768707483	Average fitness:	322.205605442177	Fitness standard deviation:	54.86705625902134	Best genome:	A16	E3	N6	A6	A12	N9	A13	A9	N3	E4	A11	N12	E5	A15	A17	N5	A7	A14	N7	A10	A8	
Generation:	33472	Best fitness:	120.4421768707483	Average fitness:	323.44560544217694	Fitness standard deviation:	52.09991739270352	Best genome:	A16	E3	N6	A6	A12	N9	A13	A9	N3	E4	A11	N12	E5	A15	A17	N5	A7	A14	N7	A10	A8	
Generation:	33488	Best fitness:	120.4421768707483	Average fitness:	318.2284625850341	Fitness standard deviation:	48.71373212588677	Best genome:	A16	E3	N6	A6	A12	N9	A13	A9	N3	E4	A11	N12	E5	A15	A17	N5	A7	A14	N7	A10	A8	
Generation:	33504	Best fitness:	120.4421768707483	Average fitness:	319.4678911564625	Fitness standard deviation:	49.793326739183655	Best genome:	A16	E3	N6	A6	A12	N9	A13	A9	N3	E4	A11	N12	E5	A15	A17	N5	A7	A14	N7	A10	A8	
Generation:	33520	Best fitness:	120.4421768707483	Average fitness:	327.60217687074817	Fitness standard deviation:	53.48511904430683	Best genome:	A16	E3	N6	A6	A12	N9	A13	A9	N3	E4	A11	N12	E5	A15	A17	N5	A7	A14	N7	A10	A8	
Generation:	33536	Best fitness:	120.4421768707483	Average fitness:	319.87246258503393	Fitness standard deviation:	46.71526828499196	Best genome:	A16	E3	N6	A6	A12	N9	A13	A9	N3	E4	A11	N12	E5	A15	A17	N5	A7	A14	N7	A10	A8	
Generation:	33552	Best fitness:	120.4421768707483	Average fitness:	324.21360544217697	Fitness standard deviation:	51.60322565459628	Best genome:	A16	E3	N6	A6	A12	N9	A13	A9	N3	E4	A11	N12	E5	A15	A17	N5	A7	A14	N7	A10	A8	
Generation:	33568	Best fitness:	120.4421768707483	Average fitness:	325.46903401360544	Fitness standard deviation:	43.78191198964919	Best genome:	A16	E3	N6	A6	A12	N9	A13	A9	N3	E4	A11	N12	E5	A15	A17	N5	A7	A14	N7	A10	A8	
Generation:	33584	Best fitness:	120.4421768707483	Average fitness:	325.60446258503407	Fitness standard deviation:	50.56458983300064	Best genome:	A16	E3	N6	A6	A12	N9	A13	A9	N3	E4	A11	N12	E5	A15	A17	N5	A7	A14	N7	A10	A8	
Generation:	33600	Best fitness:	120.4421768707483	Average fitness:	296.58503401360554	Fitness standard deviation:	54.767027172433984	Best genome:	A16	E3	N6	A6	A12	N9	A13	A9	N3	E4	A11	N12	E5	A15	A17	N5	A7	A14	N7	A10	A8	
Generation:	33616	Best fitness:	120.4421768707483	Average fitness:	322.00331972789115	Fitness standard deviation:	51.78286778699011	Best genome:	A16	E3	N6	A6	A12	N9	A13	A9	N3	E4	A11	N12	E5	A15	A17	N5	A7	A14	N7	A10	A8	
Generation:	33632	Best fitness:	120.4421768707483	Average fitness:	311.13874829931973	Fitness standard deviation:	63.47026271782233	Best genome:	A16	E3	N6	A6	A12	N9	A13	A9	N3	E4	A11	N12	E5	A15	A17	N5	A7	A14	N7	A10	A8	
Generation:	33648	Best fitness:	120.4421768707483	Average fitness:	321.93589115646256	Fitness standard deviation:	57.74518155779629	Best genome:	A16	E3	N6	A6	A12	N9	A13	A9	N3	E4	A11	N12	E5	A15	A17	N5	A7	A14	N7	A10	A8	
Generation:	33664	Best fitness:	120.4421768707483	Average fitness:	320.95931972789117	Fitness standard deviation:	54.10180705420671	Best genome:	A16	E3	N6	A6	A12	N9	A13	A9	N3	E4	A11	N12	E5	A15	A17	N5	A7	A14	N7	A10	A8	
Generation:	33680	Best fitness:	120.4421768707483	Average fitness:	318.35131972789117	Fitness standard deviation:	53.3826172701587	Best genome:	A16	E3	N6	A6	A12	N9	A13	A9	N3	E4	A11	N12	E5	A15	A17	N5	A7	A14	N7	A10	A8	
Generation:	33696	Best fitness:	120.4421768707483	Average fitness:	313.60274829931984	Fitness standard deviation:	51.78878418959779	Best genome:	A16	E3	N6	A6	A12	N9	A13	A9	N3	E4	A11	N12	E5	A15	A17	N5	A7	A14	N7	A10	A8	
Generation:	33712	Best fitness:	120.4421768707483	Average fitness:	319.36560544217696	Fitness standard deviation:	51.995646109721015	Best genome:	A16	E3	N6	A6	A12	N9	A13	A9	N3	E4	A11	N12	E5	A15	A17	N5	A7	A14	N7	A10	A8	
Generation:	33728	Best fitness:	120.4421768707483	Average fitness:	322.544462585034	Fitness standard deviation:	54.32873756482618	Best genome:	A16	E3	N6	A6	A12	N9	A13	A9	N3	E4	A11	N12	E5	A15	A17	N5	A7	A14	N7	A10	A8	
Generation:	33744	Best fitness:	120.4421768707483	Average fitness:	320.5284625850341	Fitness standard deviation:	47.65573875629422	Best genome:	A16	E3	N6	A6	A12	N9	A13	A9	N3	E4	A11	N12	E5	A15	A17	N5	A7	A14	N7	A10	A8	
Generation:	33760	Best fitness:	120.4421768707483	Average fitness:	309.27817687074827	Fitness standard deviation:	50.087415441732	Best genome:	A16	E3	N6	A6	A12	N9	A13	A9	N3	E4	A11	N12	E5	A15	A17	N5	A7	A14	N7	A10	A8	
Generation:	33776	Best fitness:	120.4421768707483	Average fitness:	319.3764625850341	Fitness standard deviation:	51.68184278321922	Best genome:	A16	E3	N6	A6	A12	N9	A13	A9	N3	E4	A11	N12	E5	A15	A17	N5	A7	A14	N7	A10	A8	
Generation:	33792	Best fitness:	120.4421768707483	Average fitness:	326.8530340136054	Fitness standard deviation:	44.76871790134951	Best genome:	A16	E3	N6	A6	A12	N9	A13	A9	N3	E4	A11	N12	E5	A15	A17	N5	A7	A14	N7	A10	A8	
Generation:	33808	Best fitness:	120.4421768707483	Average fitness:	306.07189115646264	Fitness standard deviation:	56.810673030007734	Best genome:	A16	E3	N6	A6	A12	N9	A13	A9	N3	E4	A11	N12	E5	A15	A17	N5	A7	A14	N7	A10	A8	
Generation:	33824	Best fitness:	120.4421768707483	Average fitness:	309.7513197278911	Fitness standard deviation:	49.78194302256633	Best genome:	A16	E3	N6	A6	A12	N9	A13	A9	N3	E4	A11	N12	E5	A15	A17	N5	A7	A14	N7	A10	A8	
Generation:	33840	Best fitness:	120.4421768707483	Average fitness:	311.80617687074823	Fitness standard deviation:	59.17953502034712	Best genome:	A16	E3	N6	A6	A12	N9	A13	A9	N3	E4	A11	N12	E5	A15	A17	N5	A7	A14	N7	A10	A8	
Generation:	33856	Best fitness:	120.4421768707483	Average fitness:	311.4147482993197	Fitness standard deviation:	45.00592830247307	Best genome:	A16	E3	N6	A6	A12	N9	A13	A9	N3	E4	A11	N12	E5	A15	A17	N5	A7	A14	N7	A10	A8	
Generation:	33872	Best fitness:	120.4421768707483	Average fitness:	318.1210340136054	Fitness standard deviation:	51.13855674178391	Best genome:	A16	E3	N6	A6	A12	N9	A13	A9	N3	E4	A11	N12	E5	A15	A17	N5	A7	A14	N7	A10	A8	
Generation:	33888	Best fitness:	120.4421768707483	Average fitness:	320.2678911564626	Fitness standard deviation:	60.621629129934696	Best genome:	A16	E3	N6	A6	A12	N9	A13	A9	N3	E4	A11	N12	E5	A15	A17	N5	A7	A14	N7	A10	A8	
Generation:	33904	Best fitness:	120.4421768707483	Average fitness:	317.46846258503393	Fitness standard deviation:	45.712246683097156	Best genome:	A16	E3	N6	A6	A12	N9	A13	A9	N3	E4	A11	N12	E5	A15	A17	N5	A7	A14	N7	A10	A8	
Generation:	33920	Best fitness:	120.4421768707483	Average fitness:	328.27760544217693	Fitness standard deviation:	55.038340198039236	Best genome:	A16	E3	N6	A6	A12	N9	A13	A9	N3	E4	A11	N12	E5	A15	A17	N5	A7	A14	N7	A10	A8	
Generation:	33936	Best fitness:	120.4421768707483	Average fitness:	311.904462585034	Fitness standard deviation:	52.22301555007004	Best genome:	A16	E3	N6	A6	A12	N9	A13	A9	N3	E4	A11	N12	E5	A15	A17	N5	A7	A14	N7	A10	A8	
Generation:	33952	Best fitness:	120.4421768707483	Average fitness:	328.7273197278912	Fitness standard deviation:	48.15503855723698	Best genome:	A16	E3	N6	A6	A12	N9	A13	A9	N3	E4	A11	N12	E5	A15	A17	N5	A7	A14	N7	A10	A8	
Generation:	33968	Best fitness:	120.4421768707483	Average fitness:	320.7153197278912	Fitness standard deviation:	53.06816045619144	Best genome:	A16	E3	N6	A6	A12	N9	A13	A9	N3	E4	A11	N12	E5	A15	A17	N5	A7	A14	N7	A10	A8	
Generation:	33984	Best fitness:	120.4421768707483	Average fitness:	314.95189115646264	Fitness standard deviation:	51.07084678509784	Best genome:	A16	E3	N6	A6	A12	N9	A13	A9	N3	E4	A11	N12	E5	A15	A17	N5	A7	A14	N7	A10	A8	
Generation:	34000	Best fitness:	120.4421768707483	Average fitness:	307.0061768707482	Fitness standard deviation:	55.17131428855515	Best genome:	A16	E3	N6	A6	A12	N9	A13	A9	N3	E4	A11	N12	E5	A15	A17	N5	A7	A14	N7	A10	A8	
Generation:	34016	Best fitness:	120.4421768707483	Average fitness:	312.7650340136054	Fitness standard deviation:	45.69401166499628	Best genome:	A16	E3	N6	A6	A12	N9	A13	A9	N3	E4	A11	N12	E5	A15	A17	N5	A7	A14	N7	A10	A8	
Generation:	34032	Best fitness:	120.4421768707483	Average fitness:	325.2484625850341	Fitness standard deviation:	50.3769890100062	Best genome:	A16	E3	N6	A6	A12	N9	A13	A9	N3	E4	A11	N12	E5	A15	A17	N5	A7	A14	N7	A10	A8	
Generation:	34048	Best fitness:	120.4421768707483	Average fitness:	306.7176054421769	Fitness standard deviation:	46.56851901866579	Best genome:	A16	E3	N6	A6	A12	N9	A13	A9	N3	E4	A11	N12	E5	A15	A17	N5	A7	A14	N7	A10	A8	
Generation:	34064	Best fitness:	120.4421768707483	Average fitness:	312.18903401360546	Fitness standard deviation:	56.77292974073944	Best genome:	A16	E3	N6	A6	A12	N9	A13	A9	N3	E4	A11	N12	E5	A15	A17	N5	A7	A14	N7	A10	A8	
Generation:	34080	Best fitness:	120.4421768707483	Average fitness:	317.55760544217696	Fitness standard deviation:	45.86845644506758	Best genome:	A16	E3	N6	A6	A12	N9	A13	A9	N3	E4	A11	N12	E5	A15	A17	N5	A7	A14	N7	A10	A8	
Generation:	34096	Best fitness:	120.4421768707483	Average fitness:	307.23303401360556	Fitness standard deviation:	50.60780594464269	Best genome:	A16	E3	N6	A6	A12	N9	A13	A9	N3	E4	A11	N12	E5	A15	A17	N5	A7	A14	N7	A10	A8	
Generation:	34112	Best fitness:	120.4421768707483	Average fitness:	320.4547482993197	Fitness standard deviation:	48.34412702148409	Best genome:	A16	E3	N6	A6	A12	N9	A13	A9	N3	E4	A11	N12	E5	A15	A17	N5	A7	A14	N7	A10	A8	
Generation:	34128	Best fitness:	120.4421768707483	Average fitness:	323.19646258503406	Fitness standard deviation:	45.06964805176765	Best genome:	A16	E3	N6	A6	A12	N9	A13	A9	N3	E4	A11	N12	E5	A15	A17	N5	A7	A14	N7	A10	A8	
Generation:	34144	Best fitness:	120.4421768707483	Average fitness:	311.49874829931986	Fitness standard deviation:	52.15740743838671	Best genome:	A16	E3	N6	A6	A12	N9	A13	A9	N3	E4	A11	N12	E5	A15	A17	N5	A7	A14	N7	A10	A8	
Generation:	34160	Best fitness:	120.4421768707483	Average fitness:	317.58389115646264	Fitness standard deviation:	49.8186444764346	Best genome:	A16	E3	N6	A6	A12	N9	A13	A9	N3	E4	A11	N12	E5	A15	A17	N5	A7	A14	N7	A10	A8	
Generation:	34176	Best fitness:	120.4421768707483	Average fitness:	310.7336054421769	Fitness standard deviation:	53.98213672794257	Best genome:	A16	E3	N6	A6	A12	N9	A13	A9	N3	E4	A11	N12	E5	A15	A17	N5	A7	A14	N7	A10	A8	
Generation:	34192	Best fitness:	120.4421768707483	Average fitness:	320.6821768707483	Fitness standard deviation:	50.14048639084192	Best genome:	A16	E3	N6	A6	A12	N9	A13	A9	N3	E4	A11	N12	E5	A15	A17	N5	A7	A14	N7	A10	A8	
Generation:	34208	Best fitness:	120.4421768707483	Average fitness:	312.01360544217687	Fitness standard deviation:	59.011615874870465	Best genome:	A16	E3	N6	A6	A12	N9	A13	A9	N3	E4	A11	N12	E5	A15	A17	N5	A7	A14	N7	A10	A8	
Generation:	34224	Best fitness:	120.4421768707483	Average fitness:	324.3724625850341	Fitness standard deviation:	42.0727188392979	Best genome:	A16	E3	N6	A6	A12	N9	A13	A9	N3	E4	A11	N12	E5	A15	A17	N5	A7	A14	N7	A10	A8	
Generation:	34240	Best fitness:	120.4421768707483	Average fitness:	315.5787482993197	Fitness standard deviation:	51.584527751516134	Best genome:	A16	E3	N6	A6	A12	N9	A13	A9	N3	E4	A11	N12	E5	A15	A17	N5	A7	A14	N7	A10	A8	
Generation:	34256	Best fitness:	120.4421768707483	Average fitness:	320.3850340136055	Fitness standard deviation:	49.62221293258222	Best genome:	A16	E3	N6	A6	A12	N9	A13	A9	N3	E4	A11	N12	E5	A15	A17	N5	A7	A14	N7	A10	A8	
Generation:	34272	Best fitness:	120.4421768707483	Average fitness:	314.48846258503403	Fitness standard deviation:	53.31630524118703	Best genome:	A16	E3	N6	A6	A12	N9	A13	A9	N3	E4	A11	N12	E5	A15	A17	N5	A7	A14	N7	A10	A8	
Generation:	34288	Best fitness:	120.4421768707483	Average fitness:	328.1884625850341	Fitness standard deviation:	45.66131060541388	Best genome:	A16	E3	N6	A6	A12	N9	A13	A9	N3	E4	A11	N12	E5	A15	A17	N5	A7	A14	N7	A10	A8	
Generation:	34304	Best fitness:	120.4421768707483	Average fitness:	314.6473197278911	Fitness standard deviation:	52.33041670316157	Best genome:	A16	E3	N6	A6	A12	N9	A13	A9	N3	E4	A11	N12	E5	A15	A17	N5	A7	A14	N7	A10	A8	
Generation:	34320	Best fitness:	120.4421768707483	Average fitness:	320.3267482993197	Fitness standard deviation:	40.34629000368217	Best genome:	A16	E3	N6	A6	A12	N9	A13	A9	N3	E4	A11	N12	E5	A15	A17	N5	A7	A14	N7	A10	A8	
Generation:	34336	Best fitness:	120.4421768707483	Average fitness:	327.5107482993197	Fitness standard deviation:	53.032310520885986	Best genome:	A16	E3	N6	A6	A12	N9	A13	A9	N3	E4	A11	N12	E5	A15	A17	N5	A7	A14	N7	A10	A8	
Generation:	34352	Best fitness:	120.4421768707483	Average fitness:	322.9158911564626	Fitness standard deviation:	48.71797693262891	Best genome:	A16	E3	N6	A6	A12	N9	A13	A9	N3	E4	A11	N12	E5	A15	A17	N5	A7	A14	N7	A10	A8	
Generation:	34368	Best fitness:	120.4421768707483	Average fitness:	320.9650340136055	Fitness standard deviation:	54.51631989316481	Best genome:	A16	E3	N6	A6	A12	N9	A13	A9	N3	E4	A11	N12	E5	A15	A17	N5	A7	A14	N7	A10	A8	
Generation:	34384	Best fitness:	120.4421768707483	Average fitness:	313.2376054421769	Fitness standard deviation:	55.980110567075876	Best genome:	A16	E3	N6	A6	A12	N9	A13	A9	N3	E4	A11	N12	E5	A15	A17	N5	A7	A14	N7	A10	A8	
Generation:	34400	Best fitness:	120.4421768707483	Average fitness:	320.5993197278911	Fitness standard deviation:	52.724264251066856	Best genome:	A16	E3	N6	A6	A12	N9	A13	A9	N3	E4	A11	N12	E5	A15	A17	N5	A7	A14	N7	A10	A8	
Generation:	34416	Best fitness:	120.4421768707483	Average fitness:	321.07760544217695	Fitness standard deviation:	51.98348075443715	Best genome:	A16	E3	N6	A6	A12	N9	A13	A9	N3	E4	A11	N12	E5	A15	A17	N5	A7	A14	N7	A10	A8	
Generation:	34432	Best fitness:	120.4421768707483	Average fitness:	317.2256054421769	Fitness standard deviation:	50.99812820574689	Best genome:	A16	E3	N6	A6	A12	N9	A13	A9	N3	E4	A11	N12	E5	A15	A17	N5	A7	A14	N7	A10	A8	
Generation:	34448	Best fitness:	120.4421768707483	Average fitness:	316.3621768707483	Fitness standard deviation:	52.69797409264788	Best genome:	A16	E3	N6	A6	A12	N9	A13	A9	N3	E4	A11	N12	E5	A15	A17	N5	A7	A14	N7	A10	A8	
Generation:	34464	Best fitness:	120.4421768707483	Average fitness:	319.2273197278913	Fitness standard deviation:	50.26622584696368	Best genome:	A16	E3	N6	A6	A12	N9	A13	A9	N3	E4	A11	N12	E5	A15	A17	N5	A7	A14	N7	A10	A8	
Generation:	34480	Best fitness:	120.4421768707483	Average fitness:	324.8021768707483	Fitness standard deviation:	58.48881448967967	Best genome:	A16	E3	N6	A6	A12	N9	A13	A9	N3	E4	A11	N12	E5	A15	A17	N5	A7	A14	N7	A10	A8	
Generation:	34496	Best fitness:	120.4421768707483	Average fitness:	318.03874829931976	Fitness standard deviation:	51.9193316645139	Best genome:	A16	E3	N6	A6	A12	N9	A13	A9	N3	E4	A11	N12	E5	A15	A17	N5	A7	A14	N7	A10	A8	
Generation:	34512	Best fitness:	120.4421768707483	Average fitness:	325.0861768707484	Fitness standard deviation:	49.452067152270324	Best genome:	A16	E3	N6	A6	A12	N9	A13	A9	N3	E4	A11	N12	E5	A15	A17	N5	A7	A14	N7	A10	A8	
Generation:	34528	Best fitness:	120.4421768707483	Average fitness:	322.65646258503403	Fitness standard deviation:	51.157796461297174	Best genome:	A16	E3	N6	A6	A12	N9	A13	A9	N3	E4	A11	N12	E5	A15	A17	N5	A7	A14	N7	A10	A8	
Generation:	34544	Best fitness:	120.4421768707483	Average fitness:	308.56389115646266	Fitness standard deviation:	43.11146513920606	Best genome:	A16	E3	N6	A6	A12	N9	A13	A9	N3	E4	A11	N12	E5	A15	A17	N5	A7	A14	N7	A10	A8	
Generation:	34560	Best fitness:	120.4421768707483	Average fitness:	322.2793197278911	Fitness standard deviation:	51.01711061506917	Best genome:	A16	E3	N6	A6	A12	N9	A13	A9	N3	E4	A11	N12	E5	A15	A17	N5	A7	A14	N7	A10	A8	
Generation:	34576	Best fitness:	120.4421768707483	Average fitness:	321.7604625850341	Fitness standard deviation:	45.565402919141114	Best genome:	A16	E3	N6	A6	A12	N9	A13	A9	N3	E4	A11	N12	E5	A15	A17	N5	A7	A14	N7	A10	A8	
Generation:	34592	Best fitness:	120.4421768707483	Average fitness:	306.853605442177	Fitness standard deviation:	57.140506808807245	Best genome:	A16	E3	N6	A6	A12	N9	A13	A9	N3	E4	A11	N12	E5	A15	A17	N5	A7	A14	N7	A10	A8	
Generation:	34608	Best fitness:	120.4421768707483	Average fitness:	319.2644625850341	Fitness standard deviation:	44.43293549168413	Best genome:	A16	E3	N6	A6	A12	N9	A13	A9	N3	E4	A11	N12	E5	A15	A17	N5	A7	A14	N7	A10	A8	
Generation:	34624	Best fitness:	120.4421768707483	Average fitness:	324.7530340136055	Fitness standard deviation:	53.212335117461826	Best genome:	A16	E3	N6	A6	A12	N9	A13	A9	N3	E4	A11	N12	E5	A15	A17	N5	A7	A14	N7	A10	A8	
Generation:	34640	Best fitness:	120.4421768707483	Average fitness:	317.9118911564626	Fitness standard deviation:	56.58610982946834	Best genome:	A16	E3	N6	A6	A12	N9	A13	A9	N3	E4	A11	N12	E5	A15	A17	N5	A7	A14	N7	A10	A8	
Generation:	34656	Best fitness:	120.4421768707483	Average fitness:	315.87989115646263	Fitness standard deviation:	51.92992340625578	Best genome:	A16	E3	N6	A6	A12	N9	A13	A9	N3	E4	A11	N12	E5	A15	A17	N5	A7	A14	N7	A10	A8	
Generation:	34672	Best fitness:	120.4421768707483	Average fitness:	306.2484625850341	Fitness standard deviation:	50.11983168204712	Best genome:	A16	E3	N6	A6	A12	N9	A13	A9	N3	E4	A11	N12	E5	A15	A17	N5	A7	A14	N7	A10	A8	
Generation:	34688	Best fitness:	120.4421768707483	Average fitness:	309.3073197278911	Fitness standard deviation:	55.09512250422084	Best genome:	A16	E3	N6	A6	A12	N9	A13	A9	N3	E4	A11	N12	E5	A15	A17	N5	A7	A14	N7	A10	A8	
Generation:	34704	Best fitness:	120.4421768707483	Average fitness:	317.8473197278912	Fitness standard deviation:	55.25301969843746	Best genome:	A16	E3	N6	A6	A12	N9	A13	A9	N3	E4	A11	N12	E5	A15	A17	N5	A7	A14	N7	A10	A8	
Generation:	34720	Best fitness:	120.4421768707483	Average fitness:	317.4073197278911	Fitness standard deviation:	48.95096331502974	Best genome:	A16	E3	N6	A6	A12	N9	A13	A9	N3	E4	A11	N12	E5	A15	A17	N5	A7	A14	N7	A10	A8	
Generation:	34736	Best fitness:	120.4421768707483	Average fitness:	318.57246258503403	Fitness standard deviation:	53.26716189019962	Best genome:	A16	E3	N6	A6	A12	N9	A13	A9	N3	E4	A11	N12	E5	A15	A17	N5	A7	A14	N7	A10	A8	
Generation:	34752	Best fitness:	120.4421768707483	Average fitness:	318.69703401360556	Fitness standard deviation:	49.207380843420104	Best genome:	A16	E3	N6	A6	A12	N9	A13	A9	N3	E4	A11	N12	E5	A15	A17	N5	A7	A14	N7	A10	A8	
Generation:	34768	Best fitness:	120.4421768707483	Average fitness:	312.62160544217693	Fitness standard deviation:	51.83204620262469	Best genome:	A16	E3	N6	A6	A12	N9	A13	A9	N3	E4	A11	N12	E5	A15	A17	N5	A7	A14	N7	A10	A8	
Generation:	34784	Best fitness:	120.4421768707483	Average fitness:	323.7627482993198	Fitness standard deviation:	47.35943059848001	Best genome:	A16	E3	N6	A6	A12	N9	A13	A9	N3	E4	A11	N12	E5	A15	A17	N5	A7	A14	N7	A10	A8	
Generation:	34800	Best fitness:	120.4421768707483	Average fitness:	318.30446258503406	Fitness standard deviation:	60.413212418936226	Best genome:	A16	E3	N6	A6	A12	N9	A13	A9	N3	E4	A11	N12	E5	A15	A17	N5	A7	A14	N7	A10	A8	
Generation:	34816	Best fitness:	120.4421768707483	Average fitness:	321.00731972789123	Fitness standard deviation:	55.555826613361425	Best genome:	A16	E3	N6	A6	A12	N9	A13	A9	N3	E4	A11	N12	E5	A15	A17	N5	A7	A14	N7	A10	A8	
Generation:	34832	Best fitness:	120.4421768707483	Average fitness:	330.66731972789114	Fitness standard deviation:	50.00832800521879	Best genome:	A16	E3	N6	A6	A12	N9	A13	A9	N3	E4	A11	N12	E5	A15	A17	N5	A7	A14	N7	A10	A8	
Generation:	34848	Best fitness:	120.4421768707483	Average fitness:	308.99074829931976	Fitness standard deviation:	49.68079167268261	Best genome:	A16	E3	N6	A6	A12	N9	A13	A9	N3	E4	A11	N12	E5	A15	A17	N5	A7	A14	N7	A10	A8	
Generation:	34864	Best fitness:	120.4421768707483	Average fitness:	313.1787482993199	Fitness standard deviation:	50.33556953576463	Best genome:	A16	E3	N6	A6	A12	N9	A13	A9	N3	E4	A11	N12	E5	A15	A17	N5	A7	A14	N7	A10	A8	
Generation:	34880	Best fitness:	120.4421768707483	Average fitness:	309.86446258503406	Fitness standard deviation:	49.1062336256606	Best genome:	A16	E3	N6	A6	A12	N9	A13	A9	N3	E4	A11	N12	E5	A15	A17	N5	A7	A14	N7	A10	A8	
Generation:	34896	Best fitness:	120.4421768707483	Average fitness:	316.14389115646253	Fitness standard deviation:	54.93053428705409	Best genome:	A16	E3	N6	A6	A12	N9	A13	A9	N3	E4	A11	N12	E5	A15	A17	N5	A7	A14	N7	A10	A8	
Generation:	34912	Best fitness:	120.4421768707483	Average fitness:	315.15360544217685	Fitness standard deviation:	53.74070360992491	Best genome:	A16	E3	N6	A6	A12	N9	A13	A9	N3	E4	A11	N12	E5	A15	A17	N5	A7	A14	N7	A10	A8	
Generation:	34928	Best fitness:	120.4421768707483	Average fitness:	315.5130340136055	Fitness standard deviation:	56.59524267596191	Best genome:	A16	E3	N6	A6	A12	N9	A13	A9	N3	E4	A11	N12	E5	A15	A17	N5	A7	A14	N7	A10	A8	
Generation:	34944	Best fitness:	120.4421768707483	Average fitness:	325.30503401360556	Fitness standard deviation:	54.31864174310995	Best genome:	A16	E3	N6	A6	A12	N9	A13	A9	N3	E4	A11	N12	E5	A15	A17	N5	A7	A14	N7	A10	A8	
Generation:	34960	Best fitness:	120.4421768707483	Average fitness:	317.1227482993197	Fitness standard deviation:	46.99592051422752	Best genome:	A16	E3	N6	A6	A12	N9	A13	A9	N3	E4	A11	N12	E5	A15	A17	N5	A7	A14	N7	A10	A8	
Generation:	34976	Best fitness:	120.4421768707483	Average fitness:	318.7067482993197	Fitness standard deviation:	49.240238335602506	Best genome:	A16	E3	N6	A6	A12	N9	A13	A9	N3	E4	A11	N12	E5	A15	A17	N5	A7	A14	N7	A10	A8	
Generation:	34992	Best fitness:	120.4421768707483	Average fitness:	316.6033197278911	Fitness standard deviation:	42.75107245724835	Best genome:	A16	E3	N6	A6	A12	N9	A13	A9	N3	E4	A11	N12	E5	A15	A17	N5	A7	A14	N7	A10	A8	
