Generation:	16	Best fitness:	242.38503401360543	Average fitness:	333.2724625850341	Fitness standard deviation:	32.83530872554788	Best genome:	A9	A13	A16	N9	E4	A11	E5	A8	E3	A7	A14	A12	N12	A15	N3	N5	A6	N6	A10	N7	A17	
Generation:	17168	Best fitness:	109.8421768707483	Average fitness:	315.83474829931964	Fitness standard deviation:	45.674922627862486	Best genome:	A16	E5	A15	N6	N5	A11	N12	E3	N7	A6	A14	A12	A10	A8	A9	N3	E4	A7	A17	N9	A13	
Generation:	17184	Best fitness:	109.8421768707483	Average fitness:	313.46503401360553	Fitness standard deviation:	52.46997539895885	Best genome:	A16	E5	A15	N6	N5	A11	N12	E3	N7	A6	A14	A12	A10	A8	A9	N3	E4	A7	A17	N9	A13	
Generation:	17200	Best fitness:	109.8421768707483	Average fitness:	306.3998911564625	Fitness standard deviation:	60.01725363899408	Best genome:	A16	E5	A15	N6	N5	A11	N12	E3	N7	A6	A14	A12	A10	A8	A9	N3	E4	A7	A17	N9	A13	
Generation:	17216	Best fitness:	109.8421768707483	Average fitness:	314.5907482993197	Fitness standard deviation:	59.886884939484894	Best genome:	A16	E5	A15	N6	N5	A11	N12	E3	N7	A6	A14	A12	A10	A8	A9	N3	E4	A7	A17	N9	A13	
Generation:	17232	Best fitness:	109.8421768707483	Average fitness:	316.63017687074836	Fitness standard deviation:	48.891986936636606	Best genome:	A16	E5	A15	N6	N5	A11	N12	E3	N7	A6	A14	A12	A10	A8	A9	N3	E4	A7	A17	N9	A13	
Generation:	17248	Best fitness:	109.8421768707483	Average fitness:	319.0838911564626	Fitness standard deviation:	56.619882340436725	Best genome:	A16	E5	A15	N6	N5	A11	N12	E3	N7	A6	A14	A12	A10	A8	A9	N3	E4	A7	A17	N9	A13	
Generation:	17264	Best fitness:	109.8421768707483	Average fitness:	313.02217687074824	Fitness standard deviation:	54.51630971085438	Best genome:	A16	E5	A15	N6	N5	A11	N12	E3	N7	A6	A14	A12	A10	A8	A9	N3	E4	A7	A17	N9	A13	
Generation:	17280	Best fitness:	109.8421768707483	Average fitness:	306.6741768707483	Fitness standard deviation:	54.90676405749393	Best genome:	A16	E5	A15	N6	N5	A11	N12	E3	N7	A6	A14	A12	A10	A8	A9	N3	E4	A7	A17	N9	A13	
Generation:	17296	Best fitness:	109.8421768707483	Average fitness:	312.28903401360543	Fitness standard deviation:	48.85180681303363	Best genome:	A16	E5	A15	N6	N5	A11	N12	E3	N7	A6	A14	A12	A10	A8	A9	N3	E4	A7	A17	N9	A13	
Generation:	17312	Best fitness:	109.8421768707483	Average fitness:	314.5467482993198	Fitness standard deviation:	48.59935654566901	Best genome:	A16	E5	A15	N6	N5	A11	N12	E3	N7	A6	A14	A12	A10	A8	A9	N3	E4	A7	A17	N9	A13	
Generation:	17328	Best fitness:	109.8421768707483	Average fitness:	318.604462585034	Fitness standard deviation:	52.98700755345019	Best genome:	A16	E5	A15	N6	N5	A11	N12	E3	N7	A6	A14	A12	A10	A8	A9	N3	E4	A7	A17	N9	A13	
Generation:	17344	Best fitness:	109.8421768707483	Average fitness:	315.34789115646254	Fitness standard deviation:	60.92090857858915	Best genome:	A16	E5	A15	N6	N5	A11	N12	E3	N7	A6	A14	A12	A10	A8	A9	N3	E4	A7	A17	N9	A13	
Generation:	17360	Best fitness:	109.8421768707483	Average fitness:	320.7844625850341	Fitness standard deviation:	52.70999982267238	Best genome:	A16	E5	A15	N6	N5	A11	N12	E3	N7	A6	A14	A12	A10	A8	A9	N3	E4	A7	A17	N9	A13	
Generation:	17376	Best fitness:	109.8421768707483	Average fitness:	307.9467482993197	Fitness standard deviation:	46.02521602028919	Best genome:	A16	E5	A15	N6	N5	A11	N12	E3	N7	A6	A14	A12	A10	A8	A9	N3	E4	A7	A17	N9	A13	
Generation:	17392	Best fitness:	109.8421768707483	Average fitness:	314.6118911564625	Fitness standard deviation:	60.16659250949884	Best genome:	A16	E5	A15	N6	N5	A11	N12	E3	N7	A6	A14	A12	A10	A8	A9	N3	E4	A7	A17	N9	A13	
Generation:	17408	Best fitness:	109.8421768707483	Average fitness:	307.15246258503396	Fitness standard deviation:	54.385903038435636	Best genome:	A16	E5	A15	N6	N5	A11	N12	E3	N7	A6	A14	A12	A10	A8	A9	N3	E4	A7	A17	N9	A13	
Generation:	17424	Best fitness:	109.8421768707483	Average fitness:	315.21874829931966	Fitness standard deviation:	49.08067717045278	Best genome:	A16	E5	A15	N6	N5	A11	N12	E3	N7	A6	A14	A12	A10	A8	A9	N3	E4	A7	A17	N9	A13	
Generation:	17440	Best fitness:	109.8421768707483	Average fitness:	312.2993197278912	Fitness standard deviation:	49.6117165226777	Best genome:	A16	E5	A15	N6	N5	A11	N12	E3	N7	A6	A14	A12	A10	A8	A9	N3	E4	A7	A17	N9	A13	
Generation:	17456	Best fitness:	109.8421768707483	Average fitness:	318.85074829931966	Fitness standard deviation:	53.89685152290097	Best genome:	A16	E5	A15	N6	N5	A11	N12	E3	N7	A6	A14	A12	A10	A8	A9	N3	E4	A7	A17	N9	A13	
Generation:	17472	Best fitness:	109.8421768707483	Average fitness:	310.63589115646255	Fitness standard deviation:	53.27061641031287	Best genome:	A16	E5	A15	N6	N5	A11	N12	E3	N7	A6	A14	A12	A10	A8	A9	N3	E4	A7	A17	N9	A13	
Generation:	17488	Best fitness:	109.8421768707483	Average fitness:	314.69874829931973	Fitness standard deviation:	51.81885670176013	Best genome:	A16	E5	A15	N6	N5	A11	N12	E3	N7	A6	A14	A12	A10	A8	A9	N3	E4	A7	A17	N9	A13	
Generation:	17504	Best fitness:	109.8421768707483	Average fitness:	315.37760544217696	Fitness standard deviation:	51.92625062528585	Best genome:	A16	E5	A15	N6	N5	A11	N12	E3	N7	A6	A14	A12	A10	A8	A9	N3	E4	A7	A17	N9	A13	
Generation:	17520	Best fitness:	109.8421768707483	Average fitness:	316.34789115646265	Fitness standard deviation:	57.76148487265434	Best genome:	A16	E5	A15	N6	N5	A11	N12	E3	N7	A6	A14	A12	A10	A8	A9	N3	E4	A7	A17	N9	A13	
Generation:	17536	Best fitness:	109.8421768707483	Average fitness:	316.60731972789114	Fitness standard deviation:	52.56032189818492	Best genome:	A16	E5	A15	N6	N5	A11	N12	E3	N7	A6	A14	A12	A10	A8	A9	N3	E4	A7	A17	N9	A13	
Generation:	17552	Best fitness:	109.8421768707483	Average fitness:	310.36560544217696	Fitness standard deviation:	57.5852354773304	Best genome:	A16	E5	A15	N6	N5	A11	N12	E3	N7	A6	A14	A12	A10	A8	A9	N3	E4	A7	A17	N9	A13	
Generation:	17568	Best fitness:	109.8421768707483	Average fitness:	305.34160544217684	Fitness standard deviation:	42.75220418807404	Best genome:	A16	E5	A15	N6	N5	A11	N12	E3	N7	A6	A14	A12	A10	A8	A9	N3	E4	A7	A17	N9	A13	
Generation:	17584	Best fitness:	109.8421768707483	Average fitness:	310.04274829931984	Fitness standard deviation:	54.70088921860524	Best genome:	A16	E5	A15	N6	N5	A11	N12	E3	N7	A6	A14	A12	A10	A8	A9	N3	E4	A7	A17	N9	A13	
Generation:	17600	Best fitness:	109.8421768707483	Average fitness:	318.8747482993198	Fitness standard deviation:	46.09203251703076	Best genome:	A16	E5	A15	N6	N5	A11	N12	E3	N7	A6	A14	A12	A10	A8	A9	N3	E4	A7	A17	N9	A13	
Generation:	17616	Best fitness:	109.8421768707483	Average fitness:	308.0421768707482	Fitness standard deviation:	52.47663845630235	Best genome:	A16	E5	A15	N6	N5	A11	N12	E3	N7	A6	A14	A12	A10	A8	A9	N3	E4	A7	A17	N9	A13	
Generation:	17632	Best fitness:	109.8421768707483	Average fitness:	316.6427482993198	Fitness standard deviation:	45.477913361928806	Best genome:	A16	E5	A15	N6	N5	A11	N12	E3	N7	A6	A14	A12	A10	A8	A9	N3	E4	A7	A17	N9	A13	
Generation:	17648	Best fitness:	109.8421768707483	Average fitness:	313.7261768707483	Fitness standard deviation:	57.774594631345764	Best genome:	A16	E5	A15	N6	N5	A11	N12	E3	N7	A6	A14	A12	A10	A8	A9	N3	E4	A7	A17	N9	A13	
Generation:	17664	Best fitness:	109.8421768707483	Average fitness:	306.6781768707483	Fitness standard deviation:	49.2547492988219	Best genome:	A16	E5	A15	N6	N5	A11	N12	E3	N7	A6	A14	A12	A10	A8	A9	N3	E4	A7	A17	N9	A13	
Generation:	17680	Best fitness:	109.8421768707483	Average fitness:	314.66617687074836	Fitness standard deviation:	63.65534605312312	Best genome:	A16	E5	A15	N6	N5	A11	N12	E3	N7	A6	A14	A12	A10	A8	A9	N3	E4	A7	A17	N9	A13	
Generation:	17696	Best fitness:	109.8421768707483	Average fitness:	318.54046258503405	Fitness standard deviation:	58.365704819714466	Best genome:	A16	E5	A15	N6	N5	A11	N12	E3	N7	A6	A14	A12	A10	A8	A9	N3	E4	A7	A17	N9	A13	
Generation:	17712	Best fitness:	109.8421768707483	Average fitness:	325.98160544217683	Fitness standard deviation:	53.79055668279422	Best genome:	A16	E5	A15	N6	N5	A11	N12	E3	N7	A6	A14	A12	A10	A8	A9	N3	E4	A7	A17	N9	A13	
Generation:	17728	Best fitness:	109.8421768707483	Average fitness:	314.2073197278912	Fitness standard deviation:	56.64018715811348	Best genome:	A16	E5	A15	N6	N5	A11	N12	E3	N7	A6	A14	A12	A10	A8	A9	N3	E4	A7	A17	N9	A13	
Generation:	17744	Best fitness:	109.8421768707483	Average fitness:	315.00789115646256	Fitness standard deviation:	51.422912387060954	Best genome:	A16	E5	A15	N6	N5	A11	N12	E3	N7	A6	A14	A12	A10	A8	A9	N3	E4	A7	A17	N9	A13	
Generation:	17760	Best fitness:	109.8421768707483	Average fitness:	316.1473197278911	Fitness standard deviation:	46.13382678199393	Best genome:	A16	E5	A15	N6	N5	A11	N12	E3	N7	A6	A14	A12	A10	A8	A9	N3	E4	A7	A17	N9	A13	
Generation:	17776	Best fitness:	109.8421768707483	Average fitness:	313.4118911564625	Fitness standard deviation:	52.00583245469802	Best genome:	A16	E5	A15	N6	N5	A11	N12	E3	N7	A6	A14	A12	A10	A8	A9	N3	E4	A7	A17	N9	A13	
Generation:	17792	Best fitness:	109.8421768707483	Average fitness:	323.66789115646264	Fitness standard deviation:	59.193738016855825	Best genome:	A16	E5	A15	N6	N5	A11	N12	E3	N7	A6	A14	A12	A10	A8	A9	N3	E4	A7	A17	N9	A13	
Generation:	17808	Best fitness:	109.8421768707483	Average fitness:	313.94217687074826	Fitness standard deviation:	52.18792455528152	Best genome:	A16	E5	A15	N6	N5	A11	N12	E3	N7	A6	A14	A12	A10	A8	A9	N3	E4	A7	A17	N9	A13	
Generation:	17824	Best fitness:	109.8421768707483	Average fitness:	317.2581768707483	Fitness standard deviation:	58.66164791272689	Best genome:	A16	E5	A15	N6	N5	A11	N12	E3	N7	A6	A14	A12	A10	A8	A9	N3	E4	A7	A17	N9	A13	
Generation:	17840	Best fitness:	109.8421768707483	Average fitness:	313.8878911564626	Fitness standard deviation:	49.59152923059111	Best genome:	A16	E5	A15	N6	N5	A11	N12	E3	N7	A6	A14	A12	A10	A8	A9	N3	E4	A7	A17	N9	A13	
Generation:	17856	Best fitness:	109.8421768707483	Average fitness:	317.8221768707483	Fitness standard deviation:	50.71830913617541	Best genome:	A16	E5	A15	N6	N5	A11	N12	E3	N7	A6	A14	A12	A10	A8	A9	N3	E4	A7	A17	N9	A13	
Generation:	17872	Best fitness:	109.8421768707483	Average fitness:	315.55589115646256	Fitness standard deviation:	52.6254497259372	Best genome:	A16	E5	A15	N6	N5	A11	N12	E3	N7	A6	A14	A12	A10	A8	A9	N3	E4	A7	A17	N9	A13	
Generation:	17888	Best fitness:	109.8421768707483	Average fitness:	304.0193197278912	Fitness standard deviation:	49.36093803891527	Best genome:	A16	E5	A15	N6	N5	A11	N12	E3	N7	A6	A14	A12	A10	A8	A9	N3	E4	A7	A17	N9	A13	
Generation:	17904	Best fitness:	109.8421768707483	Average fitness:	313.9410340136055	Fitness standard deviation:	62.660389261217865	Best genome:	A16	E5	A15	N6	N5	A11	N12	E3	N7	A6	A14	A12	A10	A8	A9	N3	E4	A7	A17	N9	A13	
Generation:	17920	Best fitness:	109.8421768707483	Average fitness:	308.4701768707483	Fitness standard deviation:	52.311669901053	Best genome:	A16	E5	A15	N6	N5	A11	N12	E3	N7	A6	A14	A12	A10	A8	A9	N3	E4	A7	A17	N9	A13	
Generation:	17936	Best fitness:	109.8421768707483	Average fitness:	303.0598911564626	Fitness standard deviation:	51.58921162018118	Best genome:	A16	E5	A15	N6	N5	A11	N12	E3	N7	A6	A14	A12	A10	A8	A9	N3	E4	A7	A17	N9	A13	
Generation:	17952	Best fitness:	109.8421768707483	Average fitness:	311.38617687074833	Fitness standard deviation:	60.44666718855625	Best genome:	A16	E5	A15	N6	N5	A11	N12	E3	N7	A6	A14	A12	A10	A8	A9	N3	E4	A7	A17	N9	A13	
Generation:	17968	Best fitness:	109.8421768707483	Average fitness:	305.57531972789116	Fitness standard deviation:	51.31295626976541	Best genome:	A16	E5	A15	N6	N5	A11	N12	E3	N7	A6	A14	A12	A10	A8	A9	N3	E4	A7	A17	N9	A13	
Generation:	17984	Best fitness:	109.8421768707483	Average fitness:	305.0621768707483	Fitness standard deviation:	54.92888738530715	Best genome:	A16	E5	A15	N6	N5	A11	N12	E3	N7	A6	A14	A12	A10	A8	A9	N3	E4	A7	A17	N9	A13	
Generation:	18000	Best fitness:	109.8421768707483	Average fitness:	303.02846258503405	Fitness standard deviation:	53.60245813431335	Best genome:	A16	E5	A15	N6	N5	A11	N12	E3	N7	A6	A14	A12	A10	A8	A9	N3	E4	A7	A17	N9	A13	
Generation:	18016	Best fitness:	109.8421768707483	Average fitness:	312.7878911564625	Fitness standard deviation:	57.24083293508264	Best genome:	A16	E5	A15	N6	N5	A11	N12	E3	N7	A6	A14	A12	A10	A8	A9	N3	E4	A7	A17	N9	A13	
Generation:	18032	Best fitness:	109.8421768707483	Average fitness:	315.1890340136054	Fitness standard deviation:	60.812057883284965	Best genome:	A16	E5	A15	N6	N5	A11	N12	E3	N7	A6	A14	A12	A10	A8	A9	N3	E4	A7	A17	N9	A13	
Generation:	18048	Best fitness:	109.8421768707483	Average fitness:	322.55017687074826	Fitness standard deviation:	49.66972297987939	Best genome:	A16	E5	A15	N6	N5	A11	N12	E3	N7	A6	A14	A12	A10	A8	A9	N3	E4	A7	A17	N9	A13	
Generation:	18064	Best fitness:	109.8421768707483	Average fitness:	311.8667482993198	Fitness standard deviation:	47.61729269490063	Best genome:	A16	E5	A15	N6	N5	A11	N12	E3	N7	A6	A14	A12	A10	A8	A9	N3	E4	A7	A17	N9	A13	
Generation:	18080	Best fitness:	109.8421768707483	Average fitness:	316.7027482993196	Fitness standard deviation:	50.46690752950727	Best genome:	A16	E5	A15	N6	N5	A11	N12	E3	N7	A6	A14	A12	A10	A8	A9	N3	E4	A7	A17	N9	A13	
Generation:	18096	Best fitness:	109.8421768707483	Average fitness:	307.03874829931976	Fitness standard deviation:	55.38695039410623	Best genome:	A16	E5	A15	N6	N5	A11	N12	E3	N7	A6	A14	A12	A10	A8	A9	N3	E4	A7	A17	N9	A13	
Generation:	18112	Best fitness:	109.8421768707483	Average fitness:	315.1873197278912	Fitness standard deviation:	52.49714591736762	Best genome:	A16	E5	A15	N6	N5	A11	N12	E3	N7	A6	A14	A12	A10	A8	A9	N3	E4	A7	A17	N9	A13	
Generation:	18128	Best fitness:	109.8421768707483	Average fitness:	315.3107482993197	Fitness standard deviation:	59.786259017828996	Best genome:	A16	E5	A15	N6	N5	A11	N12	E3	N7	A6	A14	A12	A10	A8	A9	N3	E4	A7	A17	N9	A13	
Generation:	18144	Best fitness:	109.8421768707483	Average fitness:	307.6878911564626	Fitness standard deviation:	56.959492946608066	Best genome:	A16	E5	A15	N6	N5	A11	N12	E3	N7	A6	A14	A12	A10	A8	A9	N3	E4	A7	A17	N9	A13	
Generation:	18160	Best fitness:	109.8421768707483	Average fitness:	312.99131972789115	Fitness standard deviation:	58.24075248728947	Best genome:	A16	E5	A15	N6	N5	A11	N12	E3	N7	A6	A14	A12	A10	A8	A9	N3	E4	A7	A17	N9	A13	
Generation:	18176	Best fitness:	109.8421768707483	Average fitness:	325.15360544217685	Fitness standard deviation:	57.56141657005168	Best genome:	A16	E5	A15	N6	N5	A11	N12	E3	N7	A6	A14	A12	A10	A8	A9	N3	E4	A7	A17	N9	A13	
Generation:	18192	Best fitness:	109.8421768707483	Average fitness:	315.36503401360545	Fitness standard deviation:	50.19685208440539	Best genome:	A16	E5	A15	N6	N5	A11	N12	E3	N7	A6	A14	A12	A10	A8	A9	N3	E4	A7	A17	N9	A13	
Generation:	18208	Best fitness:	109.8421768707483	Average fitness:	312.44731972789117	Fitness standard deviation:	51.237283520212245	Best genome:	A16	E5	A15	N6	N5	A11	N12	E3	N7	A6	A14	A12	A10	A8	A9	N3	E4	A7	A17	N9	A13	
Generation:	18224	Best fitness:	109.8421768707483	Average fitness:	309.441605442177	Fitness standard deviation:	58.36801318306778	Best genome:	A16	E5	A15	N6	N5	A11	N12	E3	N7	A6	A14	A12	A10	A8	A9	N3	E4	A7	A17	N9	A13	
Generation:	18240	Best fitness:	109.8421768707483	Average fitness:	317.5918911564627	Fitness standard deviation:	54.53202363711788	Best genome:	A16	E5	A15	N6	N5	A11	N12	E3	N7	A6	A14	A12	A10	A8	A9	N3	E4	A7	A17	N9	A13	
Generation:	18256	Best fitness:	109.8421768707483	Average fitness:	313.57189115646264	Fitness standard deviation:	53.994067764856524	Best genome:	A16	E5	A15	N6	N5	A11	N12	E3	N7	A6	A14	A12	A10	A8	A9	N3	E4	A7	A17	N9	A13	
Generation:	18272	Best fitness:	109.8421768707483	Average fitness:	324.54160544217694	Fitness standard deviation:	57.51475302911419	Best genome:	A16	E5	A15	N6	N5	A11	N12	E3	N7	A6	A14	A12	A10	A8	A9	N3	E4	A7	A17	N9	A13	
Generation:	18288	Best fitness:	109.8421768707483	Average fitness:	324.7473197278912	Fitness standard deviation:	54.070029101346044	Best genome:	A16	E5	A15	N6	N5	A11	N12	E3	N7	A6	A14	A12	A10	A8	A9	N3	E4	A7	A17	N9	A13	
Generation:	18304	Best fitness:	109.8421768707483	Average fitness:	323.712462585034	Fitness standard deviation:	48.171796714404145	Best genome:	A16	E5	A15	N6	N5	A11	N12	E3	N7	A6	A14	A12	A10	A8	A9	N3	E4	A7	A17	N9	A13	
Generation:	18320	Best fitness:	109.8421768707483	Average fitness:	318.2861768707482	Fitness standard deviation:	53.56991760459657	Best genome:	A16	E5	A15	N6	N5	A11	N12	E3	N7	A6	A14	A12	A10	A8	A9	N3	E4	A7	A17	N9	A13	
Generation:	18336	Best fitness:	109.8421768707483	Average fitness:	318.9358911564626	Fitness standard deviation:	56.77679751447769	Best genome:	A16	E5	A15	N6	N5	A11	N12	E3	N7	A6	A14	A12	A10	A8	A9	N3	E4	A7	A17	N9	A13	
Generation:	18352	Best fitness:	109.8421768707483	Average fitness:	313.8456054421768	Fitness standard deviation:	49.85628640770737	Best genome:	A16	E5	A15	N6	N5	A11	N12	E3	N7	A6	A14	A12	A10	A8	A9	N3	E4	A7	A17	N9	A13	
Generation:	18368	Best fitness:	109.8421768707483	Average fitness:	304.4090340136055	Fitness standard deviation:	57.51566653938203	Best genome:	A16	E5	A15	N6	N5	A11	N12	E3	N7	A6	A14	A12	A10	A8	A9	N3	E4	A7	A17	N9	A13	
Generation:	18384	Best fitness:	109.8421768707483	Average fitness:	308.9736054421769	Fitness standard deviation:	50.33546208049692	Best genome:	A16	E5	A15	N6	N5	A11	N12	E3	N7	A6	A14	A12	A10	A8	A9	N3	E4	A7	A17	N9	A13	
Generation:	18400	Best fitness:	109.8421768707483	Average fitness:	306.8661768707483	Fitness standard deviation:	60.49300539360745	Best genome:	A16	E5	A15	N6	N5	A11	N12	E3	N7	A6	A14	A12	A10	A8	A9	N3	E4	A7	A17	N9	A13	
Generation:	18416	Best fitness:	109.8421768707483	Average fitness:	316.23646258503413	Fitness standard deviation:	52.70088222938115	Best genome:	A16	E5	A15	N6	N5	A11	N12	E3	N7	A6	A14	A12	A10	A8	A9	N3	E4	A7	A17	N9	A13	
Generation:	18432	Best fitness:	109.8421768707483	Average fitness:	316.740462585034	Fitness standard deviation:	52.53702015585908	Best genome:	A16	E5	A15	N6	N5	A11	N12	E3	N7	A6	A14	A12	A10	A8	A9	N3	E4	A7	A17	N9	A13	
Generation:	18448	Best fitness:	109.8421768707483	Average fitness:	314.9101768707484	Fitness standard deviation:	56.54220887233949	Best genome:	A16	E5	A15	N6	N5	A11	N12	E3	N7	A6	A14	A12	A10	A8	A9	N3	E4	A7	A17	N9	A13	
Generation:	18464	Best fitness:	109.8421768707483	Average fitness:	315.22046258503406	Fitness standard deviation:	57.31000854571742	Best genome:	A16	E5	A15	N6	N5	A11	N12	E3	N7	A6	A14	A12	A10	A8	A9	N3	E4	A7	A17	N9	A13	
Generation:	18480	Best fitness:	109.8421768707483	Average fitness:	321.0370340136054	Fitness standard deviation:	57.10968656963224	Best genome:	A16	E5	A15	N6	N5	A11	N12	E3	N7	A6	A14	A12	A10	A8	A9	N3	E4	A7	A17	N9	A13	
Generation:	18496	Best fitness:	109.8421768707483	Average fitness:	317.49246258503405	Fitness standard deviation:	49.07403105929004	Best genome:	A16	E5	A15	N6	N5	A11	N12	E3	N7	A6	A14	A12	A10	A8	A9	N3	E4	A7	A17	N9	A13	
Generation:	18512	Best fitness:	109.8421768707483	Average fitness:	309.3147482993198	Fitness standard deviation:	56.0691212511624	Best genome:	A16	E5	A15	N6	N5	A11	N12	E3	N7	A6	A14	A12	A10	A8	A9	N3	E4	A7	A17	N9	A13	
Generation:	18528	Best fitness:	109.8421768707483	Average fitness:	318.9633197278912	Fitness standard deviation:	54.677198787660174	Best genome:	A16	E5	A15	N6	N5	A11	N12	E3	N7	A6	A14	A12	A10	A8	A9	N3	E4	A7	A17	N9	A13	
Generation:	18544	Best fitness:	109.8421768707483	Average fitness:	325.53874829931965	Fitness standard deviation:	56.11689691044172	Best genome:	A16	E5	A15	N6	N5	A11	N12	E3	N7	A6	A14	A12	A10	A8	A9	N3	E4	A7	A17	N9	A13	
Generation:	18560	Best fitness:	109.8421768707483	Average fitness:	313.06960544217685	Fitness standard deviation:	52.03231961394921	Best genome:	A16	E5	A15	N6	N5	A11	N12	E3	N7	A6	A14	A12	A10	A8	A9	N3	E4	A7	A17	N9	A13	
Generation:	18576	Best fitness:	109.8421768707483	Average fitness:	316.8461768707482	Fitness standard deviation:	46.81021204125163	Best genome:	A16	E5	A15	N6	N5	A11	N12	E3	N7	A6	A14	A12	A10	A8	A9	N3	E4	A7	A17	N9	A13	
Generation:	18592	Best fitness:	109.8421768707483	Average fitness:	315.03703401360536	Fitness standard deviation:	47.65108960871681	Best genome:	A16	E5	A15	N6	N5	A11	N12	E3	N7	A6	A14	A12	A10	A8	A9	N3	E4	A7	A17	N9	A13	
Generation:	18608	Best fitness:	109.8421768707483	Average fitness:	307.2267482993198	Fitness standard deviation:	53.44941143143998	Best genome:	A16	E5	A15	N6	N5	A11	N12	E3	N7	A6	A14	A12	A10	A8	A9	N3	E4	A7	A17	N9	A13	
Generation:	18624	Best fitness:	109.8421768707483	Average fitness:	316.992462585034	Fitness standard deviation:	67.51901145663814	Best genome:	A16	E5	A15	N6	N5	A11	N12	E3	N7	A6	A14	A12	A10	A8	A9	N3	E4	A7	A17	N9	A13	
Generation:	18640	Best fitness:	109.8421768707483	Average fitness:	320.1416054421769	Fitness standard deviation:	51.85785256972041	Best genome:	A16	E5	A15	N6	N5	A11	N12	E3	N7	A6	A14	A12	A10	A8	A9	N3	E4	A7	A17	N9	A13	
Generation:	18656	Best fitness:	109.8421768707483	Average fitness:	309.2484625850341	Fitness standard deviation:	58.63734055555872	Best genome:	A16	E5	A15	N6	N5	A11	N12	E3	N7	A6	A14	A12	A10	A8	A9	N3	E4	A7	A17	N9	A13	
Generation:	18672	Best fitness:	109.8421768707483	Average fitness:	323.55189115646266	Fitness standard deviation:	47.7480101040657	Best genome:	A16	E5	A15	N6	N5	A11	N12	E3	N7	A6	A14	A12	A10	A8	A9	N3	E4	A7	A17	N9	A13	
Generation:	18688	Best fitness:	109.8421768707483	Average fitness:	318.2553197278911	Fitness standard deviation:	56.7332902911977	Best genome:	A16	E5	A15	N6	N5	A11	N12	E3	N7	A6	A14	A12	A10	A8	A9	N3	E4	A7	A17	N9	A13	
Generation:	18704	Best fitness:	109.8421768707483	Average fitness:	323.7387482993197	Fitness standard deviation:	56.461660574017046	Best genome:	A16	E5	A15	N6	N5	A11	N12	E3	N7	A6	A14	A12	A10	A8	A9	N3	E4	A7	A17	N9	A13	
Generation:	18720	Best fitness:	109.8421768707483	Average fitness:	311.0336054421769	Fitness standard deviation:	60.648764713096085	Best genome:	A16	E5	A15	N6	N5	A11	N12	E3	N7	A6	A14	A12	A10	A8	A9	N3	E4	A7	A17	N9	A13	
