Generation:	16	Best fitness:	236.52789115646257	Average fitness:	343.78517687074816	Fitness standard deviation:	31.348917306760733	Best genome:	E3	A11	A10	N12	N5	A7	A17	E5	N9	N3	A13	A9	E4	A6	A12	N6	N7	A15	A14	A8	A16	
Generation:	34080	Best fitness:	95.75646258503401	Average fitness:	336.71774829931985	Fitness standard deviation:	41.62095615191944	Best genome:	A9	N3	E4	N5	A7	A12	A11	N12	E3	N6	A6	N7	A10	A15	A14	A17	N9	A13	A16	E5	A8	
Generation:	34096	Best fitness:	95.75646258503401	Average fitness:	339.5001768707484	Fitness standard deviation:	44.618052620811106	Best genome:	A9	N3	E4	N5	A7	A12	A11	N12	E3	N6	A6	N7	A10	A15	A14	A17	N9	A13	A16	E5	A8	
Generation:	34112	Best fitness:	95.75646258503401	Average fitness:	339.711605442177	Fitness standard deviation:	41.55063255099439	Best genome:	A9	N3	E4	N5	A7	A12	A11	N12	E3	N6	A6	N7	A10	A15	A14	A17	N9	A13	A16	E5	A8	
Generation:	34128	Best fitness:	95.75646258503401	Average fitness:	336.8511768707485	Fitness standard deviation:	40.99094121701945	Best genome:	A9	N3	E4	N5	A7	A12	A11	N12	E3	N6	A6	N7	A10	A15	A14	A17	N9	A13	A16	E5	A8	
Generation:	34144	Best fitness:	95.75646258503401	Average fitness:	340.81103401360565	Fitness standard deviation:	40.446799443521975	Best genome:	A9	N3	E4	N5	A7	A12	A11	N12	E3	N6	A6	N7	A10	A15	A14	A17	N9	A13	A16	E5	A8	
Generation:	34160	Best fitness:	95.75646258503401	Average fitness:	339.6871768707486	Fitness standard deviation:	43.60342623099282	Best genome:	A9	N3	E4	N5	A7	A12	A11	N12	E3	N6	A6	N7	A10	A15	A14	A17	N9	A13	A16	E5	A8	
Generation:	34176	Best fitness:	95.75646258503401	Average fitness:	338.51389115646265	Fitness standard deviation:	40.67333730179153	Best genome:	A9	N3	E4	N5	A7	A12	A11	N12	E3	N6	A6	N7	A10	A15	A14	A17	N9	A13	A16	E5	A8	
Generation:	34192	Best fitness:	95.75646258503401	Average fitness:	334.35731972789125	Fitness standard deviation:	42.276840372931915	Best genome:	A9	N3	E4	N5	A7	A12	A11	N12	E3	N6	A6	N7	A10	A15	A14	A17	N9	A13	A16	E5	A8	
Generation:	34208	Best fitness:	95.75646258503401	Average fitness:	335.1170340136055	Fitness standard deviation:	39.694328342102125	Best genome:	A9	N3	E4	N5	A7	A12	A11	N12	E3	N6	A6	N7	A10	A15	A14	A17	N9	A13	A16	E5	A8	
Generation:	34224	Best fitness:	95.75646258503401	Average fitness:	333.96689115646257	Fitness standard deviation:	41.02835507080836	Best genome:	A9	N3	E4	N5	A7	A12	A11	N12	E3	N6	A6	N7	A10	A15	A14	A17	N9	A13	A16	E5	A8	
Generation:	34240	Best fitness:	95.75646258503401	Average fitness:	334.3358911564628	Fitness standard deviation:	44.100237970573644	Best genome:	A9	N3	E4	N5	A7	A12	A11	N12	E3	N6	A6	N7	A10	A15	A14	A17	N9	A13	A16	E5	A8	
Generation:	34256	Best fitness:	95.75646258503401	Average fitness:	340.4961768707484	Fitness standard deviation:	41.1907271900968	Best genome:	A9	N3	E4	N5	A7	A12	A11	N12	E3	N6	A6	N7	A10	A15	A14	A17	N9	A13	A16	E5	A8	
Generation:	34272	Best fitness:	95.75646258503401	Average fitness:	337.8107482993198	Fitness standard deviation:	41.736604107773054	Best genome:	A9	N3	E4	N5	A7	A12	A11	N12	E3	N6	A6	N7	A10	A15	A14	A17	N9	A13	A16	E5	A8	
Generation:	34288	Best fitness:	95.75646258503401	Average fitness:	340.95574829932013	Fitness standard deviation:	41.67915687555523	Best genome:	A9	N3	E4	N5	A7	A12	A11	N12	E3	N6	A6	N7	A10	A15	A14	A17	N9	A13	A16	E5	A8	
Generation:	34304	Best fitness:	95.75646258503401	Average fitness:	339.43274829931994	Fitness standard deviation:	43.35786764374195	Best genome:	A9	N3	E4	N5	A7	A12	A11	N12	E3	N6	A6	N7	A10	A15	A14	A17	N9	A13	A16	E5	A8	
Generation:	34320	Best fitness:	95.75646258503401	Average fitness:	337.79274829931995	Fitness standard deviation:	42.19076083307185	Best genome:	A9	N3	E4	N5	A7	A12	A11	N12	E3	N6	A6	N7	A10	A15	A14	A17	N9	A13	A16	E5	A8	
Generation:	34336	Best fitness:	95.75646258503401	Average fitness:	341.01874829932	Fitness standard deviation:	42.193830263754585	Best genome:	A9	N3	E4	N5	A7	A12	A11	N12	E3	N6	A6	N7	A10	A15	A14	A17	N9	A13	A16	E5	A8	
Generation:	34352	Best fitness:	95.75646258503401	Average fitness:	341.8568911564626	Fitness standard deviation:	42.30313154592503	Best genome:	A9	N3	E4	N5	A7	A12	A11	N12	E3	N6	A6	N7	A10	A15	A14	A17	N9	A13	A16	E5	A8	
Generation:	34368	Best fitness:	95.75646258503401	Average fitness:	336.1428911564628	Fitness standard deviation:	43.11298520593705	Best genome:	A9	N3	E4	N5	A7	A12	A11	N12	E3	N6	A6	N7	A10	A15	A14	A17	N9	A13	A16	E5	A8	
Generation:	34384	Best fitness:	95.75646258503401	Average fitness:	341.39817687074844	Fitness standard deviation:	39.550482216931776	Best genome:	A9	N3	E4	N5	A7	A12	A11	N12	E3	N6	A6	N7	A10	A15	A14	A17	N9	A13	A16	E5	A8	
Generation:	34400	Best fitness:	95.75646258503401	Average fitness:	338.2657482993198	Fitness standard deviation:	45.24287766136932	Best genome:	A9	N3	E4	N5	A7	A12	A11	N12	E3	N6	A6	N7	A10	A15	A14	A17	N9	A13	A16	E5	A8	
Generation:	34416	Best fitness:	95.75646258503401	Average fitness:	333.22003401360564	Fitness standard deviation:	42.46360837498964	Best genome:	A9	N3	E4	N5	A7	A12	A11	N12	E3	N6	A6	N7	A10	A15	A14	A17	N9	A13	A16	E5	A8	
Generation:	34432	Best fitness:	95.75646258503401	Average fitness:	340.024605442177	Fitness standard deviation:	41.276699527674914	Best genome:	A9	N3	E4	N5	A7	A12	A11	N12	E3	N6	A6	N7	A10	A15	A14	A17	N9	A13	A16	E5	A8	
Generation:	34448	Best fitness:	95.75646258503401	Average fitness:	338.74117687074846	Fitness standard deviation:	43.59627711848612	Best genome:	A9	N3	E4	N5	A7	A12	A11	N12	E3	N6	A6	N7	A10	A15	A14	A17	N9	A13	A16	E5	A8	
Generation:	34464	Best fitness:	95.75646258503401	Average fitness:	333.82989115646274	Fitness standard deviation:	41.745977737076544	Best genome:	A9	N3	E4	N5	A7	A12	A11	N12	E3	N6	A6	N7	A10	A15	A14	A17	N9	A13	A16	E5	A8	
Generation:	34480	Best fitness:	95.75646258503401	Average fitness:	338.4068911564627	Fitness standard deviation:	40.26866366401689	Best genome:	A9	N3	E4	N5	A7	A12	A11	N12	E3	N6	A6	N7	A10	A15	A14	A17	N9	A13	A16	E5	A8	
Generation:	34496	Best fitness:	95.75646258503401	Average fitness:	339.51289115646273	Fitness standard deviation:	42.84777535124805	Best genome:	A9	N3	E4	N5	A7	A12	A11	N12	E3	N6	A6	N7	A10	A15	A14	A17	N9	A13	A16	E5	A8	
Generation:	34512	Best fitness:	95.75646258503401	Average fitness:	339.46817687074827	Fitness standard deviation:	41.97204912407149	Best genome:	A9	N3	E4	N5	A7	A12	A11	N12	E3	N6	A6	N7	A10	A15	A14	A17	N9	A13	A16	E5	A8	
Generation:	34528	Best fitness:	95.75646258503401	Average fitness:	334.431462585034	Fitness standard deviation:	42.02947055826617	Best genome:	A9	N3	E4	N5	A7	A12	A11	N12	E3	N6	A6	N7	A10	A15	A14	A17	N9	A13	A16	E5	A8	
Generation:	34544	Best fitness:	95.75646258503401	Average fitness:	338.1904625850342	Fitness standard deviation:	42.10569154314569	Best genome:	A9	N3	E4	N5	A7	A12	A11	N12	E3	N6	A6	N7	A10	A15	A14	A17	N9	A13	A16	E5	A8	
Generation:	34560	Best fitness:	95.75646258503401	Average fitness:	340.46017687074857	Fitness standard deviation:	40.136208530249505	Best genome:	A9	N3	E4	N5	A7	A12	A11	N12	E3	N6	A6	N7	A10	A15	A14	A17	N9	A13	A16	E5	A8	
Generation:	34576	Best fitness:	95.75646258503401	Average fitness:	340.93831972789144	Fitness standard deviation:	41.39347056639019	Best genome:	A9	N3	E4	N5	A7	A12	A11	N12	E3	N6	A6	N7	A10	A15	A14	A17	N9	A13	A16	E5	A8	
Generation:	34592	Best fitness:	95.75646258503401	Average fitness:	332.4234625850342	Fitness standard deviation:	41.52410311579805	Best genome:	A9	N3	E4	N5	A7	A12	A11	N12	E3	N6	A6	N7	A10	A15	A14	A17	N9	A13	A16	E5	A8	
Generation:	34608	Best fitness:	95.75646258503401	Average fitness:	338.54760544217703	Fitness standard deviation:	39.90178180155336	Best genome:	A9	N3	E4	N5	A7	A12	A11	N12	E3	N6	A6	N7	A10	A15	A14	A17	N9	A13	A16	E5	A8	
Generation:	34624	Best fitness:	95.75646258503401	Average fitness:	343.18517687074825	Fitness standard deviation:	42.96950209373705	Best genome:	A9	N3	E4	N5	A7	A12	A11	N12	E3	N6	A6	N7	A10	A15	A14	A17	N9	A13	A16	E5	A8	
Generation:	34640	Best fitness:	95.75646258503401	Average fitness:	336.7968911564627	Fitness standard deviation:	43.091152108297216	Best genome:	A9	N3	E4	N5	A7	A12	A11	N12	E3	N6	A6	N7	A10	A15	A14	A17	N9	A13	A16	E5	A8	
Generation:	34656	Best fitness:	95.75646258503401	Average fitness:	343.9281768707486	Fitness standard deviation:	40.92457252865399	Best genome:	A9	N3	E4	N5	A7	A12	A11	N12	E3	N6	A6	N7	A10	A15	A14	A17	N9	A13	A16	E5	A8	
Generation:	34672	Best fitness:	95.75646258503401	Average fitness:	332.09874829932	Fitness standard deviation:	46.374295480428856	Best genome:	A9	N3	E4	N5	A7	A12	A11	N12	E3	N6	A6	N7	A10	A15	A14	A17	N9	A13	A16	E5	A8	
Generation:	34688	Best fitness:	95.75646258503401	Average fitness:	338.3170340136055	Fitness standard deviation:	40.32761038883249	Best genome:	A9	N3	E4	N5	A7	A12	A11	N12	E3	N6	A6	N7	A10	A15	A14	A17	N9	A13	A16	E5	A8	
Generation:	34704	Best fitness:	95.75646258503401	Average fitness:	338.75260544217707	Fitness standard deviation:	44.61149203800679	Best genome:	A9	N3	E4	N5	A7	A12	A11	N12	E3	N6	A6	N7	A10	A15	A14	A17	N9	A13	A16	E5	A8	
Generation:	34720	Best fitness:	95.75646258503401	Average fitness:	343.85903401360565	Fitness standard deviation:	43.40281559474016	Best genome:	A9	N3	E4	N5	A7	A12	A11	N12	E3	N6	A6	N7	A10	A15	A14	A17	N9	A13	A16	E5	A8	
Generation:	34736	Best fitness:	95.75646258503401	Average fitness:	339.45560544217705	Fitness standard deviation:	41.04241021187717	Best genome:	A9	N3	E4	N5	A7	A12	A11	N12	E3	N6	A6	N7	A10	A15	A14	A17	N9	A13	A16	E5	A8	
Generation:	34752	Best fitness:	95.75646258503401	Average fitness:	342.91303401360574	Fitness standard deviation:	43.509096582068395	Best genome:	A9	N3	E4	N5	A7	A12	A11	N12	E3	N6	A6	N7	A10	A15	A14	A17	N9	A13	A16	E5	A8	
Generation:	34768	Best fitness:	95.75646258503401	Average fitness:	339.739605442177	Fitness standard deviation:	42.75483991602469	Best genome:	A9	N3	E4	N5	A7	A12	A11	N12	E3	N6	A6	N7	A10	A15	A14	A17	N9	A13	A16	E5	A8	
Generation:	34784	Best fitness:	95.75646258503401	Average fitness:	338.9104625850343	Fitness standard deviation:	39.30036794655611	Best genome:	A9	N3	E4	N5	A7	A12	A11	N12	E3	N6	A6	N7	A10	A15	A14	A17	N9	A13	A16	E5	A8	
Generation:	34800	Best fitness:	95.75646258503401	Average fitness:	338.4407482993199	Fitness standard deviation:	41.660347001014024	Best genome:	A9	N3	E4	N5	A7	A12	A11	N12	E3	N6	A6	N7	A10	A15	A14	A17	N9	A13	A16	E5	A8	
Generation:	34816	Best fitness:	95.75646258503401	Average fitness:	337.8420340136056	Fitness standard deviation:	41.717638759319314	Best genome:	A9	N3	E4	N5	A7	A12	A11	N12	E3	N6	A6	N7	A10	A15	A14	A17	N9	A13	A16	E5	A8	
Generation:	34832	Best fitness:	95.75646258503401	Average fitness:	336.4570340136057	Fitness standard deviation:	42.88452734247816	Best genome:	A9	N3	E4	N5	A7	A12	A11	N12	E3	N6	A6	N7	A10	A15	A14	A17	N9	A13	A16	E5	A8	
Generation:	34848	Best fitness:	95.75646258503401	Average fitness:	340.4264625850339	Fitness standard deviation:	42.0656051026615	Best genome:	A9	N3	E4	N5	A7	A12	A11	N12	E3	N6	A6	N7	A10	A15	A14	A17	N9	A13	A16	E5	A8	
Generation:	34864	Best fitness:	95.75646258503401	Average fitness:	342.1917482993197	Fitness standard deviation:	40.800858832247386	Best genome:	A9	N3	E4	N5	A7	A12	A11	N12	E3	N6	A6	N7	A10	A15	A14	A17	N9	A13	A16	E5	A8	
Generation:	34880	Best fitness:	95.75646258503401	Average fitness:	334.25046258503403	Fitness standard deviation:	45.47942280519704	Best genome:	A9	N3	E4	N5	A7	A12	A11	N12	E3	N6	A6	N7	A10	A15	A14	A17	N9	A13	A16	E5	A8	
Generation:	34896	Best fitness:	95.75646258503401	Average fitness:	340.11474829931984	Fitness standard deviation:	38.52010159988297	Best genome:	A9	N3	E4	N5	A7	A12	A11	N12	E3	N6	A6	N7	A10	A15	A14	A17	N9	A13	A16	E5	A8	
Generation:	34912	Best fitness:	95.75646258503401	Average fitness:	337.73117687074847	Fitness standard deviation:	40.008520947265154	Best genome:	A9	N3	E4	N5	A7	A12	A11	N12	E3	N6	A6	N7	A10	A15	A14	A17	N9	A13	A16	E5	A8	
Generation:	34928	Best fitness:	95.75646258503401	Average fitness:	343.0716054421771	Fitness standard deviation:	41.22110742355778	Best genome:	A9	N3	E4	N5	A7	A12	A11	N12	E3	N6	A6	N7	A10	A15	A14	A17	N9	A13	A16	E5	A8	
Generation:	34944	Best fitness:	95.75646258503401	Average fitness:	341.9518911564628	Fitness standard deviation:	40.5044092777413	Best genome:	A9	N3	E4	N5	A7	A12	A11	N12	E3	N6	A6	N7	A10	A15	A14	A17	N9	A13	A16	E5	A8	
Generation:	34960	Best fitness:	95.75646258503401	Average fitness:	341.61631972789144	Fitness standard deviation:	39.215636676963335	Best genome:	A9	N3	E4	N5	A7	A12	A11	N12	E3	N6	A6	N7	A10	A15	A14	A17	N9	A13	A16	E5	A8	
Generation:	34976	Best fitness:	95.75646258503401	Average fitness:	338.6340340136057	Fitness standard deviation:	42.223725352856654	Best genome:	A9	N3	E4	N5	A7	A12	A11	N12	E3	N6	A6	N7	A10	A15	A14	A17	N9	A13	A16	E5	A8	
Generation:	34992	Best fitness:	95.75646258503401	Average fitness:	340.779605442177	Fitness standard deviation:	42.443587279386	Best genome:	A9	N3	E4	N5	A7	A12	A11	N12	E3	N6	A6	N7	A10	A15	A14	A17	N9	A13	A16	E5	A8	
Generation:	35008	Best fitness:	95.75646258503401	Average fitness:	336.64060544217705	Fitness standard deviation:	43.110226278407666	Best genome:	A9	N3	E4	N5	A7	A12	A11	N12	E3	N6	A6	N7	A10	A15	A14	A17	N9	A13	A16	E5	A8	
Generation:	35024	Best fitness:	95.75646258503401	Average fitness:	344.25031972789134	Fitness standard deviation:	41.510377003828815	Best genome:	A9	N3	E4	N5	A7	A12	A11	N12	E3	N6	A6	N7	A10	A15	A14	A17	N9	A13	A16	E5	A8	
Generation:	35040	Best fitness:	95.75646258503401	Average fitness:	340.3621768707484	Fitness standard deviation:	42.27682387236171	Best genome:	A9	N3	E4	N5	A7	A12	A11	N12	E3	N6	A6	N7	A10	A15	A14	A17	N9	A13	A16	E5	A8	
Generation:	35056	Best fitness:	95.75646258503401	Average fitness:	337.6717482993198	Fitness standard deviation:	39.23105323306411	Best genome:	A9	N3	E4	N5	A7	A12	A11	N12	E3	N6	A6	N7	A10	A15	A14	A17	N9	A13	A16	E5	A8	
Generation:	35072	Best fitness:	95.75646258503401	Average fitness:	336.6097482993197	Fitness standard deviation:	42.82963933458479	Best genome:	A9	N3	E4	N5	A7	A12	A11	N12	E3	N6	A6	N7	A10	A15	A14	A17	N9	A13	A16	E5	A8	
Generation:	35088	Best fitness:	95.75646258503401	Average fitness:	337.4803197278914	Fitness standard deviation:	42.74507483527746	Best genome:	A9	N3	E4	N5	A7	A12	A11	N12	E3	N6	A6	N7	A10	A15	A14	A17	N9	A13	A16	E5	A8	
Generation:	35104	Best fitness:	95.75646258503401	Average fitness:	342.76960544217695	Fitness standard deviation:	43.74125515775137	Best genome:	A9	N3	E4	N5	A7	A12	A11	N12	E3	N6	A6	N7	A10	A15	A14	A17	N9	A13	A16	E5	A8	
Generation:	35120	Best fitness:	95.75646258503401	Average fitness:	338.2093197278915	Fitness standard deviation:	38.62913511317379	Best genome:	A9	N3	E4	N5	A7	A12	A11	N12	E3	N6	A6	N7	A10	A15	A14	A17	N9	A13	A16	E5	A8	
Generation:	35136	Best fitness:	95.75646258503401	Average fitness:	336.86217687074844	Fitness standard deviation:	42.530663320115046	Best genome:	A9	N3	E4	N5	A7	A12	A11	N12	E3	N6	A6	N7	A10	A15	A14	A17	N9	A13	A16	E5	A8	
Generation:	35152	Best fitness:	95.75646258503401	Average fitness:	340.02131972789147	Fitness standard deviation:	42.042340534664014	Best genome:	A9	N3	E4	N5	A7	A12	A11	N12	E3	N6	A6	N7	A10	A15	A14	A17	N9	A13	A16	E5	A8	
Generation:	35168	Best fitness:	95.75646258503401	Average fitness:	334.9411768707486	Fitness standard deviation:	38.9750288321816	Best genome:	A9	N3	E4	N5	A7	A12	A11	N12	E3	N6	A6	N7	A10	A15	A14	A17	N9	A13	A16	E5	A8	
Generation:	35184	Best fitness:	95.75646258503401	Average fitness:	339.0031768707484	Fitness standard deviation:	38.42481343042885	Best genome:	A9	N3	E4	N5	A7	A12	A11	N12	E3	N6	A6	N7	A10	A15	A14	A17	N9	A13	A16	E5	A8	
Generation:	35200	Best fitness:	95.75646258503401	Average fitness:	334.5780340136055	Fitness standard deviation:	38.24088094552474	Best genome:	A9	N3	E4	N5	A7	A12	A11	N12	E3	N6	A6	N7	A10	A15	A14	A17	N9	A13	A16	E5	A8	
Generation:	35216	Best fitness:	95.75646258503401	Average fitness:	339.9180340136055	Fitness standard deviation:	44.41981333957234	Best genome:	A9	N3	E4	N5	A7	A12	A11	N12	E3	N6	A6	N7	A10	A15	A14	A17	N9	A13	A16	E5	A8	
Generation:	35232	Best fitness:	95.75646258503401	Average fitness:	339.5040340136056	Fitness standard deviation:	42.67958550164043	Best genome:	A9	N3	E4	N5	A7	A12	A11	N12	E3	N6	A6	N7	A10	A15	A14	A17	N9	A13	A16	E5	A8	
Generation:	35248	Best fitness:	95.75646258503401	Average fitness:	333.904605442177	Fitness standard deviation:	42.201100002831446	Best genome:	A9	N3	E4	N5	A7	A12	A11	N12	E3	N6	A6	N7	A10	A15	A14	A17	N9	A13	A16	E5	A8	
Generation:	35264	Best fitness:	95.75646258503401	Average fitness:	334.5100340136055	Fitness standard deviation:	39.71505707755522	Best genome:	A9	N3	E4	N5	A7	A12	A11	N12	E3	N6	A6	N7	A10	A15	A14	A17	N9	A13	A16	E5	A8	
Generation:	35280	Best fitness:	95.75646258503401	Average fitness:	336.29446258503395	Fitness standard deviation:	45.27010691935459	Best genome:	A9	N3	E4	N5	A7	A12	A11	N12	E3	N6	A6	N7	A10	A15	A14	A17	N9	A13	A16	E5	A8	
Generation:	35296	Best fitness:	95.75646258503401	Average fitness:	340.4090340136055	Fitness standard deviation:	40.807938847479086	Best genome:	A9	N3	E4	N5	A7	A12	A11	N12	E3	N6	A6	N7	A10	A15	A14	A17	N9	A13	A16	E5	A8	
Generation:	35312	Best fitness:	95.75646258503401	Average fitness:	339.92389115646273	Fitness standard deviation:	46.35334248476807	Best genome:	A9	N3	E4	N5	A7	A12	A11	N12	E3	N6	A6	N7	A10	A15	A14	A17	N9	A13	A16	E5	A8	
Generation:	35328	Best fitness:	95.75646258503401	Average fitness:	338.0060340136055	Fitness standard deviation:	42.31915757402917	Best genome:	A9	N3	E4	N5	A7	A12	A11	N12	E3	N6	A6	N7	A10	A15	A14	A17	N9	A13	A16	E5	A8	
Generation:	35344	Best fitness:	95.75646258503401	Average fitness:	336.83231972789144	Fitness standard deviation:	41.8589384887883	Best genome:	A9	N3	E4	N5	A7	A12	A11	N12	E3	N6	A6	N7	A10	A15	A14	A17	N9	A13	A16	E5	A8	
Generation:	35360	Best fitness:	95.75646258503401	Average fitness:	336.87646258503423	Fitness standard deviation:	41.723601601638435	Best genome:	A9	N3	E4	N5	A7	A12	A11	N12	E3	N6	A6	N7	A10	A15	A14	A17	N9	A13	A16	E5	A8	
Generation:	35376	Best fitness:	95.75646258503401	Average fitness:	335.3781768707484	Fitness standard deviation:	38.27918870187128	Best genome:	A9	N3	E4	N5	A7	A12	A11	N12	E3	N6	A6	N7	A10	A15	A14	A17	N9	A13	A16	E5	A8	
Generation:	35392	Best fitness:	95.75646258503401	Average fitness:	338.8253197278915	Fitness standard deviation:	41.91431874475278	Best genome:	A9	N3	E4	N5	A7	A12	A11	N12	E3	N6	A6	N7	A10	A15	A14	A17	N9	A13	A16	E5	A8	
Generation:	35408	Best fitness:	95.75646258503401	Average fitness:	338.69360544217705	Fitness standard deviation:	39.2232064794633	Best genome:	A9	N3	E4	N5	A7	A12	A11	N12	E3	N6	A6	N7	A10	A15	A14	A17	N9	A13	A16	E5	A8	
Generation:	35424	Best fitness:	95.75646258503401	Average fitness:	333.51789115646284	Fitness standard deviation:	43.21796798951631	Best genome:	A9	N3	E4	N5	A7	A12	A11	N12	E3	N6	A6	N7	A10	A15	A14	A17	N9	A13	A16	E5	A8	
Generation:	35440	Best fitness:	95.75646258503401	Average fitness:	339.1007482993199	Fitness standard deviation:	42.27276922993509	Best genome:	A9	N3	E4	N5	A7	A12	A11	N12	E3	N6	A6	N7	A10	A15	A14	A17	N9	A13	A16	E5	A8	
Generation:	35456	Best fitness:	95.75646258503401	Average fitness:	332.390462585034	Fitness standard deviation:	38.06267917581231	Best genome:	A9	N3	E4	N5	A7	A12	A11	N12	E3	N6	A6	N7	A10	A15	A14	A17	N9	A13	A16	E5	A8	
Generation:	35472	Best fitness:	95.75646258503401	Average fitness:	341.60317687074837	Fitness standard deviation:	46.79752873097607	Best genome:	A9	N3	E4	N5	A7	A12	A11	N12	E3	N6	A6	N7	A10	A15	A14	A17	N9	A13	A16	E5	A8	
Generation:	35488	Best fitness:	95.75646258503401	Average fitness:	339.27703401360566	Fitness standard deviation:	42.819465834680244	Best genome:	A9	N3	E4	N5	A7	A12	A11	N12	E3	N6	A6	N7	A10	A15	A14	A17	N9	A13	A16	E5	A8	
Generation:	35504	Best fitness:	95.75646258503401	Average fitness:	342.27189115646297	Fitness standard deviation:	41.10476210953706	Best genome:	A9	N3	E4	N5	A7	A12	A11	N12	E3	N6	A6	N7	A10	A15	A14	A17	N9	A13	A16	E5	A8	
Generation:	35520	Best fitness:	95.75646258503401	Average fitness:	340.9906054421772	Fitness standard deviation:	40.27564643168122	Best genome:	A9	N3	E4	N5	A7	A12	A11	N12	E3	N6	A6	N7	A10	A15	A14	A17	N9	A13	A16	E5	A8	
Generation:	35536	Best fitness:	95.75646258503401	Average fitness:	333.66346258503415	Fitness standard deviation:	41.28550627703408	Best genome:	A9	N3	E4	N5	A7	A12	A11	N12	E3	N6	A6	N7	A10	A15	A14	A17	N9	A13	A16	E5	A8	
Generation:	35552	Best fitness:	95.75646258503401	Average fitness:	336.67417687074834	Fitness standard deviation:	38.104451029307555	Best genome:	A9	N3	E4	N5	A7	A12	A11	N12	E3	N6	A6	N7	A10	A15	A14	A17	N9	A13	A16	E5	A8	
Generation:	35568	Best fitness:	95.75646258503401	Average fitness:	337.6183197278912	Fitness standard deviation:	39.63049308117604	Best genome:	A9	N3	E4	N5	A7	A12	A11	N12	E3	N6	A6	N7	A10	A15	A14	A17	N9	A13	A16	E5	A8	
Generation:	35584	Best fitness:	95.75646258503401	Average fitness:	339.4528911564627	Fitness standard deviation:	40.92385377323428	Best genome:	A9	N3	E4	N5	A7	A12	A11	N12	E3	N6	A6	N7	A10	A15	A14	A17	N9	A13	A16	E5	A8	
Generation:	35600	Best fitness:	95.75646258503401	Average fitness:	337.1774625850342	Fitness standard deviation:	40.86232888939771	Best genome:	A9	N3	E4	N5	A7	A12	A11	N12	E3	N6	A6	N7	A10	A15	A14	A17	N9	A13	A16	E5	A8	
Generation:	35616	Best fitness:	95.75646258503401	Average fitness:	339.459605442177	Fitness standard deviation:	39.85491911768924	Best genome:	A9	N3	E4	N5	A7	A12	A11	N12	E3	N6	A6	N7	A10	A15	A14	A17	N9	A13	A16	E5	A8	
Generation:	35632	Best fitness:	95.75646258503401	Average fitness:	341.35746258503417	Fitness standard deviation:	43.142160389596086	Best genome:	A9	N3	E4	N5	A7	A12	A11	N12	E3	N6	A6	N7	A10	A15	A14	A17	N9	A13	A16	E5	A8	
