Generation:	16	Best fitness:	252.61360544217686	Average fitness:	337.20789115646255	Fitness standard deviation:	31.199601253338912	Best genome:	A16	A9	N6	N12	E5	A15	A11	N3	N5	E4	E3	N9	A17	A6	A12	A13	N7	A14	A7	A10	A8	
Generation:	14048	Best fitness:	95.75646258503401	Average fitness:	318.37989115646263	Fitness standard deviation:	58.02841547140892	Best genome:	A9	N3	E4	A11	E3	N6	N7	A6	A10	N12	A15	A12	A14	A17	N5	A7	N9	A16	E5	A8	A13	
Generation:	14064	Best fitness:	95.75646258503401	Average fitness:	299.5598911564626	Fitness standard deviation:	46.121599575779804	Best genome:	A9	N3	E4	A11	E3	N6	N7	A6	A10	N12	A15	A12	A14	A17	N5	A7	N9	A16	E5	A8	A13	
Generation:	14080	Best fitness:	95.75646258503401	Average fitness:	303.78789115646254	Fitness standard deviation:	50.79270178974575	Best genome:	A9	N3	E4	A11	E3	N6	N7	A6	A10	N12	A15	A12	A14	A17	N5	A7	N9	A16	E5	A8	A13	
Generation:	14096	Best fitness:	95.75646258503401	Average fitness:	313.0301768707483	Fitness standard deviation:	54.68493807181615	Best genome:	A9	N3	E4	A11	E3	N6	N7	A6	A10	N12	A15	A12	A14	A17	N5	A7	N9	A16	E5	A8	A13	
Generation:	14112	Best fitness:	95.75646258503401	Average fitness:	307.6164625850339	Fitness standard deviation:	60.771712874612035	Best genome:	A9	N3	E4	A11	E3	N6	N7	A6	A10	N12	A15	A12	A14	A17	N5	A7	N9	A16	E5	A8	A13	
Generation:	14128	Best fitness:	95.75646258503401	Average fitness:	313.44731972789106	Fitness standard deviation:	60.01223458663768	Best genome:	A9	N3	E4	A11	E3	N6	N7	A6	A10	N12	A15	A12	A14	A17	N5	A7	N9	A16	E5	A8	A13	
Generation:	14144	Best fitness:	95.75646258503401	Average fitness:	306.7616054421768	Fitness standard deviation:	58.95847994329984	Best genome:	A9	N3	E4	A11	E3	N6	N7	A6	A10	N12	A15	A12	A14	A17	N5	A7	N9	A16	E5	A8	A13	
Generation:	14160	Best fitness:	95.75646258503401	Average fitness:	315.7621768707483	Fitness standard deviation:	65.80291588353444	Best genome:	A9	N3	E4	A11	E3	N6	N7	A6	A10	N12	A15	A12	A14	A17	N5	A7	N9	A16	E5	A8	A13	
Generation:	14176	Best fitness:	95.75646258503401	Average fitness:	309.1787482993198	Fitness standard deviation:	63.3329480721544	Best genome:	A9	N3	E4	A11	E3	N6	N7	A6	A10	N12	A15	A12	A14	A17	N5	A7	N9	A16	E5	A8	A13	
Generation:	14192	Best fitness:	95.75646258503401	Average fitness:	306.7667482993198	Fitness standard deviation:	53.185443385212395	Best genome:	A9	N3	E4	A11	E3	N6	N7	A6	A10	N12	A15	A12	A14	A17	N5	A7	N9	A16	E5	A8	A13	
Generation:	14208	Best fitness:	95.75646258503401	Average fitness:	310.9833197278913	Fitness standard deviation:	64.74806495509014	Best genome:	A9	N3	E4	A11	E3	N6	N7	A6	A10	N12	A15	A12	A14	A17	N5	A7	N9	A16	E5	A8	A13	
Generation:	14224	Best fitness:	95.75646258503401	Average fitness:	310.9547482993197	Fitness standard deviation:	62.30575572979775	Best genome:	A9	N3	E4	A11	E3	N6	N7	A6	A10	N12	A15	A12	A14	A17	N5	A7	N9	A16	E5	A8	A13	
Generation:	14240	Best fitness:	95.75646258503401	Average fitness:	320.1747482993197	Fitness standard deviation:	54.58973896554672	Best genome:	A9	N3	E4	A11	E3	N6	N7	A6	A10	N12	A15	A12	A14	A17	N5	A7	N9	A16	E5	A8	A13	
Generation:	14256	Best fitness:	95.75646258503401	Average fitness:	304.95017687074835	Fitness standard deviation:	65.98681805033611	Best genome:	A9	N3	E4	A11	E3	N6	N7	A6	A10	N12	A15	A12	A14	A17	N5	A7	N9	A16	E5	A8	A13	
Generation:	14272	Best fitness:	95.75646258503401	Average fitness:	308.8381768707483	Fitness standard deviation:	55.14396594296032	Best genome:	A9	N3	E4	A11	E3	N6	N7	A6	A10	N12	A15	A12	A14	A17	N5	A7	N9	A16	E5	A8	A13	
Generation:	14288	Best fitness:	95.75646258503401	Average fitness:	311.87417687074833	Fitness standard deviation:	55.24403911403161	Best genome:	A9	N3	E4	A11	E3	N6	N7	A6	A10	N12	A15	A12	A14	A17	N5	A7	N9	A16	E5	A8	A13	
Generation:	14304	Best fitness:	95.75646258503401	Average fitness:	310.06217687074826	Fitness standard deviation:	62.268774695193876	Best genome:	A9	N3	E4	A11	E3	N6	N7	A6	A10	N12	A15	A12	A14	A17	N5	A7	N9	A16	E5	A8	A13	
Generation:	14320	Best fitness:	95.75646258503401	Average fitness:	309.544462585034	Fitness standard deviation:	55.43319335369158	Best genome:	A9	N3	E4	A11	E3	N6	N7	A6	A10	N12	A15	A12	A14	A17	N5	A7	N9	A16	E5	A8	A13	
Generation:	14336	Best fitness:	95.75646258503401	Average fitness:	301.016462585034	Fitness standard deviation:	59.27333743440001	Best genome:	A9	N3	E4	A11	E3	N6	N7	A6	A10	N12	A15	A12	A14	A17	N5	A7	N9	A16	E5	A8	A13	
Generation:	14352	Best fitness:	95.75646258503401	Average fitness:	308.2867482993198	Fitness standard deviation:	51.37313779454339	Best genome:	A9	N3	E4	A11	E3	N6	N7	A6	A10	N12	A15	A12	A14	A17	N5	A7	N9	A16	E5	A8	A13	
Generation:	14368	Best fitness:	95.75646258503401	Average fitness:	310.4821768707483	Fitness standard deviation:	61.47389796175484	Best genome:	A9	N3	E4	A11	E3	N6	N7	A6	A10	N12	A15	A12	A14	A17	N5	A7	N9	A16	E5	A8	A13	
Generation:	14384	Best fitness:	95.75646258503401	Average fitness:	321.66389115646257	Fitness standard deviation:	52.440741152003454	Best genome:	A9	N3	E4	A11	E3	N6	N7	A6	A10	N12	A15	A12	A14	A17	N5	A7	N9	A16	E5	A8	A13	
Generation:	14400	Best fitness:	95.75646258503401	Average fitness:	309.02046258503407	Fitness standard deviation:	52.54971494437143	Best genome:	A9	N3	E4	A11	E3	N6	N7	A6	A10	N12	A15	A12	A14	A17	N5	A7	N9	A16	E5	A8	A13	
Generation:	14416	Best fitness:	95.75646258503401	Average fitness:	313.6576054421768	Fitness standard deviation:	57.02257432252027	Best genome:	A9	N3	E4	A11	E3	N6	N7	A6	A10	N12	A15	A12	A14	A17	N5	A7	N9	A16	E5	A8	A13	
Generation:	14432	Best fitness:	95.75646258503401	Average fitness:	312.8416054421768	Fitness standard deviation:	51.38838858444699	Best genome:	A9	N3	E4	A11	E3	N6	N7	A6	A10	N12	A15	A12	A14	A17	N5	A7	N9	A16	E5	A8	A13	
Generation:	14448	Best fitness:	95.75646258503401	Average fitness:	307.8078911564625	Fitness standard deviation:	56.219227737020184	Best genome:	A9	N3	E4	A11	E3	N6	N7	A6	A10	N12	A15	A12	A14	A17	N5	A7	N9	A16	E5	A8	A13	
Generation:	14464	Best fitness:	95.75646258503401	Average fitness:	318.13017687074824	Fitness standard deviation:	54.39858936946578	Best genome:	A9	N3	E4	A11	E3	N6	N7	A6	A10	N12	A15	A12	A14	A17	N5	A7	N9	A16	E5	A8	A13	
Generation:	14480	Best fitness:	95.75646258503401	Average fitness:	309.4387482993197	Fitness standard deviation:	60.58402689468166	Best genome:	A9	N3	E4	A11	E3	N6	N7	A6	A10	N12	A15	A12	A14	A17	N5	A7	N9	A16	E5	A8	A13	
Generation:	14496	Best fitness:	95.75646258503401	Average fitness:	314.41246258503406	Fitness standard deviation:	61.08873224136463	Best genome:	A9	N3	E4	A11	E3	N6	N7	A6	A10	N12	A15	A12	A14	A17	N5	A7	N9	A16	E5	A8	A13	
Generation:	14512	Best fitness:	95.75646258503401	Average fitness:	310.2353197278911	Fitness standard deviation:	53.62938109138402	Best genome:	A9	N3	E4	A11	E3	N6	N7	A6	A10	N12	A15	A12	A14	A17	N5	A7	N9	A16	E5	A8	A13	
Generation:	14528	Best fitness:	95.75646258503401	Average fitness:	312.69246258503404	Fitness standard deviation:	56.498057054546365	Best genome:	A9	N3	E4	A11	E3	N6	N7	A6	A10	N12	A15	A12	A14	A17	N5	A7	N9	A16	E5	A8	A13	
Generation:	14544	Best fitness:	95.75646258503401	Average fitness:	309.4456054421768	Fitness standard deviation:	50.698944847531706	Best genome:	A9	N3	E4	A11	E3	N6	N7	A6	A10	N12	A15	A12	A14	A17	N5	A7	N9	A16	E5	A8	A13	
Generation:	14560	Best fitness:	95.75646258503401	Average fitness:	310.27589115646254	Fitness standard deviation:	55.25883782006721	Best genome:	A9	N3	E4	A11	E3	N6	N7	A6	A10	N12	A15	A12	A14	A17	N5	A7	N9	A16	E5	A8	A13	
Generation:	14576	Best fitness:	95.75646258503401	Average fitness:	309.7718911564626	Fitness standard deviation:	58.78656856452703	Best genome:	A9	N3	E4	A11	E3	N6	N7	A6	A10	N12	A15	A12	A14	A17	N5	A7	N9	A16	E5	A8	A13	
Generation:	14592	Best fitness:	95.75646258503401	Average fitness:	309.0056054421769	Fitness standard deviation:	55.01136596176823	Best genome:	A9	N3	E4	A11	E3	N6	N7	A6	A10	N12	A15	A12	A14	A17	N5	A7	N9	A16	E5	A8	A13	
Generation:	14608	Best fitness:	95.75646258503401	Average fitness:	310.21360544217697	Fitness standard deviation:	59.28966155534149	Best genome:	A9	N3	E4	A11	E3	N6	N7	A6	A10	N12	A15	A12	A14	A17	N5	A7	N9	A16	E5	A8	A13	
Generation:	14624	Best fitness:	95.75646258503401	Average fitness:	313.28103401360545	Fitness standard deviation:	58.93580035591132	Best genome:	A9	N3	E4	A11	E3	N6	N7	A6	A10	N12	A15	A12	A14	A17	N5	A7	N9	A16	E5	A8	A13	
Generation:	14640	Best fitness:	95.75646258503401	Average fitness:	311.21417687074836	Fitness standard deviation:	64.58237896781797	Best genome:	A9	N3	E4	A11	E3	N6	N7	A6	A10	N12	A15	A12	A14	A17	N5	A7	N9	A16	E5	A8	A13	
Generation:	14656	Best fitness:	95.75646258503401	Average fitness:	307.676462585034	Fitness standard deviation:	54.76818769754455	Best genome:	A9	N3	E4	A11	E3	N6	N7	A6	A10	N12	A15	A12	A14	A17	N5	A7	N9	A16	E5	A8	A13	
Generation:	14672	Best fitness:	95.75646258503401	Average fitness:	315.6210340136054	Fitness standard deviation:	57.17056779818919	Best genome:	A9	N3	E4	A11	E3	N6	N7	A6	A10	N12	A15	A12	A14	A17	N5	A7	N9	A16	E5	A8	A13	
Generation:	14688	Best fitness:	95.75646258503401	Average fitness:	309.63817687074834	Fitness standard deviation:	55.48160320506323	Best genome:	A9	N3	E4	A11	E3	N6	N7	A6	A10	N12	A15	A12	A14	A17	N5	A7	N9	A16	E5	A8	A13	
Generation:	14704	Best fitness:	95.75646258503401	Average fitness:	313.2913197278911	Fitness standard deviation:	54.154294770797726	Best genome:	A9	N3	E4	A11	E3	N6	N7	A6	A10	N12	A15	A12	A14	A17	N5	A7	N9	A16	E5	A8	A13	
Generation:	14720	Best fitness:	95.75646258503401	Average fitness:	313.1913197278912	Fitness standard deviation:	60.14353831714695	Best genome:	A9	N3	E4	A11	E3	N6	N7	A6	A10	N12	A15	A12	A14	A17	N5	A7	N9	A16	E5	A8	A13	
Generation:	14736	Best fitness:	95.75646258503401	Average fitness:	305.16503401360546	Fitness standard deviation:	52.16662479840098	Best genome:	A9	N3	E4	A11	E3	N6	N7	A6	A10	N12	A15	A12	A14	A17	N5	A7	N9	A16	E5	A8	A13	
Generation:	14752	Best fitness:	95.75646258503401	Average fitness:	311.38846258503406	Fitness standard deviation:	62.226357730532186	Best genome:	A9	N3	E4	A11	E3	N6	N7	A6	A10	N12	A15	A12	A14	A17	N5	A7	N9	A16	E5	A8	A13	
Generation:	14768	Best fitness:	95.75646258503401	Average fitness:	313.0198911564625	Fitness standard deviation:	61.15031150553928	Best genome:	A9	N3	E4	A11	E3	N6	N7	A6	A10	N12	A15	A12	A14	A17	N5	A7	N9	A16	E5	A8	A13	
Generation:	14784	Best fitness:	95.75646258503401	Average fitness:	301.2473197278911	Fitness standard deviation:	60.21800468162936	Best genome:	A9	N3	E4	A11	E3	N6	N7	A6	A10	N12	A15	A12	A14	A17	N5	A7	N9	A16	E5	A8	A13	
Generation:	14800	Best fitness:	95.75646258503401	Average fitness:	310.62560544217695	Fitness standard deviation:	59.46923968107292	Best genome:	A9	N3	E4	A11	E3	N6	N7	A6	A10	N12	A15	A12	A14	A17	N5	A7	N9	A16	E5	A8	A13	
Generation:	14816	Best fitness:	95.75646258503401	Average fitness:	306.008462585034	Fitness standard deviation:	63.03760528187496	Best genome:	A9	N3	E4	A11	E3	N6	N7	A6	A10	N12	A15	A12	A14	A17	N5	A7	N9	A16	E5	A8	A13	
Generation:	14832	Best fitness:	95.75646258503401	Average fitness:	306.9781768707482	Fitness standard deviation:	58.79091129535904	Best genome:	A9	N3	E4	A11	E3	N6	N7	A6	A10	N12	A15	A12	A14	A17	N5	A7	N9	A16	E5	A8	A13	
Generation:	14848	Best fitness:	95.75646258503401	Average fitness:	305.6238911564626	Fitness standard deviation:	57.46864948644538	Best genome:	A9	N3	E4	A11	E3	N6	N7	A6	A10	N12	A15	A12	A14	A17	N5	A7	N9	A16	E5	A8	A13	
Generation:	14864	Best fitness:	95.75646258503401	Average fitness:	307.2227482993197	Fitness standard deviation:	49.53259193043444	Best genome:	A9	N3	E4	A11	E3	N6	N7	A6	A10	N12	A15	A12	A14	A17	N5	A7	N9	A16	E5	A8	A13	
Generation:	14880	Best fitness:	95.75646258503401	Average fitness:	310.2530340136055	Fitness standard deviation:	61.899457091681334	Best genome:	A9	N3	E4	A11	E3	N6	N7	A6	A10	N12	A15	A12	A14	A17	N5	A7	N9	A16	E5	A8	A13	
Generation:	14896	Best fitness:	95.75646258503401	Average fitness:	300.40046258503395	Fitness standard deviation:	46.95759483810465	Best genome:	A9	N3	E4	A11	E3	N6	N7	A6	A10	N12	A15	A12	A14	A17	N5	A7	N9	A16	E5	A8	A13	
Generation:	14912	Best fitness:	95.75646258503401	Average fitness:	316.0650340136054	Fitness standard deviation:	54.48771739519628	Best genome:	A9	N3	E4	A11	E3	N6	N7	A6	A10	N12	A15	A12	A14	A17	N5	A7	N9	A16	E5	A8	A13	
Generation:	14928	Best fitness:	95.75646258503401	Average fitness:	312.74960544217686	Fitness standard deviation:	56.769368158742594	Best genome:	A9	N3	E4	A11	E3	N6	N7	A6	A10	N12	A15	A12	A14	A17	N5	A7	N9	A16	E5	A8	A13	
Generation:	14944	Best fitness:	95.75646258503401	Average fitness:	307.2381768707482	Fitness standard deviation:	53.31539640858053	Best genome:	A9	N3	E4	A11	E3	N6	N7	A6	A10	N12	A15	A12	A14	A17	N5	A7	N9	A16	E5	A8	A13	
Generation:	14960	Best fitness:	95.75646258503401	Average fitness:	313.2158911564625	Fitness standard deviation:	58.46142082936195	Best genome:	A9	N3	E4	A11	E3	N6	N7	A6	A10	N12	A15	A12	A14	A17	N5	A7	N9	A16	E5	A8	A13	
Generation:	14976	Best fitness:	95.75646258503401	Average fitness:	312.44446258503405	Fitness standard deviation:	58.13637446205119	Best genome:	A9	N3	E4	A11	E3	N6	N7	A6	A10	N12	A15	A12	A14	A17	N5	A7	N9	A16	E5	A8	A13	
Generation:	14992	Best fitness:	95.75646258503401	Average fitness:	306.8267482993197	Fitness standard deviation:	56.185214471642716	Best genome:	A9	N3	E4	A11	E3	N6	N7	A6	A10	N12	A15	A12	A14	A17	N5	A7	N9	A16	E5	A8	A13	
Generation:	15008	Best fitness:	95.75646258503401	Average fitness:	307.06103401360537	Fitness standard deviation:	53.29487676415176	Best genome:	A9	N3	E4	A11	E3	N6	N7	A6	A10	N12	A15	A12	A14	A17	N5	A7	N9	A16	E5	A8	A13	
Generation:	15024	Best fitness:	95.75646258503401	Average fitness:	304.9238911564626	Fitness standard deviation:	55.25524889943738	Best genome:	A9	N3	E4	A11	E3	N6	N7	A6	A10	N12	A15	A12	A14	A17	N5	A7	N9	A16	E5	A8	A13	
Generation:	15040	Best fitness:	95.75646258503401	Average fitness:	312.5193197278912	Fitness standard deviation:	54.48607483587351	Best genome:	A9	N3	E4	A11	E3	N6	N7	A6	A10	N12	A15	A12	A14	A17	N5	A7	N9	A16	E5	A8	A13	
Generation:	15056	Best fitness:	95.75646258503401	Average fitness:	313.75817687074834	Fitness standard deviation:	48.97253387984172	Best genome:	A9	N3	E4	A11	E3	N6	N7	A6	A10	N12	A15	A12	A14	A17	N5	A7	N9	A16	E5	A8	A13	
Generation:	15072	Best fitness:	95.75646258503401	Average fitness:	304.0541768707484	Fitness standard deviation:	64.08345683305068	Best genome:	A9	N3	E4	A11	E3	N6	N7	A6	A10	N12	A15	A12	A14	A17	N5	A7	N9	A16	E5	A8	A13	
Generation:	15088	Best fitness:	95.75646258503401	Average fitness:	308.0907482993197	Fitness standard deviation:	52.599261964248825	Best genome:	A9	N3	E4	A11	E3	N6	N7	A6	A10	N12	A15	A12	A14	A17	N5	A7	N9	A16	E5	A8	A13	
Generation:	15104	Best fitness:	95.75646258503401	Average fitness:	315.03074829931967	Fitness standard deviation:	54.55729510321778	Best genome:	A9	N3	E4	A11	E3	N6	N7	A6	A10	N12	A15	A12	A14	A17	N5	A7	N9	A16	E5	A8	A13	
Generation:	15120	Best fitness:	95.75646258503401	Average fitness:	303.18160544217693	Fitness standard deviation:	73.30314928000942	Best genome:	A9	N3	E4	A11	E3	N6	N7	A6	A10	N12	A15	A12	A14	A17	N5	A7	N9	A16	E5	A8	A13	
Generation:	15136	Best fitness:	95.75646258503401	Average fitness:	308.9616054421769	Fitness standard deviation:	70.78471314039034	Best genome:	A9	N3	E4	A11	E3	N6	N7	A6	A10	N12	A15	A12	A14	A17	N5	A7	N9	A16	E5	A8	A13	
Generation:	15152	Best fitness:	95.75646258503401	Average fitness:	315.66389115646257	Fitness standard deviation:	50.62217036607013	Best genome:	A9	N3	E4	A11	E3	N6	N7	A6	A10	N12	A15	A12	A14	A17	N5	A7	N9	A16	E5	A8	A13	
Generation:	15168	Best fitness:	95.75646258503401	Average fitness:	306.9793197278912	Fitness standard deviation:	57.93999908420391	Best genome:	A9	N3	E4	A11	E3	N6	N7	A6	A10	N12	A15	A12	A14	A17	N5	A7	N9	A16	E5	A8	A13	
Generation:	15184	Best fitness:	95.75646258503401	Average fitness:	317.40217687074835	Fitness standard deviation:	53.798677474071646	Best genome:	A9	N3	E4	A11	E3	N6	N7	A6	A10	N12	A15	A12	A14	A17	N5	A7	N9	A16	E5	A8	A13	
Generation:	15200	Best fitness:	95.75646258503401	Average fitness:	307.38446258503404	Fitness standard deviation:	54.39133799285563	Best genome:	A9	N3	E4	A11	E3	N6	N7	A6	A10	N12	A15	A12	A14	A17	N5	A7	N9	A16	E5	A8	A13	
Generation:	15216	Best fitness:	95.75646258503401	Average fitness:	307.98446258503407	Fitness standard deviation:	56.46757870292854	Best genome:	A9	N3	E4	A11	E3	N6	N7	A6	A10	N12	A15	A12	A14	A17	N5	A7	N9	A16	E5	A8	A13	
Generation:	15232	Best fitness:	95.75646258503401	Average fitness:	309.9581768707483	Fitness standard deviation:	63.9479950469959	Best genome:	A9	N3	E4	A11	E3	N6	N7	A6	A10	N12	A15	A12	A14	A17	N5	A7	N9	A16	E5	A8	A13	
Generation:	15248	Best fitness:	95.75646258503401	Average fitness:	296.2347482993198	Fitness standard deviation:	56.685534795222736	Best genome:	A9	N3	E4	A11	E3	N6	N7	A6	A10	N12	A15	A12	A14	A17	N5	A7	N9	A16	E5	A8	A13	
Generation:	15264	Best fitness:	95.75646258503401	Average fitness:	303.2587482993196	Fitness standard deviation:	51.088308048567306	Best genome:	A9	N3	E4	A11	E3	N6	N7	A6	A10	N12	A15	A12	A14	A17	N5	A7	N9	A16	E5	A8	A13	
Generation:	15280	Best fitness:	95.75646258503401	Average fitness:	312.1090340136054	Fitness standard deviation:	53.60292486993826	Best genome:	A9	N3	E4	A11	E3	N6	N7	A6	A10	N12	A15	A12	A14	A17	N5	A7	N9	A16	E5	A8	A13	
Generation:	15296	Best fitness:	95.75646258503401	Average fitness:	319.9981768707483	Fitness standard deviation:	58.79086343288108	Best genome:	A9	N3	E4	A11	E3	N6	N7	A6	A10	N12	A15	A12	A14	A17	N5	A7	N9	A16	E5	A8	A13	
Generation:	15312	Best fitness:	95.75646258503401	Average fitness:	309.3347482993198	Fitness standard deviation:	60.488877050720184	Best genome:	A9	N3	E4	A11	E3	N6	N7	A6	A10	N12	A15	A12	A14	A17	N5	A7	N9	A16	E5	A8	A13	
Generation:	15328	Best fitness:	95.75646258503401	Average fitness:	318.0467482993197	Fitness standard deviation:	56.30501753405468	Best genome:	A9	N3	E4	A11	E3	N6	N7	A6	A10	N12	A15	A12	A14	A17	N5	A7	N9	A16	E5	A8	A13	
Generation:	15344	Best fitness:	95.75646258503401	Average fitness:	305.19531972789116	Fitness standard deviation:	63.12488736154833	Best genome:	A9	N3	E4	A11	E3	N6	N7	A6	A10	N12	A15	A12	A14	A17	N5	A7	N9	A16	E5	A8	A13	
Generation:	15360	Best fitness:	95.75646258503401	Average fitness:	311.44503401360544	Fitness standard deviation:	57.491808609078014	Best genome:	A9	N3	E4	A11	E3	N6	N7	A6	A10	N12	A15	A12	A14	A17	N5	A7	N9	A16	E5	A8	A13	
Generation:	15376	Best fitness:	95.75646258503401	Average fitness:	303.27303401360547	Fitness standard deviation:	61.30678980674296	Best genome:	A9	N3	E4	A11	E3	N6	N7	A6	A10	N12	A15	A12	A14	A17	N5	A7	N9	A16	E5	A8	A13	
Generation:	15392	Best fitness:	95.75646258503401	Average fitness:	309.9330340136055	Fitness standard deviation:	53.40099660921267	Best genome:	A9	N3	E4	A11	E3	N6	N7	A6	A10	N12	A15	A12	A14	A17	N5	A7	N9	A16	E5	A8	A13	
Generation:	15408	Best fitness:	95.75646258503401	Average fitness:	309.4810340136055	Fitness standard deviation:	55.217198965096195	Best genome:	A9	N3	E4	A11	E3	N6	N7	A6	A10	N12	A15	A12	A14	A17	N5	A7	N9	A16	E5	A8	A13	
Generation:	15424	Best fitness:	95.75646258503401	Average fitness:	310.6907482993197	Fitness standard deviation:	62.28064468228325	Best genome:	A9	N3	E4	A11	E3	N6	N7	A6	A10	N12	A15	A12	A14	A17	N5	A7	N9	A16	E5	A8	A13	
Generation:	15440	Best fitness:	95.75646258503401	Average fitness:	308.1627482993197	Fitness standard deviation:	58.6688414442297	Best genome:	A9	N3	E4	A11	E3	N6	N7	A6	A10	N12	A15	A12	A14	A17	N5	A7	N9	A16	E5	A8	A13	
Generation:	15456	Best fitness:	95.75646258503401	Average fitness:	303.7781768707484	Fitness standard deviation:	59.16081813125292	Best genome:	A9	N3	E4	A11	E3	N6	N7	A6	A10	N12	A15	A12	A14	A17	N5	A7	N9	A16	E5	A8	A13	
Generation:	15472	Best fitness:	95.75646258503401	Average fitness:	306.62103401360537	Fitness standard deviation:	59.09162883080438	Best genome:	A9	N3	E4	A11	E3	N6	N7	A6	A10	N12	A15	A12	A14	A17	N5	A7	N9	A16	E5	A8	A13	
Generation:	15488	Best fitness:	95.75646258503401	Average fitness:	306.7187482993198	Fitness standard deviation:	62.82488040610039	Best genome:	A9	N3	E4	A11	E3	N6	N7	A6	A10	N12	A15	A12	A14	A17	N5	A7	N9	A16	E5	A8	A13	
Generation:	15504	Best fitness:	95.75646258503401	Average fitness:	319.1661768707483	Fitness standard deviation:	47.982900903363905	Best genome:	A9	N3	E4	A11	E3	N6	N7	A6	A10	N12	A15	A12	A14	A17	N5	A7	N9	A16	E5	A8	A13	
Generation:	15520	Best fitness:	95.75646258503401	Average fitness:	317.68274829931966	Fitness standard deviation:	56.59928494247962	Best genome:	A9	N3	E4	A11	E3	N6	N7	A6	A10	N12	A15	A12	A14	A17	N5	A7	N9	A16	E5	A8	A13	
Generation:	15536	Best fitness:	95.75646258503401	Average fitness:	309.6804625850341	Fitness standard deviation:	56.53022355360368	Best genome:	A9	N3	E4	A11	E3	N6	N7	A6	A10	N12	A15	A12	A14	A17	N5	A7	N9	A16	E5	A8	A13	
Generation:	15552	Best fitness:	95.75646258503401	Average fitness:	318.46389115646247	Fitness standard deviation:	59.143706980781744	Best genome:	A9	N3	E4	A11	E3	N6	N7	A6	A10	N12	A15	A12	A14	A17	N5	A7	N9	A16	E5	A8	A13	
Generation:	15568	Best fitness:	95.75646258503401	Average fitness:	302.45931972789106	Fitness standard deviation:	59.14876464630242	Best genome:	A9	N3	E4	A11	E3	N6	N7	A6	A10	N12	A15	A12	A14	A17	N5	A7	N9	A16	E5	A8	A13	
Generation:	15584	Best fitness:	95.75646258503401	Average fitness:	307.4861768707483	Fitness standard deviation:	52.667366563505844	Best genome:	A9	N3	E4	A11	E3	N6	N7	A6	A10	N12	A15	A12	A14	A17	N5	A7	N9	A16	E5	A8	A13	
Generation:	15600	Best fitness:	95.75646258503401	Average fitness:	313.2416054421769	Fitness standard deviation:	49.34043917973349	Best genome:	A9	N3	E4	A11	E3	N6	N7	A6	A10	N12	A15	A12	A14	A17	N5	A7	N9	A16	E5	A8	A13	
