Generation:	16	Best fitness:	239.52789115646257	Average fitness:	347.40574829931995	Fitness standard deviation:	35.89886860106783	Best genome:	N3	A14	A15	N7	E3	N6	A8	A13	N9	A9	A11	N12	N5	A10	E5	A16	A12	A6	A17	E4	A7	
Generation:	9216	Best fitness:	110.32789115646258	Average fitness:	341.0807482993198	Fitness standard deviation:	39.85165848083953	Best genome:	A13	N9	A15	A14	A17	N7	A10	N12	E3	A7	A9	N3	E4	N5	A11	N6	A6	A12	A16	E5	A8	
Generation:	9232	Best fitness:	110.32789115646258	Average fitness:	338.2786054421767	Fitness standard deviation:	41.22321665428998	Best genome:	A13	N9	A15	A14	A17	N7	A10	N12	E3	A7	A9	N3	E4	N5	A11	N6	A6	A12	A16	E5	A8	
Generation:	9248	Best fitness:	110.32789115646258	Average fitness:	338.8846054421771	Fitness standard deviation:	44.76745264299563	Best genome:	A13	N9	A15	A14	A17	N7	A10	N12	E3	A7	A9	N3	E4	N5	A11	N6	A6	A12	A16	E5	A8	
Generation:	9264	Best fitness:	110.32789115646258	Average fitness:	337.1681768707483	Fitness standard deviation:	38.59731588320301	Best genome:	A13	N9	A15	A14	A17	N7	A10	N12	E3	A7	A9	N3	E4	N5	A11	N6	A6	A12	A16	E5	A8	
Generation:	9280	Best fitness:	110.32789115646258	Average fitness:	339.54246258503423	Fitness standard deviation:	42.622151947702754	Best genome:	A13	N9	A15	A14	A17	N7	A10	N12	E3	A7	A9	N3	E4	N5	A11	N6	A6	A12	A16	E5	A8	
Generation:	9296	Best fitness:	110.32789115646258	Average fitness:	340.3013197278913	Fitness standard deviation:	38.58974374792624	Best genome:	A13	N9	A15	A14	A17	N7	A10	N12	E3	A7	A9	N3	E4	N5	A11	N6	A6	A12	A16	E5	A8	
Generation:	9312	Best fitness:	110.32789115646258	Average fitness:	335.47874829932	Fitness standard deviation:	36.657679893627666	Best genome:	A13	N9	A15	A14	A17	N7	A10	N12	E3	A7	A9	N3	E4	N5	A11	N6	A6	A12	A16	E5	A8	
Generation:	9328	Best fitness:	110.32789115646258	Average fitness:	340.46831972789107	Fitness standard deviation:	39.67053394510586	Best genome:	A13	N9	A15	A14	A17	N7	A10	N12	E3	A7	A9	N3	E4	N5	A11	N6	A6	A12	A16	E5	A8	
Generation:	9344	Best fitness:	110.32789115646258	Average fitness:	345.1806054421771	Fitness standard deviation:	40.40318881105848	Best genome:	A13	N9	A15	A14	A17	N7	A10	N12	E3	A7	A9	N3	E4	N5	A11	N6	A6	A12	A16	E5	A8	
Generation:	9360	Best fitness:	110.32789115646258	Average fitness:	340.01174829931983	Fitness standard deviation:	43.31646188252693	Best genome:	A13	N9	A15	A14	A17	N7	A10	N12	E3	A7	A9	N3	E4	N5	A11	N6	A6	A12	A16	E5	A8	
Generation:	9376	Best fitness:	110.32789115646258	Average fitness:	338.8704625850342	Fitness standard deviation:	41.10242964068361	Best genome:	A13	N9	A15	A14	A17	N7	A10	N12	E3	A7	A9	N3	E4	N5	A11	N6	A6	A12	A16	E5	A8	
Generation:	9392	Best fitness:	110.32789115646258	Average fitness:	340.20446258503404	Fitness standard deviation:	37.682455156375426	Best genome:	A13	N9	A15	A14	A17	N7	A10	N12	E3	A7	A9	N3	E4	N5	A11	N6	A6	A12	A16	E5	A8	
Generation:	9408	Best fitness:	110.32789115646258	Average fitness:	339.16731972789125	Fitness standard deviation:	43.24164721135192	Best genome:	A13	N9	A15	A14	A17	N7	A10	N12	E3	A7	A9	N3	E4	N5	A11	N6	A6	A12	A16	E5	A8	
Generation:	9424	Best fitness:	110.32789115646258	Average fitness:	336.9836054421767	Fitness standard deviation:	38.01128272349821	Best genome:	A13	N9	A15	A14	A17	N7	A10	N12	E3	A7	A9	N3	E4	N5	A11	N6	A6	A12	A16	E5	A8	
Generation:	9440	Best fitness:	110.32789115646258	Average fitness:	344.18260544217725	Fitness standard deviation:	38.859771316299614	Best genome:	A13	N9	A15	A14	A17	N7	A10	N12	E3	A7	A9	N3	E4	N5	A11	N6	A6	A12	A16	E5	A8	
Generation:	9456	Best fitness:	110.32789115646258	Average fitness:	343.2788911564626	Fitness standard deviation:	38.82420877178442	Best genome:	A13	N9	A15	A14	A17	N7	A10	N12	E3	A7	A9	N3	E4	N5	A11	N6	A6	A12	A16	E5	A8	
Generation:	9472	Best fitness:	110.32789115646258	Average fitness:	341.19446258503405	Fitness standard deviation:	45.1596511356529	Best genome:	A13	N9	A15	A14	A17	N7	A10	N12	E3	A7	A9	N3	E4	N5	A11	N6	A6	A12	A16	E5	A8	
Generation:	9488	Best fitness:	110.32789115646258	Average fitness:	340.20860544217686	Fitness standard deviation:	41.75665044795443	Best genome:	A13	N9	A15	A14	A17	N7	A10	N12	E3	A7	A9	N3	E4	N5	A11	N6	A6	A12	A16	E5	A8	
Generation:	9504	Best fitness:	110.32789115646258	Average fitness:	336.9498911564627	Fitness standard deviation:	40.8860796339871	Best genome:	A13	N9	A15	A14	A17	N7	A10	N12	E3	A7	A9	N3	E4	N5	A11	N6	A6	A12	A16	E5	A8	
Generation:	9520	Best fitness:	110.32789115646258	Average fitness:	341.0524625850341	Fitness standard deviation:	40.03330848283254	Best genome:	A13	N9	A15	A14	A17	N7	A10	N12	E3	A7	A9	N3	E4	N5	A11	N6	A6	A12	A16	E5	A8	
Generation:	9536	Best fitness:	110.32789115646258	Average fitness:	336.98660544217705	Fitness standard deviation:	38.724537725070505	Best genome:	A13	N9	A15	A14	A17	N7	A10	N12	E3	A7	A9	N3	E4	N5	A11	N6	A6	A12	A16	E5	A8	
Generation:	9552	Best fitness:	110.32789115646258	Average fitness:	339.82460544217696	Fitness standard deviation:	38.95509090698453	Best genome:	A13	N9	A15	A14	A17	N7	A10	N12	E3	A7	A9	N3	E4	N5	A11	N6	A6	A12	A16	E5	A8	
Generation:	9568	Best fitness:	110.32789115646258	Average fitness:	345.52374829932	Fitness standard deviation:	41.30044269145555	Best genome:	A13	N9	A15	A14	A17	N7	A10	N12	E3	A7	A9	N3	E4	N5	A11	N6	A6	A12	A16	E5	A8	
Generation:	9584	Best fitness:	110.32789115646258	Average fitness:	341.51731972789145	Fitness standard deviation:	38.383255310680696	Best genome:	A13	N9	A15	A14	A17	N7	A10	N12	E3	A7	A9	N3	E4	N5	A11	N6	A6	A12	A16	E5	A8	
Generation:	9600	Best fitness:	110.32789115646258	Average fitness:	339.68003401360556	Fitness standard deviation:	43.66649431795971	Best genome:	A13	N9	A15	A14	A17	N7	A10	N12	E3	A7	A9	N3	E4	N5	A11	N6	A6	A12	A16	E5	A8	
Generation:	9616	Best fitness:	110.32789115646258	Average fitness:	339.2623197278913	Fitness standard deviation:	38.54677103896787	Best genome:	A13	N9	A15	A14	A17	N7	A10	N12	E3	A7	A9	N3	E4	N5	A11	N6	A6	A12	A16	E5	A8	
Generation:	9632	Best fitness:	110.32789115646258	Average fitness:	335.18617687074834	Fitness standard deviation:	39.17913176731736	Best genome:	A13	N9	A15	A14	A17	N7	A10	N12	E3	A7	A9	N3	E4	N5	A11	N6	A6	A12	A16	E5	A8	
Generation:	9648	Best fitness:	110.32789115646258	Average fitness:	343.19817687074834	Fitness standard deviation:	37.29588693632781	Best genome:	A13	N9	A15	A14	A17	N7	A10	N12	E3	A7	A9	N3	E4	N5	A11	N6	A6	A12	A16	E5	A8	
Generation:	9664	Best fitness:	110.32789115646258	Average fitness:	341.5333197278913	Fitness standard deviation:	40.60246784396741	Best genome:	A13	N9	A15	A14	A17	N7	A10	N12	E3	A7	A9	N3	E4	N5	A11	N6	A6	A12	A16	E5	A8	
Generation:	9680	Best fitness:	110.32789115646258	Average fitness:	337.8366054421769	Fitness standard deviation:	40.799186136090356	Best genome:	A13	N9	A15	A14	A17	N7	A10	N12	E3	A7	A9	N3	E4	N5	A11	N6	A6	A12	A16	E5	A8	
Generation:	9696	Best fitness:	110.32789115646258	Average fitness:	334.98931972789137	Fitness standard deviation:	39.2816869364266	Best genome:	A13	N9	A15	A14	A17	N7	A10	N12	E3	A7	A9	N3	E4	N5	A11	N6	A6	A12	A16	E5	A8	
Generation:	9712	Best fitness:	110.32789115646258	Average fitness:	338.8867482993199	Fitness standard deviation:	39.094421611565714	Best genome:	A13	N9	A15	A14	A17	N7	A10	N12	E3	A7	A9	N3	E4	N5	A11	N6	A6	A12	A16	E5	A8	
Generation:	9728	Best fitness:	110.32789115646258	Average fitness:	343.44474829931977	Fitness standard deviation:	38.83041015198563	Best genome:	A13	N9	A15	A14	A17	N7	A10	N12	E3	A7	A9	N3	E4	N5	A11	N6	A6	A12	A16	E5	A8	
Generation:	9744	Best fitness:	110.32789115646258	Average fitness:	340.13631972789136	Fitness standard deviation:	38.590743819613266	Best genome:	A13	N9	A15	A14	A17	N7	A10	N12	E3	A7	A9	N3	E4	N5	A11	N6	A6	A12	A16	E5	A8	
Generation:	9760	Best fitness:	110.32789115646258	Average fitness:	338.98246258503406	Fitness standard deviation:	40.56949101912693	Best genome:	A13	N9	A15	A14	A17	N7	A10	N12	E3	A7	A9	N3	E4	N5	A11	N6	A6	A12	A16	E5	A8	
Generation:	9776	Best fitness:	110.32789115646258	Average fitness:	337.36460544217704	Fitness standard deviation:	38.80873490752371	Best genome:	A13	N9	A15	A14	A17	N7	A10	N12	E3	A7	A9	N3	E4	N5	A11	N6	A6	A12	A16	E5	A8	
Generation:	9792	Best fitness:	110.32789115646258	Average fitness:	337.9301768707483	Fitness standard deviation:	41.39295319697964	Best genome:	A13	N9	A15	A14	A17	N7	A10	N12	E3	A7	A9	N3	E4	N5	A11	N6	A6	A12	A16	E5	A8	
Generation:	9808	Best fitness:	110.32789115646258	Average fitness:	342.3290340136058	Fitness standard deviation:	42.83993519688689	Best genome:	A13	N9	A15	A14	A17	N7	A10	N12	E3	A7	A9	N3	E4	N5	A11	N6	A6	A12	A16	E5	A8	
Generation:	9824	Best fitness:	110.32789115646258	Average fitness:	340.4258911564629	Fitness standard deviation:	38.030843820697505	Best genome:	A13	N9	A15	A14	A17	N7	A10	N12	E3	A7	A9	N3	E4	N5	A11	N6	A6	A12	A16	E5	A8	
Generation:	9840	Best fitness:	110.32789115646258	Average fitness:	340.92189115646266	Fitness standard deviation:	39.03664375733056	Best genome:	A13	N9	A15	A14	A17	N7	A10	N12	E3	A7	A9	N3	E4	N5	A11	N6	A6	A12	A16	E5	A8	
Generation:	9856	Best fitness:	110.32789115646258	Average fitness:	337.6748911564628	Fitness standard deviation:	39.338573103979535	Best genome:	A13	N9	A15	A14	A17	N7	A10	N12	E3	A7	A9	N3	E4	N5	A11	N6	A6	A12	A16	E5	A8	
Generation:	9872	Best fitness:	110.32789115646258	Average fitness:	338.57789115646244	Fitness standard deviation:	41.22341901771617	Best genome:	A13	N9	A15	A14	A17	N7	A10	N12	E3	A7	A9	N3	E4	N5	A11	N6	A6	A12	A16	E5	A8	
Generation:	9888	Best fitness:	110.32789115646258	Average fitness:	342.7920340136054	Fitness standard deviation:	38.22735781732604	Best genome:	A13	N9	A15	A14	A17	N7	A10	N12	E3	A7	A9	N3	E4	N5	A11	N6	A6	A12	A16	E5	A8	
Generation:	9904	Best fitness:	110.32789115646258	Average fitness:	340.97017687074845	Fitness standard deviation:	39.047946347524906	Best genome:	A13	N9	A15	A14	A17	N7	A10	N12	E3	A7	A9	N3	E4	N5	A11	N6	A6	A12	A16	E5	A8	
Generation:	9920	Best fitness:	110.32789115646258	Average fitness:	340.24403401360564	Fitness standard deviation:	41.4810889863055	Best genome:	A13	N9	A15	A14	A17	N7	A10	N12	E3	A7	A9	N3	E4	N5	A11	N6	A6	A12	A16	E5	A8	
Generation:	9936	Best fitness:	110.32789115646258	Average fitness:	337.5561768707483	Fitness standard deviation:	39.56266999408942	Best genome:	A13	N9	A15	A14	A17	N7	A10	N12	E3	A7	A9	N3	E4	N5	A11	N6	A6	A12	A16	E5	A8	
Generation:	9952	Best fitness:	110.32789115646258	Average fitness:	337.2446054421769	Fitness standard deviation:	38.85413095233536	Best genome:	A13	N9	A15	A14	A17	N7	A10	N12	E3	A7	A9	N3	E4	N5	A11	N6	A6	A12	A16	E5	A8	
Generation:	9968	Best fitness:	110.32789115646258	Average fitness:	342.7044625850342	Fitness standard deviation:	41.45721765869003	Best genome:	A13	N9	A15	A14	A17	N7	A10	N12	E3	A7	A9	N3	E4	N5	A11	N6	A6	A12	A16	E5	A8	
Generation:	9984	Best fitness:	110.32789115646258	Average fitness:	340.7481768707486	Fitness standard deviation:	36.86123394681236	Best genome:	A13	N9	A15	A14	A17	N7	A10	N12	E3	A7	A9	N3	E4	N5	A11	N6	A6	A12	A16	E5	A8	
Generation:	10000	Best fitness:	110.32789115646258	Average fitness:	335.9496054421767	Fitness standard deviation:	41.756402832013535	Best genome:	A13	N9	A15	A14	A17	N7	A10	N12	E3	A7	A9	N3	E4	N5	A11	N6	A6	A12	A16	E5	A8	
Generation:	10016	Best fitness:	110.32789115646258	Average fitness:	336.1973197278912	Fitness standard deviation:	42.604723558185285	Best genome:	A13	N9	A15	A14	A17	N7	A10	N12	E3	A7	A9	N3	E4	N5	A11	N6	A6	A12	A16	E5	A8	
Generation:	10032	Best fitness:	110.32789115646258	Average fitness:	338.9791768707484	Fitness standard deviation:	43.96890174652898	Best genome:	A13	N9	A15	A14	A17	N7	A10	N12	E3	A7	A9	N3	E4	N5	A11	N6	A6	A12	A16	E5	A8	
Generation:	10048	Best fitness:	110.32789115646258	Average fitness:	337.48360544217724	Fitness standard deviation:	42.57147581493066	Best genome:	A13	N9	A15	A14	A17	N7	A10	N12	E3	A7	A9	N3	E4	N5	A11	N6	A6	A12	A16	E5	A8	
Generation:	10064	Best fitness:	110.32789115646258	Average fitness:	336.55231972789124	Fitness standard deviation:	36.895744724223995	Best genome:	A13	N9	A15	A14	A17	N7	A10	N12	E3	A7	A9	N3	E4	N5	A11	N6	A6	A12	A16	E5	A8	
Generation:	10080	Best fitness:	110.32789115646258	Average fitness:	338.9967482993198	Fitness standard deviation:	37.82038055367092	Best genome:	A13	N9	A15	A14	A17	N7	A10	N12	E3	A7	A9	N3	E4	N5	A11	N6	A6	A12	A16	E5	A8	
Generation:	10096	Best fitness:	110.32789115646258	Average fitness:	341.7871768707485	Fitness standard deviation:	38.96896912405866	Best genome:	A13	N9	A15	A14	A17	N7	A10	N12	E3	A7	A9	N3	E4	N5	A11	N6	A6	A12	A16	E5	A8	
Generation:	10112	Best fitness:	110.32789115646258	Average fitness:	333.545462585034	Fitness standard deviation:	43.15931386013396	Best genome:	A13	N9	A15	A14	A17	N7	A10	N12	E3	A7	A9	N3	E4	N5	A11	N6	A6	A12	A16	E5	A8	
Generation:	10128	Best fitness:	110.32789115646258	Average fitness:	335.935891156463	Fitness standard deviation:	41.80777177628531	Best genome:	A13	N9	A15	A14	A17	N7	A10	N12	E3	A7	A9	N3	E4	N5	A11	N6	A6	A12	A16	E5	A8	
Generation:	10144	Best fitness:	110.32789115646258	Average fitness:	341.2587482993197	Fitness standard deviation:	41.15162261387881	Best genome:	A13	N9	A15	A14	A17	N7	A10	N12	E3	A7	A9	N3	E4	N5	A11	N6	A6	A12	A16	E5	A8	
Generation:	10160	Best fitness:	110.32789115646258	Average fitness:	339.14189115646275	Fitness standard deviation:	43.49205097345435	Best genome:	A13	N9	A15	A14	A17	N7	A10	N12	E3	A7	A9	N3	E4	N5	A11	N6	A6	A12	A16	E5	A8	
Generation:	10176	Best fitness:	110.32789115646258	Average fitness:	340.44760544217695	Fitness standard deviation:	38.694347358101126	Best genome:	A13	N9	A15	A14	A17	N7	A10	N12	E3	A7	A9	N3	E4	N5	A11	N6	A6	A12	A16	E5	A8	
Generation:	10192	Best fitness:	110.32789115646258	Average fitness:	339.89660544217674	Fitness standard deviation:	39.51856753967374	Best genome:	A13	N9	A15	A14	A17	N7	A10	N12	E3	A7	A9	N3	E4	N5	A11	N6	A6	A12	A16	E5	A8	
Generation:	10208	Best fitness:	110.32789115646258	Average fitness:	337.4251768707483	Fitness standard deviation:	38.25314681973556	Best genome:	A13	N9	A15	A14	A17	N7	A10	N12	E3	A7	A9	N3	E4	N5	A11	N6	A6	A12	A16	E5	A8	
Generation:	10224	Best fitness:	110.32789115646258	Average fitness:	336.3294625850342	Fitness standard deviation:	45.079307638011116	Best genome:	A13	N9	A15	A14	A17	N7	A10	N12	E3	A7	A9	N3	E4	N5	A11	N6	A6	A12	A16	E5	A8	
Generation:	10240	Best fitness:	110.32789115646258	Average fitness:	338.18531972789134	Fitness standard deviation:	43.62895434297303	Best genome:	A13	N9	A15	A14	A17	N7	A10	N12	E3	A7	A9	N3	E4	N5	A11	N6	A6	A12	A16	E5	A8	
Generation:	10256	Best fitness:	110.32789115646258	Average fitness:	338.8581768707484	Fitness standard deviation:	39.12170196205891	Best genome:	A13	N9	A15	A14	A17	N7	A10	N12	E3	A7	A9	N3	E4	N5	A11	N6	A6	A12	A16	E5	A8	
Generation:	10272	Best fitness:	110.32789115646258	Average fitness:	342.21460544217683	Fitness standard deviation:	38.46058065482271	Best genome:	A13	N9	A15	A14	A17	N7	A10	N12	E3	A7	A9	N3	E4	N5	A11	N6	A6	A12	A16	E5	A8	
Generation:	10288	Best fitness:	110.32789115646258	Average fitness:	336.16217687074857	Fitness standard deviation:	41.37172523571615	Best genome:	A13	N9	A15	A14	A17	N7	A10	N12	E3	A7	A9	N3	E4	N5	A11	N6	A6	A12	A16	E5	A8	
Generation:	10304	Best fitness:	110.32789115646258	Average fitness:	335.8350340136054	Fitness standard deviation:	41.409678031758204	Best genome:	A13	N9	A15	A14	A17	N7	A10	N12	E3	A7	A9	N3	E4	N5	A11	N6	A6	A12	A16	E5	A8	
Generation:	10320	Best fitness:	110.32789115646258	Average fitness:	338.84831972789107	Fitness standard deviation:	41.73243801497187	Best genome:	A13	N9	A15	A14	A17	N7	A10	N12	E3	A7	A9	N3	E4	N5	A11	N6	A6	A12	A16	E5	A8	
Generation:	10336	Best fitness:	110.32789115646258	Average fitness:	338.4686054421772	Fitness standard deviation:	37.90599025812384	Best genome:	A13	N9	A15	A14	A17	N7	A10	N12	E3	A7	A9	N3	E4	N5	A11	N6	A6	A12	A16	E5	A8	
Generation:	10352	Best fitness:	110.32789115646258	Average fitness:	340.83503401360554	Fitness standard deviation:	39.01705725888174	Best genome:	A13	N9	A15	A14	A17	N7	A10	N12	E3	A7	A9	N3	E4	N5	A11	N6	A6	A12	A16	E5	A8	
Generation:	10368	Best fitness:	110.32789115646258	Average fitness:	343.834605442177	Fitness standard deviation:	39.78226006831258	Best genome:	A13	N9	A15	A14	A17	N7	A10	N12	E3	A7	A9	N3	E4	N5	A11	N6	A6	A12	A16	E5	A8	
Generation:	10384	Best fitness:	110.32789115646258	Average fitness:	345.6361768707484	Fitness standard deviation:	42.1088864139199	Best genome:	A13	N9	A15	A14	A17	N7	A10	N12	E3	A7	A9	N3	E4	N5	A11	N6	A6	A12	A16	E5	A8	
Generation:	10400	Best fitness:	110.32789115646258	Average fitness:	338.4931768707486	Fitness standard deviation:	36.51177018805451	Best genome:	A13	N9	A15	A14	A17	N7	A10	N12	E3	A7	A9	N3	E4	N5	A11	N6	A6	A12	A16	E5	A8	
Generation:	10416	Best fitness:	110.32789115646258	Average fitness:	341.31503401360567	Fitness standard deviation:	36.75009434945546	Best genome:	A13	N9	A15	A14	A17	N7	A10	N12	E3	A7	A9	N3	E4	N5	A11	N6	A6	A12	A16	E5	A8	
Generation:	10432	Best fitness:	110.32789115646258	Average fitness:	334.7348911564628	Fitness standard deviation:	41.013158515385804	Best genome:	A13	N9	A15	A14	A17	N7	A10	N12	E3	A7	A9	N3	E4	N5	A11	N6	A6	A12	A16	E5	A8	
Generation:	10448	Best fitness:	110.32789115646258	Average fitness:	343.2446054421772	Fitness standard deviation:	36.3109816162931	Best genome:	A13	N9	A15	A14	A17	N7	A10	N12	E3	A7	A9	N3	E4	N5	A11	N6	A6	A12	A16	E5	A8	
Generation:	10464	Best fitness:	110.32789115646258	Average fitness:	339.8200340136056	Fitness standard deviation:	43.62452375624499	Best genome:	A13	N9	A15	A14	A17	N7	A10	N12	E3	A7	A9	N3	E4	N5	A11	N6	A6	A12	A16	E5	A8	
Generation:	10480	Best fitness:	110.32789115646258	Average fitness:	340.6523197278914	Fitness standard deviation:	42.50299205770276	Best genome:	A13	N9	A15	A14	A17	N7	A10	N12	E3	A7	A9	N3	E4	N5	A11	N6	A6	A12	A16	E5	A8	
Generation:	10496	Best fitness:	110.32789115646258	Average fitness:	343.98003401360546	Fitness standard deviation:	39.329327525034394	Best genome:	A13	N9	A15	A14	A17	N7	A10	N12	E3	A7	A9	N3	E4	N5	A11	N6	A6	A12	A16	E5	A8	
Generation:	10512	Best fitness:	110.32789115646258	Average fitness:	337.2818911564625	Fitness standard deviation:	40.37785893485766	Best genome:	A13	N9	A15	A14	A17	N7	A10	N12	E3	A7	A9	N3	E4	N5	A11	N6	A6	A12	A16	E5	A8	
Generation:	10528	Best fitness:	110.32789115646258	Average fitness:	341.0913197278913	Fitness standard deviation:	43.57575933137737	Best genome:	A13	N9	A15	A14	A17	N7	A10	N12	E3	A7	A9	N3	E4	N5	A11	N6	A6	A12	A16	E5	A8	
Generation:	10544	Best fitness:	110.32789115646258	Average fitness:	341.54617687074847	Fitness standard deviation:	36.561554698332834	Best genome:	A13	N9	A15	A14	A17	N7	A10	N12	E3	A7	A9	N3	E4	N5	A11	N6	A6	A12	A16	E5	A8	
Generation:	10560	Best fitness:	110.32789115646258	Average fitness:	342.71031972789126	Fitness standard deviation:	39.01873214997941	Best genome:	A13	N9	A15	A14	A17	N7	A10	N12	E3	A7	A9	N3	E4	N5	A11	N6	A6	A12	A16	E5	A8	
Generation:	10576	Best fitness:	110.32789115646258	Average fitness:	333.94703401360545	Fitness standard deviation:	37.904981214847744	Best genome:	A13	N9	A15	A14	A17	N7	A10	N12	E3	A7	A9	N3	E4	N5	A11	N6	A6	A12	A16	E5	A8	
Generation:	10592	Best fitness:	110.32789115646258	Average fitness:	335.1537482993197	Fitness standard deviation:	42.55187437752674	Best genome:	A13	N9	A15	A14	A17	N7	A10	N12	E3	A7	A9	N3	E4	N5	A11	N6	A6	A12	A16	E5	A8	
Generation:	10608	Best fitness:	110.32789115646258	Average fitness:	342.8781768707485	Fitness standard deviation:	41.47005363992141	Best genome:	A13	N9	A15	A14	A17	N7	A10	N12	E3	A7	A9	N3	E4	N5	A11	N6	A6	A12	A16	E5	A8	
Generation:	10624	Best fitness:	110.32789115646258	Average fitness:	338.734605442177	Fitness standard deviation:	39.8461912222281	Best genome:	A13	N9	A15	A14	A17	N7	A10	N12	E3	A7	A9	N3	E4	N5	A11	N6	A6	A12	A16	E5	A8	
Generation:	10640	Best fitness:	110.32789115646258	Average fitness:	337.26660544217697	Fitness standard deviation:	38.42435605106188	Best genome:	A13	N9	A15	A14	A17	N7	A10	N12	E3	A7	A9	N3	E4	N5	A11	N6	A6	A12	A16	E5	A8	
Generation:	10656	Best fitness:	110.32789115646258	Average fitness:	340.77060544217727	Fitness standard deviation:	36.45472741634479	Best genome:	A13	N9	A15	A14	A17	N7	A10	N12	E3	A7	A9	N3	E4	N5	A11	N6	A6	A12	A16	E5	A8	
Generation:	10672	Best fitness:	110.32789115646258	Average fitness:	341.0183197278915	Fitness standard deviation:	38.65938054736681	Best genome:	A13	N9	A15	A14	A17	N7	A10	N12	E3	A7	A9	N3	E4	N5	A11	N6	A6	A12	A16	E5	A8	
Generation:	10688	Best fitness:	110.32789115646258	Average fitness:	336.54589115646263	Fitness standard deviation:	43.29723121750443	Best genome:	A13	N9	A15	A14	A17	N7	A10	N12	E3	A7	A9	N3	E4	N5	A11	N6	A6	A12	A16	E5	A8	
Generation:	10704	Best fitness:	110.32789115646258	Average fitness:	342.12631972789126	Fitness standard deviation:	38.98658808605642	Best genome:	A13	N9	A15	A14	A17	N7	A10	N12	E3	A7	A9	N3	E4	N5	A11	N6	A6	A12	A16	E5	A8	
Generation:	10720	Best fitness:	110.32789115646258	Average fitness:	340.1626054421771	Fitness standard deviation:	37.920883792066725	Best genome:	A13	N9	A15	A14	A17	N7	A10	N12	E3	A7	A9	N3	E4	N5	A11	N6	A6	A12	A16	E5	A8	
Generation:	10736	Best fitness:	110.32789115646258	Average fitness:	341.2258911564625	Fitness standard deviation:	42.154880174549334	Best genome:	A13	N9	A15	A14	A17	N7	A10	N12	E3	A7	A9	N3	E4	N5	A11	N6	A6	A12	A16	E5	A8	
Generation:	10752	Best fitness:	110.32789115646258	Average fitness:	339.918462585034	Fitness standard deviation:	37.37567157106016	Best genome:	A13	N9	A15	A14	A17	N7	A10	N12	E3	A7	A9	N3	E4	N5	A11	N6	A6	A12	A16	E5	A8	
Generation:	10768	Best fitness:	110.32789115646258	Average fitness:	338.23346258503415	Fitness standard deviation:	39.411802769355944	Best genome:	A13	N9	A15	A14	A17	N7	A10	N12	E3	A7	A9	N3	E4	N5	A11	N6	A6	A12	A16	E5	A8	
