Generation:	16	Best fitness:	226.29931972789115	Average fitness:	325.98503401360546	Fitness standard deviation:	33.8860110803673	Best genome:	N9	A12	N3	N5	A11	N12	A6	A14	N6	E5	N7	A10	A8	A9	E4	A17	A7	A13	A16	E3	A15	
Generation:	27648	Best fitness:	125.8421768707483	Average fitness:	319.1633197278911	Fitness standard deviation:	45.44155018913678	Best genome:	N3	E4	N5	A11	N6	N7	A10	A8	A9	A7	A14	A17	A16	E5	N12	E3	A15	A6	A12	N9	A13	
Generation:	27664	Best fitness:	125.8421768707483	Average fitness:	325.09189115646257	Fitness standard deviation:	47.371008031908964	Best genome:	N3	E4	N5	A11	N6	N7	A10	A8	A9	A7	A14	A17	A16	E5	N12	E3	A15	A6	A12	N9	A13	
Generation:	27680	Best fitness:	125.8421768707483	Average fitness:	320.6318911564626	Fitness standard deviation:	43.73455618167588	Best genome:	N3	E4	N5	A11	N6	N7	A10	A8	A9	A7	A14	A17	A16	E5	N12	E3	A15	A6	A12	N9	A13	
Generation:	27696	Best fitness:	125.8421768707483	Average fitness:	322.1324625850341	Fitness standard deviation:	46.31744463008753	Best genome:	N3	E4	N5	A11	N6	N7	A10	A8	A9	A7	A14	A17	A16	E5	N12	E3	A15	A6	A12	N9	A13	
Generation:	27712	Best fitness:	125.8421768707483	Average fitness:	323.05760544217696	Fitness standard deviation:	47.66037680360096	Best genome:	N3	E4	N5	A11	N6	N7	A10	A8	A9	A7	A14	A17	A16	E5	N12	E3	A15	A6	A12	N9	A13	
Generation:	27728	Best fitness:	125.8421768707483	Average fitness:	324.1787482993197	Fitness standard deviation:	51.07928955765033	Best genome:	N3	E4	N5	A11	N6	N7	A10	A8	A9	A7	A14	A17	A16	E5	N12	E3	A15	A6	A12	N9	A13	
Generation:	27744	Best fitness:	125.8421768707483	Average fitness:	318.1696054421769	Fitness standard deviation:	48.61496778330136	Best genome:	N3	E4	N5	A11	N6	N7	A10	A8	A9	A7	A14	A17	A16	E5	N12	E3	A15	A6	A12	N9	A13	
Generation:	27760	Best fitness:	125.8421768707483	Average fitness:	324.525605442177	Fitness standard deviation:	48.508253988157435	Best genome:	N3	E4	N5	A11	N6	N7	A10	A8	A9	A7	A14	A17	A16	E5	N12	E3	A15	A6	A12	N9	A13	
Generation:	27776	Best fitness:	125.8421768707483	Average fitness:	329.21817687074827	Fitness standard deviation:	44.80170090065595	Best genome:	N3	E4	N5	A11	N6	N7	A10	A8	A9	A7	A14	A17	A16	E5	N12	E3	A15	A6	A12	N9	A13	
Generation:	27792	Best fitness:	125.8421768707483	Average fitness:	314.81246258503404	Fitness standard deviation:	60.20493544349253	Best genome:	N3	E4	N5	A11	N6	N7	A10	A8	A9	A7	A14	A17	A16	E5	N12	E3	A15	A6	A12	N9	A13	
Generation:	27808	Best fitness:	125.8421768707483	Average fitness:	312.69874829931973	Fitness standard deviation:	50.76437268761771	Best genome:	N3	E4	N5	A11	N6	N7	A10	A8	A9	A7	A14	A17	A16	E5	N12	E3	A15	A6	A12	N9	A13	
Generation:	27824	Best fitness:	125.8421768707483	Average fitness:	316.9450340136055	Fitness standard deviation:	54.80590791928496	Best genome:	N3	E4	N5	A11	N6	N7	A10	A8	A9	A7	A14	A17	A16	E5	N12	E3	A15	A6	A12	N9	A13	
Generation:	27840	Best fitness:	125.8421768707483	Average fitness:	331.6130340136055	Fitness standard deviation:	46.82394590247122	Best genome:	N3	E4	N5	A11	N6	N7	A10	A8	A9	A7	A14	A17	A16	E5	N12	E3	A15	A6	A12	N9	A13	
Generation:	27856	Best fitness:	125.8421768707483	Average fitness:	320.7918911564625	Fitness standard deviation:	49.17933913624248	Best genome:	N3	E4	N5	A11	N6	N7	A10	A8	A9	A7	A14	A17	A16	E5	N12	E3	A15	A6	A12	N9	A13	
Generation:	27872	Best fitness:	125.8421768707483	Average fitness:	317.7244625850341	Fitness standard deviation:	47.04998527922735	Best genome:	N3	E4	N5	A11	N6	N7	A10	A8	A9	A7	A14	A17	A16	E5	N12	E3	A15	A6	A12	N9	A13	
Generation:	27888	Best fitness:	125.8421768707483	Average fitness:	315.1810340136055	Fitness standard deviation:	49.50131559084556	Best genome:	N3	E4	N5	A11	N6	N7	A10	A8	A9	A7	A14	A17	A16	E5	N12	E3	A15	A6	A12	N9	A13	
Generation:	27904	Best fitness:	125.8421768707483	Average fitness:	317.95417687074826	Fitness standard deviation:	47.26504644220372	Best genome:	N3	E4	N5	A11	N6	N7	A10	A8	A9	A7	A14	A17	A16	E5	N12	E3	A15	A6	A12	N9	A13	
Generation:	27920	Best fitness:	125.8421768707483	Average fitness:	326.684462585034	Fitness standard deviation:	46.56965754388904	Best genome:	N3	E4	N5	A11	N6	N7	A10	A8	A9	A7	A14	A17	A16	E5	N12	E3	A15	A6	A12	N9	A13	
Generation:	27936	Best fitness:	125.8421768707483	Average fitness:	309.7713197278912	Fitness standard deviation:	53.26930279327516	Best genome:	N3	E4	N5	A11	N6	N7	A10	A8	A9	A7	A14	A17	A16	E5	N12	E3	A15	A6	A12	N9	A13	
Generation:	27952	Best fitness:	125.8421768707483	Average fitness:	322.5730340136055	Fitness standard deviation:	50.04089693644671	Best genome:	N3	E4	N5	A11	N6	N7	A10	A8	A9	A7	A14	A17	A16	E5	N12	E3	A15	A6	A12	N9	A13	
Generation:	27968	Best fitness:	125.8421768707483	Average fitness:	312.3227482993197	Fitness standard deviation:	52.16048287306226	Best genome:	N3	E4	N5	A11	N6	N7	A10	A8	A9	A7	A14	A17	A16	E5	N12	E3	A15	A6	A12	N9	A13	
Generation:	27984	Best fitness:	125.8421768707483	Average fitness:	321.2484625850341	Fitness standard deviation:	60.29421098958957	Best genome:	N3	E4	N5	A11	N6	N7	A10	A8	A9	A7	A14	A17	A16	E5	N12	E3	A15	A6	A12	N9	A13	
Generation:	28000	Best fitness:	125.8421768707483	Average fitness:	322.94731972789117	Fitness standard deviation:	49.63092697428218	Best genome:	N3	E4	N5	A11	N6	N7	A10	A8	A9	A7	A14	A17	A16	E5	N12	E3	A15	A6	A12	N9	A13	
Generation:	28016	Best fitness:	125.8421768707483	Average fitness:	316.87189115646265	Fitness standard deviation:	52.51033560769397	Best genome:	N3	E4	N5	A11	N6	N7	A10	A8	A9	A7	A14	A17	A16	E5	N12	E3	A15	A6	A12	N9	A13	
Generation:	28032	Best fitness:	125.8421768707483	Average fitness:	322.98617687074835	Fitness standard deviation:	49.384665870932785	Best genome:	N3	E4	N5	A11	N6	N7	A10	A8	A9	A7	A14	A17	A16	E5	N12	E3	A15	A6	A12	N9	A13	
Generation:	28048	Best fitness:	125.8421768707483	Average fitness:	331.59189115646257	Fitness standard deviation:	49.00194966883399	Best genome:	N3	E4	N5	A11	N6	N7	A10	A8	A9	A7	A14	A17	A16	E5	N12	E3	A15	A6	A12	N9	A13	
Generation:	28064	Best fitness:	125.8421768707483	Average fitness:	320.8833197278913	Fitness standard deviation:	44.898123286082296	Best genome:	N3	E4	N5	A11	N6	N7	A10	A8	A9	A7	A14	A17	A16	E5	N12	E3	A15	A6	A12	N9	A13	
Generation:	28080	Best fitness:	125.8421768707483	Average fitness:	320.62217687074843	Fitness standard deviation:	46.18806745805895	Best genome:	N3	E4	N5	A11	N6	N7	A10	A8	A9	A7	A14	A17	A16	E5	N12	E3	A15	A6	A12	N9	A13	
Generation:	28096	Best fitness:	125.8421768707483	Average fitness:	323.48503401360546	Fitness standard deviation:	51.12742568468373	Best genome:	N3	E4	N5	A11	N6	N7	A10	A8	A9	A7	A14	A17	A16	E5	N12	E3	A15	A6	A12	N9	A13	
Generation:	28112	Best fitness:	125.8421768707483	Average fitness:	318.18160544217693	Fitness standard deviation:	44.404356337124014	Best genome:	N3	E4	N5	A11	N6	N7	A10	A8	A9	A7	A14	A17	A16	E5	N12	E3	A15	A6	A12	N9	A13	
Generation:	28128	Best fitness:	125.8421768707483	Average fitness:	319.0010340136055	Fitness standard deviation:	47.323722026579645	Best genome:	N3	E4	N5	A11	N6	N7	A10	A8	A9	A7	A14	A17	A16	E5	N12	E3	A15	A6	A12	N9	A13	
Generation:	28144	Best fitness:	125.8421768707483	Average fitness:	328.7147482993197	Fitness standard deviation:	52.968766834035016	Best genome:	N3	E4	N5	A11	N6	N7	A10	A8	A9	A7	A14	A17	A16	E5	N12	E3	A15	A6	A12	N9	A13	
Generation:	28160	Best fitness:	125.8421768707483	Average fitness:	317.9513197278912	Fitness standard deviation:	48.20010591571054	Best genome:	N3	E4	N5	A11	N6	N7	A10	A8	A9	A7	A14	A17	A16	E5	N12	E3	A15	A6	A12	N9	A13	
Generation:	28176	Best fitness:	125.8421768707483	Average fitness:	316.349605442177	Fitness standard deviation:	58.87603873099023	Best genome:	N3	E4	N5	A11	N6	N7	A10	A8	A9	A7	A14	A17	A16	E5	N12	E3	A15	A6	A12	N9	A13	
Generation:	28192	Best fitness:	125.8421768707483	Average fitness:	320.5358911564627	Fitness standard deviation:	50.36226771571538	Best genome:	N3	E4	N5	A11	N6	N7	A10	A8	A9	A7	A14	A17	A16	E5	N12	E3	A15	A6	A12	N9	A13	
Generation:	28208	Best fitness:	125.8421768707483	Average fitness:	309.5073197278912	Fitness standard deviation:	67.63934081432136	Best genome:	N3	E4	N5	A11	N6	N7	A10	A8	A9	A7	A14	A17	A16	E5	N12	E3	A15	A6	A12	N9	A13	
Generation:	28224	Best fitness:	125.8421768707483	Average fitness:	323.41646258503397	Fitness standard deviation:	49.609770021969	Best genome:	N3	E4	N5	A11	N6	N7	A10	A8	A9	A7	A14	A17	A16	E5	N12	E3	A15	A6	A12	N9	A13	
Generation:	28240	Best fitness:	125.8421768707483	Average fitness:	309.9518911564626	Fitness standard deviation:	57.022583241293134	Best genome:	N3	E4	N5	A11	N6	N7	A10	A8	A9	A7	A14	A17	A16	E5	N12	E3	A15	A6	A12	N9	A13	
Generation:	28256	Best fitness:	125.8421768707483	Average fitness:	312.8290340136054	Fitness standard deviation:	44.1924367746522	Best genome:	N3	E4	N5	A11	N6	N7	A10	A8	A9	A7	A14	A17	A16	E5	N12	E3	A15	A6	A12	N9	A13	
Generation:	28272	Best fitness:	125.8421768707483	Average fitness:	322.4530340136055	Fitness standard deviation:	47.582278947918745	Best genome:	N3	E4	N5	A11	N6	N7	A10	A8	A9	A7	A14	A17	A16	E5	N12	E3	A15	A6	A12	N9	A13	
Generation:	28288	Best fitness:	125.8421768707483	Average fitness:	308.8741768707482	Fitness standard deviation:	52.587807274682824	Best genome:	N3	E4	N5	A11	N6	N7	A10	A8	A9	A7	A14	A17	A16	E5	N12	E3	A15	A6	A12	N9	A13	
Generation:	28304	Best fitness:	125.8421768707483	Average fitness:	314.1936054421768	Fitness standard deviation:	56.96766608868435	Best genome:	N3	E4	N5	A11	N6	N7	A10	A8	A9	A7	A14	A17	A16	E5	N12	E3	A15	A6	A12	N9	A13	
Generation:	28320	Best fitness:	125.8421768707483	Average fitness:	321.54103401360555	Fitness standard deviation:	51.2017216579159	Best genome:	N3	E4	N5	A11	N6	N7	A10	A8	A9	A7	A14	A17	A16	E5	N12	E3	A15	A6	A12	N9	A13	
Generation:	28336	Best fitness:	125.8421768707483	Average fitness:	317.8433197278912	Fitness standard deviation:	53.63703379766862	Best genome:	N3	E4	N5	A11	N6	N7	A10	A8	A9	A7	A14	A17	A16	E5	N12	E3	A15	A6	A12	N9	A13	
Generation:	28352	Best fitness:	125.8421768707483	Average fitness:	326.1410340136056	Fitness standard deviation:	59.47637149356723	Best genome:	N3	E4	N5	A11	N6	N7	A10	A8	A9	A7	A14	A17	A16	E5	N12	E3	A15	A6	A12	N9	A13	
Generation:	28368	Best fitness:	125.8421768707483	Average fitness:	315.48160544217694	Fitness standard deviation:	52.99459499278186	Best genome:	N3	E4	N5	A11	N6	N7	A10	A8	A9	A7	A14	A17	A16	E5	N12	E3	A15	A6	A12	N9	A13	
Generation:	28384	Best fitness:	125.8421768707483	Average fitness:	325.93989115646264	Fitness standard deviation:	46.325663920041706	Best genome:	N3	E4	N5	A11	N6	N7	A10	A8	A9	A7	A14	A17	A16	E5	N12	E3	A15	A6	A12	N9	A13	
Generation:	28400	Best fitness:	125.8421768707483	Average fitness:	326.41874829931976	Fitness standard deviation:	42.697441758666216	Best genome:	N3	E4	N5	A11	N6	N7	A10	A8	A9	A7	A14	A17	A16	E5	N12	E3	A15	A6	A12	N9	A13	
Generation:	28416	Best fitness:	125.8421768707483	Average fitness:	328.7770340136054	Fitness standard deviation:	49.74455729924591	Best genome:	N3	E4	N5	A11	N6	N7	A10	A8	A9	A7	A14	A17	A16	E5	N12	E3	A15	A6	A12	N9	A13	
Generation:	28432	Best fitness:	125.8421768707483	Average fitness:	318.04446258503407	Fitness standard deviation:	51.622794155374464	Best genome:	N3	E4	N5	A11	N6	N7	A10	A8	A9	A7	A14	A17	A16	E5	N12	E3	A15	A6	A12	N9	A13	
Generation:	28448	Best fitness:	125.8421768707483	Average fitness:	322.28046258503406	Fitness standard deviation:	45.01318214542428	Best genome:	N3	E4	N5	A11	N6	N7	A10	A8	A9	A7	A14	A17	A16	E5	N12	E3	A15	A6	A12	N9	A13	
Generation:	28464	Best fitness:	125.8421768707483	Average fitness:	315.86846258503397	Fitness standard deviation:	49.855461892252045	Best genome:	N3	E4	N5	A11	N6	N7	A10	A8	A9	A7	A14	A17	A16	E5	N12	E3	A15	A6	A12	N9	A13	
Generation:	28480	Best fitness:	125.8421768707483	Average fitness:	325.765605442177	Fitness standard deviation:	52.71783726015091	Best genome:	N3	E4	N5	A11	N6	N7	A10	A8	A9	A7	A14	A17	A16	E5	N12	E3	A15	A6	A12	N9	A13	
Generation:	28496	Best fitness:	125.8421768707483	Average fitness:	316.37989115646246	Fitness standard deviation:	51.326552682658466	Best genome:	N3	E4	N5	A11	N6	N7	A10	A8	A9	A7	A14	A17	A16	E5	N12	E3	A15	A6	A12	N9	A13	
Generation:	28512	Best fitness:	125.8421768707483	Average fitness:	319.44217687074837	Fitness standard deviation:	53.91544127764573	Best genome:	N3	E4	N5	A11	N6	N7	A10	A8	A9	A7	A14	A17	A16	E5	N12	E3	A15	A6	A12	N9	A13	
Generation:	28528	Best fitness:	125.8421768707483	Average fitness:	314.4827482993198	Fitness standard deviation:	39.3349260975795	Best genome:	N3	E4	N5	A11	N6	N7	A10	A8	A9	A7	A14	A17	A16	E5	N12	E3	A15	A6	A12	N9	A13	
Generation:	28544	Best fitness:	125.8421768707483	Average fitness:	323.073605442177	Fitness standard deviation:	44.935715443831306	Best genome:	N3	E4	N5	A11	N6	N7	A10	A8	A9	A7	A14	A17	A16	E5	N12	E3	A15	A6	A12	N9	A13	
Generation:	28560	Best fitness:	125.8421768707483	Average fitness:	324.3364625850341	Fitness standard deviation:	46.85839310178736	Best genome:	N3	E4	N5	A11	N6	N7	A10	A8	A9	A7	A14	A17	A16	E5	N12	E3	A15	A6	A12	N9	A13	
Generation:	28576	Best fitness:	125.8421768707483	Average fitness:	314.428462585034	Fitness standard deviation:	44.951541887245824	Best genome:	N3	E4	N5	A11	N6	N7	A10	A8	A9	A7	A14	A17	A16	E5	N12	E3	A15	A6	A12	N9	A13	
Generation:	28592	Best fitness:	125.8421768707483	Average fitness:	326.8364625850341	Fitness standard deviation:	48.36588914362126	Best genome:	N3	E4	N5	A11	N6	N7	A10	A8	A9	A7	A14	A17	A16	E5	N12	E3	A15	A6	A12	N9	A13	
Generation:	28608	Best fitness:	125.8421768707483	Average fitness:	313.616462585034	Fitness standard deviation:	49.32257644262692	Best genome:	N3	E4	N5	A11	N6	N7	A10	A8	A9	A7	A14	A17	A16	E5	N12	E3	A15	A6	A12	N9	A13	
Generation:	28624	Best fitness:	125.8421768707483	Average fitness:	322.632462585034	Fitness standard deviation:	43.700368880897685	Best genome:	N3	E4	N5	A11	N6	N7	A10	A8	A9	A7	A14	A17	A16	E5	N12	E3	A15	A6	A12	N9	A13	
Generation:	28640	Best fitness:	125.8421768707483	Average fitness:	324.0067482993198	Fitness standard deviation:	58.79078077385944	Best genome:	N3	E4	N5	A11	N6	N7	A10	A8	A9	A7	A14	A17	A16	E5	N12	E3	A15	A6	A12	N9	A13	
Generation:	28656	Best fitness:	125.8421768707483	Average fitness:	321.0918911564626	Fitness standard deviation:	54.42496540285572	Best genome:	N3	E4	N5	A11	N6	N7	A10	A8	A9	A7	A14	A17	A16	E5	N12	E3	A15	A6	A12	N9	A13	
Generation:	28672	Best fitness:	125.8421768707483	Average fitness:	321.77760544217676	Fitness standard deviation:	56.601535368228454	Best genome:	N3	E4	N5	A11	N6	N7	A10	A8	A9	A7	A14	A17	A16	E5	N12	E3	A15	A6	A12	N9	A13	
Generation:	28688	Best fitness:	125.8421768707483	Average fitness:	314.5421768707484	Fitness standard deviation:	51.70067958342284	Best genome:	N3	E4	N5	A11	N6	N7	A10	A8	A9	A7	A14	A17	A16	E5	N12	E3	A15	A6	A12	N9	A13	
Generation:	28704	Best fitness:	125.8421768707483	Average fitness:	315.1536054421769	Fitness standard deviation:	55.62483992180589	Best genome:	N3	E4	N5	A11	N6	N7	A10	A8	A9	A7	A14	A17	A16	E5	N12	E3	A15	A6	A12	N9	A13	
Generation:	28720	Best fitness:	125.8421768707483	Average fitness:	313.72274829931973	Fitness standard deviation:	48.531579852079574	Best genome:	N3	E4	N5	A11	N6	N7	A10	A8	A9	A7	A14	A17	A16	E5	N12	E3	A15	A6	A12	N9	A13	
Generation:	28736	Best fitness:	125.8421768707483	Average fitness:	317.8890340136054	Fitness standard deviation:	56.22975688645829	Best genome:	N3	E4	N5	A11	N6	N7	A10	A8	A9	A7	A14	A17	A16	E5	N12	E3	A15	A6	A12	N9	A13	
Generation:	28752	Best fitness:	125.8421768707483	Average fitness:	311.5296054421769	Fitness standard deviation:	52.943423760748644	Best genome:	N3	E4	N5	A11	N6	N7	A10	A8	A9	A7	A14	A17	A16	E5	N12	E3	A15	A6	A12	N9	A13	
Generation:	28768	Best fitness:	125.8421768707483	Average fitness:	319.9958911564626	Fitness standard deviation:	46.77973776963611	Best genome:	N3	E4	N5	A11	N6	N7	A10	A8	A9	A7	A14	A17	A16	E5	N12	E3	A15	A6	A12	N9	A13	
Generation:	28784	Best fitness:	125.8421768707483	Average fitness:	322.9427482993198	Fitness standard deviation:	44.765650184132966	Best genome:	N3	E4	N5	A11	N6	N7	A10	A8	A9	A7	A14	A17	A16	E5	N12	E3	A15	A6	A12	N9	A13	
Generation:	28800	Best fitness:	125.8421768707483	Average fitness:	327.0547482993198	Fitness standard deviation:	55.115321077440775	Best genome:	N3	E4	N5	A11	N6	N7	A10	A8	A9	A7	A14	A17	A16	E5	N12	E3	A15	A6	A12	N9	A13	
Generation:	28816	Best fitness:	125.8421768707483	Average fitness:	317.35246258503395	Fitness standard deviation:	53.90389119572739	Best genome:	N3	E4	N5	A11	N6	N7	A10	A8	A9	A7	A14	A17	A16	E5	N12	E3	A15	A6	A12	N9	A13	
Generation:	28832	Best fitness:	125.8421768707483	Average fitness:	316.5861768707483	Fitness standard deviation:	46.156099987334464	Best genome:	N3	E4	N5	A11	N6	N7	A10	A8	A9	A7	A14	A17	A16	E5	N12	E3	A15	A6	A12	N9	A13	
Generation:	28848	Best fitness:	125.8421768707483	Average fitness:	328.4941768707483	Fitness standard deviation:	51.99008844000941	Best genome:	N3	E4	N5	A11	N6	N7	A10	A8	A9	A7	A14	A17	A16	E5	N12	E3	A15	A6	A12	N9	A13	
Generation:	28864	Best fitness:	125.8421768707483	Average fitness:	329.4227482993197	Fitness standard deviation:	54.863657184637894	Best genome:	N3	E4	N5	A11	N6	N7	A10	A8	A9	A7	A14	A17	A16	E5	N12	E3	A15	A6	A12	N9	A13	
Generation:	28880	Best fitness:	125.8421768707483	Average fitness:	324.3547482993197	Fitness standard deviation:	47.28156577745017	Best genome:	N3	E4	N5	A11	N6	N7	A10	A8	A9	A7	A14	A17	A16	E5	N12	E3	A15	A6	A12	N9	A13	
Generation:	28896	Best fitness:	125.8421768707483	Average fitness:	307.7233197278912	Fitness standard deviation:	50.94809599214175	Best genome:	N3	E4	N5	A11	N6	N7	A10	A8	A9	A7	A14	A17	A16	E5	N12	E3	A15	A6	A12	N9	A13	
Generation:	28912	Best fitness:	125.8421768707483	Average fitness:	326.36789115646275	Fitness standard deviation:	54.28743636366315	Best genome:	N3	E4	N5	A11	N6	N7	A10	A8	A9	A7	A14	A17	A16	E5	N12	E3	A15	A6	A12	N9	A13	
Generation:	28928	Best fitness:	125.8421768707483	Average fitness:	334.7998911564626	Fitness standard deviation:	49.704717384627735	Best genome:	N3	E4	N5	A11	N6	N7	A10	A8	A9	A7	A14	A17	A16	E5	N12	E3	A15	A6	A12	N9	A13	
Generation:	28944	Best fitness:	125.8421768707483	Average fitness:	325.36046258503404	Fitness standard deviation:	44.09414307351663	Best genome:	N3	E4	N5	A11	N6	N7	A10	A8	A9	A7	A14	A17	A16	E5	N12	E3	A15	A6	A12	N9	A13	
Generation:	28960	Best fitness:	125.8421768707483	Average fitness:	316.98560544217685	Fitness standard deviation:	55.51613451520381	Best genome:	N3	E4	N5	A11	N6	N7	A10	A8	A9	A7	A14	A17	A16	E5	N12	E3	A15	A6	A12	N9	A13	
Generation:	28976	Best fitness:	125.8421768707483	Average fitness:	309.8021768707483	Fitness standard deviation:	49.63574518429233	Best genome:	N3	E4	N5	A11	N6	N7	A10	A8	A9	A7	A14	A17	A16	E5	N12	E3	A15	A6	A12	N9	A13	
Generation:	28992	Best fitness:	125.8421768707483	Average fitness:	324.01703401360555	Fitness standard deviation:	49.16400363630917	Best genome:	N3	E4	N5	A11	N6	N7	A10	A8	A9	A7	A14	A17	A16	E5	N12	E3	A15	A6	A12	N9	A13	
Generation:	29008	Best fitness:	125.8421768707483	Average fitness:	318.58446258503403	Fitness standard deviation:	48.39287972250396	Best genome:	N3	E4	N5	A11	N6	N7	A10	A8	A9	A7	A14	A17	A16	E5	N12	E3	A15	A6	A12	N9	A13	
Generation:	29024	Best fitness:	125.8421768707483	Average fitness:	322.1124625850341	Fitness standard deviation:	52.33446383422999	Best genome:	N3	E4	N5	A11	N6	N7	A10	A8	A9	A7	A14	A17	A16	E5	N12	E3	A15	A6	A12	N9	A13	
Generation:	29040	Best fitness:	125.8421768707483	Average fitness:	308.91360544217684	Fitness standard deviation:	50.441503886043236	Best genome:	N3	E4	N5	A11	N6	N7	A10	A8	A9	A7	A14	A17	A16	E5	N12	E3	A15	A6	A12	N9	A13	
Generation:	29056	Best fitness:	125.8421768707483	Average fitness:	325.7804625850341	Fitness standard deviation:	53.38386436949285	Best genome:	N3	E4	N5	A11	N6	N7	A10	A8	A9	A7	A14	A17	A16	E5	N12	E3	A15	A6	A12	N9	A13	
Generation:	29072	Best fitness:	125.8421768707483	Average fitness:	322.1210340136054	Fitness standard deviation:	56.76421107618815	Best genome:	N3	E4	N5	A11	N6	N7	A10	A8	A9	A7	A14	A17	A16	E5	N12	E3	A15	A6	A12	N9	A13	
Generation:	29088	Best fitness:	125.8421768707483	Average fitness:	317.20217687074836	Fitness standard deviation:	52.95425025820083	Best genome:	N3	E4	N5	A11	N6	N7	A10	A8	A9	A7	A14	A17	A16	E5	N12	E3	A15	A6	A12	N9	A13	
Generation:	29104	Best fitness:	125.8421768707483	Average fitness:	321.3398911564625	Fitness standard deviation:	52.613925398091325	Best genome:	N3	E4	N5	A11	N6	N7	A10	A8	A9	A7	A14	A17	A16	E5	N12	E3	A15	A6	A12	N9	A13	
Generation:	29120	Best fitness:	125.8421768707483	Average fitness:	324.93189115646254	Fitness standard deviation:	47.55304149503554	Best genome:	N3	E4	N5	A11	N6	N7	A10	A8	A9	A7	A14	A17	A16	E5	N12	E3	A15	A6	A12	N9	A13	
Generation:	29136	Best fitness:	125.8421768707483	Average fitness:	317.1518911564626	Fitness standard deviation:	52.19878905781283	Best genome:	N3	E4	N5	A11	N6	N7	A10	A8	A9	A7	A14	A17	A16	E5	N12	E3	A15	A6	A12	N9	A13	
Generation:	29152	Best fitness:	125.8421768707483	Average fitness:	325.3170340136055	Fitness standard deviation:	52.806490599824826	Best genome:	N3	E4	N5	A11	N6	N7	A10	A8	A9	A7	A14	A17	A16	E5	N12	E3	A15	A6	A12	N9	A13	
Generation:	29168	Best fitness:	125.8421768707483	Average fitness:	323.8084625850339	Fitness standard deviation:	57.827586578287956	Best genome:	N3	E4	N5	A11	N6	N7	A10	A8	A9	A7	A14	A17	A16	E5	N12	E3	A15	A6	A12	N9	A13	
Generation:	29184	Best fitness:	125.8421768707483	Average fitness:	317.3158911564625	Fitness standard deviation:	52.90924816810655	Best genome:	N3	E4	N5	A11	N6	N7	A10	A8	A9	A7	A14	A17	A16	E5	N12	E3	A15	A6	A12	N9	A13	
Generation:	29200	Best fitness:	125.8421768707483	Average fitness:	319.9861768707483	Fitness standard deviation:	41.891924684787625	Best genome:	N3	E4	N5	A11	N6	N7	A10	A8	A9	A7	A14	A17	A16	E5	N12	E3	A15	A6	A12	N9	A13	
