Generation:	16	Best fitness:	219.6421768707483	Average fitness:	331.52960544217683	Fitness standard deviation:	36.26899070634779	Best genome:	E5	N6	A17	A15	N7	A6	A12	A14	A16	A13	A9	A7	N9	E3	A10	E4	N3	A11	N12	N5	A8	
Generation:	6416	Best fitness:	120.78503401360544	Average fitness:	317.2250340136055	Fitness standard deviation:	55.59482489496698	Best genome:	A9	N3	E4	N5	A7	A11	A15	A17	N7	A10	E5	N12	E3	N6	A6	A14	A12	N9	A16	A8	A13	
Generation:	6432	Best fitness:	120.78503401360544	Average fitness:	310.7250340136054	Fitness standard deviation:	46.41436063837773	Best genome:	A9	N3	E4	N5	A7	A11	A15	A17	N7	A10	E5	N12	E3	N6	A6	A14	A12	N9	A16	A8	A13	
Generation:	6448	Best fitness:	120.78503401360544	Average fitness:	316.22503401360547	Fitness standard deviation:	52.89647525003486	Best genome:	A9	N3	E4	N5	A7	A11	A15	A17	N7	A10	E5	N12	E3	N6	A6	A14	A12	N9	A16	A8	A13	
Generation:	6464	Best fitness:	120.78503401360544	Average fitness:	315.10046258503405	Fitness standard deviation:	57.78492338077857	Best genome:	A9	N3	E4	N5	A7	A11	A15	A17	N7	A10	E5	N12	E3	N6	A6	A14	A12	N9	A16	A8	A13	
Generation:	6480	Best fitness:	120.78503401360544	Average fitness:	313.66846258503404	Fitness standard deviation:	51.558893241869846	Best genome:	A9	N3	E4	N5	A7	A11	A15	A17	N7	A10	E5	N12	E3	N6	A6	A14	A12	N9	A16	A8	A13	
Generation:	6496	Best fitness:	120.78503401360544	Average fitness:	315.444462585034	Fitness standard deviation:	58.79770669969074	Best genome:	A9	N3	E4	N5	A7	A11	A15	A17	N7	A10	E5	N12	E3	N6	A6	A14	A12	N9	A16	A8	A13	
Generation:	6512	Best fitness:	120.78503401360544	Average fitness:	315.1176054421768	Fitness standard deviation:	51.15485246717829	Best genome:	A9	N3	E4	N5	A7	A11	A15	A17	N7	A10	E5	N12	E3	N6	A6	A14	A12	N9	A16	A8	A13	
Generation:	6528	Best fitness:	120.78503401360544	Average fitness:	306.560462585034	Fitness standard deviation:	60.53332170847082	Best genome:	A9	N3	E4	N5	A7	A11	A15	A17	N7	A10	E5	N12	E3	N6	A6	A14	A12	N9	A16	A8	A13	
Generation:	6544	Best fitness:	120.78503401360544	Average fitness:	305.67931972789125	Fitness standard deviation:	51.9798256783439	Best genome:	A9	N3	E4	N5	A7	A11	A15	A17	N7	A10	E5	N12	E3	N6	A6	A14	A12	N9	A16	A8	A13	
Generation:	6560	Best fitness:	120.78503401360544	Average fitness:	307.2518911564626	Fitness standard deviation:	56.773167738117344	Best genome:	A9	N3	E4	N5	A7	A11	A15	A17	N7	A10	E5	N12	E3	N6	A6	A14	A12	N9	A16	A8	A13	
Generation:	6576	Best fitness:	120.78503401360544	Average fitness:	320.48560544217685	Fitness standard deviation:	57.867308381030696	Best genome:	A9	N3	E4	N5	A7	A11	A15	A17	N7	A10	E5	N12	E3	N6	A6	A14	A12	N9	A16	A8	A13	
Generation:	6592	Best fitness:	120.78503401360544	Average fitness:	318.5547482993196	Fitness standard deviation:	52.91995909418877	Best genome:	A9	N3	E4	N5	A7	A11	A15	A17	N7	A10	E5	N12	E3	N6	A6	A14	A12	N9	A16	A8	A13	
Generation:	6608	Best fitness:	120.78503401360544	Average fitness:	308.9473197278912	Fitness standard deviation:	54.61118385571264	Best genome:	A9	N3	E4	N5	A7	A11	A15	A17	N7	A10	E5	N12	E3	N6	A6	A14	A12	N9	A16	A8	A13	
Generation:	6624	Best fitness:	120.78503401360544	Average fitness:	323.9861768707484	Fitness standard deviation:	49.45313343820737	Best genome:	A9	N3	E4	N5	A7	A11	A15	A17	N7	A10	E5	N12	E3	N6	A6	A14	A12	N9	A16	A8	A13	
Generation:	6640	Best fitness:	120.78503401360544	Average fitness:	312.15246258503396	Fitness standard deviation:	51.988350974629164	Best genome:	A9	N3	E4	N5	A7	A11	A15	A17	N7	A10	E5	N12	E3	N6	A6	A14	A12	N9	A16	A8	A13	
Generation:	6656	Best fitness:	120.78503401360544	Average fitness:	307.32789115646267	Fitness standard deviation:	47.49997447904793	Best genome:	A9	N3	E4	N5	A7	A11	A15	A17	N7	A10	E5	N12	E3	N6	A6	A14	A12	N9	A16	A8	A13	
Generation:	6672	Best fitness:	120.78503401360544	Average fitness:	306.21360544217697	Fitness standard deviation:	52.43774773724652	Best genome:	A9	N3	E4	N5	A7	A11	A15	A17	N7	A10	E5	N12	E3	N6	A6	A14	A12	N9	A16	A8	A13	
Generation:	6688	Best fitness:	120.78503401360544	Average fitness:	328.1033197278911	Fitness standard deviation:	52.76414212515998	Best genome:	A9	N3	E4	N5	A7	A11	A15	A17	N7	A10	E5	N12	E3	N6	A6	A14	A12	N9	A16	A8	A13	
Generation:	6704	Best fitness:	120.78503401360544	Average fitness:	304.17646258503396	Fitness standard deviation:	56.45012311766911	Best genome:	A9	N3	E4	N5	A7	A11	A15	A17	N7	A10	E5	N12	E3	N6	A6	A14	A12	N9	A16	A8	A13	
Generation:	6720	Best fitness:	120.78503401360544	Average fitness:	315.31931972789107	Fitness standard deviation:	56.29080274316034	Best genome:	A9	N3	E4	N5	A7	A11	A15	A17	N7	A10	E5	N12	E3	N6	A6	A14	A12	N9	A16	A8	A13	
Generation:	6736	Best fitness:	120.78503401360544	Average fitness:	309.6438911564626	Fitness standard deviation:	57.05111447086155	Best genome:	A9	N3	E4	N5	A7	A11	A15	A17	N7	A10	E5	N12	E3	N6	A6	A14	A12	N9	A16	A8	A13	
Generation:	6752	Best fitness:	120.78503401360544	Average fitness:	316.51646258503393	Fitness standard deviation:	64.55269386876343	Best genome:	A9	N3	E4	N5	A7	A11	A15	A17	N7	A10	E5	N12	E3	N6	A6	A14	A12	N9	A16	A8	A13	
Generation:	6768	Best fitness:	120.78503401360544	Average fitness:	308.0581768707483	Fitness standard deviation:	46.35036020290215	Best genome:	A9	N3	E4	N5	A7	A11	A15	A17	N7	A10	E5	N12	E3	N6	A6	A14	A12	N9	A16	A8	A13	
Generation:	6784	Best fitness:	120.78503401360544	Average fitness:	330.8438911564627	Fitness standard deviation:	57.4885584101883	Best genome:	A9	N3	E4	N5	A7	A11	A15	A17	N7	A10	E5	N12	E3	N6	A6	A14	A12	N9	A16	A8	A13	
Generation:	6800	Best fitness:	120.78503401360544	Average fitness:	312.2821768707483	Fitness standard deviation:	50.8652609893059	Best genome:	A9	N3	E4	N5	A7	A11	A15	A17	N7	A10	E5	N12	E3	N6	A6	A14	A12	N9	A16	A8	A13	
Generation:	6816	Best fitness:	120.78503401360544	Average fitness:	324.1021768707483	Fitness standard deviation:	56.12135778827879	Best genome:	A9	N3	E4	N5	A7	A11	A15	A17	N7	A10	E5	N12	E3	N6	A6	A14	A12	N9	A16	A8	A13	
Generation:	6832	Best fitness:	120.78503401360544	Average fitness:	310.5478911564626	Fitness standard deviation:	52.51435667646379	Best genome:	A9	N3	E4	N5	A7	A11	A15	A17	N7	A10	E5	N12	E3	N6	A6	A14	A12	N9	A16	A8	A13	
Generation:	6848	Best fitness:	120.78503401360544	Average fitness:	304.6438911564626	Fitness standard deviation:	47.12768531969119	Best genome:	A9	N3	E4	N5	A7	A11	A15	A17	N7	A10	E5	N12	E3	N6	A6	A14	A12	N9	A16	A8	A13	
Generation:	6864	Best fitness:	120.78503401360544	Average fitness:	312.3850340136055	Fitness standard deviation:	50.86917064833061	Best genome:	A9	N3	E4	N5	A7	A11	A15	A17	N7	A10	E5	N12	E3	N6	A6	A14	A12	N9	A16	A8	A13	
Generation:	6880	Best fitness:	120.78503401360544	Average fitness:	319.0787482993196	Fitness standard deviation:	49.2592293359885	Best genome:	A9	N3	E4	N5	A7	A11	A15	A17	N7	A10	E5	N12	E3	N6	A6	A14	A12	N9	A16	A8	A13	
Generation:	6896	Best fitness:	120.78503401360544	Average fitness:	322.6427482993198	Fitness standard deviation:	57.528566955904616	Best genome:	A9	N3	E4	N5	A7	A11	A15	A17	N7	A10	E5	N12	E3	N6	A6	A14	A12	N9	A16	A8	A13	
Generation:	6912	Best fitness:	120.78503401360544	Average fitness:	314.4553197278911	Fitness standard deviation:	48.84052656788798	Best genome:	A9	N3	E4	N5	A7	A11	A15	A17	N7	A10	E5	N12	E3	N6	A6	A14	A12	N9	A16	A8	A13	
Generation:	6928	Best fitness:	120.78503401360544	Average fitness:	311.3381768707482	Fitness standard deviation:	48.180246866134176	Best genome:	A9	N3	E4	N5	A7	A11	A15	A17	N7	A10	E5	N12	E3	N6	A6	A14	A12	N9	A16	A8	A13	
Generation:	6944	Best fitness:	120.78503401360544	Average fitness:	316.7044625850339	Fitness standard deviation:	52.70147786798193	Best genome:	A9	N3	E4	N5	A7	A11	A15	A17	N7	A10	E5	N12	E3	N6	A6	A14	A12	N9	A16	A8	A13	
Generation:	6960	Best fitness:	120.78503401360544	Average fitness:	328.66103401360556	Fitness standard deviation:	63.26665759130563	Best genome:	A9	N3	E4	N5	A7	A11	A15	A17	N7	A10	E5	N12	E3	N6	A6	A14	A12	N9	A16	A8	A13	
Generation:	6976	Best fitness:	120.78503401360544	Average fitness:	312.0496054421768	Fitness standard deviation:	55.08945298812299	Best genome:	A9	N3	E4	N5	A7	A11	A15	A17	N7	A10	E5	N12	E3	N6	A6	A14	A12	N9	A16	A8	A13	
Generation:	6992	Best fitness:	120.78503401360544	Average fitness:	314.7096054421769	Fitness standard deviation:	51.78608709540681	Best genome:	A9	N3	E4	N5	A7	A11	A15	A17	N7	A10	E5	N12	E3	N6	A6	A14	A12	N9	A16	A8	A13	
Generation:	7008	Best fitness:	120.78503401360544	Average fitness:	314.58960544217683	Fitness standard deviation:	45.423956768315506	Best genome:	A9	N3	E4	N5	A7	A11	A15	A17	N7	A10	E5	N12	E3	N6	A6	A14	A12	N9	A16	A8	A13	
Generation:	7024	Best fitness:	120.78503401360544	Average fitness:	309.9576054421768	Fitness standard deviation:	55.59723909163336	Best genome:	A9	N3	E4	N5	A7	A11	A15	A17	N7	A10	E5	N12	E3	N6	A6	A14	A12	N9	A16	A8	A13	
Generation:	7040	Best fitness:	120.78503401360544	Average fitness:	313.73531972789124	Fitness standard deviation:	54.455830237515826	Best genome:	A9	N3	E4	N5	A7	A11	A15	A17	N7	A10	E5	N12	E3	N6	A6	A14	A12	N9	A16	A8	A13	
Generation:	7056	Best fitness:	120.78503401360544	Average fitness:	316.31074829931976	Fitness standard deviation:	45.73395077031094	Best genome:	A9	N3	E4	N5	A7	A11	A15	A17	N7	A10	E5	N12	E3	N6	A6	A14	A12	N9	A16	A8	A13	
Generation:	7072	Best fitness:	120.78503401360544	Average fitness:	308.75017687074825	Fitness standard deviation:	46.76794167646318	Best genome:	A9	N3	E4	N5	A7	A11	A15	A17	N7	A10	E5	N12	E3	N6	A6	A14	A12	N9	A16	A8	A13	
Generation:	7088	Best fitness:	120.78503401360544	Average fitness:	315.0067482993197	Fitness standard deviation:	53.07436463633852	Best genome:	A9	N3	E4	N5	A7	A11	A15	A17	N7	A10	E5	N12	E3	N6	A6	A14	A12	N9	A16	A8	A13	
Generation:	7104	Best fitness:	120.78503401360544	Average fitness:	319.0616054421768	Fitness standard deviation:	52.77870084936668	Best genome:	A9	N3	E4	N5	A7	A11	A15	A17	N7	A10	E5	N12	E3	N6	A6	A14	A12	N9	A16	A8	A13	
Generation:	7120	Best fitness:	120.78503401360544	Average fitness:	317.19646258503394	Fitness standard deviation:	55.22719974647217	Best genome:	A9	N3	E4	N5	A7	A11	A15	A17	N7	A10	E5	N12	E3	N6	A6	A14	A12	N9	A16	A8	A13	
Generation:	7136	Best fitness:	120.78503401360544	Average fitness:	313.05303401360544	Fitness standard deviation:	52.4704632605384	Best genome:	A9	N3	E4	N5	A7	A11	A15	A17	N7	A10	E5	N12	E3	N6	A6	A14	A12	N9	A16	A8	A13	
Generation:	7152	Best fitness:	120.78503401360544	Average fitness:	311.3238911564625	Fitness standard deviation:	50.606857971977654	Best genome:	A9	N3	E4	N5	A7	A11	A15	A17	N7	A10	E5	N12	E3	N6	A6	A14	A12	N9	A16	A8	A13	
Generation:	7168	Best fitness:	120.78503401360544	Average fitness:	313.10731972789114	Fitness standard deviation:	54.447992947398895	Best genome:	A9	N3	E4	N5	A7	A11	A15	A17	N7	A10	E5	N12	E3	N6	A6	A14	A12	N9	A16	A8	A13	
Generation:	7184	Best fitness:	120.78503401360544	Average fitness:	319.1290340136054	Fitness standard deviation:	48.11539698750605	Best genome:	A9	N3	E4	N5	A7	A11	A15	A17	N7	A10	E5	N12	E3	N6	A6	A14	A12	N9	A16	A8	A13	
Generation:	7200	Best fitness:	120.78503401360544	Average fitness:	316.76217687074836	Fitness standard deviation:	56.077099986154266	Best genome:	A9	N3	E4	N5	A7	A11	A15	A17	N7	A10	E5	N12	E3	N6	A6	A14	A12	N9	A16	A8	A13	
Generation:	7216	Best fitness:	120.78503401360544	Average fitness:	311.2696054421769	Fitness standard deviation:	51.99962824356908	Best genome:	A9	N3	E4	N5	A7	A11	A15	A17	N7	A10	E5	N12	E3	N6	A6	A14	A12	N9	A16	A8	A13	
Generation:	7232	Best fitness:	120.78503401360544	Average fitness:	301.1118911564626	Fitness standard deviation:	48.788746163057574	Best genome:	A9	N3	E4	N5	A7	A11	A15	A17	N7	A10	E5	N12	E3	N6	A6	A14	A12	N9	A16	A8	A13	
Generation:	7248	Best fitness:	120.78503401360544	Average fitness:	320.18274829931966	Fitness standard deviation:	56.55798248285217	Best genome:	A9	N3	E4	N5	A7	A11	A15	A17	N7	A10	E5	N12	E3	N6	A6	A14	A12	N9	A16	A8	A13	
Generation:	7264	Best fitness:	120.78503401360544	Average fitness:	314.11646258503396	Fitness standard deviation:	56.65846061431315	Best genome:	A9	N3	E4	N5	A7	A11	A15	A17	N7	A10	E5	N12	E3	N6	A6	A14	A12	N9	A16	A8	A13	
Generation:	7280	Best fitness:	120.78503401360544	Average fitness:	310.19874829931973	Fitness standard deviation:	45.808585681315776	Best genome:	A9	N3	E4	N5	A7	A11	A15	A17	N7	A10	E5	N12	E3	N6	A6	A14	A12	N9	A16	A8	A13	
Generation:	7296	Best fitness:	120.78503401360544	Average fitness:	308.812462585034	Fitness standard deviation:	49.82587376708071	Best genome:	A9	N3	E4	N5	A7	A11	A15	A17	N7	A10	E5	N12	E3	N6	A6	A14	A12	N9	A16	A8	A13	
Generation:	7312	Best fitness:	120.78503401360544	Average fitness:	311.13474829931965	Fitness standard deviation:	59.799653417874914	Best genome:	A9	N3	E4	N5	A7	A11	A15	A17	N7	A10	E5	N12	E3	N6	A6	A14	A12	N9	A16	A8	A13	
Generation:	7328	Best fitness:	120.78503401360544	Average fitness:	318.57646258503405	Fitness standard deviation:	48.27327828020764	Best genome:	A9	N3	E4	N5	A7	A11	A15	A17	N7	A10	E5	N12	E3	N6	A6	A14	A12	N9	A16	A8	A13	
Generation:	7344	Best fitness:	120.78503401360544	Average fitness:	317.33589115646265	Fitness standard deviation:	44.50696145135785	Best genome:	A9	N3	E4	N5	A7	A11	A15	A17	N7	A10	E5	N12	E3	N6	A6	A14	A12	N9	A16	A8	A13	
Generation:	7360	Best fitness:	120.78503401360544	Average fitness:	312.8976054421768	Fitness standard deviation:	48.001964384974144	Best genome:	A9	N3	E4	N5	A7	A11	A15	A17	N7	A10	E5	N12	E3	N6	A6	A14	A12	N9	A16	A8	A13	
Generation:	7376	Best fitness:	120.78503401360544	Average fitness:	315.33817687074827	Fitness standard deviation:	52.97275626630145	Best genome:	A9	N3	E4	N5	A7	A11	A15	A17	N7	A10	E5	N12	E3	N6	A6	A14	A12	N9	A16	A8	A13	
Generation:	7392	Best fitness:	120.78503401360544	Average fitness:	315.6427482993197	Fitness standard deviation:	56.58686585620882	Best genome:	A9	N3	E4	N5	A7	A11	A15	A17	N7	A10	E5	N12	E3	N6	A6	A14	A12	N9	A16	A8	A13	
Generation:	7408	Best fitness:	120.78503401360544	Average fitness:	316.7158911564626	Fitness standard deviation:	54.47150525340225	Best genome:	A9	N3	E4	N5	A7	A11	A15	A17	N7	A10	E5	N12	E3	N6	A6	A14	A12	N9	A16	A8	A13	
Generation:	7424	Best fitness:	120.78503401360544	Average fitness:	312.22046258503394	Fitness standard deviation:	53.71279954175024	Best genome:	A9	N3	E4	N5	A7	A11	A15	A17	N7	A10	E5	N12	E3	N6	A6	A14	A12	N9	A16	A8	A13	
Generation:	7440	Best fitness:	120.78503401360544	Average fitness:	317.432462585034	Fitness standard deviation:	55.98800326600588	Best genome:	A9	N3	E4	N5	A7	A11	A15	A17	N7	A10	E5	N12	E3	N6	A6	A14	A12	N9	A16	A8	A13	
Generation:	7456	Best fitness:	120.78503401360544	Average fitness:	313.2638911564625	Fitness standard deviation:	57.76329589782418	Best genome:	A9	N3	E4	N5	A7	A11	A15	A17	N7	A10	E5	N12	E3	N6	A6	A14	A12	N9	A16	A8	A13	
Generation:	7472	Best fitness:	120.78503401360544	Average fitness:	308.5153197278911	Fitness standard deviation:	52.91616570557235	Best genome:	A9	N3	E4	N5	A7	A11	A15	A17	N7	A10	E5	N12	E3	N6	A6	A14	A12	N9	A16	A8	A13	
Generation:	7488	Best fitness:	120.78503401360544	Average fitness:	310.333605442177	Fitness standard deviation:	47.81493814911907	Best genome:	A9	N3	E4	N5	A7	A11	A15	A17	N7	A10	E5	N12	E3	N6	A6	A14	A12	N9	A16	A8	A13	
Generation:	7504	Best fitness:	120.78503401360544	Average fitness:	311.1970340136054	Fitness standard deviation:	56.32062647204913	Best genome:	A9	N3	E4	N5	A7	A11	A15	A17	N7	A10	E5	N12	E3	N6	A6	A14	A12	N9	A16	A8	A13	
Generation:	7520	Best fitness:	120.78503401360544	Average fitness:	313.5170340136054	Fitness standard deviation:	50.95154156887598	Best genome:	A9	N3	E4	N5	A7	A11	A15	A17	N7	A10	E5	N12	E3	N6	A6	A14	A12	N9	A16	A8	A13	
Generation:	7536	Best fitness:	120.78503401360544	Average fitness:	317.47303401360546	Fitness standard deviation:	51.326511378484646	Best genome:	A9	N3	E4	N5	A7	A11	A15	A17	N7	A10	E5	N12	E3	N6	A6	A14	A12	N9	A16	A8	A13	
Generation:	7552	Best fitness:	120.78503401360544	Average fitness:	316.7381768707483	Fitness standard deviation:	57.336472777200136	Best genome:	A9	N3	E4	N5	A7	A11	A15	A17	N7	A10	E5	N12	E3	N6	A6	A14	A12	N9	A16	A8	A13	
Generation:	7568	Best fitness:	120.78503401360544	Average fitness:	312.5718911564626	Fitness standard deviation:	56.00091259023174	Best genome:	A9	N3	E4	N5	A7	A11	A15	A17	N7	A10	E5	N12	E3	N6	A6	A14	A12	N9	A16	A8	A13	
Generation:	7584	Best fitness:	120.78503401360544	Average fitness:	315.5741768707483	Fitness standard deviation:	44.35580697873384	Best genome:	A9	N3	E4	N5	A7	A11	A15	A17	N7	A10	E5	N12	E3	N6	A6	A14	A12	N9	A16	A8	A13	
Generation:	7600	Best fitness:	120.78503401360544	Average fitness:	308.5827482993198	Fitness standard deviation:	47.78607118038836	Best genome:	A9	N3	E4	N5	A7	A11	A15	A17	N7	A10	E5	N12	E3	N6	A6	A14	A12	N9	A16	A8	A13	
Generation:	7616	Best fitness:	120.78503401360544	Average fitness:	309.43531972789117	Fitness standard deviation:	61.43745970513762	Best genome:	A9	N3	E4	N5	A7	A11	A15	A17	N7	A10	E5	N12	E3	N6	A6	A14	A12	N9	A16	A8	A13	
Generation:	7632	Best fitness:	120.78503401360544	Average fitness:	312.4701768707483	Fitness standard deviation:	56.253331218185274	Best genome:	A9	N3	E4	N5	A7	A11	A15	A17	N7	A10	E5	N12	E3	N6	A6	A14	A12	N9	A16	A8	A13	
Generation:	7648	Best fitness:	120.78503401360544	Average fitness:	311.712462585034	Fitness standard deviation:	50.05624663581266	Best genome:	A9	N3	E4	N5	A7	A11	A15	A17	N7	A10	E5	N12	E3	N6	A6	A14	A12	N9	A16	A8	A13	
Generation:	7664	Best fitness:	120.78503401360544	Average fitness:	314.07246258503403	Fitness standard deviation:	52.21470788494564	Best genome:	A9	N3	E4	N5	A7	A11	A15	A17	N7	A10	E5	N12	E3	N6	A6	A14	A12	N9	A16	A8	A13	
Generation:	7680	Best fitness:	120.78503401360544	Average fitness:	301.0661768707483	Fitness standard deviation:	56.93496135064993	Best genome:	A9	N3	E4	N5	A7	A11	A15	A17	N7	A10	E5	N12	E3	N6	A6	A14	A12	N9	A16	A8	A13	
Generation:	7696	Best fitness:	120.78503401360544	Average fitness:	310.59646258503386	Fitness standard deviation:	50.668129660224345	Best genome:	A9	N3	E4	N5	A7	A11	A15	A17	N7	A10	E5	N12	E3	N6	A6	A14	A12	N9	A16	A8	A13	
Generation:	7712	Best fitness:	120.78503401360544	Average fitness:	318.0833197278912	Fitness standard deviation:	62.02314200361024	Best genome:	A9	N3	E4	N5	A7	A11	A15	A17	N7	A10	E5	N12	E3	N6	A6	A14	A12	N9	A16	A8	A13	
Generation:	7728	Best fitness:	120.78503401360544	Average fitness:	308.66731972789125	Fitness standard deviation:	49.82172483762398	Best genome:	A9	N3	E4	N5	A7	A11	A15	A17	N7	A10	E5	N12	E3	N6	A6	A14	A12	N9	A16	A8	A13	
Generation:	7744	Best fitness:	120.78503401360544	Average fitness:	310.42503401360545	Fitness standard deviation:	54.95155328253484	Best genome:	A9	N3	E4	N5	A7	A11	A15	A17	N7	A10	E5	N12	E3	N6	A6	A14	A12	N9	A16	A8	A13	
Generation:	7760	Best fitness:	120.78503401360544	Average fitness:	303.1387482993198	Fitness standard deviation:	50.42198933652917	Best genome:	A9	N3	E4	N5	A7	A11	A15	A17	N7	A10	E5	N12	E3	N6	A6	A14	A12	N9	A16	A8	A13	
Generation:	7776	Best fitness:	120.78503401360544	Average fitness:	314.87417687074833	Fitness standard deviation:	57.15309040941652	Best genome:	A9	N3	E4	N5	A7	A11	A15	A17	N7	A10	E5	N12	E3	N6	A6	A14	A12	N9	A16	A8	A13	
Generation:	7792	Best fitness:	120.78503401360544	Average fitness:	315.03589115646247	Fitness standard deviation:	53.562052448824375	Best genome:	A9	N3	E4	N5	A7	A11	A15	A17	N7	A10	E5	N12	E3	N6	A6	A14	A12	N9	A16	A8	A13	
Generation:	7808	Best fitness:	120.78503401360544	Average fitness:	311.020462585034	Fitness standard deviation:	51.8362015363229	Best genome:	A9	N3	E4	N5	A7	A11	A15	A17	N7	A10	E5	N12	E3	N6	A6	A14	A12	N9	A16	A8	A13	
Generation:	7824	Best fitness:	120.78503401360544	Average fitness:	302.3381768707483	Fitness standard deviation:	50.67788722300641	Best genome:	A9	N3	E4	N5	A7	A11	A15	A17	N7	A10	E5	N12	E3	N6	A6	A14	A12	N9	A16	A8	A13	
Generation:	7840	Best fitness:	120.78503401360544	Average fitness:	311.22674829931964	Fitness standard deviation:	50.98784463707692	Best genome:	A9	N3	E4	N5	A7	A11	A15	A17	N7	A10	E5	N12	E3	N6	A6	A14	A12	N9	A16	A8	A13	
Generation:	7856	Best fitness:	120.78503401360544	Average fitness:	318.70217687074825	Fitness standard deviation:	52.303145650122794	Best genome:	A9	N3	E4	N5	A7	A11	A15	A17	N7	A10	E5	N12	E3	N6	A6	A14	A12	N9	A16	A8	A13	
Generation:	7872	Best fitness:	120.78503401360544	Average fitness:	329.4370340136054	Fitness standard deviation:	51.79329140704914	Best genome:	A9	N3	E4	N5	A7	A11	A15	A17	N7	A10	E5	N12	E3	N6	A6	A14	A12	N9	A16	A8	A13	
Generation:	7888	Best fitness:	120.78503401360544	Average fitness:	319.93189115646265	Fitness standard deviation:	53.095951653202185	Best genome:	A9	N3	E4	N5	A7	A11	A15	A17	N7	A10	E5	N12	E3	N6	A6	A14	A12	N9	A16	A8	A13	
Generation:	7904	Best fitness:	120.78503401360544	Average fitness:	313.31703401360545	Fitness standard deviation:	52.20779545826701	Best genome:	A9	N3	E4	N5	A7	A11	A15	A17	N7	A10	E5	N12	E3	N6	A6	A14	A12	N9	A16	A8	A13	
Generation:	7920	Best fitness:	120.78503401360544	Average fitness:	309.7221768707484	Fitness standard deviation:	46.78205132880144	Best genome:	A9	N3	E4	N5	A7	A11	A15	A17	N7	A10	E5	N12	E3	N6	A6	A14	A12	N9	A16	A8	A13	
Generation:	7936	Best fitness:	120.78503401360544	Average fitness:	322.672462585034	Fitness standard deviation:	56.512701526257956	Best genome:	A9	N3	E4	N5	A7	A11	A15	A17	N7	A10	E5	N12	E3	N6	A6	A14	A12	N9	A16	A8	A13	
Generation:	7952	Best fitness:	120.78503401360544	Average fitness:	307.0598911564625	Fitness standard deviation:	45.93107734199055	Best genome:	A9	N3	E4	N5	A7	A11	A15	A17	N7	A10	E5	N12	E3	N6	A6	A14	A12	N9	A16	A8	A13	
Generation:	7968	Best fitness:	120.78503401360544	Average fitness:	309.4158911564627	Fitness standard deviation:	57.35493725415948	Best genome:	A9	N3	E4	N5	A7	A11	A15	A17	N7	A10	E5	N12	E3	N6	A6	A14	A12	N9	A16	A8	A13	
