Generation:	16	Best fitness:	220.8421768707483	Average fitness:	339.76889115646264	Fitness standard deviation:	35.216278538511716	Best genome:	A15	E5	A9	N6	N7	A10	N5	E4	A11	A6	E3	A7	A17	A14	A12	N3	A16	N12	A8	N9	A13	
Generation:	22832	Best fitness:	120.69931972789115	Average fitness:	333.9680340136055	Fitness standard deviation:	42.52616645606537	Best genome:	A9	N5	A11	N7	A10	E3	E4	N3	A7	A14	N6	N12	A8	A13	N9	A16	E5	A15	A17	A6	A12	
Generation:	22848	Best fitness:	120.69931972789115	Average fitness:	340.2148911564628	Fitness standard deviation:	40.9542690005248	Best genome:	A9	N5	A11	N7	A10	E3	E4	N3	A7	A14	N6	N12	A8	A13	N9	A16	E5	A15	A17	A6	A12	
Generation:	22864	Best fitness:	120.69931972789115	Average fitness:	341.77074829931985	Fitness standard deviation:	43.23299212595938	Best genome:	A9	N5	A11	N7	A10	E3	E4	N3	A7	A14	N6	N12	A8	A13	N9	A16	E5	A15	A17	A6	A12	
Generation:	22880	Best fitness:	120.69931972789115	Average fitness:	339.18089115646313	Fitness standard deviation:	41.709971048629974	Best genome:	A9	N5	A11	N7	A10	E3	E4	N3	A7	A14	N6	N12	A8	A13	N9	A16	E5	A15	A17	A6	A12	
Generation:	22896	Best fitness:	120.69931972789115	Average fitness:	344.4391768707486	Fitness standard deviation:	38.72074984489608	Best genome:	A9	N5	A11	N7	A10	E3	E4	N3	A7	A14	N6	N12	A8	A13	N9	A16	E5	A15	A17	A6	A12	
Generation:	22912	Best fitness:	120.69931972789115	Average fitness:	338.7244625850342	Fitness standard deviation:	37.171743883586345	Best genome:	A9	N5	A11	N7	A10	E3	E4	N3	A7	A14	N6	N12	A8	A13	N9	A16	E5	A15	A17	A6	A12	
Generation:	22928	Best fitness:	120.69931972789115	Average fitness:	342.8197482993198	Fitness standard deviation:	43.6926868094954	Best genome:	A9	N5	A11	N7	A10	E3	E4	N3	A7	A14	N6	N12	A8	A13	N9	A16	E5	A15	A17	A6	A12	
Generation:	22944	Best fitness:	120.69931972789115	Average fitness:	339.65060544217687	Fitness standard deviation:	39.28088944891599	Best genome:	A9	N5	A11	N7	A10	E3	E4	N3	A7	A14	N6	N12	A8	A13	N9	A16	E5	A15	A17	A6	A12	
Generation:	22960	Best fitness:	120.69931972789115	Average fitness:	340.5073197278912	Fitness standard deviation:	38.68879795264268	Best genome:	A9	N5	A11	N7	A10	E3	E4	N3	A7	A14	N6	N12	A8	A13	N9	A16	E5	A15	A17	A6	A12	
Generation:	22976	Best fitness:	120.69931972789115	Average fitness:	345.0631768707484	Fitness standard deviation:	39.33729076479831	Best genome:	A9	N5	A11	N7	A10	E3	E4	N3	A7	A14	N6	N12	A8	A13	N9	A16	E5	A15	A17	A6	A12	
Generation:	22992	Best fitness:	120.69931972789115	Average fitness:	334.9543197278912	Fitness standard deviation:	40.01130135629794	Best genome:	A9	N5	A11	N7	A10	E3	E4	N3	A7	A14	N6	N12	A8	A13	N9	A16	E5	A15	A17	A6	A12	
Generation:	23008	Best fitness:	120.69931972789115	Average fitness:	335.12103401360565	Fitness standard deviation:	39.84577577180727	Best genome:	A9	N5	A11	N7	A10	E3	E4	N3	A7	A14	N6	N12	A8	A13	N9	A16	E5	A15	A17	A6	A12	
Generation:	23024	Best fitness:	120.69931972789115	Average fitness:	339.3641768707487	Fitness standard deviation:	39.75556022824007	Best genome:	A9	N5	A11	N7	A10	E3	E4	N3	A7	A14	N6	N12	A8	A13	N9	A16	E5	A15	A17	A6	A12	
Generation:	23040	Best fitness:	120.69931972789115	Average fitness:	340.9764625850343	Fitness standard deviation:	39.04679860926697	Best genome:	A9	N5	A11	N7	A10	E3	E4	N3	A7	A14	N6	N12	A8	A13	N9	A16	E5	A15	A17	A6	A12	
Generation:	23056	Best fitness:	120.69931972789115	Average fitness:	341.3050340136054	Fitness standard deviation:	36.74424014282333	Best genome:	A9	N5	A11	N7	A10	E3	E4	N3	A7	A14	N6	N12	A8	A13	N9	A16	E5	A15	A17	A6	A12	
Generation:	23072	Best fitness:	120.69931972789115	Average fitness:	339.8997482993199	Fitness standard deviation:	35.63284743243034	Best genome:	A9	N5	A11	N7	A10	E3	E4	N3	A7	A14	N6	N12	A8	A13	N9	A16	E5	A15	A17	A6	A12	
Generation:	23088	Best fitness:	120.69931972789115	Average fitness:	337.6270340136055	Fitness standard deviation:	37.20047486091477	Best genome:	A9	N5	A11	N7	A10	E3	E4	N3	A7	A14	N6	N12	A8	A13	N9	A16	E5	A15	A17	A6	A12	
Generation:	23104	Best fitness:	120.69931972789115	Average fitness:	338.23331972789106	Fitness standard deviation:	39.482539399959926	Best genome:	A9	N5	A11	N7	A10	E3	E4	N3	A7	A14	N6	N12	A8	A13	N9	A16	E5	A15	A17	A6	A12	
Generation:	23120	Best fitness:	120.69931972789115	Average fitness:	339.26546258503424	Fitness standard deviation:	40.67775605127877	Best genome:	A9	N5	A11	N7	A10	E3	E4	N3	A7	A14	N6	N12	A8	A13	N9	A16	E5	A15	A17	A6	A12	
Generation:	23136	Best fitness:	120.69931972789115	Average fitness:	341.4008911564626	Fitness standard deviation:	42.64351401240911	Best genome:	A9	N5	A11	N7	A10	E3	E4	N3	A7	A14	N6	N12	A8	A13	N9	A16	E5	A15	A17	A6	A12	
Generation:	23152	Best fitness:	120.69931972789115	Average fitness:	336.6671768707485	Fitness standard deviation:	38.29686905063694	Best genome:	A9	N5	A11	N7	A10	E3	E4	N3	A7	A14	N6	N12	A8	A13	N9	A16	E5	A15	A17	A6	A12	
Generation:	23168	Best fitness:	120.69931972789115	Average fitness:	341.4406054421771	Fitness standard deviation:	38.39670024061114	Best genome:	A9	N5	A11	N7	A10	E3	E4	N3	A7	A14	N6	N12	A8	A13	N9	A16	E5	A15	A17	A6	A12	
Generation:	23184	Best fitness:	120.69931972789115	Average fitness:	339.1408911564626	Fitness standard deviation:	39.29771419820854	Best genome:	A9	N5	A11	N7	A10	E3	E4	N3	A7	A14	N6	N12	A8	A13	N9	A16	E5	A15	A17	A6	A12	
Generation:	23200	Best fitness:	120.69931972789115	Average fitness:	338.8190340136056	Fitness standard deviation:	38.348058130332326	Best genome:	A9	N5	A11	N7	A10	E3	E4	N3	A7	A14	N6	N12	A8	A13	N9	A16	E5	A15	A17	A6	A12	
Generation:	23216	Best fitness:	120.69931972789115	Average fitness:	336.4538911564629	Fitness standard deviation:	38.422019323533206	Best genome:	A9	N5	A11	N7	A10	E3	E4	N3	A7	A14	N6	N12	A8	A13	N9	A16	E5	A15	A17	A6	A12	
Generation:	23232	Best fitness:	120.69931972789115	Average fitness:	338.34089115646276	Fitness standard deviation:	39.908295060970346	Best genome:	A9	N5	A11	N7	A10	E3	E4	N3	A7	A14	N6	N12	A8	A13	N9	A16	E5	A15	A17	A6	A12	
Generation:	23248	Best fitness:	120.69931972789115	Average fitness:	341.5990340136055	Fitness standard deviation:	41.41696694518775	Best genome:	A9	N5	A11	N7	A10	E3	E4	N3	A7	A14	N6	N12	A8	A13	N9	A16	E5	A15	A17	A6	A12	
Generation:	23264	Best fitness:	120.69931972789115	Average fitness:	340.58417687074837	Fitness standard deviation:	37.63310005398796	Best genome:	A9	N5	A11	N7	A10	E3	E4	N3	A7	A14	N6	N12	A8	A13	N9	A16	E5	A15	A17	A6	A12	
Generation:	23280	Best fitness:	120.69931972789115	Average fitness:	340.9947482993199	Fitness standard deviation:	41.339217871218636	Best genome:	A9	N5	A11	N7	A10	E3	E4	N3	A7	A14	N6	N12	A8	A13	N9	A16	E5	A15	A17	A6	A12	
Generation:	23296	Best fitness:	120.69931972789115	Average fitness:	339.51089115646266	Fitness standard deviation:	40.39324636391988	Best genome:	A9	N5	A11	N7	A10	E3	E4	N3	A7	A14	N6	N12	A8	A13	N9	A16	E5	A15	A17	A6	A12	
Generation:	23312	Best fitness:	120.69931972789115	Average fitness:	339.8391768707484	Fitness standard deviation:	40.56993341284218	Best genome:	A9	N5	A11	N7	A10	E3	E4	N3	A7	A14	N6	N12	A8	A13	N9	A16	E5	A15	A17	A6	A12	
Generation:	23328	Best fitness:	120.69931972789115	Average fitness:	340.4753197278912	Fitness standard deviation:	40.44474733837888	Best genome:	A9	N5	A11	N7	A10	E3	E4	N3	A7	A14	N6	N12	A8	A13	N9	A16	E5	A15	A17	A6	A12	
Generation:	23344	Best fitness:	120.69931972789115	Average fitness:	338.8066054421771	Fitness standard deviation:	37.37353614606497	Best genome:	A9	N5	A11	N7	A10	E3	E4	N3	A7	A14	N6	N12	A8	A13	N9	A16	E5	A15	A17	A6	A12	
Generation:	23360	Best fitness:	120.69931972789115	Average fitness:	343.8844625850341	Fitness standard deviation:	37.6976897424546	Best genome:	A9	N5	A11	N7	A10	E3	E4	N3	A7	A14	N6	N12	A8	A13	N9	A16	E5	A15	A17	A6	A12	
Generation:	23376	Best fitness:	120.69931972789115	Average fitness:	343.3024625850343	Fitness standard deviation:	40.41963836593114	Best genome:	A9	N5	A11	N7	A10	E3	E4	N3	A7	A14	N6	N12	A8	A13	N9	A16	E5	A15	A17	A6	A12	
Generation:	23392	Best fitness:	120.69931972789115	Average fitness:	344.7003197278914	Fitness standard deviation:	39.9591091377377	Best genome:	A9	N5	A11	N7	A10	E3	E4	N3	A7	A14	N6	N12	A8	A13	N9	A16	E5	A15	A17	A6	A12	
Generation:	23408	Best fitness:	120.69931972789115	Average fitness:	340.7613197278911	Fitness standard deviation:	42.61435468698023	Best genome:	A9	N5	A11	N7	A10	E3	E4	N3	A7	A14	N6	N12	A8	A13	N9	A16	E5	A15	A17	A6	A12	
Generation:	23424	Best fitness:	120.69931972789115	Average fitness:	339.0007482993198	Fitness standard deviation:	37.014785545503194	Best genome:	A9	N5	A11	N7	A10	E3	E4	N3	A7	A14	N6	N12	A8	A13	N9	A16	E5	A15	A17	A6	A12	
Generation:	23440	Best fitness:	120.69931972789115	Average fitness:	339.1420340136057	Fitness standard deviation:	38.30423080990892	Best genome:	A9	N5	A11	N7	A10	E3	E4	N3	A7	A14	N6	N12	A8	A13	N9	A16	E5	A15	A17	A6	A12	
Generation:	23456	Best fitness:	120.69931972789115	Average fitness:	338.0426054421769	Fitness standard deviation:	37.864295763870714	Best genome:	A9	N5	A11	N7	A10	E3	E4	N3	A7	A14	N6	N12	A8	A13	N9	A16	E5	A15	A17	A6	A12	
Generation:	23472	Best fitness:	120.69931972789115	Average fitness:	338.53603401360573	Fitness standard deviation:	40.64590140519481	Best genome:	A9	N5	A11	N7	A10	E3	E4	N3	A7	A14	N6	N12	A8	A13	N9	A16	E5	A15	A17	A6	A12	
Generation:	23488	Best fitness:	120.69931972789115	Average fitness:	336.1931768707483	Fitness standard deviation:	40.432561880549805	Best genome:	A9	N5	A11	N7	A10	E3	E4	N3	A7	A14	N6	N12	A8	A13	N9	A16	E5	A15	A17	A6	A12	
Generation:	23504	Best fitness:	120.69931972789115	Average fitness:	340.20317687074856	Fitness standard deviation:	36.56243239547213	Best genome:	A9	N5	A11	N7	A10	E3	E4	N3	A7	A14	N6	N12	A8	A13	N9	A16	E5	A15	A17	A6	A12	
Generation:	23520	Best fitness:	120.69931972789115	Average fitness:	338.5577482993199	Fitness standard deviation:	39.478155602503904	Best genome:	A9	N5	A11	N7	A10	E3	E4	N3	A7	A14	N6	N12	A8	A13	N9	A16	E5	A15	A17	A6	A12	
Generation:	23536	Best fitness:	120.69931972789115	Average fitness:	337.74060544217696	Fitness standard deviation:	42.182834665154445	Best genome:	A9	N5	A11	N7	A10	E3	E4	N3	A7	A14	N6	N12	A8	A13	N9	A16	E5	A15	A17	A6	A12	
Generation:	23552	Best fitness:	120.69931972789115	Average fitness:	339.06517687074853	Fitness standard deviation:	34.250597932811374	Best genome:	A9	N5	A11	N7	A10	E3	E4	N3	A7	A14	N6	N12	A8	A13	N9	A16	E5	A15	A17	A6	A12	
Generation:	23568	Best fitness:	120.69931972789115	Average fitness:	337.0224625850341	Fitness standard deviation:	37.98201275577154	Best genome:	A9	N5	A11	N7	A10	E3	E4	N3	A7	A14	N6	N12	A8	A13	N9	A16	E5	A15	A17	A6	A12	
Generation:	23584	Best fitness:	120.69931972789115	Average fitness:	335.76317687074845	Fitness standard deviation:	39.33541178409716	Best genome:	A9	N5	A11	N7	A10	E3	E4	N3	A7	A14	N6	N12	A8	A13	N9	A16	E5	A15	A17	A6	A12	
Generation:	23600	Best fitness:	120.69931972789115	Average fitness:	338.9537482993199	Fitness standard deviation:	37.580454819884615	Best genome:	A9	N5	A11	N7	A10	E3	E4	N3	A7	A14	N6	N12	A8	A13	N9	A16	E5	A15	A17	A6	A12	
Generation:	23616	Best fitness:	120.69931972789115	Average fitness:	339.76960544217695	Fitness standard deviation:	36.621454717592165	Best genome:	A9	N5	A11	N7	A10	E3	E4	N3	A7	A14	N6	N12	A8	A13	N9	A16	E5	A15	A17	A6	A12	
Generation:	23632	Best fitness:	120.69931972789115	Average fitness:	342.04246258503423	Fitness standard deviation:	36.563348436623784	Best genome:	A9	N5	A11	N7	A10	E3	E4	N3	A7	A14	N6	N12	A8	A13	N9	A16	E5	A15	A17	A6	A12	
Generation:	23648	Best fitness:	120.69931972789115	Average fitness:	339.99803401360555	Fitness standard deviation:	39.27967816459658	Best genome:	A9	N5	A11	N7	A10	E3	E4	N3	A7	A14	N6	N12	A8	A13	N9	A16	E5	A15	A17	A6	A12	
Generation:	23664	Best fitness:	120.69931972789115	Average fitness:	339.13931972789146	Fitness standard deviation:	37.43839729257564	Best genome:	A9	N5	A11	N7	A10	E3	E4	N3	A7	A14	N6	N12	A8	A13	N9	A16	E5	A15	A17	A6	A12	
Generation:	23680	Best fitness:	120.69931972789115	Average fitness:	331.247462585034	Fitness standard deviation:	40.40310768785905	Best genome:	A9	N5	A11	N7	A10	E3	E4	N3	A7	A14	N6	N12	A8	A13	N9	A16	E5	A15	A17	A6	A12	
Generation:	23696	Best fitness:	120.69931972789115	Average fitness:	344.2594625850345	Fitness standard deviation:	40.81039902464837	Best genome:	A9	N5	A11	N7	A10	E3	E4	N3	A7	A14	N6	N12	A8	A13	N9	A16	E5	A15	A17	A6	A12	
Generation:	23712	Best fitness:	120.69931972789115	Average fitness:	338.77346258503405	Fitness standard deviation:	36.51029389062201	Best genome:	A9	N5	A11	N7	A10	E3	E4	N3	A7	A14	N6	N12	A8	A13	N9	A16	E5	A15	A17	A6	A12	
Generation:	23728	Best fitness:	120.69931972789115	Average fitness:	346.27403401360573	Fitness standard deviation:	39.82639553161719	Best genome:	A9	N5	A11	N7	A10	E3	E4	N3	A7	A14	N6	N12	A8	A13	N9	A16	E5	A15	A17	A6	A12	
Generation:	23744	Best fitness:	120.69931972789115	Average fitness:	333.9841768707484	Fitness standard deviation:	39.91131218190693	Best genome:	A9	N5	A11	N7	A10	E3	E4	N3	A7	A14	N6	N12	A8	A13	N9	A16	E5	A15	A17	A6	A12	
Generation:	23760	Best fitness:	120.69931972789115	Average fitness:	341.2886054421771	Fitness standard deviation:	39.24917380516125	Best genome:	A9	N5	A11	N7	A10	E3	E4	N3	A7	A14	N6	N12	A8	A13	N9	A16	E5	A15	A17	A6	A12	
Generation:	23776	Best fitness:	120.69931972789115	Average fitness:	340.53846258503415	Fitness standard deviation:	39.61060405435671	Best genome:	A9	N5	A11	N7	A10	E3	E4	N3	A7	A14	N6	N12	A8	A13	N9	A16	E5	A15	A17	A6	A12	
Generation:	23792	Best fitness:	120.69931972789115	Average fitness:	341.89131972789124	Fitness standard deviation:	37.45739938454166	Best genome:	A9	N5	A11	N7	A10	E3	E4	N3	A7	A14	N6	N12	A8	A13	N9	A16	E5	A15	A17	A6	A12	
Generation:	23808	Best fitness:	120.69931972789115	Average fitness:	339.3713197278914	Fitness standard deviation:	38.41395887445296	Best genome:	A9	N5	A11	N7	A10	E3	E4	N3	A7	A14	N6	N12	A8	A13	N9	A16	E5	A15	A17	A6	A12	
Generation:	23824	Best fitness:	120.69931972789115	Average fitness:	336.7870340136056	Fitness standard deviation:	37.369365005281516	Best genome:	A9	N5	A11	N7	A10	E3	E4	N3	A7	A14	N6	N12	A8	A13	N9	A16	E5	A15	A17	A6	A12	
Generation:	23840	Best fitness:	120.69931972789115	Average fitness:	336.78031972789154	Fitness standard deviation:	41.62971532671912	Best genome:	A9	N5	A11	N7	A10	E3	E4	N3	A7	A14	N6	N12	A8	A13	N9	A16	E5	A15	A17	A6	A12	
Generation:	23856	Best fitness:	120.69931972789115	Average fitness:	340.10774829932	Fitness standard deviation:	39.749796949551985	Best genome:	A9	N5	A11	N7	A10	E3	E4	N3	A7	A14	N6	N12	A8	A13	N9	A16	E5	A15	A17	A6	A12	
Generation:	23872	Best fitness:	120.69931972789115	Average fitness:	340.30031972789135	Fitness standard deviation:	36.83820636213972	Best genome:	A9	N5	A11	N7	A10	E3	E4	N3	A7	A14	N6	N12	A8	A13	N9	A16	E5	A15	A17	A6	A12	
Generation:	23888	Best fitness:	120.69931972789115	Average fitness:	338.1166054421771	Fitness standard deviation:	42.43409121358025	Best genome:	A9	N5	A11	N7	A10	E3	E4	N3	A7	A14	N6	N12	A8	A13	N9	A16	E5	A15	A17	A6	A12	
Generation:	23904	Best fitness:	120.69931972789115	Average fitness:	339.87474829932	Fitness standard deviation:	40.101372162385196	Best genome:	A9	N5	A11	N7	A10	E3	E4	N3	A7	A14	N6	N12	A8	A13	N9	A16	E5	A15	A17	A6	A12	
Generation:	23920	Best fitness:	120.69931972789115	Average fitness:	343.44803401360565	Fitness standard deviation:	38.187158894966096	Best genome:	A9	N5	A11	N7	A10	E3	E4	N3	A7	A14	N6	N12	A8	A13	N9	A16	E5	A15	A17	A6	A12	
Generation:	23936	Best fitness:	120.69931972789115	Average fitness:	334.9636054421769	Fitness standard deviation:	34.71158928387241	Best genome:	A9	N5	A11	N7	A10	E3	E4	N3	A7	A14	N6	N12	A8	A13	N9	A16	E5	A15	A17	A6	A12	
Generation:	23952	Best fitness:	120.69931972789115	Average fitness:	338.77317687074833	Fitness standard deviation:	41.895833632172696	Best genome:	A9	N5	A11	N7	A10	E3	E4	N3	A7	A14	N6	N12	A8	A13	N9	A16	E5	A15	A17	A6	A12	
Generation:	23968	Best fitness:	120.69931972789115	Average fitness:	341.55117687074824	Fitness standard deviation:	38.74495454473357	Best genome:	A9	N5	A11	N7	A10	E3	E4	N3	A7	A14	N6	N12	A8	A13	N9	A16	E5	A15	A17	A6	A12	
Generation:	23984	Best fitness:	120.69931972789115	Average fitness:	336.5837482993198	Fitness standard deviation:	38.465664657335815	Best genome:	A9	N5	A11	N7	A10	E3	E4	N3	A7	A14	N6	N12	A8	A13	N9	A16	E5	A15	A17	A6	A12	
Generation:	24000	Best fitness:	120.69931972789115	Average fitness:	342.23289115646287	Fitness standard deviation:	39.34919244950996	Best genome:	A9	N5	A11	N7	A10	E3	E4	N3	A7	A14	N6	N12	A8	A13	N9	A16	E5	A15	A17	A6	A12	
Generation:	24016	Best fitness:	120.69931972789115	Average fitness:	345.87517687074853	Fitness standard deviation:	40.756774831596644	Best genome:	A9	N5	A11	N7	A10	E3	E4	N3	A7	A14	N6	N12	A8	A13	N9	A16	E5	A15	A17	A6	A12	
Generation:	24032	Best fitness:	120.69931972789115	Average fitness:	340.09574829931984	Fitness standard deviation:	40.78550201971284	Best genome:	A9	N5	A11	N7	A10	E3	E4	N3	A7	A14	N6	N12	A8	A13	N9	A16	E5	A15	A17	A6	A12	
Generation:	24048	Best fitness:	120.69931972789115	Average fitness:	337.9188911564627	Fitness standard deviation:	39.65856693382778	Best genome:	A9	N5	A11	N7	A10	E3	E4	N3	A7	A14	N6	N12	A8	A13	N9	A16	E5	A15	A17	A6	A12	
Generation:	24064	Best fitness:	120.69931972789115	Average fitness:	342.9193197278915	Fitness standard deviation:	38.77971582133724	Best genome:	A9	N5	A11	N7	A10	E3	E4	N3	A7	A14	N6	N12	A8	A13	N9	A16	E5	A15	A17	A6	A12	
Generation:	24080	Best fitness:	120.69931972789115	Average fitness:	335.29160544217694	Fitness standard deviation:	37.63566303822122	Best genome:	A9	N5	A11	N7	A10	E3	E4	N3	A7	A14	N6	N12	A8	A13	N9	A16	E5	A15	A17	A6	A12	
Generation:	24096	Best fitness:	120.69931972789115	Average fitness:	341.1057482993199	Fitness standard deviation:	39.24072108571058	Best genome:	A9	N5	A11	N7	A10	E3	E4	N3	A7	A14	N6	N12	A8	A13	N9	A16	E5	A15	A17	A6	A12	
Generation:	24112	Best fitness:	120.69931972789115	Average fitness:	340.15631972789123	Fitness standard deviation:	36.91793320076743	Best genome:	A9	N5	A11	N7	A10	E3	E4	N3	A7	A14	N6	N12	A8	A13	N9	A16	E5	A15	A17	A6	A12	
Generation:	24128	Best fitness:	120.69931972789115	Average fitness:	338.9314625850342	Fitness standard deviation:	42.014885791362374	Best genome:	A9	N5	A11	N7	A10	E3	E4	N3	A7	A14	N6	N12	A8	A13	N9	A16	E5	A15	A17	A6	A12	
Generation:	24144	Best fitness:	120.69931972789115	Average fitness:	337.93903401360564	Fitness standard deviation:	38.63184356280741	Best genome:	A9	N5	A11	N7	A10	E3	E4	N3	A7	A14	N6	N12	A8	A13	N9	A16	E5	A15	A17	A6	A12	
Generation:	24160	Best fitness:	120.69931972789115	Average fitness:	340.72017687074816	Fitness standard deviation:	40.23178819423917	Best genome:	A9	N5	A11	N7	A10	E3	E4	N3	A7	A14	N6	N12	A8	A13	N9	A16	E5	A15	A17	A6	A12	
Generation:	24176	Best fitness:	120.69931972789115	Average fitness:	338.1827482993197	Fitness standard deviation:	38.81739294150896	Best genome:	A9	N5	A11	N7	A10	E3	E4	N3	A7	A14	N6	N12	A8	A13	N9	A16	E5	A15	A17	A6	A12	
Generation:	24192	Best fitness:	120.69931972789115	Average fitness:	335.78503401360575	Fitness standard deviation:	41.55422491351831	Best genome:	A9	N5	A11	N7	A10	E3	E4	N3	A7	A14	N6	N12	A8	A13	N9	A16	E5	A15	A17	A6	A12	
Generation:	24208	Best fitness:	120.69931972789115	Average fitness:	339.11731972789113	Fitness standard deviation:	38.88726860649215	Best genome:	A9	N5	A11	N7	A10	E3	E4	N3	A7	A14	N6	N12	A8	A13	N9	A16	E5	A15	A17	A6	A12	
Generation:	24224	Best fitness:	120.69931972789115	Average fitness:	335.8847482993197	Fitness standard deviation:	40.49201523606292	Best genome:	A9	N5	A11	N7	A10	E3	E4	N3	A7	A14	N6	N12	A8	A13	N9	A16	E5	A15	A17	A6	A12	
Generation:	24240	Best fitness:	120.69931972789115	Average fitness:	339.8787482993201	Fitness standard deviation:	43.94926649895215	Best genome:	A9	N5	A11	N7	A10	E3	E4	N3	A7	A14	N6	N12	A8	A13	N9	A16	E5	A15	A17	A6	A12	
Generation:	24256	Best fitness:	120.69931972789115	Average fitness:	337.8663197278914	Fitness standard deviation:	41.24256114471444	Best genome:	A9	N5	A11	N7	A10	E3	E4	N3	A7	A14	N6	N12	A8	A13	N9	A16	E5	A15	A17	A6	A12	
Generation:	24272	Best fitness:	120.69931972789115	Average fitness:	343.48546258503416	Fitness standard deviation:	41.893549255274145	Best genome:	A9	N5	A11	N7	A10	E3	E4	N3	A7	A14	N6	N12	A8	A13	N9	A16	E5	A15	A17	A6	A12	
Generation:	24288	Best fitness:	120.69931972789115	Average fitness:	342.2117482993197	Fitness standard deviation:	39.40501160269038	Best genome:	A9	N5	A11	N7	A10	E3	E4	N3	A7	A14	N6	N12	A8	A13	N9	A16	E5	A15	A17	A6	A12	
Generation:	24304	Best fitness:	120.69931972789115	Average fitness:	340.1094625850341	Fitness standard deviation:	37.5610428771674	Best genome:	A9	N5	A11	N7	A10	E3	E4	N3	A7	A14	N6	N12	A8	A13	N9	A16	E5	A15	A17	A6	A12	
Generation:	24320	Best fitness:	120.69931972789115	Average fitness:	340.7986054421773	Fitness standard deviation:	40.71632315077539	Best genome:	A9	N5	A11	N7	A10	E3	E4	N3	A7	A14	N6	N12	A8	A13	N9	A16	E5	A15	A17	A6	A12	
Generation:	24336	Best fitness:	120.69931972789115	Average fitness:	334.9346054421772	Fitness standard deviation:	38.12298904458933	Best genome:	A9	N5	A11	N7	A10	E3	E4	N3	A7	A14	N6	N12	A8	A13	N9	A16	E5	A15	A17	A6	A12	
Generation:	24352	Best fitness:	120.69931972789115	Average fitness:	339.5720340136056	Fitness standard deviation:	40.72494023974267	Best genome:	A9	N5	A11	N7	A10	E3	E4	N3	A7	A14	N6	N12	A8	A13	N9	A16	E5	A15	A17	A6	A12	
Generation:	24368	Best fitness:	120.69931972789115	Average fitness:	337.9080340136056	Fitness standard deviation:	39.13331825351145	Best genome:	A9	N5	A11	N7	A10	E3	E4	N3	A7	A14	N6	N12	A8	A13	N9	A16	E5	A15	A17	A6	A12	
