Generation:	16	Best fitness:	217.8421768707483	Average fitness:	334.6158911564627	Fitness standard deviation:	31.50836459852318	Best genome:	A9	N3	E4	N12	E3	A6	A12	N5	A17	A16	A8	A14	A7	A11	N7	A10	N6	E5	A15	N9	A13	
Generation:	14336	Best fitness:	117.58503401360544	Average fitness:	331.9781768707482	Fitness standard deviation:	41.981459682355315	Best genome:	A9	N5	A11	N12	E3	A10	N6	E4	N3	A7	N9	A16	E5	A15	A17	N7	A6	A12	A14	A8	A13	
Generation:	14352	Best fitness:	117.58503401360544	Average fitness:	335.6221768707484	Fitness standard deviation:	41.04916087039132	Best genome:	A9	N5	A11	N12	E3	A10	N6	E4	N3	A7	N9	A16	E5	A15	A17	N7	A6	A12	A14	A8	A13	
Generation:	14368	Best fitness:	117.58503401360544	Average fitness:	327.1396054421769	Fitness standard deviation:	40.282756344295485	Best genome:	A9	N5	A11	N12	E3	A10	N6	E4	N3	A7	N9	A16	E5	A15	A17	N7	A6	A12	A14	A8	A13	
Generation:	14384	Best fitness:	117.58503401360544	Average fitness:	331.4098911564625	Fitness standard deviation:	43.678850185770926	Best genome:	A9	N5	A11	N12	E3	A10	N6	E4	N3	A7	N9	A16	E5	A15	A17	N7	A6	A12	A14	A8	A13	
Generation:	14400	Best fitness:	117.58503401360544	Average fitness:	327.746462585034	Fitness standard deviation:	44.564502644126605	Best genome:	A9	N5	A11	N12	E3	A10	N6	E4	N3	A7	N9	A16	E5	A15	A17	N7	A6	A12	A14	A8	A13	
Generation:	14416	Best fitness:	117.58503401360544	Average fitness:	332.7796054421768	Fitness standard deviation:	47.48923206756818	Best genome:	A9	N5	A11	N12	E3	A10	N6	E4	N3	A7	N9	A16	E5	A15	A17	N7	A6	A12	A14	A8	A13	
Generation:	14432	Best fitness:	117.58503401360544	Average fitness:	332.6781768707482	Fitness standard deviation:	42.81610618561617	Best genome:	A9	N5	A11	N12	E3	A10	N6	E4	N3	A7	N9	A16	E5	A15	A17	N7	A6	A12	A14	A8	A13	
Generation:	14448	Best fitness:	117.58503401360544	Average fitness:	337.5053197278911	Fitness standard deviation:	54.80690978260285	Best genome:	A9	N5	A11	N12	E3	A10	N6	E4	N3	A7	N9	A16	E5	A15	A17	N7	A6	A12	A14	A8	A13	
Generation:	14464	Best fitness:	117.58503401360544	Average fitness:	332.37246258503393	Fitness standard deviation:	43.69023975812503	Best genome:	A9	N5	A11	N12	E3	A10	N6	E4	N3	A7	N9	A16	E5	A15	A17	N7	A6	A12	A14	A8	A13	
Generation:	14480	Best fitness:	117.58503401360544	Average fitness:	334.34703401360554	Fitness standard deviation:	47.967675349645404	Best genome:	A9	N5	A11	N12	E3	A10	N6	E4	N3	A7	N9	A16	E5	A15	A17	N7	A6	A12	A14	A8	A13	
Generation:	14496	Best fitness:	117.58503401360544	Average fitness:	329.95189115646264	Fitness standard deviation:	48.932549781118425	Best genome:	A9	N5	A11	N12	E3	A10	N6	E4	N3	A7	N9	A16	E5	A15	A17	N7	A6	A12	A14	A8	A13	
Generation:	14512	Best fitness:	117.58503401360544	Average fitness:	332.32046258503397	Fitness standard deviation:	49.257299572173636	Best genome:	A9	N5	A11	N12	E3	A10	N6	E4	N3	A7	N9	A16	E5	A15	A17	N7	A6	A12	A14	A8	A13	
Generation:	14528	Best fitness:	117.58503401360544	Average fitness:	335.46903401360555	Fitness standard deviation:	44.47314637038437	Best genome:	A9	N5	A11	N12	E3	A10	N6	E4	N3	A7	N9	A16	E5	A15	A17	N7	A6	A12	A14	A8	A13	
Generation:	14544	Best fitness:	117.58503401360544	Average fitness:	344.5893197278913	Fitness standard deviation:	46.52506901594855	Best genome:	A9	N5	A11	N12	E3	A10	N6	E4	N3	A7	N9	A16	E5	A15	A17	N7	A6	A12	A14	A8	A13	
Generation:	14560	Best fitness:	117.58503401360544	Average fitness:	329.67817687074836	Fitness standard deviation:	53.877345149204714	Best genome:	A9	N5	A11	N12	E3	A10	N6	E4	N3	A7	N9	A16	E5	A15	A17	N7	A6	A12	A14	A8	A13	
Generation:	14576	Best fitness:	117.58503401360544	Average fitness:	322.191605442177	Fitness standard deviation:	44.50675525062207	Best genome:	A9	N5	A11	N12	E3	A10	N6	E4	N3	A7	N9	A16	E5	A15	A17	N7	A6	A12	A14	A8	A13	
Generation:	14592	Best fitness:	117.58503401360544	Average fitness:	333.8070340136055	Fitness standard deviation:	42.07455401536465	Best genome:	A9	N5	A11	N12	E3	A10	N6	E4	N3	A7	N9	A16	E5	A15	A17	N7	A6	A12	A14	A8	A13	
Generation:	14608	Best fitness:	117.58503401360544	Average fitness:	324.19131972789125	Fitness standard deviation:	49.18809937041142	Best genome:	A9	N5	A11	N12	E3	A10	N6	E4	N3	A7	N9	A16	E5	A15	A17	N7	A6	A12	A14	A8	A13	
Generation:	14624	Best fitness:	117.58503401360544	Average fitness:	335.4044625850339	Fitness standard deviation:	43.59941188144817	Best genome:	A9	N5	A11	N12	E3	A10	N6	E4	N3	A7	N9	A16	E5	A15	A17	N7	A6	A12	A14	A8	A13	
Generation:	14640	Best fitness:	117.58503401360544	Average fitness:	337.8604625850341	Fitness standard deviation:	42.50354271332772	Best genome:	A9	N5	A11	N12	E3	A10	N6	E4	N3	A7	N9	A16	E5	A15	A17	N7	A6	A12	A14	A8	A13	
Generation:	14656	Best fitness:	117.58503401360544	Average fitness:	335.2270340136054	Fitness standard deviation:	42.557473351231934	Best genome:	A9	N5	A11	N12	E3	A10	N6	E4	N3	A7	N9	A16	E5	A15	A17	N7	A6	A12	A14	A8	A13	
Generation:	14672	Best fitness:	117.58503401360544	Average fitness:	329.64160544217685	Fitness standard deviation:	42.329444179807375	Best genome:	A9	N5	A11	N12	E3	A10	N6	E4	N3	A7	N9	A16	E5	A15	A17	N7	A6	A12	A14	A8	A13	
Generation:	14688	Best fitness:	117.58503401360544	Average fitness:	333.71074829931985	Fitness standard deviation:	52.735668137206254	Best genome:	A9	N5	A11	N12	E3	A10	N6	E4	N3	A7	N9	A16	E5	A15	A17	N7	A6	A12	A14	A8	A13	
Generation:	14704	Best fitness:	117.58503401360544	Average fitness:	335.2576054421768	Fitness standard deviation:	45.099705672599484	Best genome:	A9	N5	A11	N12	E3	A10	N6	E4	N3	A7	N9	A16	E5	A15	A17	N7	A6	A12	A14	A8	A13	
Generation:	14720	Best fitness:	117.58503401360544	Average fitness:	334.5018911564624	Fitness standard deviation:	45.05313001335202	Best genome:	A9	N5	A11	N12	E3	A10	N6	E4	N3	A7	N9	A16	E5	A15	A17	N7	A6	A12	A14	A8	A13	
Generation:	14736	Best fitness:	117.58503401360544	Average fitness:	329.65331972789113	Fitness standard deviation:	48.27616302745137	Best genome:	A9	N5	A11	N12	E3	A10	N6	E4	N3	A7	N9	A16	E5	A15	A17	N7	A6	A12	A14	A8	A13	
Generation:	14752	Best fitness:	117.58503401360544	Average fitness:	335.83160544217696	Fitness standard deviation:	45.996527048134794	Best genome:	A9	N5	A11	N12	E3	A10	N6	E4	N3	A7	N9	A16	E5	A15	A17	N7	A6	A12	A14	A8	A13	
Generation:	14768	Best fitness:	117.58503401360544	Average fitness:	343.5818911564625	Fitness standard deviation:	48.900783332484686	Best genome:	A9	N5	A11	N12	E3	A10	N6	E4	N3	A7	N9	A16	E5	A15	A17	N7	A6	A12	A14	A8	A13	
Generation:	14784	Best fitness:	117.58503401360544	Average fitness:	331.4870340136055	Fitness standard deviation:	49.8119466458907	Best genome:	A9	N5	A11	N12	E3	A10	N6	E4	N3	A7	N9	A16	E5	A15	A17	N7	A6	A12	A14	A8	A13	
Generation:	14800	Best fitness:	117.58503401360544	Average fitness:	336.6653197278913	Fitness standard deviation:	46.70817377142062	Best genome:	A9	N5	A11	N12	E3	A10	N6	E4	N3	A7	N9	A16	E5	A15	A17	N7	A6	A12	A14	A8	A13	
Generation:	14816	Best fitness:	117.58503401360544	Average fitness:	328.0307482993196	Fitness standard deviation:	42.992698193521	Best genome:	A9	N5	A11	N12	E3	A10	N6	E4	N3	A7	N9	A16	E5	A15	A17	N7	A6	A12	A14	A8	A13	
Generation:	14832	Best fitness:	117.58503401360544	Average fitness:	335.6353197278911	Fitness standard deviation:	39.90834849389541	Best genome:	A9	N5	A11	N12	E3	A10	N6	E4	N3	A7	N9	A16	E5	A15	A17	N7	A6	A12	A14	A8	A13	
Generation:	14848	Best fitness:	117.58503401360544	Average fitness:	330.0156054421768	Fitness standard deviation:	47.54842468344825	Best genome:	A9	N5	A11	N12	E3	A10	N6	E4	N3	A7	N9	A16	E5	A15	A17	N7	A6	A12	A14	A8	A13	
Generation:	14864	Best fitness:	117.58503401360544	Average fitness:	331.46246258503396	Fitness standard deviation:	43.141004367974006	Best genome:	A9	N5	A11	N12	E3	A10	N6	E4	N3	A7	N9	A16	E5	A15	A17	N7	A6	A12	A14	A8	A13	
Generation:	14880	Best fitness:	117.58503401360544	Average fitness:	336.24989115646247	Fitness standard deviation:	40.05139776510648	Best genome:	A9	N5	A11	N12	E3	A10	N6	E4	N3	A7	N9	A16	E5	A15	A17	N7	A6	A12	A14	A8	A13	
Generation:	14896	Best fitness:	117.58503401360544	Average fitness:	333.0927482993198	Fitness standard deviation:	46.55324901176093	Best genome:	A9	N5	A11	N12	E3	A10	N6	E4	N3	A7	N9	A16	E5	A15	A17	N7	A6	A12	A14	A8	A13	
Generation:	14912	Best fitness:	117.58503401360544	Average fitness:	326.42731972789113	Fitness standard deviation:	45.75205216407774	Best genome:	A9	N5	A11	N12	E3	A10	N6	E4	N3	A7	N9	A16	E5	A15	A17	N7	A6	A12	A14	A8	A13	
Generation:	14928	Best fitness:	117.58503401360544	Average fitness:	331.063319727891	Fitness standard deviation:	43.23226188005095	Best genome:	A9	N5	A11	N12	E3	A10	N6	E4	N3	A7	N9	A16	E5	A15	A17	N7	A6	A12	A14	A8	A13	
Generation:	14944	Best fitness:	117.58503401360544	Average fitness:	330.22331972789124	Fitness standard deviation:	50.282878040144055	Best genome:	A9	N5	A11	N12	E3	A10	N6	E4	N3	A7	N9	A16	E5	A15	A17	N7	A6	A12	A14	A8	A13	
Generation:	14960	Best fitness:	117.58503401360544	Average fitness:	338.47646258503397	Fitness standard deviation:	42.803724232399055	Best genome:	A9	N5	A11	N12	E3	A10	N6	E4	N3	A7	N9	A16	E5	A15	A17	N7	A6	A12	A14	A8	A13	
Generation:	14976	Best fitness:	117.58503401360544	Average fitness:	326.47903401360537	Fitness standard deviation:	43.96535450389386	Best genome:	A9	N5	A11	N12	E3	A10	N6	E4	N3	A7	N9	A16	E5	A15	A17	N7	A6	A12	A14	A8	A13	
Generation:	14992	Best fitness:	117.58503401360544	Average fitness:	335.65846258503393	Fitness standard deviation:	48.603763901448566	Best genome:	A9	N5	A11	N12	E3	A10	N6	E4	N3	A7	N9	A16	E5	A15	A17	N7	A6	A12	A14	A8	A13	
Generation:	15008	Best fitness:	117.58503401360544	Average fitness:	338.41446258503396	Fitness standard deviation:	41.633786800469395	Best genome:	A9	N5	A11	N12	E3	A10	N6	E4	N3	A7	N9	A16	E5	A15	A17	N7	A6	A12	A14	A8	A13	
Generation:	15024	Best fitness:	117.58503401360544	Average fitness:	338.06017687074825	Fitness standard deviation:	44.117996449225544	Best genome:	A9	N5	A11	N12	E3	A10	N6	E4	N3	A7	N9	A16	E5	A15	A17	N7	A6	A12	A14	A8	A13	
Generation:	15040	Best fitness:	117.58503401360544	Average fitness:	336.55903401360536	Fitness standard deviation:	44.008103167577715	Best genome:	A9	N5	A11	N12	E3	A10	N6	E4	N3	A7	N9	A16	E5	A15	A17	N7	A6	A12	A14	A8	A13	
Generation:	15056	Best fitness:	117.58503401360544	Average fitness:	328.48674829931974	Fitness standard deviation:	39.564641258041895	Best genome:	A9	N5	A11	N12	E3	A10	N6	E4	N3	A7	N9	A16	E5	A15	A17	N7	A6	A12	A14	A8	A13	
Generation:	15072	Best fitness:	117.58503401360544	Average fitness:	329.32103401360524	Fitness standard deviation:	50.045121863847505	Best genome:	A9	N5	A11	N12	E3	A10	N6	E4	N3	A7	N9	A16	E5	A15	A17	N7	A6	A12	A14	A8	A13	
Generation:	15088	Best fitness:	117.58503401360544	Average fitness:	334.75017687074825	Fitness standard deviation:	42.44595691522314	Best genome:	A9	N5	A11	N12	E3	A10	N6	E4	N3	A7	N9	A16	E5	A15	A17	N7	A6	A12	A14	A8	A13	
Generation:	15104	Best fitness:	117.58503401360544	Average fitness:	335.2633197278911	Fitness standard deviation:	48.07380543816064	Best genome:	A9	N5	A11	N12	E3	A10	N6	E4	N3	A7	N9	A16	E5	A15	A17	N7	A6	A12	A14	A8	A13	
Generation:	15120	Best fitness:	117.58503401360544	Average fitness:	330.5918911564624	Fitness standard deviation:	46.48104728877379	Best genome:	A9	N5	A11	N12	E3	A10	N6	E4	N3	A7	N9	A16	E5	A15	A17	N7	A6	A12	A14	A8	A13	
Generation:	15136	Best fitness:	117.58503401360544	Average fitness:	326.52646258503404	Fitness standard deviation:	44.535106880953585	Best genome:	A9	N5	A11	N12	E3	A10	N6	E4	N3	A7	N9	A16	E5	A15	A17	N7	A6	A12	A14	A8	A13	
Generation:	15152	Best fitness:	117.58503401360544	Average fitness:	336.0098911564626	Fitness standard deviation:	47.59490157140613	Best genome:	A9	N5	A11	N12	E3	A10	N6	E4	N3	A7	N9	A16	E5	A15	A17	N7	A6	A12	A14	A8	A13	
Generation:	15168	Best fitness:	117.58503401360544	Average fitness:	336.2107482993196	Fitness standard deviation:	42.320569900873195	Best genome:	A9	N5	A11	N12	E3	A10	N6	E4	N3	A7	N9	A16	E5	A15	A17	N7	A6	A12	A14	A8	A13	
Generation:	15184	Best fitness:	117.58503401360544	Average fitness:	334.25789115646256	Fitness standard deviation:	50.196905242438675	Best genome:	A9	N5	A11	N12	E3	A10	N6	E4	N3	A7	N9	A16	E5	A15	A17	N7	A6	A12	A14	A8	A13	
Generation:	15200	Best fitness:	117.58503401360544	Average fitness:	334.8084625850341	Fitness standard deviation:	45.141017571922006	Best genome:	A9	N5	A11	N12	E3	A10	N6	E4	N3	A7	N9	A16	E5	A15	A17	N7	A6	A12	A14	A8	A13	
Generation:	15216	Best fitness:	117.58503401360544	Average fitness:	338.76303401360536	Fitness standard deviation:	46.810046166634464	Best genome:	A9	N5	A11	N12	E3	A10	N6	E4	N3	A7	N9	A16	E5	A15	A17	N7	A6	A12	A14	A8	A13	
Generation:	15232	Best fitness:	117.58503401360544	Average fitness:	336.78874829931976	Fitness standard deviation:	48.28456171997211	Best genome:	A9	N5	A11	N12	E3	A10	N6	E4	N3	A7	N9	A16	E5	A15	A17	N7	A6	A12	A14	A8	A13	
Generation:	15248	Best fitness:	117.58503401360544	Average fitness:	334.0698911564627	Fitness standard deviation:	46.63297938811378	Best genome:	A9	N5	A11	N12	E3	A10	N6	E4	N3	A7	N9	A16	E5	A15	A17	N7	A6	A12	A14	A8	A13	
Generation:	15264	Best fitness:	117.58503401360544	Average fitness:	333.4581768707482	Fitness standard deviation:	38.25079651191487	Best genome:	A9	N5	A11	N12	E3	A10	N6	E4	N3	A7	N9	A16	E5	A15	A17	N7	A6	A12	A14	A8	A13	
Generation:	15280	Best fitness:	117.58503401360544	Average fitness:	336.48646258503396	Fitness standard deviation:	43.789461853141724	Best genome:	A9	N5	A11	N12	E3	A10	N6	E4	N3	A7	N9	A16	E5	A15	A17	N7	A6	A12	A14	A8	A13	
Generation:	15296	Best fitness:	117.58503401360544	Average fitness:	332.5587482993196	Fitness standard deviation:	41.39976667192457	Best genome:	A9	N5	A11	N12	E3	A10	N6	E4	N3	A7	N9	A16	E5	A15	A17	N7	A6	A12	A14	A8	A13	
Generation:	15312	Best fitness:	117.58503401360544	Average fitness:	331.44731972789117	Fitness standard deviation:	39.95954145311051	Best genome:	A9	N5	A11	N12	E3	A10	N6	E4	N3	A7	N9	A16	E5	A15	A17	N7	A6	A12	A14	A8	A13	
Generation:	15328	Best fitness:	117.58503401360544	Average fitness:	334.7404625850338	Fitness standard deviation:	45.16430870427106	Best genome:	A9	N5	A11	N12	E3	A10	N6	E4	N3	A7	N9	A16	E5	A15	A17	N7	A6	A12	A14	A8	A13	
Generation:	15344	Best fitness:	117.58503401360544	Average fitness:	319.44246258503404	Fitness standard deviation:	44.14705509303827	Best genome:	A9	N5	A11	N12	E3	A10	N6	E4	N3	A7	N9	A16	E5	A15	A17	N7	A6	A12	A14	A8	A13	
Generation:	15360	Best fitness:	117.58503401360544	Average fitness:	329.8458911564626	Fitness standard deviation:	39.21832800503107	Best genome:	A9	N5	A11	N12	E3	A10	N6	E4	N3	A7	N9	A16	E5	A15	A17	N7	A6	A12	A14	A8	A13	
Generation:	15376	Best fitness:	117.58503401360544	Average fitness:	334.42074829931977	Fitness standard deviation:	47.59433105927209	Best genome:	A9	N5	A11	N12	E3	A10	N6	E4	N3	A7	N9	A16	E5	A15	A17	N7	A6	A12	A14	A8	A13	
Generation:	15392	Best fitness:	117.58503401360544	Average fitness:	329.81617687074817	Fitness standard deviation:	40.51143796056433	Best genome:	A9	N5	A11	N12	E3	A10	N6	E4	N3	A7	N9	A16	E5	A15	A17	N7	A6	A12	A14	A8	A13	
Generation:	15408	Best fitness:	117.58503401360544	Average fitness:	329.57389115646254	Fitness standard deviation:	42.020700417673154	Best genome:	A9	N5	A11	N12	E3	A10	N6	E4	N3	A7	N9	A16	E5	A15	A17	N7	A6	A12	A14	A8	A13	
Generation:	15424	Best fitness:	117.58503401360544	Average fitness:	340.50731972789106	Fitness standard deviation:	48.64759894320352	Best genome:	A9	N5	A11	N12	E3	A10	N6	E4	N3	A7	N9	A16	E5	A15	A17	N7	A6	A12	A14	A8	A13	
Generation:	15440	Best fitness:	117.58503401360544	Average fitness:	323.9016054421768	Fitness standard deviation:	45.51805897371607	Best genome:	A9	N5	A11	N12	E3	A10	N6	E4	N3	A7	N9	A16	E5	A15	A17	N7	A6	A12	A14	A8	A13	
Generation:	15456	Best fitness:	117.58503401360544	Average fitness:	330.5878911564627	Fitness standard deviation:	46.97437190986731	Best genome:	A9	N5	A11	N12	E3	A10	N6	E4	N3	A7	N9	A16	E5	A15	A17	N7	A6	A12	A14	A8	A13	
Generation:	15472	Best fitness:	117.58503401360544	Average fitness:	334.33103401360546	Fitness standard deviation:	45.81239826750406	Best genome:	A9	N5	A11	N12	E3	A10	N6	E4	N3	A7	N9	A16	E5	A15	A17	N7	A6	A12	A14	A8	A13	
Generation:	15488	Best fitness:	117.58503401360544	Average fitness:	334.02131972789107	Fitness standard deviation:	44.626703062225886	Best genome:	A9	N5	A11	N12	E3	A10	N6	E4	N3	A7	N9	A16	E5	A15	A17	N7	A6	A12	A14	A8	A13	
Generation:	15504	Best fitness:	117.58503401360544	Average fitness:	337.36731972789113	Fitness standard deviation:	43.280982632475585	Best genome:	A9	N5	A11	N12	E3	A10	N6	E4	N3	A7	N9	A16	E5	A15	A17	N7	A6	A12	A14	A8	A13	
Generation:	15520	Best fitness:	117.58503401360544	Average fitness:	335.0161768707483	Fitness standard deviation:	38.03909119174481	Best genome:	A9	N5	A11	N12	E3	A10	N6	E4	N3	A7	N9	A16	E5	A15	A17	N7	A6	A12	A14	A8	A13	
Generation:	15536	Best fitness:	117.58503401360544	Average fitness:	335.7667482993197	Fitness standard deviation:	41.992503027690695	Best genome:	A9	N5	A11	N12	E3	A10	N6	E4	N3	A7	N9	A16	E5	A15	A17	N7	A6	A12	A14	A8	A13	
Generation:	15552	Best fitness:	117.58503401360544	Average fitness:	324.8604625850341	Fitness standard deviation:	47.551342738611474	Best genome:	A9	N5	A11	N12	E3	A10	N6	E4	N3	A7	N9	A16	E5	A15	A17	N7	A6	A12	A14	A8	A13	
Generation:	15568	Best fitness:	117.58503401360544	Average fitness:	334.36074829931965	Fitness standard deviation:	40.32595323215104	Best genome:	A9	N5	A11	N12	E3	A10	N6	E4	N3	A7	N9	A16	E5	A15	A17	N7	A6	A12	A14	A8	A13	
Generation:	15584	Best fitness:	117.58503401360544	Average fitness:	337.0301768707481	Fitness standard deviation:	43.067906168216325	Best genome:	A9	N5	A11	N12	E3	A10	N6	E4	N3	A7	N9	A16	E5	A15	A17	N7	A6	A12	A14	A8	A13	
Generation:	15600	Best fitness:	117.58503401360544	Average fitness:	330.5578911564626	Fitness standard deviation:	44.97416063129801	Best genome:	A9	N5	A11	N12	E3	A10	N6	E4	N3	A7	N9	A16	E5	A15	A17	N7	A6	A12	A14	A8	A13	
Generation:	15616	Best fitness:	117.58503401360544	Average fitness:	342.0821768707483	Fitness standard deviation:	41.09676028742958	Best genome:	A9	N5	A11	N12	E3	A10	N6	E4	N3	A7	N9	A16	E5	A15	A17	N7	A6	A12	A14	A8	A13	
Generation:	15632	Best fitness:	117.58503401360544	Average fitness:	330.93989115646264	Fitness standard deviation:	47.123994006260126	Best genome:	A9	N5	A11	N12	E3	A10	N6	E4	N3	A7	N9	A16	E5	A15	A17	N7	A6	A12	A14	A8	A13	
Generation:	15648	Best fitness:	117.58503401360544	Average fitness:	329.5236054421769	Fitness standard deviation:	43.00484308274393	Best genome:	A9	N5	A11	N12	E3	A10	N6	E4	N3	A7	N9	A16	E5	A15	A17	N7	A6	A12	A14	A8	A13	
Generation:	15664	Best fitness:	117.58503401360544	Average fitness:	331.7353197278911	Fitness standard deviation:	45.707750000655786	Best genome:	A9	N5	A11	N12	E3	A10	N6	E4	N3	A7	N9	A16	E5	A15	A17	N7	A6	A12	A14	A8	A13	
Generation:	15680	Best fitness:	117.58503401360544	Average fitness:	329.8398911564625	Fitness standard deviation:	41.21982338236628	Best genome:	A9	N5	A11	N12	E3	A10	N6	E4	N3	A7	N9	A16	E5	A15	A17	N7	A6	A12	A14	A8	A13	
Generation:	15696	Best fitness:	117.58503401360544	Average fitness:	332.3796054421769	Fitness standard deviation:	46.600608859121316	Best genome:	A9	N5	A11	N12	E3	A10	N6	E4	N3	A7	N9	A16	E5	A15	A17	N7	A6	A12	A14	A8	A13	
Generation:	15712	Best fitness:	117.58503401360544	Average fitness:	329.8141768707482	Fitness standard deviation:	45.14939102443742	Best genome:	A9	N5	A11	N12	E3	A10	N6	E4	N3	A7	N9	A16	E5	A15	A17	N7	A6	A12	A14	A8	A13	
Generation:	15728	Best fitness:	117.58503401360544	Average fitness:	328.4916054421769	Fitness standard deviation:	42.98241194265584	Best genome:	A9	N5	A11	N12	E3	A10	N6	E4	N3	A7	N9	A16	E5	A15	A17	N7	A6	A12	A14	A8	A13	
Generation:	15744	Best fitness:	117.58503401360544	Average fitness:	341.3218911564625	Fitness standard deviation:	42.532503833742815	Best genome:	A9	N5	A11	N12	E3	A10	N6	E4	N3	A7	N9	A16	E5	A15	A17	N7	A6	A12	A14	A8	A13	
Generation:	15760	Best fitness:	117.58503401360544	Average fitness:	331.79131972789133	Fitness standard deviation:	44.50733149053271	Best genome:	A9	N5	A11	N12	E3	A10	N6	E4	N3	A7	N9	A16	E5	A15	A17	N7	A6	A12	A14	A8	A13	
Generation:	15776	Best fitness:	117.58503401360544	Average fitness:	334.3741768707483	Fitness standard deviation:	47.15703280897706	Best genome:	A9	N5	A11	N12	E3	A10	N6	E4	N3	A7	N9	A16	E5	A15	A17	N7	A6	A12	A14	A8	A13	
Generation:	15792	Best fitness:	117.58503401360544	Average fitness:	337.18246258503393	Fitness standard deviation:	41.773659720558115	Best genome:	A9	N5	A11	N12	E3	A10	N6	E4	N3	A7	N9	A16	E5	A15	A17	N7	A6	A12	A14	A8	A13	
Generation:	15808	Best fitness:	117.58503401360544	Average fitness:	337.5018911564626	Fitness standard deviation:	43.518548538033095	Best genome:	A9	N5	A11	N12	E3	A10	N6	E4	N3	A7	N9	A16	E5	A15	A17	N7	A6	A12	A14	A8	A13	
Generation:	15824	Best fitness:	117.58503401360544	Average fitness:	335.9916054421768	Fitness standard deviation:	44.299133239781554	Best genome:	A9	N5	A11	N12	E3	A10	N6	E4	N3	A7	N9	A16	E5	A15	A17	N7	A6	A12	A14	A8	A13	
Generation:	15840	Best fitness:	117.58503401360544	Average fitness:	329.63903401360534	Fitness standard deviation:	40.799937754054156	Best genome:	A9	N5	A11	N12	E3	A10	N6	E4	N3	A7	N9	A16	E5	A15	A17	N7	A6	A12	A14	A8	A13	
Generation:	15856	Best fitness:	117.58503401360544	Average fitness:	334.334462585034	Fitness standard deviation:	44.76335561367041	Best genome:	A9	N5	A11	N12	E3	A10	N6	E4	N3	A7	N9	A16	E5	A15	A17	N7	A6	A12	A14	A8	A13	
Generation:	15872	Best fitness:	117.58503401360544	Average fitness:	329.68703401360546	Fitness standard deviation:	47.63608103536817	Best genome:	A9	N5	A11	N12	E3	A10	N6	E4	N3	A7	N9	A16	E5	A15	A17	N7	A6	A12	A14	A8	A13	
