Generation:	16	Best fitness:	211.8421768707483	Average fitness:	260.65646258503403	Fitness standard deviation:	33.99100781449262	Best genome:	A13	A9	A10	E3	N6	A8	E5	N5	A15	A17	A16	E4	N3	A7	A11	N7	A6	A14	A12	N9	N12	
Generation:	16144	Best fitness:	95.8421768707483	Average fitness:	192.4507482993197	Fitness standard deviation:	55.926856094841064	Best genome:	A16	E5	A15	A10	N12	E3	N6	N7	A6	A12	A11	A8	A9	N3	E4	N5	A7	A14	A17	N9	A13	
Generation:	16160	Best fitness:	95.8421768707483	Average fitness:	195.1621768707483	Fitness standard deviation:	58.054469567249456	Best genome:	A16	E5	A15	A10	N12	E3	N6	N7	A6	A12	A11	A8	A9	N3	E4	N5	A7	A14	A17	N9	A13	
Generation:	16176	Best fitness:	95.8421768707483	Average fitness:	190.63931972789118	Fitness standard deviation:	55.48054772179348	Best genome:	A16	E5	A15	A10	N12	E3	N6	N7	A6	A12	A11	A8	A9	N3	E4	N5	A7	A14	A17	N9	A13	
Generation:	16192	Best fitness:	95.8421768707483	Average fitness:	175.35074829931972	Fitness standard deviation:	40.9673813502142	Best genome:	A16	E5	A15	A10	N12	E3	N6	N7	A6	A12	A11	A8	A9	N3	E4	N5	A7	A14	A17	N9	A13	
Generation:	16208	Best fitness:	95.8421768707483	Average fitness:	198.996462585034	Fitness standard deviation:	57.974739326710214	Best genome:	A16	E5	A15	A10	N12	E3	N6	N7	A6	A12	A11	A8	A9	N3	E4	N5	A7	A14	A17	N9	A13	
Generation:	16224	Best fitness:	95.8421768707483	Average fitness:	184.86789115646258	Fitness standard deviation:	54.29823832974957	Best genome:	A16	E5	A15	A10	N12	E3	N6	N7	A6	A12	A11	A8	A9	N3	E4	N5	A7	A14	A17	N9	A13	
Generation:	16240	Best fitness:	95.8421768707483	Average fitness:	188.13074829931972	Fitness standard deviation:	45.201935031724524	Best genome:	A16	E5	A15	A10	N12	E3	N6	N7	A6	A12	A11	A8	A9	N3	E4	N5	A7	A14	A17	N9	A13	
Generation:	16256	Best fitness:	95.8421768707483	Average fitness:	209.75360544217688	Fitness standard deviation:	55.475515393399135	Best genome:	A16	E5	A15	A10	N12	E3	N6	N7	A6	A12	A11	A8	A9	N3	E4	N5	A7	A14	A17	N9	A13	
Generation:	16272	Best fitness:	95.8421768707483	Average fitness:	166.4478911564626	Fitness standard deviation:	42.031130931096044	Best genome:	A16	E5	A15	A10	N12	E3	N6	N7	A6	A12	A11	A8	A9	N3	E4	N5	A7	A14	A17	N9	A13	
Generation:	16288	Best fitness:	95.8421768707483	Average fitness:	190.73646258503402	Fitness standard deviation:	54.09492948436449	Best genome:	A16	E5	A15	A10	N12	E3	N6	N7	A6	A12	A11	A8	A9	N3	E4	N5	A7	A14	A17	N9	A13	
Generation:	16304	Best fitness:	95.8421768707483	Average fitness:	160.84789115646257	Fitness standard deviation:	28.750631723316896	Best genome:	A16	E5	A15	A10	N12	E3	N6	N7	A6	A12	A11	A8	A9	N3	E4	N5	A7	A14	A17	N9	A13	
Generation:	16320	Best fitness:	95.8421768707483	Average fitness:	161.65646258503403	Fitness standard deviation:	34.9609303803721	Best genome:	A16	E5	A15	A10	N12	E3	N6	N7	A6	A12	A11	A8	A9	N3	E4	N5	A7	A14	A17	N9	A13	
Generation:	16336	Best fitness:	95.8421768707483	Average fitness:	176.9107482993197	Fitness standard deviation:	43.493515725957145	Best genome:	A16	E5	A15	A10	N12	E3	N6	N7	A6	A12	A11	A8	A9	N3	E4	N5	A7	A14	A17	N9	A13	
Generation:	16352	Best fitness:	95.8421768707483	Average fitness:	160.4621768707483	Fitness standard deviation:	32.59957192657472	Best genome:	A16	E5	A15	A10	N12	E3	N6	N7	A6	A12	A11	A8	A9	N3	E4	N5	A7	A14	A17	N9	A13	
Generation:	16368	Best fitness:	95.8421768707483	Average fitness:	208.8878911564626	Fitness standard deviation:	52.82415063014188	Best genome:	A16	E5	A15	A10	N12	E3	N6	N7	A6	A12	A11	A8	A9	N3	E4	N5	A7	A14	A17	N9	A13	
Generation:	16384	Best fitness:	95.8421768707483	Average fitness:	169.05931972789114	Fitness standard deviation:	43.563872319027965	Best genome:	A16	E5	A15	A10	N12	E3	N6	N7	A6	A12	A11	A8	A9	N3	E4	N5	A7	A14	A17	N9	A13	
Generation:	16400	Best fitness:	95.8421768707483	Average fitness:	162.31931972789113	Fitness standard deviation:	29.888366585393335	Best genome:	A16	E5	A15	A10	N12	E3	N6	N7	A6	A12	A11	A8	A9	N3	E4	N5	A7	A14	A17	N9	A13	
Generation:	16416	Best fitness:	95.8421768707483	Average fitness:	190.76503401360543	Fitness standard deviation:	63.75722198388227	Best genome:	A16	E5	A15	A10	N12	E3	N6	N7	A6	A12	A11	A8	A9	N3	E4	N5	A7	A14	A17	N9	A13	
Generation:	16432	Best fitness:	95.8421768707483	Average fitness:	185.276462585034	Fitness standard deviation:	37.35940348254277	Best genome:	A16	E5	A15	A10	N12	E3	N6	N7	A6	A12	A11	A8	A9	N3	E4	N5	A7	A14	A17	N9	A13	
Generation:	16448	Best fitness:	95.8421768707483	Average fitness:	164.66217687074828	Fitness standard deviation:	58.34014132478527	Best genome:	A16	E5	A15	A10	N12	E3	N6	N7	A6	A12	A11	A8	A9	N3	E4	N5	A7	A14	A17	N9	A13	
Generation:	16464	Best fitness:	95.8421768707483	Average fitness:	194.1650340136054	Fitness standard deviation:	63.130284527236185	Best genome:	A16	E5	A15	A10	N12	E3	N6	N7	A6	A12	A11	A8	A9	N3	E4	N5	A7	A14	A17	N9	A13	
Generation:	16480	Best fitness:	95.8421768707483	Average fitness:	186.18789115646257	Fitness standard deviation:	62.36736777566699	Best genome:	A16	E5	A15	A10	N12	E3	N6	N7	A6	A12	A11	A8	A9	N3	E4	N5	A7	A14	A17	N9	A13	
Generation:	16496	Best fitness:	95.8421768707483	Average fitness:	194.39360544217686	Fitness standard deviation:	49.08595052329648	Best genome:	A16	E5	A15	A10	N12	E3	N6	N7	A6	A12	A11	A8	A9	N3	E4	N5	A7	A14	A17	N9	A13	
Generation:	16512	Best fitness:	95.8421768707483	Average fitness:	202.17360544217686	Fitness standard deviation:	48.31435194723854	Best genome:	A16	E5	A15	A10	N12	E3	N6	N7	A6	A12	A11	A8	A9	N3	E4	N5	A7	A14	A17	N9	A13	
Generation:	16528	Best fitness:	95.8421768707483	Average fitness:	179.36503401360545	Fitness standard deviation:	52.04047098564889	Best genome:	A16	E5	A15	A10	N12	E3	N6	N7	A6	A12	A11	A8	A9	N3	E4	N5	A7	A14	A17	N9	A13	
Generation:	16544	Best fitness:	95.8421768707483	Average fitness:	186.256462585034	Fitness standard deviation:	56.74124476201467	Best genome:	A16	E5	A15	A10	N12	E3	N6	N7	A6	A12	A11	A8	A9	N3	E4	N5	A7	A14	A17	N9	A13	
Generation:	16560	Best fitness:	95.8421768707483	Average fitness:	178.04217687074828	Fitness standard deviation:	38.85544744200442	Best genome:	A16	E5	A15	A10	N12	E3	N6	N7	A6	A12	A11	A8	A9	N3	E4	N5	A7	A14	A17	N9	A13	
Generation:	16576	Best fitness:	95.8421768707483	Average fitness:	168.38503401360543	Fitness standard deviation:	40.33082985427765	Best genome:	A16	E5	A15	A10	N12	E3	N6	N7	A6	A12	A11	A8	A9	N3	E4	N5	A7	A14	A17	N9	A13	
Generation:	16592	Best fitness:	95.8421768707483	Average fitness:	165.78503401360544	Fitness standard deviation:	34.147444999589645	Best genome:	A16	E5	A15	A10	N12	E3	N6	N7	A6	A12	A11	A8	A9	N3	E4	N5	A7	A14	A17	N9	A13	
Generation:	16608	Best fitness:	95.8421768707483	Average fitness:	140.54503401360543	Fitness standard deviation:	35.75083889411062	Best genome:	A16	E5	A15	A10	N12	E3	N6	N7	A6	A12	A11	A8	A9	N3	E4	N5	A7	A14	A17	N9	A13	
Generation:	16624	Best fitness:	95.8421768707483	Average fitness:	150.1821768707483	Fitness standard deviation:	23.94466563234696	Best genome:	A16	E5	A15	A10	N12	E3	N6	N7	A6	A12	A11	A8	A9	N3	E4	N5	A7	A14	A17	N9	A13	
Generation:	16640	Best fitness:	95.8421768707483	Average fitness:	165.72217687074829	Fitness standard deviation:	57.929500855675904	Best genome:	A16	E5	A15	A10	N12	E3	N6	N7	A6	A12	A11	A8	A9	N3	E4	N5	A7	A14	A17	N9	A13	
Generation:	16656	Best fitness:	95.8421768707483	Average fitness:	153.97931972789115	Fitness standard deviation:	49.62336974138088	Best genome:	A16	E5	A15	A10	N12	E3	N6	N7	A6	A12	A11	A8	A9	N3	E4	N5	A7	A14	A17	N9	A13	
Generation:	16672	Best fitness:	95.8421768707483	Average fitness:	170.57360544217687	Fitness standard deviation:	40.17293067705757	Best genome:	A16	E5	A15	A10	N12	E3	N6	N7	A6	A12	A11	A8	A9	N3	E4	N5	A7	A14	A17	N9	A13	
Generation:	16688	Best fitness:	95.8421768707483	Average fitness:	184.57074829931975	Fitness standard deviation:	43.162898372541754	Best genome:	A16	E5	A15	A10	N12	E3	N6	N7	A6	A12	A11	A8	A9	N3	E4	N5	A7	A14	A17	N9	A13	
Generation:	16704	Best fitness:	95.8421768707483	Average fitness:	178.93931972789113	Fitness standard deviation:	58.61797063727686	Best genome:	A16	E5	A15	A10	N12	E3	N6	N7	A6	A12	A11	A8	A9	N3	E4	N5	A7	A14	A17	N9	A13	
Generation:	16720	Best fitness:	95.8421768707483	Average fitness:	175.71931972789113	Fitness standard deviation:	48.6643364366178	Best genome:	A16	E5	A15	A10	N12	E3	N6	N7	A6	A12	A11	A8	A9	N3	E4	N5	A7	A14	A17	N9	A13	
Generation:	16736	Best fitness:	95.8421768707483	Average fitness:	178.7307482993197	Fitness standard deviation:	44.20257532436455	Best genome:	A16	E5	A15	A10	N12	E3	N6	N7	A6	A12	A11	A8	A9	N3	E4	N5	A7	A14	A17	N9	A13	
Generation:	16752	Best fitness:	95.8421768707483	Average fitness:	157.77360544217686	Fitness standard deviation:	33.74699430304565	Best genome:	A16	E5	A15	A10	N12	E3	N6	N7	A6	A12	A11	A8	A9	N3	E4	N5	A7	A14	A17	N9	A13	
Generation:	16768	Best fitness:	95.8421768707483	Average fitness:	176.4278911564626	Fitness standard deviation:	58.13498332083948	Best genome:	A16	E5	A15	A10	N12	E3	N6	N7	A6	A12	A11	A8	A9	N3	E4	N5	A7	A14	A17	N9	A13	
Generation:	16784	Best fitness:	95.8421768707483	Average fitness:	211.01360544217687	Fitness standard deviation:	63.71809982177717	Best genome:	A16	E5	A15	A10	N12	E3	N6	N7	A6	A12	A11	A8	A9	N3	E4	N5	A7	A14	A17	N9	A13	
Generation:	16800	Best fitness:	95.8421768707483	Average fitness:	200.18503401360542	Fitness standard deviation:	70.23911463344193	Best genome:	A16	E5	A15	A10	N12	E3	N6	N7	A6	A12	A11	A8	A9	N3	E4	N5	A7	A14	A17	N9	A13	
Generation:	16816	Best fitness:	95.8421768707483	Average fitness:	177.30217687074827	Fitness standard deviation:	47.26372807805934	Best genome:	A16	E5	A15	A10	N12	E3	N6	N7	A6	A12	A11	A8	A9	N3	E4	N5	A7	A14	A17	N9	A13	
Generation:	16832	Best fitness:	95.8421768707483	Average fitness:	197.19360544217687	Fitness standard deviation:	40.057340635338115	Best genome:	A16	E5	A15	A10	N12	E3	N6	N7	A6	A12	A11	A8	A9	N3	E4	N5	A7	A14	A17	N9	A13	
Generation:	16848	Best fitness:	95.8421768707483	Average fitness:	203.08217687074827	Fitness standard deviation:	50.87483993857387	Best genome:	A16	E5	A15	A10	N12	E3	N6	N7	A6	A12	A11	A8	A9	N3	E4	N5	A7	A14	A17	N9	A13	
Generation:	16864	Best fitness:	95.8421768707483	Average fitness:	142.076462585034	Fitness standard deviation:	42.11006142799353	Best genome:	A16	E5	A15	A10	N12	E3	N6	N7	A6	A12	A11	A8	A9	N3	E4	N5	A7	A14	A17	N9	A13	
Generation:	16880	Best fitness:	95.8421768707483	Average fitness:	167.27360544217686	Fitness standard deviation:	45.94597084331436	Best genome:	A16	E5	A15	A10	N12	E3	N6	N7	A6	A12	A11	A8	A9	N3	E4	N5	A7	A14	A17	N9	A13	
Generation:	16896	Best fitness:	95.8421768707483	Average fitness:	195.816462585034	Fitness standard deviation:	59.13311230967444	Best genome:	A16	E5	A15	A10	N12	E3	N6	N7	A6	A12	A11	A8	A9	N3	E4	N5	A7	A14	A17	N9	A13	
Generation:	16912	Best fitness:	95.8421768707483	Average fitness:	179.236462585034	Fitness standard deviation:	42.054566691286176	Best genome:	A16	E5	A15	A10	N12	E3	N6	N7	A6	A12	A11	A8	A9	N3	E4	N5	A7	A14	A17	N9	A13	
Generation:	16928	Best fitness:	95.8421768707483	Average fitness:	199.89074829931974	Fitness standard deviation:	68.61553349449885	Best genome:	A16	E5	A15	A10	N12	E3	N6	N7	A6	A12	A11	A8	A9	N3	E4	N5	A7	A14	A17	N9	A13	
Generation:	16944	Best fitness:	95.8421768707483	Average fitness:	195.50503401360544	Fitness standard deviation:	47.691157439919444	Best genome:	A16	E5	A15	A10	N12	E3	N6	N7	A6	A12	A11	A8	A9	N3	E4	N5	A7	A14	A17	N9	A13	
Generation:	16960	Best fitness:	95.8421768707483	Average fitness:	204.976462585034	Fitness standard deviation:	59.49665200664656	Best genome:	A16	E5	A15	A10	N12	E3	N6	N7	A6	A12	A11	A8	A9	N3	E4	N5	A7	A14	A17	N9	A13	
Generation:	16976	Best fitness:	95.8421768707483	Average fitness:	164.07074829931975	Fitness standard deviation:	52.15537540535461	Best genome:	A16	E5	A15	A10	N12	E3	N6	N7	A6	A12	A11	A8	A9	N3	E4	N5	A7	A14	A17	N9	A13	
Generation:	16992	Best fitness:	95.8421768707483	Average fitness:	158.096462585034	Fitness standard deviation:	39.50976619128232	Best genome:	A16	E5	A15	A10	N12	E3	N6	N7	A6	A12	A11	A8	A9	N3	E4	N5	A7	A14	A17	N9	A13	
Generation:	17008	Best fitness:	95.8421768707483	Average fitness:	194.37931972789116	Fitness standard deviation:	47.84749719426401	Best genome:	A16	E5	A15	A10	N12	E3	N6	N7	A6	A12	A11	A8	A9	N3	E4	N5	A7	A14	A17	N9	A13	
Generation:	17024	Best fitness:	95.8421768707483	Average fitness:	217.29074829931974	Fitness standard deviation:	51.217841358938465	Best genome:	A16	E5	A15	A10	N12	E3	N6	N7	A6	A12	A11	A8	A9	N3	E4	N5	A7	A14	A17	N9	A13	
Generation:	17040	Best fitness:	95.8421768707483	Average fitness:	197.876462585034	Fitness standard deviation:	64.26472266797575	Best genome:	A16	E5	A15	A10	N12	E3	N6	N7	A6	A12	A11	A8	A9	N3	E4	N5	A7	A14	A17	N9	A13	
Generation:	17056	Best fitness:	95.8421768707483	Average fitness:	145.96503401360545	Fitness standard deviation:	27.993949929459056	Best genome:	A16	E5	A15	A10	N12	E3	N6	N7	A6	A12	A11	A8	A9	N3	E4	N5	A7	A14	A17	N9	A13	
Generation:	17072	Best fitness:	95.8421768707483	Average fitness:	202.9678911564626	Fitness standard deviation:	44.34486777474011	Best genome:	A16	E5	A15	A10	N12	E3	N6	N7	A6	A12	A11	A8	A9	N3	E4	N5	A7	A14	A17	N9	A13	
Generation:	17088	Best fitness:	95.8421768707483	Average fitness:	164.27646258503404	Fitness standard deviation:	37.91884954769076	Best genome:	A16	E5	A15	A10	N12	E3	N6	N7	A6	A12	A11	A8	A9	N3	E4	N5	A7	A14	A17	N9	A13	
Generation:	17104	Best fitness:	95.8421768707483	Average fitness:	153.6878911564626	Fitness standard deviation:	43.457545222144034	Best genome:	A16	E5	A15	A10	N12	E3	N6	N7	A6	A12	A11	A8	A9	N3	E4	N5	A7	A14	A17	N9	A13	
Generation:	17120	Best fitness:	95.8421768707483	Average fitness:	179.93360544217688	Fitness standard deviation:	52.49935867441134	Best genome:	A16	E5	A15	A10	N12	E3	N6	N7	A6	A12	A11	A8	A9	N3	E4	N5	A7	A14	A17	N9	A13	
Generation:	17136	Best fitness:	95.8421768707483	Average fitness:	210.376462585034	Fitness standard deviation:	62.300057391790645	Best genome:	A16	E5	A15	A10	N12	E3	N6	N7	A6	A12	A11	A8	A9	N3	E4	N5	A7	A14	A17	N9	A13	
Generation:	17152	Best fitness:	95.8421768707483	Average fitness:	184.53360544217685	Fitness standard deviation:	50.17631573984373	Best genome:	A16	E5	A15	A10	N12	E3	N6	N7	A6	A12	A11	A8	A9	N3	E4	N5	A7	A14	A17	N9	A13	
Generation:	17168	Best fitness:	95.8421768707483	Average fitness:	156.59931972789113	Fitness standard deviation:	35.31334545673829	Best genome:	A16	E5	A15	A10	N12	E3	N6	N7	A6	A12	A11	A8	A9	N3	E4	N5	A7	A14	A17	N9	A13	
Generation:	17184	Best fitness:	95.8421768707483	Average fitness:	188.29074829931972	Fitness standard deviation:	46.69875154560738	Best genome:	A16	E5	A15	A10	N12	E3	N6	N7	A6	A12	A11	A8	A9	N3	E4	N5	A7	A14	A17	N9	A13	
Generation:	17200	Best fitness:	95.8421768707483	Average fitness:	171.17931972789117	Fitness standard deviation:	53.0623950012182	Best genome:	A16	E5	A15	A10	N12	E3	N6	N7	A6	A12	A11	A8	A9	N3	E4	N5	A7	A14	A17	N9	A13	
Generation:	17216	Best fitness:	95.8421768707483	Average fitness:	181.29646258503402	Fitness standard deviation:	57.437209655947115	Best genome:	A16	E5	A15	A10	N12	E3	N6	N7	A6	A12	A11	A8	A9	N3	E4	N5	A7	A14	A17	N9	A13	
Generation:	17232	Best fitness:	95.8421768707483	Average fitness:	172.29646258503402	Fitness standard deviation:	49.41075227940096	Best genome:	A16	E5	A15	A10	N12	E3	N6	N7	A6	A12	A11	A8	A9	N3	E4	N5	A7	A14	A17	N9	A13	
Generation:	17248	Best fitness:	95.8421768707483	Average fitness:	157.29931972789115	Fitness standard deviation:	28.038087797618058	Best genome:	A16	E5	A15	A10	N12	E3	N6	N7	A6	A12	A11	A8	A9	N3	E4	N5	A7	A14	A17	N9	A13	
Generation:	17264	Best fitness:	95.8421768707483	Average fitness:	185.29931972789115	Fitness standard deviation:	61.93908132930587	Best genome:	A16	E5	A15	A10	N12	E3	N6	N7	A6	A12	A11	A8	A9	N3	E4	N5	A7	A14	A17	N9	A13	
Generation:	17280	Best fitness:	95.8421768707483	Average fitness:	116.92789115646261	Fitness standard deviation:	34.31299153025137	Best genome:	A16	E5	A15	A10	N12	E3	N6	N7	A6	A12	A11	A8	A9	N3	E4	N5	A7	A14	A17	N9	A13	
Generation:	17296	Best fitness:	95.8421768707483	Average fitness:	146.31360544217688	Fitness standard deviation:	23.12436739344319	Best genome:	A16	E5	A15	A10	N12	E3	N6	N7	A6	A12	A11	A8	A9	N3	E4	N5	A7	A14	A17	N9	A13	
Generation:	17312	Best fitness:	95.8421768707483	Average fitness:	151.16217687074828	Fitness standard deviation:	37.71358397615547	Best genome:	A16	E5	A15	A10	N12	E3	N6	N7	A6	A12	A11	A8	A9	N3	E4	N5	A7	A14	A17	N9	A13	
Generation:	17328	Best fitness:	95.8421768707483	Average fitness:	158.79074829931972	Fitness standard deviation:	38.00577141993686	Best genome:	A16	E5	A15	A10	N12	E3	N6	N7	A6	A12	A11	A8	A9	N3	E4	N5	A7	A14	A17	N9	A13	
Generation:	17344	Best fitness:	95.8421768707483	Average fitness:	201.32217687074825	Fitness standard deviation:	61.27193691292306	Best genome:	A16	E5	A15	A10	N12	E3	N6	N7	A6	A12	A11	A8	A9	N3	E4	N5	A7	A14	A17	N9	A13	
Generation:	17360	Best fitness:	95.8421768707483	Average fitness:	210.77931972789116	Fitness standard deviation:	63.947582871458415	Best genome:	A16	E5	A15	A10	N12	E3	N6	N7	A6	A12	A11	A8	A9	N3	E4	N5	A7	A14	A17	N9	A13	
Generation:	17376	Best fitness:	95.8421768707483	Average fitness:	181.1878911564626	Fitness standard deviation:	43.638448596603055	Best genome:	A16	E5	A15	A10	N12	E3	N6	N7	A6	A12	A11	A8	A9	N3	E4	N5	A7	A14	A17	N9	A13	
Generation:	17392	Best fitness:	95.8421768707483	Average fitness:	176.7621768707483	Fitness standard deviation:	36.778089750750866	Best genome:	A16	E5	A15	A10	N12	E3	N6	N7	A6	A12	A11	A8	A9	N3	E4	N5	A7	A14	A17	N9	A13	
Generation:	17408	Best fitness:	95.8421768707483	Average fitness:	158.3021768707483	Fitness standard deviation:	40.119068599683644	Best genome:	A16	E5	A15	A10	N12	E3	N6	N7	A6	A12	A11	A8	A9	N3	E4	N5	A7	A14	A17	N9	A13	
Generation:	17424	Best fitness:	95.8421768707483	Average fitness:	185.86789115646258	Fitness standard deviation:	53.09077240242144	Best genome:	A16	E5	A15	A10	N12	E3	N6	N7	A6	A12	A11	A8	A9	N3	E4	N5	A7	A14	A17	N9	A13	
Generation:	17440	Best fitness:	95.8421768707483	Average fitness:	162.48789115646258	Fitness standard deviation:	40.68134446838135	Best genome:	A16	E5	A15	A10	N12	E3	N6	N7	A6	A12	A11	A8	A9	N3	E4	N5	A7	A14	A17	N9	A13	
Generation:	17456	Best fitness:	95.8421768707483	Average fitness:	184.72503401360544	Fitness standard deviation:	63.088914838584785	Best genome:	A16	E5	A15	A10	N12	E3	N6	N7	A6	A12	A11	A8	A9	N3	E4	N5	A7	A14	A17	N9	A13	
Generation:	17472	Best fitness:	95.8421768707483	Average fitness:	182.03360544217688	Fitness standard deviation:	54.64561307709365	Best genome:	A16	E5	A15	A10	N12	E3	N6	N7	A6	A12	A11	A8	A9	N3	E4	N5	A7	A14	A17	N9	A13	
Generation:	17488	Best fitness:	95.8421768707483	Average fitness:	194.15360544217688	Fitness standard deviation:	59.728992652356915	Best genome:	A16	E5	A15	A10	N12	E3	N6	N7	A6	A12	A11	A8	A9	N3	E4	N5	A7	A14	A17	N9	A13	
Generation:	17504	Best fitness:	95.8421768707483	Average fitness:	182.4621768707483	Fitness standard deviation:	40.710802958809595	Best genome:	A16	E5	A15	A10	N12	E3	N6	N7	A6	A12	A11	A8	A9	N3	E4	N5	A7	A14	A17	N9	A13	
Generation:	17520	Best fitness:	95.8421768707483	Average fitness:	166.10789115646259	Fitness standard deviation:	41.846580919997244	Best genome:	A16	E5	A15	A10	N12	E3	N6	N7	A6	A12	A11	A8	A9	N3	E4	N5	A7	A14	A17	N9	A13	
Generation:	17536	Best fitness:	95.8421768707483	Average fitness:	198.79931972789115	Fitness standard deviation:	43.18173697482843	Best genome:	A16	E5	A15	A10	N12	E3	N6	N7	A6	A12	A11	A8	A9	N3	E4	N5	A7	A14	A17	N9	A13	
Generation:	17552	Best fitness:	95.8421768707483	Average fitness:	204.73646258503402	Fitness standard deviation:	52.12779281413581	Best genome:	A16	E5	A15	A10	N12	E3	N6	N7	A6	A12	A11	A8	A9	N3	E4	N5	A7	A14	A17	N9	A13	
Generation:	17568	Best fitness:	95.8421768707483	Average fitness:	169.59074829931973	Fitness standard deviation:	35.0807413879258	Best genome:	A16	E5	A15	A10	N12	E3	N6	N7	A6	A12	A11	A8	A9	N3	E4	N5	A7	A14	A17	N9	A13	
Generation:	17584	Best fitness:	95.8421768707483	Average fitness:	168.6707482993197	Fitness standard deviation:	51.751904233919106	Best genome:	A16	E5	A15	A10	N12	E3	N6	N7	A6	A12	A11	A8	A9	N3	E4	N5	A7	A14	A17	N9	A13	
Generation:	17600	Best fitness:	95.8421768707483	Average fitness:	172.26503401360543	Fitness standard deviation:	59.278928079763	Best genome:	A16	E5	A15	A10	N12	E3	N6	N7	A6	A12	A11	A8	A9	N3	E4	N5	A7	A14	A17	N9	A13	
Generation:	17616	Best fitness:	95.8421768707483	Average fitness:	179.6278911564626	Fitness standard deviation:	42.17101480633254	Best genome:	A16	E5	A15	A10	N12	E3	N6	N7	A6	A12	A11	A8	A9	N3	E4	N5	A7	A14	A17	N9	A13	
Generation:	17632	Best fitness:	95.8421768707483	Average fitness:	170.73931972789114	Fitness standard deviation:	45.82465462421481	Best genome:	A16	E5	A15	A10	N12	E3	N6	N7	A6	A12	A11	A8	A9	N3	E4	N5	A7	A14	A17	N9	A13	
Generation:	17648	Best fitness:	95.8421768707483	Average fitness:	180.16503401360544	Fitness standard deviation:	51.073303142420215	Best genome:	A16	E5	A15	A10	N12	E3	N6	N7	A6	A12	A11	A8	A9	N3	E4	N5	A7	A14	A17	N9	A13	
Generation:	17664	Best fitness:	95.8421768707483	Average fitness:	169.86503401360542	Fitness standard deviation:	39.92556093940986	Best genome:	A16	E5	A15	A10	N12	E3	N6	N7	A6	A12	A11	A8	A9	N3	E4	N5	A7	A14	A17	N9	A13	
Generation:	17680	Best fitness:	95.8421768707483	Average fitness:	171.85931972789115	Fitness standard deviation:	55.892477241976835	Best genome:	A16	E5	A15	A10	N12	E3	N6	N7	A6	A12	A11	A8	A9	N3	E4	N5	A7	A14	A17	N9	A13	
Generation:	17696	Best fitness:	95.8421768707483	Average fitness:	197.42503401360545	Fitness standard deviation:	59.09532417015334	Best genome:	A16	E5	A15	A10	N12	E3	N6	N7	A6	A12	A11	A8	A9	N3	E4	N5	A7	A14	A17	N9	A13	
Generation:	17712	Best fitness:	95.8421768707483	Average fitness:	170.09074829931973	Fitness standard deviation:	56.71339769006103	Best genome:	A16	E5	A15	A10	N12	E3	N6	N7	A6	A12	A11	A8	A9	N3	E4	N5	A7	A14	A17	N9	A13	
