Generation:	16	Best fitness:	238.32789115646258	Average fitness:	343.32931972789135	Fitness standard deviation:	31.94999316534053	Best genome:	A12	N9	A16	A9	N3	A8	A13	A15	A14	E4	A7	N7	A11	E5	N12	N5	A6	N6	A10	E3	A17	
Generation:	21808	Best fitness:	103.87074829931973	Average fitness:	344.8000340136056	Fitness standard deviation:	38.3632860137855	Best genome:	A9	N3	E4	N5	A7	A14	A17	A11	A8	A13	A16	E5	N12	E3	N6	N7	A10	A15	A6	A12	N9	
Generation:	21824	Best fitness:	103.87074829931973	Average fitness:	339.74646258503424	Fitness standard deviation:	41.78191999867298	Best genome:	A9	N3	E4	N5	A7	A14	A17	A11	A8	A13	A16	E5	N12	E3	N6	N7	A10	A15	A6	A12	N9	
Generation:	21840	Best fitness:	103.87074829931973	Average fitness:	338.9788911564627	Fitness standard deviation:	40.66303981705333	Best genome:	A9	N3	E4	N5	A7	A14	A17	A11	A8	A13	A16	E5	N12	E3	N6	N7	A10	A15	A6	A12	N9	
Generation:	21856	Best fitness:	103.87074829931973	Average fitness:	341.1868911564628	Fitness standard deviation:	41.82232819112932	Best genome:	A9	N3	E4	N5	A7	A14	A17	A11	A8	A13	A16	E5	N12	E3	N6	N7	A10	A15	A6	A12	N9	
Generation:	21872	Best fitness:	103.87074829931973	Average fitness:	339.11974829932	Fitness standard deviation:	40.850388890063066	Best genome:	A9	N3	E4	N5	A7	A14	A17	A11	A8	A13	A16	E5	N12	E3	N6	N7	A10	A15	A6	A12	N9	
Generation:	21888	Best fitness:	103.87074829931973	Average fitness:	342.6084625850344	Fitness standard deviation:	38.84074966804207	Best genome:	A9	N3	E4	N5	A7	A14	A17	A11	A8	A13	A16	E5	N12	E3	N6	N7	A10	A15	A6	A12	N9	
Generation:	21904	Best fitness:	103.87074829931973	Average fitness:	342.6251768707484	Fitness standard deviation:	40.844211249975835	Best genome:	A9	N3	E4	N5	A7	A14	A17	A11	A8	A13	A16	E5	N12	E3	N6	N7	A10	A15	A6	A12	N9	
Generation:	21920	Best fitness:	103.87074829931973	Average fitness:	336.2224625850343	Fitness standard deviation:	38.85052048504863	Best genome:	A9	N3	E4	N5	A7	A14	A17	A11	A8	A13	A16	E5	N12	E3	N6	N7	A10	A15	A6	A12	N9	
Generation:	21936	Best fitness:	103.87074829931973	Average fitness:	336.36403401360565	Fitness standard deviation:	38.4798647031331	Best genome:	A9	N3	E4	N5	A7	A14	A17	A11	A8	A13	A16	E5	N12	E3	N6	N7	A10	A15	A6	A12	N9	
Generation:	21952	Best fitness:	103.87074829931973	Average fitness:	339.66503401360535	Fitness standard deviation:	39.00327908768488	Best genome:	A9	N3	E4	N5	A7	A14	A17	A11	A8	A13	A16	E5	N12	E3	N6	N7	A10	A15	A6	A12	N9	
Generation:	21968	Best fitness:	103.87074829931973	Average fitness:	340.79917687074857	Fitness standard deviation:	38.62596261240221	Best genome:	A9	N3	E4	N5	A7	A14	A17	A11	A8	A13	A16	E5	N12	E3	N6	N7	A10	A15	A6	A12	N9	
Generation:	21984	Best fitness:	103.87074829931973	Average fitness:	343.55374829931986	Fitness standard deviation:	40.70578914827316	Best genome:	A9	N3	E4	N5	A7	A14	A17	A11	A8	A13	A16	E5	N12	E3	N6	N7	A10	A15	A6	A12	N9	
Generation:	22000	Best fitness:	103.87074829931973	Average fitness:	335.4423197278913	Fitness standard deviation:	38.23918190328675	Best genome:	A9	N3	E4	N5	A7	A14	A17	A11	A8	A13	A16	E5	N12	E3	N6	N7	A10	A15	A6	A12	N9	
Generation:	22016	Best fitness:	103.87074829931973	Average fitness:	338.55531972789106	Fitness standard deviation:	40.984564126669206	Best genome:	A9	N3	E4	N5	A7	A14	A17	A11	A8	A13	A16	E5	N12	E3	N6	N7	A10	A15	A6	A12	N9	
Generation:	22032	Best fitness:	103.87074829931973	Average fitness:	338.6324625850341	Fitness standard deviation:	40.82789447004515	Best genome:	A9	N3	E4	N5	A7	A14	A17	A11	A8	A13	A16	E5	N12	E3	N6	N7	A10	A15	A6	A12	N9	
Generation:	22048	Best fitness:	103.87074829931973	Average fitness:	338.571605442177	Fitness standard deviation:	39.659448359290934	Best genome:	A9	N3	E4	N5	A7	A14	A17	A11	A8	A13	A16	E5	N12	E3	N6	N7	A10	A15	A6	A12	N9	
Generation:	22064	Best fitness:	103.87074829931973	Average fitness:	336.27246258503425	Fitness standard deviation:	38.014083817577344	Best genome:	A9	N3	E4	N5	A7	A14	A17	A11	A8	A13	A16	E5	N12	E3	N6	N7	A10	A15	A6	A12	N9	
Generation:	22080	Best fitness:	103.87074829931973	Average fitness:	343.3898911564627	Fitness standard deviation:	41.31628617069515	Best genome:	A9	N3	E4	N5	A7	A14	A17	A11	A8	A13	A16	E5	N12	E3	N6	N7	A10	A15	A6	A12	N9	
Generation:	22096	Best fitness:	103.87074829931973	Average fitness:	343.2758911564629	Fitness standard deviation:	39.29025758248422	Best genome:	A9	N3	E4	N5	A7	A14	A17	A11	A8	A13	A16	E5	N12	E3	N6	N7	A10	A15	A6	A12	N9	
Generation:	22112	Best fitness:	103.87074829931973	Average fitness:	337.68489115646247	Fitness standard deviation:	42.34585240972394	Best genome:	A9	N3	E4	N5	A7	A14	A17	A11	A8	A13	A16	E5	N12	E3	N6	N7	A10	A15	A6	A12	N9	
Generation:	22128	Best fitness:	103.87074829931973	Average fitness:	340.99803401360555	Fitness standard deviation:	39.38579457968912	Best genome:	A9	N3	E4	N5	A7	A14	A17	A11	A8	A13	A16	E5	N12	E3	N6	N7	A10	A15	A6	A12	N9	
Generation:	22144	Best fitness:	103.87074829931973	Average fitness:	337.23117687074824	Fitness standard deviation:	36.771269361127196	Best genome:	A9	N3	E4	N5	A7	A14	A17	A11	A8	A13	A16	E5	N12	E3	N6	N7	A10	A15	A6	A12	N9	
Generation:	22160	Best fitness:	103.87074829931973	Average fitness:	338.5428911564626	Fitness standard deviation:	40.75491596114511	Best genome:	A9	N3	E4	N5	A7	A14	A17	A11	A8	A13	A16	E5	N12	E3	N6	N7	A10	A15	A6	A12	N9	
Generation:	22176	Best fitness:	103.87074829931973	Average fitness:	340.4703197278913	Fitness standard deviation:	42.408164354260364	Best genome:	A9	N3	E4	N5	A7	A14	A17	A11	A8	A13	A16	E5	N12	E3	N6	N7	A10	A15	A6	A12	N9	
Generation:	22192	Best fitness:	103.87074829931973	Average fitness:	340.10389115646257	Fitness standard deviation:	42.05007786544272	Best genome:	A9	N3	E4	N5	A7	A14	A17	A11	A8	A13	A16	E5	N12	E3	N6	N7	A10	A15	A6	A12	N9	
Generation:	22208	Best fitness:	103.87074829931973	Average fitness:	338.3648911564628	Fitness standard deviation:	38.48370657585268	Best genome:	A9	N3	E4	N5	A7	A14	A17	A11	A8	A13	A16	E5	N12	E3	N6	N7	A10	A15	A6	A12	N9	
Generation:	22224	Best fitness:	103.87074829931973	Average fitness:	340.2996054421772	Fitness standard deviation:	39.24366351971971	Best genome:	A9	N3	E4	N5	A7	A14	A17	A11	A8	A13	A16	E5	N12	E3	N6	N7	A10	A15	A6	A12	N9	
Generation:	22240	Best fitness:	103.87074829931973	Average fitness:	338.1058911564627	Fitness standard deviation:	43.2666850873623	Best genome:	A9	N3	E4	N5	A7	A14	A17	A11	A8	A13	A16	E5	N12	E3	N6	N7	A10	A15	A6	A12	N9	
Generation:	22256	Best fitness:	103.87074829931973	Average fitness:	336.9258911564627	Fitness standard deviation:	41.7348842987323	Best genome:	A9	N3	E4	N5	A7	A14	A17	A11	A8	A13	A16	E5	N12	E3	N6	N7	A10	A15	A6	A12	N9	
Generation:	22272	Best fitness:	103.87074829931973	Average fitness:	335.0391768707483	Fitness standard deviation:	40.30316890336368	Best genome:	A9	N3	E4	N5	A7	A14	A17	A11	A8	A13	A16	E5	N12	E3	N6	N7	A10	A15	A6	A12	N9	
Generation:	22288	Best fitness:	103.87074829931973	Average fitness:	342.45260544217695	Fitness standard deviation:	34.99194393320396	Best genome:	A9	N3	E4	N5	A7	A14	A17	A11	A8	A13	A16	E5	N12	E3	N6	N7	A10	A15	A6	A12	N9	
Generation:	22304	Best fitness:	103.87074829931973	Average fitness:	341.0361768707483	Fitness standard deviation:	38.80090348096002	Best genome:	A9	N3	E4	N5	A7	A14	A17	A11	A8	A13	A16	E5	N12	E3	N6	N7	A10	A15	A6	A12	N9	
Generation:	22320	Best fitness:	103.87074829931973	Average fitness:	343.2956054421768	Fitness standard deviation:	37.69412624734816	Best genome:	A9	N3	E4	N5	A7	A14	A17	A11	A8	A13	A16	E5	N12	E3	N6	N7	A10	A15	A6	A12	N9	
Generation:	22336	Best fitness:	103.87074829931973	Average fitness:	338.40103401360574	Fitness standard deviation:	41.21112744918117	Best genome:	A9	N3	E4	N5	A7	A14	A17	A11	A8	A13	A16	E5	N12	E3	N6	N7	A10	A15	A6	A12	N9	
Generation:	22352	Best fitness:	103.87074829931973	Average fitness:	337.965605442177	Fitness standard deviation:	40.31332243052854	Best genome:	A9	N3	E4	N5	A7	A14	A17	A11	A8	A13	A16	E5	N12	E3	N6	N7	A10	A15	A6	A12	N9	
Generation:	22368	Best fitness:	103.87074829931973	Average fitness:	335.56631972789137	Fitness standard deviation:	42.36611965561008	Best genome:	A9	N3	E4	N5	A7	A14	A17	A11	A8	A13	A16	E5	N12	E3	N6	N7	A10	A15	A6	A12	N9	
Generation:	22384	Best fitness:	103.87074829931973	Average fitness:	343.2316054421771	Fitness standard deviation:	41.09779062635055	Best genome:	A9	N3	E4	N5	A7	A14	A17	A11	A8	A13	A16	E5	N12	E3	N6	N7	A10	A15	A6	A12	N9	
Generation:	22400	Best fitness:	103.87074829931973	Average fitness:	338.48674829932	Fitness standard deviation:	38.21839600218188	Best genome:	A9	N3	E4	N5	A7	A14	A17	A11	A8	A13	A16	E5	N12	E3	N6	N7	A10	A15	A6	A12	N9	
Generation:	22416	Best fitness:	103.87074829931973	Average fitness:	337.8390340136057	Fitness standard deviation:	45.47010193208594	Best genome:	A9	N3	E4	N5	A7	A14	A17	A11	A8	A13	A16	E5	N12	E3	N6	N7	A10	A15	A6	A12	N9	
Generation:	22432	Best fitness:	103.87074829931973	Average fitness:	338.5376054421771	Fitness standard deviation:	39.66711653503545	Best genome:	A9	N3	E4	N5	A7	A14	A17	A11	A8	A13	A16	E5	N12	E3	N6	N7	A10	A15	A6	A12	N9	
Generation:	22448	Best fitness:	103.87074829931973	Average fitness:	344.6407482993199	Fitness standard deviation:	42.913264753881585	Best genome:	A9	N3	E4	N5	A7	A14	A17	A11	A8	A13	A16	E5	N12	E3	N6	N7	A10	A15	A6	A12	N9	
Generation:	22464	Best fitness:	103.87074829931973	Average fitness:	341.2660340136055	Fitness standard deviation:	42.610068923833936	Best genome:	A9	N3	E4	N5	A7	A14	A17	A11	A8	A13	A16	E5	N12	E3	N6	N7	A10	A15	A6	A12	N9	
Generation:	22480	Best fitness:	103.87074829931973	Average fitness:	339.22917687074835	Fitness standard deviation:	40.36457487041562	Best genome:	A9	N3	E4	N5	A7	A14	A17	A11	A8	A13	A16	E5	N12	E3	N6	N7	A10	A15	A6	A12	N9	
Generation:	22496	Best fitness:	103.87074829931973	Average fitness:	332.70403401360556	Fitness standard deviation:	39.315854492942215	Best genome:	A9	N3	E4	N5	A7	A14	A17	A11	A8	A13	A16	E5	N12	E3	N6	N7	A10	A15	A6	A12	N9	
Generation:	22512	Best fitness:	103.87074829931973	Average fitness:	337.37846258503413	Fitness standard deviation:	40.40924461919421	Best genome:	A9	N3	E4	N5	A7	A14	A17	A11	A8	A13	A16	E5	N12	E3	N6	N7	A10	A15	A6	A12	N9	
Generation:	22528	Best fitness:	103.87074829931973	Average fitness:	336.99260544217725	Fitness standard deviation:	37.270267022090934	Best genome:	A9	N3	E4	N5	A7	A14	A17	A11	A8	A13	A16	E5	N12	E3	N6	N7	A10	A15	A6	A12	N9	
Generation:	22544	Best fitness:	103.87074829931973	Average fitness:	342.5080340136057	Fitness standard deviation:	39.288208564714296	Best genome:	A9	N3	E4	N5	A7	A14	A17	A11	A8	A13	A16	E5	N12	E3	N6	N7	A10	A15	A6	A12	N9	
Generation:	22560	Best fitness:	103.87074829931973	Average fitness:	345.5008911564626	Fitness standard deviation:	37.31718553570356	Best genome:	A9	N3	E4	N5	A7	A14	A17	A11	A8	A13	A16	E5	N12	E3	N6	N7	A10	A15	A6	A12	N9	
Generation:	22576	Best fitness:	103.87074829931973	Average fitness:	338.63860544217727	Fitness standard deviation:	41.880941643654374	Best genome:	A9	N3	E4	N5	A7	A14	A17	A11	A8	A13	A16	E5	N12	E3	N6	N7	A10	A15	A6	A12	N9	
Generation:	22592	Best fitness:	103.87074829931973	Average fitness:	343.31617687074845	Fitness standard deviation:	39.80573922213238	Best genome:	A9	N3	E4	N5	A7	A14	A17	A11	A8	A13	A16	E5	N12	E3	N6	N7	A10	A15	A6	A12	N9	
Generation:	22608	Best fitness:	103.87074829931973	Average fitness:	344.3361768707486	Fitness standard deviation:	42.83027592052812	Best genome:	A9	N3	E4	N5	A7	A14	A17	A11	A8	A13	A16	E5	N12	E3	N6	N7	A10	A15	A6	A12	N9	
Generation:	22624	Best fitness:	103.87074829931973	Average fitness:	339.7513197278913	Fitness standard deviation:	41.51780545102773	Best genome:	A9	N3	E4	N5	A7	A14	A17	A11	A8	A13	A16	E5	N12	E3	N6	N7	A10	A15	A6	A12	N9	
Generation:	22640	Best fitness:	103.87074829931973	Average fitness:	337.5977482993198	Fitness standard deviation:	40.679062226814686	Best genome:	A9	N3	E4	N5	A7	A14	A17	A11	A8	A13	A16	E5	N12	E3	N6	N7	A10	A15	A6	A12	N9	
Generation:	22656	Best fitness:	103.87074829931973	Average fitness:	337.44860544217704	Fitness standard deviation:	40.48859395318789	Best genome:	A9	N3	E4	N5	A7	A14	A17	A11	A8	A13	A16	E5	N12	E3	N6	N7	A10	A15	A6	A12	N9	
Generation:	22672	Best fitness:	103.87074829931973	Average fitness:	339.0880340136054	Fitness standard deviation:	43.19194387255331	Best genome:	A9	N3	E4	N5	A7	A14	A17	A11	A8	A13	A16	E5	N12	E3	N6	N7	A10	A15	A6	A12	N9	
Generation:	22688	Best fitness:	103.87074829931973	Average fitness:	337.6887482993199	Fitness standard deviation:	37.21940576897915	Best genome:	A9	N3	E4	N5	A7	A14	A17	A11	A8	A13	A16	E5	N12	E3	N6	N7	A10	A15	A6	A12	N9	
Generation:	22704	Best fitness:	103.87074829931973	Average fitness:	335.7117482993198	Fitness standard deviation:	44.49289423455556	Best genome:	A9	N3	E4	N5	A7	A14	A17	A11	A8	A13	A16	E5	N12	E3	N6	N7	A10	A15	A6	A12	N9	
Generation:	22720	Best fitness:	103.87074829931973	Average fitness:	338.2550340136056	Fitness standard deviation:	39.154086267317886	Best genome:	A9	N3	E4	N5	A7	A14	A17	A11	A8	A13	A16	E5	N12	E3	N6	N7	A10	A15	A6	A12	N9	
Generation:	22736	Best fitness:	103.87074829931973	Average fitness:	340.10660544217717	Fitness standard deviation:	42.09787555815858	Best genome:	A9	N3	E4	N5	A7	A14	A17	A11	A8	A13	A16	E5	N12	E3	N6	N7	A10	A15	A6	A12	N9	
Generation:	22752	Best fitness:	103.87074829931973	Average fitness:	331.74417687074833	Fitness standard deviation:	36.67344159536952	Best genome:	A9	N3	E4	N5	A7	A14	A17	A11	A8	A13	A16	E5	N12	E3	N6	N7	A10	A15	A6	A12	N9	
Generation:	22768	Best fitness:	103.87074829931973	Average fitness:	338.947605442177	Fitness standard deviation:	42.46365421998306	Best genome:	A9	N3	E4	N5	A7	A14	A17	A11	A8	A13	A16	E5	N12	E3	N6	N7	A10	A15	A6	A12	N9	
Generation:	22784	Best fitness:	103.87074829931973	Average fitness:	336.96189115646285	Fitness standard deviation:	39.284596284351586	Best genome:	A9	N3	E4	N5	A7	A14	A17	A11	A8	A13	A16	E5	N12	E3	N6	N7	A10	A15	A6	A12	N9	
Generation:	22800	Best fitness:	103.87074829931973	Average fitness:	337.8354625850344	Fitness standard deviation:	36.10854282745911	Best genome:	A9	N3	E4	N5	A7	A14	A17	A11	A8	A13	A16	E5	N12	E3	N6	N7	A10	A15	A6	A12	N9	
Generation:	22816	Best fitness:	103.87074829931973	Average fitness:	339.59674829931987	Fitness standard deviation:	38.49232970929377	Best genome:	A9	N3	E4	N5	A7	A14	A17	A11	A8	A13	A16	E5	N12	E3	N6	N7	A10	A15	A6	A12	N9	
Generation:	22832	Best fitness:	103.87074829931973	Average fitness:	341.4061768707485	Fitness standard deviation:	38.365344719271995	Best genome:	A9	N3	E4	N5	A7	A14	A17	A11	A8	A13	A16	E5	N12	E3	N6	N7	A10	A15	A6	A12	N9	
Generation:	22848	Best fitness:	103.87074829931973	Average fitness:	339.0441768707486	Fitness standard deviation:	38.712644299415416	Best genome:	A9	N3	E4	N5	A7	A14	A17	A11	A8	A13	A16	E5	N12	E3	N6	N7	A10	A15	A6	A12	N9	
Generation:	22864	Best fitness:	103.87074829931973	Average fitness:	341.4588911564627	Fitness standard deviation:	39.53204809714647	Best genome:	A9	N3	E4	N5	A7	A14	A17	A11	A8	A13	A16	E5	N12	E3	N6	N7	A10	A15	A6	A12	N9	
Generation:	22880	Best fitness:	103.87074829931973	Average fitness:	338.33131972789147	Fitness standard deviation:	40.109042347590595	Best genome:	A9	N3	E4	N5	A7	A14	A17	A11	A8	A13	A16	E5	N12	E3	N6	N7	A10	A15	A6	A12	N9	
Generation:	22896	Best fitness:	103.87074829931973	Average fitness:	336.41903401360554	Fitness standard deviation:	42.85968300948421	Best genome:	A9	N3	E4	N5	A7	A14	A17	A11	A8	A13	A16	E5	N12	E3	N6	N7	A10	A15	A6	A12	N9	
Generation:	22912	Best fitness:	103.87074829931973	Average fitness:	333.9031768707485	Fitness standard deviation:	36.205992702471626	Best genome:	A9	N3	E4	N5	A7	A14	A17	A11	A8	A13	A16	E5	N12	E3	N6	N7	A10	A15	A6	A12	N9	
Generation:	22928	Best fitness:	103.87074829931973	Average fitness:	331.94631972789136	Fitness standard deviation:	38.653018774576395	Best genome:	A9	N3	E4	N5	A7	A14	A17	A11	A8	A13	A16	E5	N12	E3	N6	N7	A10	A15	A6	A12	N9	
Generation:	22944	Best fitness:	103.87074829931973	Average fitness:	343.9697482993199	Fitness standard deviation:	45.32920218169047	Best genome:	A9	N3	E4	N5	A7	A14	A17	A11	A8	A13	A16	E5	N12	E3	N6	N7	A10	A15	A6	A12	N9	
Generation:	22960	Best fitness:	103.87074829931973	Average fitness:	340.28546258503394	Fitness standard deviation:	42.9085902609684	Best genome:	A9	N3	E4	N5	A7	A14	A17	A11	A8	A13	A16	E5	N12	E3	N6	N7	A10	A15	A6	A12	N9	
Generation:	22976	Best fitness:	103.87074829931973	Average fitness:	338.41417687074846	Fitness standard deviation:	41.26497353070514	Best genome:	A9	N3	E4	N5	A7	A14	A17	A11	A8	A13	A16	E5	N12	E3	N6	N7	A10	A15	A6	A12	N9	
Generation:	22992	Best fitness:	103.87074829931973	Average fitness:	340.1280340136056	Fitness standard deviation:	42.4228425663364	Best genome:	A9	N3	E4	N5	A7	A14	A17	A11	A8	A13	A16	E5	N12	E3	N6	N7	A10	A15	A6	A12	N9	
Generation:	23008	Best fitness:	103.87074829931973	Average fitness:	338.56589115646284	Fitness standard deviation:	42.47844621375286	Best genome:	A9	N3	E4	N5	A7	A14	A17	A11	A8	A13	A16	E5	N12	E3	N6	N7	A10	A15	A6	A12	N9	
Generation:	23024	Best fitness:	103.87074829931973	Average fitness:	336.8211768707486	Fitness standard deviation:	43.54379184200191	Best genome:	A9	N3	E4	N5	A7	A14	A17	A11	A8	A13	A16	E5	N12	E3	N6	N7	A10	A15	A6	A12	N9	
Generation:	23040	Best fitness:	103.87074829931973	Average fitness:	337.81131972789115	Fitness standard deviation:	38.165288359867496	Best genome:	A9	N3	E4	N5	A7	A14	A17	A11	A8	A13	A16	E5	N12	E3	N6	N7	A10	A15	A6	A12	N9	
Generation:	23056	Best fitness:	103.87074829931973	Average fitness:	342.64574829931996	Fitness standard deviation:	40.540832219391056	Best genome:	A9	N3	E4	N5	A7	A14	A17	A11	A8	A13	A16	E5	N12	E3	N6	N7	A10	A15	A6	A12	N9	
Generation:	23072	Best fitness:	103.87074829931973	Average fitness:	340.77731972789115	Fitness standard deviation:	37.735530673142435	Best genome:	A9	N3	E4	N5	A7	A14	A17	A11	A8	A13	A16	E5	N12	E3	N6	N7	A10	A15	A6	A12	N9	
Generation:	23088	Best fitness:	103.87074829931973	Average fitness:	337.6967482993198	Fitness standard deviation:	43.059181313961034	Best genome:	A9	N3	E4	N5	A7	A14	A17	A11	A8	A13	A16	E5	N12	E3	N6	N7	A10	A15	A6	A12	N9	
Generation:	23104	Best fitness:	103.87074829931973	Average fitness:	340.4237482993197	Fitness standard deviation:	42.7256453024434	Best genome:	A9	N3	E4	N5	A7	A14	A17	A11	A8	A13	A16	E5	N12	E3	N6	N7	A10	A15	A6	A12	N9	
Generation:	23120	Best fitness:	103.87074829931973	Average fitness:	343.42403401360554	Fitness standard deviation:	41.44470899270251	Best genome:	A9	N3	E4	N5	A7	A14	A17	A11	A8	A13	A16	E5	N12	E3	N6	N7	A10	A15	A6	A12	N9	
Generation:	23136	Best fitness:	103.87074829931973	Average fitness:	338.32460544217696	Fitness standard deviation:	39.79112547736118	Best genome:	A9	N3	E4	N5	A7	A14	A17	A11	A8	A13	A16	E5	N12	E3	N6	N7	A10	A15	A6	A12	N9	
Generation:	23152	Best fitness:	103.87074829931973	Average fitness:	341.41417687074835	Fitness standard deviation:	40.74229883007564	Best genome:	A9	N3	E4	N5	A7	A14	A17	A11	A8	A13	A16	E5	N12	E3	N6	N7	A10	A15	A6	A12	N9	
Generation:	23168	Best fitness:	103.87074829931973	Average fitness:	337.5023197278913	Fitness standard deviation:	38.49098080388311	Best genome:	A9	N3	E4	N5	A7	A14	A17	A11	A8	A13	A16	E5	N12	E3	N6	N7	A10	A15	A6	A12	N9	
Generation:	23184	Best fitness:	103.87074829931973	Average fitness:	338.87360544217717	Fitness standard deviation:	41.89157014220871	Best genome:	A9	N3	E4	N5	A7	A14	A17	A11	A8	A13	A16	E5	N12	E3	N6	N7	A10	A15	A6	A12	N9	
Generation:	23200	Best fitness:	103.87074829931973	Average fitness:	338.0163197278913	Fitness standard deviation:	40.99913404735097	Best genome:	A9	N3	E4	N5	A7	A14	A17	A11	A8	A13	A16	E5	N12	E3	N6	N7	A10	A15	A6	A12	N9	
Generation:	23216	Best fitness:	103.87074829931973	Average fitness:	341.07203401360545	Fitness standard deviation:	38.60613394188514	Best genome:	A9	N3	E4	N5	A7	A14	A17	A11	A8	A13	A16	E5	N12	E3	N6	N7	A10	A15	A6	A12	N9	
Generation:	23232	Best fitness:	103.87074829931973	Average fitness:	333.7278911564629	Fitness standard deviation:	41.54161670382302	Best genome:	A9	N3	E4	N5	A7	A14	A17	A11	A8	A13	A16	E5	N12	E3	N6	N7	A10	A15	A6	A12	N9	
Generation:	23248	Best fitness:	103.87074829931973	Average fitness:	340.80160544217705	Fitness standard deviation:	39.892266179022215	Best genome:	A9	N3	E4	N5	A7	A14	A17	A11	A8	A13	A16	E5	N12	E3	N6	N7	A10	A15	A6	A12	N9	
Generation:	23264	Best fitness:	103.87074829931973	Average fitness:	338.4067482993199	Fitness standard deviation:	39.441578210754976	Best genome:	A9	N3	E4	N5	A7	A14	A17	A11	A8	A13	A16	E5	N12	E3	N6	N7	A10	A15	A6	A12	N9	
Generation:	23280	Best fitness:	103.87074829931973	Average fitness:	340.4460340136057	Fitness standard deviation:	39.3199421468111	Best genome:	A9	N3	E4	N5	A7	A14	A17	A11	A8	A13	A16	E5	N12	E3	N6	N7	A10	A15	A6	A12	N9	
Generation:	23296	Best fitness:	103.87074829931973	Average fitness:	335.17003401360563	Fitness standard deviation:	42.39241209899983	Best genome:	A9	N3	E4	N5	A7	A14	A17	A11	A8	A13	A16	E5	N12	E3	N6	N7	A10	A15	A6	A12	N9	
Generation:	23312	Best fitness:	103.87074829931973	Average fitness:	336.08689115646285	Fitness standard deviation:	39.42376063585854	Best genome:	A9	N3	E4	N5	A7	A14	A17	A11	A8	A13	A16	E5	N12	E3	N6	N7	A10	A15	A6	A12	N9	
Generation:	23328	Best fitness:	103.87074829931973	Average fitness:	341.33317687074833	Fitness standard deviation:	42.966831353394234	Best genome:	A9	N3	E4	N5	A7	A14	A17	A11	A8	A13	A16	E5	N12	E3	N6	N7	A10	A15	A6	A12	N9	
Generation:	23344	Best fitness:	103.87074829931973	Average fitness:	341.5168911564628	Fitness standard deviation:	39.48683693643868	Best genome:	A9	N3	E4	N5	A7	A14	A17	A11	A8	A13	A16	E5	N12	E3	N6	N7	A10	A15	A6	A12	N9	
