Generation:	16	Best fitness:	218.52789115646257	Average fitness:	340.8156054421772	Fitness standard deviation:	33.12204463643449	Best genome:	N12	E5	N3	A7	A10	A8	A13	A9	N9	A15	E4	N5	A11	N7	N6	E3	A6	A12	A17	A14	A16	
Generation:	17024	Best fitness:	110.69931972789115	Average fitness:	343.02660544217696	Fitness standard deviation:	39.978515331898684	Best genome:	A9	N3	E4	N5	A11	N12	N6	E3	A15	N7	A6	A14	A17	A12	N9	A13	A16	E5	A7	A10	A8	
Generation:	17040	Best fitness:	110.69931972789115	Average fitness:	338.5043197278914	Fitness standard deviation:	38.57994587839117	Best genome:	A9	N3	E4	N5	A11	N12	N6	E3	A15	N7	A6	A14	A17	A12	N9	A13	A16	E5	A7	A10	A8	
Generation:	17056	Best fitness:	110.69931972789115	Average fitness:	339.76974829931993	Fitness standard deviation:	43.615413103907315	Best genome:	A9	N3	E4	N5	A11	N12	N6	E3	A15	N7	A6	A14	A17	A12	N9	A13	A16	E5	A7	A10	A8	
Generation:	17072	Best fitness:	110.69931972789115	Average fitness:	336.6581768707484	Fitness standard deviation:	41.50731901430277	Best genome:	A9	N3	E4	N5	A11	N12	N6	E3	A15	N7	A6	A14	A17	A12	N9	A13	A16	E5	A7	A10	A8	
Generation:	17088	Best fitness:	110.69931972789115	Average fitness:	338.78831972789123	Fitness standard deviation:	40.67665661390712	Best genome:	A9	N3	E4	N5	A11	N12	N6	E3	A15	N7	A6	A14	A17	A12	N9	A13	A16	E5	A7	A10	A8	
Generation:	17104	Best fitness:	110.69931972789115	Average fitness:	338.64017687074846	Fitness standard deviation:	42.43302319213762	Best genome:	A9	N3	E4	N5	A11	N12	N6	E3	A15	N7	A6	A14	A17	A12	N9	A13	A16	E5	A7	A10	A8	
Generation:	17120	Best fitness:	110.69931972789115	Average fitness:	339.3141768707483	Fitness standard deviation:	41.95631080064117	Best genome:	A9	N3	E4	N5	A11	N12	N6	E3	A15	N7	A6	A14	A17	A12	N9	A13	A16	E5	A7	A10	A8	
Generation:	17136	Best fitness:	110.69931972789115	Average fitness:	341.36474829931984	Fitness standard deviation:	40.84278594807166	Best genome:	A9	N3	E4	N5	A11	N12	N6	E3	A15	N7	A6	A14	A17	A12	N9	A13	A16	E5	A7	A10	A8	
Generation:	17152	Best fitness:	110.69931972789115	Average fitness:	340.56046258503426	Fitness standard deviation:	42.81033606263699	Best genome:	A9	N3	E4	N5	A11	N12	N6	E3	A15	N7	A6	A14	A17	A12	N9	A13	A16	E5	A7	A10	A8	
Generation:	17168	Best fitness:	110.69931972789115	Average fitness:	342.2368911564629	Fitness standard deviation:	37.89711798610893	Best genome:	A9	N3	E4	N5	A11	N12	N6	E3	A15	N7	A6	A14	A17	A12	N9	A13	A16	E5	A7	A10	A8	
Generation:	17184	Best fitness:	110.69931972789115	Average fitness:	334.43517687074853	Fitness standard deviation:	42.98920039963525	Best genome:	A9	N3	E4	N5	A11	N12	N6	E3	A15	N7	A6	A14	A17	A12	N9	A13	A16	E5	A7	A10	A8	
Generation:	17200	Best fitness:	110.69931972789115	Average fitness:	341.83303401360564	Fitness standard deviation:	39.07617759177161	Best genome:	A9	N3	E4	N5	A11	N12	N6	E3	A15	N7	A6	A14	A17	A12	N9	A13	A16	E5	A7	A10	A8	
Generation:	17216	Best fitness:	110.69931972789115	Average fitness:	341.83246258503436	Fitness standard deviation:	39.89314630308298	Best genome:	A9	N3	E4	N5	A11	N12	N6	E3	A15	N7	A6	A14	A17	A12	N9	A13	A16	E5	A7	A10	A8	
Generation:	17232	Best fitness:	110.69931972789115	Average fitness:	339.5237482993198	Fitness standard deviation:	40.54987036869992	Best genome:	A9	N3	E4	N5	A11	N12	N6	E3	A15	N7	A6	A14	A17	A12	N9	A13	A16	E5	A7	A10	A8	
Generation:	17248	Best fitness:	110.69931972789115	Average fitness:	339.34674829931987	Fitness standard deviation:	37.19585301001789	Best genome:	A9	N3	E4	N5	A11	N12	N6	E3	A15	N7	A6	A14	A17	A12	N9	A13	A16	E5	A7	A10	A8	
Generation:	17264	Best fitness:	110.69931972789115	Average fitness:	336.73903401360553	Fitness standard deviation:	38.21029135759963	Best genome:	A9	N3	E4	N5	A11	N12	N6	E3	A15	N7	A6	A14	A17	A12	N9	A13	A16	E5	A7	A10	A8	
Generation:	17280	Best fitness:	110.69931972789115	Average fitness:	342.9698911564626	Fitness standard deviation:	38.323249288127954	Best genome:	A9	N3	E4	N5	A11	N12	N6	E3	A15	N7	A6	A14	A17	A12	N9	A13	A16	E5	A7	A10	A8	
Generation:	17296	Best fitness:	110.69931972789115	Average fitness:	339.09374829931994	Fitness standard deviation:	43.56710804785029	Best genome:	A9	N3	E4	N5	A11	N12	N6	E3	A15	N7	A6	A14	A17	A12	N9	A13	A16	E5	A7	A10	A8	
Generation:	17312	Best fitness:	110.69931972789115	Average fitness:	335.2261768707483	Fitness standard deviation:	41.68243751343274	Best genome:	A9	N3	E4	N5	A11	N12	N6	E3	A15	N7	A6	A14	A17	A12	N9	A13	A16	E5	A7	A10	A8	
Generation:	17328	Best fitness:	110.69931972789115	Average fitness:	340.2761768707485	Fitness standard deviation:	39.660586654711985	Best genome:	A9	N3	E4	N5	A11	N12	N6	E3	A15	N7	A6	A14	A17	A12	N9	A13	A16	E5	A7	A10	A8	
Generation:	17344	Best fitness:	110.69931972789115	Average fitness:	340.23260544217703	Fitness standard deviation:	38.08963727277313	Best genome:	A9	N3	E4	N5	A11	N12	N6	E3	A15	N7	A6	A14	A17	A12	N9	A13	A16	E5	A7	A10	A8	
Generation:	17360	Best fitness:	110.69931972789115	Average fitness:	340.50089115646256	Fitness standard deviation:	41.28309148342178	Best genome:	A9	N3	E4	N5	A11	N12	N6	E3	A15	N7	A6	A14	A17	A12	N9	A13	A16	E5	A7	A10	A8	
Generation:	17376	Best fitness:	110.69931972789115	Average fitness:	340.03817687074843	Fitness standard deviation:	37.935273235190635	Best genome:	A9	N3	E4	N5	A11	N12	N6	E3	A15	N7	A6	A14	A17	A12	N9	A13	A16	E5	A7	A10	A8	
Generation:	17392	Best fitness:	110.69931972789115	Average fitness:	342.7340340136055	Fitness standard deviation:	43.673275896953605	Best genome:	A9	N3	E4	N5	A11	N12	N6	E3	A15	N7	A6	A14	A17	A12	N9	A13	A16	E5	A7	A10	A8	
Generation:	17408	Best fitness:	110.69931972789115	Average fitness:	339.59946258503436	Fitness standard deviation:	38.81411451642145	Best genome:	A9	N3	E4	N5	A11	N12	N6	E3	A15	N7	A6	A14	A17	A12	N9	A13	A16	E5	A7	A10	A8	
Generation:	17424	Best fitness:	110.69931972789115	Average fitness:	338.57460544217696	Fitness standard deviation:	40.54430020360446	Best genome:	A9	N3	E4	N5	A11	N12	N6	E3	A15	N7	A6	A14	A17	A12	N9	A13	A16	E5	A7	A10	A8	
Generation:	17440	Best fitness:	110.69931972789115	Average fitness:	342.2683197278913	Fitness standard deviation:	41.47164782949764	Best genome:	A9	N3	E4	N5	A11	N12	N6	E3	A15	N7	A6	A14	A17	A12	N9	A13	A16	E5	A7	A10	A8	
Generation:	17456	Best fitness:	110.69931972789115	Average fitness:	337.9684625850343	Fitness standard deviation:	40.93592039332914	Best genome:	A9	N3	E4	N5	A11	N12	N6	E3	A15	N7	A6	A14	A17	A12	N9	A13	A16	E5	A7	A10	A8	
Generation:	17472	Best fitness:	110.69931972789115	Average fitness:	334.12003401360545	Fitness standard deviation:	41.717362991924595	Best genome:	A9	N3	E4	N5	A11	N12	N6	E3	A15	N7	A6	A14	A17	A12	N9	A13	A16	E5	A7	A10	A8	
Generation:	17488	Best fitness:	110.69931972789115	Average fitness:	341.8657482993198	Fitness standard deviation:	40.97549535878681	Best genome:	A9	N3	E4	N5	A11	N12	N6	E3	A15	N7	A6	A14	A17	A12	N9	A13	A16	E5	A7	A10	A8	
Generation:	17504	Best fitness:	110.69931972789115	Average fitness:	335.82017687074836	Fitness standard deviation:	40.42850577581747	Best genome:	A9	N3	E4	N5	A11	N12	N6	E3	A15	N7	A6	A14	A17	A12	N9	A13	A16	E5	A7	A10	A8	
Generation:	17520	Best fitness:	110.69931972789115	Average fitness:	341.07631972789125	Fitness standard deviation:	40.70861320859932	Best genome:	A9	N3	E4	N5	A11	N12	N6	E3	A15	N7	A6	A14	A17	A12	N9	A13	A16	E5	A7	A10	A8	
Generation:	17536	Best fitness:	110.69931972789115	Average fitness:	339.0233197278913	Fitness standard deviation:	39.39774834962536	Best genome:	A9	N3	E4	N5	A11	N12	N6	E3	A15	N7	A6	A14	A17	A12	N9	A13	A16	E5	A7	A10	A8	
Generation:	17552	Best fitness:	110.69931972789115	Average fitness:	338.7618911564625	Fitness standard deviation:	40.55329004897037	Best genome:	A9	N3	E4	N5	A11	N12	N6	E3	A15	N7	A6	A14	A17	A12	N9	A13	A16	E5	A7	A10	A8	
Generation:	17568	Best fitness:	110.69931972789115	Average fitness:	340.3468911564628	Fitness standard deviation:	39.779179999705626	Best genome:	A9	N3	E4	N5	A11	N12	N6	E3	A15	N7	A6	A14	A17	A12	N9	A13	A16	E5	A7	A10	A8	
Generation:	17584	Best fitness:	110.69931972789115	Average fitness:	339.3123197278912	Fitness standard deviation:	36.778239440002054	Best genome:	A9	N3	E4	N5	A11	N12	N6	E3	A15	N7	A6	A14	A17	A12	N9	A13	A16	E5	A7	A10	A8	
Generation:	17600	Best fitness:	110.69931972789115	Average fitness:	336.1410340136056	Fitness standard deviation:	38.892540372840934	Best genome:	A9	N3	E4	N5	A11	N12	N6	E3	A15	N7	A6	A14	A17	A12	N9	A13	A16	E5	A7	A10	A8	
Generation:	17616	Best fitness:	110.69931972789115	Average fitness:	336.5743197278913	Fitness standard deviation:	43.243660706819576	Best genome:	A9	N3	E4	N5	A11	N12	N6	E3	A15	N7	A6	A14	A17	A12	N9	A13	A16	E5	A7	A10	A8	
Generation:	17632	Best fitness:	110.69931972789115	Average fitness:	341.2120340136056	Fitness standard deviation:	39.30331701196296	Best genome:	A9	N3	E4	N5	A11	N12	N6	E3	A15	N7	A6	A14	A17	A12	N9	A13	A16	E5	A7	A10	A8	
Generation:	17648	Best fitness:	110.69931972789115	Average fitness:	340.3044625850341	Fitness standard deviation:	43.70741400331462	Best genome:	A9	N3	E4	N5	A11	N12	N6	E3	A15	N7	A6	A14	A17	A12	N9	A13	A16	E5	A7	A10	A8	
Generation:	17664	Best fitness:	110.69931972789115	Average fitness:	342.1158911564627	Fitness standard deviation:	43.454800196084584	Best genome:	A9	N3	E4	N5	A11	N12	N6	E3	A15	N7	A6	A14	A17	A12	N9	A13	A16	E5	A7	A10	A8	
Generation:	17680	Best fitness:	110.69931972789115	Average fitness:	337.92860544217683	Fitness standard deviation:	40.24485196511322	Best genome:	A9	N3	E4	N5	A11	N12	N6	E3	A15	N7	A6	A14	A17	A12	N9	A13	A16	E5	A7	A10	A8	
Generation:	17696	Best fitness:	110.69931972789115	Average fitness:	333.94060544217706	Fitness standard deviation:	41.63570766340657	Best genome:	A9	N3	E4	N5	A11	N12	N6	E3	A15	N7	A6	A14	A17	A12	N9	A13	A16	E5	A7	A10	A8	
Generation:	17712	Best fitness:	110.69931972789115	Average fitness:	336.5617482993198	Fitness standard deviation:	38.042784730095775	Best genome:	A9	N3	E4	N5	A11	N12	N6	E3	A15	N7	A6	A14	A17	A12	N9	A13	A16	E5	A7	A10	A8	
Generation:	17728	Best fitness:	110.69931972789115	Average fitness:	340.28760544217715	Fitness standard deviation:	43.490958402586514	Best genome:	A9	N3	E4	N5	A11	N12	N6	E3	A15	N7	A6	A14	A17	A12	N9	A13	A16	E5	A7	A10	A8	
Generation:	17744	Best fitness:	110.69931972789115	Average fitness:	338.8567482993195	Fitness standard deviation:	37.134439374702694	Best genome:	A9	N3	E4	N5	A11	N12	N6	E3	A15	N7	A6	A14	A17	A12	N9	A13	A16	E5	A7	A10	A8	
Generation:	17760	Best fitness:	110.69931972789115	Average fitness:	341.083605442177	Fitness standard deviation:	41.52224284670095	Best genome:	A9	N3	E4	N5	A11	N12	N6	E3	A15	N7	A6	A14	A17	A12	N9	A13	A16	E5	A7	A10	A8	
Generation:	17776	Best fitness:	110.69931972789115	Average fitness:	340.2810340136057	Fitness standard deviation:	40.406010569251315	Best genome:	A9	N3	E4	N5	A11	N12	N6	E3	A15	N7	A6	A14	A17	A12	N9	A13	A16	E5	A7	A10	A8	
Generation:	17792	Best fitness:	110.69931972789115	Average fitness:	342.7757482993199	Fitness standard deviation:	40.149742158675984	Best genome:	A9	N3	E4	N5	A11	N12	N6	E3	A15	N7	A6	A14	A17	A12	N9	A13	A16	E5	A7	A10	A8	
Generation:	17808	Best fitness:	110.69931972789115	Average fitness:	338.8790340136057	Fitness standard deviation:	40.87946948315853	Best genome:	A9	N3	E4	N5	A11	N12	N6	E3	A15	N7	A6	A14	A17	A12	N9	A13	A16	E5	A7	A10	A8	
Generation:	17824	Best fitness:	110.69931972789115	Average fitness:	341.29117687074836	Fitness standard deviation:	37.5318322991923	Best genome:	A9	N3	E4	N5	A11	N12	N6	E3	A15	N7	A6	A14	A17	A12	N9	A13	A16	E5	A7	A10	A8	
Generation:	17840	Best fitness:	110.69931972789115	Average fitness:	339.06460544217697	Fitness standard deviation:	41.22610336910343	Best genome:	A9	N3	E4	N5	A11	N12	N6	E3	A15	N7	A6	A14	A17	A12	N9	A13	A16	E5	A7	A10	A8	
Generation:	17856	Best fitness:	110.69931972789115	Average fitness:	339.6994625850341	Fitness standard deviation:	35.93262544552184	Best genome:	A9	N3	E4	N5	A11	N12	N6	E3	A15	N7	A6	A14	A17	A12	N9	A13	A16	E5	A7	A10	A8	
Generation:	17872	Best fitness:	110.69931972789115	Average fitness:	342.86260544217686	Fitness standard deviation:	41.46237639285593	Best genome:	A9	N3	E4	N5	A11	N12	N6	E3	A15	N7	A6	A14	A17	A12	N9	A13	A16	E5	A7	A10	A8	
Generation:	17888	Best fitness:	110.69931972789115	Average fitness:	341.7097482993197	Fitness standard deviation:	37.60760259412386	Best genome:	A9	N3	E4	N5	A11	N12	N6	E3	A15	N7	A6	A14	A17	A12	N9	A13	A16	E5	A7	A10	A8	
Generation:	17904	Best fitness:	110.69931972789115	Average fitness:	338.639462585034	Fitness standard deviation:	40.76708001612106	Best genome:	A9	N3	E4	N5	A11	N12	N6	E3	A15	N7	A6	A14	A17	A12	N9	A13	A16	E5	A7	A10	A8	
Generation:	17920	Best fitness:	110.69931972789115	Average fitness:	342.98160544217717	Fitness standard deviation:	40.803514810589036	Best genome:	A9	N3	E4	N5	A11	N12	N6	E3	A15	N7	A6	A14	A17	A12	N9	A13	A16	E5	A7	A10	A8	
Generation:	17936	Best fitness:	110.69931972789115	Average fitness:	339.26746258503425	Fitness standard deviation:	42.23512371141308	Best genome:	A9	N3	E4	N5	A11	N12	N6	E3	A15	N7	A6	A14	A17	A12	N9	A13	A16	E5	A7	A10	A8	
Generation:	17952	Best fitness:	110.69931972789115	Average fitness:	335.0428911564629	Fitness standard deviation:	40.66738626482215	Best genome:	A9	N3	E4	N5	A11	N12	N6	E3	A15	N7	A6	A14	A17	A12	N9	A13	A16	E5	A7	A10	A8	
Generation:	17968	Best fitness:	110.69931972789115	Average fitness:	343.39117687074844	Fitness standard deviation:	40.38465791508413	Best genome:	A9	N3	E4	N5	A11	N12	N6	E3	A15	N7	A6	A14	A17	A12	N9	A13	A16	E5	A7	A10	A8	
Generation:	17984	Best fitness:	110.69931972789115	Average fitness:	338.4720340136054	Fitness standard deviation:	40.89289318002156	Best genome:	A9	N3	E4	N5	A11	N12	N6	E3	A15	N7	A6	A14	A17	A12	N9	A13	A16	E5	A7	A10	A8	
Generation:	18000	Best fitness:	110.69931972789115	Average fitness:	338.70117687074867	Fitness standard deviation:	42.00917412704914	Best genome:	A9	N3	E4	N5	A11	N12	N6	E3	A15	N7	A6	A14	A17	A12	N9	A13	A16	E5	A7	A10	A8	
Generation:	18016	Best fitness:	110.69931972789115	Average fitness:	339.0001768707483	Fitness standard deviation:	35.679946109367194	Best genome:	A9	N3	E4	N5	A11	N12	N6	E3	A15	N7	A6	A14	A17	A12	N9	A13	A16	E5	A7	A10	A8	
Generation:	18032	Best fitness:	110.69931972789115	Average fitness:	338.0060340136056	Fitness standard deviation:	37.71916726822271	Best genome:	A9	N3	E4	N5	A11	N12	N6	E3	A15	N7	A6	A14	A17	A12	N9	A13	A16	E5	A7	A10	A8	
Generation:	18048	Best fitness:	110.69931972789115	Average fitness:	331.24931972789136	Fitness standard deviation:	43.46231440534878	Best genome:	A9	N3	E4	N5	A11	N12	N6	E3	A15	N7	A6	A14	A17	A12	N9	A13	A16	E5	A7	A10	A8	
Generation:	18064	Best fitness:	110.69931972789115	Average fitness:	333.99289115646263	Fitness standard deviation:	42.03240789885242	Best genome:	A9	N3	E4	N5	A11	N12	N6	E3	A15	N7	A6	A14	A17	A12	N9	A13	A16	E5	A7	A10	A8	
Generation:	18080	Best fitness:	110.69931972789115	Average fitness:	340.11160544217717	Fitness standard deviation:	40.82822408229736	Best genome:	A9	N3	E4	N5	A11	N12	N6	E3	A15	N7	A6	A14	A17	A12	N9	A13	A16	E5	A7	A10	A8	
Generation:	18096	Best fitness:	110.69931972789115	Average fitness:	335.42060544217696	Fitness standard deviation:	43.477238285787934	Best genome:	A9	N3	E4	N5	A11	N12	N6	E3	A15	N7	A6	A14	A17	A12	N9	A13	A16	E5	A7	A10	A8	
Generation:	18112	Best fitness:	110.69931972789115	Average fitness:	339.8227482993198	Fitness standard deviation:	44.21965264080518	Best genome:	A9	N3	E4	N5	A11	N12	N6	E3	A15	N7	A6	A14	A17	A12	N9	A13	A16	E5	A7	A10	A8	
Generation:	18128	Best fitness:	110.69931972789115	Average fitness:	334.3317482993197	Fitness standard deviation:	37.085441521944304	Best genome:	A9	N3	E4	N5	A11	N12	N6	E3	A15	N7	A6	A14	A17	A12	N9	A13	A16	E5	A7	A10	A8	
Generation:	18144	Best fitness:	110.69931972789115	Average fitness:	336.44646258503417	Fitness standard deviation:	37.665913757450156	Best genome:	A9	N3	E4	N5	A11	N12	N6	E3	A15	N7	A6	A14	A17	A12	N9	A13	A16	E5	A7	A10	A8	
Generation:	18160	Best fitness:	110.69931972789115	Average fitness:	340.83374829931984	Fitness standard deviation:	41.5308617774733	Best genome:	A9	N3	E4	N5	A11	N12	N6	E3	A15	N7	A6	A14	A17	A12	N9	A13	A16	E5	A7	A10	A8	
Generation:	18176	Best fitness:	110.69931972789115	Average fitness:	343.0917482993201	Fitness standard deviation:	37.8046736639365	Best genome:	A9	N3	E4	N5	A11	N12	N6	E3	A15	N7	A6	A14	A17	A12	N9	A13	A16	E5	A7	A10	A8	
Generation:	18192	Best fitness:	110.69931972789115	Average fitness:	341.1991768707483	Fitness standard deviation:	39.618429745382336	Best genome:	A9	N3	E4	N5	A11	N12	N6	E3	A15	N7	A6	A14	A17	A12	N9	A13	A16	E5	A7	A10	A8	
Generation:	18208	Best fitness:	110.69931972789115	Average fitness:	341.6518911564628	Fitness standard deviation:	40.9334754917871	Best genome:	A9	N3	E4	N5	A11	N12	N6	E3	A15	N7	A6	A14	A17	A12	N9	A13	A16	E5	A7	A10	A8	
Generation:	18224	Best fitness:	110.69931972789115	Average fitness:	336.84674829931987	Fitness standard deviation:	38.31993794890805	Best genome:	A9	N3	E4	N5	A11	N12	N6	E3	A15	N7	A6	A14	A17	A12	N9	A13	A16	E5	A7	A10	A8	
Generation:	18240	Best fitness:	110.69931972789115	Average fitness:	337.5656054421771	Fitness standard deviation:	40.66298248996981	Best genome:	A9	N3	E4	N5	A11	N12	N6	E3	A15	N7	A6	A14	A17	A12	N9	A13	A16	E5	A7	A10	A8	
Generation:	18256	Best fitness:	110.69931972789115	Average fitness:	339.5131768707483	Fitness standard deviation:	41.49977663844489	Best genome:	A9	N3	E4	N5	A11	N12	N6	E3	A15	N7	A6	A14	A17	A12	N9	A13	A16	E5	A7	A10	A8	
Generation:	18272	Best fitness:	110.69931972789115	Average fitness:	339.76946258503403	Fitness standard deviation:	39.245329663384844	Best genome:	A9	N3	E4	N5	A11	N12	N6	E3	A15	N7	A6	A14	A17	A12	N9	A13	A16	E5	A7	A10	A8	
Generation:	18288	Best fitness:	110.69931972789115	Average fitness:	335.34360544217714	Fitness standard deviation:	40.95233932168427	Best genome:	A9	N3	E4	N5	A11	N12	N6	E3	A15	N7	A6	A14	A17	A12	N9	A13	A16	E5	A7	A10	A8	
Generation:	18304	Best fitness:	110.69931972789115	Average fitness:	335.15060544217704	Fitness standard deviation:	39.318657283684516	Best genome:	A9	N3	E4	N5	A11	N12	N6	E3	A15	N7	A6	A14	A17	A12	N9	A13	A16	E5	A7	A10	A8	
Generation:	18320	Best fitness:	110.69931972789115	Average fitness:	344.4531768707486	Fitness standard deviation:	42.98537365648641	Best genome:	A9	N3	E4	N5	A11	N12	N6	E3	A15	N7	A6	A14	A17	A12	N9	A13	A16	E5	A7	A10	A8	
Generation:	18336	Best fitness:	110.69931972789115	Average fitness:	340.7450340136056	Fitness standard deviation:	39.942802779443895	Best genome:	A9	N3	E4	N5	A11	N12	N6	E3	A15	N7	A6	A14	A17	A12	N9	A13	A16	E5	A7	A10	A8	
Generation:	18352	Best fitness:	110.69931972789115	Average fitness:	335.2811768707483	Fitness standard deviation:	36.89578828654721	Best genome:	A9	N3	E4	N5	A11	N12	N6	E3	A15	N7	A6	A14	A17	A12	N9	A13	A16	E5	A7	A10	A8	
Generation:	18368	Best fitness:	110.69931972789115	Average fitness:	341.64717687074847	Fitness standard deviation:	40.84455414827574	Best genome:	A9	N3	E4	N5	A11	N12	N6	E3	A15	N7	A6	A14	A17	A12	N9	A13	A16	E5	A7	A10	A8	
Generation:	18384	Best fitness:	110.69931972789115	Average fitness:	338.74474829931984	Fitness standard deviation:	40.51579225387532	Best genome:	A9	N3	E4	N5	A11	N12	N6	E3	A15	N7	A6	A14	A17	A12	N9	A13	A16	E5	A7	A10	A8	
Generation:	18400	Best fitness:	110.69931972789115	Average fitness:	340.72831972789135	Fitness standard deviation:	40.1404229539048	Best genome:	A9	N3	E4	N5	A11	N12	N6	E3	A15	N7	A6	A14	A17	A12	N9	A13	A16	E5	A7	A10	A8	
Generation:	18416	Best fitness:	110.69931972789115	Average fitness:	340.0684625850343	Fitness standard deviation:	39.69067040532939	Best genome:	A9	N3	E4	N5	A11	N12	N6	E3	A15	N7	A6	A14	A17	A12	N9	A13	A16	E5	A7	A10	A8	
Generation:	18432	Best fitness:	110.69931972789115	Average fitness:	339.31689115646265	Fitness standard deviation:	38.18895969079685	Best genome:	A9	N3	E4	N5	A11	N12	N6	E3	A15	N7	A6	A14	A17	A12	N9	A13	A16	E5	A7	A10	A8	
Generation:	18448	Best fitness:	110.69931972789115	Average fitness:	340.46089115646276	Fitness standard deviation:	40.36968165237727	Best genome:	A9	N3	E4	N5	A11	N12	N6	E3	A15	N7	A6	A14	A17	A12	N9	A13	A16	E5	A7	A10	A8	
Generation:	18464	Best fitness:	110.69931972789115	Average fitness:	335.72117687074837	Fitness standard deviation:	42.43376014232448	Best genome:	A9	N3	E4	N5	A11	N12	N6	E3	A15	N7	A6	A14	A17	A12	N9	A13	A16	E5	A7	A10	A8	
Generation:	18480	Best fitness:	110.69931972789115	Average fitness:	339.6817482993199	Fitness standard deviation:	39.952833076475756	Best genome:	A9	N3	E4	N5	A11	N12	N6	E3	A15	N7	A6	A14	A17	A12	N9	A13	A16	E5	A7	A10	A8	
Generation:	18496	Best fitness:	110.69931972789115	Average fitness:	333.5746054421771	Fitness standard deviation:	40.48812264008259	Best genome:	A9	N3	E4	N5	A11	N12	N6	E3	A15	N7	A6	A14	A17	A12	N9	A13	A16	E5	A7	A10	A8	
Generation:	18512	Best fitness:	110.69931972789115	Average fitness:	337.8027482993199	Fitness standard deviation:	39.03328287395729	Best genome:	A9	N3	E4	N5	A11	N12	N6	E3	A15	N7	A6	A14	A17	A12	N9	A13	A16	E5	A7	A10	A8	
Generation:	18528	Best fitness:	110.6421768707483	Average fitness:	332.9818911564625	Fitness standard deviation:	42.8644850653588	Best genome:	A9	N3	E4	A11	N12	N6	A15	N7	A6	A14	A17	A12	N9	A13	A16	E5	E3	N5	A7	A10	A8	
Generation:	18544	Best fitness:	110.6421768707483	Average fitness:	340.8840340136056	Fitness standard deviation:	38.974058758908555	Best genome:	A9	N3	E4	A11	N12	N6	A15	N7	A6	A14	A17	A12	N9	A13	A16	E5	E3	N5	A7	A10	A8	
Generation:	18560	Best fitness:	110.6421768707483	Average fitness:	338.3357482993197	Fitness standard deviation:	36.97650229454884	Best genome:	A9	N3	E4	A11	N12	N6	A15	N7	A6	A14	A17	A12	N9	A13	A16	E5	E3	N5	A7	A10	A8	
